   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_59.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0481175, 0, 3.60317e-19, 0, 1.41421, -3.60317e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37211e-22, 0, 0, 4.20932e-25, 0, 3.59979e-19, 0, 0, 0
0.0560033, 0, 7.72933e-19, 0, 1.41421, -7.72933e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23368e-22, 0, 0, 9.17182e-25, 0, 7.72209e-19, 0, 0, 0
0.0638892, 0, 1.63783e-18, 0, 1.41421, -1.63783e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5328e-21, 0, 0, 1.97441e-24, 0, 1.63629e-18, 0, 0, 0
0.071775, 0, 3.42971e-18, 0, 1.41421, -3.42971e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20977e-21, 0, 0, 4.20106e-24, 0, 3.42649e-18, 0, 0, 0
0.0796608, 0, 7.10039e-18, 0, 1.41421, -7.10039e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64507e-21, 0, 0, 8.83889e-24, 0, 7.09374e-18, 0, 0, 0
0.0875467, 0, 1.45378e-17, 0, 1.41421, -1.45378e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36055e-20, 0, 0, 1.83955e-23, 0, 1.45242e-17, 0, 0, 0
0.0954325, 0, 2.94472e-17, 0, 1.41421, -2.94472e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75589e-20, 0, 0, 3.78832e-23, 0, 2.94196e-17, 0, 0, 0
0.103318, 0, 5.90262e-17, 0, 1.41421, -5.90262e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5241e-20, 0, 0, 7.72204e-23, 0, 5.89709e-17, 0, 0, 0
0.111204, 0, 1.17115e-16, 0, 1.41421, -1.17115e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09605e-19, 0, 0, 1.55842e-22, 0, 1.17005e-16, 0, 0, 0
0.11909, 0, 2.30064e-16, 0, 1.41421, -2.30064e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15311e-19, 0, 0, 3.11467e-22, 0, 2.29848e-16, 0, 0, 0
0.126976, 0, 4.47556e-16, 0, 1.41421, -4.47556e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18855e-19, 0, 0, 6.16611e-22, 0, 4.47136e-16, 0, 0, 0
0.134862, 0, 8.62368e-16, 0, 1.41421, -8.62368e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.07066e-19, 0, 0, 1.20941e-21, 0, 8.6156e-16, 0, 0, 0
0.142748, 0, 1.64612e-15, 0, 1.41421, -1.64612e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54055e-18, 0, 0, 2.35059e-21, 0, 1.64457e-15, 0, 0, 0
0.150633, 0, 3.11332e-15, 0, 1.41421, -3.11332e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91367e-18, 0, 0, 4.52794e-21, 0, 3.1104e-15, 0, 0, 0
0.158519, 0, 5.83507e-15, 0, 1.41421, -5.83507e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46087e-18, 0, 0, 8.64598e-21, 0, 5.8296e-15, 0, 0, 0
0.166405, 0, 1.08389e-14, 0, 1.41421, -1.08389e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01438e-17, 0, 0, 1.63674e-20, 0, 1.08288e-14, 0, 0, 0
0.174291, 0, 1.99572e-14, 0, 1.41421, -1.99572e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86773e-17, 0, 0, 3.07225e-20, 0, 1.99385e-14, 0, 0, 0
0.182177, 0, 3.6428e-14, 0, 1.41421, -3.6428e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40917e-17, 0, 0, 5.71876e-20, 0, 3.63939e-14, 0, 0, 0
0.190063, 0, 6.59238e-14, 0, 1.41421, -6.59238e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16957e-17, 0, 0, 1.05577e-19, 0, 6.5862e-14, 0, 0, 0
0.197948, 0, 1.18294e-13, 0, 1.41421, -1.18294e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10706e-16, 0, 0, 1.93341e-19, 0, 1.18183e-13, 0, 0, 0
0.205834, 0, 2.10491e-13, 0, 1.41421, -2.10491e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9699e-16, 0, 0, 3.51255e-19, 0, 2.10294e-13, 0, 0, 0
0.21372, 0, 3.71445e-13, 0, 1.41421, -3.71445e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47622e-16, 0, 0, 6.33167e-19, 0, 3.71097e-13, 0, 0, 0
0.221606, 0, 6.51332e-13, 0, 1.41421, -6.51332e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09561e-16, 0, 0, 1.13645e-18, 0, 6.50721e-13, 0, 0, 0
0.229492, 0, 1.13039e-12, 0, 1.41421, -1.13039e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05791e-15, 0, 0, 2.01675e-18, 0, 1.12933e-12, 0, 0, 0
0.237378, 0, 1.94605e-12, 0, 1.41421, -1.94605e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82128e-15, 0, 0, 3.55253e-18, 0, 1.94423e-12, 0, 0, 0
0.245263, 0, 3.32358e-12, 0, 1.41421, -3.32358e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11054e-15, 0, 0, 6.21249e-18, 0, 3.32046e-12, 0, 0, 0
0.253149, 0, 5.63127e-12, 0, 1.41421, -5.63127e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27045e-15, 0, 0, 1.07871e-17, 0, 5.62599e-12, 0, 0, 0
0.261035, 0, 9.46628e-12, 0, 1.41421, -9.46628e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.86004e-15, 0, 0, 1.86006e-17, 0, 9.45741e-12, 0, 0, 0
0.268921, 0, 1.57887e-11, 0, 1.41421, -1.57887e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47783e-14, 0, 0, 3.18584e-17, 0, 1.57739e-11, 0, 0, 0
0.276807, 0, 2.61294e-11, 0, 1.41421, -2.61294e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44588e-14, 0, 0, 5.421e-17, 0, 2.61048e-11, 0, 0, 0
0.284693, 0, 4.29087e-11, 0, 1.41421, -4.29087e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01688e-14, 0, 0, 9.16643e-17, 0, 4.28684e-11, 0, 0, 0
0.292578, 0, 6.99223e-11, 0, 1.41421, -6.99223e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5465e-14, 0, 0, 1.54064e-16, 0, 6.98567e-11, 0, 0, 0
0.300464, 0, 1.13073e-10, 0, 1.41421, -1.13073e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05881e-13, 0, 0, 2.5746e-16, 0, 1.12967e-10, 0, 0, 0
0.30835, 0, 1.81464e-10, 1.70958e-43, 1.41421, -1.81464e-10, 0, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.70958e-43, 1.69954e-13, 1.70958e-43, 1.70958e-43, 4.27929e-16, 1.70958e-43, 1.81294e-10, 1.70958e-43, 1.70958e-43, 1.70958e-43
0.316236, 0, 2.89022e-10, 2.98056e-42, 1.41421, -2.89022e-10, 0, 2.98056e-42, 2.98056e-42, 2.98056e-42, 2.98056e-42, 2.98056e-42, 2.98056e-42, 2.98056e-42, 2.98056e-42, 2.98056e-42, 2.70755e-13, 2.98056e-42, 2.98056e-42, 7.07698e-16, 2.98056e-42, 2.8875e-10, 2.98056e-42, 2.98056e-42, 2.98056e-42
0.324122, 0, 4.56873e-10, 4.32735e-41, 1.41421, -4.56873e-10, 0, 4.32735e-41, 4.32735e-41, 4.32735e-41, 4.32735e-41, 4.32735e-41, 4.32735e-41, 4.32735e-41, 4.32735e-41, 4.32735e-41, 4.28128e-13, 4.32735e-41, 4.32735e-41, 1.16496e-15, 4.32735e-41, 4.56444e-10, 4.32735e-41, 4.32735e-41, 4.32735e-41
0.332008, 0, 7.16809e-10, 5.56435e-40, 1.41421, -7.16809e-10, 0, 5.56435e-40, 5.56435e-40, 5.56435e-40, 5.56435e-40, 5.56435e-40, 5.56435e-40, 5.56435e-40, 5.56435e-40, 5.56435e-40, 6.71965e-13, 5.56435e-40, 5.56435e-40, 1.90964e-15, 5.56435e-40, 7.16135e-10, 5.56435e-40, 5.56435e-40, 5.56435e-40
0.339893, 0, 1.11627e-09, 6.39965e-39, 1.41421, -1.11627e-09, 0, 6.39965e-39, 6.39965e-39, 6.39965e-39, 6.39965e-39, 6.39965e-39, 6.39965e-39, 6.39965e-39, 6.39965e-39, 6.39965e-39, 1.04693e-12, 6.39965e-39, 6.39965e-39, 3.11868e-15, 6.39965e-39, 1.11522e-09, 6.39965e-39, 6.39965e-39, 6.39965e-39
0.347779, 0, 1.72551e-09, 6.64527e-38, 1.41421, -1.72551e-09, 0, 6.64527e-38, 6.64527e-38, 6.64527e-38, 6.64527e-38, 6.64527e-38, 6.64527e-38, 6.64527e-38, 6.64527e-38, 6.64527e-38, 1.61926e-12, 6.64527e-38, 6.64527e-38, 5.07669e-15, 6.64527e-38, 1.72388e-09, 6.64527e-38, 6.64527e-38, 6.64527e-38
0.355665, 0, 2.64763e-09, 6.26254e-37, 1.41421, -2.64763e-09, 0, 6.26254e-37, 6.26254e-37, 6.26254e-37, 6.26254e-37, 6.26254e-37, 6.26254e-37, 6.26254e-37, 6.26254e-37, 6.26254e-37, 2.48637e-12, 6.26254e-37, 6.26254e-37, 8.24132e-15, 6.26254e-37, 2.64514e-09, 6.26254e-37, 6.26254e-37, 6.26254e-37
0.363551, 0, 4.03286e-09, 5.39123e-36, 1.41421, -4.03286e-09, 0, 5.39123e-36, 5.39123e-36, 5.39123e-36, 5.39123e-36, 5.39123e-36, 5.39123e-36, 5.39123e-36, 5.39123e-36, 5.39123e-36, 3.7905e-12, 5.39123e-36, 5.39123e-36, 1.33485e-14, 5.39123e-36, 4.02906e-09, 5.39123e-36, 5.39123e-36, 5.39123e-36
0.371437, 0, 6.0982e-09, 4.25726e-35, 1.41421, -6.0982e-09, 0, 4.25726e-35, 4.25726e-35, 4.25726e-35, 4.25726e-35, 4.25726e-35, 4.25726e-35, 4.25726e-35, 4.25726e-35, 4.25726e-35, 5.73772e-12, 4.25726e-35, 4.25726e-35, 2.15824e-14, 4.25726e-35, 6.09244e-09, 4.25726e-35, 4.25726e-35, 4.25726e-35
0.379323, 0, 9.15467e-09, 3.09762e-34, 1.41421, -9.15467e-09, 0, 3.09762e-34, 3.09762e-34, 3.09762e-34, 3.09762e-34, 3.09762e-34, 3.09762e-34, 3.09762e-34, 3.09762e-34, 3.09762e-34, 8.62437e-12, 3.09762e-34, 3.09762e-34, 3.48482e-14, 3.09762e-34, 9.14602e-09, 3.09762e-34, 3.09762e-34, 3.09762e-34
0.387208, 0, 1.36445e-08, 2.13608e-33, 1.41421, -1.36445e-08, 0, 2.13608e-33, 2.13608e-33, 2.13608e-33, 2.13608e-33, 2.13608e-33, 2.13608e-33, 2.13608e-33, 2.13608e-33, 2.13608e-33, 1.28735e-11, 2.13608e-33, 2.13608e-33, 5.62137e-14, 2.13608e-33, 1.36316e-08, 2.13608e-33, 2.13608e-33, 2.13608e-33
0.395094, 0, 2.01914e-08, 1.26482e-32, 1.41421, -2.01914e-08, 0, 1.26482e-32, 1.26482e-32, 1.26482e-32, 1.26482e-32, 1.26482e-32, 1.26482e-32, 1.26482e-32, 1.26482e-32, 1.26482e-32, 1.90846e-11, 1.26482e-32, 1.26482e-32, 9.06173e-14, 1.26482e-32, 2.01722e-08, 1.26482e-32, 1.26482e-32, 1.26482e-32
0.40298, 0, 2.96683e-08, 7.56562e-32, 1.41421, -2.96683e-08, 0, 7.56562e-32, 7.56562e-32, 7.56562e-32, 7.56562e-32, 7.56562e-32, 7.56562e-32, 7.56562e-32, 7.56562e-32, 7.56562e-32, 2.81016e-11, 7.56562e-32, 7.56562e-32, 1.46008e-13, 7.56562e-32, 2.964e-08, 7.56562e-32, 7.56562e-32, 7.56562e-32
0.410866, 0, 4.3287e-08, 4.04493e-31, 1.41421, -4.3287e-08, 0, 4.04493e-31, 4.04493e-31, 4.04493e-31, 4.04493e-31, 4.04493e-31, 4.04493e-31, 4.04493e-31, 4.04493e-31, 4.04493e-31, 4.11037e-11, 4.04493e-31, 4.04493e-31, 2.35165e-13, 4.04493e-31, 4.32457e-08, 4.04493e-31, 4.04493e-31, 4.04493e-31
0.418752, 0, 6.27173e-08, 2.11377e-30, 1.41421, -6.27173e-08, 0, 2.11377e-30, 2.11377e-30, 2.11377e-30, 2.11377e-30, 2.11377e-30, 2.11377e-30, 2.11377e-30, 2.11377e-30, 2.11377e-30, 5.97286e-11, 2.11377e-30, 2.11377e-30, 3.78611e-13, 2.11377e-30, 6.26572e-08, 2.11377e-30, 2.11377e-30, 2.11377e-30
0.426638, 0, 9.02415e-08, 1.05305e-29, 1.41421, -9.02415e-08, 0, 1.05305e-29, 1.05305e-29, 1.05305e-29, 1.05305e-29, 1.05305e-29, 1.05305e-29, 1.05305e-29, 1.05305e-29, 1.05305e-29, 8.62346e-11, 1.05305e-29, 1.05305e-29, 6.09224e-13, 1.05305e-29, 9.01546e-08, 1.05305e-29, 1.05305e-29, 1.05305e-29
0.434523, 0, 1.28956e-07, 4.96155e-29, 1.41421, -1.28956e-07, 0, 4.96155e-29, 4.96155e-29, 4.96155e-29, 4.96155e-29, 4.96155e-29, 4.96155e-29, 4.96155e-29, 4.96155e-29, 4.96155e-29, 1.23718e-10, 4.96155e-29, 4.96155e-29, 9.79529e-13, 4.96155e-29, 1.28831e-07, 4.96155e-29, 4.96155e-29, 4.96155e-29
0.442409, 0, 1.8303e-07, 2.26132e-28, 1.41421, -1.8303e-07, 0, 2.26132e-28, 2.26132e-28, 2.26132e-28, 2.26132e-28, 2.26132e-28, 2.26132e-28, 2.26132e-28, 2.26132e-28, 2.26132e-28, 1.76395e-10, 2.26132e-28, 2.26132e-28, 1.57313e-12, 2.26132e-28, 1.82852e-07, 2.26132e-28, 2.26132e-28, 2.26132e-28
0.450295, 0, 2.58032e-07, 9.86308e-28, 1.41421, -2.58032e-07, 0, 9.86308e-28, 9.86308e-28, 9.86308e-28, 9.86308e-28, 9.86308e-28, 9.86308e-28, 9.86308e-28, 9.86308e-28, 9.86308e-28, 2.49978e-10, 9.86308e-28, 9.86308e-28, 2.52257e-12, 9.86308e-28, 2.57779e-07, 9.86308e-28, 9.86308e-28, 9.86308e-28
0.458181, 0, 3.6135e-07, 4.1014e-27, 1.41421, -3.6135e-07, 0, 4.1014e-27, 4.1014e-27, 4.1014e-27, 4.1014e-27, 4.1014e-27, 4.1014e-27, 4.1014e-27, 4.1014e-27, 4.1014e-27, 3.52154e-10, 4.1014e-27, 4.1014e-27, 4.0369e-12, 4.1014e-27, 3.60993e-07, 4.1014e-27, 4.1014e-27, 4.1014e-27
0.466067, 0, 5.02707e-07, 1.62698e-26, 1.41421, -5.02707e-07, 0, 1.62698e-26, 1.62698e-26, 1.62698e-26, 1.62698e-26, 1.62698e-26, 1.62698e-26, 1.62698e-26, 1.62698e-26, 1.62698e-26, 4.93214e-10, 1.62698e-26, 1.62698e-26, 6.44407e-12, 1.62698e-26, 5.02207e-07, 1.62698e-26, 1.62698e-26, 1.62698e-26
0.473953, 0, 6.94812e-07, 6.16463e-26, 1.41421, -6.94812e-07, 0, 6.16463e-26, 6.16463e-26, 6.16463e-26, 6.16463e-26, 6.16463e-26, 6.16463e-26, 2.78182e-12, 6.16463e-26, 6.16463e-26, 6.86857e-10, 6.16463e-26, 6.16463e-26, 1.02555e-11, 6.16463e-26, 6.94113e-07, 6.16463e-26, 6.16463e-26, 6.16463e-26
0.481838, 0, 9.5415e-07, 2.23504e-25, 1.41421, -9.5415e-07, 0, 2.23504e-25, 2.23504e-25, 2.23504e-25, 2.23504e-25, 2.23504e-25, 2.23504e-25, 9.32689e-12, 2.23504e-25, 2.23504e-25, 9.51216e-10, 2.23504e-25, 2.23504e-25, 1.62634e-11, 2.23504e-25, 9.53173e-07, 2.23504e-25, 2.23504e-25, 2.23504e-25
0.489724, 0, 1.30195e-06, 7.83141e-25, 1.41421, -1.30195e-06, 0, 7.83141e-25, 7.83141e-25, 7.83141e-25, 7.83141e-25, 7.83141e-25, 7.83141e-25, 2.42635e-11, 7.83141e-25, 7.83141e-25, 1.31017e-09, 7.83141e-25, 7.83141e-25, 2.56866e-11, 7.83141e-25, 1.30059e-06, 7.83141e-25, 7.83141e-25, 7.83141e-25
0.49761, 0, 1.76815e-06, 4.19263e-10, 1.41421, -1.76815e-06, 4.19263e-10, 4.1927e-10, 4.19275e-10, 1.07057e-09, 4.34767e-10, 4.21022e-10, 4.62685e-10, 6.06606e-10, 4.98468e-10, 1.55847e-09, 2.21428e-09, 4.19961e-10, 4.22461e-10, 4.5965e-10, 4.19266e-10, 1.76417e-06, 4.19263e-10, 4.19263e-10, 4.39389e-10
0.505496, 0, 2.38819e-06, 1.38458e-09, 1.41421, -2.38819e-06, 1.38458e-09, 1.3846e-09, 1.38462e-09, 3.55695e-09, 1.43629e-09, 1.39045e-09, 1.52941e-09, 1.94729e-09, 1.64876e-09, 5.18431e-09, 3.83106e-09, 1.38691e-09, 1.39525e-09, 1.44777e-09, 1.38459e-09, 2.3786e-06, 1.38458e-09, 1.38458e-09, 1.45171e-09
0.513382, 0, 3.21066e-06, 3.56388e-09, 1.41421, -3.21066e-06, 3.56388e-09, 3.56395e-09, 3.56398e-09, 9.18936e-09, 3.69779e-09, 3.57908e-09, 3.93893e-09, 4.96796e-09, 4.248e-09, 1.34035e-08, 6.88119e-09, 3.56991e-09, 3.59151e-09, 3.66224e-09, 3.56391e-09, 3.18896e-06, 3.56388e-09, 3.56388e-09, 3.73772e-09
0.521268, 0, 4.30143e-06, 8.54663e-09, 1.41421, -4.30143e-06, 8.54663e-09, 8.54679e-09, 8.54687e-09, 2.21178e-08, 8.86968e-09, 8.58328e-09, 9.45141e-09, 1.18517e-08, 1.0197e-08, 3.22842e-08, 1.30221e-08, 8.56117e-09, 8.61328e-09, 8.69886e-09, 8.54669e-09, 4.25277e-06, 8.54663e-09, 8.54663e-09, 8.96599e-09
0.529154, 0, 5.7467e-06, 1.8926e-08, 1.41421, -5.7467e-06, 1.8926e-08, 1.89263e-08, 1.89265e-08, 4.90322e-08, 1.96426e-08, 1.90073e-08, 2.09332e-08, 2.67224e-08, 2.25872e-08, 7.15853e-08, 2.4934e-08, 1.89583e-08, 1.90738e-08, 1.91602e-08, 1.89261e-08, 5.64232e-06, 1.8926e-08, 1.8926e-08, 1.98563e-08
0.537039, 0, 7.67509e-06, 4.08251e-08, 1.41421, -7.67509e-06, 4.08251e-08, 4.08258e-08, 4.08262e-08, 1.05857e-07, 4.23731e-08, 4.10007e-08, 4.51607e-08, 5.87253e-08, 4.87335e-08, 1.54573e-07, 4.88507e-08, 4.08948e-08, 4.11444e-08, 4.1183e-08, 4.08254e-08, 7.45366e-06, 4.08251e-08, 4.08251e-08, 4.28346e-08
0.544925, 0, 1.02865e-05, 8.59981e-08, 1.41421, -1.02865e-05, 8.59981e-08, 8.59997e-08, 8.60006e-08, 2.2315e-07, 8.92629e-08, 8.63685e-08, 9.51419e-08, 1.36428e-07, 1.02677e-07, 3.25893e-07, 9.66671e-08, 8.61451e-08, 8.66716e-08, 8.65418e-08, 8.59987e-08, 9.81327e-06, 8.59981e-08, 8.59981e-08, 9.02362e-08
0.552811, 0, 1.38773e-05, 1.77104e-07, 1.41421, -1.38773e-05, 1.77104e-07, 1.77107e-07, 1.77109e-07, 4.59868e-07, 1.83835e-07, 1.77868e-07, 1.95956e-07, 2.98095e-07, 2.11491e-07, 6.71693e-07, 1.91219e-07, 1.77407e-07, 1.78493e-07, 1.77925e-07, 1.77106e-07, 1.28928e-05, 1.77104e-07, 1.77104e-07, 1.85842e-07
0.560697, 0, 1.8935e-05, 3.56777e-07, 1.41421, -1.8935e-05, 3.56777e-07, 3.56784e-07, 3.56787e-07, 9.2703e-07, 3.70351e-07, 3.58317e-07, 3.94796e-07, 6.2793e-07, 4.26125e-07, 1.35422e-06, 3.75362e-07, 3.57388e-07, 3.59578e-07, 3.58007e-07, 3.5678e-07, 1.69328e-05, 3.56777e-07, 3.56777e-07, 3.74398e-07
0.568583, 0, 2.62678e-05, 7.03278e-07, 1.41421, -2.62678e-05, 7.03278e-07, 7.03291e-07, 7.03298e-07, 1.82861e-06, 7.30065e-07, 7.06317e-07, 7.78303e-07, 1.2871e-06, 8.40129e-07, 2.67162e-06, 7.27633e-07, 7.04484e-07, 7.08804e-07, 7.05109e-07, 7.03283e-07, 2.22809e-05, 7.03278e-07, 7.03278e-07, 7.38052e-07
0.576469, 0, 3.7234e-05, 1.35681e-06, 1.41421, -3.7234e-05, 1.35681e-06, 1.35684e-06, 1.35685e-06, 3.53038e-06, 1.40855e-06, 1.36268e-06, 1.50172e-06, 2.57774e-06, 1.62114e-06, 5.15864e-06, 1.38858e-06, 1.35914e-06, 1.36749e-06, 1.35952e-06, 1.35682e-06, 2.94561e-05, 1.35681e-06, 1.35681e-06, 1.42398e-06
0.584354, 0, 5.41256e-05, 2.5624e-06, 1.41421, -5.41256e-05, 2.5624e-06, 2.56244e-06, 2.56247e-06, 6.67219e-06, 2.66023e-06, 2.5735e-06, 2.83639e-06, 5.05946e-06, 3.06219e-06, 9.75092e-06, 2.60365e-06, 2.5668e-06, 2.58258e-06, 2.56637e-06, 2.56241e-06, 3.92506e-05, 2.5624e-06, 2.5624e-06, 2.68939e-06
0.59224, 0, 8.08063e-05, 4.73776e-06, 1.41421, -8.08063e-05, 4.73776e-06, 4.73785e-06, 4.7379e-06, 1.23461e-05, 4.91887e-06, 4.75831e-06, 5.24501e-06, 9.75982e-06, 5.66302e-06, 1.80457e-05, 4.79111e-06, 4.74592e-06, 4.77513e-06, 4.74356e-06, 4.7378e-06, 5.28938e-05, 4.73776e-06, 4.73776e-06, 4.97287e-06
0.600126, 0, 0.000123699, 8.57752e-06, 1.41421, -0.000123699, 8.57752e-06, 8.57768e-06, 8.57777e-06, 2.23703e-05, 8.90584e-06, 8.61477e-06, 9.49708e-06, 1.8508e-05, 1.02549e-05, 3.27028e-05, 8.6462e-06, 8.5923e-06, 8.64525e-06, 8.58592e-06, 8.57758e-06, 7.23017e-05, 8.57752e-06, 8.57752e-06, 9.00373e-06
0.608012, 0, 0.000193357, 1.52082e-05, 1.41421, -0.000193357, 1.52082e-05, 1.52085e-05, 1.52086e-05, 3.96971e-05, 1.57911e-05, 1.52743e-05, 1.68408e-05, 3.45107e-05, 1.81863e-05, 5.80423e-05, 1.52963e-05, 1.52344e-05, 1.53284e-05, 1.52203e-05, 1.52083e-05, 0.000100467, 1.52082e-05, 1.52082e-05, 1.59649e-05
0.615898, 0, 0.0003068, 2.64105e-05, 1.41421, -0.0003068, 2.64105e-05, 2.6411e-05, 2.64112e-05, 6.90001e-05, 2.74243e-05, 2.65255e-05, 2.92499e-05, 6.32838e-05, 3.15898e-05, 0.000100905, 2.6523e-05, 2.64561e-05, 2.66196e-05, 2.64278e-05, 2.64107e-05, 0.000141993, 2.64105e-05, 2.64105e-05, 2.77265e-05
0.623784, 0, 0.000491031, 4.49291e-05, 1.41421, -0.000491031, 4.49291e-05, 4.49299e-05, 4.49304e-05, 0.000117493, 4.66564e-05, 4.51251e-05, 4.97669e-05, 0.00011414, 5.37536e-05, 0.000171853, 4.50724e-05, 4.50069e-05, 4.52855e-05, 4.49538e-05, 4.49294e-05, 0.000203899, 4.49291e-05, 4.49291e-05, 4.71714e-05
0.631669, 0, 0.000788055, 7.48847e-05, 1.41421, -0.000788055, 7.48847e-05, 7.48861e-05, 7.48869e-05, 0.000196027, 7.77684e-05, 7.52119e-05, 8.29612e-05, 0.0002025, 8.96167e-05, 0.000286777, 7.50665e-05, 7.50145e-05, 7.54796e-05, 7.49196e-05, 7.48852e-05, 0.000296698, 7.48847e-05, 7.48847e-05, 7.86281e-05
0.639555, 0, 0.00126195, 0.000122305, 1.41421, -0.00126195, 0.000122305, 0.000122307, 0.000122308, 0.000320498, 0.000127022, 0.00012284, 0.000135518, 0.000353406, 0.000146407, 0.000468968, 0.000122535, 0.000122517, 0.000123278, 0.000122354, 0.000122305, 0.000435832, 0.000122305, 0.000122305, 0.000128429
