   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_89.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0491723, 0, 4.47515e-20, 0, 1.41421, -4.47515e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88506e-22, 0, 0, 6.27992e-25, 4.17059e-24, 0, 4.45582e-20, 0, 0, 0
0.0570517, 0, 9.95675e-20, 0, 1.41421, -9.95675e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19405e-22, 0, 0, 1.42043e-24, 9.43419e-24, 0, 9.91373e-20, 0, 0, 0
0.0649311, 0, 2.18585e-19, 0, 1.41421, -2.18585e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.20737e-22, 0, 0, 3.17042e-24, 2.10523e-23, 0, 2.1764e-19, 0, 0, 0
0.0728106, 0, 4.73736e-19, 0, 1.41421, -4.73736e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9955e-21, 0, 0, 6.98674e-24, 4.63702e-23, 0, 4.71687e-19, 0, 0, 0
0.08069, 0, 1.01406e-18, 0, 1.41421, -1.01406e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27148e-21, 0, 0, 1.52089e-23, 1.00867e-22, 0, 1.00967e-18, 0, 0, 0
0.0885694, 0, 2.14479e-18, 0, 1.41421, -2.14479e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.03435e-21, 0, 0, 3.27168e-23, 2.16789e-22, 0, 2.1355e-18, 0, 0, 0
0.0964489, 0, 4.48387e-18, 0, 1.41421, -4.48387e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88871e-20, 0, 0, 6.95758e-23, 4.60561e-22, 0, 4.46445e-18, 0, 0, 0
0.104328, 0, 9.26868e-18, 0, 1.41421, -9.26868e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90418e-20, 0, 0, 1.46323e-22, 9.67543e-22, 0, 9.22853e-18, 0, 0, 0
0.112208, 0, 1.895e-17, 0, 1.41421, -1.895e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98215e-20, 0, 0, 3.04418e-22, 2.01066e-21, 0, 1.88679e-17, 0, 0, 0
0.120087, 0, 3.83306e-17, 0, 1.41421, -3.83306e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61456e-19, 0, 0, 6.26694e-22, 4.13462e-21, 0, 3.81644e-17, 0, 0, 0
0.127967, 0, 7.67257e-17, 0, 1.41421, -7.67257e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23184e-19, 0, 0, 1.27704e-21, 8.41622e-21, 0, 7.63928e-17, 0, 0, 0
0.135846, 0, 1.52016e-16, 0, 1.41421, -1.52016e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40319e-19, 0, 0, 2.57632e-21, 1.6962e-20, 0, 1.51356e-16, 0, 0, 0
0.143726, 0, 2.9818e-16, 0, 1.41421, -2.9818e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25599e-18, 0, 0, 5.14679e-21, 3.38552e-20, 0, 2.96885e-16, 0, 0, 0
0.151605, 0, 5.84383e-16, 0, 1.41421, -5.84383e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46152e-18, 0, 0, 1.03099e-20, 6.77734e-20, 0, 5.81844e-16, 0, 0, 0
0.159484, 0, 1.12292e-15, 0, 1.41421, -1.12292e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.72991e-18, 0, 0, 2.01824e-20, 1.32603e-19, 0, 1.11804e-15, 0, 0, 0
0.167364, 0, 2.13758e-15, 0, 1.41421, -2.13758e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.00377e-18, 0, 0, 3.91504e-20, 2.57149e-19, 0, 2.12828e-15, 0, 0, 0
0.175243, 0, 4.03158e-15, 0, 1.41421, -4.03158e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69815e-17, 0, 0, 7.52672e-20, 4.94339e-19, 0, 4.01403e-15, 0, 0, 0
0.183123, 0, 7.53468e-15, 0, 1.41421, -7.53468e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17368e-17, 0, 0, 1.43432e-19, 9.42222e-19, 0, 7.50185e-15, 0, 0, 0
0.191002, 0, 1.39553e-14, 0, 1.41421, -1.39553e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87807e-17, 0, 0, 2.70963e-19, 1.7809e-18, 0, 1.38945e-14, 0, 0, 0
0.198882, 0, 2.56181e-14, 0, 1.41421, -2.56181e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07905e-16, 0, 0, 5.07538e-19, 3.33852e-18, 0, 2.55063e-14, 0, 0, 0
0.206761, 0, 4.66153e-14, 0, 1.41421, -4.66153e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96345e-16, 0, 0, 9.42696e-19, 6.20809e-18, 0, 4.64118e-14, 0, 0, 0
0.21464, 0, 8.40863e-14, 0, 1.41421, -8.40863e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.54173e-16, 0, 0, 1.7365e-18, 1.14529e-17, 0, 8.37189e-14, 0, 0, 0
0.22252, 0, 1.50375e-13, 0, 1.41421, -1.50375e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.3338e-16, 0, 0, 3.1727e-18, 2.09645e-17, 0, 1.49717e-13, 0, 0, 0
0.230399, 0, 2.66631e-13, 0, 1.41421, -2.66631e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12305e-15, 0, 0, 5.75031e-18, 3.80822e-17, 0, 2.65464e-13, 0, 0, 0
0.238279, 0, 4.68775e-13, 0, 1.41421, -4.68775e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97449e-15, 0, 0, 1.03399e-17, 6.8657e-17, 0, 4.66721e-13, 0, 0, 0
0.246158, 0, 8.17271e-13, 0, 1.41421, -8.17271e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44238e-15, 0, 0, 1.84486e-17, 1.22874e-16, 0, 8.13688e-13, 0, 0, 0
0.254038, 0, 1.413e-12, 0, 1.41421, -1.413e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95169e-15, 0, 0, 3.26662e-17, 2.18321e-16, 0, 1.4068e-12, 0, 0, 0
0.261917, 0, 2.42283e-12, 0, 1.41421, -2.42283e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02053e-14, 0, 0, 5.74105e-17, 3.85167e-16, 0, 2.41218e-12, 0, 0, 0
0.269796, 0, 4.12029e-12, 0, 1.41421, -4.12029e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73558e-14, 0, 0, 1.00165e-16, 6.74827e-16, 0, 4.10216e-12, 0, 0, 0
0.277676, 0, 6.94998e-12, 0, 1.41421, -6.94998e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92764e-14, 0, 0, 1.73528e-16, 1.17435e-15, 0, 6.91936e-12, 0, 0, 0
0.285555, 0, 1.16282e-11, 0, 1.41421, -1.16282e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89859e-14, 0, 0, 2.98568e-16, 2.0302e-15, 0, 1.15769e-11, 0, 0, 0
0.293435, 0, 1.9299e-11, 0, 1.41421, -1.9299e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.13069e-14, 0, 0, 5.10326e-16, 3.48742e-15, 0, 1.92137e-11, 0, 0, 0
0.301314, 0, 3.17739e-11, 0, 1.41421, -3.17739e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33878e-13, 0, 0, 8.66767e-16, 5.95366e-15, 0, 3.16332e-11, 0, 0, 0
0.309194, 0, 5.18968e-11, 0, 1.41421, -5.18968e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18695e-13, 0, 0, 1.46335e-15, 1.01038e-14, 0, 5.16666e-11, 0, 0, 0
0.317073, 0, 8.40942e-11, 2.08793e-43, 1.41421, -8.40942e-11, 0, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 2.08793e-43, 3.5444e-13, 2.08793e-43, 2.08793e-43, 2.45659e-15, 1.70496e-14, 2.08793e-43, 8.37203e-11, 2.08793e-43, 2.08793e-43, 2.08793e-43
0.324953, 0, 1.35196e-10, 3.62236e-42, 1.41421, -1.35196e-10, 0, 3.62236e-42, 3.62236e-42, 3.62236e-42, 3.62236e-42, 3.62236e-42, 3.62236e-42, 3.62236e-42, 3.62236e-42, 3.62236e-42, 5.69957e-13, 3.62236e-42, 3.62236e-42, 4.10233e-15, 2.86154e-14, 3.62236e-42, 1.34593e-10, 3.62236e-42, 3.62236e-42, 3.62236e-42
0.332832, 0, 2.15652e-10, 5.20344e-41, 1.41421, -2.15652e-10, 0, 5.20344e-41, 5.20344e-41, 5.20344e-41, 5.20344e-41, 5.20344e-41, 5.20344e-41, 5.20344e-41, 5.20344e-41, 5.20344e-41, 9.09411e-13, 5.20344e-41, 5.20344e-41, 6.81751e-15, 4.77835e-14, 5.20344e-41, 2.14688e-10, 5.20344e-41, 5.20344e-41, 5.20344e-41
0.340711, 0, 3.41316e-10, 6.63121e-40, 1.41421, -3.41316e-10, 0, 6.63121e-40, 6.63121e-40, 6.63121e-40, 6.63121e-40, 6.63121e-40, 6.63121e-40, 6.63121e-40, 6.63121e-40, 6.63121e-40, 1.43987e-12, 6.63121e-40, 6.63121e-40, 1.12803e-14, 7.94143e-14, 6.63121e-40, 3.39785e-10, 6.63121e-40, 6.63121e-40, 6.63121e-40
0.348591, 0, 5.3603e-10, 7.55621e-39, 1.41421, -5.3603e-10, 0, 7.55621e-39, 7.55621e-39, 7.55621e-39, 7.55621e-39, 7.55621e-39, 7.55621e-39, 7.55621e-39, 7.55621e-39, 7.55621e-39, 2.26234e-12, 7.55621e-39, 7.55621e-39, 1.85922e-14, 1.31408e-13, 7.55621e-39, 5.33617e-10, 7.55621e-39, 7.55621e-39, 7.55621e-39
0.35647, 0, 8.35354e-10, 7.78236e-38, 1.41421, -8.35354e-10, 0, 7.78236e-38, 7.78236e-38, 7.78236e-38, 7.78236e-38, 7.78236e-38, 7.78236e-38, 7.78236e-38, 7.78236e-38, 7.78236e-38, 3.52769e-12, 7.78236e-38, 7.78236e-38, 3.05408e-14, 2.16577e-13, 7.78236e-38, 8.31579e-10, 7.78236e-38, 7.78236e-38, 7.78236e-38
0.36435, 0, 1.29188e-09, 7.28034e-37, 1.41421, -1.29188e-09, 0, 7.28034e-37, 7.28034e-37, 7.28034e-37, 7.28034e-37, 7.28034e-37, 7.28034e-37, 7.28034e-37, 7.28034e-37, 7.28034e-37, 5.45947e-12, 7.28034e-37, 7.28034e-37, 5.00266e-14, 3.55678e-13, 7.28034e-37, 1.28601e-09, 7.28034e-37, 7.28034e-37, 7.28034e-37
0.372229, 0, 1.98273e-09, 6.22791e-36, 1.41421, -1.98273e-09, 0, 6.22791e-36, 6.22791e-36, 6.22791e-36, 6.22791e-36, 6.22791e-36, 6.22791e-36, 6.22791e-36, 6.22791e-36, 6.22791e-36, 8.38626e-12, 6.22791e-36, 6.22791e-36, 8.17559e-14, 5.82277e-13, 6.22791e-36, 1.97367e-09, 6.22791e-36, 6.22791e-36, 6.22791e-36
0.380109, 0, 3.02004e-09, 4.89015e-35, 1.41421, -3.02004e-09, 0, 4.89015e-35, 4.89015e-35, 4.89015e-35, 4.89015e-35, 4.89015e-35, 4.89015e-35, 4.89015e-35, 4.89015e-35, 4.89015e-35, 1.27873e-11, 4.89015e-35, 4.89015e-35, 1.33369e-13, 9.50639e-13, 4.89015e-35, 3.00617e-09, 4.89015e-35, 4.89015e-35, 4.89015e-35
0.387988, 0, 4.56558e-09, 3.53967e-34, 1.41421, -4.56558e-09, 0, 3.53967e-34, 3.53967e-34, 3.53967e-34, 3.53967e-34, 3.53967e-34, 3.53967e-34, 3.53967e-34, 3.53967e-34, 3.53967e-34, 1.9356e-11, 3.53967e-34, 3.53967e-34, 2.17271e-13, 1.54841e-12, 3.53967e-34, 4.54446e-09, 3.53967e-34, 3.53967e-34, 3.53967e-34
0.395867, 0, 6.85066e-09, 2.44185e-33, 1.41421, -6.85066e-09, 0, 2.44185e-33, 2.44185e-33, 2.44185e-33, 2.44185e-33, 2.44185e-33, 2.44185e-33, 2.44185e-33, 2.44185e-33, 2.44185e-33, 2.90884e-11, 2.44185e-33, 2.44185e-33, 3.53612e-13, 2.51711e-12, 2.44185e-33, 6.8187e-09, 2.44185e-33, 2.44185e-33, 2.44185e-33
0.403747, 0, 1.02034e-08, 1.48212e-32, 1.41421, -1.02034e-08, 0, 1.48212e-32, 1.48212e-32, 1.48212e-32, 1.48212e-32, 1.48212e-32, 1.48212e-32, 1.48212e-32, 1.48212e-32, 1.48212e-32, 4.3404e-11, 1.48212e-32, 1.48212e-32, 5.75125e-13, 4.08509e-12, 1.48212e-32, 1.01554e-08, 1.48212e-32, 1.48212e-32, 1.48212e-32
0.411626, 0, 1.50856e-08, 8.95464e-32, 1.41421, -1.50856e-08, 0, 8.95464e-32, 8.95464e-32, 8.95464e-32, 8.95464e-32, 8.95464e-32, 8.95464e-32, 8.95464e-32, 8.95464e-32, 8.95464e-32, 6.43122e-11, 8.95464e-32, 8.95464e-32, 9.34949e-13, 6.62051e-12, 8.95464e-32, 1.50137e-08, 8.95464e-32, 8.95464e-32, 8.95464e-32
0.419506, 0, 2.21414e-08, 4.8674e-31, 1.41421, -2.21414e-08, 0, 4.8674e-31, 4.8674e-31, 4.8674e-31, 4.8674e-31, 4.8674e-31, 4.8674e-31, 4.8674e-31, 4.8674e-31, 4.8674e-31, 9.46354e-11, 4.8674e-31, 4.8674e-31, 1.51926e-12, 1.07162e-11, 4.8674e-31, 2.20345e-08, 4.8674e-31, 4.8674e-31, 4.8674e-31
0.427385, 0, 3.22635e-08, 5.41744e-30, 1.41421, -3.22635e-08, 0, 5.41744e-30, 5.41744e-30, 5.41744e-30, 5.41744e-30, 5.41744e-30, 5.41744e-30, 5.41744e-30, 5.41744e-30, 5.41744e-30, 1.38318e-10, 5.41744e-30, 5.41744e-30, 2.47019e-12, 1.73401e-11, 5.41744e-30, 3.21054e-08, 5.41744e-30, 5.41744e-30, 5.41744e-30
0.435265, 0, 4.66757e-08, 2.57368e-29, 1.41421, -4.66757e-08, 0, 2.57368e-29, 2.57368e-29, 2.57368e-29, 2.57368e-29, 2.57368e-29, 2.57368e-29, 2.57368e-29, 2.57368e-29, 2.57368e-29, 2.00811e-10, 2.57368e-29, 2.57368e-29, 4.00901e-12, 2.79965e-11, 2.57368e-29, 4.64429e-08, 2.57368e-29, 2.57368e-29, 2.57368e-29
0.443144, 0, 6.70474e-08, 1.17742e-28, 1.41421, -6.70474e-08, 0, 1.17742e-28, 1.17742e-28, 1.17742e-28, 1.17742e-28, 1.17742e-28, 1.17742e-28, 1.17742e-28, 1.17742e-28, 1.17742e-28, 2.89637e-10, 1.17742e-28, 1.17742e-28, 6.50031e-12, 4.51392e-11, 1.17742e-28, 6.67061e-08, 1.17742e-28, 1.17742e-28, 1.17742e-28
0.451024, 0, 9.56348e-08, 5.14621e-28, 1.41421, -9.56348e-08, 0, 5.14621e-28, 5.14621e-28, 5.14621e-28, 5.14621e-28, 5.14621e-28, 5.14621e-28, 5.14621e-28, 5.14621e-28, 5.14621e-28, 4.15084e-10, 5.14621e-28, 5.14621e-28, 1.05258e-11, 7.26586e-11, 5.14621e-28, 9.51365e-08, 5.14621e-28, 5.14621e-28, 5.14621e-28
0.458903, 0, 1.35464e-07, 2.14273e-27, 1.41421, -1.35464e-07, 0, 2.14273e-27, 2.14273e-27, 2.14273e-27, 2.14273e-27, 2.14273e-27, 2.14273e-27, 2.14273e-27, 2.14273e-27, 2.14273e-27, 5.91142e-10, 2.14273e-27, 2.14273e-27, 1.70137e-11, 1.16719e-10, 2.14273e-27, 1.34739e-07, 2.14273e-27, 2.14273e-27, 2.14273e-27
0.466782, 0, 1.90564e-07, 8.51279e-27, 1.41421, -1.90564e-07, 0, 8.51279e-27, 8.51279e-27, 8.51279e-27, 8.51279e-27, 8.51279e-27, 8.51279e-27, 8.51279e-27, 8.51279e-27, 8.51279e-27, 8.36724e-10, 8.51279e-27, 8.51279e-27, 2.74379e-11, 1.87037e-10, 8.51279e-27, 1.89513e-07, 8.51279e-27, 8.51279e-27, 8.51279e-27
0.474662, 0, 2.66258e-07, 3.23152e-26, 1.41421, -2.66258e-07, 0, 3.23152e-26, 3.23152e-26, 3.23152e-26, 3.23152e-26, 3.23152e-26, 3.23152e-26, 1.05342e-12, 3.23152e-26, 3.23152e-26, 1.17725e-09, 3.23152e-26, 3.23152e-26, 4.41239e-11, 2.98822e-10, 3.23152e-26, 2.64737e-07, 3.23152e-26, 3.23152e-26, 3.23152e-26
0.482541, 0, 3.69524e-07, 1.17425e-25, 1.41421, -3.69524e-07, 0, 1.17425e-25, 1.17425e-25, 1.17425e-25, 1.17425e-25, 1.17425e-25, 1.17425e-25, 3.61353e-12, 1.17425e-25, 1.17425e-25, 1.64667e-09, 1.17425e-25, 1.17425e-25, 7.07186e-11, 4.75723e-10, 1.17425e-25, 3.67327e-07, 1.17425e-25, 1.17425e-25, 1.17425e-25
0.490421, 0, 5.09445e-07, 4.12621e-25, 1.41421, -5.09445e-07, 0, 4.12621e-25, 4.12621e-25, 4.12621e-25, 4.12621e-25, 4.12621e-25, 4.12621e-25, 9.63966e-12, 4.12621e-25, 4.12621e-25, 2.29011e-09, 4.12621e-25, 4.12621e-25, 1.12901e-10, 7.54211e-10, 4.12621e-25, 5.06278e-07, 4.12621e-25, 4.12621e-25, 4.12621e-25
0.4983, 0, 6.99943e-07, 8.71709e-11, 1.41421, -6.99943e-07, 8.71709e-11, 8.71803e-11, 8.72135e-11, 8.72029e-11, 4.86117e-10, 1.06406e-10, 9.56753e-11, 1.60142e-10, 6.61281e-10, 1.04085e-09, 3.2544e-09, 8.77813e-11, 8.88485e-11, 2.6662e-10, 1.27723e-09, 8.71718e-11, 6.93359e-07, 8.71709e-11, 8.71709e-11, 1.04529e-10
0.50618, 0, 9.56981e-07, 2.95036e-10, 1.41421, -9.56981e-07, 2.95036e-10, 2.95068e-10, 2.95181e-10, 2.95145e-10, 1.65614e-09, 3.6066e-10, 3.2405e-10, 5.18289e-10, 2.25375e-09, 3.54875e-09, 4.65137e-09, 2.97118e-10, 3.00759e-10, 5.78898e-10, 2.1628e-09, 2.95039e-10, 9.43514e-07, 2.95036e-10, 2.95036e-10, 3.54258e-10
0.514059, 0, 1.30388e-06, 7.79912e-10, 1.41421, -1.30388e-06, 7.79912e-10, 7.79997e-10, 7.80297e-10, 7.80202e-10, 4.39337e-09, 9.54134e-10, 8.56941e-10, 1.35002e-09, 5.97992e-09, 9.41789e-09, 6.73965e-09, 7.85441e-10, 7.95107e-10, 1.22655e-09, 3.69404e-09, 7.7992e-10, 1.27611e-06, 7.79912e-10, 7.79912e-10, 9.37137e-10
0.521939, 0, 1.7737e-06, 1.8838e-09, 1.41421, -1.7737e-06, 1.8838e-09, 1.884e-09, 1.88473e-09, 1.8845e-09, 1.06336e-08, 2.30566e-09, 2.07032e-09, 3.23468e-09, 1.44753e-08, 2.28001e-08, 9.99414e-09, 1.89718e-09, 1.92059e-09, 2.58254e-09, 6.40121e-09, 1.88382e-09, 1.71572e-06, 1.8838e-09, 1.8838e-09, 2.26451e-09
0.529818, 0, 2.41588e-06, 4.33735e-09, 1.41421, -2.41588e-06, 4.33735e-09, 4.33783e-09, 4.33951e-09, 4.33897e-09, 2.45143e-08, 5.31018e-09, 4.76747e-09, 7.40315e-09, 3.33733e-08, 5.25704e-08, 1.53171e-08, 4.36823e-09, 4.4222e-09, 5.42391e-09, 1.12916e-08, 4.3374e-09, 2.29395e-06, 4.33735e-09, 4.33735e-09, 5.21527e-09
0.537697, 0, 3.30854e-06, 9.66221e-09, 1.41421, -3.30854e-06, 9.66221e-09, 9.66327e-09, 9.667e-09, 9.66581e-09, 5.46586e-08, 1.18317e-08, 1.06214e-08, 1.6915e-08, 7.44151e-08, 1.17226e-07, 2.44506e-08, 9.73105e-09, 9.85142e-09, 1.13411e-08, 2.03013e-08, 9.66231e-09, 3.05151e-06, 9.66221e-09, 9.66221e-09, 1.162e-08
0.545577, 0, 4.58004e-06, 2.09499e-08, 1.41421, -4.58004e-06, 2.09499e-08, 2.09522e-08, 2.09603e-08, 2.09577e-08, 1.18593e-07, 2.56577e-08, 2.30314e-08, 3.76437e-08, 1.61465e-07, 2.54366e-07, 4.07673e-08, 2.10993e-08, 2.13605e-08, 2.3527e-08, 3.70912e-08, 2.09501e-08, 4.04162e-06, 2.09499e-08, 2.09499e-08, 2.51984e-08
0.553456, 0, 6.45961e-06, 4.43229e-08, 1.41421, -6.45961e-06, 4.43229e-08, 4.43277e-08, 4.43449e-08, 4.43394e-08, 2.51048e-07, 5.429e-08, 4.87297e-08, 9.1186e-08, 3.41815e-07, 5.38501e-07, 7.07467e-08, 4.46392e-08, 4.51921e-08, 4.82519e-08, 6.86201e-08, 4.43233e-08, 5.3351e-06, 4.43229e-08, 4.43229e-08, 5.33176e-08
0.561336, 0, 9.33439e-06, 9.1603e-08, 1.41421, -9.33439e-06, 9.1603e-08, 9.16131e-08, 9.16486e-08, 9.16373e-08, 5.19133e-07, 1.12216e-07, 1.00717e-07, 2.04152e-07, 7.06847e-07, 1.11361e-06, 1.26661e-07, 9.22571e-08, 9.34008e-08, 9.75523e-08, 1.27884e-07, 9.1604e-08, 7.02889e-06, 9.1603e-08, 9.1603e-08, 1.10205e-07
0.569215, 0, 1.38985e-05, 1.85049e-07, 1.41421, -1.38985e-05, 1.85049e-07, 1.8507e-07, 1.85141e-07, 1.85118e-07, 1.04928e-06, 2.26718e-07, 2.03472e-07, 4.37848e-07, 1.42874e-06, 2.251e-06, 2.31336e-07, 1.86371e-07, 1.88683e-07, 1.93997e-07, 2.38786e-07, 1.85051e-07, 9.25998e-06, 1.85049e-07, 1.85049e-07, 2.22653e-07
0.577095, 0, 2.13803e-05, 3.65517e-07, 1.41421, -2.13803e-05, 3.65517e-07, 3.65557e-07, 3.65699e-07, 3.65654e-07, 2.07374e-06, 4.47879e-07, 4.01932e-07, 9.11242e-07, 2.82377e-06, 4.44904e-06, 4.26333e-07, 3.68131e-07, 3.727e-07, 3.78876e-07, 4.44465e-07, 3.65521e-07, 1.22282e-05, 3.65517e-07, 3.65517e-07, 4.39843e-07
0.584974, 0, 3.39344e-05, 7.06108e-07, 1.41421, -3.39344e-05, 7.06108e-07, 7.06186e-07, 7.0646e-07, 7.06373e-07, 4.00836e-06, 8.65325e-07, 7.76503e-07, 1.85032e-06, 5.45828e-06, 8.60016e-06, 7.85637e-07, 7.11161e-07, 7.19994e-07, 7.25914e-07, 8.21167e-07, 7.06116e-07, 1.62344e-05, 7.06108e-07, 7.06108e-07, 8.49792e-07
0.592853, 0, 5.52887e-05, 1.33433e-06, 1.41421, -5.52887e-05, 1.33433e-06, 1.33448e-06, 1.335e-06, 1.33483e-06, 7.57909e-06, 1.63542e-06, 1.46745e-06, 3.68009e-06, 1.0321e-05, 1.62625e-05, 1.43785e-06, 1.34389e-06, 1.36059e-06, 1.36349e-06, 1.50072e-06, 1.33435e-06, 2.17412e-05, 1.33433e-06, 1.33433e-06, 1.60605e-06
0.600733, 0, 9.17889e-05, 2.46694e-06, 1.41421, -9.17889e-05, 2.46694e-06, 2.46721e-06, 2.46817e-06, 2.46787e-06, 1.4021e-05, 3.02402e-06, 2.71324e-06, 7.19405e-06, 1.9094e-05, 3.00869e-05, 2.6011e-06, 2.48462e-06, 2.51553e-06, 2.50958e-06, 2.70578e-06, 2.46697e-06, 2.94703e-05, 2.46694e-06, 2.46694e-06, 2.96967e-06
0.608612, 0, 0.000154003, 4.46295e-06, 1.41421, -0.000154003, 4.46295e-06, 4.46345e-06, 4.46518e-06, 4.46463e-06, 2.53816e-05, 5.47153e-06, 4.90888e-06, 1.38246e-05, 3.45662e-05, 5.4469e-05, 4.63607e-06, 4.49496e-06, 4.55092e-06, 4.52488e-06, 4.80341e-06, 4.463e-06, 4.05492e-05, 4.46295e-06, 4.46295e-06, 5.37314e-06
0.616492, 0, 0.00025918, 7.90186e-06, 1.41421, -0.00025918, 7.90186e-06, 7.90273e-06, 7.90581e-06, 7.90483e-06, 4.49688e-05, 9.68903e-06, 8.69202e-06, 2.61185e-05, 6.12437e-05, 9.65106e-05, 8.12436e-06, 7.95857e-06, 8.05772e-06, 7.99122e-06, 8.38408e-06, 7.90194e-06, 5.67412e-05, 7.90186e-06, 7.90186e-06, 9.51467e-06
