   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_234.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0346726, 468, 0, 0, 21.6795, 468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0267974, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0189222, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.011047, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00317185, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00470333, 0, 1.92638e-23, 0, 1.41421, -1.92638e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10054e-25, 0, 0, 1.62748e-28, 0, 9.07281e-28, 0, 1.90527e-23, 0, 0, 0
0.0125785, 0, 5.42009e-23, 0, 1.41421, -5.42009e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9101e-25, 0, 0, 4.61997e-28, 0, 2.65499e-27, 0, 5.36068e-23, 0, 0, 0
0.0204537, 0, 1.48111e-22, 0, 1.41421, -1.48111e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61501e-24, 0, 0, 1.27416e-27, 0, 7.5142e-27, 0, 1.46488e-22, 0, 0, 0
0.0283289, 0, 3.94244e-22, 0, 1.41421, -3.94244e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.29884e-24, 0, 0, 3.42399e-27, 0, 2.06485e-26, 0, 3.89921e-22, 0, 0, 0
0.0362041, 0, 1.0246e-21, 0, 1.41421, -1.0246e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11723e-23, 0, 0, 8.98608e-27, 0, 5.52571e-26, 0, 1.01337e-21, 0, 0, 0
0.0440792, 0, 2.61151e-21, 0, 1.41421, -2.61151e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84759e-23, 0, 0, 2.31548e-26, 0, 1.44931e-25, 0, 2.58287e-21, 0, 0, 0
0.0519544, 0, 6.51785e-21, 0, 1.41421, -6.51785e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.10704e-23, 0, 0, 5.84285e-26, 0, 3.71456e-25, 0, 6.44635e-21, 0, 0, 0
0.0598296, 0, 1.59533e-20, 0, 1.41421, -1.59533e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73954e-22, 0, 0, 1.44608e-25, 0, 9.32097e-25, 0, 1.57782e-20, 0, 0, 0
0.0677048, 0, 4.05231e-20, 0, 1.41421, -4.05231e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41861e-22, 0, 0, 3.73658e-25, 0, 2.44963e-24, 0, 4.00784e-20, 0, 0, 0
0.0755799, 0, 9.51336e-20, 0, 1.41421, -9.51336e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03733e-21, 0, 0, 8.87017e-25, 0, 5.87501e-24, 0, 9.40895e-20, 0, 0, 0
0.0834551, 0, 2.199e-19, 0, 1.41421, -2.199e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39776e-21, 0, 0, 2.07363e-24, 0, 1.38626e-23, 0, 2.17486e-19, 0, 0, 0
0.0913303, 0, 5.008e-19, 0, 1.41421, -5.008e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46066e-21, 0, 0, 4.77713e-24, 0, 3.22075e-23, 0, 4.95302e-19, 0, 0, 0
0.0992055, 0, 1.12438e-18, 0, 1.41421, -1.12438e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22601e-20, 0, 0, 1.08519e-23, 0, 7.37316e-23, 0, 1.11204e-18, 0, 0, 0
