   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_106.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0579312, 0, 4.01335e-23, 0, 1.41421, -4.01335e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74178e-25, 0, 0, 2.26845e-28, 0, 0, 3.99591e-23, 0, 0, 0
0.065805, 0, 1.19265e-22, 0, 1.41421, -1.19265e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17605e-25, 0, 0, 6.83476e-28, 0, 0, 1.18747e-22, 0, 0, 0
0.0736787, 0, 3.4365e-22, 0, 1.41421, -3.4365e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49143e-24, 0, 0, 1.997e-27, 0, 0, 3.42157e-22, 0, 0, 0
0.0815525, 0, 9.62976e-22, 0, 1.41421, -9.62976e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17928e-24, 0, 0, 5.67521e-27, 0, 0, 9.58791e-22, 0, 0, 0
0.0894263, 0, 2.63055e-21, 0, 1.41421, -2.63055e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14165e-23, 0, 0, 1.57244e-26, 0, 0, 2.61912e-21, 0, 0, 0
0.0973001, 0, 7.01885e-21, 0, 1.41421, -7.01885e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04616e-23, 0, 0, 4.25608e-26, 0, 0, 6.98835e-21, 0, 0, 0
0.105174, 0, 1.83493e-20, 0, 1.41421, -1.83493e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.96355e-23, 0, 0, 1.12976e-25, 0, 0, 1.82696e-20, 0, 0, 0
0.113048, 0, 4.69824e-20, 0, 1.41421, -4.69824e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03902e-22, 0, 0, 2.93719e-25, 0, 0, 4.67782e-20, 0, 0, 0
0.120921, 0, 1.17968e-19, 0, 1.41421, -1.17968e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11975e-22, 0, 0, 7.48888e-25, 0, 0, 1.17455e-19, 0, 0, 0
0.128795, 0, 2.90785e-19, 0, 1.41421, -2.90785e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.262e-21, 0, 0, 1.87466e-24, 0, 0, 2.89521e-19, 0, 0, 0
0.136669, 0, 7.04304e-19, 0, 1.41421, -7.04304e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05665e-21, 0, 0, 4.61162e-24, 0, 0, 7.01243e-19, 0, 0, 0
0.144543, 0, 1.67754e-18, 0, 1.41421, -1.67754e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.28048e-21, 0, 0, 1.11575e-23, 0, 0, 1.67025e-18, 0, 0, 0
0.152416, 0, 4.05067e-18, 0, 1.41421, -4.05067e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75797e-20, 0, 0, 2.75224e-23, 0, 0, 4.03306e-18, 0, 0, 0
0.16029, 0, 9.3157e-18, 0, 1.41421, -9.3157e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04298e-20, 0, 0, 6.42935e-23, 0, 0, 9.27521e-18, 0, 0, 0
0.168164, 0, 2.1116e-17, 0, 1.41421, -2.1116e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.16424e-20, 0, 0, 1.48061e-22, 0, 0, 2.10242e-17, 0, 0, 0
0.176038, 0, 4.71953e-17, 0, 1.41421, -4.71953e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04826e-19, 0, 0, 3.36285e-22, 0, 0, 4.69902e-17, 0, 0, 0
0.183912, 0, 1.04052e-16, 0, 1.41421, -1.04052e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51583e-19, 0, 0, 7.53604e-22, 0, 0, 1.036e-16, 0, 0, 0
0.191785, 0, 2.26372e-16, 0, 1.41421, -2.26372e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82442e-19, 0, 0, 1.6669e-21, 0, 0, 2.25387e-16, 0, 0, 0
0.199659, 0, 4.86129e-16, 0, 1.41421, -4.86129e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10978e-18, 0, 0, 3.64049e-21, 0, 0, 4.84016e-16, 0, 0, 0
0.207533, 0, 1.0308e-15, 0, 1.41421, -1.0308e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4736e-18, 0, 0, 7.85297e-21, 0, 0, 1.02631e-15, 0, 0, 0
0.215407, 0, 2.15874e-15, 0, 1.41421, -2.15874e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.36881e-18, 0, 0, 1.67362e-20, 0, 0, 2.14936e-15, 0, 0, 0
0.22328, 0, 4.46632e-15, 0, 1.41421, -4.46632e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93835e-17, 0, 0, 3.52497e-20, 0, 0, 4.4469e-15, 0, 0, 0
0.231154, 0, 9.131e-15, 0, 1.41421, -9.131e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96278e-17, 0, 0, 7.33896e-20, 0, 0, 9.0913e-15, 0, 0, 0
0.239028, 0, 1.84502e-14, 0, 1.41421, -1.84502e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00719e-17, 0, 0, 1.51077e-19, 0, 0, 1.83699e-14, 0, 0, 0
0.246902, 0, 3.68536e-14, 0, 1.41421, -3.68536e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5994e-16, 0, 0, 3.07568e-19, 0, 0, 3.66934e-14, 0, 0, 0
0.254775, 0, 7.27841e-14, 0, 1.41421, -7.27841e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15873e-16, 0, 0, 6.19373e-19, 0, 0, 7.24676e-14, 0, 0, 0
0.262649, 0, 1.42148e-13, 0, 1.41421, -1.42148e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.169e-16, 0, 0, 1.23407e-18, 0, 0, 1.4153e-13, 0, 0, 0
0.270523, 0, 2.74575e-13, 0, 1.41421, -2.74575e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1916e-15, 0, 0, 2.43326e-18, 0, 0, 2.73381e-13, 0, 0, 0
0.278397, 0, 5.24628e-13, 0, 1.41421, -5.24628e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27678e-15, 0, 0, 4.74873e-18, 0, 0, 5.22347e-13, 0, 0, 0
0.286271, 0, 9.91681e-13, 0, 1.41421, -9.91681e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30368e-15, 0, 0, 9.17478e-18, 0, 0, 9.87368e-13, 0, 0, 0
0.294144, 0, 1.85468e-12, 0, 1.41421, -1.85468e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.04891e-15, 0, 0, 1.75522e-17, 0, 0, 1.84662e-12, 0, 0, 0
0.302018, 0, 3.43235e-12, 0, 1.41421, -3.43235e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48956e-14, 0, 0, 3.32568e-17, 0, 0, 3.41742e-12, 0, 0, 0
0.309892, 0, 6.28607e-12, 0, 1.41421, -6.28607e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72804e-14, 0, 0, 6.24231e-17, 0, 0, 6.25872e-12, 0, 0, 0
0.317766, 0, 1.13939e-11, 0, 1.41421, -1.13939e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94484e-14, 0, 0, 1.16102e-16, 0, 0, 1.13443e-11, 0, 0, 0
0.325639, 0, 2.04413e-11, 0, 1.41421, -2.04413e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87158e-14, 0, 0, 2.14041e-16, 0, 0, 2.03524e-11, 0, 0, 0
0.333513, 0, 3.63012e-11, 0, 1.41421, -3.63012e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57555e-13, 0, 0, 3.91252e-16, 0, 0, 3.61433e-11, 0, 0, 0
0.341387, 0, 6.38182e-11, 0, 1.41421, -6.38182e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77004e-13, 0, 0, 7.09402e-16, 0, 0, 6.35405e-11, 0, 0, 0
0.349261, 0, 1.11073e-10, 5.59118e-43, 1.41421, -1.11073e-10, 0, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 4.82163e-13, 5.59118e-43, 5.59118e-43, 1.2764e-15, 5.59118e-43, 5.59118e-43, 1.1059e-10, 5.59118e-43, 5.59118e-43, 5.59118e-43
0.357134, 0, 1.91402e-10, 9.79648e-42, 1.41421, -1.91402e-10, 0, 9.79648e-42, 9.79648e-42, 9.79648e-42, 9.79648e-42, 9.79648e-42, 9.79648e-42, 9.79648e-42, 9.79648e-42, 9.79648e-42, 9.79648e-42, 9.79648e-42, 8.30977e-13, 9.79648e-42, 9.79648e-42, 2.28007e-15, 9.79648e-42, 9.79648e-42, 1.90568e-10, 9.79648e-42, 9.79648e-42, 9.79648e-42
0.365008, 0, 3.26575e-10, 1.41273e-40, 1.41421, -3.26575e-10, 0, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.41273e-40, 1.4181e-12, 1.41273e-40, 1.41273e-40, 4.04591e-15, 1.41273e-40, 1.41273e-40, 3.25153e-10, 1.41273e-40, 1.41273e-40, 1.41273e-40
0.372882, 0, 5.51885e-10, 7.69959e-39, 1.41421, -5.51885e-10, 0, 7.69959e-39, 7.69959e-39, 7.69959e-39, 7.69959e-39, 7.69959e-39, 7.69959e-39, 7.69959e-39, 7.69959e-39, 7.69959e-39, 7.69959e-39, 7.69959e-39, 2.39713e-12, 7.69959e-39, 7.69959e-39, 7.15013e-15, 7.69959e-39, 7.69959e-39, 5.49481e-10, 7.69959e-39, 7.69959e-39, 7.69959e-39
0.380756, 0, 9.23334e-10, 7.97686e-38, 1.41421, -9.23334e-10, 0, 7.97686e-38, 7.97686e-38, 7.97686e-38, 7.97686e-38, 7.97686e-38, 7.97686e-38, 7.97686e-38, 7.97686e-38, 7.97686e-38, 7.97686e-38, 7.97686e-38, 4.01186e-12, 7.97686e-38, 7.97686e-38, 1.2543e-14, 7.97686e-38, 7.97686e-38, 9.1931e-10, 7.97686e-38, 7.97686e-38, 7.97686e-38
0.38863, 0, 1.52989e-09, 7.51161e-37, 1.41421, -1.52989e-09, 0, 7.51161e-37, 7.51161e-37, 7.51161e-37, 7.51161e-37, 7.51161e-37, 7.51161e-37, 7.51161e-37, 7.51161e-37, 7.51161e-37, 7.51161e-37, 7.51161e-37, 6.65018e-12, 7.51161e-37, 7.51161e-37, 2.18997e-14, 7.51161e-37, 7.51161e-37, 1.52322e-09, 7.51161e-37, 7.51161e-37, 7.51161e-37
0.396503, 0, 2.51062e-09, 6.47184e-36, 1.41421, -2.51062e-09, 0, 6.47184e-36, 6.47184e-36, 6.47184e-36, 6.47184e-36, 6.47184e-36, 6.47184e-36, 6.47184e-36, 6.47184e-36, 6.47184e-36, 6.47184e-36, 6.47184e-36, 1.09193e-11, 6.47184e-36, 6.47184e-36, 3.8083e-14, 6.47184e-36, 6.47184e-36, 2.49967e-09, 6.47184e-36, 6.47184e-36, 6.47184e-36
0.404377, 0, 4.08085e-09, 5.12112e-35, 1.41421, -4.08085e-09, 0, 5.12112e-35, 5.12112e-35, 5.12112e-35, 5.12112e-35, 5.12112e-35, 5.12112e-35, 5.12112e-35, 5.12112e-35, 5.12112e-35, 5.12112e-35, 5.12112e-35, 1.7761e-11, 5.12112e-35, 5.12112e-35, 6.60072e-14, 5.12112e-35, 5.12112e-35, 4.06302e-09, 5.12112e-35, 5.12112e-35, 5.12112e-35
0.412251, 0, 6.57047e-09, 3.73827e-34, 1.41421, -6.57047e-09, 0, 3.73827e-34, 3.73827e-34, 3.73827e-34, 3.73827e-34, 3.73827e-34, 3.73827e-34, 3.73827e-34, 3.73827e-34, 3.73827e-34, 3.73827e-34, 3.73827e-34, 2.86219e-11, 3.73827e-34, 3.73827e-34, 1.14108e-13, 3.73827e-34, 3.73827e-34, 6.54173e-09, 3.73827e-34, 3.73827e-34, 3.73827e-34
0.420125, 0, 1.04797e-08, 2.60242e-33, 1.41421, -1.04797e-08, 0, 2.60242e-33, 2.60242e-33, 2.60242e-33, 2.60242e-33, 2.60242e-33, 2.60242e-33, 2.60242e-33, 2.60242e-33, 2.60242e-33, 2.60242e-33, 2.60242e-33, 4.57019e-11, 2.60242e-33, 2.60242e-33, 1.96872e-13, 2.60242e-33, 2.60242e-33, 1.04338e-08, 2.60242e-33, 2.60242e-33, 2.60242e-33
0.427998, 0, 1.65594e-08, 1.49013e-32, 1.41421, -1.65594e-08, 0, 1.49013e-32, 1.49013e-32, 1.49013e-32, 1.49013e-32, 1.49013e-32, 1.49013e-32, 1.49013e-32, 1.49013e-32, 1.49013e-32, 1.49013e-32, 1.49013e-32, 7.23144e-11, 1.49013e-32, 1.49013e-32, 3.39168e-13, 1.49013e-32, 1.49013e-32, 1.64867e-08, 1.49013e-32, 1.49013e-32, 1.49013e-32
0.435872, 0, 2.59244e-08, 8.70429e-32, 1.41421, -2.59244e-08, 0, 8.70429e-32, 8.70429e-32, 8.70429e-32, 8.70429e-32, 8.70429e-32, 8.70429e-32, 8.70429e-32, 8.70429e-32, 8.70429e-32, 8.70429e-32, 8.70429e-32, 1.13403e-10, 8.70429e-32, 8.70429e-32, 5.83689e-13, 8.70429e-32, 8.70429e-32, 2.58104e-08, 8.70429e-32, 8.70429e-32, 8.70429e-32
0.443746, 0, 4.02144e-08, 4.54491e-31, 1.41421, -4.02144e-08, 0, 4.54491e-31, 4.54491e-31, 4.54491e-31, 4.54491e-31, 4.54491e-31, 4.54491e-31, 4.54491e-31, 4.54491e-31, 4.54491e-31, 4.54491e-31, 4.54491e-31, 1.76276e-10, 4.54491e-31, 4.54491e-31, 1.00364e-12, 4.54491e-31, 4.54491e-31, 4.00371e-08, 4.54491e-31, 4.54491e-31, 4.54491e-31
0.45162, 0, 6.18154e-08, 2.33764e-30, 1.41421, -6.18154e-08, 0, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.33764e-30, 2.7164e-10, 2.33764e-30, 2.33764e-30, 1.72433e-12, 2.33764e-30, 2.33764e-30, 6.1542e-08, 2.33764e-30, 2.33764e-30, 2.33764e-30
0.459494, 0, 9.41653e-08, 1.15457e-29, 1.41421, -9.41653e-08, 0, 1.15457e-29, 1.15457e-29, 1.15457e-29, 1.15457e-29, 1.15457e-29, 1.15457e-29, 1.15457e-29, 1.15457e-29, 1.15457e-29, 1.15457e-29, 1.15457e-29, 4.15045e-10, 1.15457e-29, 1.15457e-29, 2.9597e-12, 1.15457e-29, 1.15457e-29, 9.37473e-08, 1.15457e-29, 1.15457e-29, 1.15457e-29
0.467367, 0, 1.42169e-07, 5.43553e-29, 1.41421, -1.42169e-07, 0, 5.43553e-29, 5.43553e-29, 5.43553e-29, 5.43553e-29, 5.43553e-29, 5.43553e-29, 5.43553e-29, 5.43553e-29, 5.43553e-29, 5.43553e-29, 5.43553e-29, 6.28881e-10, 5.43553e-29, 5.43553e-29, 5.07357e-12, 5.43553e-29, 5.43553e-29, 1.41535e-07, 5.43553e-29, 5.43553e-29, 5.43553e-29
0.475241, 0, 2.12754e-07, 2.48498e-28, 1.41421, -2.12754e-07, 0, 2.48498e-28, 2.48498e-28, 2.48498e-28, 2.48498e-28, 2.48498e-28, 2.48498e-28, 2.48498e-28, 2.48498e-28, 2.48498e-28, 2.48498e-28, 2.48498e-28, 9.45127e-10, 2.48498e-28, 2.48498e-28, 8.68192e-12, 2.48498e-28, 2.48498e-28, 2.118e-07, 2.48498e-28, 2.48498e-28, 2.48498e-28
0.483115, 0, 3.15612e-07, 1.09117e-27, 1.41421, -3.15612e-07, 0, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.09117e-27, 1.4091e-09, 1.09117e-27, 1.09117e-27, 1.48216e-11, 1.09117e-27, 1.09117e-27, 3.14188e-07, 1.09117e-27, 1.09117e-27, 1.09117e-27
0.490989, 0, 4.64169e-07, 4.58084e-27, 1.41421, -4.64169e-07, 0, 4.58084e-27, 4.58084e-27, 4.58084e-27, 4.58084e-27, 4.58084e-27, 4.58084e-27, 4.58084e-27, 4.58084e-27, 4.58084e-27, 4.58084e-27, 4.58084e-27, 2.0845e-09, 4.58084e-27, 4.58084e-27, 2.52269e-11, 4.58084e-27, 4.58084e-27, 4.6206e-07, 4.58084e-27, 4.58084e-27, 4.58084e-27
0.498862, 0, 6.7685e-07, 1.83854e-26, 1.41421, -6.7685e-07, 0, 1.83854e-26, 1.83854e-26, 1.83854e-26, 1.83854e-26, 1.83854e-26, 1.83854e-26, 1.83854e-26, 1.83854e-26, 1.83854e-26, 1.83854e-26, 1.83854e-26, 3.06024e-09, 1.83854e-26, 1.83854e-26, 4.2777e-11, 1.83854e-26, 1.83854e-26, 6.73747e-07, 1.83854e-26, 1.83854e-26, 1.83854e-26
0.506736, 0, 9.78703e-07, 7.06029e-26, 1.41421, -9.78703e-07, 0, 7.06029e-26, 7.06029e-26, 7.06029e-26, 7.06029e-26, 7.06029e-26, 7.06029e-26, 7.06029e-26, 4.99466e-12, 7.06029e-26, 7.06029e-26, 7.06029e-26, 4.45952e-09, 7.06029e-26, 7.06029e-26, 7.22146e-11, 7.06029e-26, 7.06029e-26, 9.74166e-07, 7.06029e-26, 7.06029e-26, 7.06029e-26
0.51461, 0, 1.40345e-06, 2.59797e-25, 1.41421, -1.40345e-06, 0, 2.59797e-25, 2.59797e-25, 2.59797e-25, 2.59797e-25, 2.59797e-25, 2.59797e-25, 2.59797e-25, 1.8242e-11, 2.59797e-25, 2.59797e-25, 2.59797e-25, 6.4518e-09, 2.59797e-25, 2.59797e-25, 1.21285e-10, 2.59797e-25, 2.59797e-25, 1.39686e-06, 2.59797e-25, 2.59797e-25, 2.59797e-25
0.522484, 0, 1.99611e-06, 9.24805e-25, 1.41421, -1.99611e-06, 0, 9.24805e-25, 9.24805e-25, 9.24805e-25, 9.24805e-25, 9.24805e-25, 9.24805e-25, 9.24805e-25, 5.20204e-11, 9.24805e-25, 9.24805e-25, 9.24805e-25, 9.26858e-09, 9.24805e-25, 9.24805e-25, 2.02524e-10, 9.24805e-25, 9.24805e-25, 1.98659e-06, 9.24805e-25, 9.24805e-25, 9.24805e-25
0.530357, 0, 2.81872e-06, 4.70374e-10, 1.41421, -2.81872e-06, 4.70374e-10, 4.70418e-10, 4.70465e-10, 1.1656e-09, 4.88993e-10, 4.70916e-10, 5.36391e-10, 4.73506e-10, 8.45271e-10, 5.66071e-10, 4.86279e-10, 9.55639e-10, 1.36946e-08, 4.75601e-10, 4.73738e-10, 8.06406e-10, 4.70374e-10, 4.70376e-10, 2.80336e-06, 4.70374e-10, 4.70374e-10, 5.0046e-10
0.538231, 0, 3.95091e-06, 1.69931e-09, 1.41421, -3.95091e-06, 1.69931e-09, 1.69947e-09, 1.69964e-09, 4.22151e-09, 1.76686e-09, 1.70128e-09, 1.93881e-09, 1.71067e-09, 2.90299e-09, 2.04649e-09, 1.75701e-09, 3.45979e-09, 2.04411e-08, 1.71827e-09, 1.71151e-09, 2.25313e-09, 1.69931e-09, 1.69931e-09, 3.92526e-06, 1.69931e-09, 1.69931e-09, 1.80846e-09
0.546105, 0, 5.50094e-06, 4.80134e-09, 1.41421, -5.50094e-06, 4.80134e-09, 4.80178e-09, 4.80227e-09, 1.19492e-08, 4.99276e-09, 4.80691e-09, 5.48008e-09, 4.83353e-09, 8.06142e-09, 5.78523e-09, 4.96486e-09, 9.79053e-09, 3.11889e-08, 4.85508e-09, 4.83592e-09, 5.70741e-09, 4.80134e-09, 4.80135e-09, 5.4558e-06, 4.80134e-09, 4.80134e-09, 5.11066e-09
0.553979, 0, 7.61414e-06, 1.23977e-08, 1.41421, -7.61414e-06, 1.23977e-08, 1.23989e-08, 1.24001e-08, 3.0885e-08, 1.28928e-08, 1.24121e-08, 1.41532e-08, 1.2481e-08, 2.06076e-08, 1.49425e-08, 1.28206e-08, 2.53018e-08, 4.93115e-08, 1.25367e-08, 1.24872e-08, 1.38688e-08, 1.23977e-08, 1.23977e-08, 7.52981e-06, 1.23977e-08, 1.23977e-08, 1.31977e-08
0.561853, 0, 1.04917e-05, 3.04507e-08, 1.41421, -1.04917e-05, 3.04507e-08, 3.04536e-08, 3.04566e-08, 7.59035e-08, 3.1668e-08, 3.04862e-08, 3.47668e-08, 3.06554e-08, 5.02284e-08, 3.67072e-08, 3.14905e-08, 6.21766e-08, 8.17632e-08, 3.07925e-08, 3.06706e-08, 3.28201e-08, 3.04507e-08, 3.04508e-08, 1.03255e-05, 3.04507e-08, 3.04507e-08, 3.24177e-08
0.569726, 0, 1.44241e-05, 7.21106e-08, 1.41421, -1.44241e-05, 7.21106e-08, 7.21174e-08, 7.21246e-08, 1.79822e-07, 7.49952e-08, 7.21946e-08, 8.23385e-08, 7.25958e-08, 1.2072e-07, 8.69368e-08, 7.45747e-08, 1.47292e-07, 1.42994e-07, 7.29204e-08, 7.26318e-08, 7.58958e-08, 7.21106e-08, 7.21108e-08, 1.4081e-05, 7.21106e-08, 7.21106e-08, 7.67718e-08
0.5776, 0, 1.98456e-05, 1.6549e-07, 1.41421, -1.98456e-05, 1.6549e-07, 1.65506e-07, 1.65522e-07, 4.12819e-07, 1.72114e-07, 1.65683e-07, 1.88976e-07, 1.66604e-07, 2.81376e-07, 1.99535e-07, 1.71148e-07, 3.38125e-07, 2.62805e-07, 1.6735e-07, 1.66687e-07, 1.71487e-07, 1.6549e-07, 1.65491e-07, 1.91215e-05, 1.6549e-07, 1.6549e-07, 1.76193e-07
0.585474, 0, 2.74907e-05, 3.68843e-07, 1.41421, -2.74907e-05, 3.68843e-07, 3.68878e-07, 3.68915e-07, 9.2037e-07, 3.83614e-07, 3.69273e-07, 4.21215e-07, 3.71328e-07, 6.8549e-07, 4.4476e-07, 3.81461e-07, 7.53806e-07, 5.01634e-07, 3.7299e-07, 3.71512e-07, 3.78264e-07, 3.68843e-07, 3.68844e-07, 2.59059e-05, 3.68843e-07, 3.68843e-07, 3.92711e-07
0.593348, 0, 3.8515e-05, 7.99176e-07, 1.41421, -3.8515e-05, 7.99176e-07, 7.99251e-07, 7.99332e-07, 1.99477e-06, 8.31195e-07, 8.00108e-07, 9.12707e-07, 8.04561e-07, 1.57093e-06, 9.63748e-07, 8.26528e-07, 1.6337e-06, 9.79289e-07, 8.08165e-07, 8.04961e-07, 8.13851e-07, 7.99176e-07, 7.99178e-07, 3.51078e-05, 7.99176e-07, 7.99176e-07, 8.50916e-07
0.601221, 0, 5.49497e-05, 1.68427e-06, 1.41421, -5.49497e-05, 1.68427e-06, 1.68442e-06, 1.68459e-06, 4.20529e-06, 1.75178e-06, 1.68623e-06, 1.92365e-06, 1.69562e-06, 3.46576e-06, 2.03128e-06, 1.74194e-06, 3.44393e-06, 1.92712e-06, 1.70322e-06, 1.69646e-06, 1.70694e-06, 1.68427e-06, 1.68427e-06, 4.77564e-05, 1.68427e-06, 1.68427e-06, 1.79336e-06
0.609095, 0, 8.03846e-05, 3.4541e-06, 1.41421, -8.03846e-05, 3.4541e-06, 3.45442e-06, 3.45477e-06, 8.62696e-06, 3.59263e-06, 3.45813e-06, 3.9453e-06, 3.4774e-06, 7.43982e-06, 4.16613e-06, 3.57244e-06, 7.06473e-06, 3.77967e-06, 3.49299e-06, 3.47913e-06, 3.48883e-06, 3.4541e-06, 3.45411e-06, 6.54789e-05, 3.4541e-06, 3.4541e-06, 3.67795e-06
