   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_219.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.44895, 100, 91.1353, 8.23088, 10.0995, 8.86469, 0, 8.2309, 8.23091, 8.23089, 8.44149, 8.23684, 8.23171, 8.24936, 8.23211, 16.2915, 79.6916, 8.23088, 8.23088, 8.23088, 8.23088, 8.23088, 8.23088, 8.23088, 8.23089, 11.2999, 8.23088, 8.23088, 8.30785
2.45682, 90, 85.9604, 8.34618, 9.59166, 4.03956, 0, 8.3462, 8.34621, 8.34619, 8.55679, 8.35214, 8.34701, 8.36337, 8.34743, 19.2155, 71.8152, 8.34618, 8.34618, 8.34618, 8.34618, 8.34618, 8.34618, 8.34618, 8.34619, 11.3067, 8.34618, 8.34618, 8.42571
2.46469, 74, 83.3488, 8.46106, 8.7178, -9.3488, 0, 8.46107, 8.46108, 8.46106, 8.67166, 8.46702, 8.46189, 8.47729, 8.46232, 23.1016, 65.5069, 8.46106, 8.46106, 8.46106, 8.46106, 8.46106, 8.46106, 8.46106, 8.46106, 11.3453, 8.46106, 8.46106, 8.54318
2.47256, 76, 83.1326, 8.5759, 8.83176, -7.13255, 0, 8.57592, 8.57593, 8.57591, 8.78651, 8.58186, 8.57674, 8.59145, 8.5772, 28.1874, 60.3478, 8.5759, 8.5759, 8.5759, 8.5759, 8.5759, 8.5759, 8.5759, 8.57591, 11.4301, 8.5759, 8.5759, 8.66066
2.48043, 98, 85.2316, 8.69115, 10, 12.7684, 0, 8.69116, 8.69117, 8.69116, 8.90176, 8.69711, 8.69199, 8.70619, 8.69248, 34.732, 55.9819, 8.69115, 8.69115, 8.69115, 8.69115, 8.69115, 8.69115, 8.69115, 8.69115, 11.5788, 8.69115, 8.69115, 8.77856
2.48831, 94, 89.6524, 8.80719, 9.79796, 4.34758, 0, 8.8072, 8.80721, 8.8072, 9.0178, 8.81315, 8.80805, 8.82188, 8.80856, 43.0029, 52.1258, 8.80719, 8.80719, 8.80719, 8.80719, 8.80719, 8.80719, 8.80719, 8.80719, 11.8144, 8.80719, 8.80719, 8.89729
2.49618, 82, 96.4751, 8.92441, 9.16515, -14.4751, 0, 8.92442, 8.92443, 8.92442, 9.13502, 8.93037, 8.92528, 8.93885, 8.92583, 53.2597, 48.5706, 8.92441, 8.92441, 8.92441, 8.92441, 8.92441, 8.92441, 8.92441, 8.92441, 12.1674, 8.92441, 8.92441, 9.01724
2.50405, 84, 105.83, 9.04316, 9.27362, -21.8296, 0, 9.04317, 9.04318, 9.04316, 9.25376, 9.04912, 9.04406, 9.05743, 9.04463, 65.7327, 45.1773, 9.04316, 9.04316, 9.04316, 9.04316, 9.04316, 9.04316, 9.04316, 9.04316, 12.6771, 9.04316, 9.04316, 9.13875
2.51192, 104, 117.862, 9.16371, 10.2956, -13.8617, 0, 9.16372, 9.16374, 9.16372, 9.37432, 9.16967, 9.16464, 9.17786, 9.16524, 80.5946, 41.8681, 9.16371, 9.16371, 9.16371, 9.16371, 9.16371, 9.16371, 9.16371, 9.16371, 13.3948, 9.16371, 9.16371, 9.2621
2.51979, 146, 132.695, 9.28628, 12.1655, 13.3051, 0, 9.28629, 9.28631, 9.28629, 9.49689, 9.29224, 9.28726, 9.30035, 9.28787, 97.9333, 38.6148, 9.28628, 9.28628, 9.28628, 9.28628, 9.28628, 9.28628, 9.28628, 9.28628, 14.3848, 9.28628, 9.28628, 9.38752
2.52766, 170, 150.391, 9.41101, 13.1149, 19.6094, 0, 9.41103, 9.41104, 9.41102, 9.62162, 9.41697, 9.41206, 9.42503, 9.41268, 117.723, 35.4253, 9.41101, 9.41101, 9.41101, 9.41101, 9.41101, 9.41101, 9.41101, 9.41102, 15.7265, 9.41101, 9.41101, 9.51518
2.53553, 172, 170.91, 9.53797, 13.1909, 1.09024, 0, 9.53799, 9.538, 9.53798, 9.74858, 9.54393, 9.53911, 9.55195, 9.53971, 139.8, 32.3307, 9.53797, 9.53797, 9.53797, 9.53797, 9.53797, 9.53797, 9.53797, 9.53798, 17.5142, 9.53797, 9.53797, 9.64517
2.5434, 150, 194.083, 9.66715, 12.3288, -44.0826, 0, 9.66717, 9.66718, 9.66716, 9.87776, 9.67311, 9.6684, 9.6811, 9.66898, 163.842, 29.3742, 9.66715, 9.66715, 9.66715, 9.66715, 9.66715, 9.66715, 9.66715, 9.66716, 19.8565, 9.66715, 9.66715, 9.77755
2.55127, 172, 219.588, 9.7985, 13.1909, -47.5876, 0, 9.79852, 9.79853, 9.79851, 10.0091, 9.80446, 9.7999, 9.81243, 9.80042, 189.362, 26.6013, 9.7985, 9.7985, 9.7985, 9.7985, 9.7985, 9.7985, 9.7985, 9.7985, 22.8734, 9.7985, 9.7985, 9.91237
2.55914, 274, 246.943, 9.9319, 16.6132, 27.0565, 0, 9.93191, 9.93192, 9.9319, 10.1425, 9.93785, 9.9335, 9.94581, 9.93391, 215.712, 24.0528, 9.9319, 9.9319, 9.9319, 9.9319, 9.9319, 9.9319, 9.9319, 9.9319, 26.6908, 9.9319, 9.9319, 10.0497
2.56701, 262, 275.52, 10.0672, 16.2481, -13.52, 0, 10.0672, 10.0672, 10.0672, 10.2778, 10.0732, 10.0691, 10.0811, 10.0693, 242.104, 21.7595, 10.0672, 10.0672, 10.0672, 10.0672, 10.0672, 10.0672, 10.0672, 10.0672, 31.4342, 10.0672, 10.0672, 10.1897
2.57488, 318, 304.555, 10.2042, 17.8885, 13.4452, 0, 10.2042, 10.2043, 10.2042, 10.4148, 10.2102, 10.2065, 10.2181, 10.2065, 267.642, 19.7409, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 10.2042, 37.2174, 10.2042, 10.2042, 10.3325
2.58275, 290, 333.195, 10.3428, 17.088, -43.1947, 0, 10.3428, 10.3428, 10.3428, 10.5534, 10.3488, 10.3455, 10.3567, 10.3452, 291.373, 18.0037, 10.3428, 10.3428, 10.3428, 10.3428, 10.3428, 10.3428, 10.3428, 10.3428, 44.1324, 10.3428, 10.3428, 10.4789
2.59062, 372, 360.536, 10.4827, 19.3391, 11.4641, 0, 10.4827, 10.4827, 10.4827, 10.6933, 10.4887, 10.486, 10.4966, 10.4852, 312.341, 16.5433, 10.4827, 10.4827, 10.4827, 10.4827, 10.4827, 10.4827, 10.4827, 10.4827, 52.2339, 10.4827, 10.4827, 10.6297
2.59849, 340, 385.686, 10.6238, 18.4932, -45.6855, 0, 10.6238, 10.6238, 10.6238, 10.8344, 10.6297, 10.6278, 10.6377, 10.6264, 329.66, 15.3451, 10.6238, 10.6238, 10.6238, 10.6238, 10.6238, 10.6238, 10.6238, 10.6238, 61.5288, 10.6238, 10.6238, 10.7863
2.60636, 430, 407.807, 10.7658, 20.7846, 22.1932, 0, 10.7658, 10.7659, 10.7658, 10.9764, 10.7718, 10.7708, 10.7797, 10.7686, 342.566, 14.3875, 10.7658, 10.7658, 10.7658, 10.7658, 10.7658, 10.7658, 10.7658, 10.7658, 71.9612, 10.7658, 10.7658, 10.9511
2.61423, 446, 426.173, 10.9087, 21.166, 19.8271, 0, 10.9087, 10.9087, 10.9087, 11.1193, 10.9146, 10.9149, 10.9226, 10.9115, 350.483, 13.6443, 10.9087, 10.9087, 10.9087, 10.9087, 10.9087, 10.9087, 10.9087, 10.9087, 83.404, 10.9087, 10.9087, 11.1275
2.6221, 448, 440.208, 11.0521, 21.2132, 7.79214, 0, 11.0522, 11.0522, 11.0521, 11.2627, 11.0581, 11.0599, 11.066, 11.0552, 353.064, 13.0869, 11.0521, 11.0521, 11.0521, 11.0521, 11.0521, 11.0521, 11.0521, 11.0521, 95.652, 11.0521, 11.0521, 11.3204
2.62998, 428, 449.517, 11.1961, 20.7364, -21.5175, 0, 11.1961, 11.1961, 11.1961, 11.4067, 11.2021, 11.2057, 11.21, 11.1993, 350.215, 12.6864, 11.1961, 11.1961, 11.1961, 11.1961, 11.1961, 11.1961, 11.1961, 11.1961, 108.425, 11.1961, 11.1961, 11.5365
2.63785, 480, 453.901, 11.3404, 21.9545, 26.0987, 0, 11.3404, 11.3404, 11.3404, 11.551, 11.3463, 11.3523, 11.3543, 11.3437, 342.108, 12.4153, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 11.3404, 121.369, 11.3404, 11.3404, 11.7849
2.64572, 498, 453.359, 11.4849, 22.3607, 44.6415, 0, 11.4849, 11.4849, 11.4849, 11.6955, 11.4908, 11.4994, 11.4988, 11.4884, 329.164, 12.2483, 11.4849, 11.4849, 11.4849, 11.4849, 11.4849, 11.4849, 11.4849, 11.4849, 134.075, 11.4849, 11.4849, 12.0776
2.65359, 492, 448.074, 11.6294, 22.2261, 43.926, 0, 11.6294, 11.6294, 11.6294, 11.84, 11.6353, 11.6471, 11.6433, 11.633, 312.021, 12.1634, 11.6294, 11.6294, 11.6294, 11.6294, 11.6294, 11.6294, 11.6294, 11.6294, 146.096, 11.6294, 11.6294, 12.4301
2.66146, 498, 438.397, 11.7738, 22.3607, 59.6029, 0, 11.7738, 11.7738, 11.7738, 11.9844, 11.7797, 11.7952, 11.7877, 11.7776, 291.483, 12.1417, 11.7738, 11.7738, 11.7738, 11.7738, 11.7738, 11.7738, 11.7738, 11.7738, 156.977, 11.7738, 11.7738, 12.8613
2.66933, 428, 424.813, 11.9179, 20.7364, 3.18741, 0, 11.9179, 11.9179, 11.9179, 12.1285, 11.9238, 11.9435, 11.9318, 11.9219, 268.468, 12.1675, 11.9179, 11.9179, 11.9179, 11.9179, 11.9179, 11.9179, 11.9179, 11.9179, 166.276, 11.9179, 11.9179, 13.3942
2.6772, 448, 407.906, 12.0615, 21.2132, 40.0937, 0, 12.0615, 12.0615, 12.0615, 12.2721, 12.0674, 12.0917, 12.0754, 12.0656, 243.938, 12.2282, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 12.0615, 173.604, 12.0615, 12.0615, 14.0555
2.68507, 372, 388.334, 12.2043, 19.3391, -16.3339, 0, 12.2043, 12.2043, 12.2043, 12.4149, 12.2103, 12.2397, 12.2183, 12.2087, 218.843, 12.3141, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 12.2043, 178.644, 12.2043, 12.2043, 14.875
2.69294, 392, 366.782, 12.3462, 19.8494, 25.2176, 0, 12.3462, 12.3462, 12.3462, 12.5568, 12.3522, 12.387, 12.3603, 12.3507, 194.061, 12.4174, 12.3462, 12.3462, 12.3462, 12.3462, 12.3462, 12.3462, 12.3462, 12.3462, 181.182, 12.3462, 12.3462, 15.885
2.70081, 378, 343.945, 12.4868, 19.4936, 34.0554, 0, 12.4868, 12.4868, 12.4868, 12.6974, 12.4928, 12.5332, 12.501, 12.4916, 170.356, 12.5323, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 181.116, 12.4868, 12.4868, 17.1182
2.70868, 362, 320.492, 12.6259, 19.0788, 41.5085, 0, 12.6259, 12.6259, 12.6259, 12.8365, 12.6318, 12.678, 12.6401, 12.6308, 148.35, 12.6545, 12.6259, 12.6259, 12.6259, 12.6259, 12.6259, 12.6259, 12.6259, 12.6259, 178.471, 12.6259, 12.6259, 18.6058
2.71655, 326, 297.05, 12.763, 18.1108, 28.9496, 0, 12.763, 12.763, 12.763, 12.9736, 12.769, 12.8208, 12.7773, 12.7681, 128.499, 12.7807, 12.763, 12.763, 12.763, 12.763, 12.763, 12.763, 12.763, 12.763, 173.391, 12.763, 12.763, 20.3744
2.72442, 260, 274.183, 12.8979, 16.1864, -14.183, 0, 12.8979, 12.8979, 12.8979, 13.1085, 12.9039, 12.961, 12.9124, 12.9032, 111.095, 12.9087, 12.8979, 12.8979, 12.8979, 12.8979, 12.8979, 12.8979, 12.8979, 12.8979, 166.13, 12.8979, 12.8979, 22.4433
2.73229, 290, 252.377, 13.0302, 17.088, 37.6228, 0, 13.0302, 13.0303, 13.0302, 13.2408, 13.0362, 13.0982, 13.0449, 13.0358, 96.2709, 13.0367, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 13.0302, 157.035, 13.0302, 13.0302, 24.8205
2.74016, 270, 232.029, 13.1596, 16.4924, 37.971, 0, 13.1597, 13.1597, 13.1596, 13.3702, 13.1656, 13.2317, 13.1745, 13.1654, 84.019, 13.1635, 13.1596, 13.1596, 13.1596, 13.1596, 13.1596, 13.1596, 13.1596, 13.1596, 146.516, 13.1596, 13.1596, 27.4997
2.74803, 248, 213.437, 13.2858, 15.8114, 34.5626, 0, 13.2859, 13.2859, 13.2859, 13.4965, 13.2918, 13.3613, 13.3009, 13.2918, 74.213, 13.2881, 13.2858, 13.2858, 13.2858, 13.2858, 13.2858, 13.2858, 13.2858, 13.2858, 135.024, 13.2858, 13.2858, 30.4569
2.7559, 210, 196.798, 13.4086, 14.5602, 13.2023, 0, 13.4086, 13.4087, 13.4086, 13.6192, 13.4146, 13.4864, 13.4239, 13.4148, 66.6338, 13.4099, 13.4086, 13.4086, 13.4086, 13.4086, 13.4086, 13.4086, 13.4086, 13.4086, 123.015, 13.4086, 13.4086, 33.6494
2.76378, 212, 182.204, 13.5278, 14.6287, 29.7962, 0, 13.5278, 13.5278, 13.5278, 13.7384, 13.5338, 13.6068, 13.5434, 13.5342, 60.9988, 13.5285, 13.5278, 13.5278, 13.5278, 13.5278, 13.5278, 13.5278, 13.5278, 13.5278, 110.928, 13.5278, 13.5278, 37.0139
2.77165, 184, 169.651, 13.6433, 13.6382, 14.3493, 0, 13.6433, 13.6433, 13.6433, 13.8539, 13.6493, 13.7224, 13.6593, 13.6499, 56.9872, 13.6437, 13.6433, 13.6433, 13.6433, 13.6433, 13.6433, 13.6433, 13.6433, 13.6433, 99.1633, 13.6433, 13.6433, 40.468
2.77952, 170, 159.043, 13.7551, 13.1149, 10.9566, 0, 13.7551, 13.7551, 13.7551, 13.9657, 13.761, 13.8331, 13.7715, 13.7619, 54.2633, 13.7553, 13.7551, 13.7551, 13.7551, 13.7551, 13.7551, 13.7551, 13.7551, 13.7551, 88.0597, 13.7551, 13.7551, 43.9125
2.78739, 134, 150.211, 13.8633, 11.6619, -16.2111, 0, 13.8633, 13.8633, 13.8633, 14.0739, 13.8692, 13.9391, 13.8801, 13.8704, 52.4974, 13.8634, 13.8633, 13.8633, 13.8633, 13.8633, 13.8633, 13.8633, 13.8633, 13.8633, 77.8879, 13.8633, 13.8633, 47.2357
2.79526, 158, 142.924, 13.968, 12.6491, 15.076, 0, 13.968, 13.9681, 13.968, 14.1786, 13.974, 14.0407, 13.9854, 13.9753, 51.3822, 13.9681, 13.968, 13.968, 13.968, 13.968, 13.968, 13.968, 13.968, 13.968, 68.8442, 13.968, 13.968, 50.3197
2.80313, 164, 136.914, 14.0696, 12.8841, 27.086, 0, 14.0696, 14.0696, 14.0696, 14.2802, 14.0755, 14.1382, 14.0875, 14.0771, 50.6447, 14.0696, 14.0696, 14.0696, 14.0696, 14.0696, 14.0696, 14.0696, 14.0696, 14.0696, 61.0509, 14.0696, 14.0696, 53.0468
2.811, 152, 131.896, 14.1681, 12.4097, 20.1044, 0, 14.1681, 14.1681, 14.1681, 14.3787, 14.1741, 14.232, 14.1867, 14.1759, 50.0548, 14.1681, 14.1681, 14.1681, 14.1681, 14.1681, 14.1681, 14.1681, 14.1681, 14.1681, 54.5623, 14.1681, 14.1681, 55.3078
2.81887, 154, 127.587, 14.2639, 12.49, 26.4134, 0, 14.264, 14.264, 14.2639, 14.4745, 14.2699, 14.3225, 14.2832, 14.272, 49.4304, 14.264, 14.2639, 14.2639, 14.2639, 14.2639, 14.2639, 14.2639, 14.2639, 14.2639, 49.3725, 14.2639, 14.2639, 57.0092
2.82674, 114, 123.727, 14.3572, 10.7703, -9.72733, 0, 14.3572, 14.3572, 14.3572, 14.5678, 14.3631, 14.4101, 14.3772, 14.3655, 48.6379, 14.3572, 14.3572, 14.3572, 14.3572, 14.3572, 14.3572, 14.3572, 14.3572, 14.3572, 45.4262, 14.3572, 14.3572, 58.0798
2.83461, 120, 120.095, 14.4479, 11.0454, -0.0949631, 0, 14.4479, 14.4479, 14.4479, 14.6585, 14.4539, 14.495, 14.4687, 14.4564, 47.5915, 14.4479, 14.4479, 14.4479, 14.4479, 14.4479, 14.4479, 14.4479, 14.4479, 14.4479, 42.6298, 14.4479, 14.4479, 58.4763
2.84248, 106, 116.514, 14.5359, 10.3923, -10.5138, 0, 14.5359, 14.536, 14.5359, 14.7465, 14.5419, 14.5773, 14.5577, 14.5447, 46.2489, 14.5359, 14.5359, 14.5359, 14.5359, 14.5359, 14.5359, 14.5359, 14.5359, 14.5359, 40.8623, 14.5359, 14.5359, 58.186
2.85035, 118, 112.86, 14.6209, 10.9545, 5.14029, 0, 14.621, 14.621, 14.6209, 14.8315, 14.6269, 14.6568, 14.6436, 14.63, 44.6053, 14.6209, 14.6209, 14.6209, 14.6209, 14.6209, 14.6209, 14.6209, 14.6209, 14.6209, 39.9844, 14.6209, 14.6209, 57.2277
2.85822, 114, 109.061, 14.7023, 10.7703, 4.93893, 0, 14.7023, 14.7023, 14.7023, 14.9129, 14.7082, 14.7329, 14.7259, 14.7116, 42.6867, 14.7023, 14.7023, 14.7023, 14.7023, 14.7023, 14.7023, 14.7023, 14.7023, 14.7023, 39.8484, 14.7023, 14.7023, 55.6503
2.86609, 106, 105.093, 14.7789, 10.3923, 0.906868, 0, 14.7789, 14.7789, 14.7789, 14.9895, 14.7849, 14.8047, 14.8036, 14.7885, 40.5415, 14.7789, 14.7789, 14.7789, 14.7789, 14.7789, 14.7789, 14.7789, 14.7789, 14.7789, 40.3044, 14.7789, 14.7789, 53.5284
2.87396, 74, 100.971, 14.8496, 8.7178, -26.9706, 0, 14.8496, 14.8496, 14.8496, 15.0602, 14.8556, 14.871, 14.8754, 14.8595, 38.2329, 14.8496, 14.8496, 14.8496, 14.8496, 14.8496, 14.8496, 14.8496, 14.8496, 14.8496, 41.2061, 14.8496, 14.8496, 50.957
2.88183, 82, 96.737, 14.9127, 9.16515, -14.737, 0, 14.9127, 14.9127, 14.9127, 15.1233, 14.9187, 14.9303, 14.9396, 14.9229, 35.8313, 14.9127, 14.9127, 14.9127, 14.9127, 14.9127, 14.9127, 14.9127, 14.9127, 14.9127, 42.4155, 14.9127, 14.9127, 48.0443
2.88971, 90, 92.4541, 14.9663, 9.59166, -2.45409, 0, 14.9663, 14.9663, 14.9663, 15.1769, 14.9722, 14.9806, 14.9944, 14.9767, 33.4072, 14.9663, 14.9663, 14.9663, 14.9663, 14.9663, 14.9663, 14.9663, 14.9663, 14.9663, 43.8056, 14.9663, 14.9663, 44.9044
2.89758, 76, 88.1908, 15.0082, 8.83176, -12.1908, 0, 15.0082, 15.0082, 15.0082, 15.2188, 15.0142, 15.0197, 15.0376, 15.0189, 31.0261, 15.0082, 15.0082, 15.0082, 15.0082, 15.0082, 15.0082, 15.0082, 15.0082, 15.0082, 45.2632, 15.0082, 15.0082, 41.6498
2.90545, 86, 84.0142, 15.0362, 9.38083, 1.98576, 0, 15.0362, 15.0362, 15.0362, 15.2468, 15.0421, 15.0453, 15.0668, 15.0471, 28.744, 15.0362, 15.0362, 15.0362, 15.0362, 15.0362, 15.0362, 15.0362, 15.0362, 15.0362, 46.6899, 15.0362, 15.0362, 38.3853
2.91332, 90, 79.9822, 15.0478, 9.59166, 10.0178, 0, 15.0478, 15.0478, 15.0478, 15.2584, 15.0538, 15.055, 15.0798, 15.0591, 26.6053, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 48.0032, 15.0478, 15.0478, 35.2023
2.92119, 72, 76.1386, 15.041, 8.60233, -4.1386, 0, 15.041, 15.041, 15.041, 15.2516, 15.0469, 15.0466, 15.0744, 15.0525, 24.6412, 15.041, 15.041, 15.041, 15.041, 15.041, 15.041, 15.041, 15.041, 15.041, 49.1363, 15.041, 15.041, 32.1758
2.92906, 78, 72.5112, 15.0137, 8.94427, 5.48878, 0, 15.0137, 15.0137, 15.0137, 15.2243, 15.0196, 15.0181, 15.0485, 15.0255, 22.8702, 15.0137, 15.0137, 15.0137, 15.0137, 15.0137, 15.0137, 15.0137, 15.0137, 15.0137, 50.038, 15.0137, 15.0137, 29.3627
2.93693, 52, 69.1107, 14.9644, 7.34847, -17.1107, 0, 14.9644, 14.9644, 14.9644, 15.175, 14.9704, 14.9679, 15.0007, 14.9766, 21.299, 14.9644, 14.9644, 14.9644, 14.9644, 14.9644, 14.9644, 14.9644, 14.9644, 14.9644, 50.6712, 14.9644, 14.9644, 26.8008
2.9448, 56, 65.9322, 14.8922, 7.61577, -9.93224, 0, 14.8922, 14.8922, 14.8922, 15.1028, 14.8981, 14.8949, 14.93, 14.9046, 19.9244, 14.8922, 14.8922, 14.8922, 14.8922, 14.8922, 14.8922, 14.8922, 14.8922, 14.8922, 51.0126, 14.8922, 14.8922, 24.51
2.95267, 50, 62.9587, 14.7967, 7.2111, -12.9587, 0, 14.7967, 14.7967, 14.7967, 15.0073, 14.8027, 14.7989, 14.8361, 14.8095, 18.7355, 14.7967, 14.7967, 14.7967, 14.7967, 14.7967, 14.7967, 14.7967, 14.7967, 14.7967, 51.0502, 14.7967, 14.7967, 22.4956
2.96054, 54, 60.1638, 14.6785, 7.48331, -6.16383, 0, 14.6785, 14.6785, 14.6785, 14.8891, 14.6844, 14.6803, 14.7194, 14.6915, 17.7162, 14.6785, 14.6785, 14.6785, 14.6785, 14.6785, 14.6785, 14.6785, 14.6785, 14.6785, 50.7824, 14.6785, 14.6785, 20.7498
2.96841, 60, 57.5158, 14.5387, 7.87401, 2.48424, 0, 14.5387, 14.5388, 14.5387, 14.7493, 14.5447, 14.5402, 14.5813, 14.5521, 16.8472, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 14.5387, 50.2162, 14.5387, 14.5387, 19.2557
2.97628, 58, 54.9812, 14.3796, 7.74597, 3.01884, 0, 14.3796, 14.3796, 14.3796, 14.5902, 14.3856, 14.3809, 14.4239, 14.3933, 16.1083, 14.3796, 14.3796, 14.3796, 14.3796, 14.3796, 14.3796, 14.3796, 14.3796, 14.3796, 49.3658, 14.3796, 14.3796, 17.9903
2.98415, 28, 52.5284, 14.2039, 5.47723, -24.5284, 0, 14.2039, 14.2039, 14.2039, 14.4145, 14.2099, 14.2051, 14.2499, 14.2179, 15.4796, 14.2039, 14.2039, 14.2039, 14.2039, 14.2039, 14.2039, 14.2039, 14.2039, 14.2039, 48.2516, 14.2039, 14.2039, 16.9271
2.99202, 70, 50.1301, 14.015, 8.48528, 19.8699, 0, 14.015, 14.0151, 14.015, 14.2256, 14.021, 14.0162, 14.0628, 14.0294, 14.9428, 14.015, 14.015, 14.015, 14.015, 14.015, 14.015, 14.015, 14.015, 14.015, 46.8988, 14.015, 14.015, 16.0388
2.99989, 38, 47.7656, 13.8169, 6.32456, -9.76556, 0, 13.8169, 13.8169, 13.8169, 14.0275, 13.8229, 13.818, 13.8664, 13.8316, 14.4819, 13.8169, 13.8169, 13.8169, 13.8169, 13.8169, 13.8169, 13.8169, 13.8169, 13.8169, 45.3368, 13.8169, 13.8169, 15.2989
3.00776, 46, 45.4218, 13.6137, 6.9282, 0.578236, 0, 13.6137, 13.6137, 13.6137, 13.8243, 13.6196, 13.6148, 13.665, 13.6287, 14.0834, 13.6137, 13.6137, 13.6137, 13.6137, 13.6137, 13.6137, 13.6137, 13.6137, 13.6137, 43.5986, 13.6137, 13.6137, 14.6831
3.01563, 24, 43.0936, 13.4095, 5.09902, -19.0936, 0, 13.4095, 13.4095, 13.4095, 13.6201, 13.4154, 13.4106, 13.4626, 13.4249, 13.7365, 13.4095, 13.4095, 13.4095, 13.4095, 13.4095, 13.4095, 13.4095, 13.4095, 13.4095, 41.7198, 13.4095, 13.4095, 14.1699
3.02351, 48, 40.7841, 13.2083, 7.07107, 7.21587, 0, 13.2083, 13.2083, 13.2083, 13.4189, 13.2142, 13.2095, 13.2633, 13.2242, 13.4327, 13.2083, 13.2083, 13.2083, 13.2083, 13.2083, 13.2083, 13.2083, 13.2083, 13.2083, 39.738, 13.2083, 13.2083, 13.7412
3.03138, 30, 38.5033, 13.0137, 5.65685, -8.50328, 0, 13.0137, 13.0137, 13.0137, 13.2243, 13.0196, 13.0151, 13.0706, 13.0301, 13.1655, 13.0137, 13.0137, 13.0137, 13.0137, 13.0137, 13.0137, 13.0137, 13.0137, 13.0137, 37.692, 13.0137, 13.0137, 13.3818
3.03925, 42, 36.2665, 12.8287, 6.63325, 5.73347, 0, 12.8288, 12.8288, 12.8288, 13.0394, 12.8347, 12.8303, 12.8877, 12.8459, 12.93, 12.8287, 12.8287, 12.8287, 12.8287, 12.8287, 12.8287, 12.8287, 12.8287, 12.8287, 35.6205, 12.8287, 12.8287, 13.0793
3.04712, 30, 34.093, 12.6558, 5.65685, -4.09295, 0, 12.6559, 12.6559, 12.6559, 12.8665, 12.6618, 12.6576, 12.7167, 12.674, 12.7224, 12.6558, 12.6558, 12.6558, 12.6558, 12.6558, 12.6558, 12.6558, 12.6558, 12.6558, 33.5609, 12.6558, 12.6558, 12.824
3.05499, 26, 32.0036, 12.4966, 5.2915, -6.00362, 0, 12.4966, 12.4966, 12.4966, 12.7072, 12.5026, 12.4986, 12.5595, 12.5161, 12.5397, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 12.4966, 31.5483, 12.4966, 12.4966, 12.6078
3.06286, 30, 30.0195, 12.352, 5.65685, -0.019455, 0, 12.352, 12.352, 12.352, 12.5626, 12.3579, 12.3543, 12.4169, 12.3734, 12.3795, 12.352, 12.352, 12.352, 12.352, 12.352, 12.352, 12.352, 12.352, 12.352, 29.6141, 12.352, 12.352, 12.4244
3.07073, 26, 28.1596, 12.2221, 5.2915, -2.15956, 0, 12.2221, 12.2221, 12.2221, 12.4327, 12.2281, 12.2248, 12.2891, 12.2465, 12.2394, 12.2221, 12.2221, 12.2221, 12.2221, 12.2221, 12.2221, 12.2221, 12.2221, 12.2221, 27.7849, 12.2221, 12.2221, 12.2687
3.0786, 26, 26.4398, 12.1067, 5.2915, -0.439846, 0, 12.1067, 12.1067, 12.1067, 12.3173, 12.1126, 12.1098, 12.1758, 12.1354, 12.1174, 12.1067, 12.1067, 12.1067, 12.1067, 12.1067, 12.1067, 12.1067, 12.1067, 12.1067, 26.082, 12.1067, 12.1067, 12.1362
3.08647, 22, 24.872, 12.0048, 4.89898, -2.87199, 0, 12.0048, 12.0049, 12.0048, 12.2154, 12.0108, 12.0084, 12.0761, 12.04, 12.0114, 12.0048, 12.0048, 12.0048, 12.0048, 12.0048, 12.0048, 12.0048, 12.0048, 12.0048, 24.5203, 12.0048, 12.0048, 12.0233
3.09434, 14, 23.463, 11.9154, 4, -9.46305, 0, 11.9155, 11.9155, 11.9155, 12.1261, 11.9214, 11.9196, 11.9889, 11.9601, 11.9194, 11.9154, 11.9154, 11.9154, 11.9154, 11.9154, 11.9154, 11.9154, 11.9154, 11.9155, 23.1089, 11.9154, 11.9154, 11.9268
3.10221, 8, 22.2153, 11.8372, 3.16228, -14.2153, 0, 11.8372, 11.8373, 11.8372, 12.0478, 11.8432, 11.842, 11.9129, 11.8957, 11.8396, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 11.8372, 21.8506, 11.8372, 11.8372, 11.8441
