   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_147.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0281385, 294, 0, 0, 17.2047, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0202671, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0123957, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0045243, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00334711, 0, 5.20594e-22, 0, 1.41421, -5.20594e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.0391e-25, 0, 0, 1.2691e-26, 5.86993e-26, 0, 5.19819e-22, 0, 0, 0
0.0112185, 0, 1.26831e-21, 0, 1.41421, -1.26831e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71491e-24, 0, 0, 3.11999e-26, 1.46751e-25, 0, 1.26642e-21, 0, 0, 0
0.0190899, 0, 3.03505e-21, 0, 1.41421, -3.03505e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10374e-24, 0, 0, 7.53581e-26, 3.59949e-25, 0, 3.03051e-21, 0, 0, 0
0.0269613, 0, 7.14168e-21, 0, 1.41421, -7.14168e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65637e-24, 0, 0, 1.79023e-25, 8.67318e-25, 0, 7.13097e-21, 0, 0, 0
0.0348328, 0, 1.65406e-20, 0, 1.41421, -1.65406e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23647e-23, 0, 0, 4.18705e-25, 2.05533e-24, 0, 1.65158e-20, 0, 0, 0
0.0427042, 0, 3.77374e-20, 0, 1.41421, -3.77374e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1025e-23, 0, 0, 9.64911e-25, 4.79472e-24, 0, 3.76806e-20, 0, 0, 0
0.0505756, 0, 8.4875e-20, 0, 1.41421, -8.4875e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1476e-22, 0, 0, 2.19262e-24, 1.10202e-23, 0, 8.4747e-20, 0, 0, 0
0.058447, 0, 1.88298e-19, 0, 1.41421, -1.88298e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54597e-22, 0, 0, 4.91595e-24, 2.4973e-23, 0, 1.88013e-19, 0, 0, 0
0.0663184, 0, 4.12298e-19, 0, 1.41421, -4.12298e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57466e-22, 0, 0, 1.0881e-23, 5.58333e-23, 0, 4.11674e-19, 0, 0, 0
0.0741898, 0, 8.91441e-19, 0, 1.41421, -8.91441e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20531e-21, 0, 0, 2.3788e-23, 1.23226e-22, 0, 8.90089e-19, 0, 0, 0
