   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_143.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.213762, 0, 1.41897e-13, 0, 1.41421, -1.41897e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88176e-16, 0, 0, 3.20276e-18, 0, 1.41305e-13, 0, 0, 0
0.221636, 0, 2.51605e-13, 0, 1.41421, -2.51605e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04293e-15, 0, 0, 5.79972e-18, 0, 2.50557e-13, 0, 0, 0
0.22951, 0, 4.42418e-13, 0, 1.41421, -4.42418e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83388e-15, 0, 0, 1.04205e-17, 0, 4.40573e-13, 0, 0, 0
0.237384, 0, 7.7151e-13, 0, 1.41421, -7.7151e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19802e-15, 0, 0, 1.8579e-17, 0, 7.68293e-13, 0, 0, 0
0.245258, 0, 1.33437e-12, 0, 1.41421, -1.33437e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.53124e-15, 0, 0, 3.28757e-17, 0, 1.32881e-12, 0, 0, 0
0.253132, 0, 2.28912e-12, 0, 1.41421, -2.28912e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48902e-15, 0, 0, 5.77447e-17, 0, 2.27957e-12, 0, 0, 0
0.261006, 0, 3.89529e-12, 0, 1.41421, -3.89529e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61475e-14, 0, 0, 1.00695e-16, 0, 3.87904e-12, 0, 0, 0
0.268879, 0, 6.57532e-12, 0, 1.41421, -6.57532e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72583e-14, 0, 0, 1.74355e-16, 0, 6.54789e-12, 0, 0, 0
0.276753, 0, 1.10109e-11, 0, 1.41421, -1.10109e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56487e-14, 0, 0, 2.99837e-16, 0, 1.0965e-11, 0, 0, 0
0.284627, 0, 1.82928e-11, 0, 1.41421, -1.82928e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.58432e-14, 0, 0, 5.12227e-16, 0, 1.82165e-11, 0, 0, 0
0.292501, 0, 3.01515e-11, 0, 1.41421, -3.01515e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25022e-13, 0, 0, 8.69507e-16, 0, 3.00256e-11, 0, 0, 0
0.300375, 0, 4.9309e-11, 0, 1.41421, -4.9309e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04484e-13, 0, 0, 1.46702e-15, 0, 4.91031e-11, 0, 0, 0
0.308249, 0, 8.0012e-11, 0, 1.41421, -8.0012e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31864e-13, 0, 0, 2.46087e-15, 0, 7.96776e-11, 0, 0, 0
0.316123, 0, 1.28828e-10, 1.58347e-43, 1.41421, -1.28828e-10, 0, 1.58347e-43, 1.58347e-43, 1.58347e-43, 1.58347e-43, 1.58347e-43, 1.58347e-43, 1.58347e-43, 1.58347e-43, 5.34451e-13, 1.58347e-43, 1.58347e-43, 4.10563e-15, 1.58347e-43, 1.2829e-10, 1.58347e-43, 1.58347e-43, 1.58347e-43
0.323997, 0, 2.05832e-10, 2.75916e-42, 1.41421, -2.05832e-10, 0, 2.75916e-42, 2.75916e-42, 2.75916e-42, 2.75916e-42, 2.75916e-42, 2.75916e-42, 2.75916e-42, 2.75916e-42, 8.54136e-13, 2.75916e-42, 2.75916e-42, 6.8152e-15, 2.75916e-42, 2.04971e-10, 2.75916e-42, 2.75916e-42, 2.75916e-42
0.331871, 0, 3.26346e-10, 4.02915e-41, 1.41421, -3.26346e-10, 0, 4.02915e-41, 4.02915e-41, 4.02915e-41, 4.02915e-41, 4.02915e-41, 4.02915e-41, 4.02915e-41, 4.02915e-41, 1.35469e-12, 4.02915e-41, 4.02915e-41, 1.12607e-14, 4.02915e-41, 3.2498e-10, 4.02915e-41, 4.02915e-41, 4.02915e-41
0.339745, 0, 5.13482e-10, 5.20397e-40, 1.41421, -5.13482e-10, 0, 5.20397e-40, 5.20397e-40, 5.20397e-40, 5.20397e-40, 5.20397e-40, 5.20397e-40, 5.20397e-40, 5.20397e-40, 2.13241e-12, 5.20397e-40, 5.20397e-40, 1.85284e-14, 5.20397e-40, 5.11331e-10, 5.20397e-40, 5.20397e-40, 5.20397e-40
0.347619, 0, 8.01811e-10, 6.02157e-39, 1.41421, -8.01811e-10, 0, 6.02157e-39, 6.02157e-39, 6.02157e-39, 6.02157e-39, 6.02157e-39, 6.02157e-39, 6.02157e-39, 6.02157e-39, 3.33155e-12, 6.02157e-39, 6.02157e-39, 3.03741e-14, 6.02157e-39, 7.98449e-10, 6.02157e-39, 6.02157e-39, 6.02157e-39
0.355493, 0, 1.24275e-09, 2.48767e-37, 1.41421, -1.24275e-09, 0, 2.48767e-37, 2.48767e-37, 2.48767e-37, 2.48767e-37, 2.48767e-37, 2.48767e-37, 2.48767e-37, 2.48767e-37, 5.16714e-12, 2.48767e-37, 2.48767e-37, 4.97197e-14, 2.48767e-37, 1.23753e-09, 2.48767e-37, 2.48767e-37, 2.48767e-37
0.363366, 0, 1.9115e-09, 2.15502e-36, 1.41421, -1.9115e-09, 0, 2.15502e-36, 2.15502e-36, 2.15502e-36, 2.15502e-36, 2.15502e-36, 2.15502e-36, 2.15502e-36, 2.15502e-36, 7.95405e-12, 2.15502e-36, 2.15502e-36, 8.10267e-14, 2.15502e-36, 1.90347e-09, 2.15502e-36, 2.15502e-36, 2.15502e-36
0.37124, 0, 2.91827e-09, 1.71177e-35, 1.41421, -2.91827e-09, 0, 1.71177e-35, 1.71177e-35, 1.71177e-35, 1.71177e-35, 1.71177e-35, 1.71177e-35, 1.71177e-35, 1.71177e-35, 1.21551e-11, 1.71177e-35, 1.71177e-35, 1.31756e-13, 1.71177e-35, 2.90598e-09, 1.71177e-35, 1.71177e-35, 1.71177e-35
0.379114, 0, 4.42231e-09, 1.25276e-34, 1.41421, -4.42231e-09, 0, 1.25276e-34, 1.25276e-34, 1.25276e-34, 1.25276e-34, 1.25276e-34, 1.25276e-34, 1.25276e-34, 1.25276e-34, 1.84413e-11, 1.25276e-34, 1.25276e-34, 2.13874e-13, 1.25276e-34, 4.40366e-09, 1.25276e-34, 1.25276e-34, 1.25276e-34
0.386988, 0, 6.65227e-09, 8.64355e-34, 1.41421, -6.65227e-09, 0, 8.64355e-34, 8.64355e-34, 8.64355e-34, 8.64355e-34, 8.64355e-34, 8.64355e-34, 8.64355e-34, 8.64355e-34, 2.77796e-11, 8.64355e-34, 8.64355e-34, 3.46719e-13, 8.64355e-34, 6.62414e-09, 8.64355e-34, 8.64355e-34, 8.64355e-34
0.394862, 0, 9.9336e-09, 5.63745e-33, 1.41421, -9.9336e-09, 0, 5.63745e-33, 5.63745e-33, 5.63745e-33, 5.63745e-33, 5.63745e-33, 5.63745e-33, 5.63745e-33, 5.63745e-33, 4.15523e-11, 5.63745e-33, 5.63745e-33, 5.6154e-13, 5.63745e-33, 9.89148e-09, 5.63745e-33, 5.63745e-33, 5.63745e-33
0.402736, 0, 1.47259e-08, 3.55334e-32, 1.41421, -1.47259e-08, 0, 3.55334e-32, 3.55334e-32, 3.55334e-32, 3.55334e-32, 3.55334e-32, 3.55334e-32, 3.55334e-32, 3.55334e-32, 6.17226e-11, 3.55334e-32, 3.55334e-32, 9.0884e-13, 3.55334e-32, 1.46633e-08, 3.55334e-32, 3.55334e-32, 3.55334e-32
0.41061, 0, 2.16731e-08, 2.05694e-31, 1.41421, -2.16731e-08, 0, 2.05694e-31, 2.05694e-31, 2.05694e-31, 2.05694e-31, 2.05694e-31, 2.05694e-31, 2.05694e-31, 2.05694e-31, 9.10573e-11, 2.05694e-31, 2.05694e-31, 1.47017e-12, 2.05694e-31, 2.15806e-08, 2.05694e-31, 2.05694e-31, 2.05694e-31
0.418484, 0, 3.16698e-08, 1.13079e-30, 1.41421, -3.16698e-08, 0, 1.13079e-30, 1.13079e-30, 1.13079e-30, 1.13079e-30, 1.13079e-30, 1.13079e-30, 1.13079e-30, 1.13079e-30, 1.33431e-10, 1.13079e-30, 1.13079e-30, 2.3771e-12, 1.13079e-30, 3.1534e-08, 1.13079e-30, 1.13079e-30, 1.13079e-30
0.426358, 0, 4.59495e-08, 5.85736e-30, 1.41421, -4.59495e-08, 0, 5.85736e-30, 5.85736e-30, 5.85736e-30, 5.85736e-30, 5.85736e-30, 5.85736e-30, 5.85736e-30, 5.85736e-30, 1.94229e-10, 5.85736e-30, 5.85736e-30, 3.84147e-12, 5.85736e-30, 4.57515e-08, 5.85736e-30, 5.85736e-30, 5.85736e-30
0.434232, 0, 6.61996e-08, 2.85648e-29, 1.41421, -6.61996e-08, 0, 2.85648e-29, 2.85648e-29, 2.85648e-29, 2.85648e-29, 2.85648e-29, 2.85648e-29, 2.85648e-29, 2.85648e-29, 2.80896e-10, 2.85648e-29, 2.85648e-29, 6.20355e-12, 2.85648e-29, 6.59125e-08, 2.85648e-29, 2.85648e-29, 2.85648e-29
0.442106, 0, 9.471e-08, 1.3255e-28, 1.41421, -9.471e-08, 0, 1.3255e-28, 1.3255e-28, 1.3255e-28, 1.3255e-28, 1.3255e-28, 1.3255e-28, 1.3255e-28, 1.3255e-28, 4.03648e-10, 1.3255e-28, 1.3255e-28, 1.00082e-11, 1.3255e-28, 9.42964e-08, 1.3255e-28, 1.3255e-28, 1.3255e-28
0.44998, 0, 1.34565e-07, 5.84712e-28, 1.41421, -1.34565e-07, 0, 5.84712e-28, 5.84712e-28, 5.84712e-28, 5.84712e-28, 5.84712e-28, 5.84712e-28, 5.84712e-28, 5.84712e-28, 5.76427e-10, 5.84712e-28, 5.84712e-28, 1.61242e-11, 5.84712e-28, 1.33972e-07, 5.84712e-28, 5.84712e-28, 5.84712e-28
0.457853, 0, 1.89886e-07, 2.45251e-27, 1.41421, -1.89886e-07, 0, 2.45251e-27, 2.45251e-27, 2.45251e-27, 2.45251e-27, 2.45251e-27, 2.45251e-27, 2.45251e-27, 2.45251e-27, 8.1814e-10, 2.45251e-27, 2.45251e-27, 2.59314e-11, 2.45251e-27, 1.89042e-07, 2.45251e-27, 2.45251e-27, 2.45251e-27
0.465727, 0, 2.6614e-07, 9.79814e-27, 1.41421, -2.6614e-07, 0, 9.79814e-27, 9.79814e-27, 9.79814e-27, 9.79814e-27, 9.79814e-27, 9.79814e-27, 9.79814e-27, 9.79814e-27, 1.15428e-09, 9.79814e-27, 9.79814e-27, 4.16088e-11, 9.79814e-27, 2.64944e-07, 9.79814e-27, 9.79814e-27, 9.79814e-27
0.473601, 0, 3.70526e-07, 3.73621e-26, 1.41421, -3.70526e-07, 0, 3.73621e-26, 3.73621e-26, 3.73621e-26, 3.73621e-26, 3.73621e-26, 2.98174e-12, 3.73621e-26, 3.73621e-26, 1.61904e-09, 3.73621e-26, 3.73621e-26, 6.65787e-11, 3.73621e-26, 3.68838e-07, 3.73621e-26, 3.73621e-26, 3.73621e-26
0.481475, 0, 5.1245e-07, 1.3628e-25, 1.41421, -5.1245e-07, 0, 1.3628e-25, 1.3628e-25, 1.3628e-25, 1.3628e-25, 1.3628e-25, 1.01399e-11, 1.3628e-25, 1.3628e-25, 2.25798e-09, 1.3628e-25, 1.3628e-25, 1.06182e-10, 1.3628e-25, 5.10076e-07, 1.3628e-25, 1.3628e-25, 1.3628e-25
0.489349, 0, 7.04111e-07, 4.79613e-25, 1.41421, -7.04111e-07, 0, 4.79613e-25, 4.79613e-25, 4.79613e-25, 4.79613e-25, 4.79613e-25, 2.67997e-11, 4.79613e-25, 4.79613e-25, 3.13152e-09, 4.79613e-25, 4.79613e-25, 1.68699e-10, 4.79613e-25, 7.00784e-07, 4.79613e-25, 4.79613e-25, 4.79613e-25
0.497223, 0, 9.64243e-07, 3.27042e-10, 1.41421, -9.64243e-07, 3.27042e-10, 3.27062e-10, 3.27141e-10, 5.46058e-10, 3.29656e-10, 3.36622e-10, 5.30864e-10, 5.35884e-10, 2.29802e-09, 4.64646e-09, 3.27357e-10, 3.28502e-10, 5.93916e-10, 3.27044e-10, 9.57012e-07, 3.27042e-10, 3.27042e-10, 3.55081e-10
0.505097, 0, 1.31409e-06, 1.09783e-09, 1.41421, -1.31409e-06, 1.09783e-09, 1.0979e-09, 1.09816e-09, 1.83879e-09, 1.10667e-09, 1.13024e-09, 1.71703e-09, 1.80437e-09, 7.76588e-09, 7.02397e-09, 1.0989e-09, 1.10277e-09, 1.51806e-09, 1.09784e-09, 1.29886e-06, 1.09783e-09, 1.09783e-09, 1.19269e-09
0.512971, 0, 1.78472e-06, 2.87479e-09, 1.41421, -1.78472e-06, 2.87479e-09, 2.87496e-09, 2.87567e-09, 4.82423e-09, 2.89805e-09, 2.96006e-09, 4.44269e-09, 4.73367e-09, 2.04183e-08, 1.09627e-08, 2.87759e-09, 2.88778e-09, 3.53309e-09, 2.8748e-09, 1.75268e-06, 2.87479e-09, 2.87479e-09, 3.12436e-09
0.520845, 0, 2.41987e-06, 6.87542e-09, 1.41421, -2.41987e-06, 6.87542e-09, 6.87584e-09, 6.87752e-09, 1.15522e-08, 6.93123e-09, 7.08e-09, 1.05578e-08, 1.1335e-08, 4.89633e-08, 1.7857e-08, 6.88215e-09, 6.9066e-09, 7.90098e-09, 6.87545e-09, 2.35206e-06, 6.87542e-09, 6.87542e-09, 7.47415e-09
0.528719, 0, 3.28459e-06, 1.56746e-08, 1.41421, -3.28459e-06, 1.56746e-08, 1.56755e-08, 1.56794e-08, 2.63596e-08, 1.58021e-08, 1.6142e-08, 2.39573e-08, 2.58633e-08, 1.11832e-07, 3.05094e-08, 1.569e-08, 1.57458e-08, 1.7263e-08, 1.56747e-08, 3.1408e-06, 1.56746e-08, 1.56746e-08, 1.70425e-08
0.536593, 0, 4.48047e-06, 3.45821e-08, 1.41421, -4.48047e-06, 3.45821e-08, 3.45842e-08, 3.45927e-08, 5.81944e-08, 3.48639e-08, 3.56149e-08, 5.29425e-08, 5.70976e-08, 2.47075e-07, 5.45219e-08, 3.46161e-08, 3.47395e-08, 3.70271e-08, 3.45822e-08, 4.17656e-06, 3.45821e-08, 3.45821e-08, 3.7605e-08
0.544467, 0, 6.17563e-06, 7.42867e-08, 1.41421, -6.17563e-06, 7.42867e-08, 7.42913e-08, 7.43096e-08, 1.25074e-07, 7.48928e-08, 7.65083e-08, 1.16521e-07, 1.22715e-07, 5.31338e-07, 1.00956e-07, 7.43598e-08, 7.46253e-08, 7.80264e-08, 7.42871e-08, 5.53695e-06, 7.42867e-08, 7.42867e-08, 8.07887e-08
0.552341, 0, 8.67858e-06, 1.55766e-07, 1.41421, -8.67858e-06, 1.55766e-07, 1.55776e-07, 1.55814e-07, 2.62378e-07, 1.57038e-07, 1.60429e-07, 2.7551e-07, 2.57426e-07, 1.11519e-06, 1.9126e-07, 1.55919e-07, 1.56477e-07, 1.61448e-07, 1.55767e-07, 7.32945e-06, 1.55766e-07, 1.55766e-07, 1.69415e-07
0.560214, 0, 1.24883e-05, 3.19183e-07, 1.41421, -1.24883e-05, 3.19183e-07, 3.19203e-07, 3.19282e-07, 5.37872e-07, 3.21793e-07, 3.28749e-07, 6.06304e-07, 5.27713e-07, 2.28721e-06, 3.66194e-07, 3.19498e-07, 3.20641e-07, 3.2776e-07, 3.19185e-07, 9.70829e-06, 3.19183e-07, 3.19183e-07, 3.4718e-07
0.568088, 0, 1.85076e-05, 6.39531e-07, 1.41421, -1.85076e-05, 6.39531e-07, 6.3957e-07, 6.39728e-07, 1.07816e-06, 6.44765e-07, 6.58717e-07, 1.28126e-06, 1.05778e-06, 4.58681e-06, 7.01495e-07, 6.40162e-07, 6.42455e-07, 6.52395e-07, 6.39534e-07, 1.29025e-05, 6.39531e-07, 6.39531e-07, 6.95684e-07
0.575962, 0, 2.83304e-05, 1.25338e-06, 1.41421, -2.83304e-05, 1.25338e-06, 1.25345e-06, 1.25376e-06, 2.11391e-06, 1.26365e-06, 1.29102e-06, 2.62976e-06, 2.07393e-06, 8.99749e-06, 1.33467e-06, 1.25462e-06, 1.25911e-06, 1.27253e-06, 1.25338e-06, 1.72628e-05, 1.25338e-06, 1.25338e-06, 1.36354e-06
0.583836, 0, 4.47526e-05, 2.40321e-06, 1.41421, -4.47526e-05, 2.40321e-06, 2.40336e-06, 2.40396e-06, 4.05497e-06, 2.42292e-06, 2.47546e-06, 5.27314e-06, 3.97824e-06, 1.72677e-05, 2.50936e-06, 2.40559e-06, 2.41422e-06, 2.43155e-06, 2.40322e-06, 2.33392e-05, 2.40321e-06, 2.40321e-06, 2.61467e-06
0.59171, 0, 7.26067e-05, 4.50889e-06, 1.41421, -7.26067e-05, 4.50889e-06, 4.50917e-06, 4.51029e-06, 7.61141e-06, 4.54592e-06, 4.6446e-06, 1.03534e-05, 7.46729e-06, 3.24292e-05, 4.64687e-06, 4.51335e-06, 4.52957e-06, 4.55052e-06, 4.50891e-06, 3.20046e-05, 4.50889e-06, 4.50889e-06, 4.90608e-06
0.599584, 0, 0.000120161, 8.27906e-06, 1.41421, -0.000120161, 8.27906e-06, 8.27958e-06, 8.28163e-06, 1.39826e-05, 8.34713e-06, 8.52855e-06, 1.99833e-05, 1.37177e-05, 5.96067e-05, 8.45765e-06, 8.28727e-06, 8.31709e-06, 8.33982e-06, 8.2791e-06, 4.46504e-05, 8.27906e-06, 8.27906e-06, 9.00924e-06
0.607458, 0, 0.000201236, 1.48797e-05, 1.41421, -0.000201236, 1.48797e-05, 1.48806e-05, 1.48843e-05, 2.51434e-05, 1.50022e-05, 1.53286e-05, 3.7924e-05, 2.46667e-05, 0.000107246, 1.51099e-05, 1.48944e-05, 1.49481e-05, 1.49678e-05, 1.48797e-05, 6.3482e-05, 1.48797e-05, 1.48797e-05, 1.61936e-05
0.615332, 0, 0.000338519, 2.61796e-05, 1.41421, -0.000338519, 2.61796e-05, 2.61813e-05, 2.61878e-05, 4.42622e-05, 2.63954e-05, 2.69706e-05, 7.07764e-05, 4.34222e-05, 0.000188909, 2.64752e-05, 2.62056e-05, 2.63002e-05, 2.63066e-05, 2.61798e-05, 9.19664e-05, 2.61796e-05, 2.61796e-05, 2.84946e-05
0.623206, 0, 0.000568482, 4.50981e-05, 1.41421, -0.000568482, 4.50981e-05, 4.5101e-05, 4.51122e-05, 7.62926e-05, 4.54704e-05, 4.64627e-05, 0.00012991, 7.48436e-05, 0.000325825, 4.54762e-05, 4.5143e-05, 4.53061e-05, 4.528e-05, 4.50984e-05, 0.000135444, 4.50981e-05, 4.50981e-05, 4.90917e-05
0.63108, 0, 0.000948576, 7.60752e-05, 1.41421, -0.000948576, 7.60752e-05, 7.60799e-05, 7.60989e-05, 0.000128777, 7.67041e-05, 7.83805e-05, 0.000234529, 0.000126329, 0.00055035, 7.65573e-05, 7.6151e-05, 7.64265e-05, 7.63342e-05, 7.60756e-05, 0.000202013, 7.60752e-05, 7.60752e-05, 8.28221e-05
0.638954, 0, 0.00156742, 0.000125686, 1.41421, -0.00156742, 0.000125686, 0.000125693, 0.000125725, 0.000212897, 0.000126726, 0.0001295, 0.000416447, 0.000208846, 0.000910524, 0.000126299, 0.000125811, 0.000126267, 0.000126053, 0.000125686, 0.000303696, 0.000125686, 0.000125686, 0.000136851
0.646828, 0, 0.00255884, 0.0002034, 1.41421, -0.00255884, 0.0002034, 0.000203413, 0.000203464, 0.000344783, 0.000205087, 0.000209585, 0.00072729, 0.000338215, 0.00147574, 0.000204177, 0.000203604, 0.000204343, 0.000203918, 0.000203401, 0.000457924, 0.0002034, 0.0002034, 0.0002215
0.654701, 0, 0.0041207, 0.000322489, 1.41421, -0.0041207, 0.000322489, 0.000322509, 0.00032259, 0.000547068, 0.000325169, 0.000332312, 0.00124913, 0.000536635, 0.00234353, 0.000323472, 0.000322812, 0.000323986, 0.000323215, 0.00032249, 0.000689381, 0.000322489, 0.000322489, 0.00035124
0.662575, 0, 0.00653938, 0.000501012, 1.41421, -0.00653938, 0.000501012, 0.000501044, 0.000501169, 0.000850613, 0.000505184, 0.000516305, 0.00210964, 0.000834372, 0.00364715, 0.000502253, 0.000501515, 0.000503343, 0.000502027, 0.000501015, 0.00103215, 0.000501012, 0.000501012, 0.00054577
0.670449, 0, 0.0102206, 0.000762839, 1.41421, -0.0102206, 0.000762839, 0.000762887, 0.000763079, 0.00129628, 0.000769205, 0.000786173, 0.00350304, 0.0012715, 0.00556343, 0.000764401, 0.000763606, 0.000766396, 0.000764252, 0.000762843, 0.00153212, 0.000762839, 0.000762839, 0.000831134
