   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_95.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0304124, 190, 0, 0, 13.8564, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0225355, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0146585, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00678156, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00109539, 0, 1.95713e-26, 0, 1.41421, -1.95713e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45626e-29, 0, 0, 2.59999e-31, 0, 0, 1.95065e-26, 0, 0, 0
0.00897234, 0, 8.09582e-26, 0, 1.41421, -8.09582e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67068e-28, 0, 0, 1.08147e-30, 0, 0, 8.06901e-26, 0, 0, 0
0.0168493, 0, 3.19769e-25, 0, 1.41421, -3.19769e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05487e-27, 0, 0, 4.33471e-30, 0, 0, 3.18709e-25, 0, 0, 0
0.0247262, 0, 1.14681e-24, 0, 1.41421, -1.14681e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.78314e-27, 0, 0, 1.57546e-29, 0, 0, 1.14301e-24, 0, 0, 0
0.0326032, 0, 3.84242e-24, 0, 1.41421, -3.84242e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26755e-26, 0, 0, 5.34625e-29, 0, 0, 3.82969e-24, 0, 0, 0
0.0404802, 0, 1.22162e-23, 0, 1.41421, -1.22162e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02994e-26, 0, 0, 1.72098e-28, 0, 0, 1.21758e-23, 0, 0, 0
0.0483571, 0, 3.72103e-23, 0, 1.41421, -3.72103e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22751e-25, 0, 0, 5.30672e-28, 0, 0, 3.7087e-23, 0, 0, 0
0.0562341, 0, 1.09291e-22, 0, 1.41421, -1.09291e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60533e-25, 0, 0, 1.5778e-27, 0, 0, 1.08929e-22, 0, 0, 0
0.064111, 0, 3.47154e-22, 0, 1.41421, -3.47154e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1452e-24, 0, 0, 5.11633e-27, 0, 0, 3.46003e-22, 0, 0, 0
0.071988, 0, 9.47368e-22, 0, 1.41421, -9.47368e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12521e-24, 0, 0, 1.41305e-26, 0, 0, 9.44228e-22, 0, 0, 0
0.0798649, 0, 2.52496e-21, 0, 1.41421, -2.52496e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.32942e-24, 0, 0, 3.81206e-26, 0, 0, 2.51659e-21, 0, 0, 0
0.0877419, 0, 6.58414e-21, 0, 1.41421, -6.58414e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.172e-23, 0, 0, 1.00636e-25, 0, 0, 6.56232e-21, 0, 0, 0
0.0956188, 0, 1.68226e-20, 0, 1.41421, -1.68226e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5495e-23, 0, 0, 2.60365e-25, 0, 0, 1.67669e-20, 0, 0, 0
0.103496, 0, 4.21681e-20, 0, 1.41421, -4.21681e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39105e-22, 0, 0, 6.61004e-25, 0, 0, 4.20283e-20, 0, 0, 0
0.111373, 0, 1.0381e-19, 0, 1.41421, -1.0381e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4245e-22, 0, 0, 1.64851e-24, 0, 0, 1.03466e-19, 0, 0, 0
0.11925, 0, 2.51222e-19, 0, 1.41421, -2.51222e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28739e-22, 0, 0, 4.04255e-24, 0, 0, 2.50389e-19, 0, 0, 0
0.127127, 0, 5.98132e-19, 0, 1.41421, -5.98132e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97313e-21, 0, 0, 9.7555e-24, 0, 0, 5.96149e-19, 0, 0, 0
0.135004, 0, 1.40204e-18, 0, 1.41421, -1.40204e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62508e-21, 0, 0, 2.31838e-23, 0, 0, 1.39739e-18, 0, 0, 0
0.142881, 0, 3.23756e-18, 0, 1.41421, -3.23756e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06801e-20, 0, 0, 5.42919e-23, 0, 0, 3.22682e-18, 0, 0, 0
0.150757, 0, 7.36894e-18, 0, 1.41421, -7.36894e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43089e-20, 0, 0, 1.25355e-22, 0, 0, 7.34451e-18, 0, 0, 0
0.158634, 0, 1.65399e-17, 0, 1.41421, -1.65399e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45622e-20, 0, 0, 2.85508e-22, 0, 0, 1.6485e-17, 0, 0, 0
0.166511, 0, 3.66257e-17, 0, 1.41421, -3.66257e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20822e-19, 0, 0, 6.41734e-22, 0, 0, 3.65042e-17, 0, 0, 0
0.174388, 0, 8.00437e-17, 0, 1.41421, -8.00437e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6405e-19, 0, 0, 1.42403e-21, 0, 0, 7.97782e-17, 0, 0, 0
0.182265, 0, 1.72705e-16, 0, 1.41421, -1.72705e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.69724e-19, 0, 0, 3.12082e-21, 0, 0, 1.72132e-16, 0, 0, 0
