   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_141.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.25363, 28, 31.1511, 29.8952, 5.47723, -3.15111, 0, 29.8952, 29.8953, 31.1358, 29.9054, 29.8952, 29.8952, 29.8952, 29.8952, 29.8952, 29.8952, 29.8952, 29.8952, 29.8952, 29.8952, 29.8952, 29.9004, 29.8952
5.2615, 16, 31.3389, 29.991, 4.24264, -15.3389, 0, 29.991, 29.991, 31.3233, 30.0012, 29.991, 29.991, 29.991, 29.991, 29.991, 29.991, 29.991, 29.991, 29.991, 29.991, 29.991, 29.9963, 29.991
5.26937, 48, 31.5216, 30.0864, 7.07107, 16.4784, 0, 30.0864, 30.0865, 31.5056, 30.0968, 30.0864, 30.0864, 30.0864, 30.0864, 30.0864, 30.0864, 30.0864, 30.0864, 30.0864, 30.0864, 30.0864, 30.092, 30.0864
5.27724, 24, 31.6968, 30.1816, 5.09902, -7.69679, 0, 30.1816, 30.1816, 31.6805, 30.1921, 30.1816, 30.1816, 30.1816, 30.1816, 30.1816, 30.1816, 30.1816, 30.1816, 30.1816, 30.1816, 30.1816, 30.1873, 30.1816
5.28511, 40, 31.8623, 30.2764, 6.48074, 8.13767, 0, 30.2764, 30.2765, 31.8457, 30.2871, 30.2764, 30.2764, 30.2764, 30.2764, 30.2764, 30.2764, 30.2764, 30.2764, 30.2764, 30.2764, 30.2764, 30.2824, 30.2764
5.29298, 46, 32.0161, 30.371, 6.9282, 13.9839, 0, 30.371, 30.371, 31.9993, 30.3817, 30.371, 30.371, 30.371, 30.371, 30.371, 30.371, 30.371, 30.371, 30.371, 30.371, 30.371, 30.377, 30.371
5.30085, 26, 32.1565, 30.4652, 5.2915, -6.15652, 0, 30.4652, 30.4652, 32.1394, 30.476, 30.4652, 30.4652, 30.4652, 30.4652, 30.4652, 30.4652, 30.4652, 30.4652, 30.4652, 30.4652, 30.4652, 30.4714, 30.4652
5.30872, 34, 32.282, 30.559, 6, 1.71798, 0, 30.559, 30.559, 32.2646, 30.57, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.559, 30.5654, 30.559
5.31659, 40, 32.3918, 30.6525, 6.48074, 7.60822, 0, 30.6525, 30.6526, 32.3742, 30.6637, 30.6525, 30.6525, 30.6525, 30.6525, 30.6525, 30.6525, 30.6525, 30.6525, 30.6525, 30.6525, 30.6525, 30.659, 30.6525
5.32446, 42, 32.4854, 30.7457, 6.63325, 9.51464, 0, 30.7457, 30.7457, 32.4675, 30.7569, 30.7457, 30.7457, 30.7457, 30.7457, 30.7457, 30.7457, 30.7457, 30.7457, 30.7457, 30.7457, 30.7457, 30.7522, 30.7457
5.33233, 28, 32.5629, 30.8385, 5.47723, -4.56285, 0, 30.8385, 30.8385, 32.5449, 30.8499, 30.8385, 30.8385, 30.8385, 30.8385, 30.8385, 30.8385, 30.8385, 30.8385, 30.8385, 30.8385, 30.8385, 30.8451, 30.8385
5.34021, 30, 32.6249, 30.9309, 5.65685, -2.62489, 0, 30.9309, 30.931, 32.6068, 30.9424, 30.9309, 30.9309, 30.9309, 30.9309, 30.9309, 30.9309, 30.9309, 30.9309, 30.9309, 30.9309, 30.9309, 30.9375, 30.9309
5.34808, 20, 32.6726, 31.023, 4.69042, -12.6726, 0, 31.023, 31.023, 32.6543, 31.0346, 31.023, 31.023, 31.023, 31.023, 31.023, 31.023, 31.023, 31.023, 31.023, 31.023, 31.023, 31.0296, 31.023
5.35595, 32, 32.7074, 31.1146, 5.83095, -0.707428, 0, 31.1146, 31.1147, 32.6891, 31.1264, 31.1146, 31.1146, 31.1146, 31.1146, 31.1146, 31.1146, 31.1146, 31.1146, 31.1146, 31.1146, 31.1146, 31.1212, 31.1146
5.36382, 52, 32.7313, 31.2059, 7.34847, 19.2687, 0, 31.2059, 31.2059, 32.7129, 31.2178, 31.2059, 31.2059, 31.2059, 31.2059, 31.2059, 31.2059, 31.2059, 31.2059, 31.2059, 31.2059, 31.2059, 31.2124, 31.2059
5.37169, 28, 32.7464, 31.2967, 5.47723, -4.74636, 0, 31.2967, 31.2968, 32.7279, 31.3087, 31.2967, 31.2967, 31.2967, 31.2967, 31.2967, 31.2967, 31.2967, 31.2967, 31.2967, 31.2967, 31.2967, 31.3032, 31.2967
5.37956, 26, 32.7548, 31.3872, 5.2915, -6.7548, 0, 31.3872, 31.3872, 32.7363, 31.3993, 31.3872, 31.3872, 31.3872, 31.3872, 31.3872, 31.3872, 31.3872, 31.3872, 31.3872, 31.3872, 31.3872, 31.3935, 31.3872
5.38743, 30, 32.7589, 31.4772, 5.65685, -2.75894, 0, 31.4772, 31.4772, 32.7404, 31.4894, 31.4772, 31.4772, 31.4772, 31.4772, 31.4772, 31.4772, 31.4772, 31.4772, 31.4772, 31.4772, 31.4772, 31.4834, 31.4772
5.3953, 32, 32.761, 31.5667, 5.83095, -0.760986, 0, 31.5667, 31.5668, 32.7425, 31.5791, 31.5667, 31.5667, 31.5667, 31.5667, 31.5667, 31.5667, 31.5667, 31.5667, 31.5667, 31.5667, 31.5667, 31.5728, 31.5667
5.40317, 16, 32.763, 31.6558, 4.24264, -16.763, 0, 31.6558, 31.6559, 32.7445, 31.6684, 31.6558, 31.6558, 31.6558, 31.6558, 31.6558, 31.6558, 31.6558, 31.6558, 31.6558, 31.6558, 31.6558, 31.6618, 31.6558
5.41104, 28, 32.7669, 31.7445, 5.47723, -4.76687, 0, 31.7445, 31.7445, 32.7484, 31.7572, 31.7445, 31.7445, 31.7445, 31.7445, 31.7445, 31.7445, 31.7445, 31.7445, 31.7445, 31.7445, 31.7445, 31.7503, 31.7445
5.41892, 22, 32.7741, 31.8327, 4.89898, -10.7741, 0, 31.8327, 31.8327, 32.7557, 31.8455, 31.8327, 31.8327, 31.8327, 31.8327, 31.8327, 31.8327, 31.8327, 31.8327, 31.8327, 31.8327, 31.8327, 31.8383, 31.8327
5.42679, 26, 32.786, 31.9205, 5.2915, -6.78601, 0, 31.9205, 31.9205, 32.7676, 31.9334, 31.9205, 31.9205, 31.9205, 31.9205, 31.9205, 31.9205, 31.9205, 31.9205, 31.9205, 31.9205, 31.9205, 31.9259, 31.9205
5.43466, 14, 32.8035, 32.0077, 4, -18.8035, 0, 32.0077, 32.0077, 32.7851, 32.0208, 32.0077, 32.0077, 32.0077, 32.0077, 32.0077, 32.0077, 32.0077, 32.0077, 32.0077, 32.0077, 32.0077, 32.013, 32.0077
5.44253, 26, 32.8272, 32.0945, 5.2915, -6.82719, 0, 32.0945, 32.0945, 32.8088, 32.1077, 32.0945, 32.0945, 32.0945, 32.0945, 32.0945, 32.0945, 32.0945, 32.0945, 32.0945, 32.0945, 32.0945, 32.0996, 32.0945
5.4504, 20, 32.8574, 32.1808, 4.69042, -12.8574, 0, 32.1808, 32.1808, 32.8391, 32.1941, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1808, 32.1857, 32.1808
5.45827, 18, 32.8942, 32.2666, 4.47214, -14.8942, 0, 32.2666, 32.2666, 32.8759, 32.28, 32.2666, 32.2666, 32.2666, 32.2666, 32.2666, 32.2666, 32.2666, 32.2666, 32.2666, 32.2666, 32.2666, 32.2714, 32.2666
5.46614, 28, 32.9374, 32.3518, 5.47723, -4.93744, 0, 32.3518, 32.3519, 32.9192, 32.3654, 32.3518, 32.3518, 32.3518, 32.3518, 32.3518, 32.3518, 32.3518, 32.3518, 32.3518, 32.3518, 32.3518, 32.3565, 32.3518
5.47401, 26, 32.9868, 32.4366, 5.2915, -6.98677, 0, 32.4366, 32.4366, 32.9685, 32.4503, 32.4366, 32.4366, 32.4366, 32.4366, 32.4366, 32.4366, 32.4366, 32.4366, 32.4366, 32.4366, 32.4366, 32.4411, 32.4366
5.48188, 16, 33.0417, 32.5208, 4.24264, -17.0417, 0, 32.5208, 32.5209, 33.0235, 32.5347, 32.5208, 32.5208, 32.5208, 32.5208, 32.5208, 32.5208, 32.5208, 32.5208, 32.5208, 32.5208, 32.5208, 32.5251, 32.5208
5.48975, 24, 33.1017, 32.6045, 5.09902, -9.10168, 0, 32.6045, 32.6045, 33.0835, 32.6186, 32.6045, 32.6045, 32.6045, 32.6045, 32.6045, 32.6045, 32.6045, 32.6045, 32.6045, 32.6045, 32.6045, 32.6087, 32.6045
5.49762, 22, 33.1661, 32.6877, 4.89898, -11.1661, 0, 32.6877, 32.6877, 33.1479, 32.7019, 32.6877, 32.6877, 32.6877, 32.6877, 32.6877, 32.6877, 32.6877, 32.6877, 32.6877, 32.6877, 32.6877, 32.6917, 32.6877
5.5055, 26, 33.2344, 32.7703, 5.2915, -7.23437, 0, 32.7703, 32.7703, 33.2162, 32.7846, 32.7703, 32.7703, 32.7703, 32.7703, 32.7703, 32.7703, 32.7703, 32.7703, 32.7703, 32.7703, 32.7703, 32.7741, 32.7703
5.51337, 26, 33.3058, 32.8523, 5.2915, -7.30583, 0, 32.8523, 32.8523, 33.2876, 32.8668, 32.8523, 32.8523, 32.8523, 32.8523, 32.8523, 32.8523, 32.8523, 32.8523, 32.8523, 32.8523, 32.8523, 32.856, 32.8523
5.52124, 18, 33.3799, 32.9338, 4.47214, -15.3799, 0, 32.9338, 32.9338, 33.3617, 32.9485, 32.9338, 32.9338, 32.9338, 32.9338, 32.9338, 32.9338, 32.9338, 32.9338, 32.9338, 32.9338, 32.9338, 32.9373, 32.9338
5.52911, 14, 33.4561, 33.0147, 4, -19.4561, 0, 33.0147, 33.0147, 33.4378, 33.0296, 33.0147, 33.0147, 33.0147, 33.0147, 33.0147, 33.0147, 33.0147, 33.0147, 33.0147, 33.0147, 33.0147, 33.018, 33.0147
5.53698, 18, 33.534, 33.095, 4.47214, -15.534, 0, 33.095, 33.095, 33.5155, 33.1102, 33.095, 33.095, 33.095, 33.095, 33.095, 33.095, 33.095, 33.095, 33.095, 33.095, 33.095, 33.0981, 33.095
5.54485, 12, 33.6131, 33.1747, 3.74166, -21.6131, 0, 33.1747, 33.1747, 33.5945, 33.1903, 33.1747, 33.1747, 33.1747, 33.1747, 33.1747, 33.1747, 33.1747, 33.1747, 33.1747, 33.1747, 33.1747, 33.1777, 33.1747
5.55272, 22, 33.6931, 33.2538, 4.89898, -11.6931, 0, 33.2538, 33.2538, 33.6742, 33.2699, 33.2538, 33.2538, 33.2538, 33.2538, 33.2538, 33.2538, 33.2538, 33.2538, 33.2538, 33.2538, 33.2538, 33.2566, 33.2538
5.56059, 22, 33.7739, 33.3323, 4.89898, -11.7739, 0, 33.3323, 33.3323, 33.7544, 33.3491, 33.3323, 33.3323, 33.3323, 33.3323, 33.3323, 33.3323, 33.3323, 33.3323, 33.3323, 33.3323, 33.3323, 33.3349, 33.3323
5.56846, 16, 33.8552, 33.4101, 4.24264, -17.8552, 0, 33.4101, 33.4102, 33.8349, 33.428, 33.4101, 33.4101, 33.4101, 33.4101, 33.4101, 33.4101, 33.4101, 33.4101, 33.4101, 33.4101, 33.4101, 33.4126, 33.4101
5.57633, 36, 33.9371, 33.4874, 6.16441, 2.06287, 0, 33.4874, 33.4874, 33.9155, 33.5067, 33.4874, 33.4874, 33.4874, 33.4874, 33.4874, 33.4874, 33.4874, 33.4874, 33.4874, 33.4874, 33.4874, 33.4897, 33.4874
5.58421, 34, 34.0197, 33.564, 6, -0.0196762, 0, 33.564, 33.564, 33.9959, 33.5856, 33.564, 33.564, 33.564, 33.564, 33.564, 33.564, 33.564, 33.564, 33.564, 33.564, 33.564, 33.5661, 33.564
5.59208, 28, 34.1031, 33.6399, 5.47723, -6.1031, 0, 33.6399, 33.64, 34.076, 33.665, 33.6399, 33.6399, 33.6399, 33.6399, 33.6399, 33.6399, 33.6399, 33.6399, 33.6399, 33.6399, 33.6399, 33.6419, 33.6399
5.59995, 20, 34.1879, 33.7152, 4.69042, -14.1879, 0, 33.7152, 33.7153, 34.1559, 33.7454, 33.7152, 33.7152, 33.7152, 33.7152, 33.7152, 33.7152, 33.7152, 33.7152, 33.7152, 33.7152, 33.7152, 33.717, 33.7152
5.60782, 28, 34.2747, 33.7899, 5.47723, -6.27475, 0, 33.7899, 33.7899, 34.2352, 33.8277, 33.7899, 33.7899, 33.7899, 33.7899, 33.7899, 33.7899, 33.7899, 33.7899, 33.7899, 33.7899, 33.7899, 33.7915, 33.7899
5.61569, 34, 34.3647, 33.8638, 6, -0.364731, 0, 33.8639, 33.8639, 34.3141, 33.9129, 33.8638, 33.8638, 33.8638, 33.8638, 33.8638, 33.8638, 33.8638, 33.8638, 33.8638, 33.8638, 33.8638, 33.8654, 33.8638
5.62356, 24, 34.4593, 33.9371, 5.09902, -10.4593, 0, 33.9371, 33.9372, 34.3924, 34.0026, 33.9371, 33.9371, 33.9371, 33.9371, 33.9371, 33.9371, 33.9371, 33.9371, 33.9371, 33.9371, 33.9371, 33.9385, 33.9371
5.63143, 14, 34.5607, 34.0098, 4, -20.5607, 0, 34.0098, 34.0098, 34.4702, 34.099, 34.0098, 34.0098, 34.0098, 34.0098, 34.0098, 34.0098, 34.0098, 34.0098, 34.0098, 34.0098, 34.0098, 34.011, 34.0098
5.6393, 14, 34.6717, 34.0817, 4, -20.6717, 0, 34.0817, 34.0817, 34.5473, 34.2048, 34.0817, 34.0817, 34.0817, 34.0817, 34.0817, 34.0817, 34.0817, 34.0817, 34.0817, 34.0817, 34.0817, 34.0828, 34.0817
5.64717, 32, 34.7959, 34.1529, 5.83095, -2.79594, 0, 34.1529, 34.1529, 34.6238, 34.3239, 34.1529, 34.1529, 34.1529, 34.1529, 34.1529, 34.1529, 34.1529, 34.1529, 34.1529, 34.1529, 34.1529, 34.1539, 34.1529
5.65504, 16, 34.9386, 34.2234, 4.24264, -18.9386, 0, 34.2234, 34.2234, 34.6997, 34.4613, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2234, 34.2244, 34.2234
5.66292, 24, 35.1059, 34.2932, 5.09902, -11.1059, 0, 34.2932, 34.2932, 34.7748, 34.6233, 34.2932, 34.2932, 34.2932, 34.2932, 34.2932, 34.2932, 34.2932, 34.2932, 34.2932, 34.2932, 34.2932, 34.2941, 34.2932
5.67079, 26, 35.3058, 34.3622, 5.2915, -9.30577, 0, 34.3623, 34.3623, 34.8493, 34.8179, 34.3622, 34.3622, 34.3622, 34.3622, 34.3622, 34.3622, 34.3622, 34.3622, 34.3622, 34.3622, 34.3622, 34.363, 34.3622
5.67866, 30, 35.5482, 34.4306, 5.65685, -5.54822, 0, 34.4306, 34.4306, 34.923, 35.055, 34.4306, 34.4306, 34.4306, 34.4306, 34.4306, 34.4306, 34.4306, 34.4306, 34.4306, 34.4306, 34.4306, 34.4313, 34.4306
5.68653, 38, 35.8452, 34.4981, 6.32456, 2.15484, 0, 34.4981, 34.4982, 34.9961, 35.3466, 34.4981, 34.4981, 34.4981, 34.4981, 34.4981, 34.4981, 34.4981, 34.4981, 34.4981, 34.4981, 34.4981, 34.4988, 34.4981
5.6944, 24, 36.2108, 34.5649, 5.09902, -12.2108, 0, 34.5649, 34.565, 35.0684, 35.7067, 34.5649, 34.5649, 34.5649, 34.5649, 34.5649, 34.5649, 34.5649, 34.5649, 34.5649, 34.5649, 34.5649, 34.5655, 34.5649
5.70227, 24, 36.6615, 34.631, 5.09902, -12.6615, 0, 34.631, 34.631, 35.1399, 36.152, 34.631, 34.631, 34.631, 34.631, 34.631, 34.631, 34.631, 34.631, 34.631, 34.631, 34.631, 34.6315, 34.631
5.71014, 26, 37.216, 34.6962, 5.2915, -11.216, 0, 34.6962, 34.6962, 35.2107, 36.701, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6962, 34.6967, 34.6962
5.71801, 16, 37.8948, 34.7607, 4.24264, -21.8948, 0, 34.7607, 34.7607, 35.2807, 37.3743, 34.7607, 34.7607, 34.7607, 34.7607, 34.7607, 34.7607, 34.7607, 34.7607, 34.7607, 34.7607, 34.7607, 34.7611, 34.7607
5.72588, 34, 38.7199, 34.8243, 6, -4.71987, 0, 34.8243, 34.8244, 35.35, 38.1938, 34.8243, 34.8243, 34.8243, 34.8243, 34.8243, 34.8243, 34.8243, 34.8243, 34.8243, 34.8243, 34.8243, 34.8247, 34.8243
5.73375, 22, 39.7139, 34.8872, 4.89898, -17.7139, 0, 34.8872, 34.8872, 35.4184, 39.1823, 34.8872, 34.8872, 34.8872, 34.8872, 34.8872, 34.8872, 34.8872, 34.8872, 34.8872, 34.8872, 34.8872, 34.8875, 34.8872
5.74162, 44, 40.8992, 34.9492, 6.78233, 3.10081, 0, 34.9492, 34.9492, 35.4861, 40.362, 34.9492, 34.9492, 34.9492, 34.9492, 34.9492, 34.9492, 34.9492, 34.9492, 34.9492, 34.9492, 34.9492, 34.9495, 34.9492
5.7495, 22, 42.2965, 35.0104, 4.89898, -20.2965, 0, 35.0104, 35.0104, 35.5529, 41.7537, 35.0104, 35.0104, 35.0104, 35.0104, 35.0104, 35.0104, 35.0104, 35.0104, 35.0104, 35.0104, 35.0104, 35.0106, 35.0104
5.75737, 38, 43.9238, 35.0707, 6.32456, -5.92384, 0, 35.0707, 35.0707, 35.6189, 43.3754, 35.0707, 35.0707, 35.0707, 35.0707, 35.0707, 35.0707, 35.0707, 35.0707, 35.0707, 35.0707, 35.0707, 35.0709, 35.0707
5.76524, 48, 45.7942, 35.1302, 7.07107, 2.20576, 0, 35.1302, 35.1302, 35.6841, 45.2401, 35.1302, 35.1302, 35.1302, 35.1302, 35.1302, 35.1302, 35.1302, 35.1302, 35.1302, 35.1302, 35.1302, 35.1304, 35.1302
5.77311, 32, 47.9144, 35.1888, 5.83095, -15.9144, 0, 35.1888, 35.1889, 35.7484, 47.3546, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.189, 35.1888
5.78098, 54, 50.2834, 35.2466, 7.48331, 3.71663, 0, 35.2466, 35.2467, 35.812, 49.7179, 35.2466, 35.2466, 35.2466, 35.2466, 35.2466, 35.2466, 35.2466, 35.2466, 35.2466, 35.2466, 35.2466, 35.2468, 35.2466
5.78885, 56, 52.8901, 35.3036, 7.61577, 3.10986, 0, 35.3036, 35.3036, 35.8746, 52.3189, 35.3036, 35.3036, 35.3036, 35.3036, 35.3036, 35.3036, 35.3036, 35.3036, 35.3036, 35.3036, 35.3036, 35.3037, 35.3036
5.79672, 46, 55.7129, 35.3596, 6.9282, -9.71287, 0, 35.3596, 35.3596, 35.9364, 55.1359, 35.3596, 35.3596, 35.3596, 35.3596, 35.3596, 35.3596, 35.3596, 35.3596, 35.3596, 35.3596, 35.3596, 35.3597, 35.3596
5.80459, 36, 58.7188, 35.4148, 6.16441, -22.7188, 0, 35.4148, 35.4148, 35.9974, 58.1361, 35.4148, 35.4148, 35.4148, 35.4148, 35.4148, 35.4148, 35.4148, 35.4148, 35.4148, 35.4148, 35.4148, 35.4149, 35.4148
5.81246, 72, 61.8622, 35.4692, 8.60233, 10.1378, 0, 35.4692, 35.4692, 36.0575, 61.2737, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692, 35.4692
5.82033, 70, 65.0869, 35.5227, 8.48528, 4.91313, 0, 35.5227, 35.5227, 36.1168, 64.4926, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227, 35.5227
5.82821, 72, 68.3269, 35.5754, 8.60233, 3.67309, 0, 35.5754, 35.5754, 36.1754, 67.7269, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754, 35.5754
5.83608, 70, 71.507, 35.6273, 8.48528, -1.50699, 0, 35.6273, 35.6273, 36.2331, 70.9011, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273, 35.6273
5.84395, 72, 74.5476, 35.6784, 8.60233, -2.54764, 0, 35.6784, 35.6785, 36.2901, 73.9359, 35.6784, 35.6784, 35.6784, 35.6784, 35.6784, 35.6784, 35.6784, 35.6784, 35.6784, 35.6784, 35.6784, 35.6785, 35.6784
5.85182, 84, 77.3673, 35.7289, 9.27362, 6.63271, 0, 35.7289, 35.7289, 36.3464, 76.7497, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289, 35.7289
5.85969, 86, 79.885, 35.7787, 9.38083, 6.11504, 0, 35.7787, 35.7787, 36.4021, 79.2615, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787, 35.7787
5.86756, 80, 82.0264, 35.8279, 9.05539, -2.02641, 0, 35.8279, 35.8279, 36.4573, 81.397, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279, 35.8279
5.87543, 122, 83.7259, 35.8766, 11.1355, 38.2741, 0, 35.8766, 35.8766, 36.5119, 83.0906, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766, 35.8766
5.8833, 96, 84.9307, 35.9249, 9.8995, 11.0693, 0, 35.9249, 35.9249, 36.5662, 84.2894, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249, 35.9249
5.89117, 70, 85.6037, 35.9729, 8.48528, -15.6037, 0, 35.9729, 35.9729, 36.6202, 84.9563, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729, 35.9729
5.89904, 96, 85.725, 36.0207, 9.8995, 10.275, 0, 36.0207, 36.0208, 36.674, 85.0716, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207, 36.0207
5.90691, 102, 85.2936, 36.0685, 10.198, 16.7064, 0, 36.0685, 36.0685, 36.7279, 84.6342, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685, 36.0685
5.91479, 98, 84.3271, 36.1163, 10, 13.6729, 0, 36.1163, 36.1164, 36.7818, 83.6616, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163, 36.1163
5.92266, 122, 82.8604, 36.1644, 11.1355, 39.1396, 0, 36.1644, 36.1644, 36.836, 82.1888, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644, 36.1644
5.93053, 108, 80.9443, 36.2128, 10.4881, 27.0557, 0, 36.2128, 36.2128, 36.8906, 80.2665, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128, 36.2128
5.9384, 66, 78.6425, 36.2618, 8.24621, -12.6425, 0, 36.2618, 36.2618, 36.9458, 77.9585, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618, 36.2618
5.94627, 86, 76.0278, 36.3114, 9.38083, 9.97223, 0, 36.3114, 36.3115, 37.0017, 75.3375, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114, 36.3114
5.95414, 64, 73.1784, 36.3619, 8.12404, -9.17838, 0, 36.3619, 36.362, 37.0585, 72.4818, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619, 36.3619
5.96201, 80, 70.1757, 36.4134, 9.05539, 9.82432, 0, 36.4134, 36.4134, 37.1163, 69.4727, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134, 36.4134
5.96988, 68, 67.0984, 36.4659, 8.3666, 0.901642, 0, 36.4659, 36.466, 37.1754, 66.3889, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659, 36.4659
5.97775, 50, 64.0202, 36.5197, 7.2111, -14.0202, 0, 36.5197, 36.5197, 37.2359, 63.304, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197, 36.5197
5.98562, 54, 61.0085, 36.5747, 7.48331, -7.00854, 0, 36.5747, 36.5747, 37.2978, 60.2854, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747, 36.5747
5.99349, 60, 58.12, 36.6311, 7.87401, 1.87998, 0, 36.6311, 36.6311, 37.3615, 57.3895, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311, 36.6311
6.00137, 48, 55.4013, 36.6888, 7.07107, -7.40128, 0, 36.6888, 36.6888, 37.4271, 54.6629, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888, 36.6888
6.00924, 42, 52.8878, 36.7479, 6.63325, -10.8878, 0, 36.7479, 36.748, 37.495, 52.1407, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479, 36.7479
6.01711, 60, 50.6034, 36.8084, 7.87401, 9.39662, 0, 36.8084, 36.8085, 37.5657, 49.8461, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084, 36.8084
6.02498, 48, 48.5623, 36.8703, 7.07107, -0.562256, 0, 36.8703, 36.8703, 37.6399, 47.7926, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703, 36.8703
6.03285, 36, 46.7694, 36.9334, 6.16441, -10.7694, 0, 36.9334, 36.9334, 37.7189, 45.9838, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334, 36.9334
6.04072, 40, 45.2225, 36.9976, 6.48074, -5.2225, 0, 36.9976, 36.9977, 37.8045, 44.4156, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976, 36.9976
6.04859, 40, 43.9137, 37.063, 6.48074, -3.91368, 0, 37.063, 37.063, 37.8998, 43.0768, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063, 37.063
