   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_257.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.089927, 0, 8.38818e-18, 0, 1.41421, -8.38818e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97594e-20, 0, 7.97169e-23, 0, 9.27723e-22, 0, 8.34741e-18, 0, 0, 0
0.0977944, 0, 1.70987e-17, 0, 1.41421, -1.70987e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.10464e-20, 0, 1.65325e-22, 0, 1.9215e-21, 0, 1.70155e-17, 0, 0, 0
0.105662, 0, 3.44834e-17, 0, 1.41421, -3.44834e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63449e-19, 0, 3.39272e-22, 0, 3.93808e-21, 0, 3.43157e-17, 0, 0, 0
0.113529, 0, 6.88234e-17, 0, 1.41421, -6.88234e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26216e-19, 0, 6.89144e-22, 0, 7.98902e-21, 0, 6.84885e-17, 0, 0, 0
0.121397, 0, 1.35974e-16, 0, 1.41421, -1.35974e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44503e-19, 0, 1.38595e-21, 0, 1.60475e-20, 0, 1.35312e-16, 0, 0, 0
0.129264, 0, 2.65996e-16, 0, 1.41421, -2.65996e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26079e-18, 0, 2.76041e-21, 0, 3.19264e-20, 0, 2.647e-16, 0, 0, 0
0.137132, 0, 5.15331e-16, 0, 1.41421, -5.15331e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4426e-18, 0, 5.44613e-21, 0, 6.29272e-20, 0, 5.1282e-16, 0, 0, 0
0.144999, 0, 9.88956e-16, 0, 1.41421, -9.88956e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68751e-18, 0, 1.06459e-20, 0, 1.22907e-19, 0, 9.84135e-16, 0, 0, 0
0.152867, 0, 1.8803e-15, 0, 1.41421, -1.8803e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9123e-18, 0, 2.06226e-20, 0, 2.37938e-19, 0, 1.87113e-15, 0, 0, 0
0.160734, 0, 3.54245e-15, 0, 1.41421, -3.54245e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67906e-17, 0, 3.95954e-20, 0, 4.56658e-19, 0, 3.52517e-15, 0, 0, 0
0.168601, 0, 6.61417e-15, 0, 1.41421, -6.61417e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13499e-17, 0, 7.53629e-20, 0, 8.69044e-19, 0, 6.58187e-15, 0, 0, 0
0.176469, 0, 1.22405e-14, 0, 1.41421, -1.22405e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80174e-17, 0, 1.42216e-19, 0, 1.6402e-18, 0, 1.21807e-14, 0, 0, 0
0.184336, 0, 2.24559e-14, 0, 1.41421, -2.24559e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06435e-16, 0, 2.66116e-19, 0, 3.07063e-18, 0, 2.23461e-14, 0, 0, 0
0.192204, 0, 4.08428e-14, 0, 1.41421, -4.08428e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93584e-16, 0, 4.9384e-19, 0, 5.70302e-18, 0, 4.0643e-14, 0, 0, 0
0.200071, 0, 7.36546e-14, 0, 1.41421, -7.36546e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49102e-16, 0, 9.08999e-19, 0, 1.05098e-17, 0, 7.32941e-14, 0, 0, 0
0.207939, 0, 1.31712e-13, 0, 1.41421, -1.31712e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.24274e-16, 0, 1.65979e-18, 0, 1.92202e-17, 0, 1.31067e-13, 0, 0, 0
0.215806, 0, 2.33576e-13, 0, 1.41421, -2.33576e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10707e-15, 0, 3.00683e-18, 0, 3.48865e-17, 0, 2.32431e-13, 0, 0, 0
0.223674, 0, 4.10811e-13, 0, 1.41421, -4.10811e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94711e-15, 0, 5.40484e-18, 0, 6.28558e-17, 0, 4.08796e-13, 0, 0, 0
0.231541, 0, 7.16641e-13, 0, 1.41421, -7.16641e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39665e-15, 0, 9.64122e-18, 0, 1.12429e-16, 0, 7.13122e-13, 0, 0, 0
0.239409, 0, 1.24003e-12, 0, 1.41421, -1.24003e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87738e-15, 0, 1.70691e-17, 0, 1.9967e-16, 0, 1.23394e-12, 0, 0, 0
0.247276, 0, 2.12846e-12, 0, 1.41421, -2.12846e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00884e-14, 0, 2.99975e-17, 0, 3.52163e-16, 0, 2.11799e-12, 0, 0, 0
0.255144, 0, 3.62429e-12, 0, 1.41421, -3.62429e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71785e-14, 0, 5.23381e-17, 0, 6.16886e-16, 0, 3.60644e-12, 0, 0, 0
0.263011, 0, 6.12252e-12, 0, 1.41421, -6.12252e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90204e-14, 0, 9.06744e-17, 0, 1.0734e-15, 0, 6.09233e-12, 0, 0, 0
0.270878, 0, 1.02615e-11, 0, 1.41421, -1.02615e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86407e-14, 0, 1.56015e-16, 0, 1.8556e-15, 0, 1.02108e-11, 0, 0, 0
0.278746, 0, 1.70747e-11, 0, 1.41421, -1.70747e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09416e-14, 0, 2.67199e-16, 0, 3.19424e-15, 0, 1.69903e-11, 0, 0, 0
0.286613, 0, 2.81707e-11, 0, 1.41421, -2.81707e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33552e-13, 0, 4.53756e-16, 0, 5.45245e-15, 0, 2.80312e-11, 0, 0, 0
0.294481, 0, 4.61192e-11, 0, 1.41421, -4.61192e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18665e-13, 0, 7.6586e-16, 0, 9.25183e-15, 0, 4.58905e-11, 0, 0, 0
0.302348, 0, 7.49243e-11, 0, 1.41421, -7.49243e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55285e-13, 0, 1.28511e-15, 0, 1.56087e-14, 0, 7.45521e-11, 0, 0, 0
0.310216, 0, 1.20792e-10, 1.75162e-43, 1.41421, -1.20792e-10, 0, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 1.75162e-43, 5.72885e-13, 1.75162e-43, 2.14457e-15, 1.75162e-43, 2.61887e-14, 1.75162e-43, 1.2019e-10, 1.75162e-43, 1.75162e-43, 1.75162e-43
0.318083, 0, 1.9326e-10, 3.00579e-42, 1.41421, -1.9326e-10, 0, 3.00579e-42, 3.00579e-42, 3.00579e-42, 3.00579e-42, 3.00579e-42, 3.00579e-42, 3.00579e-42, 3.00579e-42, 3.00579e-42, 3.00579e-42, 3.00579e-42, 9.16788e-13, 3.00579e-42, 3.56044e-15, 3.00579e-42, 4.37098e-14, 3.00579e-42, 1.92296e-10, 3.00579e-42, 3.00579e-42, 3.00579e-42
0.325951, 0, 3.0687e-10, 4.27242e-41, 1.41421, -3.0687e-10, 0, 4.27242e-41, 4.27242e-41, 4.27242e-41, 4.27242e-41, 4.27242e-41, 4.27242e-41, 4.27242e-41, 4.27242e-41, 4.27242e-41, 4.27242e-41, 4.27242e-41, 1.45615e-12, 4.27242e-41, 5.88312e-15, 4.27242e-41, 7.25921e-14, 4.27242e-41, 3.05336e-10, 4.27242e-41, 4.27242e-41, 4.27242e-41
0.333818, 0, 4.83607e-10, 5.37824e-40, 1.41421, -4.83607e-10, 0, 5.37824e-40, 5.37824e-40, 5.37824e-40, 5.37824e-40, 5.37824e-40, 5.37824e-40, 5.37824e-40, 5.37824e-40, 5.37824e-40, 5.37824e-40, 5.37824e-40, 2.29561e-12, 5.37824e-40, 9.67923e-15, 5.37824e-40, 1.19999e-13, 5.37824e-40, 4.81182e-10, 5.37824e-40, 5.37824e-40, 5.37824e-40
0.341685, 0, 7.56436e-10, 6.07203e-39, 1.41421, -7.56436e-10, 0, 6.07203e-39, 6.07203e-39, 6.07203e-39, 6.07203e-39, 6.07203e-39, 6.07203e-39, 6.07203e-39, 6.07203e-39, 6.07203e-39, 6.07203e-39, 6.07203e-39, 3.59228e-12, 6.07203e-39, 1.58637e-14, 6.07203e-39, 1.97512e-13, 6.07203e-39, 7.5263e-10, 6.07203e-39, 6.07203e-39, 6.07203e-39
0.349553, 0, 1.17438e-09, 6.19528e-38, 1.41421, -1.17438e-09, 0, 6.19528e-38, 6.19528e-38, 6.19528e-38, 6.19528e-38, 6.19528e-38, 6.19528e-38, 6.19528e-38, 6.19528e-38, 6.19528e-38, 6.19528e-38, 6.19528e-38, 5.58017e-12, 6.19528e-38, 2.59126e-14, 6.19528e-38, 3.23808e-13, 6.19528e-38, 1.16845e-09, 6.19528e-38, 6.19528e-38, 6.19528e-38
0.35742, 0, 1.80978e-09, 5.74408e-37, 1.41421, -1.80978e-09, 0, 5.74408e-37, 5.74408e-37, 5.74408e-37, 5.74408e-37, 5.74408e-37, 5.74408e-37, 5.74408e-37, 5.74408e-37, 5.74408e-37, 5.74408e-37, 5.74408e-37, 8.6051e-12, 5.74408e-37, 4.22069e-14, 5.74408e-37, 5.28963e-13, 5.74408e-37, 1.8006e-09, 5.74408e-37, 5.74408e-37, 5.74408e-37
0.365288, 0, 2.76844e-09, 4.86645e-36, 1.41421, -2.76844e-09, 0, 4.86645e-36, 4.86645e-36, 4.86645e-36, 4.86645e-36, 4.86645e-36, 4.86645e-36, 4.86645e-36, 4.86645e-36, 4.86645e-36, 4.86645e-36, 4.86645e-36, 1.31742e-11, 4.86645e-36, 6.85865e-14, 4.86645e-36, 8.61338e-13, 4.86645e-36, 2.75433e-09, 4.86645e-36, 4.86645e-36, 4.86645e-36
0.373155, 0, 4.20394e-09, 3.78513e-35, 1.41421, -4.20394e-09, 0, 3.78513e-35, 3.78513e-35, 3.78513e-35, 3.78513e-35, 3.78513e-35, 3.78513e-35, 3.78513e-35, 3.78513e-35, 3.78513e-35, 3.78513e-35, 3.78513e-35, 2.00254e-11, 3.78513e-35, 1.11247e-13, 3.78513e-35, 1.39862e-12, 3.78513e-35, 4.1824e-09, 3.78513e-35, 3.78513e-35, 3.78513e-35
0.381023, 0, 6.3374e-09, 2.71529e-34, 1.41421, -6.3374e-09, 0, 2.71529e-34, 2.71529e-34, 2.71529e-34, 2.71529e-34, 2.71529e-34, 2.71529e-34, 2.71529e-34, 2.71529e-34, 2.71529e-34, 2.71529e-34, 2.71529e-34, 3.02247e-11, 2.71529e-34, 1.80189e-13, 2.71529e-34, 2.26552e-12, 2.71529e-34, 6.30473e-09, 2.71529e-34, 2.71529e-34, 2.71529e-34
0.38889, 0, 9.48458e-09, 1.86611e-33, 1.41421, -9.48458e-09, 0, 1.86611e-33, 1.86611e-33, 1.86611e-33, 1.86611e-33, 1.86611e-33, 1.86611e-33, 1.86611e-33, 1.86611e-33, 1.86611e-33, 1.86611e-33, 1.86611e-33, 4.53002e-11, 1.86611e-33, 2.91562e-13, 1.86611e-33, 3.6621e-12, 1.86611e-33, 9.43532e-09, 1.86611e-33, 1.86611e-33, 1.86611e-33
0.396758, 0, 1.40928e-08, 1.17638e-32, 1.41421, -1.40928e-08, 0, 1.17638e-32, 1.17638e-32, 1.17638e-32, 1.17638e-32, 1.17638e-32, 1.17638e-32, 1.17638e-32, 1.17638e-32, 1.17638e-32, 1.17638e-32, 1.17638e-32, 6.7427e-11, 1.17638e-32, 4.71446e-13, 1.17638e-32, 5.9091e-12, 1.17638e-32, 1.4019e-08, 1.17638e-32, 1.17638e-32, 1.17638e-32
0.404625, 0, 2.07909e-08, 7.21686e-32, 1.41421, -2.07909e-08, 0, 7.21686e-32, 7.21686e-32, 7.21686e-32, 7.21686e-32, 7.21686e-32, 7.21686e-32, 7.21686e-32, 7.21686e-32, 7.21686e-32, 7.21686e-32, 7.21686e-32, 9.9679e-11, 7.21686e-32, 7.6195e-13, 7.21686e-32, 9.52034e-12, 7.21686e-32, 2.06809e-08, 7.21686e-32, 7.21686e-32, 7.21686e-32
0.412493, 0, 3.04556e-08, 4.03642e-31, 1.41421, -3.04556e-08, 0, 4.03642e-31, 4.03642e-31, 4.03642e-31, 4.03642e-31, 4.03642e-31, 4.03642e-31, 4.03642e-31, 4.03642e-31, 4.03642e-31, 4.03642e-31, 4.03642e-31, 1.46371e-10, 4.03642e-31, 1.23101e-12, 4.03642e-31, 1.5318e-11, 4.03642e-31, 3.02927e-08, 4.03642e-31, 4.03642e-31, 4.03642e-31
0.42036, 0, 4.43001e-08, 2.15902e-30, 1.41421, -4.43001e-08, 0, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.15902e-30, 2.13516e-10, 2.15902e-30, 1.98807e-12, 2.15902e-30, 2.46157e-11, 2.15902e-30, 4.406e-08, 2.15902e-30, 2.15902e-30, 2.15902e-30
0.428227, 0, 6.39898e-08, 1.0916e-29, 1.41421, -6.39898e-08, 0, 1.0916e-29, 1.0916e-29, 1.0916e-29, 1.0916e-29, 1.0916e-29, 1.0916e-29, 1.0916e-29, 1.0916e-29, 1.0916e-29, 1.0916e-29, 1.0916e-29, 3.09444e-10, 1.0916e-29, 3.20908e-12, 1.0916e-29, 3.95075e-11, 1.0916e-29, 6.36376e-08, 1.0916e-29, 1.0916e-29, 1.0916e-29
0.436095, 0, 9.17936e-08, 5.21157e-29, 1.41421, -9.17936e-08, 0, 5.21157e-29, 5.21157e-29, 5.21157e-29, 5.21157e-29, 5.21157e-29, 5.21157e-29, 5.21157e-29, 5.21157e-29, 5.21157e-29, 5.21157e-29, 5.21157e-29, 4.45617e-10, 5.21157e-29, 5.17617e-12, 5.21157e-29, 6.33231e-11, 5.21157e-29, 9.12795e-08, 5.21157e-29, 5.21157e-29, 5.21157e-29
0.443962, 0, 1.30779e-07, 2.3788e-28, 1.41421, -1.30779e-07, 0, 2.3788e-28, 2.3788e-28, 2.3788e-28, 2.3788e-28, 2.3788e-28, 2.3788e-28, 2.3788e-28, 2.3788e-28, 2.3788e-28, 2.3788e-28, 2.3788e-28, 6.37711e-10, 2.3788e-28, 8.34001e-12, 2.3788e-28, 1.01337e-10, 2.3788e-28, 1.30032e-07, 2.3788e-28, 2.3788e-28, 2.3788e-28
0.45183, 0, 1.85061e-07, 1.03382e-27, 1.41421, -1.85061e-07, 0, 1.03382e-27, 1.03382e-27, 1.03382e-27, 1.03382e-27, 1.03382e-27, 1.03382e-27, 1.03382e-27, 1.03382e-27, 1.03382e-27, 1.03382e-27, 1.03382e-27, 9.07031e-10, 1.03382e-27, 1.34176e-11, 1.03382e-27, 1.61872e-10, 1.03382e-27, 1.83979e-07, 1.03382e-27, 1.03382e-27, 1.03382e-27
0.459697, 0, 2.60122e-07, 4.27582e-27, 1.41421, -2.60122e-07, 0, 4.27582e-27, 4.27582e-27, 4.27582e-27, 4.27582e-27, 4.27582e-27, 4.27582e-27, 4.27582e-27, 4.27582e-27, 4.27582e-27, 4.27582e-27, 4.27582e-27, 1.28238e-09, 4.27582e-27, 2.15441e-11, 4.27582e-27, 2.57988e-10, 4.27582e-27, 2.5856e-07, 4.27582e-27, 4.27582e-27, 4.27582e-27
0.467565, 0, 3.63207e-07, 1.68583e-26, 1.41421, -3.63207e-07, 0, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.68583e-26, 1.80245e-09, 1.68583e-26, 3.4507e-11, 1.68583e-26, 4.10066e-10, 1.68583e-26, 3.6096e-07, 1.68583e-26, 1.68583e-26, 1.68583e-26
0.475432, 0, 5.03829e-07, 6.34823e-26, 1.41421, -5.03829e-07, 0, 6.34823e-26, 6.34823e-26, 6.34823e-26, 6.34823e-26, 6.34823e-26, 6.34823e-26, 6.34823e-26, 3.34137e-12, 6.34823e-26, 6.34823e-26, 6.34823e-26, 2.51894e-09, 6.34823e-26, 5.51037e-11, 6.34823e-26, 6.49701e-10, 6.34823e-26, 5.00601e-07, 6.34823e-26, 6.34823e-26, 6.34823e-26
0.4833, 0, 6.94373e-07, 2.28797e-25, 1.41421, -6.94373e-07, 0, 2.28797e-25, 2.28797e-25, 2.28797e-25, 2.28797e-25, 2.28797e-25, 2.28797e-25, 2.28797e-25, 1.12672e-11, 2.28797e-25, 2.28797e-25, 2.28797e-25, 3.50056e-09, 2.28797e-25, 8.76838e-11, 2.28797e-25, 1.02551e-09, 2.28797e-25, 6.89748e-07, 2.28797e-25, 2.28797e-25, 2.28797e-25
0.491167, 0, 9.50871e-07, 7.97814e-25, 1.41421, -9.50871e-07, 0, 7.97814e-25, 7.97814e-25, 7.97814e-25, 7.97814e-25, 7.97814e-25, 7.97814e-25, 7.97814e-25, 2.95058e-11, 7.97814e-25, 7.97814e-25, 7.97814e-25, 4.83813e-09, 7.97814e-25, 1.38964e-10, 7.97814e-25, 1.61172e-09, 7.97814e-25, 9.44253e-07, 7.97814e-25, 7.97814e-25, 7.97814e-25
0.499035, 0, 1.29755e-06, 3.99168e-10, 1.41421, -1.29755e-06, 3.99168e-10, 3.99198e-10, 3.9924e-10, 3.99262e-10, 7.89967e-10, 4.06738e-10, 3.99416e-10, 4.16283e-10, 6.2517e-10, 4.80839e-10, 4.00189e-10, 2.77218e-09, 7.05029e-09, 4.01125e-10, 6.18408e-10, 3.99212e-10, 2.91984e-09, 3.9917e-10, 1.28502e-06, 3.99168e-10, 3.99168e-10, 4.32415e-10
0.506902, 0, 1.76198e-06, 1.333e-09, 1.41421, -1.76198e-06, 1.333e-09, 1.3331e-09, 1.33324e-09, 1.33331e-09, 2.64415e-09, 1.3584e-09, 1.33383e-09, 1.39042e-09, 2.01493e-09, 1.60701e-09, 1.33642e-09, 9.29457e-09, 1.04285e-08, 1.33956e-09, 1.67722e-09, 1.33417e-09, 5.25388e-09, 1.333e-09, 1.73819e-06, 1.333e-09, 1.333e-09, 1.44454e-09
0.51477, 0, 2.38397e-06, 3.46698e-09, 1.41421, -2.38397e-06, 3.46698e-09, 3.46725e-09, 3.46761e-09, 3.4678e-09, 6.88538e-09, 3.5332e-09, 3.46915e-09, 3.61668e-09, 5.17922e-09, 4.18137e-09, 3.47591e-09, 2.42242e-08, 1.58413e-08, 3.4841e-09, 4.00452e-09, 3.47077e-09, 9.52958e-09, 3.46699e-09, 2.33786e-06, 3.46698e-09, 3.46698e-09, 3.7578e-09
0.522637, 0, 3.2187e-06, 8.22713e-09, 1.41421, -3.2187e-06, 8.22713e-09, 8.22777e-09, 8.22864e-09, 8.2291e-09, 1.63506e-08, 8.38451e-09, 8.2323e-09, 8.5829e-09, 1.22123e-08, 9.92482e-09, 8.24837e-09, 5.75544e-08, 2.4977e-08, 8.26783e-09, 9.06177e-09, 8.23719e-09, 1.75409e-08, 8.22717e-09, 3.12738e-06, 8.22713e-09, 8.22713e-09, 8.91824e-09
0.530504, 0, 4.34677e-06, 1.85985e-08, 1.41421, -4.34677e-06, 1.85985e-08, 1.86e-08, 1.86019e-08, 1.8603e-08, 3.69803e-08, 1.89546e-08, 1.86102e-08, 1.94035e-08, 2.74798e-08, 2.244e-08, 1.86466e-08, 1.30216e-07, 4.1158e-08, 1.86906e-08, 1.98866e-08, 1.86228e-08, 3.28083e-08, 1.85986e-08, 4.16308e-06, 1.85985e-08, 1.85985e-08, 2.01623e-08
0.538372, 0, 5.89267e-06, 4.06786e-08, 1.41421, -5.89267e-06, 4.06786e-08, 4.06818e-08, 4.06861e-08, 4.06884e-08, 8.09139e-08, 4.14581e-08, 4.07042e-08, 4.24407e-08, 6.14405e-08, 4.90872e-08, 4.07838e-08, 2.84995e-07, 7.09129e-08, 4.08802e-08, 4.26541e-08, 4.07344e-08, 6.22301e-08, 4.06788e-08, 5.51882e-06, 4.06786e-08, 4.06786e-08, 4.41016e-08
0.546239, 0, 8.05427e-06, 8.66281e-08, 1.41421, -8.05427e-06, 8.66281e-08, 8.66348e-08, 8.6644e-08, 8.66488e-08, 1.72364e-07, 8.8289e-08, 8.66826e-08, 9.03828e-08, 1.33873e-07, 1.04546e-07, 8.68522e-08, 6.07234e-07, 1.26951e-07, 8.70576e-08, 8.96381e-08, 8.67514e-08, 1.19042e-07, 8.66285e-08, 7.29343e-06, 8.66281e-08, 8.66281e-08, 9.3922e-08
0.554107, 0, 1.11901e-05, 1.80106e-07, 1.41421, -1.11901e-05, 1.80106e-07, 1.8012e-07, 1.80139e-07, 1.80149e-07, 3.58451e-07, 1.83561e-07, 1.80219e-07, 1.87916e-07, 3.13871e-07, 2.17377e-07, 1.80572e-07, 1.26306e-06, 2.33623e-07, 1.80999e-07, 1.84661e-07, 1.8037e-07, 2.28483e-07, 1.80107e-07, 9.62304e-06, 1.80106e-07, 1.80106e-07, 1.95278e-07
0.561974, 0, 1.5868e-05, 3.66028e-07, 1.41421, -1.5868e-05, 3.66028e-07, 3.66057e-07, 3.66095e-07, 3.66116e-07, 7.28659e-07, 3.73053e-07, 3.66259e-07, 3.81909e-07, 6.85487e-07, 4.41813e-07, 3.66976e-07, 2.56799e-06, 4.36718e-07, 3.67845e-07, 3.72877e-07, 3.66582e-07, 4.37668e-07, 3.6603e-07, 1.27015e-05, 3.66028e-07, 3.66028e-07, 3.96879e-07
0.569842, 0, 2.30984e-05, 7.27592e-07, 1.41421, -2.30984e-05, 7.27592e-07, 7.27649e-07, 7.27727e-07, 7.27767e-07, 1.44878e-06, 7.41564e-07, 7.28051e-07, 7.59177e-07, 1.43805e-06, 8.78311e-07, 7.29478e-07, 5.1068e-06, 8.20525e-07, 7.31205e-07, 7.37821e-07, 7.28725e-07, 8.32847e-07, 7.27596e-07, 1.6814e-05, 7.27592e-07, 7.27592e-07, 7.88948e-07
0.577709, 0, 3.46403e-05, 1.41515e-06, 1.41421, -3.46403e-05, 1.41515e-06, 1.41527e-06, 1.41542e-06, 1.41549e-06, 2.81855e-06, 1.44234e-06, 1.41605e-06, 1.47662e-06, 2.93083e-06, 1.70844e-06, 1.41882e-06, 9.93683e-06, 1.53676e-06, 1.42219e-06, 1.43032e-06, 1.41742e-06, 1.56859e-06, 1.41516e-06, 2.23935e-05, 1.41515e-06, 1.41515e-06, 1.53455e-06
