   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_71.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0278138, 142, 0, 0, 12, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0199349, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.012056, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00417708, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00370181, 0, 2.59188e-22, 0, 1.41421, -2.59188e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59582e-25, 0, 0, 3.96497e-27, 0, 1.2114e-26, 0, 2.58912e-22, 0, 0, 0
0.0115807, 0, 6.49465e-22, 0, 1.41421, -6.49465e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50451e-25, 0, 0, 1.00405e-26, 0, 3.12152e-26, 0, 6.48773e-22, 0, 0, 0
0.0194596, 0, 1.59439e-21, 0, 1.41421, -1.59439e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59681e-24, 0, 0, 2.49105e-26, 0, 7.86463e-26, 0, 1.59269e-21, 0, 0, 0
0.0273385, 0, 3.84034e-21, 0, 1.41421, -3.84034e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84616e-24, 0, 0, 6.06427e-26, 0, 1.94104e-25, 0, 3.83624e-21, 0, 0, 0
0.0352174, 0, 9.08702e-21, 0, 1.41421, -9.08702e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10077e-24, 0, 0, 1.45042e-25, 0, 4.7001e-25, 0, 9.0773e-21, 0, 0, 0
0.0430963, 0, 2.11448e-20, 0, 1.41421, -2.11448e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11768e-23, 0, 0, 3.4119e-25, 0, 1.11803e-24, 0, 2.11222e-20, 0, 0, 0
0.0509752, 0, 4.84303e-20, 0, 1.41421, -4.84303e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85034e-23, 0, 0, 7.90124e-25, 0, 2.61553e-24, 0, 4.83784e-20, 0, 0, 0
0.058854, 0, 1.0927e-19, 0, 1.41421, -1.0927e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09435e-22, 0, 0, 1.80278e-24, 0, 6.02334e-24, 0, 1.09153e-19, 0, 0, 0
