   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_41.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.339476, 0, 2.04948e-09, 3.14927e-36, 1.41421, -2.04948e-09, 0, 3.14927e-36, 3.14927e-36, 3.14927e-36, 3.14927e-36, 3.14927e-36, 3.14927e-36, 3.14927e-36, 3.14927e-36, 2.64437e-11, 3.14927e-36, 3.14927e-36, 1.38031e-13, 3.14927e-36, 2.0229e-09, 3.14927e-36, 3.14927e-36, 3.14927e-36
0.347369, 0, 3.00063e-09, 2.47814e-35, 1.41421, -3.00063e-09, 0, 2.47814e-35, 2.47814e-35, 2.47814e-35, 2.47814e-35, 2.47814e-35, 2.47814e-35, 2.47814e-35, 2.47814e-35, 3.87592e-11, 2.47814e-35, 2.47814e-35, 2.16101e-13, 2.47814e-35, 2.96166e-09, 2.47814e-35, 2.47814e-35, 2.47814e-35
0.355262, 0, 4.36587e-09, 1.79614e-34, 1.41421, -4.36587e-09, 0, 1.79614e-34, 1.79614e-34, 1.79614e-34, 1.79614e-34, 1.79614e-34, 1.79614e-34, 1.79614e-34, 1.79614e-34, 5.64683e-11, 1.79614e-34, 1.79614e-34, 3.38054e-13, 1.79614e-34, 4.30906e-09, 1.79614e-34, 1.79614e-34, 1.79614e-34
0.363154, 0, 6.31297e-09, 1.23266e-33, 1.41421, -6.31297e-09, 0, 1.23266e-33, 1.23266e-33, 1.23266e-33, 1.23266e-33, 1.23266e-33, 1.23266e-33, 1.23266e-33, 1.23266e-33, 8.17791e-11, 1.23266e-33, 1.23266e-33, 5.28554e-13, 1.23266e-33, 6.23066e-09, 1.23266e-33, 1.23266e-33, 1.23266e-33
0.371047, 0, 9.07235e-09, 7.11168e-33, 1.41421, -9.07235e-09, 0, 7.11168e-33, 7.11168e-33, 7.11168e-33, 7.11168e-33, 7.11168e-33, 7.11168e-33, 7.11168e-33, 7.11168e-33, 1.17738e-10, 7.11168e-33, 7.11168e-33, 8.26154e-13, 7.11168e-33, 8.95379e-09, 7.11168e-33, 7.11168e-33, 7.11168e-33
0.37894, 0, 1.29583e-08, 4.19918e-32, 1.41421, -1.29583e-08, 0, 4.19918e-32, 4.19918e-32, 4.19918e-32, 4.19918e-32, 4.19918e-32, 4.19918e-32, 4.19918e-32, 4.19918e-32, 1.68526e-10, 4.19918e-32, 4.19918e-32, 1.2911e-12, 4.19918e-32, 1.27884e-08, 4.19918e-32, 4.19918e-32, 4.19918e-32
0.386833, 0, 1.83964e-08, 2.20229e-31, 1.41421, -1.83964e-08, 0, 2.20229e-31, 2.20229e-31, 2.20229e-31, 2.20229e-31, 2.20229e-31, 2.20229e-31, 2.20229e-31, 2.20229e-31, 2.3984e-10, 2.20229e-31, 2.20229e-31, 2.01748e-12, 2.20229e-31, 1.81546e-08, 2.20229e-31, 2.20229e-31, 2.20229e-31
0.394725, 0, 2.59596e-08, 1.13694e-30, 1.41421, -2.59596e-08, 0, 1.13694e-30, 1.13694e-30, 1.13694e-30, 1.13694e-30, 1.13694e-30, 1.13694e-30, 1.13694e-30, 1.13694e-30, 3.39408e-10, 1.13694e-30, 1.13694e-30, 3.15197e-12, 1.13694e-30, 2.5617e-08, 1.13694e-30, 1.13694e-30, 1.13694e-30
0.402618, 0, 3.64135e-08, 5.60656e-30, 1.41421, -3.64135e-08, 0, 5.60656e-30, 5.60656e-30, 5.60656e-30, 5.60656e-30, 5.60656e-30, 5.60656e-30, 5.60656e-30, 5.60656e-30, 4.77649e-10, 5.60656e-30, 5.60656e-30, 4.9229e-12, 5.60656e-30, 3.59309e-08, 5.60656e-30, 5.60656e-30, 5.60656e-30
0.410511, 0, 5.07747e-08, 2.6155e-29, 1.41421, -5.07747e-08, 0, 2.6155e-29, 2.6155e-29, 2.6155e-29, 2.6155e-29, 2.6155e-29, 2.6155e-29, 2.6155e-29, 2.6155e-29, 6.6853e-10, 2.6155e-29, 2.6155e-29, 7.6847e-12, 2.6155e-29, 5.00985e-08, 2.6155e-29, 2.6155e-29, 2.6155e-29
0.418403, 0, 7.03842e-08, 1.1836e-28, 1.41421, -7.03842e-08, 0, 1.1836e-28, 1.1836e-28, 1.1836e-28, 1.1836e-28, 1.1836e-28, 1.1836e-28, 1.1836e-28, 1.1836e-28, 9.30685e-10, 1.1836e-28, 1.1836e-28, 1.19859e-11, 1.1836e-28, 6.94416e-08, 1.1836e-28, 1.1836e-28, 1.1836e-28
0.426296, 0, 9.69995e-08, 5.12993e-28, 1.41421, -9.69995e-08, 0, 5.12993e-28, 5.12993e-28, 5.12993e-28, 5.12993e-28, 5.12993e-28, 5.12993e-28, 5.12993e-28, 5.12993e-28, 1.28884e-09, 5.12993e-28, 5.12993e-28, 1.86721e-11, 5.12993e-28, 9.5692e-08, 5.12993e-28, 5.12993e-28, 5.12993e-28
0.434189, 0, 1.32909e-07, 2.11938e-27, 1.41421, -1.32909e-07, 0, 2.11938e-27, 2.11938e-27, 2.11938e-27, 2.11938e-27, 2.11938e-27, 2.11938e-27, 2.11938e-27, 2.11938e-27, 1.77563e-09, 2.11938e-27, 2.11938e-27, 2.90415e-11, 2.11938e-27, 1.31104e-07, 2.11938e-27, 2.11938e-27, 2.11938e-27
0.442081, 0, 1.81072e-07, 8.35177e-27, 1.41421, -1.81072e-07, 0, 8.35177e-27, 8.35177e-27, 8.35177e-27, 8.35177e-27, 8.35177e-27, 8.35177e-27, 8.35177e-27, 8.35177e-27, 2.43393e-09, 8.35177e-27, 8.35177e-27, 4.50774e-11, 8.35177e-27, 1.78593e-07, 8.35177e-27, 8.35177e-27, 8.35177e-27
0.449974, 0, 2.45297e-07, 3.14269e-26, 1.41421, -2.45297e-07, 0, 3.14269e-26, 3.14269e-26, 3.14269e-26, 3.14269e-26, 3.14269e-26, 1.07531e-12, 3.14269e-26, 3.14269e-26, 3.31982e-09, 3.14269e-26, 3.14269e-26, 6.97937e-11, 3.14269e-26, 2.41906e-07, 3.14269e-26, 3.14269e-26, 3.14269e-26
0.457867, 0, 3.30445e-07, 1.13121e-25, 1.41421, -3.30445e-07, 0, 1.13121e-25, 1.13121e-25, 1.13121e-25, 1.13121e-25, 1.13121e-25, 3.47947e-12, 1.13121e-25, 1.13121e-25, 4.50622e-09, 1.13121e-25, 1.13121e-25, 1.07744e-10, 1.13121e-25, 3.25827e-07, 1.13121e-25, 1.13121e-25, 1.13121e-25
0.46576, 0, 4.42689e-07, 3.9359e-25, 1.41421, -4.42689e-07, 0, 3.9359e-25, 3.9359e-25, 3.9359e-25, 3.9359e-25, 3.9359e-25, 8.71419e-12, 3.9359e-25, 3.9359e-25, 6.08755e-09, 3.9359e-25, 3.9359e-25, 1.65767e-10, 3.9359e-25, 4.36427e-07, 3.9359e-25, 3.9359e-25, 3.9359e-25
0.473652, 0, 5.91654e-07, 1.81087e-10, 1.41421, -5.91654e-07, 1.81087e-10, 1.81114e-10, 1.81139e-10, 7.79342e-10, 1.9937e-10, 1.98497e-10, 2.50587e-10, 3.31655e-10, 9.13282e-10, 8.3668e-09, 1.81471e-10, 1.8419e-10, 4.35154e-10, 1.81089e-10, 5.81613e-07, 1.81087e-10, 1.81087e-10, 1.92869e-10
0.481545, 0, 7.87528e-07, 5.80318e-10, 1.41421, -7.87528e-07, 5.80318e-10, 5.80404e-10, 5.80485e-10, 2.50717e-09, 6.39202e-10, 6.36392e-10, 7.83285e-10, 1.06526e-09, 2.93856e-09, 1.15371e-08, 5.81556e-10, 5.90312e-10, 9.6813e-10, 5.80324e-10, 7.71046e-07, 5.80318e-10, 5.80318e-10, 6.18267e-10
0.489438, 0, 1.04516e-06, 1.44307e-09, 1.41421, -1.04516e-06, 1.44307e-09, 1.44329e-09, 1.44349e-09, 6.24955e-09, 1.58996e-09, 1.58295e-09, 1.9324e-09, 2.65276e-09, 7.32564e-09, 1.60432e-08, 1.44616e-09, 1.468e-09, 2.03233e-09, 1.44309e-09, 1.01717e-06, 1.44307e-09, 1.44307e-09, 1.53773e-09
0.49733, 0, 1.38483e-06, 3.26948e-09, 1.41421, -1.38483e-06, 3.26948e-09, 3.26997e-09, 3.27043e-09, 1.41829e-08, 3.603e-09, 3.58708e-09, 4.36047e-09, 6.01615e-09, 1.66262e-08, 2.26384e-08, 3.27649e-09, 3.32608e-09, 4.16045e-09, 3.26951e-09, 1.33554e-06, 3.26948e-09, 3.26948e-09, 3.48442e-09
0.505223, 0, 1.83566e-06, 7.06116e-09, 1.41421, -1.83566e-06, 7.06116e-09, 7.06222e-09, 7.06321e-09, 3.06614e-08, 7.78238e-09, 7.74796e-09, 9.38986e-09, 1.30008e-08, 3.59451e-08, 3.26445e-08, 7.07633e-09, 7.18356e-09, 8.40137e-09, 7.06123e-09, 1.74597e-06, 7.06116e-09, 7.06116e-09, 7.52596e-09
0.513116, 0, 2.44152e-06, 1.4778e-08, 1.41421, -2.44152e-06, 1.4778e-08, 1.47802e-08, 1.47822e-08, 6.42106e-08, 1.62886e-08, 1.62165e-08, 2.00962e-08, 2.72191e-08, 7.52778e-08, 4.84243e-08, 1.48097e-08, 1.50343e-08, 1.6783e-08, 1.47781e-08, 2.27396e-06, 1.4778e-08, 1.4778e-08, 1.57515e-08
0.521009, 0, 3.27034e-06, 3.01763e-08, 1.41421, -3.27034e-06, 3.01763e-08, 3.01808e-08, 3.01851e-08, 1.31177e-07, 3.32629e-08, 3.31156e-08, 4.20156e-08, 5.5596e-08, 1.5379e-07, 7.42382e-08, 3.02412e-08, 3.07001e-08, 3.31592e-08, 3.01766e-08, 2.95281e-06, 3.01763e-08, 3.01763e-08, 3.21655e-08
0.528901, 0, 4.44077e-06, 6.03056e-08, 1.41421, -4.44077e-06, 6.03056e-08, 6.03146e-08, 6.0323e-08, 2.62249e-07, 6.64769e-08, 6.61824e-08, 9.50709e-08, 1.1113e-07, 3.07461e-07, 1.17764e-07, 6.04353e-08, 6.13529e-08, 6.47174e-08, 6.03062e-08, 3.82698e-06, 6.03056e-08, 6.03056e-08, 6.42828e-08
0.536794, 0, 6.13436e-06, 1.18117e-07, 1.41421, -6.13436e-06, 1.18117e-07, 1.18134e-07, 1.18151e-07, 5.13829e-07, 1.3021e-07, 1.29632e-07, 2.00411e-07, 2.17709e-07, 6.02423e-07, 1.92732e-07, 1.18371e-07, 1.20169e-07, 1.24604e-07, 1.18118e-07, 4.95759e-06, 1.18117e-07, 1.18117e-07, 1.2591e-07
0.544687, 0, 8.66378e-06, 2.26906e-07, 1.41421, -8.66378e-06, 2.26906e-07, 2.2694e-07, 2.26972e-07, 9.87425e-07, 2.50148e-07, 2.49038e-07, 4.05978e-07, 4.18312e-07, 1.15769e-06, 3.234e-07, 2.27395e-07, 2.30851e-07, 2.36391e-07, 2.26909e-07, 6.43113e-06, 2.26906e-07, 2.26906e-07, 2.41884e-07
0.552579, 0, 1.25559e-05, 4.27697e-07, 1.41421, -1.25559e-05, 4.27697e-07, 4.27761e-07, 4.27821e-07, 1.86185e-06, 4.71524e-07, 4.69433e-07, 7.99478e-07, 7.88642e-07, 2.18293e-06, 5.51976e-07, 4.28618e-07, 4.35135e-07, 4.41477e-07, 4.27701e-07, 8.37338e-06, 4.27697e-07, 4.27697e-07, 4.55942e-07
0.560472, 0, 1.86959e-05, 7.91207e-07, 1.41421, -1.86959e-05, 7.91207e-07, 7.91326e-07, 7.91437e-07, 3.4455e-06, 8.72322e-07, 8.68451e-07, 1.53816e-06, 1.45924e-06, 4.03976e-06, 9.50627e-07, 7.92913e-07, 8.04974e-07, 8.11107e-07, 7.91215e-07, 1.09723e-05, 7.91207e-07, 7.91207e-07, 8.43483e-07
0.568365, 0, 2.85602e-05, 1.43676e-06, 1.41421, -2.85602e-05, 1.43676e-06, 1.43697e-06, 1.43717e-06, 6.25898e-06, 1.58412e-06, 1.57709e-06, 2.90263e-06, 2.6504e-06, 7.3386e-06, 1.64045e-06, 1.43985e-06, 1.46177e-06, 1.46532e-06, 1.43677e-06, 1.45129e-05, 1.43676e-06, 1.43676e-06, 1.53173e-06
0.576257, 0, 4.45909e-05, 2.56138e-06, 1.41421, -4.45909e-05, 2.56138e-06, 2.56176e-06, 2.56212e-06, 1.11624e-05, 2.82422e-06, 2.81168e-06, 5.39376e-06, 4.72606e-06, 1.3088e-05, 2.82064e-06, 2.5669e-06, 2.60599e-06, 2.60214e-06, 2.5614e-06, 1.94323e-05, 2.56138e-06, 2.56138e-06, 2.73077e-06
0.58415, 0, 7.07493e-05, 4.48348e-06, 1.41421, -7.07493e-05, 4.48348e-06, 4.48415e-06, 4.48478e-06, 1.95464e-05, 4.9438e-06, 4.92183e-06, 9.87115e-06, 8.27449e-06, 2.29188e-05, 4.81225e-06, 4.49315e-06, 4.5616e-06, 4.54131e-06, 4.48352e-06, 2.64006e-05, 4.48348e-06, 4.48348e-06, 4.78014e-06
0.592043, 0, 0.000113371, 7.70653e-06, 1.41421, -0.000113371, 7.70653e-06, 7.70768e-06, 7.70877e-06, 3.36113e-05, 8.49817e-06, 8.46039e-06, 1.7794e-05, 1.42262e-05, 3.9411e-05, 8.12198e-06, 7.72317e-06, 7.84088e-06, 7.78813e-06, 7.7066e-06, 3.64472e-05, 7.70653e-06, 7.70653e-06, 8.21671e-06
0.599936, 0, 0.000182395, 1.30093e-05, 1.41421, -0.000182395, 1.30093e-05, 1.30112e-05, 1.3013e-05, 5.67624e-05, 1.43463e-05, 1.42825e-05, 3.15974e-05, 2.40209e-05, 6.6558e-05, 1.35325e-05, 1.30374e-05, 1.32362e-05, 1.31238e-05, 1.30094e-05, 5.11222e-05, 1.30093e-05, 1.30093e-05, 1.3871e-05
0.607828, 0, 0.000293151, 2.15698e-05, 1.41421, -0.000293151, 2.15698e-05, 2.15731e-05, 2.15761e-05, 9.41547e-05, 2.3788e-05, 2.36822e-05, 5.52747e-05, 3.98378e-05, 0.000110405, 2.22268e-05, 2.16165e-05, 2.19463e-05, 2.17297e-05, 2.15701e-05, 7.27478e-05, 2.15698e-05, 2.15698e-05, 2.29994e-05
0.615721, 0, 0.000468841, 3.51311e-05, 1.41421, -0.000468841, 3.51311e-05, 3.51364e-05, 3.51413e-05, 0.00015342, 3.8746e-05, 3.85735e-05, 9.52614e-05, 6.49016e-05, 0.000179903, 3.59536e-05, 3.52071e-05, 3.57446e-05, 3.53533e-05, 3.51315e-05, 0.000104744, 3.51311e-05, 3.51311e-05, 3.74608e-05
0.623614, 0, 0.000743929, 5.62135e-05, 1.41421, -0.000743929, 5.62135e-05, 5.6222e-05, 5.62299e-05, 0.000245601, 6.20012e-05, 6.1725e-05, 0.000161745, 0.000103878, 0.000288002, 5.72406e-05, 5.63352e-05, 5.71959e-05, 5.65209e-05, 5.62141e-05, 0.000152064, 5.62135e-05, 5.62135e-05, 5.99435e-05
0.631506, 0, 0.0011686, 8.83783e-05, 1.41421, -0.0011686, 8.83783e-05, 8.83916e-05, 8.84041e-05, 0.000386317, 9.74833e-05, 9.70487e-05, 0.000270557, 0.000163363, 0.000453021, 8.96578e-05, 8.85697e-05, 8.99238e-05, 8.88017e-05, 8.83792e-05, 0.000221733, 8.83783e-05, 8.83783e-05, 9.42463e-05
0.639399, 0, 0.00181458, 0.000136541, 1.41421, -0.00181458, 0.000136541, 0.000136562, 0.000136581, 0.000597142, 0.000150617, 0.000149945, 0.000445853, 0.000252464, 0.000700264, 0.000138132, 0.000136837, 0.000138931, 0.000137122, 0.000136543, 0.000323551, 0.000136541, 0.000136541, 0.000145613
0.647292, 0, 0.00278235, 0.000207326, 1.41421, -0.00278235, 0.000207326, 0.000207357, 0.000207387, 0.000907177, 0.000228713, 0.000227693, 0.000723781, 0.000383462, 0.00106386, 0.000209299, 0.000207776, 0.000210957, 0.000208121, 0.000207328, 0.00047089, 0.000207326, 0.000207326, 0.00022111
0.655184, 0, 0.00420991, 0.00030944, 1.41421, -0.00420991, 0.00030944, 0.000309487, 0.00030953, 0.00135471, 0.000341383, 0.000339859, 0.00115738, 0.000572509, 0.00158873, 0.000311883, 0.000310111, 0.000314864, 0.000310522, 0.000309443, 0.000681634, 0.00030944, 0.00030944, 0.000330028
