   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_331.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.42199, 16, 36.5472, 35.275, 4.24264, -20.5472, 0, 35.275, 35.275, 36.4735, 35.2919, 35.275, 35.275, 35.275, 35.275, 35.275, 35.275, 35.275, 35.275, 35.275, 35.275, 35.275, 35.275, 35.3317, 35.275
5.42985, 24, 36.542, 35.3701, 5.09902, -12.542, 0, 35.3701, 35.3702, 36.4678, 35.3872, 35.3701, 35.3701, 35.3701, 35.3701, 35.3701, 35.3701, 35.3701, 35.3701, 35.3701, 35.3701, 35.3701, 35.3701, 35.4272, 35.3701
5.43771, 48, 36.545, 35.4647, 7.07107, 11.455, 0, 35.4647, 35.4648, 36.4709, 35.482, 35.4647, 35.4647, 35.4647, 35.4647, 35.4647, 35.4647, 35.4647, 35.4647, 35.4647, 35.4647, 35.4647, 35.4647, 35.5215, 35.4647
5.44558, 30, 36.557, 35.5588, 5.65685, -6.557, 0, 35.5588, 35.5589, 36.4835, 35.5762, 35.5588, 35.5588, 35.5588, 35.5588, 35.5588, 35.5588, 35.5588, 35.5588, 35.5588, 35.5588, 35.5588, 35.5588, 35.6148, 35.5588
5.45344, 20, 36.578, 35.6523, 4.69042, -16.578, 0, 35.6523, 35.6523, 36.5057, 35.6699, 35.6523, 35.6523, 35.6523, 35.6523, 35.6523, 35.6523, 35.6523, 35.6523, 35.6523, 35.6523, 35.6523, 35.6523, 35.7069, 35.6523
5.46131, 20, 36.608, 35.7452, 4.69042, -16.608, 0, 35.7452, 35.7453, 36.5373, 35.763, 35.7452, 35.7452, 35.7452, 35.7452, 35.7452, 35.7452, 35.7452, 35.7452, 35.7452, 35.7452, 35.7452, 35.7452, 35.798, 35.7452
5.46917, 28, 36.6465, 35.8376, 5.47723, -8.64649, 0, 35.8376, 35.8377, 36.578, 35.8556, 35.8376, 35.8376, 35.8376, 35.8376, 35.8376, 35.8376, 35.8376, 35.8376, 35.8376, 35.8376, 35.8376, 35.8376, 35.8881, 35.8376
5.47703, 30, 36.6929, 35.9294, 5.65685, -6.69294, 0, 35.9294, 35.9294, 36.6269, 35.9475, 35.9294, 35.9294, 35.9294, 35.9294, 35.9294, 35.9294, 35.9294, 35.9294, 35.9294, 35.9294, 35.9294, 35.9294, 35.9772, 35.9294
5.4849, 24, 36.7466, 36.0206, 5.09902, -12.7466, 0, 36.0206, 36.0206, 36.6834, 36.0389, 36.0206, 36.0206, 36.0206, 36.0206, 36.0206, 36.0206, 36.0206, 36.0206, 36.0206, 36.0206, 36.0206, 36.0206, 36.0654, 36.0206
5.49276, 32, 36.8067, 36.1111, 5.83095, -4.80673, 0, 36.1111, 36.1112, 36.7465, 36.1297, 36.1111, 36.1111, 36.1111, 36.1111, 36.1111, 36.1111, 36.1111, 36.1111, 36.1111, 36.1111, 36.1111, 36.1111, 36.1527, 36.1111
5.50063, 30, 36.8724, 36.2011, 5.65685, -6.87244, 0, 36.2011, 36.2011, 36.8154, 36.2198, 36.2011, 36.2011, 36.2011, 36.2011, 36.2011, 36.2011, 36.2011, 36.2011, 36.2011, 36.2011, 36.2011, 36.2011, 36.2393, 36.2011
5.50849, 24, 36.943, 36.2904, 5.09902, -12.943, 0, 36.2904, 36.2905, 36.8891, 36.3094, 36.2904, 36.2904, 36.2904, 36.2904, 36.2904, 36.2904, 36.2904, 36.2904, 36.2904, 36.2904, 36.2904, 36.2904, 36.3252, 36.2904
5.51635, 30, 37.0175, 36.3791, 5.65685, -7.01749, 0, 36.3791, 36.3792, 36.9669, 36.3983, 36.3791, 36.3791, 36.3791, 36.3791, 36.3791, 36.3791, 36.3791, 36.3791, 36.3791, 36.3791, 36.3791, 36.3791, 36.4105, 36.3791
5.52422, 28, 37.0953, 36.4671, 5.47723, -9.09534, 0, 36.4672, 36.4672, 37.0478, 36.4866, 36.4671, 36.4671, 36.4671, 36.4671, 36.4671, 36.4671, 36.4671, 36.4671, 36.4671, 36.4671, 36.4671, 36.4671, 36.4952, 36.4671
5.53208, 26, 37.1759, 36.5545, 5.2915, -11.1759, 0, 36.5546, 36.5546, 37.1312, 36.5743, 36.5545, 36.5545, 36.5545, 36.5545, 36.5545, 36.5545, 36.5545, 36.5545, 36.5545, 36.5545, 36.5545, 36.5545, 36.5794, 36.5545
5.53994, 32, 37.2586, 36.6413, 5.83095, -5.25858, 0, 36.6413, 36.6413, 37.2166, 36.6614, 36.6413, 36.6413, 36.6413, 36.6413, 36.6413, 36.6413, 36.6413, 36.6413, 36.6413, 36.6413, 36.6413, 36.6413, 36.6631, 36.6413
5.54781, 30, 37.343, 36.7274, 5.65685, -7.34298, 0, 36.7274, 36.7274, 37.3033, 36.7479, 36.7274, 36.7274, 36.7274, 36.7274, 36.7274, 36.7274, 36.7274, 36.7274, 36.7274, 36.7274, 36.7274, 36.7274, 36.7464, 36.7274
5.55567, 20, 37.4287, 36.8127, 4.69042, -17.4287, 0, 36.8127, 36.8128, 37.3909, 36.8339, 36.8127, 36.8127, 36.8127, 36.8127, 36.8127, 36.8127, 36.8127, 36.8127, 36.8127, 36.8127, 36.8127, 36.8127, 36.8292, 36.8127
5.56354, 16, 37.5155, 36.8974, 4.24264, -21.5155, 0, 36.8974, 36.8974, 37.4791, 36.9195, 36.8974, 36.8974, 36.8974, 36.8974, 36.8974, 36.8974, 36.8974, 36.8974, 36.8974, 36.8974, 36.8974, 36.8974, 36.9115, 36.8974
5.5714, 38, 37.6032, 36.9814, 6.32456, 0.396774, 0, 36.9814, 36.9814, 37.5676, 37.0049, 36.9814, 36.9814, 36.9814, 36.9814, 36.9814, 36.9814, 36.9814, 36.9814, 36.9814, 36.9814, 36.9814, 36.9814, 36.9934, 36.9814
5.57926, 16, 37.6919, 37.0646, 4.24264, -21.6919, 0, 37.0646, 37.0647, 37.6561, 37.0902, 37.0646, 37.0646, 37.0646, 37.0646, 37.0646, 37.0646, 37.0646, 37.0646, 37.0646, 37.0646, 37.0646, 37.0646, 37.0749, 37.0646
5.58713, 32, 37.7817, 37.1472, 5.83095, -5.78168, 0, 37.1472, 37.1473, 37.7444, 37.1758, 37.1472, 37.1472, 37.1472, 37.1472, 37.1472, 37.1472, 37.1472, 37.1472, 37.1472, 37.1472, 37.1472, 37.1472, 37.1558, 37.1472
5.59499, 16, 37.8729, 37.229, 4.24264, -21.8729, 0, 37.229, 37.2291, 37.8324, 37.2622, 37.229, 37.229, 37.229, 37.229, 37.229, 37.229, 37.229, 37.229, 37.229, 37.229, 37.229, 37.229, 37.2363, 37.229
5.60286, 32, 37.9662, 37.3101, 5.83095, -5.96618, 0, 37.3101, 37.3102, 37.92, 37.3501, 37.3101, 37.3101, 37.3101, 37.3101, 37.3101, 37.3101, 37.3101, 37.3101, 37.3101, 37.3101, 37.3101, 37.3101, 37.3163, 37.3101
5.61072, 22, 38.0625, 37.3905, 4.89898, -16.0625, 0, 37.3905, 37.3905, 38.0071, 37.4406, 37.3905, 37.3905, 37.3905, 37.3905, 37.3905, 37.3905, 37.3905, 37.3905, 37.3905, 37.3905, 37.3905, 37.3905, 37.3956, 37.3905
5.61858, 26, 38.1632, 37.4701, 5.2915, -12.1632, 0, 37.4701, 37.4701, 38.0936, 37.5353, 37.4701, 37.4701, 37.4701, 37.4701, 37.4701, 37.4701, 37.4701, 37.4701, 37.4701, 37.4701, 37.4701, 37.4701, 37.4744, 37.4701
5.62645, 20, 38.2705, 37.5489, 4.69042, -18.2705, 0, 37.5489, 37.549, 38.1795, 37.6361, 37.5489, 37.5489, 37.5489, 37.5489, 37.5489, 37.5489, 37.5489, 37.5489, 37.5489, 37.5489, 37.5489, 37.5489, 37.5526, 37.5489
5.63431, 18, 38.3871, 37.627, 4.47214, -20.3871, 0, 37.627, 37.627, 38.2647, 37.7461, 37.627, 37.627, 37.627, 37.627, 37.627, 37.627, 37.627, 37.627, 37.627, 37.627, 37.627, 37.627, 37.6301, 37.627
5.64218, 26, 38.5168, 37.7043, 5.2915, -12.5168, 0, 37.7043, 37.7043, 38.3493, 37.8691, 37.7043, 37.7043, 37.7043, 37.7043, 37.7043, 37.7043, 37.7043, 37.7043, 37.7043, 37.7043, 37.7043, 37.7043, 37.707, 37.7043
5.65004, 24, 38.665, 37.7808, 5.09902, -14.665, 0, 37.7808, 37.7808, 38.4331, 38.0103, 37.7808, 37.7808, 37.7808, 37.7808, 37.7808, 37.7808, 37.7808, 37.7808, 37.7808, 37.7808, 37.7808, 37.7808, 37.7831, 37.7808
5.6579, 14, 38.8382, 37.8565, 4, -24.8382, 0, 37.8565, 37.8566, 38.5162, 38.1764, 37.8565, 37.8565, 37.8565, 37.8565, 37.8565, 37.8565, 37.8565, 37.8565, 37.8565, 37.8565, 37.8565, 37.8565, 37.8585, 37.8565
5.66577, 34, 39.0451, 37.9314, 6, -5.0451, 0, 37.9314, 37.9315, 38.5985, 38.3762, 37.9314, 37.9314, 37.9314, 37.9314, 37.9314, 37.9314, 37.9314, 37.9314, 37.9314, 37.9314, 37.9314, 37.9314, 37.9332, 37.9314
5.67363, 20, 39.2967, 38.0055, 4.69042, -19.2967, 0, 38.0055, 38.0055, 38.68, 38.6205, 38.0055, 38.0055, 38.0055, 38.0055, 38.0055, 38.0055, 38.0055, 38.0055, 38.0055, 38.0055, 38.0055, 38.0055, 38.007, 38.0055
5.68149, 22, 39.6064, 38.0787, 4.89898, -17.6064, 0, 38.0788, 38.0788, 38.7608, 38.9229, 38.0787, 38.0787, 38.0787, 38.0787, 38.0787, 38.0787, 38.0787, 38.0787, 38.0787, 38.0787, 38.0787, 38.0787, 38.0801, 38.0787
5.68936, 26, 39.9906, 38.1512, 5.2915, -13.9906, 0, 38.1512, 38.1512, 38.8408, 39.2996, 38.1512, 38.1512, 38.1512, 38.1512, 38.1512, 38.1512, 38.1512, 38.1512, 38.1512, 38.1512, 38.1512, 38.1512, 38.1524, 38.1512
5.69722, 30, 40.4686, 38.2227, 5.65685, -10.4686, 0, 38.2227, 38.2228, 38.9199, 39.7702, 38.2227, 38.2227, 38.2227, 38.2227, 38.2227, 38.2227, 38.2227, 38.2227, 38.2227, 38.2227, 38.2227, 38.2227, 38.2238, 38.2227
5.70509, 24, 41.063, 38.2934, 5.09902, -17.063, 0, 38.2934, 38.2935, 38.9982, 40.3571, 38.2934, 38.2934, 38.2934, 38.2934, 38.2934, 38.2934, 38.2934, 38.2934, 38.2934, 38.2934, 38.2934, 38.2934, 38.2944, 38.2934
5.71295, 30, 41.7992, 38.3632, 5.65685, -11.7992, 0, 38.3633, 38.3633, 39.0757, 41.0857, 38.3632, 38.3632, 38.3632, 38.3632, 38.3632, 38.3632, 38.3632, 38.3632, 38.3632, 38.3632, 38.3632, 38.3632, 38.3641, 38.3632
5.72081, 40, 42.7052, 38.4322, 6.48074, -2.70515, 0, 38.4322, 38.4322, 39.1523, 41.9841, 38.4322, 38.4322, 38.4322, 38.4322, 38.4322, 38.4322, 38.4322, 38.4322, 38.4322, 38.4322, 38.4322, 38.4322, 38.433, 38.4322
5.72868, 36, 43.8107, 38.5002, 6.16441, -7.81069, 0, 38.5002, 38.5002, 39.2281, 43.082, 38.5002, 38.5002, 38.5002, 38.5002, 38.5002, 38.5002, 38.5002, 38.5002, 38.5002, 38.5002, 38.5002, 38.5002, 38.5009, 38.5002
5.73654, 44, 45.1466, 38.5673, 6.78233, -1.1466, 0, 38.5673, 38.5674, 39.3029, 44.4103, 38.5673, 38.5673, 38.5673, 38.5673, 38.5673, 38.5673, 38.5673, 38.5673, 38.5673, 38.5673, 38.5673, 38.5673, 38.5679, 38.5673
5.74441, 26, 46.7427, 38.6335, 5.2915, -20.7427, 0, 38.6335, 38.6336, 39.3769, 45.9987, 38.6335, 38.6335, 38.6335, 38.6335, 38.6335, 38.6335, 38.6335, 38.6335, 38.6335, 38.6335, 38.6335, 38.6335, 38.6341, 38.6335
5.75227, 44, 48.6272, 38.6988, 6.78233, -4.6272, 0, 38.6988, 38.6988, 39.4499, 47.8755, 38.6988, 38.6988, 38.6988, 38.6988, 38.6988, 38.6988, 38.6988, 38.6988, 38.6988, 38.6988, 38.6988, 38.6988, 38.6993, 38.6988
5.76013, 54, 50.8235, 38.7631, 7.48331, 3.17651, 0, 38.7631, 38.7632, 39.5221, 50.064, 38.7631, 38.7631, 38.7631, 38.7631, 38.7631, 38.7631, 38.7631, 38.7631, 38.7631, 38.7631, 38.7631, 38.7631, 38.7635, 38.7631
5.768, 56, 53.3483, 38.8265, 7.61577, 2.65174, 0, 38.8265, 38.8265, 39.5933, 52.581, 38.8265, 38.8265, 38.8265, 38.8265, 38.8265, 38.8265, 38.8265, 38.8265, 38.8265, 38.8265, 38.8265, 38.8265, 38.8269, 38.8265
5.77586, 58, 56.2095, 38.8889, 7.74597, 1.79047, 0, 38.8889, 38.889, 39.6636, 55.4345, 38.8889, 38.8889, 38.8889, 38.8889, 38.8889, 38.8889, 38.8889, 38.8889, 38.8889, 38.8889, 38.8889, 38.8889, 38.8892, 38.8889
5.78373, 60, 59.4042, 38.9504, 7.87401, 0.595848, 0, 38.9504, 38.9504, 39.7329, 58.6213, 38.9504, 38.9504, 38.9504, 38.9504, 38.9504, 38.9504, 38.9504, 38.9504, 38.9504, 38.9504, 38.9504, 38.9504, 38.9506, 38.9504
5.79159, 46, 62.9151, 39.0109, 6.9282, -16.9151, 0, 39.0109, 39.0109, 39.8013, 62.1243, 39.0109, 39.0109, 39.0109, 39.0109, 39.0109, 39.0109, 39.0109, 39.0109, 39.0109, 39.0109, 39.0109, 39.0109, 39.0111, 39.0109
5.79945, 38, 66.7108, 39.0704, 6.32456, -28.7108, 0, 39.0705, 39.0705, 39.8688, 65.9121, 39.0704, 39.0704, 39.0704, 39.0704, 39.0704, 39.0704, 39.0704, 39.0704, 39.0704, 39.0704, 39.0704, 39.0704, 39.0706, 39.0704
5.80732, 70, 70.7437, 39.129, 8.48528, -0.743736, 0, 39.129, 39.1291, 39.9354, 69.9372, 39.129, 39.129, 39.129, 39.129, 39.129, 39.129, 39.129, 39.129, 39.129, 39.129, 39.129, 39.129, 39.1292, 39.129
5.81518, 84, 74.9503, 39.1867, 9.27362, 9.04967, 0, 39.1867, 39.1867, 40.001, 74.1358, 39.1867, 39.1867, 39.1867, 39.1867, 39.1867, 39.1867, 39.1867, 39.1867, 39.1867, 39.1867, 39.1867, 39.1867, 39.1868, 39.1867
5.82304, 90, 79.2521, 39.2434, 9.59166, 10.7479, 0, 39.2434, 39.2435, 40.0657, 78.4296, 39.2434, 39.2434, 39.2434, 39.2434, 39.2434, 39.2434, 39.2434, 39.2434, 39.2434, 39.2434, 39.2434, 39.2434, 39.2435, 39.2434
5.83091, 84, 83.5563, 39.2992, 9.27362, 0.443733, 0, 39.2993, 39.2993, 40.1296, 82.7258, 39.2992, 39.2992, 39.2992, 39.2992, 39.2992, 39.2992, 39.2992, 39.2992, 39.2992, 39.2992, 39.2992, 39.2992, 39.2993, 39.2992
5.83877, 100, 87.7607, 39.3542, 10.0995, 12.2393, 0, 39.3542, 39.3543, 40.1926, 86.9222, 39.3542, 39.3542, 39.3542, 39.3542, 39.3542, 39.3542, 39.3542, 39.3542, 39.3542, 39.3542, 39.3542, 39.3542, 39.3543, 39.3542
5.84664, 76, 91.7567, 39.4083, 8.83176, -15.7567, 0, 39.4084, 39.4084, 40.2548, 90.9102, 39.4083, 39.4083, 39.4083, 39.4083, 39.4083, 39.4083, 39.4083, 39.4083, 39.4083, 39.4083, 39.4083, 39.4083, 39.4084, 39.4083
5.8545, 98, 95.4329, 39.4617, 10, 2.56711, 0, 39.4617, 39.4618, 40.3162, 94.5782, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617, 39.4617
5.86236, 120, 98.6819, 39.5143, 11.0454, 21.3181, 0, 39.5144, 39.5144, 40.377, 97.8192, 39.5143, 39.5143, 39.5143, 39.5143, 39.5143, 39.5143, 39.5143, 39.5143, 39.5143, 39.5143, 39.5143, 39.5143, 39.5144, 39.5143
5.87023, 98, 101.405, 39.5664, 10, -3.40488, 0, 39.5664, 39.5664, 40.4372, 100.534, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664, 39.5664
5.87809, 124, 103.516, 39.6179, 11.225, 20.4835, 0, 39.6179, 39.6179, 40.4969, 102.637, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179, 39.6179
5.88596, 122, 104.95, 39.6689, 11.1355, 17.0502, 0, 39.6689, 39.669, 40.5562, 104.062, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689, 39.6689
5.89382, 120, 105.66, 39.7197, 11.0454, 14.3405, 0, 39.7197, 39.7197, 40.6152, 104.764, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197, 39.7197
5.90168, 112, 105.625, 39.7702, 10.6771, 6.37495, 0, 39.7702, 39.7703, 40.6741, 104.721, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702, 39.7702
5.90955, 136, 104.851, 39.8208, 11.7473, 31.1489, 0, 39.8208, 39.8208, 40.733, 103.939, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208, 39.8208
5.91741, 110, 103.368, 39.8714, 10.583, 6.63232, 0, 39.8715, 39.8715, 40.7921, 102.447, 39.8714, 39.8714, 39.8714, 39.8714, 39.8714, 39.8714, 39.8714, 39.8714, 39.8714, 39.8714, 39.8714, 39.8714, 39.8715, 39.8714
5.92528, 96, 101.228, 39.9224, 9.8995, -5.22781, 0, 39.9224, 39.9225, 40.8516, 100.299, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224, 39.9224
5.93314, 102, 98.5054, 39.9739, 10.198, 3.49463, 0, 39.9739, 39.9739, 40.9115, 97.5676, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739, 39.9739
5.941, 102, 95.2902, 40.026, 10.198, 6.7098, 0, 40.026, 40.026, 40.9722, 94.3439, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026, 40.026
5.94887, 100, 91.6834, 40.0789, 10.0995, 8.31657, 0, 40.0789, 40.0789, 41.0337, 90.7285, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789, 40.0789
5.95673, 80, 87.7933, 40.1327, 9.05539, -7.79329, 0, 40.1327, 40.1328, 41.0963, 86.8296, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327, 40.1327
5.96459, 84, 83.7285, 40.1877, 9.27362, 0.271454, 0, 40.1877, 40.1878, 41.1602, 82.756, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877, 40.1877
5.97246, 74, 79.5943, 40.2439, 8.7178, -5.59427, 0, 40.244, 40.244, 41.2254, 78.6127, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439, 40.2439
5.98032, 90, 75.4889, 40.3016, 9.59166, 14.5111, 0, 40.3016, 40.3016, 41.2924, 74.498, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016, 40.3016
5.98819, 76, 71.4977, 40.3606, 8.83176, 4.50231, 0, 40.3606, 40.3607, 41.361, 70.4972, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606, 40.3606
5.99605, 66, 67.6942, 40.4212, 8.24621, -1.69424, 0, 40.4212, 40.4213, 41.4317, 66.6837, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212, 40.4212
6.00391, 48, 64.1362, 40.4833, 7.07107, -16.1362, 0, 40.4833, 40.4834, 41.5047, 63.1148, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833, 40.4833
6.01178, 50, 60.866, 40.547, 7.2111, -10.866, 0, 40.547, 40.547, 41.5805, 59.8325, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547, 40.547
6.01964, 40, 57.9118, 40.6122, 6.48074, -17.9118, 0, 40.6122, 40.6122, 41.6597, 56.8642, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122, 40.6122
6.02751, 50, 55.2875, 40.6788, 7.2111, -5.28749, 0, 40.6788, 40.6789, 41.7435, 54.2228, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788, 40.6788
6.03537, 40, 52.996, 40.7469, 6.48074, -12.996, 0, 40.7469, 40.7469, 41.8334, 51.9094, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469, 40.7469
6.04323, 46, 51.0308, 40.8161, 6.9282, -5.03083, 0, 40.8162, 40.8162, 41.9322, 49.9147, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161, 40.8161
6.0511, 60, 49.3785, 40.8866, 7.87401, 10.6215, 0, 40.8866, 40.8866, 42.0439, 48.221, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866, 40.8866
6.05896, 46, 48.0226, 40.958, 6.9282, -2.02264, 0, 40.958, 40.9581, 42.175, 46.8056, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958, 40.958
6.06683, 58, 46.9462, 41.0303, 7.74597, 11.0538, 0, 41.0303, 41.0304, 42.335, 45.6414, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303, 41.0303
6.07469, 32, 46.1352, 41.1033, 5.83095, -14.1352, 0, 41.1033, 41.1033, 42.5387, 44.6996, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033, 41.1033
6.08255, 30, 45.5824, 41.1767, 5.65685, -15.5824, 0, 41.1767, 41.1768, 42.8078, 43.9512, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767, 41.1767
6.09042, 28, 45.2914, 41.2505, 5.47723, -17.2914, 0, 41.2505, 41.2506, 43.1742, 43.3677, 41.2505, 41.2505, 41.2505, 41.2505, 41.2505, 41.2505, 41.2505, 41.2505, 41.2505, 41.2505, 41.2505, 41.2505, 41.2506, 41.2505
6.09828, 26, 45.2823, 41.3245, 5.2915, -19.2823, 0, 41.3245, 41.3245, 43.684, 42.9227, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245, 41.3245
6.10614, 40, 45.5968, 41.3985, 6.48074, -5.59676, 0, 41.3985, 41.3985, 44.4031, 42.5919, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985, 41.3985
6.11401, 52, 46.3063, 41.4723, 7.34847, 5.69371, 0, 41.4724, 41.4724, 45.4244, 42.3541, 41.4723, 41.4723, 41.4723, 41.4723, 41.4723, 41.4723, 41.4723, 41.4723, 41.4723, 41.4723, 41.4723, 41.4723, 41.4724, 41.4723
6.12187, 60, 47.5208, 41.5459, 7.87401, 12.4792, 0, 41.5459, 41.546, 46.876, 42.1905, 41.5459, 41.5459, 41.5459, 41.5459, 41.5459, 41.5459, 41.5459, 41.5459, 41.5459, 41.5459, 41.5459, 41.5459, 41.5461, 41.5459
6.12974, 36, 49.4003, 41.6192, 6.16441, -13.4003, 0, 41.6192, 41.6192, 48.9337, 42.0855, 41.6192, 41.6192, 41.6192, 41.6192, 41.6192, 41.6192, 41.6192, 41.6192, 41.6192, 41.6192, 41.6192, 41.6192, 41.6193, 41.6192
6.1376, 60, 52.1678, 41.6919, 7.87401, 7.83215, 0, 41.6919, 41.6919, 51.8336, 42.0258, 41.6919, 41.6919, 41.6919, 41.6919, 41.6919, 41.6919, 41.6919, 41.6919, 41.6919, 41.6919, 41.6919, 41.6919, 41.6921, 41.6919
6.14546, 68, 56.1253, 41.764, 8.3666, 11.8747, 0, 41.764, 41.764, 55.888, 42.0009, 41.764, 41.764, 41.764, 41.764, 41.764, 41.764, 41.764, 41.764, 41.764, 41.764, 41.764, 41.764, 41.7643, 41.764
6.15333, 78, 61.6721, 41.8354, 8.94427, 16.3279, 0, 41.8355, 41.8355, 61.5051, 42.002, 41.8354, 41.8354, 41.8354, 41.8354, 41.8354, 41.8354, 41.8354, 41.8354, 41.8354, 41.8354, 41.8354, 41.8354, 41.8358, 41.8354
6.16119, 62, 69.3226, 41.9061, 8, -7.32264, 0, 41.9061, 41.9062, 69.2059, 42.0223, 41.9061, 41.9061, 41.9061, 41.9061, 41.9061, 41.9061, 41.9061, 41.9061, 41.9061, 41.9061, 41.9061, 41.9061, 41.9066, 41.9061
6.16906, 108, 79.7312, 41.976, 10.4881, 28.2688, 0, 41.976, 41.9761, 79.6499, 42.0567, 41.976, 41.976, 41.976, 41.976, 41.976, 41.976, 41.976, 41.976, 41.976, 41.976, 41.976, 41.976, 41.9766, 41.976
6.17692, 126, 93.7091, 42.045, 11.3137, 32.2909, 0, 42.0451, 42.0451, 93.6522, 42.1012, 42.045, 42.045, 42.045, 42.045, 42.045, 42.045, 42.045, 42.045, 42.045, 42.045, 42.045, 42.045, 42.0458, 42.045
6.18478, 146, 112.241, 42.1132, 12.1655, 33.7586, 0, 42.1132, 42.1132, 112.201, 42.1527, 42.1132, 42.1132, 42.1132, 42.1132, 42.1132, 42.1132, 42.1132, 42.1132, 42.1132, 42.1132, 42.1132, 42.1132, 42.1141, 42.1132
