   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_121.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0300678, 242, 0, 0, 15.6205, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0221933, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0143189, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00644444, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00142999, 0, 2.38937e-24, 0, 1.41421, -2.38937e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48201e-27, 0, 0, 9.64479e-30, 0, 0, 2.38588e-24, 0, 0, 0
0.00930443, 0, 7.24233e-24, 0, 1.41421, -7.24233e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05542e-26, 0, 0, 2.9595e-29, 0, 0, 7.23175e-24, 0, 0, 0
0.0171789, 0, 2.11834e-23, 0, 1.41421, -2.11834e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08703e-26, 0, 0, 8.76486e-29, 0, 0, 2.11524e-23, 0, 0, 0
0.0250533, 0, 6.00574e-23, 0, 1.41421, -6.00574e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.75212e-26, 0, 0, 2.51644e-28, 0, 0, 5.99696e-23, 0, 0, 0
0.0329277, 0, 1.65599e-22, 0, 1.41421, -1.65599e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41327e-25, 0, 0, 7.02757e-28, 0, 0, 1.65357e-22, 0, 0, 0
0.0408022, 0, 4.45273e-22, 0, 1.41421, -4.45273e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48892e-25, 0, 0, 1.91406e-27, 0, 0, 4.44622e-22, 0, 0, 0
0.0486766, 0, 1.17002e-21, 0, 1.41421, -1.17002e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70506e-24, 0, 0, 5.09526e-27, 0, 0, 1.16831e-21, 0, 0, 0
0.0565511, 0, 3.00969e-21, 0, 1.41421, -3.00969e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38599e-24, 0, 0, 1.32801e-26, 0, 0, 3.00529e-21, 0, 0, 0
0.0644255, 0, 7.59003e-21, 0, 1.41421, -7.59003e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10609e-23, 0, 0, 3.3939e-26, 0, 0, 7.57893e-21, 0, 0, 0
0.0722999, 0, 1.87886e-20, 0, 1.41421, -1.87886e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73805e-23, 0, 0, 8.51525e-26, 0, 0, 1.87611e-20, 0, 0, 0
0.0801744, 0, 4.57019e-20, 0, 1.41421, -4.57019e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6601e-23, 0, 0, 2.09972e-25, 0, 0, 4.56351e-20, 0, 0, 0
0.0880488, 0, 1.09335e-19, 0, 1.41421, -1.09335e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59332e-22, 0, 0, 5.09314e-25, 0, 0, 1.09175e-19, 0, 0, 0
0.0959232, 0, 2.5746e-19, 0, 1.41421, -2.5746e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75194e-22, 0, 0, 1.21625e-24, 0, 0, 2.57083e-19, 0, 0, 0
0.103798, 0, 5.97157e-19, 0, 1.41421, -5.97157e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70232e-22, 0, 0, 2.86138e-24, 0, 0, 5.96284e-19, 0, 0, 0
0.111672, 0, 1.36508e-18, 0, 1.41421, -1.36508e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98932e-21, 0, 0, 6.63605e-24, 0, 0, 1.36309e-18, 0, 0, 0
0.119547, 0, 3.07722e-18, 0, 1.41421, -3.07722e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4844e-21, 0, 0, 1.51799e-23, 0, 0, 3.07272e-18, 0, 0, 0
0.127421, 0, 6.84372e-18, 0, 1.41421, -6.84372e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.97329e-21, 0, 0, 3.42659e-23, 0, 0, 6.83371e-18, 0, 0, 0
0.135295, 0, 1.50226e-17, 0, 1.41421, -1.50226e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18923e-20, 0, 0, 7.63628e-23, 0, 0, 1.50006e-17, 0, 0, 0
0.14317, 0, 3.256e-17, 0, 1.41421, -3.256e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74494e-20, 0, 0, 1.68073e-22, 0, 0, 3.25124e-17, 0, 0, 0
0.151044, 0, 6.97046e-17, 0, 1.41421, -6.97046e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0158e-19, 0, 0, 3.65485e-22, 0, 0, 6.96026e-17, 0, 0, 0
0.158919, 0, 1.47438e-16, 0, 1.41421, -1.47438e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1486e-19, 0, 0, 7.8548e-22, 0, 0, 1.47222e-16, 0, 0, 0
0.166793, 0, 3.08213e-16, 0, 1.41421, -3.08213e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49156e-19, 0, 0, 1.66887e-21, 0, 0, 3.07762e-16, 0, 0, 0
0.174668, 0, 6.36941e-16, 0, 1.41421, -6.36941e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.28207e-19, 0, 0, 3.50632e-21, 0, 0, 6.36009e-16, 0, 0, 0
0.182542, 0, 1.30153e-15, 0, 1.41421, -1.30153e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8967e-18, 0, 0, 7.28666e-21, 0, 0, 1.29963e-15, 0, 0, 0
0.190416, 0, 2.63031e-15, 0, 1.41421, -2.63031e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83312e-18, 0, 0, 1.49813e-20, 0, 0, 2.62646e-15, 0, 0, 0
0.198291, 0, 5.2583e-15, 0, 1.41421, -5.2583e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66284e-18, 0, 0, 3.04797e-20, 0, 0, 5.25061e-15, 0, 0, 0
0.206165, 0, 1.04003e-14, 0, 1.41421, -1.04003e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51561e-17, 0, 0, 6.13751e-20, 0, 0, 1.0385e-14, 0, 0, 0
0.21404, 0, 2.03552e-14, 0, 1.41421, -2.03552e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96632e-17, 0, 0, 1.22341e-19, 0, 0, 2.03254e-14, 0, 0, 0
0.221914, 0, 3.9428e-14, 0, 1.41421, -3.9428e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74573e-17, 0, 0, 2.41449e-19, 0, 0, 3.93703e-14, 0, 0, 0
0.229789, 0, 7.55948e-14, 0, 1.41421, -7.55948e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10162e-16, 0, 0, 4.71864e-19, 0, 0, 7.54842e-14, 0, 0, 0
0.237663, 0, 1.43973e-13, 0, 1.41421, -1.43973e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09806e-16, 0, 0, 9.18167e-19, 0, 0, 1.43762e-13, 0, 0, 0
0.245538, 0, 2.70418e-13, 0, 1.41421, -2.70418e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9407e-16, 0, 0, 1.75944e-18, 0, 0, 2.70022e-13, 0, 0, 0
0.253412, 0, 5.02956e-13, 0, 1.41421, -5.02956e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32936e-16, 0, 0, 3.34053e-18, 0, 0, 5.02219e-13, 0, 0, 0
0.261286, 0, 9.26407e-13, 0, 1.41421, -9.26407e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35001e-15, 0, 0, 6.28509e-18, 0, 0, 9.2505e-13, 0, 0, 0
0.269161, 0, 1.69001e-12, 0, 1.41421, -1.69001e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46278e-15, 0, 0, 1.17201e-17, 0, 0, 1.68754e-12, 0, 0, 0
