   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_159.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.286147, 0, 1.96994e-12, 0, 1.41421, -1.96994e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22378e-13, 0, 5.31574e-17, 0, 0, 1.84751e-12, 0, 0, 0
0.294018, 0, 3.3383e-12, 0, 1.41421, -3.3383e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07395e-13, 0, 9.26058e-17, 0, 0, 3.13081e-12, 0, 0, 0
0.301889, 0, 5.60976e-12, 0, 1.41421, -5.60976e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48536e-13, 0, 1.60217e-16, 0, 0, 5.26106e-12, 0, 0, 0
0.30976, 0, 9.34834e-12, 0, 1.41421, -9.34834e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80871e-13, 0, 2.7536e-16, 0, 0, 8.76719e-12, 0, 0, 0
0.317632, 0, 1.54496e-11, 0, 1.41421, -1.54496e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.601e-13, 0, 4.70278e-16, 0, 0, 1.4489e-11, 0, 0, 0
0.325503, 0, 2.53228e-11, 2.78858e-43, 1.41421, -2.53228e-11, 0, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 2.78858e-43, 1.57392e-12, 2.78858e-43, 7.98418e-16, 2.78858e-43, 2.78858e-43, 2.37481e-11, 2.78858e-43, 2.78858e-43, 2.78858e-43
0.333374, 0, 4.11663e-11, 4.81066e-42, 1.41421, -4.11663e-11, 0, 4.81066e-42, 4.81066e-42, 4.81066e-42, 4.81066e-42, 4.81066e-42, 4.81066e-42, 4.81066e-42, 4.81066e-42, 4.81066e-42, 2.55921e-12, 4.81066e-42, 1.34805e-15, 4.81066e-42, 4.81066e-42, 3.86057e-11, 4.81066e-42, 4.81066e-42, 4.81066e-42
0.341246, 0, 6.63782e-11, 6.87715e-41, 1.41421, -6.63782e-11, 0, 6.87715e-41, 6.87715e-41, 6.87715e-41, 6.87715e-41, 6.87715e-41, 6.87715e-41, 6.87715e-41, 6.87715e-41, 6.87715e-41, 4.12769e-12, 6.87715e-41, 2.2645e-15, 6.87715e-41, 6.87715e-41, 6.22482e-11, 6.87715e-41, 6.87715e-41, 6.87715e-41
0.349117, 0, 1.06166e-10, 8.71867e-40, 1.41421, -1.06166e-10, 0, 8.71867e-40, 8.71867e-40, 8.71867e-40, 8.71867e-40, 8.71867e-40, 8.71867e-40, 8.71867e-40, 8.71867e-40, 8.71867e-40, 6.60414e-12, 8.71867e-40, 3.78657e-15, 8.71867e-40, 8.71867e-40, 9.95577e-11, 8.71867e-40, 8.71867e-40, 8.71867e-40
0.356988, 0, 1.68437e-10, 9.88747e-39, 1.41421, -1.68437e-10, 0, 9.88747e-39, 9.88747e-39, 9.88747e-39, 9.88747e-39, 9.88747e-39, 9.88747e-39, 9.88747e-39, 9.88747e-39, 9.88747e-39, 1.04824e-11, 9.88747e-39, 6.30596e-15, 9.88747e-39, 9.88747e-39, 1.57949e-10, 9.88747e-39, 9.88747e-39, 9.88747e-39
0.364859, 0, 2.6513e-10, 3.846e-37, 1.41421, -2.6513e-10, 0, 3.846e-37, 3.846e-37, 3.846e-37, 3.846e-37, 3.846e-37, 3.846e-37, 3.846e-37, 3.846e-37, 3.846e-37, 1.65091e-11, 3.846e-37, 1.04833e-14, 3.846e-37, 3.846e-37, 2.4861e-10, 3.846e-37, 3.846e-37, 3.846e-37
0.372731, 0, 4.13958e-10, 3.28363e-36, 1.41421, -4.13958e-10, 0, 3.28363e-36, 3.28363e-36, 3.28363e-36, 3.28363e-36, 3.28363e-36, 3.28363e-36, 3.28363e-36, 3.28363e-36, 3.28363e-36, 2.57936e-11, 3.28363e-36, 1.7345e-14, 3.28363e-36, 3.28363e-36, 3.88147e-10, 3.28363e-36, 3.28363e-36, 3.28363e-36
0.380602, 0, 6.41231e-10, 2.57395e-35, 1.41421, -6.41231e-10, 0, 2.57395e-35, 2.57395e-35, 2.57395e-35, 2.57395e-35, 2.57395e-35, 2.57395e-35, 2.57395e-35, 2.57395e-35, 2.57395e-35, 3.99876e-11, 2.57395e-35, 2.8628e-14, 2.57395e-35, 2.57395e-35, 6.01215e-10, 2.57395e-35, 2.57395e-35, 2.57395e-35
0.388473, 0, 9.85494e-10, 1.86068e-34, 1.41421, -9.85494e-10, 0, 1.86068e-34, 1.86068e-34, 1.86068e-34, 1.86068e-34, 1.86068e-34, 1.86068e-34, 1.86068e-34, 1.86068e-34, 1.86068e-34, 6.15178e-11, 1.86068e-34, 4.71605e-14, 1.86068e-34, 1.86068e-34, 9.2393e-10, 1.86068e-34, 1.86068e-34, 1.86068e-34
0.396345, 0, 1.50279e-09, 1.28202e-33, 1.41421, -1.50279e-09, 0, 1.28202e-33, 1.28202e-33, 1.28202e-33, 1.28202e-33, 1.28202e-33, 1.28202e-33, 1.28202e-33, 1.28202e-33, 1.28202e-33, 9.39234e-11, 1.28202e-33, 7.75784e-14, 1.28202e-33, 1.28202e-33, 1.40879e-09, 1.28202e-33, 1.28202e-33, 1.28202e-33
0.404216, 0, 2.27391e-09, 7.40574e-33, 1.41421, -2.27391e-09, 0, 7.40574e-33, 7.40574e-33, 7.40574e-33, 7.40574e-33, 7.40574e-33, 7.40574e-33, 7.40574e-33, 7.40574e-33, 7.40574e-33, 1.42326e-10, 7.40574e-33, 1.27483e-13, 7.40574e-33, 7.40574e-33, 2.13145e-09, 7.40574e-33, 7.40574e-33, 7.40574e-33
0.412087, 0, 3.4143e-09, 4.34936e-32, 1.41421, -3.4143e-09, 0, 4.34936e-32, 4.34936e-32, 4.34936e-32, 4.34936e-32, 4.34936e-32, 4.34936e-32, 4.34936e-32, 4.34936e-32, 4.34936e-32, 2.1408e-10, 4.34936e-32, 2.09335e-13, 4.34936e-32, 4.34936e-32, 3.20001e-09, 4.34936e-32, 4.34936e-32, 4.34936e-32
0.419958, 0, 5.08757e-09, 2.28084e-31, 1.41421, -5.08757e-09, 0, 2.28084e-31, 2.28084e-31, 2.28084e-31, 2.28084e-31, 2.28084e-31, 2.28084e-31, 2.28084e-31, 2.28084e-31, 2.28084e-31, 3.19666e-10, 2.28084e-31, 3.4355e-13, 2.28084e-31, 2.28084e-31, 4.76756e-09, 2.28084e-31, 2.28084e-31, 2.28084e-31
0.42783, 0, 7.52364e-09, 1.17475e-30, 1.41421, -7.52364e-09, 0, 1.17475e-30, 1.17475e-30, 1.17475e-30, 1.17475e-30, 1.17475e-30, 1.17475e-30, 1.17475e-30, 1.17475e-30, 1.17475e-30, 4.73906e-10, 1.17475e-30, 5.63537e-13, 1.17475e-30, 1.17475e-30, 7.04917e-09, 1.17475e-30, 1.17475e-30, 1.17475e-30
0.435701, 0, 1.10429e-08, 5.7898e-30, 1.41421, -1.10429e-08, 0, 5.7898e-30, 5.7898e-30, 5.7898e-30, 5.7898e-30, 5.7898e-30, 5.7898e-30, 5.7898e-30, 5.7898e-30, 5.7898e-30, 6.97619e-10, 5.7898e-30, 9.2386e-13, 5.7898e-30, 5.7898e-30, 1.03444e-08, 5.7898e-30, 5.7898e-30, 5.7898e-30
0.443572, 0, 1.60882e-08, 2.71035e-29, 1.41421, -1.60882e-08, 0, 2.71035e-29, 2.71035e-29, 2.71035e-29, 2.71035e-29, 2.71035e-29, 2.71035e-29, 2.71035e-29, 2.71035e-29, 2.71035e-29, 1.01984e-09, 2.71035e-29, 1.5134e-12, 2.71035e-29, 2.71035e-29, 1.50669e-08, 2.71035e-29, 2.71035e-29, 2.71035e-29
0.451444, 0, 2.32667e-08, 1.22997e-28, 1.41421, -2.32667e-08, 0, 1.22997e-28, 1.22997e-28, 1.22997e-28, 1.22997e-28, 1.22997e-28, 1.22997e-28, 1.22997e-28, 1.22997e-28, 1.22997e-28, 1.48076e-09, 1.22997e-28, 2.47642e-12, 1.22997e-28, 1.22997e-28, 2.17835e-08, 1.22997e-28, 1.22997e-28, 1.22997e-28
0.459315, 0, 3.34038e-08, 5.35115e-28, 1.41421, -3.34038e-08, 0, 5.35115e-28, 5.35115e-28, 5.35115e-28, 5.35115e-28, 5.35115e-28, 5.35115e-28, 5.35115e-28, 5.35115e-28, 5.35115e-28, 2.13573e-09, 5.35115e-28, 4.04612e-12, 5.35115e-28, 5.35115e-28, 3.12641e-08, 5.35115e-28, 5.35115e-28, 5.35115e-28
0.467186, 0, 4.76131e-08, 2.22244e-27, 1.41421, -4.76131e-08, 0, 2.22244e-27, 2.22244e-27, 2.22244e-27, 2.22244e-27, 2.22244e-27, 2.22244e-27, 2.22244e-27, 2.22244e-27, 2.22244e-27, 3.06038e-09, 2.22244e-27, 6.59756e-12, 2.22244e-27, 2.22244e-27, 4.45462e-08, 2.22244e-27, 2.22244e-27, 2.22244e-27
0.475057, 0, 6.7385e-08, 8.81515e-27, 1.41421, -6.7385e-08, 0, 8.81515e-27, 8.81515e-27, 8.81515e-27, 8.81515e-27, 8.81515e-27, 8.81515e-27, 8.81515e-27, 8.81515e-27, 8.81515e-27, 4.35748e-09, 8.81515e-27, 1.07307e-11, 8.81515e-27, 8.81515e-27, 6.30168e-08, 8.81515e-27, 8.81515e-27, 8.81515e-27
0.482929, 0, 9.46991e-08, 3.34264e-26, 1.41421, -9.46991e-08, 0, 3.34264e-26, 3.34264e-26, 3.34264e-26, 3.34264e-26, 3.34264e-26, 5.60592e-13, 3.34264e-26, 3.34264e-26, 3.34264e-26, 6.1658e-09, 3.34264e-26, 1.7399e-11, 3.34264e-26, 3.34264e-26, 8.85153e-08, 3.34264e-26, 3.34264e-26, 3.34264e-26
0.4908, 0, 1.32163e-07, 1.21377e-25, 1.41421, -1.32163e-07, 0, 1.21377e-25, 1.21377e-25, 1.21377e-25, 1.21377e-25, 1.21377e-25, 1.9388e-12, 1.21377e-25, 1.21377e-25, 1.21377e-25, 8.67163e-09, 1.21377e-25, 2.81079e-11, 1.21377e-25, 1.21377e-25, 1.23462e-07, 1.21377e-25, 1.21377e-25, 1.21377e-25
0.498671, 0, 1.83188e-07, 4.26331e-25, 1.41421, -1.83188e-07, 0, 4.26331e-25, 4.26331e-25, 4.26331e-25, 4.26331e-25, 4.26331e-25, 5.21739e-12, 4.26331e-25, 4.26331e-25, 4.26331e-25, 1.21235e-08, 4.26331e-25, 4.52169e-11, 4.26331e-25, 4.26331e-25, 1.71014e-07, 4.26331e-25, 4.26331e-25, 4.26331e-25
0.506543, 0, 2.54026e-07, 1.2682e-10, 1.41421, -2.54026e-07, 1.2682e-10, 1.26873e-10, 1.26837e-10, 8.21527e-10, 1.45851e-10, 1.44717e-10, 1.66014e-10, 1.57126e-10, 1.33926e-10, 9.82564e-10, 1.69783e-08, 1.30358e-10, 1.99216e-10, 1.2682e-10, 1.26822e-10, 2.35418e-07, 1.2682e-10, 1.2682e-10, 1.43718e-10
0.514414, 0, 3.51191e-07, 4.35982e-10, 1.41421, -3.51191e-07, 4.35982e-10, 4.36164e-10, 4.36043e-10, 2.82546e-09, 5.01443e-10, 4.97542e-10, 5.56656e-10, 5.40221e-10, 4.60423e-10, 3.37936e-09, 2.37263e-08, 4.48154e-10, 5.51306e-10, 4.35982e-10, 4.35991e-10, 3.22005e-07, 4.35982e-10, 4.35982e-10, 4.94104e-10
0.522285, 0, 4.85495e-07, 1.16742e-09, 1.41421, -4.85495e-07, 1.16742e-09, 1.16791e-09, 1.16758e-09, 7.56622e-09, 1.34272e-09, 1.33227e-09, 1.47797e-09, 1.44656e-09, 1.23287e-09, 9.04951e-09, 3.31778e-08, 1.20001e-09, 1.35008e-09, 1.16742e-09, 1.16744e-09, 4.37837e-07, 1.16742e-09, 1.16742e-09, 1.32306e-09
0.530156, 0, 6.73882e-07, 2.85166e-09, 1.41421, -6.73882e-07, 2.85166e-09, 2.85285e-09, 2.85206e-09, 1.84819e-08, 3.27986e-09, 3.25434e-09, 3.59346e-09, 3.53351e-09, 3.01153e-09, 2.2105e-08, 4.66064e-08, 2.93128e-09, 3.13925e-09, 2.85166e-09, 2.85172e-09, 5.9208e-07, 2.85166e-09, 2.85166e-09, 3.23185e-09
0.538028, 0, 9.44639e-07, 6.6319e-09, 1.41421, -9.44639e-07, 6.6319e-09, 6.63467e-09, 6.63283e-09, 4.29801e-08, 7.62767e-09, 7.56833e-09, 8.32858e-09, 8.21755e-09, 7.00369e-09, 5.14058e-08, 6.61179e-08, 6.81706e-09, 7.08182e-09, 6.6319e-09, 6.63204e-09, 7.96922e-07, 6.6319e-09, 6.6319e-09, 7.51603e-09
0.545899, 0, 1.34754e-06, 1.49068e-08, 1.41421, -1.34754e-06, 1.49068e-08, 1.4913e-08, 1.49088e-08, 9.66083e-08, 1.7145e-08, 1.70116e-08, 1.89376e-08, 1.84709e-08, 1.57424e-08, 1.15547e-07, 9.53503e-08, 1.53229e-08, 1.5606e-08, 1.49068e-08, 1.49071e-08, 1.06887e-06, 1.49068e-08, 1.49068e-08, 1.68941e-08
0.55377, 0, 1.9725e-06, 3.25812e-08, 1.41421, -1.9725e-06, 3.25812e-08, 3.25948e-08, 3.25857e-08, 2.11155e-07, 3.74733e-08, 3.71817e-08, 4.1894e-08, 4.03713e-08, 3.44077e-08, 2.52549e-07, 1.40795e-07, 3.34908e-08, 3.36603e-08, 3.25812e-08, 3.25819e-08, 1.43097e-06, 3.25812e-08, 3.25812e-08, 3.69248e-08
0.561641, 0, 2.99028e-06, 6.9424e-08, 1.41421, -2.99028e-06, 6.9424e-08, 6.9453e-08, 6.94337e-08, 4.49934e-07, 7.98482e-08, 7.9227e-08, 9.54041e-08, 8.60233e-08, 7.33161e-08, 5.38138e-07, 2.14239e-07, 7.13623e-08, 7.10778e-08, 6.9424e-08, 6.94255e-08, 1.91666e-06, 6.9424e-08, 6.9424e-08, 7.86795e-08
0.569513, 0, 4.7084e-06, 1.44386e-07, 1.41421, -4.7084e-06, 1.44386e-07, 1.44447e-07, 1.44407e-07, 9.35772e-07, 1.66067e-07, 1.64775e-07, 2.06846e-07, 1.7891e-07, 1.52481e-07, 1.11922e-06, 3.37186e-07, 1.48418e-07, 1.46903e-07, 1.44386e-07, 1.44389e-07, 2.57636e-06, 1.44386e-07, 1.44386e-07, 1.63636e-07
0.577384, 0, 7.69594e-06, 2.93279e-07, 1.41421, -7.69594e-06, 2.93279e-07, 2.93402e-07, 2.9332e-07, 1.90077e-06, 3.37317e-07, 3.34692e-07, 4.34017e-07, 3.63404e-07, 3.09721e-07, 2.27339e-06, 5.48663e-07, 3.01468e-07, 2.97082e-07, 2.93279e-07, 2.93285e-07, 3.48894e-06, 2.93279e-07, 2.93279e-07, 3.32379e-07
0.585255, 0, 1.29835e-05, 5.82009e-07, 1.41421, -1.29835e-05, 5.82009e-07, 5.82252e-07, 5.8209e-07, 3.77209e-06, 6.69402e-07, 6.64194e-07, 8.87036e-07, 7.21172e-07, 6.14638e-07, 4.51156e-06, 9.18607e-07, 5.98259e-07, 5.87712e-07, 5.82009e-07, 5.82021e-07, 4.78097e-06, 5.82009e-07, 5.82009e-07, 6.59604e-07
0.593127, 0, 2.24035e-05, 1.12871e-06, 1.41421, -2.24035e-05, 1.12871e-06, 1.12918e-06, 1.12887e-06, 7.31539e-06, 1.29819e-06, 1.28809e-06, 1.77101e-06, 1.39859e-06, 1.19199e-06, 8.7495e-06, 1.57019e-06, 1.16022e-06, 1.1372e-06, 1.12871e-06, 1.12873e-06, 6.65905e-06, 1.12871e-06, 1.12871e-06, 1.27919e-06
0.600998, 0, 3.91471e-05, 2.13953e-06, 1.41421, -3.91471e-05, 2.13953e-06, 2.14042e-06, 2.13983e-06, 1.38669e-05, 2.4608e-06, 2.44165e-06, 3.4619e-06, 2.65112e-06, 2.25948e-06, 1.65853e-05, 2.71583e-06, 2.19927e-06, 2.15208e-06, 2.13953e-06, 2.13957e-06, 9.46156e-06, 2.13953e-06, 2.13953e-06, 2.42478e-06
0.608869, 0, 6.86526e-05, 3.96478e-06, 1.41421, -6.86526e-05, 3.96478e-06, 3.96644e-06, 3.96533e-06, 2.56971e-05, 4.56015e-06, 4.52466e-06, 6.63987e-06, 4.91283e-06, 4.18707e-06, 3.07348e-05, 4.71368e-06, 4.07548e-06, 3.98321e-06, 3.96478e-06, 3.96486e-06, 1.37407e-05, 3.96478e-06, 3.96478e-06, 4.49339e-06
0.61674, 0, 0.000119959, 7.18392e-06, 1.41421, -0.000119959, 7.18392e-06, 7.18692e-06, 7.18492e-06, 4.65619e-05, 8.26269e-06, 8.1984e-06, 1.25001e-05, 8.90174e-06, 7.5867e-06, 5.569e-05, 8.15293e-06, 7.38451e-06, 7.21079e-06, 7.18392e-06, 7.18407e-06, 2.03865e-05, 7.18392e-06, 7.18392e-06, 8.14174e-06
0.624612, 0, 0.000207734, 1.27297e-05, 1.41421, -0.000207734, 1.27297e-05, 1.2735e-05, 1.27315e-05, 8.25074e-05, 1.46413e-05, 1.45274e-05, 2.31057e-05, 1.57737e-05, 1.34434e-05, 9.86823e-05, 1.39785e-05, 1.30851e-05, 1.27686e-05, 1.27297e-05, 1.273e-05, 3.0813e-05, 1.27297e-05, 1.27297e-05, 1.4427e-05
0.632483, 0, 0.000355186, 2.2063e-05, 1.41421, -0.000355186, 2.2063e-05, 2.20722e-05, 2.20661e-05, 0.000143003, 2.53762e-05, 2.51788e-05, 4.19475e-05, 2.73389e-05, 2.33001e-05, 0.000171038, 2.36665e-05, 2.26791e-05, 2.2119e-05, 2.2063e-05, 2.20635e-05, 4.72145e-05, 2.2063e-05, 2.2063e-05, 2.50047e-05
0.640354, 0, 0.000598133, 3.74093e-05, 1.41421, -0.000598133, 3.74093e-05, 3.7425e-05, 3.74146e-05, 0.000242476, 4.30272e-05, 4.26924e-05, 7.48146e-05, 4.63551e-05, 3.95069e-05, 0.000290011, 3.94614e-05, 3.84539e-05, 3.74895e-05, 3.74093e-05, 3.74101e-05, 7.29281e-05, 3.74093e-05, 3.74093e-05, 4.23974e-05
0.648226, 0, 0.000990457, 6.20645e-05, 1.41421, -0.000990457, 6.20645e-05, 6.20905e-05, 6.20732e-05, 0.000402291, 7.13851e-05, 7.08296e-05, 0.000131114, 7.69065e-05, 6.55445e-05, 0.000481157, 6.46829e-05, 6.37976e-05, 6.21787e-05, 6.20645e-05, 6.20658e-05, 0.000112903, 6.20645e-05, 6.20645e-05, 7.03401e-05
