   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_284.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.59513, 10, 7.7467, 7.7073, 3.4641, 2.2533, 0, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7073, 7.7467, 7.7073
7.60301, 8, 7.65974, 7.61846, 3.16228, 0.340259, 0, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.61846, 7.65974, 7.61846
7.61088, 4, 7.57238, 7.52954, 2.44949, -3.57238, 0, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.52954, 7.57238, 7.52954
7.61875, 14, 7.48488, 7.44085, 4, 6.51512, 0, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.44085, 7.48488, 7.44085
7.62662, 4, 7.39751, 7.35269, 2.44949, -3.39751, 0, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.35269, 7.39751, 7.35269
7.6345, 4, 7.31022, 7.26503, 2.44949, -3.31022, 0, 7.26504, 7.26503, 7.26503, 7.26503, 7.26503, 7.26503, 7.26503, 7.26503, 7.26503, 7.26503, 7.26503, 7.26503, 7.26503, 7.26504, 7.26503, 7.26503, 7.31022, 7.26503
7.64237, 10, 7.22283, 7.17771, 3.4641, 2.77717, 0, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.17771, 7.22283, 7.17771
7.65024, 14, 7.13554, 7.09091, 4, 6.86446, 0, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.09091, 7.13553, 7.09091
7.65811, 4, 7.17707, 7.13336, 2.44949, -3.17707, 0, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.13336, 7.17707, 7.13336
7.66599, 6, 7.21793, 7.17551, 2.82843, -1.21793, 0, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.17551, 7.21793, 7.17551
7.67386, 8, 7.25856, 7.21779, 3.16228, 0.741445, 0, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.21779, 7.25855, 7.21779
7.68173, 4, 7.2994, 7.26059, 2.44949, -3.2994, 0, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.26059, 7.2994, 7.26059
7.6896, 6, 7.33973, 7.30313, 2.82843, -1.33973, 0, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.30313, 7.33972, 7.30313
7.69748, 10, 7.37989, 7.34571, 3.4641, 2.62011, 0, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.34571, 7.37989, 7.34571
7.70535, 16, 7.41924, 7.38762, 4.24264, 8.58076, 0, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.38762, 7.41924, 7.38762
7.71322, 4, 7.45823, 7.42924, 2.44949, -3.45823, 0, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.42924, 7.45823, 7.42924
7.72109, 14, 7.4973, 7.47098, 4, 6.5027, 0, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.47098, 7.4973, 7.47098
7.72897, 18, 7.53686, 7.51318, 4.47214, 10.4631, 0, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.51318, 7.53685, 7.51318
7.73684, 10, 7.57624, 7.55515, 3.4641, 2.42376, 0, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.55515, 7.57624, 7.55515
7.74471, 8, 7.61541, 7.59679, 3.16228, 0.384585, 0, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.59679, 7.61541, 7.59679
7.75258, 24, 7.65395, 7.63765, 5.09902, 16.3461, 0, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.63765, 7.65394, 7.63765
7.76046, 6, 7.6923, 7.67817, 2.82843, -1.6923, 0, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.67817, 7.6923, 7.67817
7.76833, 18, 7.73095, 7.7188, 4.47214, 10.269, 0, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.7188, 7.73095, 7.7188
7.7762, 14, 7.77012, 7.75975, 4, 6.22988, 0, 7.75976, 7.75975, 7.75975, 7.75975, 7.75975, 7.75975, 7.75975, 7.75975, 7.75975, 7.75975, 7.75975, 7.75975, 7.75975, 7.75976, 7.75975, 7.75975, 7.77012, 7.75975
7.78407, 10, 7.80928, 7.80049, 3.4641, 2.19072, 0, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80049, 7.80928, 7.80049
7.79195, 16, 7.84799, 7.84058, 4.24264, 8.15201, 0, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84058, 7.84799, 7.84058
7.79982, 6, 7.88604, 7.87979, 2.82843, -1.88604, 0, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.87979, 7.88604, 7.87979
7.80769, 16, 7.92392, 7.91862, 4.24264, 8.07607, 0, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.91862, 7.92392, 7.91862
7.81556, 8, 7.96212, 7.95754, 3.16228, 0.0378776, 0, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.95754, 7.96212, 7.95754
7.82344, 6, 8.00075, 7.99665, 2.82843, -2.00075, 0, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 7.99665, 8.00074, 7.99665
7.83131, 6, 8.03943, 8.03557, 2.82843, -2.03943, 0, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03557, 8.03943, 8.03557
7.83918, 6, 8.07746, 8.07355, 2.82843, -2.07746, 0, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07355, 8.07746, 8.07355
7.84705, 10, 8.11488, 8.11058, 3.4641, 1.88512, 0, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11058, 8.11488, 8.11058
7.85493, 6, 8.15228, 8.14718, 2.82843, -2.15228, 0, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.14718, 8.15228, 8.14718
7.8628, 14, 8.19026, 8.18386, 4, 5.80974, 0, 8.18387, 8.18386, 8.18386, 8.18386, 8.18386, 8.18386, 8.18386, 8.18386, 8.18386, 8.18386, 8.18386, 8.18386, 8.18386, 8.18387, 8.18386, 8.18386, 8.19026, 8.18386
7.87067, 14, 8.22895, 8.22062, 4, 5.77105, 0, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22062, 8.22894, 8.22062
7.87854, 14, 8.26811, 8.25707, 4, 5.73189, 0, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.25707, 8.26811, 8.25707
7.88642, 10, 8.30723, 8.29247, 3.4641, 1.69277, 0, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.29247, 8.30722, 8.29247
7.89429, 16, 8.34664, 8.32691, 4.24264, 7.65336, 0, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.32691, 8.34664, 8.32691
7.90216, 16, 8.38718, 8.36091, 4.24264, 7.61282, 0, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.36091, 8.38717, 8.36091
7.91003, 14, 8.42971, 8.39498, 4, 5.57029, 0, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.39498, 8.42971, 8.39498
7.91791, 12, 8.47451, 8.42896, 3.74166, 3.52549, 0, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.42896, 8.47451, 8.42896
7.92578, 12, 8.52171, 8.46248, 3.74166, 3.47829, 0, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.46248, 8.52171, 8.46248
7.93365, 6, 8.57125, 8.49494, 2.82843, -2.57125, 0, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.49494, 8.57124, 8.49494
7.94152, 18, 8.62384, 8.52646, 4.47214, 9.37616, 0, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.52646, 8.62384, 8.52646
7.9494, 14, 8.68063, 8.55754, 4, 5.31937, 0, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.55754, 8.68063, 8.55754
7.95727, 10, 8.74279, 8.58867, 3.4641, 1.25721, 0, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.58867, 8.74279, 8.58867
7.96514, 10, 8.81068, 8.61957, 3.4641, 1.18932, 0, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.61957, 8.81067, 8.61957
7.97301, 14, 8.8846, 8.64988, 4, 5.1154, 0, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.64988, 8.8846, 8.64988
7.98089, 6, 8.96466, 8.67914, 2.82843, -2.96466, 0, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.67914, 8.96466, 8.67914
7.98876, 10, 9.0515, 8.7075, 3.4641, 0.9485, 0, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 8.7075, 9.0515, 8.7075
7.99663, 14, 9.14593, 8.73543, 4, 4.85407, 0, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 8.73543, 9.14593, 8.73543
8.0045, 12, 9.24856, 8.76334, 3.74166, 2.75144, 0, 8.76335, 8.76334, 8.76334, 8.76334, 8.76334, 8.76334, 8.76334, 8.76334, 8.76334, 8.76334, 8.76334, 8.76334, 8.76334, 8.76335, 8.76334, 8.76334, 9.24855, 8.76334
8.01237, 12, 9.35904, 8.79098, 3.74166, 2.64096, 0, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 8.79098, 9.35903, 8.79098
8.02025, 16, 9.47669, 8.81793, 4.24264, 6.52331, 0, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 8.81793, 9.47668, 8.81793
8.02812, 16, 9.60055, 8.84385, 4.24264, 6.39945, 0, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 8.84385, 9.60055, 8.84385
8.03599, 16, 9.72993, 8.86892, 4.24264, 6.27007, 0, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 8.86892, 9.72993, 8.86892
8.04387, 18, 9.86404, 8.89358, 4.47214, 8.13596, 0, 8.89359, 8.89358, 8.89358, 8.89358, 8.89358, 8.89358, 8.89358, 8.89358, 8.89358, 8.89358, 8.89358, 8.89358, 8.89358, 8.89359, 8.89358, 8.89358, 9.86403, 8.89358
8.05174, 18, 10.0017, 8.91814, 4.47214, 7.99835, 0, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 8.91814, 10.0017, 8.91814
8.05961, 10, 10.1408, 8.94243, 3.4641, -0.140836, 0, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 8.94243, 10.1408, 8.94243
8.06748, 10, 10.279, 8.96595, 3.4641, -0.278998, 0, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 8.96595, 10.279, 8.96595
8.07535, 16, 10.4137, 8.98849, 4.24264, 5.5863, 0, 8.9885, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 8.98849, 10.4137, 8.98849
8.08323, 12, 10.5428, 9.01025, 3.74166, 1.45724, 0, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 9.01025, 10.5428, 9.01025
8.0911, 12, 10.6642, 9.03163, 3.74166, 1.33584, 0, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 9.03163, 10.6642, 9.03163
8.09897, 16, 10.7757, 9.0528, 4.24264, 5.2243, 0, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 9.0528, 10.7757, 9.0528
8.10684, 6, 10.875, 9.07355, 2.82843, -4.87497, 0, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 9.07355, 10.875, 9.07355
8.11472, 12, 10.9596, 9.09357, 3.74166, 1.04037, 0, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 9.09357, 10.9596, 9.09357
8.12259, 16, 11.0279, 9.11277, 4.24264, 4.97207, 0, 9.11278, 9.11277, 9.11277, 9.11277, 9.11277, 9.11277, 9.11277, 9.11277, 9.11277, 9.11277, 9.11277, 9.11277, 9.11277, 9.11278, 9.11277, 9.11277, 11.0279, 9.11277
8.13046, 12, 11.0788, 9.13135, 3.74166, 0.921248, 0, 9.13136, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 9.13135, 11.0787, 9.13135
8.13834, 6, 11.1116, 9.1496, 2.82843, -5.11155, 0, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 9.1496, 11.1116, 9.1496
8.14621, 24, 11.1258, 9.16739, 5.09902, 12.8742, 0, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 9.16739, 11.1258, 9.16739
8.15408, 18, 11.1216, 9.18464, 4.47214, 6.87835, 0, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 9.18464, 11.1216, 9.18464
8.16195, 22, 11.0995, 9.20126, 4.89898, 10.9005, 0, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 9.20126, 11.0995, 9.20126
8.16983, 22, 11.0606, 9.21727, 4.89898, 10.9394, 0, 9.21728, 9.21727, 9.21727, 9.21727, 9.21727, 9.21727, 9.21727, 9.21727, 9.21727, 9.21727, 9.21727, 9.21727, 9.21727, 9.21728, 9.21727, 9.21727, 11.0606, 9.21727
8.1777, 8, 11.0064, 9.23276, 3.16228, -3.00636, 0, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 9.23276, 11.0064, 9.23276
8.18557, 12, 10.9388, 9.24783, 3.74166, 1.06116, 0, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 9.24783, 10.9388, 9.24783
8.19344, 12, 10.8599, 9.26235, 3.74166, 1.14005, 0, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 9.26235, 10.8599, 9.26235
8.20132, 16, 10.772, 9.27629, 4.24264, 5.22805, 0, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 9.27629, 10.7719, 9.27629
8.20919, 12, 10.677, 9.28945, 3.74166, 1.32298, 0, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 9.28945, 10.677, 9.28945
8.21706, 16, 10.5774, 9.30178, 4.24264, 5.42257, 0, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 9.30178, 10.5774, 9.30178
8.22493, 16, 10.4754, 9.31325, 4.24264, 5.52457, 0, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 9.31325, 10.4754, 9.31325
8.2328, 14, 10.3732, 9.32396, 4, 3.62675, 0, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 9.32396, 10.3732, 9.32396
8.24068, 8, 10.2727, 9.33385, 3.16228, -2.2727, 0, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 9.33385, 10.2727, 9.33385
8.24855, 12, 10.1755, 9.34296, 3.74166, 1.82453, 0, 9.34297, 9.34296, 9.34296, 9.34296, 9.34296, 9.34296, 9.34296, 9.34296, 9.34296, 9.34296, 9.34296, 9.34296, 9.34296, 9.34297, 9.34296, 9.34296, 10.1755, 9.34296
8.25642, 10, 10.0827, 9.35113, 3.4641, -0.0827408, 0, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 9.35113, 10.0827, 9.35113
8.26429, 10, 9.99556, 9.35836, 3.4641, 0.00444221, 0, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.35836, 9.99556, 9.35836
8.27217, 10, 9.91466, 9.36462, 3.4641, 0.0853405, 0, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.36462, 9.91466, 9.36462
8.28004, 4, 9.84059, 9.37001, 2.44949, -5.84059, 0, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.37001, 9.84059, 9.37001
8.28791, 22, 9.77339, 9.37434, 4.89898, 12.2266, 0, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.37434, 9.77339, 9.37434
8.29578, 6, 9.71301, 9.37761, 2.82843, -3.71301, 0, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.37761, 9.71301, 9.37761
8.30366, 8, 9.65923, 9.37978, 3.16228, -1.65923, 0, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.37978, 9.65923, 9.37978
8.31153, 14, 9.61179, 9.38098, 4, 4.38821, 0, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.38098, 9.61178, 9.38098
8.3194, 14, 9.5704, 9.3814, 4, 4.4296, 0, 9.38141, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.3814, 9.57039, 9.3814
8.32727, 12, 9.53451, 9.38106, 3.74166, 2.46549, 0, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.38106, 9.53451, 9.38106
8.33515, 8, 9.50359, 9.38002, 3.16228, -1.50359, 0, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.38002, 9.50359, 9.38002
8.34302, 6, 9.47683, 9.37811, 2.82843, -3.47683, 0, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.37811, 9.47683, 9.37811
