   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_300.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.168988, 0, 2.5336e-15, 0, 1.41421, -2.5336e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65833e-18, 0, 0, 2.22894e-20, 0, 2.52892e-15, 0, 0, 0
0.176853, 0, 4.88291e-15, 0, 1.41421, -4.88291e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9778e-18, 0, 0, 4.37664e-20, 0, 4.87389e-15, 0, 0, 0
0.184718, 0, 9.32031e-15, 0, 1.41421, -9.32031e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71364e-17, 0, 0, 8.5137e-20, 0, 9.30309e-15, 0, 0, 0
0.192583, 0, 1.76222e-14, 0, 1.41421, -1.76222e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24003e-17, 0, 0, 1.64099e-19, 0, 1.75896e-14, 0, 0, 0
0.200448, 0, 3.30089e-14, 0, 1.41421, -3.30089e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06902e-17, 0, 0, 3.13454e-19, 0, 3.29479e-14, 0, 0, 0
0.208313, 0, 6.12629e-14, 0, 1.41421, -6.12629e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12638e-16, 0, 0, 5.93451e-19, 0, 6.11497e-14, 0, 0, 0
0.216178, 0, 1.12672e-13, 0, 1.41421, -1.12672e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07157e-16, 0, 0, 1.11384e-18, 0, 1.12463e-13, 0, 0, 0
0.224043, 0, 2.05366e-13, 0, 1.41421, -2.05366e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77584e-16, 0, 0, 2.07273e-18, 0, 2.04986e-13, 0, 0, 0
0.231908, 0, 3.71007e-13, 0, 1.41421, -3.71007e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8213e-16, 0, 0, 3.8248e-18, 0, 3.70321e-13, 0, 0, 0
0.239773, 0, 6.64378e-13, 0, 1.41421, -6.64378e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22152e-15, 0, 0, 6.99966e-18, 0, 6.6315e-13, 0, 0, 0
0.247638, 0, 1.17941e-12, 0, 1.41421, -1.17941e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16846e-15, 0, 0, 1.27061e-17, 0, 1.17723e-12, 0, 0, 0
0.255503, 0, 2.07569e-12, 0, 1.41421, -2.07569e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81638e-15, 0, 0, 2.28811e-17, 0, 2.07185e-12, 0, 0, 0
0.263368, 0, 3.62193e-12, 0, 1.41421, -3.62193e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6594e-15, 0, 0, 4.08828e-17, 0, 3.61523e-12, 0, 0, 0
0.271233, 0, 6.26651e-12, 0, 1.41421, -6.26651e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1522e-14, 0, 0, 7.24901e-17, 0, 6.25492e-12, 0, 0, 0
0.279098, 0, 1.07509e-11, 0, 1.41421, -1.07509e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97679e-14, 0, 0, 1.27576e-16, 0, 1.0731e-11, 0, 0, 0
0.286963, 0, 1.82904e-11, 0, 1.41421, -1.82904e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36324e-14, 0, 0, 2.22899e-16, 0, 1.82565e-11, 0, 0, 0
0.294828, 0, 3.08591e-11, 0, 1.41421, -3.08591e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67471e-14, 0, 0, 3.86719e-16, 0, 3.0802e-11, 0, 0, 0
0.302693, 0, 5.16356e-11, 0, 1.41421, -5.16356e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.49606e-14, 0, 0, 6.66429e-16, 0, 5.15399e-11, 0, 0, 0
0.310558, 0, 8.56917e-11, 0, 1.41421, -8.56917e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57609e-13, 0, 0, 1.14105e-15, 0, 8.55329e-11, 0, 0, 0
0.318423, 0, 1.41051e-10, 0, 1.41421, -1.41051e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59464e-13, 0, 0, 1.94176e-15, 0, 1.40789e-10, 0, 0, 0
0.326288, 0, 2.30357e-10, 3.64197e-42, 1.41421, -2.30357e-10, 0, 3.64197e-42, 3.64197e-42, 3.64197e-42, 3.64197e-42, 3.64197e-42, 3.64197e-42, 3.64197e-42, 3.64197e-42, 4.23831e-13, 3.64197e-42, 3.64197e-42, 3.29156e-15, 3.64197e-42, 2.2993e-10, 3.64197e-42, 3.64197e-42, 3.64197e-42
0.334153, 0, 3.73049e-10, 5.16028e-41, 1.41421, -3.73049e-10, 0, 5.16028e-41, 5.16028e-41, 5.16028e-41, 5.16028e-41, 5.16028e-41, 5.16028e-41, 5.16028e-41, 5.16028e-41, 6.86534e-13, 5.16028e-41, 5.16028e-41, 5.5396e-15, 5.16028e-41, 3.72357e-10, 5.16028e-41, 5.16028e-41, 5.16028e-41
0.342018, 0, 5.99291e-10, 6.48227e-40, 1.41421, -5.99291e-10, 0, 6.48227e-40, 6.48227e-40, 6.48227e-40, 6.48227e-40, 6.48227e-40, 6.48227e-40, 6.48227e-40, 6.48227e-40, 1.10323e-12, 6.48227e-40, 6.48227e-40, 9.27752e-15, 6.48227e-40, 5.98179e-10, 6.48227e-40, 6.48227e-40, 6.48227e-40
0.349883, 0, 9.55068e-10, 7.29114e-39, 1.41421, -9.55068e-10, 0, 7.29114e-39, 7.29114e-39, 7.29114e-39, 7.29114e-39, 7.29114e-39, 7.29114e-39, 7.29114e-39, 7.29114e-39, 1.75885e-12, 7.29114e-39, 7.29114e-39, 1.54694e-14, 7.29114e-39, 9.53294e-10, 7.29114e-39, 7.29114e-39, 7.29114e-39
0.357748, 0, 1.50999e-09, 7.41728e-38, 1.41421, -1.50999e-09, 0, 7.41728e-38, 7.41728e-38, 7.41728e-38, 7.41728e-38, 7.41728e-38, 7.41728e-38, 7.41728e-38, 7.41728e-38, 2.78214e-12, 7.41728e-38, 7.41728e-38, 2.56937e-14, 7.41728e-38, 1.50719e-09, 7.41728e-38, 7.41728e-38, 7.41728e-38
0.365613, 0, 2.36853e-09, 6.85996e-37, 1.41421, -2.36853e-09, 0, 6.85996e-37, 6.85996e-37, 6.85996e-37, 6.85996e-37, 6.85996e-37, 6.85996e-37, 6.85996e-37, 6.85996e-37, 4.36658e-12, 6.85996e-37, 6.85996e-37, 4.25332e-14, 6.85996e-37, 2.36412e-09, 6.85996e-37, 6.85996e-37, 6.85996e-37
0.373478, 0, 3.68607e-09, 5.8042e-36, 1.41421, -3.68607e-09, 0, 5.8042e-36, 5.8042e-36, 5.8042e-36, 5.8042e-36, 5.8042e-36, 5.8042e-36, 5.8042e-36, 5.8042e-36, 6.8006e-12, 5.8042e-36, 5.8042e-36, 7.02124e-14, 5.8042e-36, 3.6792e-09, 5.8042e-36, 5.8042e-36, 5.8042e-36
0.381343, 0, 5.69183e-09, 4.51043e-35, 1.41421, -5.69183e-09, 0, 4.51043e-35, 4.51043e-35, 4.51043e-35, 4.51043e-35, 4.51043e-35, 4.51043e-35, 4.51043e-35, 4.51043e-35, 1.05106e-11, 4.51043e-35, 4.51043e-35, 1.15643e-13, 4.51043e-35, 5.6812e-09, 4.51043e-35, 4.51043e-35, 4.51043e-35
0.389208, 0, 8.72091e-09, 3.2339e-34, 1.41421, -8.72091e-09, 0, 3.2339e-34, 3.2339e-34, 3.2339e-34, 3.2339e-34, 3.2339e-34, 3.2339e-34, 3.2339e-34, 3.2339e-34, 1.61219e-11, 3.2339e-34, 3.2339e-34, 1.90136e-13, 3.2339e-34, 8.70459e-09, 3.2339e-34, 3.2339e-34, 3.2339e-34
0.397073, 0, 1.32591e-08, 2.22187e-33, 1.41421, -1.32591e-08, 0, 2.22187e-33, 2.22187e-33, 2.22187e-33, 2.22187e-33, 2.22187e-33, 2.22187e-33, 2.22187e-33, 2.22187e-33, 2.45442e-11, 2.22187e-33, 2.22187e-33, 3.12211e-13, 2.22187e-33, 1.32343e-08, 2.22187e-33, 2.22187e-33, 2.22187e-33
0.404938, 0, 2.00049e-08, 1.31786e-32, 1.41421, -2.00049e-08, 0, 1.31786e-32, 1.31786e-32, 1.31786e-32, 1.31786e-32, 1.31786e-32, 1.31786e-32, 1.31786e-32, 1.31786e-32, 3.70909e-11, 1.31786e-32, 1.31786e-32, 5.12192e-13, 1.31786e-32, 1.99673e-08, 1.31786e-32, 1.31786e-32, 1.31786e-32
0.412803, 0, 2.99534e-08, 7.82355e-32, 1.41421, -2.99534e-08, 0, 7.82355e-32, 7.82355e-32, 7.82355e-32, 7.82355e-32, 7.82355e-32, 7.82355e-32, 7.82355e-32, 7.82355e-32, 5.56431e-11, 7.82355e-32, 7.82355e-32, 8.39725e-13, 7.82355e-32, 2.98969e-08, 7.82355e-32, 7.82355e-32, 7.82355e-32
0.420668, 0, 4.45112e-08, 4.17092e-31, 1.41421, -4.45112e-08, 0, 4.17092e-31, 4.17092e-31, 4.17092e-31, 4.17092e-31, 4.17092e-31, 4.17092e-31, 4.17092e-31, 4.17092e-31, 8.2876e-11, 4.17092e-31, 4.17092e-31, 1.37604e-12, 4.17092e-31, 4.4427e-08, 4.17092e-31, 4.17092e-31, 4.17092e-31
0.428533, 0, 6.56498e-08, 2.165e-30, 1.41421, -6.56498e-08, 0, 2.165e-30, 2.165e-30, 2.165e-30, 2.165e-30, 2.165e-30, 2.165e-30, 2.165e-30, 2.165e-30, 1.22565e-10, 2.165e-30, 2.165e-30, 2.25387e-12, 2.165e-30, 6.5525e-08, 2.165e-30, 2.165e-30, 2.165e-30
0.436398, 0, 9.61091e-08, 1.07109e-29, 1.41421, -9.61091e-08, 0, 1.07109e-29, 1.07109e-29, 1.07109e-29, 1.07109e-29, 1.07109e-29, 1.07109e-29, 1.07109e-29, 1.07109e-29, 1.80003e-10, 1.07109e-29, 1.07109e-29, 3.68964e-12, 1.07109e-29, 9.59254e-08, 1.07109e-29, 1.07109e-29, 1.07109e-29
0.444263, 0, 1.39666e-07, 5.0296e-29, 1.41421, -1.39666e-07, 0, 5.0296e-29, 5.0296e-29, 5.0296e-29, 5.0296e-29, 5.0296e-29, 5.0296e-29, 5.0296e-29, 5.0296e-29, 2.62556e-10, 5.0296e-29, 5.0296e-29, 6.0353e-12, 5.0296e-29, 1.39397e-07, 5.0296e-29, 5.0296e-29, 5.0296e-29
0.452128, 0, 2.01484e-07, 2.2788e-28, 1.41421, -2.01484e-07, 0, 2.2788e-28, 2.2788e-28, 2.2788e-28, 2.2788e-28, 2.2788e-28, 2.2788e-28, 2.2788e-28, 2.2788e-28, 3.80407e-10, 2.2788e-28, 2.2788e-28, 9.86114e-12, 2.2788e-28, 2.01094e-07, 2.2788e-28, 2.2788e-28, 2.2788e-28
0.459993, 0, 2.88566e-07, 9.87686e-28, 1.41421, -2.88566e-07, 0, 9.87686e-28, 9.87686e-28, 9.87686e-28, 9.87686e-28, 9.87686e-28, 9.87686e-28, 9.87686e-28, 9.87686e-28, 5.47547e-10, 9.87686e-28, 9.87686e-28, 1.60873e-11, 9.87686e-28, 2.88002e-07, 9.87686e-28, 9.87686e-28, 9.87686e-28
0.467858, 0, 4.10334e-07, 4.08261e-27, 1.41421, -4.10334e-07, 0, 4.08261e-27, 4.08261e-27, 4.08261e-27, 4.08261e-27, 4.08261e-27, 4.08261e-27, 4.08261e-27, 4.08261e-27, 7.83074e-10, 4.08261e-27, 4.08261e-27, 2.61908e-11, 4.08261e-27, 4.09525e-07, 4.08261e-27, 4.08261e-27, 4.08261e-27
0.475723, 0, 5.79363e-07, 1.61109e-26, 1.41421, -5.79363e-07, 0, 1.61109e-26, 1.61109e-26, 1.61109e-26, 1.61109e-26, 1.61109e-26, 1.61109e-26, 1.61109e-26, 1.61109e-26, 1.11289e-09, 1.61109e-26, 1.61109e-26, 4.25297e-11, 1.61109e-26, 5.78208e-07, 1.61109e-26, 1.61109e-26, 1.61109e-26
0.483588, 0, 8.12306e-07, 6.07752e-26, 1.41421, -8.12306e-07, 0, 6.07752e-26, 6.07752e-26, 6.07752e-26, 6.07752e-26, 6.07752e-26, 2.85751e-12, 6.07752e-26, 6.07752e-26, 1.57195e-09, 6.07752e-26, 6.07752e-26, 6.88442e-11, 6.07752e-26, 8.10663e-07, 6.07752e-26, 6.07752e-26, 6.07752e-26
0.491453, 0, 1.13104e-06, 2.19549e-25, 1.41421, -1.13104e-06, 0, 2.19549e-25, 2.19549e-25, 2.19549e-25, 2.19549e-25, 2.19549e-25, 9.83005e-12, 2.19549e-25, 2.19549e-25, 2.20706e-09, 2.19549e-25, 2.19549e-25, 1.11027e-10, 2.19549e-25, 1.12871e-06, 2.19549e-25, 2.19549e-25, 2.19549e-25
0.499318, 0, 1.56409e-06, 7.67692e-25, 1.41421, -1.56409e-06, 0, 7.67692e-25, 7.67692e-25, 7.67692e-25, 7.67692e-25, 7.67692e-25, 2.63054e-11, 7.67692e-25, 7.67692e-25, 3.08064e-09, 7.67692e-25, 7.67692e-25, 1.78296e-10, 7.67692e-25, 1.56081e-06, 7.67692e-25, 7.67692e-25, 7.67692e-25
0.507183, 0, 2.15107e-06, 1.71344e-10, 1.41421, -2.15107e-06, 1.71344e-10, 1.71359e-10, 1.71421e-10, 7.12136e-10, 1.87925e-10, 2.06486e-10, 3.68989e-10, 7.31504e-10, 1.11351e-09, 4.44682e-09, 1.72375e-10, 1.74159e-10, 4.563e-10, 1.71346e-10, 2.1442e-06, 1.71344e-10, 1.71344e-10, 1.84564e-10
0.515048, 0, 2.94055e-06, 5.82851e-10, 1.41421, -2.94055e-06, 5.82851e-10, 5.82904e-10, 5.83114e-10, 2.43344e-09, 6.39589e-10, 7.03107e-10, 1.1886e-09, 2.49972e-09, 3.80695e-09, 6.48334e-09, 5.86379e-10, 5.92482e-10, 1.03596e-09, 5.82857e-10, 2.92636e-06, 5.82851e-10, 5.82851e-10, 6.2809e-10
0.522913, 0, 3.99856e-06, 1.54484e-09, 1.41421, -3.99856e-06, 1.54484e-09, 1.54498e-09, 1.54554e-09, 6.47407e-09, 1.69597e-09, 1.86515e-09, 3.09582e-09, 6.6506e-09, 1.01326e-08, 9.64323e-09, 1.55423e-09, 1.57049e-09, 2.26123e-09, 1.54485e-09, 3.96894e-06, 1.54484e-09, 1.54484e-09, 1.66534e-09
0.530778, 0, 5.4128e-06, 3.74152e-09, 1.41421, -5.4128e-06, 3.74152e-09, 3.74186e-09, 3.74322e-09, 1.57169e-08, 4.10868e-09, 4.51971e-09, 7.42695e-09, 1.61458e-08, 2.46051e-08, 1.47965e-08, 3.76435e-09, 3.80384e-09, 4.86734e-09, 3.74155e-09, 5.35017e-06, 3.74152e-09, 3.74152e-09, 4.03426e-09
0.538643, 0, 7.30405e-06, 8.63689e-09, 1.41421, -7.30405e-06, 8.63689e-09, 8.63767e-09, 8.64082e-09, 3.63372e-08, 9.48616e-09, 1.04369e-08, 1.70229e-08, 3.73293e-08, 5.68965e-08, 2.36475e-08, 8.68969e-09, 8.78105e-09, 1.03949e-08, 8.63697e-09, 7.17071e-06, 8.63689e-09, 8.63689e-09, 9.31403e-09
0.546508, 0, 9.84522e-06, 1.9285e-08, 1.41421, -9.84522e-06, 1.9285e-08, 1.92867e-08, 1.92938e-08, 8.12261e-08, 2.11841e-08, 2.33101e-08, 3.91356e-08, 8.34444e-08, 1.27199e-07, 3.95597e-08, 1.94031e-08, 1.96073e-08, 2.2012e-08, 1.92852e-08, 9.56046e-06, 1.9285e-08, 1.9285e-08, 2.07992e-08
0.554373, 0, 1.32923e-05, 4.18934e-08, 1.41421, -1.32923e-05, 4.18934e-08, 4.18972e-08, 4.19126e-08, 1.76605e-07, 4.60236e-08, 5.06473e-08, 8.75989e-08, 1.8143e-07, 2.76589e-07, 6.9136e-08, 4.21502e-08, 4.25945e-08, 4.60947e-08, 4.18938e-08, 1.26891e-05, 4.18934e-08, 4.18934e-08, 4.51865e-08
0.562238, 0, 1.80713e-05, 8.87536e-08, 1.41421, -1.80713e-05, 8.87536e-08, 8.87616e-08, 8.87942e-08, 3.74439e-07, 9.75125e-08, 1.07318e-07, 2.19254e-07, 3.84671e-07, 5.86476e-07, 1.25171e-07, 8.92982e-08, 9.02404e-08, 9.51805e-08, 8.87545e-08, 1.67823e-05, 8.87536e-08, 8.87536e-08, 9.57373e-08
0.570103, 0, 2.48334e-05, 1.83584e-07, 1.41421, -2.48334e-05, 1.83584e-07, 1.83601e-07, 1.83668e-07, 7.75086e-07, 2.01719e-07, 2.22021e-07, 4.99587e-07, 7.9627e-07, 1.2141e-06, 2.32018e-07, 1.84712e-07, 1.86662e-07, 1.93347e-07, 1.83586e-07, 2.21491e-05, 1.83584e-07, 1.83584e-07, 1.98044e-07
0.577968, 0, 3.46907e-05, 3.70963e-07, 1.41421, -3.46907e-05, 3.70963e-07, 3.70997e-07, 3.71133e-07, 1.56734e-06, 4.07643e-07, 4.48706e-07, 1.08488e-06, 1.61018e-06, 2.45529e-06, 4.35056e-07, 3.73244e-07, 3.77189e-07, 3.8569e-07, 3.70967e-07, 2.92257e-05, 3.70963e-07, 3.70963e-07, 4.00209e-07
0.585833, 0, 4.9538e-05, 7.32511e-07, 1.41421, -4.9538e-05, 7.32511e-07, 7.32578e-07, 7.32847e-07, 3.09721e-06, 8.05012e-07, 8.86175e-07, 2.28139e-06, 3.1819e-06, 4.8523e-06, 8.16909e-07, 7.37019e-07, 7.44818e-07, 7.54561e-07, 7.32519e-07, 3.86476e-05, 7.32511e-07, 7.32511e-07, 7.90318e-07
0.593698, 0, 7.26041e-05, 1.41379e-06, 1.41421, -7.26041e-05, 1.41379e-06, 1.41391e-06, 1.41443e-06, 5.98243e-06, 1.55386e-06, 1.71067e-06, 4.66087e-06, 6.14605e-06, 9.37329e-06, 1.52438e-06, 1.42249e-06, 1.43756e-06, 1.44656e-06, 1.4138e-06, 5.13713e-05, 1.41379e-06, 1.41379e-06, 1.52547e-06
0.601563, 0, 0.000109438, 2.66759e-06, 1.41421, -0.000109438, 2.66759e-06, 2.66783e-06, 2.66881e-06, 1.12971e-05, 2.93216e-06, 3.22835e-06, 9.34611e-06, 1.16061e-05, 1.77019e-05, 2.81184e-06, 2.68404e-06, 2.7125e-06, 2.71597e-06, 2.66761e-06, 6.88656e-05, 2.66759e-06, 2.66759e-06, 2.87854e-06
0.609428, 0, 0.000169418, 4.92141e-06, 1.41421, -0.000169418, 4.92141e-06, 4.92186e-06, 4.92368e-06, 2.08599e-05, 5.41008e-06, 5.95713e-06, 1.8418e-05, 2.14307e-05, 3.26894e-05, 5.10873e-06, 4.9518e-06, 5.00436e-06, 4.99234e-06, 4.92146e-06, 9.34174e-05, 4.92141e-06, 4.92141e-06, 5.31104e-06
0.617293, 0, 0.000268169, 8.87904e-06, 1.41421, -0.000268169, 8.87904e-06, 8.87986e-06, 8.88313e-06, 3.76689e-05, 9.76173e-06, 1.07499e-05, 3.56718e-05, 3.87e-05, 5.90369e-05, 9.12124e-06, 8.93393e-06, 9.02888e-06, 8.98232e-06, 8.87913e-06, 0.000128595, 8.87904e-06, 8.87904e-06, 9.58283e-06
0.625158, 0, 0.000431315, 1.56681e-05, 1.41421, -0.000431315, 1.56681e-05, 1.56696e-05, 1.56754e-05, 6.65355e-05, 1.72277e-05, 1.89736e-05, 6.79015e-05, 6.83573e-05, 0.000104289, 1.59801e-05, 1.57651e-05, 1.59329e-05, 1.58176e-05, 1.56683e-05, 0.000179963, 1.56681e-05, 1.56681e-05, 1.69116e-05
0.633023, 0, 0.000700028, 2.70466e-05, 1.41421, -0.000700028, 2.70466e-05, 2.70491e-05, 2.70591e-05, 0.000114973, 2.97424e-05, 3.27603e-05, 0.000127021, 0.000118122, 0.000180232, 2.74469e-05, 2.72143e-05, 2.75042e-05, 2.72615e-05, 2.70469e-05, 0.000256053, 2.70466e-05, 2.70466e-05, 2.9196e-05
0.640888, 0, 0.00113914, 4.56797e-05, 1.41421, -0.00113914, 4.56797e-05, 4.56839e-05, 4.57008e-05, 0.000194392, 5.02391e-05, 5.53433e-05, 0.00023349, 0.000199717, 0.000304766, 4.61917e-05, 4.59632e-05, 4.64536e-05, 4.59869e-05, 4.56802e-05, 0.000369734, 4.56797e-05, 4.56797e-05, 4.9315e-05
0.648753, 0, 0.00184876, 7.54958e-05, 1.41421, -0.00184876, 7.54958e-05, 7.55028e-05, 7.55308e-05, 0.000321648, 8.30427e-05, 9.14913e-05, 0.000421687, 0.000330463, 0.000504343, 7.61487e-05, 7.59651e-05, 7.67769e-05, 7.59327e-05, 7.54966e-05, 0.000540156, 7.54958e-05, 7.54958e-05, 8.15132e-05
0.656618, 0, 0.00298005, 0.00012212, 1.41421, -0.00298005, 0.00012212, 0.000122131, 0.000122177, 0.000520932, 0.000134348, 0.000148036, 0.000748098, 0.000535215, 0.000816932, 0.000122951, 0.00012288, 0.000124196, 0.000122738, 0.000122121, 0.000795103, 0.00012212, 0.00012212, 0.000131869
0.664482, 0, 0.00475651, 0.000193375, 1.41421, -0.00475651, 0.000193375, 0.000193392, 0.000193465, 0.000825973, 0.00021277, 0.000234482, 0.00130343, 0.000848627, 0.00129549, 0.000194428, 0.000194581, 0.000196667, 0.000194245, 0.000193377, 0.001174, 0.000193375, 0.000193375, 0.000208839
0.672347, 0, 0.00750134, 0.000299807, 1.41421, -0.00750134, 0.000299807, 0.000299834, 0.000299946, 0.00128238, 0.000329932, 0.000363657, 0.00222984, 0.00131757, 0.00201166, 0.00030114, 0.00030168, 0.000304921, 0.000301027, 0.00029981, 0.0017314, 0.000299807, 0.000299807, 0.000323827
