   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_348.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0272981, 696, 0, 0, 26.4197, 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.019436, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.011574, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00371194, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00415011, 0, 1.73989e-23, 0, 1.41421, -1.73989e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53362e-27, 0, 0, 1.22065e-28, 0, 4.69461e-28, 0, 1.73957e-23, 0, 0, 0
0.0120122, 0, 4.86553e-23, 0, 1.41421, -4.86553e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08516e-27, 0, 0, 3.43912e-28, 0, 1.3734e-27, 0, 4.86465e-23, 0, 0, 0
0.0198742, 0, 1.33002e-22, 0, 1.41421, -1.33002e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93676e-26, 0, 0, 9.48768e-28, 0, 3.92401e-27, 0, 1.32977e-22, 0, 0, 0
0.0277363, 0, 3.91986e-22, 0, 1.41421, -3.91986e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70807e-26, 0, 0, 2.83994e-27, 0, 1.2296e-26, 0, 3.91914e-22, 0, 0, 0
0.0355983, 0, 1.00315e-21, 0, 1.41421, -1.00315e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46077e-25, 0, 0, 7.33235e-27, 0, 3.24895e-26, 0, 1.00296e-21, 0, 0, 0
0.0434604, 0, 2.5139e-21, 0, 1.41421, -2.5139e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66072e-25, 0, 0, 1.85404e-26, 0, 8.38697e-26, 0, 2.51343e-21, 0, 0, 0
