   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_87.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0298694, 174, 0, 0, 13.2665, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0219889, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0141085, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00622802, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00165245, 0, 7.56972e-24, 0, 1.41421, -7.56972e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32651e-26, 0, 0, 1.2434e-28, 0, 3.98387e-28, 0, 7.53593e-24, 0, 0, 0
0.00953292, 0, 2.19843e-23, 0, 1.41421, -2.19843e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.66098e-26, 0, 0, 3.67446e-28, 0, 1.20054e-27, 0, 2.18862e-23, 0, 0, 0
0.0174134, 0, 6.15725e-23, 0, 1.41421, -6.15725e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70579e-25, 0, 0, 1.04609e-27, 0, 3.46947e-27, 0, 6.12974e-23, 0, 0, 0
0.0252938, 0, 1.87143e-22, 0, 1.41421, -1.87143e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22395e-25, 0, 0, 3.264e-27, 0, 1.10124e-26, 0, 1.86307e-22, 0, 0, 0
0.0331743, 0, 4.87258e-22, 0, 1.41421, -4.87258e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14124e-24, 0, 0, 8.62275e-27, 0, 2.93251e-26, 0, 4.85079e-22, 0, 0, 0
0.0410548, 0, 1.24021e-21, 0, 1.41421, -1.24021e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45003e-24, 0, 0, 2.22648e-26, 0, 7.62147e-26, 0, 1.23466e-21, 0, 0, 0
0.0489352, 0, 3.09137e-21, 0, 1.41421, -3.09137e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35848e-23, 0, 0, 5.62958e-26, 0, 1.93734e-25, 0, 3.07754e-21, 0, 0, 0
0.0568157, 0, 7.55735e-21, 0, 1.41421, -7.55735e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32103e-23, 0, 0, 1.39601e-25, 0, 4.82501e-25, 0, 7.52351e-21, 0, 0, 0
0.0646962, 0, 1.81422e-20, 0, 1.41421, -1.81422e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97245e-23, 0, 0, 3.39952e-25, 0, 1.17909e-24, 0, 1.80609e-20, 0, 0, 0
