   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.303497, 0, 7.75619e-11, 0, 1.41421, -7.75619e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77791e-13, 0, 0, 1.34629e-15, 0, 0, 7.73828e-11, 0, 0, 0
0.311408, 0, 1.28658e-10, 0, 1.41421, -1.28658e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94953e-13, 0, 0, 2.30544e-15, 0, 0, 1.2836e-10, 0, 0, 0
0.319319, 0, 2.11614e-10, 7.70714e-44, 1.41421, -2.11614e-10, 0, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 7.70714e-44, 4.85218e-13, 7.70714e-44, 7.70714e-44, 3.92358e-15, 7.70714e-44, 7.70714e-44, 2.11125e-10, 7.70714e-44, 7.70714e-44, 7.70714e-44
0.32723, 0, 3.45144e-10, 1.52461e-42, 1.41421, -3.45144e-10, 0, 1.52461e-42, 1.52461e-42, 1.52461e-42, 1.52461e-42, 1.52461e-42, 1.52461e-42, 1.52461e-42, 1.52461e-42, 1.52461e-42, 1.52461e-42, 7.91568e-13, 1.52461e-42, 1.52461e-42, 6.63894e-15, 1.52461e-42, 1.52461e-42, 3.44346e-10, 1.52461e-42, 1.52461e-42, 1.52461e-42
0.335141, 0, 5.58243e-10, 2.28776e-41, 1.41421, -5.58243e-10, 0, 2.28776e-41, 2.28776e-41, 2.28776e-41, 2.28776e-41, 2.28776e-41, 2.28776e-41, 2.28776e-41, 2.28776e-41, 2.28776e-41, 2.28776e-41, 1.28067e-12, 2.28776e-41, 2.28776e-41, 1.11737e-14, 2.28776e-41, 2.28776e-41, 5.56951e-10, 2.28776e-41, 2.28776e-41, 2.28776e-41
0.343052, 0, 8.95443e-10, 3.11951e-40, 1.41421, -8.95443e-10, 0, 3.11951e-40, 3.11951e-40, 3.11951e-40, 3.11951e-40, 3.11951e-40, 3.11951e-40, 3.11951e-40, 3.11951e-40, 3.11951e-40, 3.11951e-40, 2.05498e-12, 3.11951e-40, 3.11951e-40, 1.8715e-14, 3.11951e-40, 3.11951e-40, 8.9337e-10, 3.11951e-40, 3.11951e-40, 3.11951e-40
0.350963, 0, 1.42451e-09, 3.81954e-39, 1.41421, -1.42451e-09, 0, 3.81954e-39, 3.81954e-39, 3.81954e-39, 3.81954e-39, 3.81954e-39, 3.81954e-39, 3.81954e-39, 3.81954e-39, 3.81954e-39, 3.81954e-39, 3.27064e-12, 3.81954e-39, 3.81954e-39, 3.12107e-14, 3.81954e-39, 3.81954e-39, 1.42121e-09, 3.81954e-39, 3.81954e-39, 3.81954e-39
0.358874, 0, 2.24765e-09, 4.21444e-38, 1.41421, -2.24765e-09, 0, 4.21444e-38, 4.21444e-38, 4.21444e-38, 4.21444e-38, 4.21444e-38, 4.21444e-38, 4.21444e-38, 4.21444e-38, 4.21444e-38, 4.21444e-38, 5.1635e-12, 4.21444e-38, 4.21444e-38, 5.1854e-14, 4.21444e-38, 4.21444e-38, 2.24244e-09, 4.21444e-38, 4.21444e-38, 4.21444e-38
0.366786, 0, 3.51764e-09, 4.20606e-37, 1.41421, -3.51764e-09, 0, 4.20606e-37, 4.20606e-37, 4.20606e-37, 4.20606e-37, 4.20606e-37, 4.20606e-37, 4.20606e-37, 4.20606e-37, 4.20606e-37, 4.20606e-37, 8.08674e-12, 4.20606e-37, 4.20606e-37, 8.5876e-14, 4.20606e-37, 4.20606e-37, 3.50946e-09, 4.20606e-37, 4.20606e-37, 4.20606e-37
0.374697, 0, 5.4608e-09, 3.82288e-36, 1.41421, -5.4608e-09, 0, 3.82288e-36, 3.82288e-36, 3.82288e-36, 3.82288e-36, 3.82288e-36, 3.82288e-36, 3.82288e-36, 3.82288e-36, 3.82288e-36, 3.82288e-36, 1.25648e-11, 3.82288e-36, 3.82288e-36, 1.41849e-13, 3.82288e-36, 3.82288e-36, 5.44809e-09, 3.82288e-36, 3.82288e-36, 3.82288e-36
0.382608, 0, 8.40998e-09, 9.88872e-35, 1.41421, -8.40998e-09, 0, 9.88872e-35, 9.88872e-35, 9.88872e-35, 9.88872e-35, 9.88872e-35, 9.88872e-35, 9.88872e-35, 9.88872e-35, 9.88872e-35, 9.88872e-35, 1.93717e-11, 9.88872e-35, 9.88872e-35, 2.34198e-13, 9.88872e-35, 9.88872e-35, 8.39037e-09, 9.88872e-35, 9.88872e-35, 9.88872e-35
0.390519, 0, 1.28479e-08, 7.00007e-34, 1.41421, -1.28479e-08, 0, 7.00007e-34, 7.00007e-34, 7.00007e-34, 7.00007e-34, 7.00007e-34, 7.00007e-34, 7.00007e-34, 7.00007e-34, 7.00007e-34, 7.00007e-34, 2.96326e-11, 7.00007e-34, 7.00007e-34, 3.85437e-13, 7.00007e-34, 7.00007e-34, 1.28179e-08, 7.00007e-34, 7.00007e-34, 7.00007e-34
0.39843, 0, 1.94728e-08, 4.14266e-33, 1.41421, -1.94728e-08, 0, 4.14266e-33, 4.14266e-33, 4.14266e-33, 4.14266e-33, 4.14266e-33, 4.14266e-33, 4.14266e-33, 4.14266e-33, 4.14266e-33, 4.14266e-33, 4.49826e-11, 4.14266e-33, 4.14266e-33, 6.33636e-13, 4.14266e-33, 4.14266e-33, 1.94272e-08, 4.14266e-33, 4.14266e-33, 4.14266e-33
0.406341, 0, 2.92825e-08, 2.53621e-32, 1.41421, -2.92825e-08, 0, 2.53621e-32, 2.53621e-32, 2.53621e-32, 2.53621e-32, 2.53621e-32, 2.53621e-32, 2.53621e-32, 2.53621e-32, 2.53621e-32, 2.53621e-32, 6.77707e-11, 2.53621e-32, 2.53621e-32, 1.04087e-12, 2.53621e-32, 2.53621e-32, 2.92137e-08, 2.53621e-32, 2.53621e-32, 2.53621e-32
0.414252, 0, 4.36918e-08, 1.38268e-31, 1.41421, -4.36918e-08, 0, 1.38268e-31, 1.38268e-31, 1.38268e-31, 1.38268e-31, 1.38268e-31, 1.38268e-31, 1.38268e-31, 1.38268e-31, 1.38268e-31, 1.38268e-31, 1.01346e-10, 1.38268e-31, 1.38268e-31, 1.70895e-12, 1.38268e-31, 1.38268e-31, 4.35887e-08, 1.38268e-31, 1.38268e-31, 1.38268e-31
0.422163, 0, 6.46891e-08, 7.43335e-31, 1.41421, -6.46891e-08, 0, 7.43335e-31, 7.43335e-31, 7.43335e-31, 7.43335e-31, 7.43335e-31, 7.43335e-31, 7.43335e-31, 7.43335e-31, 7.43335e-31, 7.43335e-31, 1.50452e-10, 7.43335e-31, 7.43335e-31, 2.80468e-12, 7.43335e-31, 7.43335e-31, 6.45359e-08, 7.43335e-31, 7.43335e-31, 7.43335e-31
0.430075, 0, 9.50462e-08, 3.82194e-30, 1.41421, -9.50462e-08, 0, 3.82194e-30, 3.82194e-30, 3.82194e-30, 3.82194e-30, 3.82194e-30, 3.82194e-30, 3.82194e-30, 3.82194e-30, 3.82194e-30, 3.82194e-30, 2.21751e-10, 3.82194e-30, 3.82194e-30, 4.60099e-12, 3.82194e-30, 3.82194e-30, 9.48199e-08, 3.82194e-30, 3.82194e-30, 3.82194e-30
0.437986, 0, 1.38593e-07, 1.85948e-29, 1.41421, -1.38593e-07, 0, 1.85948e-29, 1.85948e-29, 1.85948e-29, 1.85948e-29, 1.85948e-29, 1.85948e-29, 1.85948e-29, 1.85948e-29, 1.85948e-29, 1.85948e-29, 3.24542e-10, 1.85948e-29, 1.85948e-29, 7.54326e-12, 1.85948e-29, 1.85948e-29, 1.38261e-07, 1.85948e-29, 1.85948e-29, 1.85948e-29
0.445897, 0, 2.00577e-07, 8.67422e-29, 1.41421, -2.00577e-07, 0, 8.67422e-29, 8.67422e-29, 8.67422e-29, 8.67422e-29, 8.67422e-29, 8.67422e-29, 8.67422e-29, 8.67422e-29, 8.67422e-29, 8.67422e-29, 4.71712e-10, 8.67422e-29, 8.67422e-29, 1.23562e-11, 8.67422e-29, 8.67422e-29, 2.00093e-07, 8.67422e-29, 8.67422e-29, 8.67422e-29
0.453808, 0, 2.88132e-07, 3.89862e-28, 1.41421, -2.88132e-07, 0, 3.89862e-28, 3.89862e-28, 3.89862e-28, 3.89862e-28, 3.89862e-28, 3.89862e-28, 3.89862e-28, 3.89862e-28, 3.89862e-28, 3.89862e-28, 6.80996e-10, 3.89862e-28, 3.89862e-28, 2.02143e-11, 3.89862e-28, 3.89862e-28, 2.87431e-07, 3.89862e-28, 3.89862e-28, 3.89862e-28
0.461719, 0, 4.10873e-07, 1.6747e-27, 1.41421, -4.10873e-07, 0, 1.6747e-27, 1.6747e-27, 1.6747e-27, 1.6747e-27, 1.6747e-27, 1.6747e-27, 1.6747e-27, 1.6747e-27, 1.6747e-27, 1.6747e-27, 9.76655e-10, 1.6747e-27, 1.6747e-27, 3.30121e-11, 1.6747e-27, 1.6747e-27, 4.09863e-07, 1.6747e-27, 1.6747e-27, 1.6747e-27
0.46963, 0, 5.81653e-07, 6.86812e-27, 1.41421, -5.81653e-07, 0, 6.86812e-27, 6.86812e-27, 6.86812e-27, 6.86812e-27, 6.86812e-27, 6.86812e-27, 6.86812e-27, 6.86812e-27, 6.86812e-27, 6.86812e-27, 1.39166e-09, 6.86812e-27, 6.86812e-27, 5.37895e-11, 6.86812e-27, 6.86812e-27, 5.80208e-07, 6.86812e-27, 6.86812e-27, 6.86812e-27
0.477541, 0, 8.17526e-07, 2.68989e-26, 1.41421, -8.17526e-07, 0, 2.68989e-26, 2.68989e-26, 2.68989e-26, 2.68989e-26, 2.68989e-26, 2.68989e-26, 2.68989e-26, 4.48652e-12, 2.68989e-26, 2.68989e-26, 1.97054e-09, 2.68989e-26, 2.68989e-26, 8.73947e-11, 2.68989e-26, 2.68989e-26, 8.15464e-07, 2.68989e-26, 2.68989e-26, 2.68989e-26
0.485452, 0, 1.14092e-06, 1.00746e-25, 1.41421, -1.14092e-06, 0, 1.00746e-25, 1.00746e-25, 1.00746e-25, 1.00746e-25, 1.00746e-25, 1.00746e-25, 1.00746e-25, 1.55964e-11, 1.00746e-25, 1.00746e-25, 2.77309e-09, 1.00746e-25, 1.00746e-25, 1.4151e-10, 1.00746e-25, 1.00746e-25, 1.13799e-06, 1.00746e-25, 1.00746e-25, 1.00746e-25
0.493364, 0, 1.58114e-06, 3.62549e-25, 1.41421, -1.58114e-06, 0, 3.62549e-25, 3.62549e-25, 3.62549e-25, 3.62549e-25, 3.62549e-25, 3.62549e-25, 3.62549e-25, 4.21731e-11, 3.62549e-25, 3.62549e-25, 3.8791e-09, 3.62549e-25, 3.62549e-25, 2.28221e-10, 3.62549e-25, 3.62549e-25, 1.57699e-06, 3.62549e-25, 3.62549e-25, 3.62549e-25
0.501275, 0, 2.17791e-06, 1.26477e-24, 1.41421, -2.17791e-06, 0, 1.59924e-14, 9.9361e-14, 5.88437e-10, 1.66455e-11, 1.97433e-12, 3.75008e-11, 3.50816e-12, 3.17112e-10, 2.53434e-10, 4.03987e-10, 5.39454e-09, 7.84132e-12, 2.3589e-12, 3.66404e-10, 2.45115e-13, 6.63868e-16, 2.17051e-06, 1.26477e-24, 1.26477e-24, 1.19723e-11
0.509186, 0, 2.98109e-06, 2.46019e-10, 1.41421, -2.98109e-06, 2.46019e-10, 2.46075e-10, 2.46363e-10, 2.27918e-09, 3.03533e-10, 2.52841e-10, 3.75592e-10, 2.58141e-10, 1.22626e-09, 1.12168e-09, 1.64187e-09, 7.70504e-09, 2.73113e-10, 2.5417e-10, 8.31378e-10, 2.50378e-10, 2.46022e-10, 2.96748e-06, 2.46019e-10, 2.46019e-10, 2.87386e-10
0.517097, 0, 4.05656e-06, 8.4687e-10, 1.41421, -4.05656e-06, 8.4687e-10, 8.47019e-10, 8.47793e-10, 6.31422e-09, 1.00153e-09, 8.65214e-10, 1.1953e-09, 8.79465e-10, 3.37939e-09, 3.2016e-09, 4.60043e-09, 1.11025e-08, 9.19726e-10, 8.68787e-10, 1.77692e-09, 8.62707e-10, 8.46876e-10, 4.03049e-06, 8.4687e-10, 8.4687e-10, 9.58108e-10
0.525008, 0, 5.49193e-06, 2.2707e-09, 1.41421, -5.49193e-06, 2.2707e-09, 2.27107e-09, 2.27296e-09, 1.56757e-08, 2.6499e-09, 2.31568e-09, 3.12499e-09, 2.35062e-09, 8.34145e-09, 8.0441e-09, 1.14738e-08, 1.62937e-08, 2.44933e-09, 2.32444e-09, 3.73975e-09, 2.31535e-09, 2.27072e-09, 5.44008e-06, 2.2707e-09, 2.2707e-09, 2.54344e-09
0.532919, 0, 7.40439e-06, 5.55444e-09, 1.41421, -7.40439e-06, 5.55444e-09, 5.55529e-09, 5.55972e-09, 3.68315e-08, 6.43919e-09, 5.65938e-09, 7.54771e-09, 5.74091e-09, 1.94837e-08, 1.90252e-08, 2.70274e-08, 2.46247e-08, 5.97122e-09, 5.67982e-09, 7.86043e-09, 5.66754e-09, 5.55447e-09, 7.2984e-06, 5.55444e-09, 5.55444e-09, 6.1908e-09
0.54083, 0, 9.95636e-06, 1.29331e-08, 1.41421, -9.95636e-06, 1.29331e-08, 1.2935e-08, 1.2945e-08, 8.34402e-08, 1.49276e-08, 1.31697e-08, 1.74265e-08, 1.33535e-08, 4.3904e-08, 4.32998e-08, 6.13392e-08, 3.87283e-08, 1.38727e-08, 1.32158e-08, 1.65292e-08, 1.32029e-08, 1.29332e-08, 9.73664e-06, 1.29331e-08, 1.29331e-08, 1.43676e-08
0.548741, 0, 1.33855e-05, 2.9102e-08, 1.41421, -1.33855e-05, 2.9102e-08, 2.91062e-08, 2.9128e-08, 1.83594e-07, 3.34722e-08, 2.96203e-08, 3.89477e-08, 3.0023e-08, 1.00782e-07, 9.56401e-08, 1.35167e-07, 6.38088e-08, 3.11607e-08, 2.97213e-08, 3.4672e-08, 2.97195e-08, 2.91021e-08, 1.29243e-05, 2.9102e-08, 2.9102e-08, 3.22452e-08
0.556652, 0, 1.80752e-05, 6.366e-08, 1.41421, -1.80752e-05, 6.366e-08, 6.3669e-08, 6.37157e-08, 3.93551e-07, 7.29918e-08, 6.47669e-08, 8.46838e-08, 6.56268e-08, 2.54018e-07, 2.05741e-07, 2.90144e-07, 1.10113e-07, 6.8056e-08, 6.49824e-08, 7.2227e-08, 6.50293e-08, 6.36604e-08, 1.70841e-05, 6.366e-08, 6.366e-08, 7.0372e-08
0.564564, 0, 2.46037e-05, 1.3572e-07, 1.41421, -2.46037e-05, 1.3572e-07, 1.35738e-07, 1.35836e-07, 8.23033e-07, 1.55162e-07, 1.38026e-07, 1.79522e-07, 1.39817e-07, 5.95295e-07, 4.31739e-07, 6.07589e-07, 1.97572e-07, 1.44879e-07, 1.38475e-07, 1.48802e-07, 1.38673e-07, 1.3572e-07, 2.25153e-05, 1.3572e-07, 1.3572e-07, 1.49704e-07
0.572475, 0, 3.39304e-05, 2.82334e-07, 1.41421, -3.39304e-05, 2.82334e-07, 2.82372e-07, 2.8257e-07, 1.68041e-06, 3.21882e-07, 2.87025e-07, 3.71432e-07, 2.90669e-07, 1.31744e-06, 8.84471e-07, 1.24217e-06, 3.64269e-07, 3.00964e-07, 2.87938e-07, 3.02178e-07, 2.88544e-07, 2.82335e-07, 2.96327e-05, 2.82334e-07, 2.82334e-07, 3.10779e-07
0.580386, 0, 4.76879e-05, 5.73447e-07, 1.41421, -4.76879e-05, 5.73447e-07, 5.73522e-07, 5.73916e-07, 3.35101e-06, 6.52017e-07, 5.82766e-07, 7.50459e-07, 5.90006e-07, 2.81326e-06, 1.76971e-06, 2.48036e-06, 6.81442e-07, 6.1046e-07, 5.84581e-07, 6.03319e-07, 5.86197e-07, 5.7345e-07, 3.90301e-05, 5.73447e-07, 5.73447e-07, 6.29959e-07
0.588297, 0, 6.86825e-05, 1.13761e-06, 1.41421, -6.86825e-05, 1.13761e-06, 1.13776e-06, 1.13852e-06, 6.52858e-06, 1.29011e-06, 1.1557e-06, 1.48117e-06, 1.16975e-06, 5.85827e-06, 3.45945e-06, 4.83873e-06, 1.27926e-06, 1.20945e-06, 1.15922e-06, 1.18225e-06, 1.16318e-06, 1.13762e-06, 5.15855e-05, 1.13761e-06, 1.13761e-06, 1.2473e-06
0.596208, 0, 0.000101696, 2.20485e-06, 1.41421, -0.000101696, 2.20485e-06, 2.20512e-06, 2.20657e-06, 1.24292e-05, 2.49407e-06, 2.23915e-06, 2.85644e-06, 2.2658e-06, 1.18958e-05, 6.60838e-06, 9.22431e-06, 2.38974e-06, 2.34109e-06, 2.24583e-06, 2.27108e-06, 2.25498e-06, 2.20486e-06, 6.86334e-05, 2.20485e-06, 2.20485e-06, 2.41287e-06
0.604119, 0, 0.000154994, 4.17586e-06, 1.41421, -0.000154994, 4.17586e-06, 4.17637e-06, 4.17906e-06, 2.31282e-05, 4.71197e-06, 4.23944e-06, 5.38368e-06, 4.28885e-06, 2.37339e-05, 1.23385e-05, 1.71875e-05, 4.41611e-06, 4.42841e-06, 4.25183e-06, 4.27344e-06, 4.27196e-06, 4.17588e-06, 9.22366e-05, 4.17586e-06, 4.17586e-06, 4.56146e-06
0.61203, 0, 0.000242532, 7.73e-06, 1.41421, -0.000242532, 7.73e-06, 7.73093e-06, 7.7358e-06, 4.20723e-05, 8.70146e-06, 7.84523e-06, 9.91862e-06, 7.93474e-06, 4.65273e-05, 2.25209e-05, 3.13074e-05, 8.04085e-06, 8.18763e-06, 7.86767e-06, 7.87278e-06, 7.91019e-06, 7.73004e-06, 0.00012561, 7.73e-06, 7.73e-06, 8.42873e-06
