   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_312.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.36097, 10, 22.8917, 22.2982, 3.4641, -12.8917, 0, 22.2983, 22.2983, 22.2983, 22.4741, 22.3081, 22.6007, 22.2983, 22.2982, 22.2982, 22.2982, 22.2982, 22.2982, 22.2982, 22.2982, 22.2982, 22.2982, 22.2982, 22.2982, 22.4034, 22.2982
4.36883, 16, 23.089, 22.4055, 4.24264, -7.08901, 0, 22.4055, 22.4056, 22.4055, 22.5864, 22.4136, 22.7899, 22.4055, 22.4055, 22.4055, 22.4055, 22.4055, 22.4055, 22.4055, 22.4055, 22.4055, 22.4055, 22.4055, 22.4055, 22.5155, 22.4055
4.3767, 34, 23.3039, 22.5131, 6, 10.6961, 0, 22.5131, 22.5131, 22.5131, 22.7009, 22.52, 22.9952, 22.5131, 22.5131, 22.5131, 22.5131, 22.5131, 22.5131, 22.5131, 22.5131, 22.5131, 22.5131, 22.5131, 22.5131, 22.627, 22.5131
4.38457, 22, 23.5378, 22.6209, 4.89898, -1.53783, 0, 22.6209, 22.621, 22.621, 22.8181, 22.6269, 23.2177, 22.6209, 22.6209, 22.6209, 22.6209, 22.6209, 22.6209, 22.6209, 22.6209, 22.6209, 22.6209, 22.6209, 22.6209, 22.7377, 22.6209
4.39243, 22, 23.7921, 22.729, 4.89898, -1.79211, 0, 22.7291, 22.7291, 22.7291, 22.9389, 22.7344, 23.4582, 22.729, 22.729, 22.729, 22.729, 22.729, 22.729, 22.729, 22.729, 22.729, 22.729, 22.729, 22.729, 22.8477, 22.729
4.4003, 26, 24.0678, 22.8375, 5.2915, 1.93225, 0, 22.8375, 22.8375, 22.8375, 23.0642, 22.8423, 23.7167, 22.8375, 22.8375, 22.8375, 22.8375, 22.8375, 22.8375, 22.8375, 22.8375, 22.8375, 22.8375, 22.8375, 22.8375, 22.9569, 22.8375
4.40816, 20, 24.3652, 22.9462, 4.69042, -4.36522, 0, 22.9462, 22.9462, 22.9462, 23.1954, 22.9507, 23.9923, 22.9462, 22.9462, 22.9462, 22.9462, 22.9462, 22.9462, 22.9462, 22.9462, 22.9462, 22.9462, 22.9462, 22.9462, 23.0652, 22.9462
4.41603, 22, 24.6846, 23.0551, 4.89898, -2.68463, 0, 23.0551, 23.0552, 23.0552, 23.334, 23.0595, 24.2837, 23.0551, 23.0551, 23.0551, 23.0551, 23.0551, 23.0551, 23.0551, 23.0551, 23.0551, 23.0551, 23.0551, 23.0551, 23.1728, 23.0551
4.4239, 28, 25.0256, 23.1644, 5.47723, 2.97441, 0, 23.1644, 23.1644, 23.1644, 23.4822, 23.1686, 24.5882, 23.1644, 23.1644, 23.1644, 23.1644, 23.1644, 23.1644, 23.1644, 23.1644, 23.1644, 23.1644, 23.1644, 23.1644, 23.2797, 23.1644
4.43176, 28, 25.3872, 23.2739, 5.47723, 2.61279, 0, 23.2739, 23.274, 23.274, 23.6426, 23.278, 24.9023, 23.2739, 23.2739, 23.2739, 23.2739, 23.2739, 23.2739, 23.2739, 23.2739, 23.2739, 23.2739, 23.2739, 23.2739, 23.3859, 23.2739
4.43963, 38, 25.7685, 23.3837, 6.32456, 12.2315, 0, 23.3838, 23.3838, 23.3838, 23.8183, 23.3878, 25.2218, 23.3837, 23.3837, 23.3837, 23.3837, 23.3837, 23.3837, 23.3837, 23.3837, 23.3837, 23.3837, 23.3837, 23.3837, 23.4917, 23.3837
4.4475, 44, 26.1683, 23.4938, 6.78233, 17.8317, 0, 23.4938, 23.4939, 23.4938, 24.0132, 23.4979, 25.5414, 23.4938, 23.4938, 23.4938, 23.4938, 23.4938, 23.4938, 23.4938, 23.4938, 23.4938, 23.4938, 23.4938, 23.4938, 23.5971, 23.4938
4.45536, 18, 26.5856, 23.6042, 4.47214, -8.58556, 0, 23.6042, 23.6042, 23.6042, 24.232, 23.6082, 25.8553, 23.6042, 23.6042, 23.6042, 23.6042, 23.6042, 23.6042, 23.6042, 23.6042, 23.6042, 23.6042, 23.6042, 23.6042, 23.7024, 23.6042
4.46323, 22, 27.0198, 23.7148, 4.89898, -5.01985, 0, 23.7148, 23.7148, 23.7148, 24.48, 23.7189, 26.1576, 23.7148, 23.7148, 23.7148, 23.7148, 23.7148, 23.7148, 23.7148, 23.7148, 23.7148, 23.7148, 23.7148, 23.7148, 23.8077, 23.7148
4.47109, 34, 27.4714, 23.8257, 6, 6.52861, 0, 23.8257, 23.8257, 23.8257, 24.7635, 23.8298, 26.4419, 23.8257, 23.8257, 23.8257, 23.8257, 23.8257, 23.8257, 23.8257, 23.8257, 23.8257, 23.8257, 23.8257, 23.8257, 23.913, 23.8257
4.47896, 20, 27.9415, 23.9368, 4.69042, -7.94153, 0, 23.9368, 23.9369, 23.9368, 25.0897, 23.941, 26.7025, 23.9368, 23.9368, 23.9368, 23.9368, 23.9368, 23.9368, 23.9368, 23.9368, 23.9368, 23.9368, 23.9368, 23.9368, 24.0187, 23.9368
4.48683, 24, 28.4329, 24.0482, 5.09902, -4.43289, 0, 24.0482, 24.0482, 24.0482, 25.4661, 24.0525, 26.934, 24.0482, 24.0482, 24.0482, 24.0482, 24.0482, 24.0482, 24.0482, 24.0482, 24.0482, 24.0482, 24.0482, 24.0482, 24.1248, 24.0482
4.49469, 32, 28.9495, 24.1599, 5.83095, 3.05052, 0, 24.1599, 24.1599, 24.1599, 25.9012, 24.1643, 27.132, 24.1599, 24.1599, 24.1599, 24.1599, 24.1599, 24.1599, 24.1599, 24.1599, 24.1599, 24.1599, 24.1599, 24.1599, 24.2314, 24.1599
4.50256, 30, 29.4967, 24.2717, 5.65685, 0.503338, 0, 24.2718, 24.2718, 24.2718, 26.4034, 24.2763, 27.2935, 24.2717, 24.2717, 24.2717, 24.2717, 24.2717, 24.2717, 24.2717, 24.2717, 24.2717, 24.2717, 24.2717, 24.2717, 24.3387, 24.2717
4.51043, 52, 30.081, 24.3839, 7.34847, 21.919, 0, 24.3839, 24.3839, 24.3839, 26.9809, 24.3886, 27.4165, 24.3839, 24.3839, 24.3839, 24.3839, 24.3839, 24.3839, 24.3839, 24.3839, 24.3839, 24.3839, 24.3839, 24.3839, 24.4465, 24.3839
4.51829, 44, 30.7096, 24.4962, 6.78233, 13.2904, 0, 24.4962, 24.4963, 24.4963, 27.6414, 24.5011, 27.5007, 24.4962, 24.4962, 24.4962, 24.4962, 24.4962, 24.4962, 24.4962, 24.4962, 24.4962, 24.4962, 24.4962, 24.4962, 24.5551, 24.4962
4.52616, 34, 31.3903, 24.6088, 6, 2.60971, 0, 24.6088, 24.6089, 24.6089, 28.3911, 24.614, 27.5473, 24.6088, 24.6088, 24.6088, 24.6088, 24.6088, 24.6088, 24.6088, 24.6088, 24.6088, 24.6088, 24.6088, 24.6088, 24.6643, 24.6088
4.53402, 46, 32.1296, 24.7216, 6.9282, 13.8704, 0, 24.7217, 24.7217, 24.7217, 29.2344, 24.7271, 27.5589, 24.7216, 24.7216, 24.7216, 24.7216, 24.7216, 24.7216, 24.7216, 24.7216, 24.7216, 24.7216, 24.7216, 24.7216, 24.7741, 24.7216
4.54189, 52, 32.9331, 24.8347, 7.34847, 19.0669, 0, 24.8347, 24.8347, 24.8347, 30.1727, 24.8404, 27.5393, 24.8347, 24.8347, 24.8347, 24.8347, 24.8347, 24.8347, 24.8347, 24.8347, 24.8347, 24.8347, 24.8347, 24.8347, 24.8845, 24.8347
4.54976, 46, 33.8037, 24.9479, 6.9282, 12.1963, 0, 24.9479, 24.948, 24.948, 31.2045, 24.9541, 27.4934, 24.9479, 24.9479, 24.9479, 24.9479, 24.9479, 24.9479, 24.9479, 24.9479, 24.9479, 24.9479, 24.9479, 24.9479, 24.9954, 24.9479
4.55762, 32, 34.7411, 25.0614, 5.83095, -2.74113, 0, 25.0614, 25.0614, 25.0614, 32.3237, 25.0681, 27.4267, 25.0614, 25.0614, 25.0614, 25.0614, 25.0614, 25.0614, 25.0614, 25.0614, 25.0614, 25.0614, 25.0614, 25.0614, 25.1067, 25.0614
4.56549, 30, 35.741, 25.1751, 5.65685, -5.74104, 0, 25.1751, 25.1751, 25.1751, 33.5202, 25.1824, 27.3451, 25.1751, 25.1751, 25.1751, 25.1751, 25.1751, 25.1751, 25.1751, 25.1751, 25.1751, 25.1751, 25.1751, 25.1751, 25.2184, 25.1751
4.57336, 50, 36.7941, 25.2889, 7.2111, 13.2059, 0, 25.2889, 25.289, 25.289, 34.7787, 25.297, 27.2548, 25.2889, 25.2889, 25.2889, 25.2889, 25.2889, 25.2889, 25.2889, 25.2889, 25.2889, 25.2889, 25.2889, 25.2889, 25.3303, 25.2889
4.58122, 24, 37.8863, 25.403, 5.09902, -13.8863, 0, 25.403, 25.403, 25.403, 36.0793, 25.412, 27.1615, 25.403, 25.403, 25.403, 25.403, 25.403, 25.403, 25.403, 25.403, 25.403, 25.403, 25.403, 25.403, 25.4425, 25.403
4.58909, 52, 38.9987, 25.5173, 7.34847, 13.0013, 0, 25.5173, 25.5173, 25.5173, 37.3978, 25.5274, 27.0704, 25.5173, 25.5173, 25.5173, 25.5173, 25.5173, 25.5173, 25.5173, 25.5173, 25.5173, 25.5173, 25.5173, 25.5173, 25.5548, 25.5173
4.59695, 38, 40.1075, 25.6317, 6.32456, -2.10748, 0, 25.6317, 25.6318, 25.6318, 38.7058, 25.6431, 26.9864, 25.6317, 25.6317, 25.6317, 25.6317, 25.6317, 25.6317, 25.6317, 25.6317, 25.6317, 25.6317, 25.6317, 25.6317, 25.6672, 25.6317
4.60482, 32, 41.1856, 25.7464, 5.83095, -9.18559, 0, 25.7464, 25.7464, 25.7464, 39.9724, 25.7593, 26.9132, 25.7464, 25.7464, 25.7464, 25.7464, 25.7464, 25.7464, 25.7464, 25.7464, 25.7464, 25.7464, 25.7464, 25.7464, 25.7797, 25.7464
4.61269, 60, 42.2033, 25.8612, 7.87401, 17.7967, 0, 25.8612, 25.8613, 25.8612, 41.1649, 25.8759, 26.8537, 25.8612, 25.8612, 25.8612, 25.8612, 25.8612, 25.8612, 25.8612, 25.8612, 25.8612, 25.8612, 25.8612, 25.8612, 25.8923, 25.8612
4.62055, 42, 43.1299, 25.9762, 6.63325, -1.12989, 0, 25.9763, 25.9763, 25.9763, 42.2506, 25.993, 26.81, 25.9762, 25.9762, 25.9762, 25.9762, 25.9762, 25.9762, 25.9762, 25.9762, 25.9762, 25.9763, 25.9762, 25.9762, 26.005, 25.9762
4.62842, 52, 43.9355, 26.0915, 7.34847, 8.06449, 0, 26.0915, 26.0915, 26.0915, 43.1984, 26.1105, 26.7831, 26.0915, 26.0915, 26.0915, 26.0915, 26.0915, 26.0915, 26.0915, 26.0915, 26.0915, 26.0915, 26.0915, 26.0915, 26.1178, 26.0915
4.63628, 32, 44.5925, 26.2068, 5.83095, -12.5925, 0, 26.2069, 26.2069, 26.2069, 43.9801, 26.2285, 26.7736, 26.2068, 26.2068, 26.2068, 26.2068, 26.2068, 26.2068, 26.2068, 26.2068, 26.2068, 26.2068, 26.2068, 26.2068, 26.2307, 26.2068
4.64415, 50, 45.0776, 26.3224, 7.2111, 4.92242, 0, 26.3224, 26.3224, 26.3224, 44.5728, 26.3469, 26.7811, 26.3224, 26.3224, 26.3224, 26.3224, 26.3224, 26.3224, 26.3224, 26.3224, 26.3224, 26.3224, 26.3224, 26.3224, 26.3438, 26.3224
4.65202, 36, 45.3729, 26.4381, 6.16441, -9.37292, 0, 26.4381, 26.4382, 26.4382, 44.9594, 26.4658, 26.8049, 26.4381, 26.4381, 26.4381, 26.4381, 26.4381, 26.4381, 26.4381, 26.4381, 26.4381, 26.4381, 26.4381, 26.4381, 26.4572, 26.4381
4.65988, 46, 45.4674, 26.5541, 6.9282, 0.532578, 0, 26.5541, 26.5541, 26.5541, 45.13, 26.5851, 26.8437, 26.5541, 26.5541, 26.5541, 26.5541, 26.5541, 26.5541, 26.5541, 26.5541, 26.5541, 26.5541, 26.5541, 26.5541, 26.5708, 26.5541
4.66775, 58, 45.3574, 26.6701, 7.74597, 12.6426, 0, 26.6701, 26.6701, 26.6701, 45.0822, 26.7046, 26.8962, 26.6701, 26.6701, 26.6701, 26.6701, 26.6701, 26.6701, 26.6701, 26.6701, 26.6701, 26.6701, 26.6701, 26.6701, 26.6846, 26.6701
4.67562, 58, 45.047, 26.7863, 7.74597, 12.953, 0, 26.7863, 26.7864, 26.7864, 44.8218, 26.8245, 26.9608, 26.7863, 26.7863, 26.7863, 26.7863, 26.7863, 26.7863, 26.7863, 26.7863, 26.7863, 26.7863, 26.7863, 26.7863, 26.7988, 26.7863
4.68348, 38, 44.5476, 26.9027, 6.32456, -6.54759, 0, 26.9027, 26.9028, 26.9028, 44.3619, 26.9446, 27.0359, 26.9027, 26.9027, 26.9027, 26.9027, 26.9027, 26.9027, 26.9027, 26.9027, 26.9027, 26.9027, 26.9027, 26.9027, 26.9133, 26.9027
4.69135, 40, 43.8775, 27.0193, 6.48074, -3.87754, 0, 27.0193, 27.0193, 27.0193, 43.7224, 27.0648, 27.12, 27.0193, 27.0193, 27.0193, 27.0193, 27.0193, 27.0193, 27.0193, 27.0193, 27.0193, 27.0193, 27.0193, 27.0193, 27.0281, 27.0193
4.69921, 42, 43.0607, 27.1359, 6.63325, -1.06075, 0, 27.1359, 27.136, 27.136, 42.9286, 27.185, 27.2116, 27.1359, 27.1359, 27.1359, 27.1359, 27.1359, 27.1359, 27.1359, 27.1359, 27.1359, 27.1359, 27.1359, 27.1359, 27.1433, 27.1359
4.70708, 48, 42.1255, 27.2528, 7.07107, 5.8745, 0, 27.2528, 27.2528, 27.2528, 42.0103, 27.3051, 27.3095, 27.2528, 27.2528, 27.2528, 27.2528, 27.2528, 27.2528, 27.2528, 27.2528, 27.2528, 27.2528, 27.2528, 27.2528, 27.2588, 27.2528
4.71495, 26, 41.1025, 27.3697, 5.2915, -15.1025, 0, 27.3697, 27.3697, 27.3697, 40.9993, 27.425, 27.4126, 27.3697, 27.3697, 27.3697, 27.3697, 27.3697, 27.3697, 27.3697, 27.3697, 27.3697, 27.3697, 27.3697, 27.3697, 27.3746, 27.3697
4.72281, 48, 40.024, 27.4868, 7.07107, 7.97601, 0, 27.4868, 27.4868, 27.4868, 39.9288, 27.5446, 27.52, 27.4868, 27.4868, 27.4868, 27.4868, 27.4868, 27.4868, 27.4868, 27.4868, 27.4868, 27.4868, 27.4868, 27.4868, 27.4907, 27.4868
4.73068, 48, 38.9212, 27.6039, 7.07107, 9.07881, 0, 27.6039, 27.604, 27.604, 38.831, 27.6639, 27.631, 27.6039, 27.6039, 27.6039, 27.6039, 27.6039, 27.6039, 27.6039, 27.6039, 27.6039, 27.6039, 27.6039, 27.6039, 27.6071, 27.6039
4.73854, 26, 37.8237, 27.7212, 5.2915, -11.8237, 0, 27.7212, 27.7213, 27.7213, 37.7359, 27.7827, 27.7449, 27.7212, 27.7212, 27.7212, 27.7212, 27.7212, 27.7212, 27.7212, 27.7212, 27.7212, 27.7212, 27.7212, 27.7212, 27.7237, 27.7212
4.74641, 72, 36.7581, 27.8386, 8.60233, 35.2419, 0, 27.8386, 27.8387, 27.8387, 36.6708, 27.901, 27.8615, 27.8386, 27.8386, 27.8386, 27.8386, 27.8386, 27.8386, 27.8386, 27.8386, 27.8386, 27.8386, 27.8386, 27.8386, 27.8406, 27.8386
4.75428, 22, 35.7467, 27.9561, 4.89898, -13.7467, 0, 27.9561, 27.9562, 27.9562, 35.658, 28.0188, 27.9805, 27.9561, 27.9561, 27.9561, 27.9561, 27.9561, 27.9561, 27.9561, 27.9561, 27.9561, 27.9561, 27.9561, 27.9561, 27.9577, 27.9561
4.76214, 32, 34.8077, 28.0737, 5.83095, -2.8077, 0, 28.0737, 28.0737, 28.0737, 34.716, 28.136, 28.1017, 28.0737, 28.0737, 28.0737, 28.0737, 28.0737, 28.0737, 28.0737, 28.0737, 28.0737, 28.0737, 28.0737, 28.0737, 28.0749, 28.0737
4.77001, 30, 33.9543, 28.1914, 5.65685, -3.95432, 0, 28.1914, 28.1914, 28.1914, 33.858, 28.2527, 28.2252, 28.1914, 28.1914, 28.1914, 28.1914, 28.1914, 28.1914, 28.1914, 28.1914, 28.1914, 28.1914, 28.1914, 28.1914, 28.1924, 28.1914
4.77788, 24, 33.1953, 28.3091, 5.09902, -9.19528, 0, 28.3091, 28.3091, 28.3091, 33.0926, 28.3689, 28.351, 28.3091, 28.3091, 28.3091, 28.3091, 28.3091, 28.3091, 28.3091, 28.3091, 28.3091, 28.3091, 28.3091, 28.3091, 28.31, 28.3091
4.78574, 22, 32.535, 28.4269, 4.89898, -10.535, 0, 28.4269, 28.427, 28.4269, 32.4241, 28.4846, 28.4792, 28.4269, 28.4269, 28.4269, 28.4269, 28.4269, 28.4269, 28.4269, 28.4269, 28.4269, 28.4269, 28.4269, 28.4269, 28.4277, 28.4269
4.79361, 22, 31.9741, 28.5448, 4.89898, -9.97413, 0, 28.5448, 28.5448, 28.5448, 31.8529, 28.6, 28.61, 28.5448, 28.5448, 28.5448, 28.5448, 28.5448, 28.5448, 28.5448, 28.5448, 28.5448, 28.5448, 28.5448, 28.5448, 28.5456, 28.5448
4.80147, 30, 31.51, 28.6627, 5.65685, -1.50998, 0, 28.6627, 28.6627, 28.6627, 31.3761, 28.715, 28.7434, 28.6627, 28.6627, 28.6627, 28.6627, 28.6627, 28.6627, 28.6627, 28.6627, 28.6627, 28.6627, 28.6627, 28.6627, 28.6635, 28.6627
4.80934, 22, 31.1375, 28.7807, 4.89898, -9.13748, 0, 28.7807, 28.7807, 28.7807, 30.9885, 28.8298, 28.8795, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7807, 28.7816, 28.7807
4.81721, 12, 30.8497, 28.8987, 3.74166, -18.8497, 0, 28.8987, 28.8987, 28.8987, 30.6829, 28.9444, 29.0185, 28.8987, 28.8987, 28.8987, 28.8987, 28.8987, 28.8987, 28.8987, 28.8987, 28.8987, 28.8987, 28.8987, 28.8987, 28.8997, 28.8987
4.82507, 24, 30.6383, 29.0167, 5.09902, -6.63832, 0, 29.0168, 29.0168, 29.0168, 30.4512, 29.0591, 29.1602, 29.0167, 29.0167, 29.0167, 29.0167, 29.0167, 29.0167, 29.0167, 29.0167, 29.0167, 29.0167, 29.0167, 29.0167, 29.018, 29.0167
4.83294, 22, 30.4946, 29.1348, 4.89898, -8.49462, 0, 29.1348, 29.1349, 29.1348, 30.2845, 29.1737, 29.3045, 29.1348, 29.1348, 29.1348, 29.1348, 29.1348, 29.1348, 29.1348, 29.1348, 29.1348, 29.1348, 29.1348, 29.1348, 29.1362, 29.1348
4.84081, 26, 30.4095, 29.2529, 5.2915, -4.40949, 0, 29.2529, 29.253, 29.2529, 30.1739, 29.2885, 29.4512, 29.2529, 29.2529, 29.2529, 29.2529, 29.2529, 29.2529, 29.2529, 29.2529, 29.2529, 29.2529, 29.2529, 29.2529, 29.2546, 29.2529
4.84867, 38, 30.3741, 29.371, 6.32456, 7.6259, 0, 29.371, 29.3711, 29.371, 30.111, 29.4034, 29.5997, 29.371, 29.371, 29.371, 29.371, 29.371, 29.371, 29.371, 29.371, 29.371, 29.371, 29.371, 29.371, 29.3729, 29.371
4.85654, 24, 30.38, 29.4891, 5.09902, -6.38001, 0, 29.4891, 29.4891, 29.4891, 30.0878, 29.5185, 29.7496, 29.4891, 29.4891, 29.4891, 29.4891, 29.4891, 29.4891, 29.4891, 29.4891, 29.4891, 29.4891, 29.4891, 29.4891, 29.4913, 29.4891
4.8644, 34, 30.4194, 29.6072, 6, 3.58055, 0, 29.6072, 29.6072, 29.6072, 30.0971, 29.6339, 29.9002, 29.6072, 29.6072, 29.6072, 29.6072, 29.6072, 29.6072, 29.6072, 29.6072, 29.6072, 29.6072, 29.6072, 29.6072, 29.6097, 29.6072
4.87227, 32, 30.4853, 29.7253, 5.83095, 1.51467, 0, 29.7253, 29.7253, 29.7253, 30.1327, 29.7495, 30.0507, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7253, 29.7281, 29.7253
4.88014, 10, 30.5714, 29.8433, 3.4641, -20.5714, 0, 29.8433, 29.8434, 29.8434, 30.1892, 29.8654, 30.2003, 29.8433, 29.8433, 29.8433, 29.8433, 29.8433, 29.8433, 29.8433, 29.8433, 29.8433, 29.8433, 29.8433, 29.8433, 29.8465, 29.8433
4.888, 22, 30.6723, 29.9613, 4.89898, -8.67231, 0, 29.9613, 29.9614, 29.9614, 30.2619, 29.9815, 30.348, 29.9613, 29.9613, 29.9613, 29.9613, 29.9613, 29.9613, 29.9613, 29.9613, 29.9613, 29.9613, 29.9613, 29.9613, 29.9649, 29.9613
4.89587, 24, 30.7833, 30.0793, 5.09902, -6.78328, 0, 30.0793, 30.0794, 30.0794, 30.3473, 30.0978, 30.4929, 30.0793, 30.0793, 30.0793, 30.0793, 30.0793, 30.0793, 30.0793, 30.0793, 30.0793, 30.0793, 30.0793, 30.0793, 30.0832, 30.0793
4.90373, 22, 30.9005, 30.1973, 4.89898, -8.90046, 0, 30.1973, 30.1973, 30.1973, 30.4422, 30.2144, 30.6341, 30.1973, 30.1973, 30.1973, 30.1973, 30.1973, 30.1973, 30.1973, 30.1973, 30.1973, 30.1973, 30.1973, 30.1973, 30.2015, 30.1973
4.9116, 30, 31.0206, 30.3152, 5.65685, -1.02062, 0, 30.3152, 30.3152, 30.3152, 30.5443, 30.3312, 30.7708, 30.3152, 30.3152, 30.3152, 30.3152, 30.3152, 30.3152, 30.3152, 30.3152, 30.3152, 30.3152, 30.3152, 30.3152, 30.3197, 30.3152
4.91947, 28, 31.1413, 30.433, 5.47723, -3.14125, 0, 30.433, 30.4331, 30.433, 30.6517, 30.4482, 30.9024, 30.433, 30.433, 30.433, 30.433, 30.433, 30.433, 30.433, 30.433, 30.433, 30.433, 30.433, 30.433, 30.4378, 30.433
4.92733, 22, 31.2604, 30.5508, 4.89898, -9.26039, 0, 30.5508, 30.5509, 30.5508, 30.7631, 30.5653, 31.0285, 30.5508, 30.5508, 30.5508, 30.5508, 30.5508, 30.5508, 30.5508, 30.5508, 30.5508, 30.5508, 30.5508, 30.5508, 30.5559, 30.5508
4.9352, 48, 31.3767, 30.6686, 7.07107, 16.6233, 0, 30.6686, 30.6686, 30.6686, 30.8773, 30.6825, 31.1486, 30.6686, 30.6686, 30.6686, 30.6686, 30.6686, 30.6686, 30.6686, 30.6686, 30.6686, 30.6686, 30.6686, 30.6686, 30.6739, 30.6686
4.94307, 26, 31.4891, 30.7863, 5.2915, -5.48912, 0, 30.7863, 30.7863, 30.7863, 30.9935, 30.7999, 31.2627, 30.7863, 30.7863, 30.7863, 30.7863, 30.7863, 30.7863, 30.7863, 30.7863, 30.7863, 30.7863, 30.7863, 30.7863, 30.7917, 30.7863
4.95093, 36, 31.5974, 30.9039, 6.16441, 4.40263, 0, 30.9039, 30.904, 30.904, 31.1112, 30.9173, 31.371, 30.9039, 30.9039, 30.9039, 30.9039, 30.9039, 30.9039, 30.9039, 30.9039, 30.9039, 30.9039, 30.9039, 30.9039, 30.9095, 30.9039
4.9588, 30, 31.7013, 31.0215, 5.65685, -1.70126, 0, 31.0215, 31.0216, 31.0216, 31.23, 31.0347, 31.4738, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0215, 31.0272, 31.0215
4.96666, 42, 31.801, 31.1391, 6.63325, 10.199, 0, 31.1391, 31.1391, 31.1391, 31.3494, 31.1522, 31.5717, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1391, 31.1448, 31.1391
4.97453, 22, 31.8972, 31.2566, 4.89898, -9.8972, 0, 31.2566, 31.2566, 31.2566, 31.4695, 31.2697, 31.6654, 31.2566, 31.2566, 31.2566, 31.2566, 31.2566, 31.2566, 31.2566, 31.2566, 31.2566, 31.2566, 31.2566, 31.2566, 31.2623, 31.2566
4.9824, 24, 31.9904, 31.3741, 5.09902, -7.99038, 0, 31.3741, 31.3741, 31.3741, 31.5899, 31.3872, 31.7556, 31.3741, 31.3741, 31.3741, 31.3741, 31.3741, 31.3741, 31.3741, 31.3741, 31.3741, 31.3741, 31.3741, 31.3741, 31.3797, 31.3741
4.99026, 32, 32.0814, 31.4915, 5.83095, -0.081356, 0, 31.4915, 31.4915, 31.4915, 31.7106, 31.5048, 31.8433, 31.4915, 31.4915, 31.4915, 31.4915, 31.4915, 31.4915, 31.4915, 31.4915, 31.4915, 31.4915, 31.4915, 31.4915, 31.4971, 31.4915
4.99813, 30, 32.171, 31.6089, 5.65685, -2.17098, 0, 31.6089, 31.6089, 31.6089, 31.8316, 31.6223, 31.9293, 31.6089, 31.6089, 31.6089, 31.6089, 31.6089, 31.6089, 31.6089, 31.6089, 31.6089, 31.6089, 31.6089, 31.6089, 31.6143, 31.6089
5.006, 24, 32.2601, 31.7262, 5.09902, -8.2601, 0, 31.7263, 31.7263, 31.7263, 31.9529, 31.7398, 32.0146, 31.7262, 31.7262, 31.7262, 31.7262, 31.7262, 31.7262, 31.7262, 31.7262, 31.7262, 31.7262, 31.7262, 31.7262, 31.7315, 31.7262
5.01386, 30, 32.3495, 31.8435, 5.65685, -2.34951, 0, 31.8436, 31.8436, 31.8436, 32.0743, 31.8572, 32.0999, 31.8435, 31.8435, 31.8435, 31.8435, 31.8435, 31.8435, 31.8435, 31.8435, 31.8435, 31.8435, 31.8435, 31.8435, 31.8486, 31.8435
5.02173, 30, 32.44, 31.9608, 5.65685, -2.43996, 0, 31.9608, 31.9608, 31.9608, 32.196, 31.9747, 32.186, 31.9608, 31.9608, 31.9608, 31.9608, 31.9608, 31.9608, 31.9608, 31.9608, 31.9608, 31.9608, 31.9608, 31.9608, 31.9656, 31.9608
5.02959, 34, 32.5321, 32.078, 6, 1.46787, 0, 32.078, 32.078, 32.078, 32.318, 32.092, 32.2734, 32.078, 32.078, 32.078, 32.078, 32.078, 32.078, 32.078, 32.078, 32.078, 32.078, 32.078, 32.078, 32.0825, 32.078
5.03746, 38, 32.6265, 32.1951, 6.32456, 5.3735, 0, 32.1951, 32.1951, 32.1951, 32.4403, 32.2093, 32.3626, 32.1951, 32.1951, 32.1951, 32.1951, 32.1951, 32.1951, 32.1951, 32.1951, 32.1951, 32.1951, 32.1951, 32.1951, 32.1994, 32.1951
5.04533, 26, 32.7236, 32.3122, 5.2915, -6.72358, 0, 32.3122, 32.3122, 32.3122, 32.563, 32.3266, 32.4541, 32.3122, 32.3122, 32.3122, 32.3122, 32.3122, 32.3122, 32.3122, 32.3122, 32.3122, 32.3122, 32.3122, 32.3122, 32.3162, 32.3122
5.05319, 20, 32.8236, 32.4291, 4.69042, -12.8236, 0, 32.4291, 32.4292, 32.4291, 32.6862, 32.4438, 32.5479, 32.4291, 32.4291, 32.4291, 32.4291, 32.4291, 32.4291, 32.4291, 32.4291, 32.4291, 32.4291, 32.4291, 32.4291, 32.433, 32.4291
5.06106, 30, 32.9269, 32.546, 5.65685, -2.92693, 0, 32.546, 32.546, 32.546, 32.8101, 32.5608, 32.6442, 32.546, 32.546, 32.546, 32.546, 32.546, 32.546, 32.546, 32.546, 32.546, 32.546, 32.546, 32.546, 32.5496, 32.546
