   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_296.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.122217, 0, 2.62223e-18, 0, 1.41421, -2.62223e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22191e-19, 0, 1.50538e-22, 0, 0, 2.49989e-18, 0, 0, 0
0.13008, 0, 5.53376e-18, 0, 1.41421, -5.53376e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57863e-19, 0, 3.21374e-22, 0, 0, 5.27558e-18, 0, 0, 0
0.137944, 0, 1.15415e-17, 0, 1.41421, -1.15415e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37812e-19, 0, 6.78278e-22, 0, 0, 1.1003e-17, 0, 0, 0
0.145808, 0, 2.37977e-17, 0, 1.41421, -2.37977e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10893e-18, 0, 1.41574e-21, 0, 0, 2.26874e-17, 0, 0, 0
0.153672, 0, 4.8525e-17, 0, 1.41421, -4.8525e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26116e-18, 0, 2.92326e-21, 0, 0, 4.62609e-17, 0, 0, 0
0.161536, 0, 9.78728e-17, 0, 1.41421, -9.78728e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56067e-18, 0, 5.97281e-21, 0, 0, 9.33061e-17, 0, 0, 0
0.1694, 0, 1.95311e-16, 0, 1.41421, -1.95311e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10107e-18, 0, 1.20787e-20, 0, 0, 1.86198e-16, 0, 0, 0
0.177264, 0, 3.85701e-16, 0, 1.41421, -3.85701e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79728e-17, 0, 2.41822e-20, 0, 0, 3.67704e-16, 0, 0, 0
0.185128, 0, 7.53905e-16, 0, 1.41421, -7.53905e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51303e-17, 0, 4.79389e-20, 0, 0, 7.18727e-16, 0, 0, 0
0.192991, 0, 1.45881e-15, 0, 1.41421, -1.45881e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.79771e-17, 0, 9.41194e-20, 0, 0, 1.39074e-15, 0, 0, 0
0.200855, 0, 2.79489e-15, 0, 1.41421, -2.79489e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30235e-16, 0, 1.8304e-19, 0, 0, 2.66447e-15, 0, 0, 0
0.208719, 0, 5.30244e-15, 0, 1.41421, -5.30244e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4708e-16, 0, 3.52659e-19, 0, 0, 5.05501e-15, 0, 0, 0
0.216583, 0, 9.96296e-15, 0, 1.41421, -9.96296e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64248e-16, 0, 6.73241e-19, 0, 0, 9.49804e-15, 0, 0, 0
0.224447, 0, 1.85419e-14, 0, 1.41421, -1.85419e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.64004e-16, 0, 1.2737e-18, 0, 0, 1.76766e-14, 0, 0, 0
0.232311, 0, 3.41839e-14, 0, 1.41421, -3.41839e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59288e-15, 0, 2.3884e-18, 0, 0, 3.25886e-14, 0, 0, 0
0.240175, 0, 6.24355e-14, 0, 1.41421, -6.24355e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90933e-15, 0, 4.43973e-18, 0, 0, 5.95218e-14, 0, 0, 0
0.248039, 0, 1.12986e-13, 0, 1.41421, -1.12986e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26488e-15, 0, 8.18226e-18, 0, 0, 1.07713e-13, 0, 0, 0
0.255903, 0, 2.026e-13, 0, 1.41421, -2.026e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.44075e-15, 0, 1.49528e-17, 0, 0, 1.93145e-13, 0, 0, 0
0.263766, 0, 3.60007e-13, 0, 1.41421, -3.60007e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67757e-14, 0, 2.71005e-17, 0, 0, 3.43204e-13, 0, 0, 0
0.27163, 0, 6.3397e-13, 0, 1.41421, -6.3397e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95425e-14, 0, 4.872e-17, 0, 0, 6.04378e-13, 0, 0, 0
0.279494, 0, 1.10753e-12, 0, 1.41421, -1.10753e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16119e-14, 0, 8.70833e-17, 0, 0, 1.05583e-12, 0, 0, 0
0.287358, 0, 1.91563e-12, 0, 1.41421, -1.91563e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9274e-14, 0, 1.54104e-16, 0, 0, 1.82621e-12, 0, 0, 0
0.295222, 0, 3.28436e-12, 0, 1.41421, -3.28436e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53069e-13, 0, 2.7068e-16, 0, 0, 3.13102e-12, 0, 0, 0
0.303086, 0, 5.58208e-12, 0, 1.41421, -5.58208e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60175e-13, 0, 4.72036e-16, 0, 0, 5.32143e-12, 0, 0, 0
0.31095, 0, 9.40523e-12, 0, 1.41421, -9.40523e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38413e-13, 0, 8.17512e-16, 0, 0, 8.966e-12, 0, 0, 0
0.318814, 0, 1.57106e-11, 0, 1.41421, -1.57106e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32429e-13, 0, 1.40655e-15, 0, 0, 1.49768e-11, 0, 0, 0
0.326677, 0, 2.6019e-11, 1.82169e-43, 1.41421, -2.6019e-11, 0, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.82169e-43, 1.21322e-12, 1.82169e-43, 2.40504e-15, 1.82169e-43, 1.82169e-43, 2.48034e-11, 1.82169e-43, 1.82169e-43, 1.82169e-43
0.334541, 0, 4.2725e-11, 3.1291e-42, 1.41421, -4.2725e-11, 0, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 3.1291e-42, 1.99264e-12, 3.1291e-42, 4.08858e-15, 3.1291e-42, 3.1291e-42, 4.07283e-11, 3.1291e-42, 3.1291e-42, 3.1291e-42
0.342405, 0, 6.9565e-11, 4.4225e-41, 1.41421, -6.9565e-11, 0, 4.4225e-41, 4.4225e-41, 4.4225e-41, 4.4225e-41, 4.4225e-41, 4.4225e-41, 4.4225e-41, 4.4225e-41, 4.4225e-41, 3.24535e-12, 4.4225e-41, 6.91363e-15, 4.4225e-41, 4.4225e-41, 6.63127e-11, 4.4225e-41, 4.4225e-41, 4.4225e-41
0.350269, 0, 1.12315e-10, 5.54166e-40, 1.41421, -1.12315e-10, 0, 5.54166e-40, 5.54166e-40, 5.54166e-40, 5.54166e-40, 5.54166e-40, 5.54166e-40, 5.54166e-40, 5.54166e-40, 5.54166e-40, 5.2416e-12, 5.54166e-40, 1.16344e-14, 5.54166e-40, 5.54166e-40, 1.07061e-10, 5.54166e-40, 5.54166e-40, 5.54166e-40
0.358133, 0, 1.7982e-10, 6.21822e-39, 1.41421, -1.7982e-10, 0, 6.21822e-39, 6.21822e-39, 6.21822e-39, 6.21822e-39, 6.21822e-39, 6.21822e-39, 6.21822e-39, 6.21822e-39, 6.21822e-39, 8.39585e-12, 6.21822e-39, 1.94948e-14, 6.21822e-39, 6.21822e-39, 1.71405e-10, 6.21822e-39, 6.21822e-39, 6.21822e-39
0.365997, 0, 2.85511e-10, 6.31178e-38, 1.41421, -2.85511e-10, 0, 6.31178e-38, 6.31178e-38, 6.31178e-38, 6.31178e-38, 6.31178e-38, 6.31178e-38, 6.31178e-38, 6.31178e-38, 6.31178e-38, 1.33381e-11, 6.31178e-38, 3.2545e-14, 6.31178e-38, 6.31178e-38, 2.7214e-10, 6.31178e-38, 6.31178e-38, 6.31178e-38
0.373861, 0, 4.4958e-10, 5.82704e-37, 1.41421, -4.4958e-10, 0, 5.82704e-37, 5.82704e-37, 5.82704e-37, 5.82704e-37, 5.82704e-37, 5.82704e-37, 5.82704e-37, 5.82704e-37, 5.82704e-37, 2.10177e-11, 5.82704e-37, 5.41621e-14, 5.82704e-37, 5.82704e-37, 4.28508e-10, 5.82704e-37, 5.82704e-37, 5.82704e-37
0.381725, 0, 7.02131e-10, 4.9223e-36, 1.41421, -7.02131e-10, 0, 4.9223e-36, 4.9223e-36, 4.9223e-36, 4.9223e-36, 4.9223e-36, 4.9223e-36, 4.9223e-36, 4.9223e-36, 4.9223e-36, 3.28527e-11, 4.9223e-36, 8.99118e-14, 4.9223e-36, 4.9223e-36, 6.69188e-10, 4.9223e-36, 4.9223e-36, 4.9223e-36
0.389588, 0, 1.08762e-09, 3.82008e-35, 1.41421, -1.08762e-09, 0, 3.82008e-35, 3.82008e-35, 3.82008e-35, 3.82008e-35, 3.82008e-35, 3.82008e-35, 3.82008e-35, 3.82008e-35, 3.82008e-35, 5.09434e-11, 3.82008e-35, 1.48968e-13, 3.82008e-35, 3.82008e-35, 1.03653e-09, 3.82008e-35, 3.82008e-35, 3.82008e-35
0.397452, 0, 1.67112e-09, 2.73569e-34, 1.41421, -1.67112e-09, 0, 2.73569e-34, 2.73569e-34, 2.73569e-34, 2.73569e-34, 2.73569e-34, 2.73569e-34, 2.73569e-34, 2.73569e-34, 2.73569e-34, 7.83748e-11, 2.73569e-34, 2.46467e-13, 2.73569e-34, 2.73569e-34, 1.5925e-09, 2.73569e-34, 2.73569e-34, 2.73569e-34
0.405316, 0, 2.54706e-09, 1.88123e-33, 1.41421, -2.54706e-09, 0, 1.88123e-33, 1.88123e-33, 1.88123e-33, 1.88123e-33, 1.88123e-33, 1.88123e-33, 1.88123e-33, 1.88123e-33, 1.88123e-33, 1.19641e-10, 1.88123e-33, 4.07387e-13, 1.88123e-33, 1.88123e-33, 2.42701e-09, 1.88123e-33, 1.88123e-33, 1.88123e-33
0.41318, 0, 3.8512e-09, 1.08519e-32, 1.41421, -3.8512e-09, 0, 1.08519e-32, 1.08519e-32, 1.08519e-32, 1.08519e-32, 1.08519e-32, 1.08519e-32, 1.08519e-32, 1.08519e-32, 1.08519e-32, 1.81235e-10, 1.08519e-32, 6.72963e-13, 1.08519e-32, 1.08519e-32, 3.66929e-09, 1.08519e-32, 1.08519e-32, 1.08519e-32
0.421044, 0, 5.77705e-09, 6.33723e-32, 1.41421, -5.77705e-09, 0, 6.33723e-32, 6.33723e-32, 6.33723e-32, 6.33723e-32, 6.33723e-32, 6.33723e-32, 6.33723e-32, 6.33723e-32, 6.33723e-32, 2.72468e-10, 6.33723e-32, 1.11125e-12, 6.33723e-32, 6.33723e-32, 5.50347e-09, 6.33723e-32, 6.33723e-32, 6.33723e-32
0.428908, 0, 8.59804e-09, 3.3093e-31, 1.41421, -8.59804e-09, 0, 3.3093e-31, 3.3093e-31, 3.3093e-31, 3.3093e-31, 3.3093e-31, 3.3093e-31, 3.3093e-31, 3.3093e-31, 3.3093e-31, 4.06584e-10, 3.3093e-31, 1.83443e-12, 3.3093e-31, 3.3093e-31, 8.18962e-09, 3.3093e-31, 3.3093e-31, 3.3093e-31
0.436772, 0, 1.26972e-08, 1.69483e-30, 1.41421, -1.26972e-08, 0, 1.69483e-30, 1.69483e-30, 1.69483e-30, 1.69483e-30, 1.69483e-30, 1.69483e-30, 1.69483e-30, 1.69483e-30, 1.69483e-30, 6.02288e-10, 1.69483e-30, 3.02719e-12, 1.69483e-30, 1.69483e-30, 1.20919e-08, 1.69483e-30, 1.69483e-30, 1.69483e-30
0.444636, 0, 1.86065e-08, 8.30454e-30, 1.41421, -1.86065e-08, 0, 8.30454e-30, 8.30454e-30, 8.30454e-30, 8.30454e-30, 8.30454e-30, 8.30454e-30, 8.30454e-30, 8.30454e-30, 8.30454e-30, 8.85803e-10, 8.30454e-30, 4.99268e-12, 8.30454e-30, 8.30454e-30, 1.77157e-08, 8.30454e-30, 8.30454e-30, 8.30454e-30
0.4525, 0, 2.70583e-08, 3.87559e-29, 1.41421, -2.70583e-08, 0, 3.87559e-29, 3.87559e-29, 3.87559e-29, 3.87559e-29, 3.87559e-29, 3.87559e-29, 3.87559e-29, 3.87559e-29, 3.87559e-29, 1.29363e-09, 3.87559e-29, 8.22697e-12, 3.87559e-29, 3.87559e-29, 2.57565e-08, 3.87559e-29, 3.87559e-29, 3.87559e-29
0.460363, 0, 3.90531e-08, 1.75066e-28, 1.41421, -3.90531e-08, 0, 1.75066e-28, 1.75066e-28, 1.75066e-28, 1.75066e-28, 1.75066e-28, 1.75066e-28, 1.75066e-28, 1.75066e-28, 1.75066e-28, 1.87624e-09, 1.75066e-28, 1.35384e-11, 1.75066e-28, 1.75066e-28, 3.71633e-08, 1.75066e-28, 1.75066e-28, 1.75066e-28
0.468227, 0, 5.59454e-08, 7.57818e-28, 1.41421, -5.59454e-08, 0, 7.57818e-28, 7.57818e-28, 7.57818e-28, 7.57818e-28, 7.57818e-28, 7.57818e-28, 7.57818e-28, 7.57818e-28, 7.57818e-28, 2.70296e-09, 7.57818e-28, 2.22374e-11, 7.57818e-28, 7.57818e-28, 5.32202e-08, 7.57818e-28, 7.57818e-28, 7.57818e-28
0.476091, 0, 7.9555e-08, 3.13195e-27, 1.41421, -7.9555e-08, 0, 3.13195e-27, 3.13195e-27, 3.13195e-27, 3.13195e-27, 3.13195e-27, 3.13195e-27, 3.13195e-27, 3.13195e-27, 3.13195e-27, 3.8684e-09, 3.13195e-27, 3.6437e-11, 3.13195e-27, 3.13195e-27, 7.56501e-08, 3.13195e-27, 3.13195e-27, 3.13195e-27
0.483955, 0, 1.12306e-07, 1.23639e-26, 1.41421, -1.12306e-07, 0, 1.23639e-26, 1.23639e-26, 1.23639e-26, 1.23639e-26, 1.23639e-26, 1.23639e-26, 1.23639e-26, 1.23639e-26, 1.23639e-26, 5.50082e-09, 1.23639e-26, 5.9522e-11, 1.23639e-26, 1.23639e-26, 1.06745e-07, 1.23639e-26, 1.23639e-26, 1.23639e-26
0.491819, 0, 1.57403e-07, 4.6675e-26, 1.41421, -1.57403e-07, 0, 4.6675e-26, 4.6675e-26, 4.6675e-26, 4.6675e-26, 4.6675e-26, 1.0457e-12, 4.6675e-26, 4.6675e-26, 4.6675e-26, 7.77314e-09, 4.6675e-26, 9.68787e-11, 4.6675e-26, 4.6675e-26, 1.49532e-07, 4.6675e-26, 4.6675e-26, 4.6675e-26
0.499683, 0, 2.19048e-07, 1.6879e-25, 1.41421, -2.19048e-07, 0, 1.6879e-25, 1.6879e-25, 1.6879e-25, 1.6879e-25, 1.6879e-25, 3.63593e-12, 1.6879e-25, 1.6879e-25, 1.6879e-25, 1.09169e-08, 1.6879e-25, 1.57013e-10, 1.6879e-25, 1.6879e-25, 2.07971e-07, 1.6879e-25, 1.6879e-25, 1.6879e-25
0.507547, 0, 3.047e-07, 5.91105e-25, 1.41421, -3.047e-07, 0, 5.81492e-14, 1.02226e-13, 7.70309e-10, 1.93185e-11, 1.88758e-11, 5.79237e-11, 1.83401e-11, 2.07549e-12, 1.04447e-09, 1.52407e-08, 3.9084e-12, 2.53257e-10, 5.91105e-25, 1.78156e-15, 2.87246e-07, 5.91105e-25, 5.91105e-25, 2.45818e-11
0.515411, 0, 4.22411e-07, 7.59725e-11, 1.41421, -4.22411e-07, 7.59725e-11, 7.61738e-11, 7.63263e-11, 2.74206e-09, 1.42835e-10, 1.41303e-10, 2.66667e-10, 1.39449e-10, 8.31559e-11, 3.69096e-09, 2.12285e-08, 8.94997e-11, 4.8234e-10, 7.59725e-11, 7.59787e-11, 3.94078e-07, 7.59725e-11, 7.59725e-11, 1.61052e-10
0.523274, 0, 5.85142e-07, 2.63086e-10, 1.41421, -5.85142e-07, 2.63086e-10, 2.63628e-10, 2.64039e-10, 7.44917e-09, 4.43305e-10, 4.39175e-10, 7.68613e-10, 4.34178e-10, 2.82448e-10, 1.00068e-08, 2.94521e-08, 2.99547e-10, 9.11418e-10, 2.63086e-10, 2.63102e-10, 5.37055e-07, 2.63086e-10, 2.63086e-10, 4.92405e-10
0.531138, 0, 8.1326e-07, 7.09804e-10, 1.41421, -8.1326e-07, 7.09804e-10, 7.11138e-10, 7.12149e-10, 1.83751e-08, 1.15283e-09, 1.14268e-09, 1.94159e-09, 1.13039e-09, 7.57401e-10, 2.46625e-08, 4.07611e-08, 7.99435e-10, 1.73784e-09, 7.09804e-10, 7.09845e-10, 7.2733e-07, 7.09804e-10, 7.09804e-10, 1.27353e-09
0.539002, 0, 1.14034e-06, 1.74612e-09, 1.41421, -1.14034e-06, 1.74612e-09, 1.74924e-09, 1.7516e-09, 4.30718e-08, 2.78252e-09, 2.75877e-09, 4.60994e-09, 2.73003e-09, 1.85746e-09, 5.77802e-08, 5.63966e-08, 1.95579e-09, 3.36569e-09, 1.74612e-09, 1.74621e-09, 9.7917e-07, 1.74612e-09, 1.74612e-09, 3.06488e-09
0.546866, 0, 1.62487e-06, 4.08652e-09, 1.41421, -1.62487e-06, 4.08652e-09, 4.09357e-09, 4.09892e-09, 9.74726e-08, 6.42855e-09, 6.37487e-09, 1.0524e-08, 6.30993e-09, 4.33814e-09, 1.3071e-07, 7.82487e-08, 4.56035e-09, 6.62078e-09, 4.08652e-09, 4.08674e-09, 1.31114e-06, 4.08652e-09, 4.08652e-09, 7.06662e-09
0.55473, 0, 2.37267e-06, 9.23576e-09, 1.41421, -2.37267e-06, 9.23576e-09, 9.25124e-09, 9.26298e-09, 2.14293e-07, 1.43784e-08, 1.42605e-08, 2.38345e-08, 1.41179e-08, 9.78826e-09, 2.87276e-07, 1.0933e-07, 1.02762e-08, 1.31736e-08, 9.23576e-09, 9.23624e-09, 1.74772e-06, 9.23576e-09, 9.23576e-09, 1.57795e-08
0.562594, 0, 3.58373e-06, 2.03219e-08, 1.41421, -3.58373e-06, 2.03219e-08, 2.0355e-08, 2.03801e-08, 4.59322e-07, 3.13315e-08, 3.10792e-08, 5.76463e-08, 3.07739e-08, 2.15047e-08, 6.15569e-07, 1.54691e-07, 2.25493e-08, 2.63975e-08, 2.03219e-08, 2.03229e-08, 2.32198e-06, 2.03219e-08, 2.03219e-08, 3.43311e-08
0.570458, 0, 5.61407e-06, 4.34148e-08, 1.41421, -5.61407e-06, 4.34148e-08, 4.34839e-08, 4.35363e-08, 9.58838e-07, 6.63727e-08, 6.58465e-08, 1.28815e-07, 6.52099e-08, 4.58813e-08, 1.28465e-06, 2.22839e-07, 4.80595e-08, 5.27206e-08, 4.34148e-08, 4.3417e-08, 3.07958e-06, 4.34148e-08, 4.34148e-08, 7.26275e-08
0.578322, 0, 9.1271e-06, 9.05054e-08, 1.41421, -9.1271e-06, 9.05054e-08, 9.06461e-08, 9.07527e-08, 1.95376e-06, 1.37234e-07, 1.36163e-07, 2.77649e-07, 1.34867e-07, 9.55257e-08, 2.61692e-06, 3.28841e-07, 9.99592e-08, 1.04656e-07, 9.05054e-08, 9.05097e-08, 4.08673e-06, 9.05054e-08, 9.05054e-08, 1.49965e-07
0.586186, 0, 1.53195e-05, 1.84174e-07, 1.41421, -1.53195e-05, 1.84174e-07, 1.84453e-07, 1.84665e-07, 3.88684e-06, 2.77033e-07, 2.74904e-07, 5.82588e-07, 2.7233e-07, 1.9415e-07, 5.20468e-06, 4.99142e-07, 2.0296e-07, 2.05529e-07, 1.84174e-07, 1.84182e-07, 5.44211e-06, 1.84174e-07, 1.84174e-07, 3.02332e-07
0.594049, 0, 2.63117e-05, 3.65941e-07, 1.41421, -2.63117e-05, 3.65941e-07, 3.66483e-07, 3.66894e-07, 7.55113e-06, 5.46138e-07, 5.42008e-07, 1.19215e-06, 5.37011e-07, 3.853e-07, 1.01084e-05, 7.80107e-07, 4.02397e-07, 3.97935e-07, 3.65941e-07, 3.65958e-07, 7.29765e-06, 3.65941e-07, 3.65941e-07, 5.95232e-07
0.601913, 0, 4.57916e-05, 7.10095e-07, 1.41421, -4.57916e-05, 7.10095e-07, 7.11123e-07, 7.11902e-07, 1.43283e-05, 1.05163e-06, 1.0438e-06, 2.39387e-06, 1.03433e-06, 7.46788e-07, 1.91753e-05, 1.25209e-06, 7.79191e-07, 7.5768e-07, 7.10095e-07, 7.10127e-07, 9.89215e-06, 7.10095e-07, 7.10095e-07, 1.14467e-06
0.609777, 0, 8.00151e-05, 1.34595e-06, 1.41421, -8.00151e-05, 1.34595e-06, 1.34785e-06, 1.34929e-06, 2.65598e-05, 1.97828e-06, 1.96379e-06, 4.72202e-06, 1.94626e-06, 1.41388e-06, 3.55338e-05, 2.05197e-06, 1.47388e-06, 1.41622e-06, 1.34595e-06, 1.346e-06, 1.36048e-05, 1.34595e-06, 1.34595e-06, 2.15056e-06
0.617641, 0, 0.000139341, 2.49247e-06, 1.41421, -0.000139341, 2.49247e-06, 2.49591e-06, 2.49852e-06, 4.81039e-05, 3.63636e-06, 3.61014e-06, 9.15297e-06, 3.57842e-06, 2.61537e-06, 6.43377e-05, 3.40824e-06, 2.7239e-06, 2.59553e-06, 2.49247e-06, 2.49258e-06, 1.90377e-05, 2.49247e-06, 2.49247e-06, 3.94801e-06
0.625505, 0, 0.000240497, 4.51028e-06, 1.41421, -0.000240497, 4.51028e-06, 4.51637e-06, 4.52098e-06, 8.51413e-05, 6.53242e-06, 6.48608e-06, 1.74385e-05, 6.43001e-06, 4.72753e-06, 0.000113839, 5.69341e-06, 4.91939e-06, 4.66041e-06, 4.51028e-06, 4.51047e-06, 2.71411e-05, 4.51028e-06, 4.51028e-06, 7.08335e-06
0.633369, 0, 0.000409818, 7.97688e-06, 1.41421, -0.000409818, 7.97688e-06, 7.9874e-06, 7.99537e-06, 0.000147295, 1.14708e-05, 1.13907e-05, 3.2662e-05, 1.12939e-05, 8.35225e-06, 0.00019688, 9.49992e-06, 8.68375e-06, 8.1942e-06, 7.97688e-06, 7.9772e-06, 3.93897e-05, 7.97688e-06, 7.97688e-06, 1.24227e-05
0.641233, 0, 0.000687721, 1.37912e-05, 1.41421, -0.000687721, 1.37912e-05, 1.3809e-05, 1.38225e-05, 0.000249117, 1.9693e-05, 1.95577e-05, 6.01451e-05, 1.93941e-05, 1.44253e-05, 0.000332873, 1.57455e-05, 1.49852e-05, 1.41039e-05, 1.37912e-05, 1.37918e-05, 5.80344e-05, 1.37912e-05, 1.37912e-05, 2.13009e-05
0.649096, 0, 0.00113465, 2.33133e-05, 1.41421, -0.00113465, 2.33133e-05, 2.33426e-05, 2.33648e-05, 0.00041198, 3.30606e-05, 3.28372e-05, 0.000108887, 3.25669e-05, 2.43605e-05, 0.000550312, 2.58136e-05, 2.52853e-05, 2.37606e-05, 2.33133e-05, 2.33142e-05, 8.6437e-05, 2.33133e-05, 2.33133e-05, 3.57162e-05
