   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_150.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.86083, 318, 306.735, 0.835217, 17.8885, 11.2653, 0.00217302, 0.835224, 0.835254, 0.835224, 0.947645, 0.837793, 0.956952, 0.863734, 1.1164, 306.162, 0.837127, 0.835217, 0.835217, 0.835217, 0.835217, 0.835218, 0.854467, 0.835217, 0.835217, 0.840554
1.8687, 240, 244.682, 0.843656, 15.5563, -4.68239, 0.00197214, 0.843664, 0.843695, 0.843664, 0.95927, 0.846299, 0.987449, 0.872588, 1.14522, 244.063, 0.845409, 0.843656, 0.843656, 0.843656, 0.843656, 0.843657, 0.863147, 0.843656, 0.843656, 0.849059
1.87657, 200, 193.579, 0.853642, 14.2127, 6.42108, 0.00177489, 0.85365, 0.853682, 0.853649, 0.972233, 0.856346, 1.0212, 0.88302, 1.17631, 192.911, 0.855246, 0.853642, 0.853642, 0.853642, 0.853642, 0.853643, 0.873384, 0.853642, 0.853642, 0.859106
1.88445, 132, 152.053, 0.865598, 11.5758, -20.053, 0.00158372, 0.865607, 0.86564, 0.865606, 0.986916, 0.86836, 1.0581, 0.89546, 1.21007, 151.335, 0.867062, 0.865598, 0.865598, 0.865598, 0.865598, 0.865599, 0.885598, 0.865598, 0.865598, 0.87112
1.89232, 150, 118.704, 0.879868, 12.3288, 31.2962, 0.00140085, 0.879877, 0.879911, 0.879876, 1.00364, 0.882681, 1.09782, 0.910259, 1.24679, 117.935, 0.881201, 0.879868, 0.879868, 0.879868, 0.879868, 0.879869, 0.90013, 0.879868, 0.879868, 0.885443
1.90019, 118, 92.194, 0.896702, 10.9545, 25.806, 0.00122819, 0.896711, 0.896746, 0.89671, 1.02263, 0.899559, 1.13978, 0.927679, 1.28672, 91.3737, 0.89791, 0.896702, 0.896702, 0.896702, 0.896702, 0.896703, 0.917229, 0.896702, 0.896702, 0.902324
1.90806, 70, 71.304, 0.916257, 8.48528, -1.30402, 0.00106724, 0.916266, 0.916302, 0.916265, 1.04406, 0.919154, 1.18324, 0.947897, 1.32997, 70.4334, 0.917348, 0.916257, 0.916257, 0.916257, 0.916257, 0.916258, 0.937052, 0.916257, 0.916257, 0.921921
1.91593, 42, 54.9653, 0.938603, 6.63325, -12.9653, 0.000919105, 0.938613, 0.938649, 0.938612, 1.068, 0.941533, 1.22732, 0.971, 1.37659, 54.046, 0.939585, 0.938603, 0.938603, 0.938603, 0.938603, 0.938605, 0.959674, 0.938603, 0.938603, 0.944302
1.9238, 64, 42.2683, 0.963732, 8.12404, 21.7317, 0.000784439, 0.963742, 0.963778, 0.963741, 1.09446, 0.96669, 1.27108, 0.997004, 1.42657, 41.3031, 0.964611, 0.963732, 0.963732, 0.963732, 0.963732, 0.963733, 0.985087, 0.963732, 0.963732, 0.969461
1.93167, 38, 32.458, 0.991568, 6.32456, 5.54195, 0.000663505, 0.991578, 0.991615, 0.991577, 1.12339, 0.994549, 1.31361, 1.02586, 1.47981, 31.4504, 0.992352, 0.991568, 0.991568, 0.991568, 0.991568, 0.99157, 1.01322, 0.991568, 0.991568, 0.997322
1.93954, 26, 24.9193, 1.02199, 5.2915, 1.08073, 0.000556184, 1.022, 1.02204, 1.022, 1.1547, 1.02499, 1.35408, 1.05747, 1.53617, 23.8733, 1.02269, 1.02199, 1.02199, 1.02199, 1.02199, 1.02199, 1.04397, 1.02199, 1.02199, 1.02777
1.94742, 20, 19.1584, 1.05484, 4.69042, 0.841587, 0.000462047, 1.05485, 1.05489, 1.05485, 1.18825, 1.05786, 1.39186, 1.09171, 1.59549, 18.0787, 1.05546, 1.05484, 1.05484, 1.05484, 1.05484, 1.05485, 1.07717, 1.05484, 1.05484, 1.06063
1.95529, 10, 14.7829, 1.08995, 3.4641, -4.7829, 0.000380406, 1.08996, 1.09, 1.08996, 1.2239, 1.09298, 1.42652, 1.12843, 1.65759, 13.6741, 1.09049, 1.08995, 1.08995, 1.08995, 1.08995, 1.08996, 1.11267, 1.08995, 1.08995, 1.09576
1.96316, 14, 11.4831, 1.12714, 4, 2.51692, 0.000310385, 1.12715, 1.12719, 1.12715, 1.26151, 1.13017, 1.4579, 1.16747, 1.72228, 10.3499, 1.12761, 1.12714, 1.12714, 1.12714, 1.12714, 1.12714, 1.1503, 1.12714, 1.12714, 1.13295
1.97103, 14, 9.01516, 1.16622, 4, 4.98484, 0.000250978, 1.16623, 1.16627, 1.16623, 1.30091, 1.16926, 1.48611, 1.20868, 1.78937, 7.86198, 1.16664, 1.16622, 1.16622, 1.16622, 1.16622, 1.16623, 1.18988, 1.16622, 1.16622, 1.17205
1.9789, 14, 7.18794, 1.20705, 4, 6.81206, 0.000201111, 1.20706, 1.20709, 1.20705, 1.34196, 1.21009, 1.51149, 1.25193, 1.85871, 6.0185, 1.2074, 1.20705, 1.20705, 1.20705, 1.20705, 1.20705, 1.23127, 1.20705, 1.20705, 1.21288
1.98677, 6, 5.85158, 1.24946, 2.82843, 0.148424, 0.000159689, 1.24947, 1.24951, 1.24947, 1.38455, 1.25251, 1.53462, 1.29708, 1.93015, 4.66887, 1.24977, 1.24946, 1.24946, 1.24946, 1.24946, 1.24946, 1.27434, 1.24946, 1.24946, 1.2553
1.99464, 20, 4.88887, 1.29333, 4.69042, 15.1111, 0.000125637, 1.29335, 1.29338, 1.29334, 1.42855, 1.29639, 1.55621, 1.34402, 2.00358, 3.69499, 1.2936, 1.29333, 1.29333, 1.29333, 1.29333, 1.29334, 1.31897, 1.29333, 1.29333, 1.29918
2.00252, 2, 4.20856, 1.33857, 2, -2.20856, 9.79299e-05, 1.33858, 1.33862, 1.33858, 1.47387, 1.34162, 1.57711, 1.39266, 2.07894, 3.00456, 1.33879, 1.33857, 1.33857, 1.33857, 1.33857, 1.33857, 1.36506, 1.33857, 1.33857, 1.34442
2.01039, 2, 3.73992, 1.38507, 2, -1.73992, 7.5615e-05, 1.38508, 1.38512, 1.38508, 1.52043, 1.38813, 1.59816, 1.44292, 2.15623, 2.52582, 1.38526, 1.38507, 1.38507, 1.38507, 1.38507, 1.38507, 1.41255, 1.38507, 1.38507, 1.39094
2.01826, 10, 3.4287, 1.43278, 3.4641, 6.5713, 5.78269e-05, 1.43279, 1.43283, 1.43279, 1.56818, 1.43583, 1.6202, 1.49472, 2.23554, 2.20342, 1.43294, 1.43278, 1.43278, 1.43278, 1.43278, 1.43278, 1.46137, 1.43278, 1.43278, 1.43866
2.02613, 0, 3.23371, 1.48163, 1.41421, -3.23371, 4.37928e-05, 1.48164, 1.48168, 1.48164, 1.61705, 1.48468, 1.64398, 1.54803, 2.3171, 1.99506, 1.48176, 1.48163, 1.48163, 1.48163, 1.48163, 1.48163, 1.51148, 1.48163, 1.48163, 1.48753
2.034, 0, 3.12423, 1.53159, 1.41421, -3.12423, 3.2835e-05, 1.5316, 1.53164, 1.5316, 1.66703, 1.53464, 1.67013, 1.60279, 2.40139, 1.86881, 1.5317, 1.53159, 1.53159, 1.53159, 1.53159, 1.53159, 1.56285, 1.53159, 1.53159, 1.53751
2.04187, 2, 3.07788, 1.58262, 2, -1.07788, 2.43697e-05, 1.58263, 1.58267, 1.58263, 1.71807, 1.58567, 1.69914, 1.65897, 2.48924, 1.80091, 1.58271, 1.58262, 1.58262, 1.58262, 1.58262, 1.58262, 1.61546, 1.58262, 1.58262, 1.58858
2.04974, 6, 3.07904, 1.6347, 2.82843, 2.92096, 1.78996e-05, 1.63471, 1.63475, 1.63471, 1.77016, 1.63776, 1.73135, 1.71654, 2.58205, 1.77394, 1.63478, 1.6347, 1.6347, 1.6347, 1.6347, 1.6347, 1.66928, 1.6347, 1.6347, 1.64071
2.05761, 6, 3.11767, 1.68781, 2.82843, 2.88233, 1.30084e-05, 1.68782, 1.68786, 1.68782, 1.82328, 1.69087, 1.76694, 1.77548, 2.68213, 1.77531, 1.68787, 1.68781, 1.68781, 1.68781, 1.68781, 1.68781, 1.72431, 1.68781, 1.68781, 1.69388
2.06549, 4, 3.1886, 1.74194, 2.44949, 0.811402, 9.35168e-06, 1.74195, 1.74199, 1.74195, 1.87741, 1.745, 1.80597, 1.83577, 2.79318, 1.79611, 1.742, 1.74194, 1.74194, 1.74194, 1.74194, 1.74194, 1.78054, 1.74194, 1.74194, 1.74809
2.07336, 12, 3.2913, 1.79709, 3.74166, 8.7087, 6.64881e-06, 1.7971, 1.79713, 1.79709, 1.93256, 1.80014, 1.84839, 1.89739, 2.92091, 1.83011, 1.79713, 1.79709, 1.79709, 1.79709, 1.79709, 1.79709, 1.83797, 1.79709, 1.79709, 1.80333
2.08123, 2, 3.43007, 1.85323, 2, -1.43007, 4.67405e-06, 1.85324, 1.85328, 1.85324, 1.9887, 1.85629, 1.89405, 1.96032, 3.07399, 1.87306, 1.85326, 1.85323, 1.85323, 1.85323, 1.85323, 1.85323, 1.89658, 1.85323, 1.85323, 1.85959
2.0891, 6, 3.6147, 1.91036, 2.82843, 2.3853, 3.24828e-06, 1.91037, 1.91041, 1.91037, 2.04584, 1.91342, 1.94276, 2.02456, 3.26525, 1.92209, 1.91039, 1.91036, 1.91036, 1.91036, 1.91036, 1.91037, 1.95637, 1.91036, 1.91036, 1.91687
2.09697, 2, 3.86167, 1.96849, 2, -1.86167, 2.23114e-06, 1.9685, 1.96854, 1.9685, 2.10396, 1.97155, 1.99428, 2.09008, 3.5133, 1.97531, 1.96851, 1.96849, 1.96849, 1.96849, 1.96849, 1.96849, 2.01734, 1.96849, 1.96849, 1.97517
2.10484, 4, 4.19576, 2.0276, 2.44949, -0.195758, 1.51438e-06, 2.02761, 2.02764, 2.02761, 2.16307, 2.03065, 2.04839, 2.15687, 3.84436, 2.03151, 2.02761, 2.0276, 2.0276, 2.0276, 2.0276, 2.0276, 2.07949, 2.0276, 2.0276, 2.03449
2.11271, 8, 4.65211, 2.08768, 3.16228, 3.34789, 1.01556e-06, 2.08769, 2.08773, 2.08769, 2.22315, 2.09074, 2.10485, 2.22493, 4.29456, 2.08988, 2.08769, 2.08768, 2.08768, 2.08768, 2.08768, 2.08768, 2.14284, 2.08768, 2.08768, 2.09483
2.12058, 8, 5.27853, 2.14873, 3.16228, 2.72147, 6.72766e-07, 2.14874, 2.14878, 2.14874, 2.28421, 2.15179, 2.16344, 2.29424, 4.91239, 2.14996, 2.14875, 2.14873, 2.14873, 2.14873, 2.14873, 2.14874, 2.20739, 2.14873, 2.14873, 2.15618
2.12846, 2, 6.1379, 2.21075, 2, -4.1379, 4.40199e-07, 2.21076, 2.2108, 2.21076, 2.34623, 2.21381, 2.22399, 2.36478, 5.76116, 2.21142, 2.21076, 2.21075, 2.21075, 2.21075, 2.21075, 2.21076, 2.27316, 2.21075, 2.21075, 2.21854
2.13633, 6, 7.31034, 2.27373, 2.82843, -1.31034, 2.84446e-07, 2.27374, 2.27378, 2.27374, 2.40921, 2.27679, 2.28634, 2.43656, 6.92128, 2.27409, 2.27374, 2.27373, 2.27373, 2.27373, 2.27373, 2.27373, 2.34021, 2.27373, 2.27373, 2.28191
2.1442, 14, 8.89472, 2.33766, 4, 5.10528, 1.81495e-07, 2.33767, 2.33771, 2.33767, 2.47314, 2.34072, 2.35036, 2.50954, 8.49179, 2.33786, 2.33767, 2.33766, 2.33766, 2.33766, 2.33766, 2.33766, 2.4086, 2.33766, 2.33766, 2.34629
2.15207, 10, 11.009, 2.40254, 3.4641, -1.009, 1.14341e-07, 2.40255, 2.40259, 2.40255, 2.53801, 2.4056, 2.41595, 2.58373, 10.5907, 2.40264, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.40254, 2.47843, 2.40254, 2.40254, 2.41167
2.15994, 10, 13.789, 2.46836, 3.4641, -3.78902, 7.11136e-08, 2.46837, 2.4684, 2.46836, 2.60383, 2.47141, 2.48303, 2.6591, 13.3538, 2.46841, 2.46836, 2.46836, 2.46836, 2.46836, 2.46836, 2.46836, 2.54983, 2.46836, 2.46836, 2.47804
2.16781, 18, 17.3844, 2.5351, 4.47214, 0.615566, 4.36604e-08, 2.53512, 2.53515, 2.53511, 2.67058, 2.53816, 2.55153, 2.73565, 16.9306, 2.53513, 2.53511, 2.5351, 2.5351, 2.5351, 2.5351, 2.53511, 2.62301, 2.5351, 2.5351, 2.54541
2.17568, 16, 21.9524, 2.60278, 4.24264, -5.95242, 2.64588e-08, 2.60279, 2.60282, 2.60279, 2.73825, 2.60583, 2.62139, 2.81336, 21.4782, 2.60279, 2.60278, 2.60278, 2.60278, 2.60278, 2.60278, 2.60278, 2.69822, 2.60278, 2.60278, 2.61376
2.18355, 22, 27.6478, 2.67136, 4.89898, -5.64776, 1.5826e-08, 2.67137, 2.67141, 2.67137, 2.80684, 2.67442, 2.69255, 2.89221, 27.151, 2.67137, 2.67137, 2.67136, 2.67136, 2.67136, 2.67136, 2.67137, 2.77582, 2.67136, 2.67136, 2.68308
2.19143, 44, 34.6108, 2.74086, 6.78233, 9.38916, 9.34208e-09, 2.74087, 2.74091, 2.74087, 2.87634, 2.74392, 2.76493, 2.9722, 34.0889, 2.74086, 2.74086, 2.74086, 2.74086, 2.74086, 2.74086, 2.74086, 2.85626, 2.74086, 2.74086, 2.75337
2.1993, 48, 42.9512, 2.81126, 7.07107, 5.04882, 5.4419e-09, 2.81127, 2.81131, 2.81127, 2.94673, 2.81432, 2.83844, 3.05331, 42.4011, 2.81126, 2.81126, 2.81126, 2.81126, 2.81126, 2.81126, 2.81126, 2.9401, 2.81126, 2.81126, 2.82462
2.20717, 54, 52.7312, 2.88255, 7.48331, 1.2688, 3.12792e-09, 2.88256, 2.8826, 2.88256, 3.01802, 2.8856, 2.913, 3.13552, 52.1494, 2.88255, 2.88255, 2.88255, 2.88255, 2.88255, 2.88255, 2.88255, 3.02802, 2.88255, 2.88255, 2.89681
2.21504, 74, 63.9482, 2.95472, 8.7178, 10.0518, 1.77383e-09, 2.95473, 2.95476, 2.95473, 3.09019, 2.95777, 2.98849, 3.21882, 63.3304, 2.95472, 2.95472, 2.95472, 2.95472, 2.95472, 2.95472, 2.95472, 3.12085, 2.95472, 2.95472, 2.96994
2.22291, 80, 76.5205, 3.02776, 9.05539, 3.47954, 9.92382e-10, 3.02777, 3.02781, 3.02777, 3.16324, 3.03082, 3.06479, 3.3032, 75.8614, 3.02776, 3.02776, 3.02776, 3.02776, 3.02776, 3.02776, 3.02776, 3.2195, 3.02776, 3.02776, 3.044
2.23078, 94, 90.2734, 3.10167, 9.79796, 3.72663, 5.47647e-10, 3.10168, 3.10171, 3.10168, 3.23714, 3.10472, 3.14176, 3.38864, 89.5671, 3.10167, 3.10167, 3.10167, 3.10167, 3.10167, 3.10167, 3.10167, 3.325, 3.10167, 3.10167, 3.11897
2.23865, 84, 104.933, 3.17642, 9.27362, -20.9334, 2.98085e-10, 3.17643, 3.17647, 3.17643, 3.3119, 3.17948, 3.21927, 3.47512, 104.173, 3.17642, 3.17642, 3.17642, 3.17642, 3.17642, 3.17642, 3.17642, 3.43841, 3.17642, 3.17642, 3.19484
2.24653, 126, 120.132, 3.25201, 11.3137, 5.86844, 1.60021e-10, 3.25202, 3.25206, 3.25202, 3.38749, 3.25507, 3.2972, 3.56262, 119.309, 3.25201, 3.25201, 3.25201, 3.25201, 3.25201, 3.25201, 3.25202, 3.56079, 3.25201, 3.25201, 3.27159
2.2544, 176, 135.414, 3.32844, 13.3417, 40.586, 8.46583e-11, 3.32845, 3.32848, 3.32845, 3.46391, 3.33149, 3.37542, 3.65114, 134.52, 3.32844, 3.32844, 3.32844, 3.32844, 3.32844, 3.32844, 3.32844, 3.69312, 3.32844, 3.32844, 3.34922
2.26227, 170, 150.26, 3.40567, 13.1149, 19.7403, 4.40814e-11, 3.40569, 3.40572, 3.40568, 3.54115, 3.40873, 3.45386, 3.74066, 149.285, 3.40567, 3.40567, 3.40567, 3.40567, 3.40567, 3.40567, 3.40568, 3.8362, 3.40567, 3.40567, 3.42771
2.27014, 146, 164.111, 3.48371, 12.1655, -18.1109, 2.25385e-11, 3.48372, 3.48376, 3.48372, 3.61919, 3.48677, 3.53242, 3.83115, 163.046, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.48371, 3.99051, 3.48371, 3.48371, 3.50704
2.27801, 166, 176.407, 3.56253, 12.9615, -10.4066, 1.12617e-11, 3.56254, 3.56258, 3.56254, 3.69801, 3.56559, 3.61108, 3.92261, 175.241, 3.56253, 3.56253, 3.56253, 3.56253, 3.56253, 3.56253, 3.56253, 4.15615, 3.56253, 3.56253, 3.5872
2.28588, 160, 186.623, 3.64212, 12.7279, -26.6226, 5.45819e-12, 3.64213, 3.64217, 3.64213, 3.77759, 3.64518, 3.68981, 4.01502, 185.347, 3.64212, 3.64212, 3.64212, 3.64212, 3.64212, 3.64212, 3.64212, 4.33272, 3.64212, 3.64212, 3.66816
2.29375, 200, 194.308, 3.72245, 14.2127, 5.69217, 2.5467e-12, 3.72246, 3.7225, 3.72246, 3.85792, 3.7255, 3.76864, 4.10836, 192.913, 3.72245, 3.72245, 3.72245, 3.72245, 3.72245, 3.72245, 3.72245, 4.51923, 3.72245, 3.72245, 3.7499
2.30162, 208, 199.12, 3.8035, 14.4914, 8.88002, 1.12729e-12, 3.80351, 3.80354, 3.8035, 3.93897, 3.80655, 3.84761, 4.20263, 197.599, 3.8035, 3.8035, 3.8035, 3.8035, 3.8035, 3.8035, 3.8035, 4.71405, 3.8035, 3.8035, 3.8324
2.3095, 230, 200.853, 3.88523, 15.2315, 29.1474, 4.65703e-13, 3.88524, 3.88528, 3.88524, 4.0207, 3.88829, 3.92677, 4.29783, 199.2, 3.88523, 3.88523, 3.88523, 3.88523, 3.88523, 3.88523, 3.88523, 4.91492, 3.88523, 3.88523, 3.91562
2.31737, 198, 199.451, 3.96762, 14.1421, -1.45117, 1.75901e-13, 3.96763, 3.96767, 3.96763, 4.1031, 3.97068, 4.00621, 4.39401, 197.664, 3.96762, 3.96762, 3.96762, 3.96762, 3.96762, 3.96762, 3.96762, 5.11901, 3.96762, 3.96762, 3.99954
2.32524, 224, 195.017, 4.05062, 15.0333, 28.9829, 6.22149e-14, 4.05063, 4.05067, 4.05063, 4.1861, 4.05368, 4.08599, 4.49122, 193.097, 4.05062, 4.05062, 4.05062, 4.05062, 4.05062, 4.05062, 4.05063, 5.32298, 4.05062, 4.05062, 4.0841
2.33311, 224, 187.8, 4.1342, 15.0333, 36.2001, 1.98448e-14, 4.13421, 4.13424, 4.1342, 4.26967, 4.13725, 4.16619, 4.58966, 185.75, 4.1342, 4.1342, 4.1342, 4.1342, 4.1342, 4.1342, 4.1342, 5.52321, 4.1342, 4.1342, 4.16927
2.34098, 196, 178.176, 4.21828, 14.0712, 17.8236, 5.61863e-15, 4.21829, 4.21833, 4.21829, 4.35376, 4.22134, 4.24687, 4.68961, 176.003, 4.21828, 4.21828, 4.21828, 4.21828, 4.21828, 4.21828, 4.21828, 5.71595, 4.21828, 4.21828, 4.25499
2.34885, 206, 166.62, 4.30282, 14.4222, 39.3796, 1.37601e-15, 4.30283, 4.30287, 4.30283, 4.4383, 4.30588, 4.32807, 4.79164, 164.335, 4.30282, 4.30282, 4.30282, 4.30282, 4.30282, 4.30282, 4.30282, 5.8976, 4.30282, 4.30282, 4.3412
2.35672, 174, 153.67, 4.38775, 13.2665, 20.3304, 2.73217e-16, 4.38776, 4.3878, 4.38776, 4.52322, 4.39081, 4.40982, 4.89667, 151.283, 4.38775, 4.38775, 4.38775, 4.38775, 4.38775, 4.38775, 4.38775, 6.06492, 4.38775, 4.38775, 4.42783
2.36459, 126, 139.884, 4.47299, 11.3137, -13.8836, 5.43065e-17, 4.473, 4.47304, 4.473, 4.60847, 4.47605, 4.4921, 5.00623, 137.409, 4.47299, 4.47299, 4.47299, 4.47299, 4.47299, 4.47299, 4.473, 6.21529, 4.47299, 4.47299, 4.51481
2.37247, 126, 125.81, 4.55848, 11.3137, 0.190491, 9.47566e-18, 4.55849, 4.55853, 4.55849, 4.69395, 4.56154, 4.57489, 5.12275, 123.258, 4.55848, 4.55848, 4.55848, 4.55848, 4.55848, 4.55848, 4.55848, 6.34684, 4.55848, 4.55848, 4.60206
2.38034, 92, 111.947, 4.64414, 9.69536, -19.9468, 1.43654e-18, 4.64415, 4.64419, 4.64415, 4.77961, 4.64719, 4.65815, 5.25, 109.328, 4.64414, 4.64414, 4.64414, 4.64414, 4.64414, 4.64414, 4.64414, 6.45868, 4.64414, 4.64414, 4.68952
2.38821, 96, 98.725, 4.72989, 9.8995, -2.72499, 1.83076e-19, 4.7299, 4.72994, 4.7299, 4.86537, 4.73295, 4.74182, 5.39369, 96.0425, 4.72989, 4.72989, 4.72989, 4.72989, 4.72989, 4.72989, 4.72989, 6.55088, 4.72989, 4.72989, 4.7771
2.39608, 66, 86.4851, 4.81567, 8.24621, -20.4851, 1.7104e-20, 4.81568, 4.81572, 4.81568, 4.95115, 4.81873, 4.82582, 5.56226, 83.7319, 4.81567, 4.81567, 4.81567, 4.81567, 4.81567, 4.81567, 4.81568, 6.62449, 4.81567, 4.81567, 4.86475
2.40395, 60, 75.4732, 4.90143, 7.87401, -15.4732, 8.17006e-21, 4.90144, 4.90148, 4.90144, 5.03691, 4.90449, 4.91008, 5.76788, 72.6285, 4.90143, 4.90143, 4.90143, 4.90143, 4.90143, 4.90143, 4.90143, 6.68146, 4.90143, 4.90143, 4.9524
2.41182, 50, 65.8406, 4.98712, 7.2111, -15.8406, 2.87445e-22, 4.98713, 4.98717, 4.98713, 5.1226, 4.99018, 4.99454, 6.0277, 62.8637, 4.98712, 4.98712, 4.98712, 4.98712, 4.98712, 4.98712, 4.98712, 6.72454, 4.98712, 4.98712, 5.04001
2.41969, 52, 57.6549, 5.07272, 7.34847, -5.65485, 2.24253e-24, 5.07273, 5.07276, 5.07272, 5.20819, 5.07577, 5.07914, 6.36527, 54.4781, 5.07272, 5.07272, 5.07272, 5.07272, 5.07272, 5.07272, 5.07272, 6.75706, 5.07272, 5.07272, 5.12755
2.42757, 50, 50.9133, 5.15821, 7.2111, -0.91328, 0, 5.15822, 5.15826, 5.15822, 5.29369, 5.16127, 5.16385, 6.81216, 47.4336, 5.15821, 5.15821, 5.15821, 5.15821, 5.15821, 5.15821, 5.15821, 6.78286, 5.15821, 5.15821, 5.21502
2.43544, 34, 45.562, 5.24362, 6, -11.562, 0, 5.24363, 5.24366, 5.24362, 5.37909, 5.24667, 5.24864, 7.40961, 41.6311, 5.24362, 5.24362, 5.24362, 5.24362, 5.24362, 5.24362, 5.24362, 6.80608, 5.24362, 5.24362, 5.30243
2.44331, 42, 41.5152, 5.32897, 6.63325, 0.484833, 0, 5.32898, 5.32902, 5.32898, 5.46445, 5.33203, 5.33352, 8.2101, 36.9278, 5.32897, 5.32897, 5.32897, 5.32897, 5.32897, 5.32897, 5.32897, 6.83118, 5.32897, 5.32897, 5.38982
2.45118, 30, 38.6756, 5.41433, 5.65685, -8.67556, 0, 5.41434, 5.41438, 5.41434, 5.54981, 5.41739, 5.41853, 9.27843, 33.1571, 5.41433, 5.41433, 5.41433, 5.41433, 5.41433, 5.41433, 5.41434, 6.86298, 5.41433, 5.41433, 5.47724
2.45905, 42, 36.9508, 5.49977, 6.63325, 5.04921, 0, 5.49978, 5.49982, 5.49978, 5.63525, 5.50283, 5.50371, 10.6923, 30.1437, 5.49977, 5.49977, 5.49977, 5.49977, 5.49977, 5.49977, 5.49978, 6.90681, 5.49977, 5.49977, 5.56477
2.46692, 40, 36.2673, 5.58538, 6.48074, 3.73267, 0, 5.58539, 5.58543, 5.58539, 5.72086, 5.58844, 5.58912, 12.5416, 27.7181, 5.58538, 5.58538, 5.58538, 5.58538, 5.58538, 5.58538, 5.58538, 6.96894, 5.58538, 5.58538, 5.65248
2.47479, 48, 36.5794, 5.67126, 7.07107, 11.4206, 0, 5.67127, 5.67131, 5.67127, 5.80673, 5.67431, 5.67486, 14.9268, 25.7266, 5.67126, 5.67126, 5.67126, 5.67126, 5.67126, 5.67126, 5.67126, 7.05702, 5.67126, 5.67126, 5.7405
2.48266, 34, 37.8729, 5.7575, 6, -3.87286, 0, 5.75751, 5.75755, 5.75751, 5.89298, 5.76056, 5.761, 17.9549, 24.0386, 5.7575, 5.7575, 5.7575, 5.7575, 5.7575, 5.7575, 5.75751, 7.18084, 5.7575, 5.7575, 5.82891
2.49054, 36, 40.1643, 5.84422, 6.16441, -4.16432, 0, 5.84423, 5.84427, 5.84423, 5.9797, 5.84728, 5.84765, 21.7342, 22.5498, 5.84422, 5.84422, 5.84422, 5.84422, 5.84422, 5.84422, 5.84423, 7.35314, 5.84422, 5.84422, 5.91781
2.49841, 46, 43.4948, 5.93151, 6.9282, 2.50522, 0, 5.93152, 5.93156, 5.93152, 6.06698, 5.93456, 5.93489, 26.366, 21.1834, 5.93151, 5.93151, 5.93151, 5.93151, 5.93151, 5.93151, 5.93151, 7.5906, 5.93151, 5.93151, 6.00731
2.50628, 44, 47.9201, 6.01944, 6.78233, -3.92014, 0, 6.01945, 6.01949, 6.01945, 6.15492, 6.0225, 6.02279, 31.9363, 19.8879, 6.01944, 6.01944, 6.01944, 6.01944, 6.01944, 6.01944, 6.01944, 7.91488, 6.01944, 6.01944, 6.0975
2.51415, 42, 53.4973, 6.1081, 6.63325, -11.4973, 0, 6.10811, 6.10815, 6.10811, 6.24357, 6.11115, 6.11142, 38.5034, 18.6342, 6.1081, 6.1081, 6.1081, 6.1081, 6.1081, 6.1081, 6.1081, 8.35357, 6.1081, 6.1081, 6.18844
2.52202, 58, 60.2695, 6.19752, 7.74597, -2.26947, 0, 6.19753, 6.19757, 6.19753, 6.33299, 6.20058, 6.20082, 46.0877, 17.4113, 6.19752, 6.19752, 6.19752, 6.19752, 6.19752, 6.19752, 6.19752, 8.94099, 6.19752, 6.19752, 6.2802
2.52989, 56, 68.2508, 6.28774, 7.61577, -12.2508, 0, 6.28775, 6.28778, 6.28774, 6.42321, 6.29079, 6.29103, 54.6597, 16.221, 6.28774, 6.28774, 6.28774, 6.28774, 6.28774, 6.28774, 6.28774, 9.71856, 6.28774, 6.28774, 6.37283
2.53776, 66, 77.413, 6.37877, 8.24621, -11.413, 0, 6.37878, 6.37881, 6.37878, 6.51424, 6.38182, 6.38205, 64.1323, 15.0739, 6.37877, 6.37877, 6.37877, 6.37877, 6.37877, 6.37877, 6.37877, 10.7348, 6.37877, 6.37877, 6.46639
2.54563, 76, 87.673, 6.4706, 8.83176, -11.673, 0, 6.47061, 6.47065, 6.47061, 6.60608, 6.47366, 6.47388, 74.3527, 13.9848, 6.4706, 6.4706, 6.4706, 6.4706, 6.4706, 6.4706, 6.4706, 12.0444, 6.4706, 6.4706, 6.56095
2.55351, 86, 98.8868, 6.56321, 9.38083, -12.8868, 0, 6.56322, 6.56326, 6.56322, 6.69869, 6.56627, 6.56649, 85.1021, 12.9696, 6.56321, 6.56321, 6.56321, 6.56321, 6.56321, 6.56321, 6.56321, 13.7063, 6.56321, 6.56321, 6.65659
2.56138, 94, 110.847, 6.65657, 9.79796, -16.8473, 0, 6.65658, 6.65662, 6.65658, 6.79204, 6.65962, 6.65984, 96.0988, 12.0423, 6.65657, 6.65657, 6.65657, 6.65657, 6.65657, 6.65657, 6.65657, 15.7806, 6.65657, 6.65657, 6.75346
