   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_275.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.176501, 0, 2.10461e-16, 0, 1.41421, -2.10461e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16634e-17, 0, 1.82792e-21, 0, 0, 1.98796e-16, 0, 0, 0
0.184368, 0, 4.13535e-16, 0, 1.41421, -4.13535e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29174e-17, 0, 3.65728e-21, 0, 0, 3.90614e-16, 0, 0, 0
0.192235, 0, 8.0433e-16, 0, 1.41421, -8.0433e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45745e-17, 0, 7.24585e-21, 0, 0, 7.59748e-16, 0, 0, 0
0.200102, 0, 1.54884e-15, 0, 1.41421, -1.54884e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5834e-17, 0, 1.42176e-20, 0, 0, 1.463e-15, 0, 0, 0
0.207969, 0, 2.95323e-15, 0, 1.41421, -2.95323e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63662e-16, 0, 2.76337e-20, 0, 0, 2.78954e-15, 0, 0, 0
0.215835, 0, 5.5765e-15, 0, 1.41421, -5.5765e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09037e-16, 0, 5.32098e-20, 0, 0, 5.26741e-15, 0, 0, 0
0.223702, 0, 1.04293e-14, 0, 1.41421, -1.04293e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77966e-16, 0, 1.01519e-19, 0, 0, 9.85122e-15, 0, 0, 0
0.231569, 0, 1.9321e-14, 0, 1.41421, -1.9321e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07072e-15, 0, 1.91957e-19, 0, 0, 1.82501e-14, 0, 0, 0
0.239436, 0, 3.5459e-14, 0, 1.41421, -3.5459e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96504e-15, 0, 3.59754e-19, 0, 0, 3.34936e-14, 0, 0, 0
0.247303, 0, 6.46147e-14, 0, 1.41421, -6.46147e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58078e-15, 0, 6.70894e-19, 0, 0, 6.10332e-14, 0, 0, 0
0.25517, 0, 1.16378e-13, 0, 1.41421, -1.16378e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44939e-15, 0, 1.23533e-18, 0, 0, 1.09927e-13, 0, 0, 0
0.263036, 0, 2.07717e-13, 0, 1.41421, -2.07717e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15112e-14, 0, 2.25573e-18, 0, 0, 1.96203e-13, 0, 0, 0
0.270903, 0, 3.67423e-13, 0, 1.41421, -3.67423e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0362e-14, 0, 4.08543e-18, 0, 0, 3.47057e-13, 0, 0, 0
0.27877, 0, 6.44147e-13, 0, 1.41421, -6.44147e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56982e-14, 0, 7.34034e-18, 0, 0, 6.08441e-13, 0, 0, 0
0.286637, 0, 1.11932e-12, 0, 1.41421, -1.11932e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20339e-14, 0, 1.30862e-17, 0, 0, 1.05728e-12, 0, 0, 0
0.294504, 0, 1.928e-12, 0, 1.41421, -1.928e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06855e-13, 0, 2.31541e-17, 0, 0, 1.82112e-12, 0, 0, 0
0.302371, 0, 3.29201e-12, 0, 1.41421, -3.29201e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82463e-13, 0, 4.06705e-17, 0, 0, 3.10951e-12, 0, 0, 0
0.310237, 0, 5.57242e-12, 0, 1.41421, -5.57242e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08879e-13, 0, 7.09399e-17, 0, 0, 5.26347e-12, 0, 0, 0
0.318104, 0, 9.35142e-12, 0, 1.41421, -9.35142e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18401e-13, 0, 1.22915e-16, 0, 0, 8.8329e-12, 0, 0, 0
0.325971, 0, 1.55592e-11, 1.73761e-43, 1.41421, -1.55592e-11, 0, 1.73761e-43, 1.73761e-43, 1.73761e-43, 1.73761e-43, 1.73761e-43, 1.73761e-43, 1.73761e-43, 1.73761e-43, 1.73761e-43, 8.62643e-13, 1.73761e-43, 2.11632e-16, 1.73761e-43, 1.73761e-43, 1.46963e-11, 1.73761e-43, 1.73761e-43, 1.73761e-43
0.333838, 0, 2.56679e-11, 3.00018e-42, 1.41421, -2.56679e-11, 0, 3.00018e-42, 3.00018e-42, 3.00018e-42, 3.00018e-42, 3.00018e-42, 3.00018e-42, 3.00018e-42, 3.00018e-42, 3.00018e-42, 1.42335e-12, 3.00018e-42, 3.62246e-16, 3.00018e-42, 3.00018e-42, 2.42442e-11, 3.00018e-42, 3.00018e-42, 3.00018e-42
0.341705, 0, 4.19868e-11, 4.28055e-41, 1.41421, -4.19868e-11, 0, 4.28055e-41, 4.28055e-41, 4.28055e-41, 4.28055e-41, 4.28055e-41, 4.28055e-41, 4.28055e-41, 4.28055e-41, 4.28055e-41, 2.32879e-12, 4.28055e-41, 6.1669e-16, 4.28055e-41, 4.28055e-41, 3.96574e-11, 4.28055e-41, 4.28055e-41, 4.28055e-41
0.349571, 0, 6.81045e-11, 5.41463e-40, 1.41421, -6.81045e-11, 0, 5.41463e-40, 5.41463e-40, 5.41463e-40, 5.41463e-40, 5.41463e-40, 5.41463e-40, 5.41463e-40, 5.41463e-40, 5.41463e-40, 3.77849e-12, 5.41463e-40, 1.0447e-15, 5.41463e-40, 5.41463e-40, 6.4325e-11, 5.41463e-40, 5.41463e-40, 5.41463e-40
0.357438, 0, 1.09546e-10, 6.12748e-39, 1.41421, -1.09546e-10, 0, 6.12748e-39, 6.12748e-39, 6.12748e-39, 6.12748e-39, 6.12748e-39, 6.12748e-39, 6.12748e-39, 6.12748e-39, 6.12748e-39, 6.07995e-12, 6.12748e-39, 1.76199e-15, 6.12748e-39, 6.12748e-39, 1.03465e-10, 6.12748e-39, 6.12748e-39, 6.12748e-39
0.365305, 0, 1.74744e-10, 6.27039e-38, 1.41421, -1.74744e-10, 0, 6.27039e-38, 6.27039e-38, 6.27039e-38, 6.27039e-38, 6.27039e-38, 6.27039e-38, 6.27039e-38, 6.27039e-38, 6.27039e-38, 9.70296e-12, 6.27039e-38, 2.96041e-15, 6.27039e-38, 6.27039e-38, 1.65039e-10, 6.27039e-38, 6.27039e-38, 6.27039e-38
0.373172, 0, 2.76447e-10, 5.8324e-37, 1.41421, -2.76447e-10, 0, 5.8324e-37, 5.8324e-37, 5.8324e-37, 5.8324e-37, 5.8324e-37, 5.8324e-37, 5.8324e-37, 5.8324e-37, 5.8324e-37, 1.5359e-11, 5.8324e-37, 4.95781e-15, 5.8324e-37, 5.8324e-37, 2.61083e-10, 5.8324e-37, 5.8324e-37, 5.8324e-37
0.381039, 0, 4.33759e-10, 4.96313e-36, 1.41421, -4.33759e-10, 0, 4.96313e-36, 4.96313e-36, 4.96313e-36, 4.96313e-36, 4.96313e-36, 4.96313e-36, 4.96313e-36, 4.96313e-36, 4.96313e-36, 2.41162e-11, 4.96313e-36, 8.28072e-15, 4.96313e-36, 4.96313e-36, 4.09634e-10, 4.96313e-36, 4.96313e-36, 4.96313e-36
0.388906, 0, 6.75047e-10, 3.87847e-35, 1.41421, -6.75047e-10, 0, 3.87847e-35, 3.87847e-35, 3.87847e-35, 3.87847e-35, 3.87847e-35, 3.87847e-35, 3.87847e-35, 3.87847e-35, 3.87847e-35, 3.75643e-11, 3.87847e-35, 1.38015e-14, 3.87847e-35, 3.87847e-35, 6.37469e-10, 3.87847e-35, 3.87847e-35, 3.87847e-35
0.396772, 0, 1.04206e-09, 2.79584e-34, 1.41421, -1.04206e-09, 0, 2.79584e-34, 2.79584e-34, 2.79584e-34, 2.79584e-34, 2.79584e-34, 2.79584e-34, 2.79584e-34, 2.79584e-34, 2.79584e-34, 5.80499e-11, 2.79584e-34, 2.29661e-14, 2.79584e-34, 2.79584e-34, 9.83991e-10, 2.79584e-34, 2.79584e-34, 2.79584e-34
0.404639, 0, 1.5957e-09, 1.92537e-33, 1.41421, -1.5957e-09, 0, 1.92537e-33, 1.92537e-33, 1.92537e-33, 1.92537e-33, 1.92537e-33, 1.92537e-33, 1.92537e-33, 1.92537e-33, 1.92537e-33, 8.90073e-11, 1.92537e-33, 3.8171e-14, 1.92537e-33, 1.92537e-33, 1.50666e-09, 1.92537e-33, 1.92537e-33, 1.92537e-33
0.412506, 0, 2.42401e-09, 1.11203e-32, 1.41421, -2.42401e-09, 0, 1.11203e-32, 1.11203e-32, 1.11203e-32, 1.11203e-32, 1.11203e-32, 1.11203e-32, 1.11203e-32, 1.11203e-32, 1.11203e-32, 1.35423e-10, 1.11203e-32, 6.33884e-14, 1.11203e-32, 1.11203e-32, 2.28853e-09, 1.11203e-32, 1.11203e-32, 1.11203e-32
0.420373, 0, 3.65317e-09, 6.52098e-32, 1.41421, -3.65317e-09, 0, 6.52098e-32, 6.52098e-32, 6.52098e-32, 6.52098e-32, 6.52098e-32, 6.52098e-32, 6.52098e-32, 6.52098e-32, 6.52098e-32, 2.04479e-10, 6.52098e-32, 1.05198e-13, 6.52098e-32, 6.52098e-32, 3.44858e-09, 6.52098e-32, 6.52098e-32, 6.52098e-32
0.42824, 0, 5.46241e-09, 3.41601e-31, 1.41421, -5.46241e-09, 0, 3.41601e-31, 3.41601e-31, 3.41601e-31, 3.41601e-31, 3.41601e-31, 3.41601e-31, 3.41601e-31, 3.41601e-31, 3.41601e-31, 3.06439e-10, 3.41601e-31, 1.74482e-13, 3.41601e-31, 3.41601e-31, 5.15579e-09, 3.41601e-31, 3.41601e-31, 3.41601e-31
0.436107, 0, 8.10419e-09, 1.75674e-30, 1.41421, -8.10419e-09, 0, 1.75674e-30, 1.75674e-30, 1.75674e-30, 1.75674e-30, 1.75674e-30, 1.75674e-30, 1.75674e-30, 1.75674e-30, 1.75674e-30, 4.55861e-10, 1.75674e-30, 2.89209e-13, 1.75674e-30, 1.75674e-30, 7.64804e-09, 1.75674e-30, 1.75674e-30, 1.75674e-30
0.443973, 0, 1.1931e-08, 8.64468e-30, 1.41421, -1.1931e-08, 0, 8.64468e-30, 8.64468e-30, 8.64468e-30, 8.64468e-30, 8.64468e-30, 8.64468e-30, 8.64468e-30, 8.64468e-30, 8.64468e-30, 6.7324e-10, 8.64468e-30, 4.78961e-13, 8.64468e-30, 8.64468e-30, 1.12573e-08, 8.64468e-30, 8.64468e-30, 8.64468e-30
0.45184, 0, 1.74308e-08, 4.04389e-29, 1.41421, -1.74308e-08, 0, 4.04389e-29, 4.04389e-29, 4.04389e-29, 4.04389e-29, 4.04389e-29, 4.04389e-29, 4.04389e-29, 4.04389e-29, 4.04389e-29, 9.87226e-10, 4.04389e-29, 7.92261e-13, 4.04389e-29, 4.04389e-29, 1.64428e-08, 4.04389e-29, 4.04389e-29, 4.04389e-29
0.459707, 0, 2.52737e-08, 1.83295e-28, 1.41421, -2.52737e-08, 0, 1.83295e-28, 1.83295e-28, 1.83295e-28, 1.83295e-28, 1.83295e-28, 1.83295e-28, 1.83295e-28, 1.83295e-28, 1.83295e-28, 1.43759e-09, 1.83295e-28, 1.30836e-12, 1.83295e-28, 1.83295e-28, 2.38348e-08, 1.83295e-28, 1.83295e-28, 1.83295e-28
0.467574, 0, 3.63717e-08, 7.96359e-28, 1.41421, -3.63717e-08, 0, 7.96359e-28, 7.96359e-28, 7.96359e-28, 7.96359e-28, 7.96359e-28, 7.96359e-28, 7.96359e-28, 7.96359e-28, 7.96359e-28, 2.07917e-09, 7.96359e-28, 2.15601e-12, 7.96359e-28, 7.96359e-28, 3.42904e-08, 7.96359e-28, 7.96359e-28, 7.96359e-28
0.475441, 0, 5.19566e-08, 3.30302e-27, 1.41421, -5.19566e-08, 0, 3.30302e-27, 3.30302e-27, 3.30302e-27, 3.30302e-27, 3.30302e-27, 3.30302e-27, 3.30302e-27, 3.30302e-27, 3.30302e-27, 2.98708e-09, 3.30302e-27, 3.54318e-12, 3.30302e-27, 3.30302e-27, 4.8966e-08, 3.30302e-27, 3.30302e-27, 3.30302e-27
0.483308, 0, 7.3678e-08, 1.30841e-26, 1.41421, -7.3678e-08, 0, 1.30841e-26, 1.30841e-26, 1.30841e-26, 1.30841e-26, 1.30841e-26, 1.30841e-26, 1.30841e-26, 1.30841e-26, 1.30841e-26, 4.26357e-09, 1.30841e-26, 5.80363e-12, 1.30841e-26, 1.30841e-26, 6.94086e-08, 1.30841e-26, 1.30841e-26, 1.30841e-26
0.491174, 0, 1.03729e-07, 4.95524e-26, 1.41421, -1.03729e-07, 0, 4.95524e-26, 4.95524e-26, 4.95524e-26, 4.95524e-26, 4.95524e-26, 8.23094e-13, 4.95524e-26, 4.95524e-26, 4.95524e-26, 6.04696e-09, 4.95524e-26, 9.46921e-12, 4.95524e-26, 4.95524e-26, 9.76713e-08, 4.95524e-26, 4.95524e-26, 4.95524e-26
0.499041, 0, 1.44997e-07, 1.79724e-25, 1.41421, -1.44997e-07, 0, 1.79724e-25, 1.79724e-25, 1.79724e-25, 1.79724e-25, 1.79724e-25, 2.85042e-12, 1.79724e-25, 1.79724e-25, 1.79724e-25, 8.52316e-09, 1.79724e-25, 1.5381e-11, 1.79724e-25, 1.79724e-25, 1.36456e-07, 1.79724e-25, 1.79724e-25, 1.79724e-25
0.506908, 0, 2.01262e-07, 6.30744e-25, 1.41421, -2.01262e-07, 0, 6.30744e-25, 6.30744e-25, 6.30744e-25, 6.30744e-25, 6.30744e-25, 7.67762e-12, 6.30744e-25, 6.30744e-25, 6.30744e-25, 1.19406e-08, 6.30744e-25, 2.48585e-11, 6.30744e-25, 6.30744e-25, 1.89289e-07, 6.30744e-25, 6.30744e-25, 6.30744e-25
0.514775, 0, 2.80114e-07, 2.17523e-10, 1.41421, -2.80114e-07, 2.17523e-10, 2.17593e-10, 2.17535e-10, 1.22683e-09, 2.46183e-10, 2.44753e-10, 2.75205e-10, 2.38785e-10, 2.2161e-10, 1.4825e-09, 1.68471e-08, 2.22821e-10, 2.57478e-10, 2.17523e-10, 2.17526e-10, 2.60998e-07, 2.17523e-10, 2.17523e-10, 2.45326e-10
0.522642, 0, 3.90229e-07, 8.18486e-10, 1.41421, -3.90229e-07, 8.18486e-10, 8.18753e-10, 8.18531e-10, 4.7223e-09, 9.29335e-10, 9.23803e-10, 1.01309e-09, 9.00722e-10, 8.34294e-10, 5.71117e-09, 2.38446e-08, 8.38975e-10, 8.82349e-10, 8.18486e-10, 8.18496e-10, 3.57705e-07, 8.18486e-10, 8.18486e-10, 9.26023e-10
0.530509, 0, 5.42534e-07, 2.03206e-09, 1.41421, -5.42534e-07, 2.03206e-09, 2.03273e-09, 2.03217e-09, 1.17855e-08, 2.30901e-09, 2.29519e-09, 2.50695e-09, 2.23752e-09, 2.07156e-09, 1.42561e-08, 3.37332e-08, 2.08325e-09, 2.13347e-09, 2.03206e-09, 2.03209e-09, 4.87174e-07, 2.03206e-09, 2.03206e-09, 2.30074e-09
0.538375, 0, 7.59696e-07, 4.81441e-09, 1.41421, -7.59696e-07, 4.81441e-09, 4.816e-09, 4.81467e-09, 2.80204e-08, 5.47334e-09, 5.44046e-09, 5.9246e-09, 5.30325e-09, 4.90837e-09, 3.38987e-08, 4.82149e-08, 4.9362e-09, 4.97434e-09, 4.81441e-09, 4.81446e-09, 6.60104e-07, 4.81441e-09, 4.81441e-09, 5.45365e-09
0.546242, 0, 1.0791e-06, 1.10368e-08, 1.41421, -1.0791e-06, 1.10368e-08, 1.10405e-08, 1.10375e-08, 6.43937e-08, 1.25519e-08, 1.24763e-08, 1.37136e-08, 1.21608e-08, 1.12529e-08, 7.79094e-08, 7.0127e-08, 1.13169e-08, 1.12874e-08, 1.10368e-08, 1.1037e-08, 8.90804e-07, 1.10368e-08, 1.10368e-08, 1.25066e-08
0.554109, 0, 1.56804e-06, 2.46065e-08, 1.41421, -1.56804e-06, 2.46065e-08, 2.46147e-08, 2.46079e-08, 1.43844e-07, 2.79923e-08, 2.78233e-08, 3.08792e-08, 2.71183e-08, 2.50893e-08, 1.74048e-07, 1.04621e-07, 2.52323e-08, 2.49961e-08, 2.46065e-08, 2.46068e-08, 1.19917e-06, 2.46065e-08, 2.46065e-08, 2.78911e-08
0.561976, 0, 2.35401e-06, 5.34636e-08, 1.41421, -2.35401e-06, 5.34636e-08, 5.34814e-08, 5.34666e-08, 3.13075e-07, 6.08353e-08, 6.04674e-08, 7.07977e-08, 5.89324e-08, 5.45148e-08, 3.78837e-07, 1.61228e-07, 5.48262e-08, 5.40651e-08, 5.34636e-08, 5.34642e-08, 1.6139e-06, 5.34636e-08, 5.34636e-08, 6.0615e-08
0.569843, 0, 3.67014e-06, 1.13311e-07, 1.41421, -3.67014e-06, 1.13311e-07, 1.13348e-07, 1.13317e-07, 6.64625e-07, 1.28965e-07, 1.28184e-07, 1.55251e-07, 1.24924e-07, 1.15543e-07, 8.04278e-07, 2.57678e-07, 1.16204e-07, 1.14232e-07, 1.13311e-07, 1.13312e-07, 2.17813e-06, 1.13311e-07, 1.13311e-07, 1.28498e-07
0.577709, 0, 5.9528e-06, 2.34366e-07, 1.41421, -5.9528e-06, 2.34366e-07, 2.34444e-07, 2.34379e-07, 1.37695e-06, 2.6681e-07, 2.65191e-07, 3.29959e-07, 2.58435e-07, 2.38992e-07, 1.66638e-06, 4.26753e-07, 2.40363e-07, 2.35768e-07, 2.34366e-07, 2.34369e-07, 2.95928e-06, 2.34366e-07, 2.34366e-07, 2.6584e-07
0.585576, 0, 1.00043e-05, 4.73212e-07, 1.41421, -1.00043e-05, 4.73212e-07, 4.7337e-07, 4.73239e-07, 2.78497e-06, 5.38855e-07, 5.35579e-07, 6.83261e-07, 5.21911e-07, 4.82573e-07, 3.37056e-06, 7.28265e-07, 4.85345e-07, 4.75329e-07, 4.73212e-07, 4.73218e-07, 4.06586e-06, 4.73212e-07, 4.73212e-07, 5.36893e-07
0.593443, 0, 1.7274e-05, 9.32928e-07, 1.41421, -1.7274e-05, 9.32928e-07, 9.33241e-07, 9.32981e-07, 5.50028e-06, 1.06262e-06, 1.05615e-06, 1.38189e-06, 1.02914e-06, 9.51423e-07, 6.65723e-06, 1.26934e-06, 9.569e-07, 9.36099e-07, 9.32928e-07, 9.32939e-07, 5.67605e-06, 9.32928e-07, 9.32928e-07, 1.05874e-06
0.60131, 0, 3.03276e-05, 1.79619e-06, 1.41421, -3.03276e-05, 1.79619e-06, 1.79679e-06, 1.79629e-06, 1.06096e-05, 2.04644e-06, 2.03396e-06, 2.73492e-06, 1.98185e-06, 1.83188e-06, 1.28421e-05, 2.23774e-06, 1.84245e-06, 1.80091e-06, 1.79619e-06, 1.79621e-06, 8.08426e-06, 1.79619e-06, 1.79619e-06, 2.03897e-06
0.609177, 0, 5.36061e-05, 3.37787e-06, 1.41421, -5.36061e-05, 3.37787e-06, 3.37901e-06, 3.37806e-06, 1.99912e-05, 3.84961e-06, 3.82607e-06, 5.30607e-06, 3.72784e-06, 3.44514e-06, 2.41995e-05, 3.95466e-06, 3.46507e-06, 3.38483e-06, 3.37787e-06, 3.37791e-06, 1.17758e-05, 3.37787e-06, 3.37787e-06, 3.83551e-06
0.617044, 0, 9.46065e-05, 6.20576e-06, 1.41421, -9.46065e-05, 6.20576e-06, 6.20786e-06, 6.20611e-06, 3.68034e-05, 7.07458e-06, 7.03123e-06, 1.00959e-05, 6.85032e-06, 6.32966e-06, 4.4554e-05, 6.95581e-06, 6.36635e-06, 6.21597e-06, 6.20576e-06, 6.20584e-06, 1.75415e-05, 6.20576e-06, 6.20576e-06, 7.04862e-06
0.62491, 0, 0.000165676, 1.11399e-05, 1.41421, -0.000165676, 1.11399e-05, 1.11437e-05, 1.11405e-05, 6.62097e-05, 1.27036e-05, 1.26256e-05, 1.88466e-05, 1.23e-05, 1.13629e-05, 8.01593e-05, 1.21112e-05, 1.14289e-05, 1.11548e-05, 1.11399e-05, 1.114e-05, 2.66511e-05, 1.11399e-05, 1.11399e-05, 1.26569e-05
0.632777, 0, 0.000286633, 1.95425e-05, 1.41421, -0.000286633, 1.95425e-05, 1.95492e-05, 1.95436e-05, 0.000116418, 2.22933e-05, 2.21561e-05, 3.45306e-05, 2.15833e-05, 1.99348e-05, 0.000140958, 2.07953e-05, 2.0051e-05, 1.9564e-05, 1.95425e-05, 1.95428e-05, 4.10975e-05, 1.95425e-05, 1.95425e-05, 2.22111e-05
0.640644, 0, 0.000488475, 3.35094e-05, 1.41421, -0.000488475, 3.35094e-05, 3.35208e-05, 3.35113e-05, 0.000200108, 3.824e-05, 3.80039e-05, 6.21162e-05, 3.70189e-05, 3.4184e-05, 0.000242309, 3.51196e-05, 3.43838e-05, 3.35403e-05, 3.35094e-05, 3.35098e-05, 6.39414e-05, 3.35094e-05, 3.35094e-05, 3.80986e-05
0.648511, 0, 0.000818433, 5.6172e-05, 1.41421, -0.000818433, 5.6172e-05, 5.61912e-05, 5.61752e-05, 0.000336308, 6.41264e-05, 6.37295e-05, 0.00010974, 6.20732e-05, 5.73063e-05, 0.00040727, 5.82351e-05, 5.76423e-05, 5.62162e-05, 5.6172e-05, 5.61727e-05, 9.97657e-05, 5.6172e-05, 5.6172e-05, 6.38888e-05
