   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_323.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.63282, 8, 7.15481, 6.21522, 3.16228, 0.845191, 0, 6.2153, 7.15458, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21522, 6.21537, 6.21522
7.64069, 10, 6.81638, 6.04538, 3.4641, 3.18362, 0, 6.04546, 6.81618, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04538, 6.04549, 6.04538
7.64856, 8, 6.50382, 5.87707, 3.16228, 1.49618, 0, 5.87715, 6.50365, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87707, 5.87715, 5.87707
7.65643, 2, 6.2152, 5.71048, 2, -4.2152, 0, 5.71056, 6.21506, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71048, 5.71053, 5.71048
7.6643, 2, 5.94846, 5.5458, 2, -3.94846, 0, 5.54588, 5.94833, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.5458, 5.54584, 5.5458
7.67217, 2, 5.70145, 5.3832, 2, -3.70145, 0, 5.38328, 5.70133, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.3832, 5.38323, 5.3832
7.68004, 10, 5.472, 5.2228, 3.4641, 4.528, 0, 5.22289, 5.4719, 5.2228, 5.2228, 5.2228, 5.2228, 5.2228, 5.2228, 5.2228, 5.2228, 5.2228, 5.2228, 5.2228, 5.22281, 5.2228, 5.2228, 5.22282, 5.2228
7.68791, 6, 5.25805, 5.06473, 2.82843, 0.741947, 0, 5.06481, 5.25796, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06473, 5.06475, 5.06473
7.69578, 0, 5.05768, 4.90909, 1.41421, -5.05768, 0, 4.90917, 5.05759, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.90909, 4.9091, 4.90909
7.70365, 4, 5.07128, 4.95812, 2.44949, -1.07128, 0, 4.9582, 5.07119, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95812, 4.95813, 4.95812
7.71152, 10, 5.09227, 5.00687, 3.4641, 4.90773, 0, 5.00695, 5.09218, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687, 5.00687
7.71939, 4, 5.11972, 5.05586, 2.44949, -1.11972, 0, 5.05594, 5.11963, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586, 5.05586
7.72726, 8, 5.15284, 5.10551, 3.16228, 2.84716, 0, 5.10559, 5.15275, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551, 5.10551
7.73512, 6, 5.1898, 5.15503, 2.82843, 0.810199, 0, 5.15511, 5.18971, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503, 5.15503
7.74299, 10, 5.22962, 5.20429, 3.4641, 4.77038, 0, 5.20437, 5.22953, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.20429, 5.2043, 5.20429
7.75086, 8, 5.27112, 5.25282, 3.16228, 2.72888, 0, 5.2529, 5.27102, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25282, 5.25283, 5.25282
7.75873, 6, 5.31421, 5.30109, 2.82843, 0.68579, 0, 5.30117, 5.31411, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30109, 5.30111, 5.30109
7.7666, 6, 5.35893, 5.34959, 2.82843, 0.64107, 0, 5.34967, 5.35882, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34959, 5.34961, 5.34959
7.77447, 6, 5.40511, 5.39849, 2.82843, 0.594885, 0, 5.39857, 5.40499, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39849, 5.39853, 5.39849
7.78234, 14, 5.45202, 5.44732, 4, 8.54798, 0, 5.4474, 5.45186, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44732, 5.44739, 5.44732
7.79021, 6, 5.49859, 5.49524, 2.82843, 0.501412, 0, 5.49532, 5.4984, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49524, 5.49535, 5.49524
7.79808, 10, 5.54471, 5.54228, 3.4641, 4.45529, 0, 5.54236, 5.54447, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54228, 5.54245, 5.54228
7.80595, 6, 5.59082, 5.58897, 2.82843, 0.409183, 0, 5.58906, 5.59048, 5.58897, 5.58897, 5.58897, 5.58897, 5.58897, 5.58897, 5.58897, 5.58897, 5.58897, 5.58897, 5.58897, 5.58898, 5.58897, 5.58897, 5.58923, 5.58897
7.81382, 10, 5.63737, 5.63586, 3.4641, 4.36263, 0, 5.63594, 5.63691, 5.63586, 5.63586, 5.63586, 5.63586, 5.63586, 5.63586, 5.63586, 5.63586, 5.63586, 5.63586, 5.63586, 5.63587, 5.63586, 5.63586, 5.63624, 5.63586
7.82169, 10, 5.68426, 5.68289, 3.4641, 4.31574, 0, 5.68297, 5.68361, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68289, 5.68345, 5.68289
7.82956, 2, 5.73084, 5.72941, 2, -3.73084, 0, 5.72949, 5.72993, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.72941, 5.73024, 5.72941
7.83743, 6, 5.77655, 5.77489, 2.82843, 0.22345, 0, 5.77497, 5.77526, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77489, 5.77609, 5.77489
7.8453, 4, 5.82158, 5.81947, 2.44949, -1.82158, 0, 5.81955, 5.81975, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.81947, 5.82122, 5.81947
7.85317, 4, 5.86648, 5.86368, 2.44949, -1.86648, 0, 5.86377, 5.8639, 5.86368, 5.86368, 5.86368, 5.86368, 5.86368, 5.86368, 5.86368, 5.86368, 5.86368, 5.86368, 5.86368, 5.86369, 5.86368, 5.86368, 5.86618, 5.86368
7.86104, 6, 5.91166, 5.90786, 2.82843, 0.0883408, 0, 5.90794, 5.90804, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.90786, 5.9114, 5.90786
7.8689, 8, 5.95685, 5.95165, 3.16228, 2.04315, 0, 5.95174, 5.95181, 5.95165, 5.95165, 5.95165, 5.95165, 5.95165, 5.95165, 5.95165, 5.95165, 5.95165, 5.95165, 5.95165, 5.95166, 5.95165, 5.95165, 5.95661, 5.95165
7.87677, 10, 6.00172, 5.99462, 3.4641, 3.99828, 0, 5.9947, 5.99476, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 5.99462, 6.0015, 5.99462
7.88464, 12, 6.0462, 6.03653, 3.74166, 5.9538, 0, 6.03661, 6.03667, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.03653, 6.04598, 6.03653
7.89251, 14, 6.09054, 6.07746, 4, 7.90946, 0, 6.07754, 6.0776, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.07746, 6.09031, 6.07746
7.90038, 22, 6.13443, 6.11689, 4.89898, 15.8656, 0, 6.11697, 6.11704, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.11689, 6.1342, 6.11689
7.90825, 16, 6.178, 6.15469, 4.24264, 9.82199, 0, 6.15477, 6.15486, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.15469, 6.17775, 6.15469
7.91612, 8, 6.22176, 6.19104, 3.16228, 1.77824, 0, 6.19112, 6.19124, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.19104, 6.22148, 6.19104
7.92399, 4, 6.26615, 6.22605, 2.44949, -2.26615, 0, 6.22613, 6.22629, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.22605, 6.26582, 6.22605
7.93186, 12, 6.31177, 6.25992, 3.74166, 5.68823, 0, 6.26, 6.26023, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.25992, 6.31137, 6.25992
7.93973, 14, 6.35904, 6.29264, 4, 7.64096, 0, 6.29272, 6.29305, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.29264, 6.35855, 6.29264
7.9476, 14, 6.4082, 6.32397, 4, 7.5918, 0, 6.32405, 6.32452, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.32397, 6.40757, 6.32397
7.95547, 20, 6.45976, 6.35393, 4.69042, 13.5402, 0, 6.35401, 6.35468, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.35393, 6.45892, 6.35393
7.96334, 30, 6.51431, 6.38261, 5.65685, 23.4857, 0, 6.38269, 6.38366, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.38261, 6.51318, 6.38261
7.97121, 12, 6.57256, 6.41024, 3.74166, 5.42744, 0, 6.41032, 6.4117, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.41024, 6.57102, 6.41024
7.97908, 28, 6.63531, 6.43714, 5.47723, 21.3647, 0, 6.43722, 6.43918, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.43714, 6.63318, 6.43714
7.98695, 10, 6.70313, 6.4635, 3.4641, 3.29687, 0, 6.46358, 6.46634, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.4635, 6.70021, 6.4635
7.99482, 18, 6.77608, 6.48906, 4.47214, 11.2239, 0, 6.48914, 6.49298, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.48906, 6.77208, 6.48906
8.00269, 20, 6.85431, 6.51374, 4.69042, 13.1457, 0, 6.51382, 6.51912, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.51374, 6.84885, 6.51374
8.01055, 16, 6.93766, 6.53732, 4.24264, 9.06234, 0, 6.5374, 6.54465, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.53732, 6.93024, 6.53732
8.01842, 30, 7.02605, 6.5598, 5.65685, 22.9739, 0, 6.55988, 6.56972, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 6.5598, 7.01605, 6.5598
8.02629, 20, 7.11951, 6.58148, 4.69042, 12.8805, 0, 6.58156, 6.59477, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 6.58148, 7.10613, 6.58148
8.03416, 26, 7.21799, 6.60276, 5.2915, 18.782, 0, 6.60284, 6.62043, 6.60276, 6.60276, 6.60276, 6.60276, 6.60276, 6.60276, 6.60276, 6.60276, 6.60276, 6.60276, 6.60276, 6.60277, 6.60276, 6.60276, 7.20025, 6.60276
8.04203, 18, 7.32062, 6.62342, 4.47214, 10.6794, 0, 6.6235, 6.64667, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 6.62342, 7.29729, 6.62342
8.0499, 28, 7.42643, 6.64332, 5.47723, 20.5736, 0, 6.6434, 6.67364, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 6.64332, 7.39603, 6.64332
8.05777, 26, 7.53411, 6.66217, 5.2915, 18.4659, 0, 6.66225, 6.70133, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 6.66217, 7.49486, 6.66217
8.06564, 16, 7.64245, 6.67992, 4.24264, 8.35755, 0, 6.68, 6.73003, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 6.67992, 7.59226, 6.67992
8.07351, 18, 7.75046, 6.69684, 4.47214, 10.2495, 0, 6.69692, 6.76034, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 6.69684, 7.68687, 6.69684
8.08138, 8, 7.85721, 6.71333, 3.16228, 0.142793, 0, 6.71341, 6.79304, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 6.71333, 7.77741, 6.71333
8.08925, 18, 7.96113, 6.72918, 4.47214, 10.0389, 0, 6.72926, 6.82828, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 6.72918, 7.86194, 6.72918
8.09712, 20, 8.06078, 6.74428, 4.69042, 11.9392, 0, 6.74436, 6.8663, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 6.74428, 7.93867, 6.74428
8.10499, 22, 8.15473, 6.75841, 4.89898, 13.8453, 0, 6.75849, 6.90723, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 6.75841, 8.00583, 6.75841
8.11286, 28, 8.24184, 6.77157, 5.47723, 19.7582, 0, 6.77165, 6.95133, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 6.77157, 8.062, 6.77157
8.12073, 22, 8.32144, 6.784, 4.89898, 13.6786, 0, 6.78408, 6.99906, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 6.784, 8.10629, 6.784
8.1286, 4, 8.39297, 6.79592, 2.44949, -4.39297, 0, 6.796, 7.05076, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 6.79592, 8.13804, 6.79592
8.13647, 22, 8.45571, 6.80711, 4.89898, 13.5443, 0, 6.8072, 7.10622, 6.80711, 6.80711, 6.80711, 6.80711, 6.80711, 6.80711, 6.80711, 6.80711, 6.80711, 6.80711, 6.80711, 6.80712, 6.80711, 6.80711, 8.15652, 6.80711
8.14434, 20, 8.50926, 6.81752, 4.69042, 11.4907, 0, 6.8176, 7.16523, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 6.81752, 8.16147, 6.81752
8.15221, 26, 8.55349, 6.8271, 5.2915, 17.4465, 0, 6.82718, 7.22748, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 6.8271, 8.15303, 6.8271
8.16007, 8, 8.58854, 6.83594, 3.16228, -0.588543, 0, 6.83602, 7.29259, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 6.83594, 8.13181, 6.83594
8.16794, 18, 8.61468, 6.84407, 4.47214, 9.38532, 0, 6.84415, 7.35997, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 6.84407, 8.0987, 6.84407
8.17581, 8, 8.63231, 6.85156, 3.16228, -0.63231, 0, 6.85164, 7.42889, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 6.85156, 8.0549, 6.85156
8.18368, 12, 8.64176, 6.85833, 3.74166, 3.35824, 0, 6.85841, 7.49829, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 6.85833, 8.00171, 6.85833
8.19155, 18, 8.64349, 6.8644, 4.47214, 9.35651, 0, 6.86448, 7.56713, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 6.8644, 7.94067, 6.8644
8.19942, 10, 8.63758, 6.86942, 3.4641, 1.36242, 0, 6.8695, 7.63381, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 6.86942, 7.87311, 6.86942
8.20729, 14, 8.62434, 6.87329, 4, 5.37566, 0, 6.87337, 7.69695, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 6.87329, 7.8006, 6.87329
8.21516, 14, 8.60402, 6.87593, 4, 5.39598, 0, 6.87601, 7.75513, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 6.87593, 7.72474, 6.87593
8.22303, 4, 8.57698, 6.87743, 2.44949, -4.57698, 0, 6.87751, 7.80715, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 6.87743, 7.64718, 6.87743
8.2309, 4, 8.54346, 6.8778, 2.44949, -4.54346, 0, 6.87788, 7.85175, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 6.8778, 7.56943, 6.8778
8.23877, 8, 8.50374, 6.87717, 3.16228, -0.503738, 0, 6.87725, 7.88797, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 6.87717, 7.49286, 6.87717
8.24664, 8, 8.45779, 6.87538, 3.16228, -0.457788, 0, 6.87546, 7.91467, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 6.87538, 7.41842, 6.87538
8.25451, 16, 8.40577, 6.87246, 4.24264, 7.59423, 0, 6.87254, 7.93111, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 6.87246, 7.34704, 6.87246
8.26238, 4, 8.3478, 6.8684, 2.44949, -4.3478, 0, 6.86848, 7.93679, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 6.8684, 7.27933, 6.8684
8.27025, 18, 8.28417, 6.86326, 4.47214, 9.71583, 0, 6.86334, 7.93152, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 6.86326, 7.21583, 6.86326
8.27812, 10, 8.21485, 6.85678, 3.4641, 1.78515, 0, 6.85686, 7.91504, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 6.85678, 7.15651, 6.85678
8.28598, 6, 8.14021, 6.84893, 2.82843, -2.14021, 0, 6.84901, 7.88764, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 6.84893, 7.10142, 6.84893
8.29385, 12, 8.06059, 6.8396, 3.74166, 3.93941, 0, 6.83968, 7.84976, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 6.8396, 7.05036, 6.8396
8.30172, 18, 7.97668, 6.82891, 4.47214, 10.0233, 0, 6.82899, 7.80228, 6.82891, 6.82891, 6.82891, 6.82891, 6.82891, 6.82891, 6.82891, 6.82891, 6.82891, 6.82891, 6.82891, 6.82892, 6.82891, 6.82891, 7.00323, 6.82891
8.30959, 12, 7.88943, 6.81712, 3.74166, 4.11057, 0, 6.8172, 7.74647, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.81712, 6.96, 6.81712
8.31746, 12, 7.79977, 6.80442, 3.74166, 4.20023, 0, 6.8045, 7.68363, 6.80442, 6.80442, 6.80442, 6.80442, 6.80442, 6.80442, 6.80442, 6.80442, 6.80442, 6.80442, 6.80442, 6.80443, 6.80442, 6.80442, 6.92047, 6.80442
8.32533, 8, 7.70871, 6.79102, 3.16228, 0.291292, 0, 6.79111, 7.61522, 6.79102, 6.79102, 6.79102, 6.79102, 6.79102, 6.79102, 6.79102, 6.79102, 6.79102, 6.79102, 6.79102, 6.79103, 6.79102, 6.79102, 6.88443, 6.79102
8.3332, 12, 7.61677, 6.77656, 3.74166, 4.38323, 0, 6.77664, 7.54217, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.77656, 6.85108, 6.77656
8.34107, 8, 7.52464, 6.76092, 3.16228, 0.475363, 0, 6.76101, 7.46564, 6.76092, 6.76092, 6.76092, 6.76092, 6.76092, 6.76092, 6.76092, 6.76092, 6.76092, 6.76092, 6.76092, 6.76093, 6.76092, 6.76092, 6.81984, 6.76092
8.34894, 10, 7.43341, 6.74436, 3.4641, 2.56659, 0, 6.74444, 7.38716, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.74436, 6.79053, 6.74436
8.35681, 14, 7.3437, 6.7267, 4, 6.6563, 0, 6.72678, 7.30774, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.7267, 6.76258, 6.7267
8.36468, 16, 7.25616, 6.70795, 4.24264, 8.74384, 0, 6.70804, 7.22842, 6.70795, 6.70795, 6.70795, 6.70795, 6.70795, 6.70795, 6.70795, 6.70795, 6.70795, 6.70795, 6.70795, 6.70796, 6.70795, 6.70795, 6.73562, 6.70795
8.37255, 6, 7.17168, 6.6884, 2.82843, -1.17168, 0, 6.68848, 7.15042, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.6884, 6.70958, 6.6884
8.38042, 14, 7.09113, 6.66846, 4, 6.90887, 0, 6.66854, 7.07492, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.66846, 6.68459, 6.66846
8.38829, 16, 7.01517, 6.64844, 4.24264, 8.98483, 0, 6.64852, 7.00282, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.64844, 6.66071, 6.64844
