   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_120.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0311683, 240, 0, 0, 15.5563, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0232922, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0154161, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00753999, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000336116, 0, 1.73336e-23, 0, 1.41421, -1.73336e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.06817e-26, 0, 0, 8.83398e-29, 0, 0, 1.72528e-23, 0, 0, 0
0.00821223, 0, 5.02772e-23, 0, 1.41421, -5.02772e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34023e-25, 0, 0, 2.60179e-28, 0, 0, 5.00429e-23, 0, 0, 0
0.0160883, 0, 1.60248e-22, 0, 1.41421, -1.60248e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45897e-25, 0, 0, 8.5005e-28, 0, 0, 1.59501e-22, 0, 0, 0
0.0239644, 0, 4.27203e-22, 0, 1.41421, -4.27203e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98848e-24, 0, 0, 2.29641e-27, 0, 0, 4.25213e-22, 0, 0, 0
0.0318406, 0, 1.11097e-21, 0, 1.41421, -1.11097e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17117e-24, 0, 0, 6.05058e-27, 0, 0, 1.10579e-21, 0, 0, 0
0.0397167, 0, 2.8245e-21, 0, 1.41421, -2.8245e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3147e-23, 0, 0, 1.55839e-26, 0, 0, 2.81134e-21, 0, 0, 0
0.0475928, 0, 7.03267e-21, 0, 1.41421, -7.03267e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27346e-23, 0, 0, 3.93084e-26, 0, 0, 6.9999e-21, 0, 0, 0
0.0554689, 0, 1.71744e-20, 0, 1.41421, -1.71744e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.99406e-23, 0, 0, 9.72496e-26, 0, 0, 1.70943e-20, 0, 0, 0
0.063345, 0, 4.11872e-20, 0, 1.41421, -4.11872e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91712e-22, 0, 0, 2.3629e-25, 0, 0, 4.09952e-20, 0, 0, 0
0.0712211, 0, 9.71012e-20, 0, 1.41421, -9.71012e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51972e-22, 0, 0, 5.64458e-25, 0, 0, 9.66487e-20, 0, 0, 0
0.0790972, 0, 2.25254e-19, 0, 1.41421, -2.25254e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04848e-21, 0, 0, 1.32698e-24, 0, 0, 2.24204e-19, 0, 0, 0
0.0869733, 0, 5.1458e-19, 0, 1.41421, -5.1458e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39519e-21, 0, 0, 3.07261e-24, 0, 0, 5.12182e-19, 0, 0, 0
0.0948494, 0, 1.15845e-18, 0, 1.41421, -1.15845e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39215e-21, 0, 0, 7.01253e-24, 0, 0, 1.15305e-18, 0, 0, 0
0.102726, 0, 2.57165e-18, 0, 1.41421, -2.57165e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19701e-20, 0, 0, 1.57852e-23, 0, 0, 2.55966e-18, 0, 0, 0
0.110602, 0, 5.63252e-18, 0, 1.41421, -5.63252e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62174e-20, 0, 0, 3.50654e-23, 0, 0, 5.60626e-18, 0, 0, 0
0.118478, 0, 1.21776e-17, 0, 1.41421, -1.21776e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66824e-20, 0, 0, 7.69106e-23, 0, 0, 1.21208e-17, 0, 0, 0
0.126354, 0, 2.60005e-17, 0, 1.41421, -2.60005e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21023e-19, 0, 0, 1.66636e-22, 0, 0, 2.58793e-17, 0, 0, 0
0.13423, 0, 5.48442e-17, 0, 1.41421, -5.48442e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5528e-19, 0, 0, 3.56783e-22, 0, 0, 5.45885e-17, 0, 0, 0
0.142106, 0, 1.14331e-16, 0, 1.41421, -1.14331e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32168e-19, 0, 0, 7.55179e-22, 0, 0, 1.13798e-16, 0, 0, 0
0.149982, 0, 2.35621e-16, 0, 1.41421, -2.35621e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09673e-18, 0, 0, 1.5807e-21, 0, 0, 2.34522e-16, 0, 0, 0
0.157858, 0, 4.80184e-16, 0, 1.41421, -4.80184e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23508e-18, 0, 0, 3.27288e-21, 0, 0, 4.77945e-16, 0, 0, 0
0.165734, 0, 9.6795e-16, 0, 1.41421, -9.6795e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50545e-18, 0, 0, 6.70514e-21, 0, 0, 9.63438e-16, 0, 0, 0
0.173611, 0, 1.93041e-15, 0, 1.41421, -1.93041e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98537e-18, 0, 0, 1.35953e-20, 0, 0, 1.92142e-15, 0, 0, 0
0.181487, 0, 3.80969e-15, 0, 1.41421, -3.80969e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77327e-17, 0, 0, 2.72878e-20, 0, 0, 3.79193e-15, 0, 0, 0
0.189363, 0, 7.44135e-15, 0, 1.41421, -7.44135e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46367e-17, 0, 0, 5.42293e-20, 0, 0, 7.40666e-15, 0, 0, 0
0.197239, 0, 1.43884e-14, 0, 1.41421, -1.43884e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69723e-17, 0, 0, 1.06725e-19, 0, 0, 1.43213e-14, 0, 0, 0
0.205115, 0, 2.75446e-14, 0, 1.41421, -2.75446e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28209e-16, 0, 0, 2.08034e-19, 0, 0, 2.74162e-14, 0, 0, 0
0.212991, 0, 5.22141e-14, 0, 1.41421, -5.22141e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43035e-16, 0, 0, 4.01709e-19, 0, 0, 5.19707e-14, 0, 0, 0
0.220867, 0, 9.80218e-14, 0, 1.41421, -9.80218e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56249e-16, 0, 0, 7.68527e-19, 0, 0, 9.75648e-14, 0, 0, 0
0.228743, 0, 1.8226e-13, 0, 1.41421, -1.8226e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4834e-16, 0, 0, 1.457e-18, 0, 0, 1.8141e-13, 0, 0, 0
0.236619, 0, 3.35694e-13, 0, 1.41421, -3.35694e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5625e-15, 0, 0, 2.73765e-18, 0, 0, 3.34129e-13, 0, 0, 0
