   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_345.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0330047, 690, 0, 0, 26.3059, 690, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0251346, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0172644, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00939427, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00152411, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00634605, 0, 4.607e-22, 0, 1.41421, -4.607e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22032e-24, 0, 0, 2.36144e-26, 0, 0, 4.59456e-22, 0, 0, 0
0.0142162, 0, 1.10052e-21, 0, 1.41421, -1.10052e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9151e-24, 0, 0, 5.70886e-26, 0, 0, 1.09755e-21, 0, 0, 0
0.0220864, 0, 2.58466e-21, 0, 1.41421, -2.58466e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84636e-24, 0, 0, 1.35715e-25, 0, 0, 2.57768e-21, 0, 0, 0
0.0299565, 0, 5.97393e-21, 0, 1.41421, -5.97393e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5824e-23, 0, 0, 3.17563e-25, 0, 0, 5.95779e-21, 0, 0, 0
0.0378267, 0, 1.35997e-20, 0, 1.41421, -1.35997e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60233e-23, 0, 0, 7.32026e-25, 0, 0, 1.35629e-20, 0, 0, 0
0.0456969, 0, 3.0516e-20, 0, 1.41421, -3.0516e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.08319e-23, 0, 0, 1.66355e-24, 0, 0, 3.04335e-20, 0, 0, 0
0.053567, 0, 6.75368e-20, 0, 1.41421, -6.75368e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78894e-22, 0, 0, 3.72947e-24, 0, 0, 6.73542e-20, 0, 0, 0
0.0614372, 0, 1.47507e-19, 0, 1.41421, -1.47507e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9072e-22, 0, 0, 8.25286e-24, 0, 0, 1.47108e-19, 0, 0, 0
0.0693073, 0, 3.18101e-19, 0, 1.41421, -3.18101e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.42594e-22, 0, 0, 1.80358e-23, 0, 0, 3.1724e-19, 0, 0, 0
0.0771775, 0, 6.77634e-19, 0, 1.41421, -6.77634e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79494e-21, 0, 0, 3.89441e-23, 0, 0, 6.758e-19, 0, 0, 0
0.0850476, 0, 1.42653e-18, 0, 1.41421, -1.42653e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77862e-21, 0, 0, 8.31194e-23, 0, 0, 1.42267e-18, 0, 0, 0
0.0929178, 0, 2.96879e-18, 0, 1.41421, -2.96879e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8638e-21, 0, 0, 1.75421e-22, 0, 0, 2.96075e-18, 0, 0, 0
0.100788, 0, 6.10993e-18, 0, 1.41421, -6.10993e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61841e-20, 0, 0, 3.66207e-22, 0, 0, 6.09338e-18, 0, 0, 0
0.108658, 0, 1.24388e-17, 0, 1.41421, -1.24388e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29482e-20, 0, 0, 7.56435e-22, 0, 0, 1.24051e-17, 0, 0, 0
0.116528, 0, 2.54393e-17, 0, 1.41421, -2.54393e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73839e-20, 0, 0, 1.5761e-21, 0, 0, 2.53703e-17, 0, 0, 0
0.124398, 0, 5.06324e-17, 0, 1.41421, -5.06324e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34116e-19, 0, 0, 3.184e-21, 0, 0, 5.04951e-17, 0, 0, 0
0.132269, 0, 9.97789e-17, 0, 1.41421, -9.97789e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64295e-19, 0, 0, 6.37058e-21, 0, 0, 9.95082e-17, 0, 0, 0
0.140139, 0, 1.94723e-16, 0, 1.41421, -1.94723e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15783e-19, 0, 0, 1.26267e-20, 0, 0, 1.94194e-16, 0, 0, 0
0.148009, 0, 3.7639e-16, 0, 1.41421, -3.7639e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.96982e-19, 0, 0, 2.4796e-20, 0, 0, 3.75368e-16, 0, 0, 0
0.155879, 0, 7.2073e-16, 0, 1.41421, -7.2073e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90907e-18, 0, 0, 4.82542e-20, 0, 0, 7.18772e-16, 0, 0, 0
0.163749, 0, 1.36736e-15, 0, 1.41421, -1.36736e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62184e-18, 0, 0, 9.30711e-20, 0, 0, 1.36364e-15, 0, 0, 0
0.171619, 0, 2.57055e-15, 0, 1.41421, -2.57055e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.80883e-18, 0, 0, 1.77946e-19, 0, 0, 2.56356e-15, 0, 0, 0
0.17949, 0, 4.78915e-15, 0, 1.41421, -4.78915e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26854e-17, 0, 0, 3.37296e-19, 0, 0, 4.77613e-15, 0, 0, 0
0.18736, 0, 8.8436e-15, 0, 1.41421, -8.8436e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34246e-17, 0, 0, 6.33929e-19, 0, 0, 8.81954e-15, 0, 0, 0
0.19523, 0, 1.61876e-14, 0, 1.41421, -1.61876e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2877e-17, 0, 0, 1.18152e-18, 0, 0, 1.61435e-14, 0, 0, 0
0.2031, 0, 2.93739e-14, 0, 1.41421, -2.93739e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78041e-17, 0, 0, 2.18404e-18, 0, 0, 2.92939e-14, 0, 0, 0
0.21097, 0, 5.2845e-14, 0, 1.41421, -5.2845e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39973e-16, 0, 0, 4.00459e-18, 0, 0, 5.27011e-14, 0, 0, 0
0.21884, 0, 9.42643e-14, 0, 1.41421, -9.42643e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49683e-16, 0, 0, 7.28416e-18, 0, 0, 9.40073e-14, 0, 0, 0
0.226711, 0, 1.66734e-13, 0, 1.41421, -1.66734e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41637e-16, 0, 0, 1.31456e-17, 0, 0, 1.66279e-13, 0, 0, 0
0.234581, 0, 2.92459e-13, 0, 1.41421, -2.92459e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74655e-16, 0, 0, 2.35403e-17, 0, 0, 2.91661e-13, 0, 0, 0
0.242451, 0, 5.08743e-13, 0, 1.41421, -5.08743e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34756e-15, 0, 0, 4.18342e-17, 0, 0, 5.07354e-13, 0, 0, 0
0.250321, 0, 8.77714e-13, 0, 1.41421, -8.77714e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32491e-15, 0, 0, 7.37908e-17, 0, 0, 8.75315e-13, 0, 0, 0
0.258191, 0, 1.50194e-12, 0, 1.41421, -1.50194e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97846e-15, 0, 0, 1.29207e-16, 0, 0, 1.49783e-12, 0, 0, 0
0.266061, 0, 2.5493e-12, 0, 1.41421, -2.5493e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75302e-15, 0, 0, 2.24627e-16, 0, 0, 2.54232e-12, 0, 0, 0
0.273931, 0, 4.2922e-12, 0, 1.41421, -4.2922e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13704e-14, 0, 0, 3.87795e-16, 0, 0, 4.28044e-12, 0, 0, 0
0.281802, 0, 7.16889e-12, 0, 1.41421, -7.16889e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89923e-14, 0, 0, 6.64984e-16, 0, 0, 7.14923e-12, 0, 0, 0
0.289672, 0, 1.18784e-11, 0, 1.41421, -1.18784e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.14717e-14, 0, 0, 1.13289e-15, 0, 0, 1.18458e-11, 0, 0, 0
0.297542, 0, 1.95262e-11, 0, 1.41421, -1.95262e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17401e-14, 0, 0, 1.91796e-15, 0, 0, 1.94725e-11, 0, 0, 0
0.305412, 0, 3.18455e-11, 0, 1.41421, -3.18455e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4396e-14, 0, 0, 3.22777e-15, 0, 0, 3.17579e-11, 0, 0, 0
0.313282, 0, 5.15312e-11, 5.74532e-44, 1.41421, -5.15312e-11, 0, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 1.36592e-13, 5.74532e-44, 5.74532e-44, 5.40157e-15, 5.74532e-44, 5.74532e-44, 5.13892e-11, 5.74532e-44, 5.74532e-44, 5.74532e-44
0.321152, 0, 8.27372e-11, 1.09582e-42, 1.41421, -8.27372e-11, 0, 1.09582e-42, 1.09582e-42, 1.09582e-42, 1.09582e-42, 1.09582e-42, 1.09582e-42, 1.09582e-42, 1.09582e-42, 2.19362e-13, 1.09582e-42, 1.09582e-42, 8.99189e-15, 1.09582e-42, 1.09582e-42, 8.25088e-11, 1.09582e-42, 1.09582e-42, 1.09582e-42
0.329023, 0, 1.31813e-10, 1.60659e-41, 1.41421, -1.31813e-10, 0, 1.60659e-41, 1.60659e-41, 1.60659e-41, 1.60659e-41, 1.60659e-41, 1.60659e-41, 1.60659e-41, 1.60659e-41, 3.49584e-13, 1.60659e-41, 1.60659e-41, 1.48962e-14, 1.60659e-41, 1.60659e-41, 1.31448e-10, 1.60659e-41, 1.60659e-41, 1.60659e-41
0.336893, 0, 2.08382e-10, 2.14034e-40, 1.41421, -2.08382e-10, 0, 2.14034e-40, 2.14034e-40, 2.14034e-40, 2.14034e-40, 2.14034e-40, 2.14034e-40, 2.14034e-40, 2.14034e-40, 5.52867e-13, 2.14034e-40, 2.14034e-40, 2.4569e-14, 2.14034e-40, 2.14034e-40, 2.07805e-10, 2.14034e-40, 2.14034e-40, 2.14034e-40
0.344763, 0, 3.26908e-10, 2.56448e-39, 1.41421, -3.26908e-10, 0, 2.56448e-39, 2.56448e-39, 2.56448e-39, 2.56448e-39, 2.56448e-39, 2.56448e-39, 2.56448e-39, 2.56448e-39, 8.67747e-13, 2.56448e-39, 2.56448e-39, 4.03641e-14, 2.56448e-39, 2.56448e-39, 3.26e-10, 2.56448e-39, 2.56448e-39, 2.56448e-39
0.352633, 0, 5.08948e-10, 2.77255e-38, 1.41421, -5.08948e-10, 0, 2.77255e-38, 2.77255e-38, 2.77255e-38, 2.77255e-38, 2.77255e-38, 2.77255e-38, 2.77255e-38, 2.77255e-38, 1.35175e-12, 2.77255e-38, 2.77255e-38, 6.6088e-14, 2.77255e-38, 2.77255e-38, 5.0753e-10, 2.77255e-38, 2.77255e-38, 2.77255e-38
0.360503, 0, 7.86356e-10, 2.71425e-37, 1.41421, -7.86356e-10, 0, 2.71425e-37, 2.71425e-37, 2.71425e-37, 2.71425e-37, 2.71425e-37, 2.71425e-37, 2.71425e-37, 2.71425e-37, 2.09006e-12, 2.71425e-37, 2.71425e-37, 1.07894e-13, 2.71425e-37, 2.71425e-37, 7.84158e-10, 2.71425e-37, 2.71425e-37, 2.71425e-37
0.368373, 0, 1.20582e-09, 2.42274e-36, 1.41421, -1.20582e-09, 0, 2.42274e-36, 2.42274e-36, 2.42274e-36, 2.42274e-36, 2.42274e-36, 2.42274e-36, 2.42274e-36, 2.42274e-36, 3.20781e-12, 2.42274e-36, 2.42274e-36, 1.7573e-13, 2.42274e-36, 2.42274e-36, 1.20244e-09, 2.42274e-36, 2.42274e-36, 2.42274e-36
0.376244, 0, 1.83522e-09, 1.9811e-35, 1.41421, -1.83522e-09, 0, 1.9811e-35, 1.9811e-35, 1.9811e-35, 1.9811e-35, 1.9811e-35, 1.9811e-35, 1.9811e-35, 1.9811e-35, 4.88741e-12, 1.9811e-35, 1.9811e-35, 2.85693e-13, 1.9811e-35, 1.9811e-35, 1.83005e-09, 1.9811e-35, 1.9811e-35, 1.9811e-35
0.384114, 0, 2.77236e-09, 1.49023e-34, 1.41421, -2.77236e-09, 0, 1.49023e-34, 1.49023e-34, 1.49023e-34, 1.49023e-34, 1.49023e-34, 1.49023e-34, 1.49023e-34, 1.49023e-34, 7.39274e-12, 1.49023e-34, 1.49023e-34, 4.63833e-13, 1.49023e-34, 1.49023e-34, 2.76451e-09, 1.49023e-34, 1.49023e-34, 1.49023e-34
0.391984, 0, 4.15712e-09, 1.03562e-33, 1.41421, -4.15712e-09, 0, 1.03562e-33, 1.03562e-33, 1.03562e-33, 1.03562e-33, 1.03562e-33, 1.03562e-33, 1.03562e-33, 1.03562e-33, 1.11026e-11, 1.03562e-33, 1.03562e-33, 7.52346e-13, 1.03562e-33, 1.03562e-33, 4.14526e-09, 1.03562e-33, 1.03562e-33, 1.03562e-33
0.399854, 0, 6.18782e-09, 7.08346e-33, 1.41421, -6.18782e-09, 0, 7.08346e-33, 7.08346e-33, 7.08346e-33, 7.08346e-33, 7.08346e-33, 7.08346e-33, 7.08346e-33, 7.08346e-33, 1.65568e-11, 7.08346e-33, 7.08346e-33, 1.2196e-12, 7.08346e-33, 7.08346e-33, 6.17004e-09, 7.08346e-33, 7.08346e-33, 7.08346e-33
0.407724, 0, 9.14339e-09, 4.0454e-32, 1.41421, -9.14339e-09, 0, 4.0454e-32, 4.0454e-32, 4.0454e-32, 4.0454e-32, 4.0454e-32, 4.0454e-32, 4.0454e-32, 4.0454e-32, 2.45191e-11, 4.0454e-32, 4.0454e-32, 1.97635e-12, 4.0454e-32, 4.0454e-32, 9.1169e-09, 4.0454e-32, 4.0454e-32, 4.0454e-32
0.415594, 0, 1.3413e-08, 2.16846e-31, 1.41421, -1.3413e-08, 0, 2.16846e-31, 2.16846e-31, 2.16846e-31, 2.16846e-31, 2.16846e-31, 2.16846e-31, 2.16846e-31, 2.16846e-31, 3.60623e-11, 2.16846e-31, 2.16846e-31, 3.20194e-12, 2.16846e-31, 2.16846e-31, 1.33738e-08, 2.16846e-31, 2.16846e-31, 2.16846e-31
