   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_291.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.112954, 0, 5.20804e-18, 0, 1.41421, -5.20804e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15952e-19, 0, 0, 8.97386e-22, 0, 5.09119e-18, 0, 0, 0
0.120821, 0, 1.06031e-17, 0, 1.41421, -1.06031e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36067e-19, 0, 0, 1.8572e-21, 0, 1.03651e-17, 0, 0, 0
0.128688, 0, 2.13612e-17, 0, 1.41421, -2.13612e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75584e-19, 0, 0, 3.80424e-21, 0, 2.08818e-17, 0, 0, 0
0.136554, 0, 4.25947e-17, 0, 1.41421, -4.25947e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48322e-19, 0, 0, 7.71474e-21, 0, 4.16386e-17, 0, 0, 0
0.144421, 0, 8.40836e-17, 0, 1.41421, -8.40836e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87202e-18, 0, 0, 1.54929e-20, 0, 8.21961e-17, 0, 0, 0
0.152288, 0, 1.64352e-16, 0, 1.41421, -1.64352e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65909e-18, 0, 0, 3.08179e-20, 0, 1.60662e-16, 0, 0, 0
0.160155, 0, 3.18144e-16, 0, 1.41421, -3.18144e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08304e-18, 0, 0, 6.07334e-20, 0, 3.11e-16, 0, 0, 0
0.168022, 0, 6.09993e-16, 0, 1.41421, -6.09993e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35806e-17, 0, 0, 1.18603e-19, 0, 5.96294e-16, 0, 0, 0
0.175889, 0, 1.15863e-15, 0, 1.41421, -1.15863e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5795e-17, 0, 0, 2.29559e-19, 0, 1.1326e-15, 0, 0, 0
0.183756, 0, 2.1804e-15, 0, 1.41421, -2.1804e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8543e-17, 0, 0, 4.40452e-19, 0, 2.13142e-15, 0, 0, 0
0.191623, 0, 4.06593e-15, 0, 1.41421, -4.06593e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.05205e-17, 0, 0, 8.37888e-19, 0, 3.97457e-15, 0, 0, 0
0.19949, 0, 7.51385e-15, 0, 1.41421, -7.51385e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67281e-16, 0, 0, 1.58063e-18, 0, 7.34499e-15, 0, 0, 0
0.207356, 0, 1.381e-14, 0, 1.41421, -1.381e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07452e-16, 0, 0, 2.97454e-18, 0, 1.34996e-14, 0, 0, 0
0.215223, 0, 2.50605e-14, 0, 1.41421, -2.50605e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57917e-16, 0, 0, 5.51725e-18, 0, 2.44971e-14, 0, 0, 0
0.22309, 0, 4.50832e-14, 0, 1.41421, -4.50832e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00367e-15, 0, 0, 1.01531e-17, 0, 4.40694e-14, 0, 0, 0
0.230957, 0, 8.04092e-14, 0, 1.41421, -8.04092e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79012e-15, 0, 0, 1.854e-17, 0, 7.86005e-14, 0, 0, 0
0.238824, 0, 1.42198e-13, 0, 1.41421, -1.42198e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16569e-15, 0, 0, 3.35979e-17, 0, 1.38998e-13, 0, 0, 0
0.246691, 0, 2.49347e-13, 0, 1.41421, -2.49347e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55112e-15, 0, 0, 6.04344e-17, 0, 2.43735e-13, 0, 0, 0
0.254558, 0, 4.3358e-13, 0, 1.41421, -4.3358e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65268e-15, 0, 0, 1.07914e-16, 0, 4.23819e-13, 0, 0, 0
0.262425, 0, 7.47674e-13, 0, 1.41421, -7.47674e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66455e-14, 0, 0, 1.91316e-16, 0, 7.30837e-13, 0, 0, 0
0.270292, 0, 1.27867e-12, 0, 1.41421, -1.27867e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84676e-14, 0, 0, 3.36799e-16, 0, 1.24986e-12, 0, 0, 0
0.278158, 0, 2.16885e-12, 0, 1.41421, -2.16885e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82878e-14, 0, 0, 5.88857e-16, 0, 2.11998e-12, 0, 0, 0
0.286025, 0, 3.6488e-12, 0, 1.41421, -3.6488e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.12413e-14, 0, 0, 1.02268e-15, 0, 3.56653e-12, 0, 0, 0
0.293892, 0, 6.08887e-12, 0, 1.41421, -6.08887e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35579e-13, 0, 0, 1.7646e-15, 0, 5.95153e-12, 0, 0, 0
0.301759, 0, 1.00789e-11, 0, 1.41421, -1.00789e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24443e-13, 0, 0, 3.02564e-15, 0, 9.85143e-12, 0, 0, 0
0.309626, 0, 1.65499e-11, 0, 1.41421, -1.65499e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68588e-13, 0, 0, 5.15646e-15, 0, 1.61762e-11, 0, 0, 0
0.317493, 0, 2.69591e-11, 1.76564e-43, 1.41421, -2.69591e-11, 0, 1.76564e-43, 1.76564e-43, 1.76564e-43, 1.76564e-43, 1.76564e-43, 1.76564e-43, 1.76564e-43, 1.76564e-43, 1.76564e-43, 6.00506e-13, 1.76564e-43, 1.76564e-43, 8.73697e-15, 1.76564e-43, 2.63498e-11, 1.76564e-43, 1.76564e-43, 1.76564e-43
0.32536, 0, 4.35672e-11, 3.04923e-42, 1.41421, -4.35672e-11, 0, 3.04923e-42, 3.04923e-42, 3.04923e-42, 3.04923e-42, 3.04923e-42, 3.04923e-42, 3.04923e-42, 3.04923e-42, 3.04923e-42, 9.70643e-13, 3.04923e-42, 3.04923e-42, 1.4722e-14, 3.04923e-42, 4.25819e-11, 3.04923e-42, 3.04923e-42, 3.04923e-42
0.333227, 0, 6.98521e-11, 4.37079e-41, 1.41421, -6.98521e-11, 0, 4.37079e-41, 4.37079e-41, 4.37079e-41, 4.37079e-41, 4.37079e-41, 4.37079e-41, 4.37079e-41, 4.37079e-41, 4.37079e-41, 1.55665e-12, 4.37079e-41, 4.37079e-41, 2.46777e-14, 4.37079e-41, 6.82708e-11, 4.37079e-41, 4.37079e-41, 4.37079e-41
0.341094, 0, 1.11117e-10, 5.55487e-40, 1.41421, -1.11117e-10, 0, 5.55487e-40, 5.55487e-40, 5.55487e-40, 5.55487e-40, 5.55487e-40, 5.55487e-40, 5.55487e-40, 5.55487e-40, 5.55487e-40, 2.47704e-12, 5.55487e-40, 5.55487e-40, 4.11644e-14, 5.55487e-40, 1.08599e-10, 5.55487e-40, 5.55487e-40, 5.55487e-40
0.34896, 0, 1.75381e-10, 6.31389e-39, 1.41421, -1.75381e-10, 0, 6.31389e-39, 6.31389e-39, 6.31389e-39, 6.31389e-39, 6.31389e-39, 6.31389e-39, 6.31389e-39, 6.31389e-39, 6.31389e-39, 3.91123e-12, 6.31389e-39, 6.31389e-39, 6.8356e-14, 6.31389e-39, 1.71401e-10, 6.31389e-39, 6.31389e-39, 6.31389e-39
0.356827, 0, 2.74665e-10, 6.48664e-38, 1.41421, -2.74665e-10, 0, 6.48664e-38, 6.48664e-38, 6.48664e-38, 6.48664e-38, 6.48664e-38, 6.48664e-38, 6.48664e-38, 6.48664e-38, 6.48664e-38, 6.12855e-12, 6.48664e-38, 6.48664e-38, 1.13043e-13, 6.48664e-38, 2.68424e-10, 6.48664e-38, 6.48664e-38, 6.48664e-38
0.364694, 0, 4.26839e-10, 6.05391e-37, 1.41421, -4.26839e-10, 0, 6.05391e-37, 6.05391e-37, 6.05391e-37, 6.05391e-37, 6.05391e-37, 6.05391e-37, 6.05391e-37, 6.05391e-37, 6.05391e-37, 9.53002e-12, 6.05391e-37, 6.05391e-37, 1.86253e-13, 6.05391e-37, 4.17123e-10, 6.05391e-37, 6.05391e-37, 6.05391e-37
0.372561, 0, 6.58238e-10, 5.16674e-36, 1.41421, -6.58238e-10, 0, 5.16674e-36, 5.16674e-36, 5.16674e-36, 5.16674e-36, 5.16674e-36, 5.16674e-36, 5.16674e-36, 5.16674e-36, 5.16674e-36, 1.47079e-11, 5.16674e-36, 5.16674e-36, 3.05873e-13, 5.16674e-36, 6.43225e-10, 5.16674e-36, 5.16674e-36, 5.16674e-36
0.380428, 0, 1.00735e-09, 4.04783e-35, 1.41421, -1.00735e-09, 0, 4.04783e-35, 4.04783e-35, 4.04783e-35, 4.04783e-35, 4.04783e-35, 4.04783e-35, 4.04783e-35, 4.04783e-35, 4.04783e-35, 2.25301e-11, 4.04783e-35, 4.04783e-35, 5.00895e-13, 4.04783e-35, 9.84322e-10, 4.04783e-35, 4.04783e-35, 4.04783e-35
0.388295, 0, 1.52997e-09, 2.92402e-34, 1.41421, -1.52997e-09, 0, 2.92402e-34, 2.92402e-34, 2.92402e-34, 2.92402e-34, 2.92402e-34, 2.92402e-34, 2.92402e-34, 2.92402e-34, 2.92402e-34, 3.42582e-11, 2.92402e-34, 2.92402e-34, 8.1829e-13, 2.92402e-34, 1.49489e-09, 2.92402e-34, 2.92402e-34, 2.92402e-34
0.396162, 0, 2.30624e-09, 2.00755e-33, 1.41421, -2.30624e-09, 0, 2.00755e-33, 2.00755e-33, 2.00755e-33, 2.00755e-33, 2.00755e-33, 2.00755e-33, 2.00755e-33, 2.00755e-33, 2.00755e-33, 5.17119e-11, 2.00755e-33, 2.00755e-33, 1.33411e-12, 2.00755e-33, 2.25319e-09, 2.00755e-33, 2.00755e-33, 2.00755e-33
0.404029, 0, 3.45043e-09, 1.15876e-32, 1.41421, -3.45043e-09, 0, 1.15876e-32, 1.15876e-32, 1.15876e-32, 1.15876e-32, 1.15876e-32, 1.15876e-32, 1.15876e-32, 1.15876e-32, 1.15876e-32, 7.74967e-11, 1.15876e-32, 1.15876e-32, 2.17146e-12, 1.15876e-32, 3.37076e-09, 1.15876e-32, 1.15876e-32, 1.15876e-32
0.411896, 0, 5.12405e-09, 6.81093e-32, 1.41421, -5.12405e-09, 0, 6.81093e-32, 6.81093e-32, 6.81093e-32, 6.81093e-32, 6.81093e-32, 6.81093e-32, 6.81093e-32, 6.81093e-32, 6.81093e-32, 1.15315e-10, 6.81093e-32, 6.81093e-32, 3.52952e-12, 6.81093e-32, 5.0052e-09, 6.81093e-32, 6.81093e-32, 6.81093e-32
0.419763, 0, 7.55352e-09, 3.57081e-31, 1.41421, -7.55352e-09, 0, 3.57081e-31, 3.57081e-31, 3.57081e-31, 3.57081e-31, 3.57081e-31, 3.57081e-31, 3.57081e-31, 3.57081e-31, 3.57081e-31, 1.7039e-10, 3.57081e-31, 3.57081e-31, 5.73014e-12, 3.57081e-31, 7.3774e-09, 3.57081e-31, 3.57081e-31, 3.57081e-31
0.427629, 0, 1.10537e-08, 1.8396e-30, 1.41421, -1.10537e-08, 0, 1.8396e-30, 1.8396e-30, 1.8396e-30, 1.8396e-30, 1.8396e-30, 1.8396e-30, 1.8396e-30, 1.8396e-30, 1.8396e-30, 2.50038e-10, 1.8396e-30, 1.8396e-30, 9.29278e-12, 1.8396e-30, 1.07944e-08, 1.8396e-30, 1.8396e-30, 1.8396e-30
0.435496, 0, 1.60591e-08, 9.06412e-30, 1.41421, -1.60591e-08, 0, 9.06412e-30, 9.06412e-30, 9.06412e-30, 9.06412e-30, 9.06412e-30, 9.06412e-30, 9.06412e-30, 9.06412e-30, 9.06412e-30, 3.64439e-10, 9.06412e-30, 9.06412e-30, 1.50539e-11, 9.06412e-30, 1.56796e-08, 9.06412e-30, 9.06412e-30, 9.06412e-30
0.443363, 0, 2.31642e-08, 4.2344e-29, 1.41421, -2.31642e-08, 0, 4.2344e-29, 4.2344e-29, 4.2344e-29, 4.2344e-29, 4.2344e-29, 4.2344e-29, 4.2344e-29, 4.2344e-29, 4.2344e-29, 5.27662e-10, 4.2344e-29, 4.2344e-29, 2.43569e-11, 4.2344e-29, 2.26122e-08, 4.2344e-29, 4.2344e-29, 4.2344e-29
0.45123, 0, 3.31762e-08, 1.91854e-28, 1.41421, -3.31762e-08, 0, 1.91854e-28, 1.91854e-28, 1.91854e-28, 1.91854e-28, 1.91854e-28, 1.91854e-28, 1.91854e-28, 1.91854e-28, 1.91854e-28, 7.59025e-10, 1.91854e-28, 1.91854e-28, 3.93509e-11, 1.91854e-28, 3.23778e-08, 1.91854e-28, 1.91854e-28, 1.91854e-28
0.459097, 0, 4.71826e-08, 8.33242e-28, 1.41421, -4.71826e-08, 0, 8.33242e-28, 8.33242e-28, 8.33242e-28, 8.33242e-28, 8.33242e-28, 8.33242e-28, 8.33242e-28, 8.33242e-28, 8.33242e-28, 1.08488e-09, 8.33242e-28, 8.33242e-28, 6.34586e-11, 8.33242e-28, 4.60342e-08, 8.33242e-28, 8.33242e-28, 8.33242e-28
0.466964, 0, 6.66374e-08, 3.45351e-27, 1.41421, -6.66374e-08, 0, 3.45351e-27, 3.45351e-27, 3.45351e-27, 3.45351e-27, 3.45351e-27, 3.45351e-27, 3.45351e-27, 3.45351e-27, 3.45351e-27, 1.54099e-09, 3.45351e-27, 3.45351e-27, 1.02103e-10, 3.45351e-27, 6.49943e-08, 3.45351e-27, 3.45351e-27, 3.45351e-27
0.474831, 0, 9.34696e-08, 1.36656e-26, 1.41421, -9.34696e-08, 0, 1.36656e-26, 1.36656e-26, 1.36656e-26, 1.36656e-26, 1.36656e-26, 1.36656e-26, 1.36656e-26, 1.36656e-26, 1.36656e-26, 2.17552e-09, 1.36656e-26, 1.36656e-26, 1.63819e-10, 1.36656e-26, 9.11303e-08, 1.36656e-26, 1.36656e-26, 1.36656e-26
0.482698, 0, 1.30221e-07, 5.1681e-26, 1.41421, -1.30221e-07, 0, 5.1681e-26, 5.1681e-26, 5.1681e-26, 5.1681e-26, 5.1681e-26, 1.16238e-12, 5.1681e-26, 5.1681e-26, 5.1681e-26, 3.05305e-09, 5.1681e-26, 5.1681e-26, 2.61951e-10, 5.1681e-26, 1.26904e-07, 5.1681e-26, 5.1681e-26, 5.1681e-26
0.490565, 0, 1.80211e-07, 1.87111e-25, 1.41421, -1.80211e-07, 0, 1.87111e-25, 1.87111e-25, 1.87111e-25, 1.87111e-25, 1.87111e-25, 3.946e-12, 1.87111e-25, 1.87111e-25, 1.87111e-25, 4.25965e-09, 1.87111e-25, 1.87111e-25, 4.17199e-10, 1.87111e-25, 1.7553e-07, 1.87111e-25, 1.87111e-25, 1.87111e-25
0.498431, 0, 2.48994e-07, 1.01337e-10, 1.41421, -2.48994e-07, 1.01337e-10, 1.01351e-10, 1.01351e-10, 5.2456e-10, 1.13289e-10, 1.09619e-10, 1.34819e-10, 2.37854e-10, 1.05786e-10, 6.00428e-10, 6.01074e-09, 1.03529e-10, 1.01337e-10, 7.62807e-10, 1.01337e-10, 2.41293e-07, 1.01337e-10, 1.01337e-10, 1.12171e-10
0.506298, 0, 3.42666e-07, 3.49685e-10, 1.41421, -3.42666e-07, 3.49685e-10, 3.49734e-10, 3.49736e-10, 1.80367e-09, 3.90747e-10, 3.78138e-10, 4.52687e-10, 8.18691e-10, 3.6497e-10, 2.06431e-09, 8.50211e-09, 3.57217e-10, 3.49685e-10, 1.39283e-09, 3.49687e-10, 3.296e-07, 3.49685e-10, 3.49685e-10, 3.86908e-10
0.514165, 0, 4.70727e-07, 9.3885e-10, 1.41421, -4.70727e-07, 9.3885e-10, 9.38982e-10, 9.38987e-10, 4.8294e-09, 1.04872e-09, 1.01499e-09, 1.2038e-09, 2.19381e-09, 9.79749e-10, 5.52683e-09, 1.21243e-08, 9.59005e-10, 9.3885e-10, 2.57434e-09, 9.38857e-10, 4.47561e-07, 9.3885e-10, 9.3885e-10, 1.03845e-09
0.522032, 0, 6.47428e-07, 2.29814e-09, 1.41421, -6.47428e-07, 2.29814e-09, 2.29846e-09, 2.29847e-09, 1.17987e-08, 2.56644e-09, 2.48406e-09, 2.931e-09, 5.36269e-09, 2.39801e-09, 1.35018e-08, 1.75629e-08, 2.34736e-09, 2.29814e-09, 4.84601e-09, 2.29815e-09, 6.04367e-07, 2.29814e-09, 2.29814e-09, 2.54136e-09
0.529899, 0, 8.95482e-07, 5.35531e-09, 1.41421, -8.95482e-07, 5.35531e-09, 5.35606e-09, 5.35609e-09, 2.74552e-08, 5.97943e-09, 5.78779e-09, 6.80361e-09, 1.2484e-08, 5.58763e-09, 3.14168e-08, 2.60773e-08, 5.4698e-09, 5.35531e-09, 9.29723e-09, 5.35535e-09, 8.12109e-07, 5.35531e-09, 5.35531e-09, 5.92109e-09
0.537766, 0, 1.25325e-06, 1.20644e-08, 1.41421, -1.25325e-06, 1.20644e-08, 1.2066e-08, 1.20661e-08, 6.17839e-08, 1.34685e-08, 1.30373e-08, 1.55083e-08, 2.81022e-08, 1.2587e-08, 7.06968e-08, 4.00485e-08, 1.23219e-08, 1.20644e-08, 1.81247e-08, 1.20644e-08, 1.08694e-06, 1.20644e-08, 1.20644e-08, 1.33372e-08
0.545633, 0, 1.7878e-06, 2.64374e-08, 1.41421, -1.7878e-06, 2.64374e-08, 2.64411e-08, 2.64413e-08, 1.35274e-07, 2.95111e-08, 2.85673e-08, 3.44041e-08, 6.15443e-08, 2.75816e-08, 1.54784e-07, 6.40349e-08, 2.70013e-08, 2.64374e-08, 3.56779e-08, 2.64376e-08, 1.451e-06, 2.64374e-08, 2.64374e-08, 2.92238e-08
0.5535, 0, 2.62434e-06, 5.65074e-08, 1.41421, -2.62434e-06, 5.65074e-08, 5.65153e-08, 5.65156e-08, 2.88915e-07, 6.30709e-08, 6.10555e-08, 7.87361e-08, 1.31474e-07, 5.89506e-08, 3.30577e-07, 1.06764e-07, 5.77114e-08, 5.65074e-08, 7.04858e-08, 5.65078e-08, 1.9357e-06, 5.65074e-08, 5.65074e-08, 6.24573e-08
0.561367, 0, 3.98451e-06, 1.17953e-07, 1.41421, -3.98451e-06, 1.17953e-07, 1.17969e-07, 1.1797e-07, 6.02651e-07, 1.31641e-07, 1.27438e-07, 1.71425e-07, 2.743e-07, 1.23048e-07, 6.89539e-07, 1.84794e-07, 1.20464e-07, 1.17953e-07, 1.38928e-07, 1.17954e-07, 2.58737e-06, 1.17953e-07, 1.17953e-07, 1.30362e-07
0.569233, 0, 6.27674e-06, 2.40607e-07, 1.41421, -6.27674e-06, 2.40607e-07, 2.4064e-07, 2.40642e-07, 1.22847e-06, 2.68505e-07, 2.59939e-07, 3.61209e-07, 5.59257e-07, 2.50992e-07, 1.40555e-06, 3.29064e-07, 2.45725e-07, 2.40607e-07, 2.71823e-07, 2.40608e-07, 3.47691e-06, 2.40607e-07, 2.40607e-07, 2.65897e-07
0.5771, 0, 1.02403e-05, 4.79808e-07, 1.41421, -1.02403e-05, 4.79808e-07, 4.79875e-07, 4.79877e-07, 2.44802e-06, 5.35392e-07, 5.18325e-07, 7.41539e-07, 1.11469e-06, 5.00499e-07, 2.80084e-06, 5.96299e-07, 4.90005e-07, 4.79808e-07, 5.25886e-07, 4.79811e-07, 4.71635e-06, 4.79808e-07, 4.79808e-07, 5.30196e-07
0.584967, 0, 1.71938e-05, 9.35621e-07, 1.41421, -1.71938e-05, 9.35621e-07, 9.3575e-07, 9.35755e-07, 4.77008e-06, 1.04391e-06, 1.01066e-06, 1.48769e-06, 2.17249e-06, 9.7593e-07, 5.45745e-06, 1.08829e-06, 9.55485e-07, 9.35621e-07, 1.00308e-06, 9.35627e-07, 6.48651e-06, 9.35621e-07, 9.35621e-07, 1.03379e-06
0.592834, 0, 2.9448e-05, 1.7844e-06, 1.41421, -2.9448e-05, 1.7844e-06, 1.78465e-06, 1.78466e-06, 9.09033e-06, 1.99073e-06, 1.92737e-06, 2.92341e-06, 4.14105e-06, 1.8612e-06, 1.04e-05, 1.98355e-06, 1.82225e-06, 1.7844e-06, 1.8824e-06, 1.78441e-06, 9.08212e-06, 1.7844e-06, 1.7844e-06, 1.97144e-06
0.600701, 0, 5.09733e-05, 3.32904e-06, 1.41421, -5.09733e-05, 3.32904e-06, 3.3295e-06, 3.32952e-06, 1.69452e-05, 3.71358e-06, 3.5955e-06, 5.63894e-06, 7.72116e-06, 3.47218e-06, 1.93861e-05, 3.58766e-06, 3.39958e-06, 3.32904e-06, 3.47032e-06, 3.32907e-06, 1.29839e-05, 3.32904e-06, 3.32904e-06, 3.67763e-06
0.608568, 0, 8.84356e-05, 6.07654e-06, 1.41421, -8.84356e-05, 6.07654e-06, 6.07738e-06, 6.07742e-06, 3.0903e-05, 6.77767e-06, 6.56238e-06, 1.06802e-05, 1.40847e-05, 6.33753e-06, 3.53534e-05, 6.41091e-06, 6.20516e-06, 6.07654e-06, 6.27876e-06, 6.07658e-06, 1.89699e-05, 6.07654e-06, 6.07654e-06, 6.71212e-06
0.616435, 0, 0.000152777, 1.08537e-05, 1.41421, -0.000152777, 1.08537e-05, 1.08551e-05, 1.08552e-05, 5.51454e-05, 1.21045e-05, 1.17204e-05, 1.98688e-05, 2.51407e-05, 1.13193e-05, 6.30852e-05, 1.12842e-05, 1.10831e-05, 1.08537e-05, 1.11412e-05, 1.08537e-05, 2.82841e-05, 1.08537e-05, 1.08537e-05, 1.19876e-05
0.624302, 0, 0.000261539, 1.89737e-05, 1.41421, -0.000261539, 1.89737e-05, 1.89763e-05, 1.89764e-05, 9.63039e-05, 2.11576e-05, 2.0487e-05, 3.63153e-05, 4.39178e-05, 1.97866e-05, 0.000110166, 1.9526e-05, 1.93743e-05, 1.89737e-05, 1.93802e-05, 1.89738e-05, 4.28762e-05, 1.89737e-05, 1.89737e-05, 2.09534e-05
0.632169, 0, 0.000442183, 3.24682e-05, 1.41421, -0.000442183, 3.24682e-05, 3.24726e-05, 3.24728e-05, 0.000164618, 3.62002e-05, 3.50542e-05, 6.52281e-05, 7.50951e-05, 3.38574e-05, 0.000188307, 3.31742e-05, 3.31528e-05, 3.24682e-05, 3.304e-05, 3.24684e-05, 6.57453e-05, 3.24682e-05, 3.24682e-05, 3.58513e-05
0.640036, 0, 0.000736677, 5.4397e-05, 1.41421, -0.000736677, 5.4397e-05, 5.44045e-05, 5.44048e-05, 0.000275476, 6.06405e-05, 5.87234e-05, 0.000115158, 0.000125709, 5.67211e-05, 0.000315107, 5.52968e-05, 5.55424e-05, 5.4397e-05, 5.51977e-05, 5.43974e-05, 0.000101401, 5.4397e-05, 5.4397e-05, 6.00569e-05
