   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_157.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.75762, 156, 132.482, 10.9697, 12.5698, 23.5181, 0, 10.9697, 10.9697, 11.1999, 10.9757, 10.9705, 10.9778, 26.7801, 10.9719, 10.9697, 10.9697, 10.9697, 10.9697, 10.9697, 10.9697, 10.9697, 10.9697, 106.088, 10.9697, 10.9697, 21.3052
2.76549, 150, 121.675, 11.0805, 12.3288, 28.3251, 0, 11.0805, 11.0805, 11.3106, 11.0865, 11.0813, 11.0887, 25.2624, 11.0817, 11.0805, 11.0805, 11.0805, 11.0805, 11.0805, 11.0805, 11.0805, 11.0805, 95.3044, 11.0805, 11.0805, 23.0223
2.77336, 110, 111.756, 11.1902, 10.583, -1.75629, 0, 11.1903, 11.1902, 11.4204, 11.1963, 11.1911, 11.1987, 24.2009, 11.1909, 11.1902, 11.1902, 11.1902, 11.1902, 11.1902, 11.1902, 11.1902, 11.1902, 84.9144, 11.1902, 11.1902, 24.7751
2.78124, 96, 102.865, 11.2989, 9.8995, -6.86509, 0, 11.2989, 11.2989, 11.5291, 11.3049, 11.2997, 11.3075, 23.4984, 11.2993, 11.2989, 11.2989, 11.2989, 11.2989, 11.2989, 11.2989, 11.2989, 11.2989, 75.2039, 11.2989, 11.2989, 26.5143
2.78911, 106, 95.0727, 11.4064, 10.3923, 10.9273, 0, 11.4065, 11.4064, 11.6366, 11.4125, 11.4073, 11.4153, 23.0596, 11.4066, 11.4064, 11.4064, 11.4064, 11.4064, 11.4064, 11.4064, 11.4064, 11.4064, 66.3944, 11.4064, 11.4064, 28.1853
2.79698, 122, 88.3888, 11.5128, 11.1355, 33.6112, 0, 11.5129, 11.5128, 11.743, 11.5189, 11.5136, 11.522, 22.7963, 11.5129, 11.5128, 11.5128, 11.5128, 11.5128, 11.5128, 11.5128, 11.5128, 11.5128, 58.6412, 11.5128, 11.5128, 29.7304
2.80485, 94, 82.7704, 11.618, 9.79796, 11.2296, 0, 11.6181, 11.618, 11.8482, 11.6241, 11.6187, 11.6275, 22.6308, 11.618, 11.618, 11.618, 11.618, 11.618, 11.618, 11.618, 11.618, 11.618, 52.0358, 11.618, 11.618, 31.0931
2.81272, 88, 78.1325, 11.7218, 9.48683, 9.8675, 0, 11.7219, 11.7218, 11.952, 11.7279, 11.7225, 11.7317, 22.498, 11.7219, 11.7218, 11.7218, 11.7218, 11.7218, 11.7218, 11.7218, 11.7218, 11.7218, 46.6101, 11.7218, 11.7218, 32.2212
2.82059, 74, 74.3613, 11.8242, 8.7178, -0.361336, 0, 11.8243, 11.8242, 12.0544, 11.8303, 11.8248, 11.8344, 22.3469, 11.8242, 11.8242, 11.8242, 11.8242, 11.8242, 11.8242, 11.8242, 11.8242, 11.8242, 42.3451, 11.8242, 11.8242, 33.0705
2.82846, 74, 71.3281, 11.9249, 8.7178, 2.67186, 0, 11.9249, 11.9249, 12.155, 11.9309, 11.9254, 11.9355, 22.1412, 11.9249, 11.9249, 11.9249, 11.9249, 11.9249, 11.9249, 11.9249, 11.9249, 11.9249, 39.1809, 11.9249, 11.9249, 33.6082
2.83633, 70, 68.9003, 12.0234, 8.48528, 1.0997, 0, 12.0235, 12.0234, 12.2536, 12.0295, 12.0239, 12.0345, 21.8579, 12.0234, 12.0234, 12.0234, 12.0234, 12.0234, 12.0234, 12.0234, 12.0234, 12.0234, 37.0267, 12.0234, 12.0234, 33.8146
2.8442, 56, 66.9506, 12.1194, 7.61577, -10.9506, 0, 12.1195, 12.1194, 12.3496, 12.1255, 12.1199, 12.1309, 21.4867, 12.1194, 12.1194, 12.1194, 12.1194, 12.1194, 12.1194, 12.1194, 12.1194, 12.1194, 35.7692, 12.1194, 12.1194, 33.6852
2.85208, 64, 65.3642, 12.2122, 8.12404, -1.36415, 0, 12.2122, 12.2122, 12.4423, 12.2182, 12.2126, 12.2242, 21.028, 12.2122, 12.2122, 12.2122, 12.2122, 12.2122, 12.2122, 12.2122, 12.2122, 12.2122, 35.2814, 12.2122, 12.2122, 33.2304
2.85995, 68, 64.0427, 12.3008, 8.3666, 3.95728, 0, 12.3009, 12.3008, 12.531, 12.3069, 12.3011, 12.3133, 20.4903, 12.3008, 12.3008, 12.3008, 12.3008, 12.3008, 12.3008, 12.3008, 12.3008, 12.3008, 35.4302, 12.3008, 12.3008, 32.4746
2.86782, 60, 62.906, 12.3842, 7.87401, -2.906, 0, 12.3843, 12.3842, 12.6144, 12.3903, 12.3845, 12.3973, 19.8884, 12.3842, 12.3842, 12.3842, 12.3842, 12.3842, 12.3842, 12.3842, 12.3842, 12.3842, 36.0816, 12.3842, 12.3842, 31.4546
2.87569, 58, 61.8911, 12.4611, 7.74597, -3.8911, 0, 12.4612, 12.4611, 12.6913, 12.4672, 12.4613, 12.4748, 19.2409, 12.4611, 12.4611, 12.4611, 12.4611, 12.4611, 12.4611, 12.4611, 12.4611, 12.4611, 37.1056, 12.4611, 12.4611, 30.2166
2.88356, 64, 60.9503, 12.53, 8.12404, 3.04971, 0, 12.53, 12.53, 12.7601, 12.536, 12.5302, 12.5443, 18.5673, 12.53, 12.53, 12.53, 12.53, 12.53, 12.53, 12.53, 12.53, 12.53, 38.3797, 12.53, 12.53, 28.8124
2.89143, 44, 60.0485, 12.5891, 6.78233, -16.0485, 0, 12.5892, 12.5891, 12.8193, 12.5952, 12.5893, 12.604, 17.8872, 12.5891, 12.5891, 12.5891, 12.5891, 12.5891, 12.5891, 12.5891, 12.5891, 12.5891, 39.7915, 12.5891, 12.5891, 27.2966
2.8993, 72, 59.1596, 12.6367, 8.60233, 12.8404, 0, 12.6368, 12.6367, 12.8669, 12.6428, 12.6368, 12.6523, 17.218, 12.6367, 12.6367, 12.6367, 12.6367, 12.6367, 12.6367, 12.6367, 12.6367, 12.6367, 41.2402, 12.6367, 12.6367, 25.7228
2.90717, 54, 58.2641, 12.6709, 7.48331, -4.26412, 0, 12.671, 12.6709, 12.9011, 12.677, 12.671, 12.6872, 16.5741, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 12.6709, 42.6385, 12.6709, 12.6709, 24.1406
2.91504, 48, 57.3458, 12.6898, 7.07107, -9.34578, 0, 12.6898, 12.6898, 12.9199, 12.6958, 12.6898, 12.7067, 15.9662, 12.6898, 12.6898, 12.6898, 12.6898, 12.6898, 12.6898, 12.6898, 12.6898, 12.6898, 43.9125, 12.6898, 12.6898, 22.5932
2.92292, 42, 56.3905, 12.6916, 6.63325, -14.3905, 0, 12.6917, 12.6916, 12.9218, 12.6977, 12.6917, 12.7093, 15.4013, 12.6916, 12.6916, 12.6916, 12.6916, 12.6916, 12.6916, 12.6916, 12.6916, 12.6916, 45.0025, 12.6916, 12.6916, 21.1157
2.93079, 44, 55.3848, 12.675, 6.78233, -11.3848, 0, 12.6751, 12.675, 12.9052, 12.6811, 12.675, 12.6935, 14.883, 12.675, 12.675, 12.675, 12.675, 12.675, 12.675, 12.675, 12.675, 12.675, 45.8622, 12.675, 12.675, 19.7347
2.93866, 56, 54.3157, 12.6387, 7.61577, 1.68431, 0, 12.6388, 12.6388, 12.8689, 12.6448, 12.6388, 12.658, 14.4114, 12.6387, 12.6387, 12.6387, 12.6387, 12.6387, 12.6387, 12.6387, 12.6387, 12.6387, 46.4583, 12.6387, 12.6387, 18.4678
2.94653, 48, 53.1704, 12.5822, 7.07107, -5.17036, 0, 12.5823, 12.5822, 12.8124, 12.5883, 12.5822, 12.6023, 13.9845, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 12.5822, 46.7695, 12.5822, 12.5822, 17.3244
2.9544, 58, 51.937, 12.5054, 7.74597, 6.06297, 0, 12.5054, 12.5054, 12.7355, 12.5114, 12.5054, 12.5262, 13.5984, 12.5054, 12.5054, 12.5054, 12.5054, 12.5054, 12.5054, 12.5054, 12.5054, 12.5054, 46.7855, 12.5054, 12.5054, 16.3066
2.96227, 32, 50.6056, 12.4087, 5.83095, -18.6056, 0, 12.4088, 12.4087, 12.6389, 12.4148, 12.4087, 12.4304, 13.2482, 12.4087, 12.4087, 12.4087, 12.4087, 12.4087, 12.4087, 12.4087, 12.4087, 12.4087, 46.5055, 12.4087, 12.4087, 15.4112
2.97014, 38, 49.1684, 12.2935, 6.32456, -11.1684, 0, 12.2936, 12.2935, 12.5237, 12.2996, 12.2935, 12.3161, 12.9289, 12.2935, 12.2935, 12.2935, 12.2935, 12.2935, 12.2935, 12.2935, 12.2935, 12.2935, 45.9371, 12.2935, 12.2935, 14.6305
2.97801, 32, 47.6212, 12.1616, 5.83095, -15.6212, 0, 12.1616, 12.1616, 12.3917, 12.1676, 12.1616, 12.185, 12.6354, 12.1616, 12.1616, 12.1616, 12.1616, 12.1616, 12.1616, 12.1616, 12.1616, 12.1616, 45.0949, 12.1616, 12.1616, 13.9542
2.98588, 50, 45.9639, 12.0154, 7.2111, 4.03611, 0, 12.0154, 12.0154, 12.2456, 12.0214, 12.0154, 12.0397, 12.3637, 12.0154, 12.0154, 12.0154, 12.0154, 12.0154, 12.0154, 12.0154, 12.0154, 12.0154, 43.9999, 12.0154, 12.0154, 13.3704
2.99376, 32, 44.2012, 11.8579, 5.83095, -12.2012, 0, 11.8579, 11.8579, 12.088, 11.8639, 11.8579, 11.8831, 12.1101, 11.8579, 11.8579, 11.8579, 11.8579, 11.8579, 11.8579, 11.8579, 11.8579, 11.8579, 42.6778, 11.8579, 11.8579, 12.8674
3.00163, 50, 42.3429, 11.6924, 7.2111, 7.65711, 0, 11.6924, 11.6924, 11.9225, 11.6984, 11.6924, 11.7186, 11.8725, 11.6924, 11.6924, 11.6924, 11.6924, 11.6924, 11.6924, 11.6924, 11.6924, 11.6924, 41.159, 11.6924, 11.6924, 12.4336
3.0095, 42, 40.4037, 11.5224, 6.63325, 1.59628, 0, 11.5224, 11.5224, 11.7525, 11.5284, 11.5224, 11.5495, 11.6491, 11.5224, 11.5224, 11.5224, 11.5224, 11.5224, 11.5224, 11.5224, 11.5224, 11.5224, 39.477, 11.5224, 11.5224, 12.0588
3.01737, 26, 38.4029, 11.3513, 5.2915, -12.4029, 0, 11.3514, 11.3514, 11.5815, 11.3574, 11.3514, 11.3795, 11.4392, 11.3513, 11.3513, 11.3513, 11.3513, 11.3513, 11.3513, 11.3513, 11.3513, 11.3513, 37.6679, 11.3513, 11.3513, 11.734
3.02524, 32, 36.3642, 11.1827, 5.83095, -4.36416, 0, 11.1828, 11.1827, 11.4129, 11.1888, 11.1827, 11.2118, 11.2428, 11.1827, 11.1827, 11.1827, 11.1827, 11.1827, 11.1827, 11.1827, 11.1827, 11.1827, 35.7695, 11.1827, 11.1827, 11.4518
3.03311, 32, 34.3136, 11.0194, 5.83095, -2.31362, 0, 11.0195, 11.0195, 11.2496, 11.0255, 11.0194, 11.0496, 11.0599, 11.0194, 11.0194, 11.0194, 11.0194, 11.0194, 11.0194, 11.0194, 11.0194, 11.0194, 33.8201, 11.0194, 11.0194, 11.2059
3.04098, 32, 32.2794, 10.8641, 5.83095, -0.27935, 0, 10.8642, 10.8642, 11.0943, 10.8702, 10.8642, 10.8953, 10.891, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 10.8641, 31.8575, 10.8641, 10.8641, 10.9916
3.04885, 16, 30.2893, 10.7188, 4.24264, -14.2893, 0, 10.7188, 10.7188, 10.949, 10.7248, 10.7188, 10.751, 10.7364, 10.7188, 10.7188, 10.7188, 10.7188, 10.7188, 10.7188, 10.7188, 10.7188, 10.7188, 29.9173, 10.7188, 10.7188, 10.8046
3.05672, 16, 28.3705, 10.5848, 4.24264, -12.3705, 0, 10.5848, 10.5848, 10.815, 10.5908, 10.5848, 10.6181, 10.5961, 10.5848, 10.5848, 10.5848, 10.5848, 10.5848, 10.5848, 10.5848, 10.5848, 10.5848, 28.0325, 10.5848, 10.5848, 10.6418
3.06459, 24, 26.5473, 10.4629, 5.09902, -2.54726, 0, 10.463, 10.4629, 10.6931, 10.469, 10.4629, 10.4973, 10.4702, 10.4629, 10.4629, 10.4629, 10.4629, 10.4629, 10.4629, 10.4629, 10.4629, 10.4629, 26.232, 10.4629, 10.4629, 10.5002
3.07247, 10, 24.8398, 10.3534, 3.4641, -14.8398, 0, 10.3535, 10.3534, 10.5836, 10.3595, 10.3534, 10.3889, 10.3579, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 10.3534, 24.5393, 10.3534, 10.3534, 10.3775
3.08034, 16, 23.2638, 10.2559, 4.24264, -7.26383, 0, 10.256, 10.256, 10.4861, 10.262, 10.256, 10.2925, 10.2587, 10.2559, 10.2559, 10.2559, 10.2559, 10.2559, 10.2559, 10.2559, 10.2559, 10.2559, 22.9727, 10.2559, 10.2559, 10.2713
3.08821, 20, 21.8297, 10.1699, 4.69042, -1.82973, 0, 10.1699, 10.1699, 10.4, 10.1759, 10.1699, 10.2076, 10.1716, 10.1699, 10.1699, 10.1699, 10.1699, 10.1699, 10.1699, 10.1699, 10.1699, 10.1699, 21.5443, 10.1699, 10.1699, 10.1795
3.09608, 16, 20.5425, 10.0943, 4.24264, -4.54252, 0, 10.0943, 10.0943, 10.3244, 10.1003, 10.0943, 10.1331, 10.0953, 10.0943, 10.0943, 10.0943, 10.0943, 10.0943, 10.0943, 10.0943, 10.0943, 10.0943, 20.2603, 10.0943, 10.0943, 10.1002
3.10395, 10, 19.4021, 10.0281, 3.4641, -9.40209, 0, 10.0281, 10.0281, 10.2582, 10.0341, 10.0281, 10.068, 10.0287, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 10.0281, 19.1214, 10.0281, 10.0281, 10.0317
3.11182, 10, 18.4038, 9.9702, 3.4641, -8.40377, 0, 9.97027, 9.97022, 10.2004, 9.97627, 9.97026, 10.0114, 9.97055, 9.9702, 9.9702, 9.9702, 9.9702, 9.9702, 9.9702, 9.9702, 9.9702, 9.9702, 18.1237, 9.9702, 9.9702, 9.97239
3.11969, 14, 17.5391, 9.9197, 4, -3.53909, 0, 9.91978, 9.91972, 10.1499, 9.92577, 9.91978, 9.96205, 9.91991, 9.9197, 9.9197, 9.9197, 9.9197, 9.9197, 9.9197, 9.9197, 9.9197, 9.91971, 17.2588, 9.9197, 9.9197, 9.92101
3.12756, 4, 16.7968, 9.87578, 2.44949, -12.7968, 0, 9.87585, 9.8758, 10.106, 9.88185, 9.87586, 9.91933, 9.8759, 9.87578, 9.87578, 9.87578, 9.87578, 9.87578, 9.87578, 9.87578, 9.87578, 9.87578, 16.5159, 9.87578, 9.87578, 9.87654
3.13543, 4, 16.1637, 9.83786, 2.44949, -12.1637, 0, 9.83794, 9.83788, 10.068, 9.84393, 9.83795, 9.88263, 9.83793, 9.83786, 9.83786, 9.83786, 9.83786, 9.83786, 9.83786, 9.83786, 9.83786, 9.83787, 15.882, 9.83786, 9.83786, 9.8383
3.14331, 8, 15.6258, 9.8056, 3.16228, -7.62575, 0, 9.80567, 9.80562, 10.0358, 9.81167, 9.8057, 9.85159, 9.80564, 9.8056, 9.8056, 9.8056, 9.8056, 9.8056, 9.8056, 9.8056, 9.8056, 9.8056, 15.343, 9.8056, 9.8056, 9.80585
3.15118, 6, 15.169, 9.77891, 2.82843, -9.16905, 0, 9.77898, 9.77893, 10.0091, 9.78498, 9.77901, 9.82614, 9.77893, 9.77891, 9.77891, 9.77891, 9.77891, 9.77891, 9.77891, 9.77891, 9.77891, 9.77891, 14.8852, 9.77891, 9.77891, 9.77905
3.15905, 16, 14.7802, 9.75786, 4.24264, 1.21982, 0, 9.75793, 9.75788, 9.98804, 9.76393, 9.75797, 9.80636, 9.75787, 9.75786, 9.75786, 9.75786, 9.75786, 9.75786, 9.75786, 9.75786, 9.75786, 9.75786, 14.4951, 9.75786, 9.75786, 9.75794
3.16692, 16, 14.447, 9.74271, 4.24264, 1.55299, 0, 9.74278, 9.74273, 9.97288, 9.74878, 9.74282, 9.79248, 9.74271, 9.74271, 9.74271, 9.74271, 9.74271, 9.74271, 9.74271, 9.74271, 9.74271, 9.74271, 14.1607, 9.74271, 9.74271, 9.74275
3.17479, 12, 14.1589, 9.73378, 3.74166, -2.15894, 0, 9.73385, 9.7338, 9.96395, 9.73985, 9.7339, 9.78483, 9.73378, 9.73378, 9.73378, 9.73378, 9.73378, 9.73378, 9.73378, 9.73378, 9.73378, 9.73378, 13.8714, 9.73378, 9.73378, 9.7338
3.18266, 18, 13.9071, 9.73141, 4.47214, 4.09293, 0, 9.73148, 9.73143, 9.96159, 9.73748, 9.73153, 9.78377, 9.73141, 9.73141, 9.73141, 9.73141, 9.73141, 9.73141, 9.73141, 9.73141, 9.73141, 9.73141, 13.6182, 9.73141, 9.73141, 9.73143
3.19053, 12, 13.6843, 9.73594, 3.74166, -1.68427, 0, 9.73601, 9.73596, 9.96612, 9.74201, 9.73607, 9.78962, 9.73594, 9.73594, 9.73594, 9.73594, 9.73594, 9.73594, 9.73594, 9.73594, 9.73594, 9.73594, 13.3941, 9.73594, 9.73594, 9.73595
3.1984, 10, 13.485, 9.74761, 3.4641, -3.48501, 0, 9.74768, 9.74763, 9.97778, 9.75368, 9.74773, 9.80262, 9.74761, 9.74761, 9.74761, 9.74761, 9.74761, 9.74761, 9.74761, 9.74761, 9.74761, 9.74761, 13.1935, 9.74761, 9.74761, 9.74761
3.20627, 8, 13.3052, 9.76652, 3.16228, -5.30523, 0, 9.76659, 9.76654, 9.9967, 9.77259, 9.76664, 9.82289, 9.76652, 9.76652, 9.76652, 9.76652, 9.76652, 9.76652, 9.76652, 9.76652, 9.76652, 9.76652, 13.0124, 9.76652, 9.76653, 9.76652
3.21415, 8, 13.1421, 9.79266, 3.16228, -5.1421, 0, 9.79274, 9.79268, 10.0228, 9.79873, 9.79278, 9.8504, 9.79266, 9.79266, 9.79266, 9.79266, 9.79266, 9.79266, 9.79266, 9.79266, 9.79266, 9.79267, 12.8479, 9.79266, 9.79267, 9.79266
3.22202, 8, 12.9938, 9.82586, 3.16228, -4.99379, 0, 9.82593, 9.82588, 10.056, 9.83193, 9.82597, 9.88497, 9.82586, 9.82586, 9.82586, 9.82586, 9.82586, 9.82586, 9.82586, 9.82586, 9.82586, 9.82586, 12.6982, 9.82586, 9.82588, 9.82586
3.22989, 8, 12.8592, 9.86579, 3.16228, -4.85921, 0, 9.86586, 9.86581, 10.096, 9.87186, 9.86589, 9.9263, 9.86579, 9.86579, 9.86579, 9.86579, 9.86579, 9.86579, 9.86579, 9.86579, 9.86579, 9.86579, 12.5622, 9.86579, 9.86581, 9.86579
3.23776, 8, 12.7378, 9.91199, 3.16228, -4.73777, 0, 9.91207, 9.91201, 10.1422, 9.91806, 9.91209, 9.97391, 9.91199, 9.91199, 9.91199, 9.91199, 9.91199, 9.91199, 9.91199, 9.91199, 9.91199, 9.912, 12.4394, 9.91199, 9.91204, 9.91199
3.24563, 16, 12.6292, 9.9639, 4.24264, 3.37077, 0, 9.96397, 9.96392, 10.1941, 9.96997, 9.96399, 10.0272, 9.9639, 9.9639, 9.9639, 9.9639, 9.9639, 9.9639, 9.9639, 9.9639, 9.9639, 9.9639, 12.3294, 9.9639, 9.96397, 9.9639
3.2535, 6, 12.5334, 10.0208, 2.82843, -6.53344, 0, 10.0209, 10.0208, 10.251, 10.0269, 10.0209, 10.0856, 10.0208, 10.0208, 10.0208, 10.0208, 10.0208, 10.0208, 10.0208, 10.0208, 10.0208, 10.0208, 12.2321, 10.0208, 10.0209, 10.0208
3.26137, 10, 12.4503, 10.0821, 3.4641, -2.45035, 0, 10.0821, 10.0821, 10.3122, 10.0881, 10.0821, 10.1483, 10.0821, 10.0821, 10.0821, 10.0821, 10.0821, 10.0821, 10.0821, 10.0821, 10.0821, 10.0821, 12.1475, 10.0821, 10.0822, 10.0821
3.26924, 14, 12.3798, 10.1468, 4, 1.62023, 0, 10.1469, 10.1468, 10.377, 10.1529, 10.1469, 10.2145, 10.1468, 10.1468, 10.1468, 10.1468, 10.1468, 10.1468, 10.1468, 10.1468, 10.1468, 10.1468, 12.0754, 10.1468, 10.147, 10.1468
3.27711, 10, 12.3214, 10.2143, 3.4641, -2.3214, 0, 10.2143, 10.2143, 10.4444, 10.2203, 10.2143, 10.2834, 10.2143, 10.2143, 10.2143, 10.2143, 10.2143, 10.2143, 10.2143, 10.2143, 10.2143, 10.2143, 12.0154, 10.2143, 10.2146, 10.2143
3.28499, 10, 12.2748, 10.2836, 3.4641, -2.27476, 0, 10.2837, 10.2836, 10.5138, 10.2897, 10.2837, 10.3543, 10.2836, 10.2836, 10.2836, 10.2836, 10.2836, 10.2836, 10.2836, 10.2836, 10.2836, 10.2836, 11.9671, 10.2836, 10.2842, 10.2836
3.29286, 8, 12.2392, 10.3541, 3.16228, -4.23918, 0, 10.3542, 10.3541, 10.5843, 10.3602, 10.3542, 10.4263, 10.3541, 10.3541, 10.3541, 10.3541, 10.3541, 10.3541, 10.3541, 10.3541, 10.3541, 10.3541, 11.9298, 10.3541, 10.3549, 10.3541
3.30073, 16, 12.2138, 10.425, 4.24264, 3.78618, 0, 10.4251, 10.425, 10.6552, 10.4311, 10.425, 10.4987, 10.425, 10.425, 10.425, 10.425, 10.425, 10.425, 10.425, 10.425, 10.425, 10.425, 11.9026, 10.425, 10.4261, 10.425
3.3086, 12, 12.1977, 10.4956, 3.74166, -0.197686, 0, 10.4956, 10.4956, 10.7257, 10.5016, 10.4956, 10.5708, 10.4956, 10.4956, 10.4956, 10.4956, 10.4956, 10.4956, 10.4956, 10.4956, 10.4956, 10.4956, 11.8845, 10.4956, 10.4972, 10.4956
3.31647, 8, 12.1896, 10.5651, 3.16228, -4.18965, 0, 10.5652, 10.5651, 10.7953, 10.5712, 10.5652, 10.6419, 10.5651, 10.5651, 10.5651, 10.5651, 10.5651, 10.5651, 10.5651, 10.5651, 10.5651, 10.5651, 11.8743, 10.5651, 10.5673, 10.5651
3.32434, 8, 12.1885, 10.6331, 3.16228, -4.18851, 0, 10.6332, 10.6332, 10.8633, 10.6392, 10.6332, 10.7115, 10.6331, 10.6331, 10.6331, 10.6331, 10.6331, 10.6331, 10.6331, 10.6331, 10.6331, 10.6331, 11.8708, 10.6331, 10.6362, 10.6331
3.33221, 10, 12.193, 10.6991, 3.4641, -2.19303, 0, 10.6992, 10.6991, 10.9293, 10.7052, 10.6991, 10.779, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 11.8727, 10.6991, 10.7031, 10.6991
3.34008, 12, 12.202, 10.7626, 3.74166, -0.201999, 0, 10.7626, 10.7626, 10.9927, 10.7686, 10.7626, 10.8441, 10.7626, 10.7626, 10.7626, 10.7626, 10.7626, 10.7626, 10.7626, 10.7626, 10.7626, 10.7626, 11.8787, 10.7626, 10.7679, 10.7626
3.34795, 2, 12.2143, 10.8233, 2, -10.2143, 0, 10.8233, 10.8233, 11.0534, 10.8293, 10.8233, 10.9064, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 10.8233, 11.8877, 10.8233, 10.8302, 10.8233
3.35583, 10, 12.2288, 10.881, 3.4641, -2.22881, 0, 10.8811, 10.881, 11.1112, 10.8871, 10.881, 10.9659, 10.881, 10.881, 10.881, 10.881, 10.881, 10.881, 10.881, 10.881, 10.881, 10.881, 11.8986, 10.881, 10.89, 10.881
3.3637, 8, 12.2447, 10.9357, 3.16228, -4.24474, 0, 10.9358, 10.9357, 11.1659, 10.9418, 10.9357, 11.0223, 10.9357, 10.9357, 10.9357, 10.9357, 10.9357, 10.9357, 10.9357, 10.9357, 10.9357, 10.9357, 11.9105, 10.9357, 10.9471, 10.9357
3.37157, 10, 12.2613, 10.9875, 3.4641, -2.26134, 0, 10.9875, 10.9875, 11.2177, 10.9935, 10.9875, 11.0759, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 10.9875, 11.9224, 10.9875, 11.0016, 10.9875
3.37944, 10, 12.2781, 11.0365, 3.4641, -2.27814, 0, 11.0365, 11.0365, 11.2666, 11.0425, 11.0365, 11.1269, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.0365, 11.934, 11.0365, 11.0538, 11.0365
3.38731, 8, 12.2949, 11.083, 3.16228, -4.29491, 0, 11.0831, 11.083, 11.3132, 11.0891, 11.083, 11.1758, 11.083, 11.083, 11.083, 11.083, 11.083, 11.083, 11.083, 11.083, 11.083, 11.083, 11.9448, 11.083, 11.1039, 11.083
3.39518, 14, 12.3116, 11.1275, 4, 1.68836, 0, 11.1276, 11.1275, 11.3577, 11.1336, 11.1275, 11.2231, 11.1275, 11.1275, 11.1275, 11.1275, 11.1275, 11.1275, 11.1275, 11.1275, 11.1275, 11.1275, 11.9548, 11.1275, 11.1524, 11.1275
3.40305, 4, 12.3286, 11.1705, 2.44949, -8.32863, 0, 11.1706, 11.1705, 11.4007, 11.1766, 11.1705, 11.2697, 11.1705, 11.1705, 11.1705, 11.1705, 11.1705, 11.1705, 11.1705, 11.1705, 11.1705, 11.1705, 11.9638, 11.1705, 11.1998, 11.1705
3.41092, 6, 12.3465, 11.2126, 2.82843, -6.34652, 0, 11.2127, 11.2126, 11.4428, 11.2187, 11.2126, 11.3167, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.9723, 11.2126, 11.2464, 11.2126
3.41879, 14, 12.3663, 11.2544, 4, 1.63369, 0, 11.2544, 11.2544, 11.4845, 11.2604, 11.2544, 11.3653, 11.2544, 11.2544, 11.2544, 11.2544, 11.2544, 11.2544, 11.2544, 11.2544, 11.2544, 11.2544, 11.9805, 11.2544, 11.2929, 11.2544
3.42667, 10, 12.3895, 11.2965, 3.4641, -2.38948, 0, 11.2966, 11.2965, 11.5267, 11.3026, 11.2965, 11.4175, 11.2965, 11.2965, 11.2965, 11.2965, 11.2965, 11.2965, 11.2965, 11.2965, 11.2965, 11.2965, 11.9889, 11.2965, 11.3398, 11.2965
3.43454, 10, 12.4181, 11.3396, 3.4641, -2.41815, 0, 11.3397, 11.3397, 11.5698, 11.3457, 11.3396, 11.4755, 11.3396, 11.3396, 11.3396, 11.3396, 11.3396, 11.3396, 11.3396, 11.3396, 11.3396, 11.3396, 11.998, 11.3396, 11.3875, 11.3396
3.44241, 4, 12.4552, 11.3844, 2.44949, -8.4552, 0, 11.3844, 11.3844, 11.6145, 11.3904, 11.3844, 11.5425, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 11.3844, 12.0086, 11.3844, 11.4365, 11.3844
3.45028, 6, 12.5046, 11.4312, 2.82843, -6.50462, 0, 11.4313, 11.4312, 11.6614, 11.4373, 11.4312, 11.6224, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 11.4312, 12.021, 11.4312, 11.4873, 11.4312
3.45815, 4, 12.5718, 11.4806, 2.44949, -8.57184, 0, 11.4807, 11.4806, 11.7108, 11.4867, 11.4806, 11.7208, 11.4806, 11.4806, 11.4806, 11.4806, 11.4806, 11.4806, 11.4806, 11.4806, 11.4806, 11.4806, 12.0359, 11.4806, 11.54, 11.4806
