   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_94.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.157512, 0, 5.52844e-18, 0, 1.41421, -5.52844e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72566e-24, 0, 0, 5.52843e-18, 0, 0, 0
0.165392, 0, 1.27173e-17, 0, 1.41421, -1.27173e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03579e-23, 0, 0, 1.27173e-17, 0, 0, 0
0.173272, 0, 2.88297e-17, 0, 1.41421, -2.88297e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68225e-23, 0, 0, 2.88297e-17, 0, 0, 0
0.181151, 0, 6.44358e-17, 0, 1.41421, -6.44358e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06208e-22, 0, 0, 6.44357e-17, 0, 0, 0
0.189031, 0, 1.42045e-16, 0, 1.41421, -1.42045e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37691e-22, 0, 0, 1.42045e-16, 0, 0, 0
0.196911, 0, 3.08952e-16, 0, 1.41421, -3.08952e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25028e-22, 0, 0, 3.08951e-16, 0, 0, 0
0.20479, 0, 6.70818e-16, 0, 1.41421, -6.70818e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16174e-21, 0, 0, 6.70817e-16, 0, 0, 0
0.21267, 0, 1.41959e-15, 0, 1.41421, -1.41959e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49806e-21, 0, 0, 1.41959e-15, 0, 0, 0
0.22055, 0, 2.96713e-15, 0, 1.41421, -2.96713e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.30744e-21, 0, 0, 2.96713e-15, 0, 0, 0
0.22843, 0, 6.12666e-15, 0, 1.41421, -6.12666e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11444e-20, 0, 0, 6.12665e-15, 0, 0, 0
0.236309, 0, 1.25001e-14, 0, 1.41421, -1.25001e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31321e-20, 0, 0, 1.25e-14, 0, 0, 0
0.244189, 0, 2.52049e-14, 0, 1.41421, -2.52049e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74733e-20, 0, 0, 2.52048e-14, 0, 0, 0
0.252069, 0, 5.02361e-14, 0, 1.41421, -5.02361e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.63488e-20, 0, 0, 5.0236e-14, 0, 0, 0
0.259948, 0, 9.8987e-14, 0, 1.41421, -9.8987e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93422e-19, 0, 0, 9.89868e-14, 0, 0, 0
0.267828, 0, 1.92856e-13, 0, 1.41421, -1.92856e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84157e-19, 0, 0, 1.92856e-13, 0, 0, 0
0.275708, 0, 3.71573e-13, 0, 1.41421, -3.71573e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.5499e-19, 0, 0, 3.71573e-13, 0, 0, 0
0.283588, 0, 7.08053e-13, 0, 1.41421, -7.08053e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46854e-18, 0, 0, 7.08052e-13, 0, 0, 0
0.291467, 0, 1.3346e-12, 0, 1.41421, -1.3346e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82771e-18, 0, 0, 1.3346e-12, 0, 0, 0
0.299347, 0, 2.48858e-12, 0, 1.41421, -2.48858e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39117e-18, 0, 0, 2.48857e-12, 0, 0, 0
0.307227, 0, 4.59101e-12, 0, 1.41421, -4.59101e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01796e-17, 0, 0, 4.591e-12, 0, 0, 0
0.315106, 0, 8.38043e-12, 0, 1.41421, -8.38043e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9041e-17, 0, 0, 8.38042e-12, 0, 0, 0
0.322986, 0, 1.51379e-11, 0, 1.41421, -1.51379e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5293e-17, 0, 0, 1.51379e-11, 0, 0, 0
0.330866, 0, 2.70611e-11, 0, 1.41421, -2.70611e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48428e-17, 0, 0, 2.7061e-11, 0, 0, 0
0.338746, 0, 4.78783e-11, 0, 1.41421, -4.78783e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18133e-16, 0, 0, 4.78782e-11, 0, 0, 0
0.346625, 0, 8.38457e-11, 1.89175e-43, 1.41421, -8.38457e-11, 0, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 1.89175e-43, 2.135e-16, 1.89175e-43, 1.89175e-43, 8.38455e-11, 1.89175e-43, 1.89175e-43, 1.89175e-43
0.354505, 0, 1.45347e-10, 3.4486e-42, 1.41421, -1.45347e-10, 0, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.4486e-42, 3.82951e-16, 3.4486e-42, 3.4486e-42, 1.45346e-10, 3.4486e-42, 3.4486e-42, 3.4486e-42
0.362385, 0, 2.49427e-10, 5.2012e-41, 1.41421, -2.49427e-10, 0, 5.2012e-41, 5.2012e-41, 5.2012e-41, 5.2012e-41, 5.2012e-41, 5.2012e-41, 5.2012e-41, 5.2012e-41, 5.2012e-41, 5.2012e-41, 5.2012e-41, 6.82079e-16, 5.2012e-41, 5.2012e-41, 2.49426e-10, 5.2012e-41, 5.2012e-41, 5.2012e-41
0.370264, 0, 4.23765e-10, 6.87911e-40, 1.41421, -4.23765e-10, 0, 6.87911e-40, 6.87911e-40, 6.87911e-40, 6.87911e-40, 6.87911e-40, 6.87911e-40, 6.87911e-40, 6.87911e-40, 6.87911e-40, 6.87911e-40, 6.87911e-40, 1.20704e-15, 6.87911e-40, 6.87911e-40, 4.23764e-10, 6.87911e-40, 6.87911e-40, 6.87911e-40
0.378144, 0, 7.12827e-10, 8.1443e-39, 1.41421, -7.12827e-10, 0, 8.1443e-39, 8.1443e-39, 8.1443e-39, 8.1443e-39, 8.1443e-39, 8.1443e-39, 8.1443e-39, 8.1443e-39, 8.1443e-39, 8.1443e-39, 8.1443e-39, 2.12365e-15, 8.1443e-39, 8.1443e-39, 7.12825e-10, 8.1443e-39, 8.1443e-39, 8.1443e-39
0.386024, 0, 1.18727e-09, 8.70652e-38, 1.41421, -1.18727e-09, 0, 8.70652e-38, 8.70652e-38, 8.70652e-38, 8.70652e-38, 8.70652e-38, 8.70652e-38, 8.70652e-38, 8.70652e-38, 8.70652e-38, 8.70652e-38, 8.70652e-38, 3.71716e-15, 8.70652e-38, 8.70652e-38, 1.18726e-09, 8.70652e-38, 8.70652e-38, 8.70652e-38
0.393903, 0, 1.95816e-09, 8.44065e-37, 1.41421, -1.95816e-09, 0, 8.44065e-37, 8.44065e-37, 8.44065e-37, 8.44065e-37, 8.44065e-37, 8.44065e-37, 8.44065e-37, 8.44065e-37, 8.44065e-37, 8.44065e-37, 8.44065e-37, 6.47767e-15, 8.44065e-37, 8.44065e-37, 1.95815e-09, 8.44065e-37, 8.44065e-37, 8.44065e-37
0.401783, 0, 3.19828e-09, 7.47899e-36, 1.41421, -3.19828e-09, 0, 7.47899e-36, 7.47899e-36, 7.47899e-36, 7.47899e-36, 7.47899e-36, 7.47899e-36, 7.47899e-36, 7.47899e-36, 7.47899e-36, 7.47899e-36, 7.47899e-36, 1.12467e-14, 7.47899e-36, 7.47899e-36, 3.19827e-09, 7.47899e-36, 7.47899e-36, 7.47899e-36
0.409663, 0, 5.17389e-09, 1.70597e-34, 1.41421, -5.17389e-09, 0, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.70597e-34, 1.95015e-14, 1.70597e-34, 1.70597e-34, 5.17387e-09, 1.70597e-34, 1.70597e-34, 1.70597e-34
0.417543, 0, 8.28912e-09, 1.19738e-33, 1.41421, -8.28912e-09, 0, 1.19738e-33, 1.19738e-33, 1.19738e-33, 1.19738e-33, 1.19738e-33, 1.19738e-33, 1.19738e-33, 1.19738e-33, 1.19738e-33, 1.19738e-33, 1.19738e-33, 3.3678e-14, 1.19738e-33, 1.19738e-33, 8.28908e-09, 1.19738e-33, 1.19738e-33, 1.19738e-33
0.425422, 0, 1.31542e-08, 6.87415e-33, 1.41421, -1.31542e-08, 0, 6.87415e-33, 6.87415e-33, 6.87415e-33, 6.87415e-33, 6.87415e-33, 6.87415e-33, 6.87415e-33, 6.87415e-33, 6.87415e-33, 6.87415e-33, 6.87415e-33, 5.80584e-14, 6.87415e-33, 6.87415e-33, 1.31542e-08, 6.87415e-33, 6.87415e-33, 6.87415e-33
0.433302, 0, 2.06786e-08, 4.07166e-32, 1.41421, -2.06786e-08, 0, 4.07166e-32, 4.07166e-32, 4.07166e-32, 4.07166e-32, 4.07166e-32, 4.07166e-32, 4.07166e-32, 4.07166e-32, 4.07166e-32, 4.07166e-32, 4.07166e-32, 9.99578e-14, 4.07166e-32, 4.07166e-32, 2.06785e-08, 4.07166e-32, 4.07166e-32, 4.07166e-32
0.441182, 0, 3.22041e-08, 2.15179e-31, 1.41421, -3.22041e-08, 0, 2.15179e-31, 2.15179e-31, 2.15179e-31, 2.15179e-31, 2.15179e-31, 2.15179e-31, 2.15179e-31, 2.15179e-31, 2.15179e-31, 2.15179e-31, 2.15179e-31, 1.71922e-13, 2.15179e-31, 2.15179e-31, 3.22039e-08, 2.15179e-31, 2.15179e-31, 2.15179e-31
0.449061, 0, 4.96905e-08, 1.12515e-30, 1.41421, -4.96905e-08, 0, 1.12515e-30, 1.12515e-30, 1.12515e-30, 1.12515e-30, 1.12515e-30, 1.12515e-30, 1.12515e-30, 1.12515e-30, 1.12515e-30, 1.12515e-30, 1.12515e-30, 2.95434e-13, 1.12515e-30, 1.12515e-30, 4.96902e-08, 1.12515e-30, 1.12515e-30, 1.12515e-30
0.456941, 0, 7.59706e-08, 5.65751e-30, 1.41421, -7.59706e-08, 0, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.65751e-30, 5.07191e-13, 5.65751e-30, 5.65751e-30, 7.59701e-08, 5.65751e-30, 5.65751e-30, 5.65751e-30
0.464821, 0, 1.15098e-07, 2.70433e-29, 1.41421, -1.15098e-07, 0, 2.70433e-29, 2.70433e-29, 2.70433e-29, 2.70433e-29, 2.70433e-29, 2.70433e-29, 2.70433e-29, 2.70433e-29, 2.70433e-29, 2.70433e-29, 2.70433e-29, 8.69671e-13, 2.70433e-29, 2.70433e-29, 1.15098e-07, 2.70433e-29, 2.70433e-29, 2.70433e-29
0.472701, 0, 1.72817e-07, 1.25198e-28, 1.41421, -1.72817e-07, 0, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.25198e-28, 1.48876e-12, 1.25198e-28, 1.25198e-28, 1.72815e-07, 1.25198e-28, 1.25198e-28, 1.25198e-28
0.48058, 0, 2.57181e-07, 5.58464e-28, 1.41421, -2.57181e-07, 0, 5.58464e-28, 5.58464e-28, 5.58464e-28, 5.58464e-28, 5.58464e-28, 5.58464e-28, 5.58464e-28, 5.58464e-28, 5.58464e-28, 5.58464e-28, 5.58464e-28, 2.54302e-12, 5.58464e-28, 5.58464e-28, 2.57179e-07, 5.58464e-28, 5.58464e-28, 5.58464e-28
0.48846, 0, 3.79382e-07, 2.3842e-27, 1.41421, -3.79382e-07, 0, 2.3842e-27, 2.3842e-27, 2.3842e-27, 2.3842e-27, 2.3842e-27, 2.3842e-27, 2.3842e-27, 2.3842e-27, 2.3842e-27, 2.3842e-27, 2.3842e-27, 4.33154e-12, 2.3842e-27, 2.3842e-27, 3.79377e-07, 2.3842e-27, 2.3842e-27, 2.3842e-27
0.49634, 0, 5.54807e-07, 9.73409e-27, 1.41421, -5.54807e-07, 0, 9.73409e-27, 9.73409e-27, 9.73409e-27, 9.73409e-27, 9.73409e-27, 9.73409e-27, 9.73409e-27, 9.73409e-27, 9.73409e-27, 9.73409e-27, 9.73409e-27, 7.35199e-12, 9.73409e-27, 9.73409e-27, 5.548e-07, 9.73409e-27, 9.73409e-27, 9.73409e-27
0.504219, 0, 8.04431e-07, 3.80157e-26, 1.41421, -8.04431e-07, 0, 3.80157e-26, 3.80157e-26, 3.80157e-26, 3.80157e-26, 3.80157e-26, 2.90775e-12, 3.80157e-26, 3.80157e-26, 3.80157e-26, 3.80157e-26, 3.80157e-26, 1.24259e-11, 3.80157e-26, 3.80157e-26, 8.04415e-07, 3.80157e-26, 3.80157e-26, 3.80157e-26
0.512099, 0, 1.15655e-06, 1.42204e-25, 1.41421, -1.15655e-06, 0, 1.42204e-25, 1.42204e-25, 1.42204e-25, 1.42204e-25, 1.42204e-25, 1.07056e-11, 1.42204e-25, 1.42204e-25, 1.42204e-25, 1.42204e-25, 1.42204e-25, 2.08981e-11, 1.42204e-25, 1.42204e-25, 1.15651e-06, 1.42204e-25, 1.42204e-25, 1.42204e-25
0.519979, 0, 1.64899e-06, 5.12816e-25, 1.41421, -1.64899e-06, 0, 5.12816e-25, 5.12816e-25, 5.12816e-25, 5.12816e-25, 5.12816e-25, 3.07862e-11, 5.12816e-25, 5.12816e-25, 5.12816e-25, 5.12816e-25, 5.12816e-25, 3.49511e-11, 5.12816e-25, 5.12816e-25, 1.64892e-06, 5.12816e-25, 5.12816e-25, 5.12816e-25
0.527859, 0, 2.33371e-06, 2.1014e-10, 1.41421, -2.33371e-06, 2.1014e-10, 2.10156e-10, 8.7654e-10, 2.30511e-10, 2.10645e-10, 2.61654e-10, 4.31721e-10, 2.4934e-10, 2.11033e-10, 6.18855e-10, 2.10931e-10, 2.12732e-10, 2.68234e-10, 2.1014e-10, 2.10142e-10, 2.33223e-06, 2.1014e-10, 2.1014e-10, 2.24729e-10
0.535738, 0, 3.2777e-06, 7.69071e-10, 1.41421, -3.2777e-06, 7.69071e-10, 7.6913e-10, 3.20525e-09, 8.43543e-10, 7.70916e-10, 9.57391e-10, 1.48518e-09, 9.12377e-10, 7.72337e-10, 2.26322e-09, 7.71963e-10, 7.78545e-10, 8.64999e-10, 7.69071e-10, 7.6908e-10, 3.27248e-06, 7.69071e-10, 7.69071e-10, 8.22405e-10
0.543618, 0, 4.5718e-06, 2.19991e-09, 1.41421, -4.5718e-06, 2.19991e-09, 2.20008e-09, 9.15927e-09, 2.41265e-09, 2.20518e-09, 2.73788e-09, 4.15389e-09, 2.60928e-09, 2.20924e-09, 6.46821e-09, 2.20817e-09, 2.22697e-09, 2.35718e-09, 2.19991e-09, 2.19993e-09, 4.5571e-06, 2.19991e-09, 2.19991e-09, 2.35226e-09
0.551498, 0, 6.33756e-06, 5.74165e-09, 1.41421, -6.33756e-06, 5.74165e-09, 5.74209e-09, 2.3886e-08, 6.2963e-09, 5.75539e-09, 7.14423e-09, 1.06998e-08, 6.80896e-09, 5.76597e-09, 1.68699e-08, 5.76319e-09, 5.8122e-09, 5.99757e-09, 5.74165e-09, 5.74171e-09, 6.29952e-06, 5.74165e-09, 5.74165e-09, 6.13887e-09
0.559377, 0, 8.74251e-06, 1.42382e-08, 1.41421, -8.74251e-06, 1.42382e-08, 1.42393e-08, 5.91981e-08, 1.56126e-08, 1.42723e-08, 1.77137e-08, 2.62718e-08, 1.6883e-08, 1.42985e-08, 4.18129e-08, 1.42916e-08, 1.44131e-08, 1.46514e-08, 1.42382e-08, 1.42384e-08, 8.64873e-06, 1.42382e-08, 1.42382e-08, 1.52225e-08
0.567257, 0, 1.20249e-05, 3.40142e-08, 1.41421, -1.20249e-05, 3.40142e-08, 3.40168e-08, 1.41361e-07, 3.72957e-08, 3.40955e-08, 4.23123e-08, 6.25562e-08, 4.03288e-08, 3.41581e-08, 9.98519e-08, 3.41416e-08, 3.44316e-08, 3.4676e-08, 3.40142e-08, 3.40146e-08, 1.18015e-05, 3.40142e-08, 3.40142e-08, 3.63643e-08
0.575137, 0, 1.6541e-05, 7.87006e-08, 1.41421, -1.6541e-05, 7.87006e-08, 7.87066e-08, 3.26963e-07, 8.62898e-08, 7.88887e-08, 9.78917e-08, 1.47177e-07, 9.33044e-08, 7.90334e-08, 2.30965e-07, 7.89953e-08, 7.9666e-08, 7.97519e-08, 7.87006e-08, 7.87015e-08, 1.60224e-05, 7.87006e-08, 7.87006e-08, 8.41356e-08
0.583017, 0, 2.28718e-05, 1.76759e-07, 1.41421, -2.28718e-05, 1.76759e-07, 1.76773e-07, 7.34124e-07, 1.93797e-07, 1.77181e-07, 2.19844e-07, 3.62335e-07, 2.09545e-07, 1.77506e-07, 5.18601e-07, 1.77421e-07, 1.78927e-07, 1.78415e-07, 1.76759e-07, 1.76761e-07, 2.16763e-05, 1.76759e-07, 1.76759e-07, 1.88961e-07
0.590896, 0, 3.1939e-05, 3.85777e-07, 1.41421, -3.1939e-05, 3.85777e-07, 3.85807e-07, 1.60175e-06, 4.22949e-07, 3.86699e-07, 4.79774e-07, 8.36995e-07, 4.57306e-07, 3.87408e-07, 1.13155e-06, 3.87221e-07, 3.90506e-07, 3.88365e-07, 3.85777e-07, 3.85782e-07, 2.92853e-05, 3.85777e-07, 3.85777e-07, 4.12398e-07
0.598776, 0, 4.53382e-05, 8.18648e-07, 1.41421, -4.53382e-05, 8.18648e-07, 8.18711e-07, 3.39799e-06, 8.97496e-07, 8.20602e-07, 1.01803e-06, 1.8596e-06, 9.70375e-07, 8.22106e-07, 2.4006e-06, 8.2171e-07, 8.28678e-07, 8.22659e-07, 8.18648e-07, 8.18657e-07, 3.9627e-05, 8.18648e-07, 8.18648e-07, 8.75116e-07
0.606656, 0, 6.58559e-05, 1.6898e-06, 1.41421, -6.58559e-05, 1.6898e-06, 1.68993e-06, 7.01164e-06, 1.85248e-06, 1.69383e-06, 2.10118e-06, 4.01001e-06, 2.00285e-06, 1.69693e-06, 4.95378e-06, 1.69611e-06, 1.71049e-06, 1.69596e-06, 1.6898e-06, 1.68981e-06, 5.39017e-05, 1.6898e-06, 1.6898e-06, 1.8063e-06
0.614535, 0, 9.84065e-05, 3.39378e-06, 1.41421, -9.84065e-05, 3.39378e-06, 3.39404e-06, 1.40773e-05, 3.72037e-06, 3.40187e-06, 4.21963e-06, 8.44225e-06, 4.02223e-06, 3.4081e-06, 9.9462e-06, 3.40646e-06, 3.43532e-06, 3.40318e-06, 3.39378e-06, 3.39382e-06, 7.4021e-05, 3.39378e-06, 3.39378e-06, 3.62767e-06
0.622415, 0, 0.000151572, 6.6338e-06, 1.41421, -0.000151572, 6.6338e-06, 6.63431e-06, 2.75069e-05, 7.27187e-06, 6.64961e-06, 8.24732e-06, 1.73539e-05, 7.86164e-06, 6.66178e-06, 1.94356e-05, 6.65858e-06, 6.71497e-06, 6.64802e-06, 6.6338e-06, 6.63388e-06, 0.000103076, 6.6338e-06, 6.6338e-06, 7.09076e-06
0.630295, 0, 0.000240276, 1.26239e-05, 1.41421, -0.000240276, 1.26239e-05, 1.26249e-05, 5.23242e-05, 1.38375e-05, 1.2654e-05, 1.56928e-05, 3.49618e-05, 1.49593e-05, 1.26772e-05, 3.69728e-05, 1.26711e-05, 1.27783e-05, 1.26453e-05, 1.26239e-05, 1.26241e-05, 0.000146094, 1.26239e-05, 1.26239e-05, 1.34931e-05
0.638175, 0, 0.000389914, 2.33928e-05, 1.41421, -0.000389914, 2.33928e-05, 2.33946e-05, 9.69184e-05, 2.56404e-05, 2.34485e-05, 2.90764e-05, 6.90581e-05, 2.77179e-05, 2.34914e-05, 6.84874e-05, 2.34801e-05, 2.36787e-05, 2.34246e-05, 2.33928e-05, 2.33931e-05, 0.000211201, 2.33928e-05, 2.33928e-05, 2.50024e-05
0.646054, 0, 0.000642873, 4.22231e-05, 1.41421, -0.000642873, 4.22231e-05, 4.22263e-05, 0.000174854, 4.62775e-05, 4.23236e-05, 5.24757e-05, 0.000133782, 5.0025e-05, 4.24009e-05, 0.000123568, 4.23806e-05, 4.27389e-05, 4.22702e-05, 4.22231e-05, 4.22236e-05, 0.000311324, 4.22231e-05, 4.22231e-05, 4.51267e-05
0.653934, 0, 0.00106838, 7.42538e-05, 1.41421, -0.00106838, 7.42538e-05, 7.42595e-05, 0.000307347, 8.13793e-05, 7.44304e-05, 9.22723e-05, 0.00025423, 8.79653e-05, 7.45663e-05, 0.000217214, 7.45305e-05, 7.51602e-05, 7.4323e-05, 7.42538e-05, 7.42546e-05, 0.000466647, 7.42538e-05, 7.42538e-05, 7.93568e-05
0.661814, 0, 0.00177692, 0.000127264, 1.41421, -0.00177692, 0.000127264, 0.000127274, 0.000526483, 0.000139468, 0.000127567, 0.000158124, 0.000473942, 0.000150748, 0.000127799, 0.000372112, 0.000127738, 0.000128817, 0.000127365, 0.000127264, 0.000127266, 0.000707915, 0.000127264, 0.000127264, 0.000136004
0.669693, 0, 0.00294075, 0.000212639, 1.41421, -0.00294075, 0.000212639, 0.000212655, 0.00087916, 0.000233014, 0.000213144, 0.000264162, 0.000866722, 0.000251846, 0.000213532, 0.000621428, 0.00021343, 0.000215231, 0.000212785, 0.000212639, 0.000212641, 0.00108071, 0.000212639, 0.000212639, 0.00022723
