   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_132.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.03697, 264, 0, 0, 16.3095, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0290877, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0212053, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.013323, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00544066, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00244167, 0, 2.03843e-28, 0, 1.41421, -2.03843e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40156e-31, 0, 0, 1.82667e-33, 0, 0, 2.03701e-28, 0, 0, 0
0.010324, 0, 1.8216e-27, 0, 1.41421, -1.8216e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25247e-30, 0, 0, 1.63236e-32, 0, 0, 1.82033e-27, 0, 0, 0
0.0182063, 0, 1.05481e-26, 0, 1.41421, -1.05481e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25254e-30, 0, 0, 9.45232e-32, 0, 0, 1.05408e-26, 0, 0, 0
0.0260887, 0, 4.96939e-26, 0, 1.41421, -4.96939e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41678e-29, 0, 0, 4.45853e-31, 0, 0, 4.96593e-26, 0, 0, 0
0.033971, 0, 2.06239e-25, 0, 1.41421, -2.06239e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41803e-28, 0, 0, 1.85547e-30, 0, 0, 2.06095e-25, 0, 0, 0
0.0418533, 0, 7.83219e-25, 0, 1.41421, -7.83219e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38515e-28, 0, 0, 7.07417e-30, 0, 0, 7.82673e-25, 0, 0, 0
0.0497357, 0, 2.78041e-24, 0, 1.41421, -2.78041e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91172e-27, 0, 0, 2.52326e-29, 0, 0, 2.77847e-24, 0, 0, 0
0.057618, 0, 9.52054e-24, 0, 1.41421, -9.52054e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.546e-27, 0, 0, 8.70218e-29, 0, 0, 9.5139e-24, 0, 0, 0
0.0655003, 0, 3.09265e-23, 0, 1.41421, -3.09265e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1264e-26, 0, 0, 2.84635e-28, 0, 0, 3.0905e-23, 0, 0, 0
0.0733827, 0, 9.62055e-23, 0, 1.41421, -9.62055e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.61476e-26, 0, 0, 8.91462e-28, 0, 0, 9.61384e-23, 0, 0, 0
0.081265, 0, 2.88409e-22, 0, 1.41421, -2.88409e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98301e-25, 0, 0, 2.69067e-27, 0, 0, 2.88208e-22, 0, 0, 0
0.0891473, 0, 8.37007e-22, 0, 1.41421, -8.37007e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75498e-25, 0, 0, 7.86247e-27, 0, 0, 8.36424e-22, 0, 0, 0
0.0970297, 0, 2.35955e-21, 0, 1.41421, -2.35955e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62235e-24, 0, 0, 2.232e-26, 0, 0, 2.35791e-21, 0, 0, 0
0.104912, 0, 6.47837e-21, 0, 1.41421, -6.47837e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.45431e-24, 0, 0, 6.17215e-26, 0, 0, 6.47385e-21, 0, 0, 0
0.112794, 0, 1.85472e-20, 0, 1.41421, -1.85472e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27524e-23, 0, 0, 1.78742e-25, 0, 0, 1.85343e-20, 0, 0, 0
0.120677, 0, 4.82056e-20, 0, 1.41421, -4.82056e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31445e-23, 0, 0, 4.6804e-25, 0, 0, 4.81719e-20, 0, 0, 0
0.128559, 0, 1.22812e-19, 0, 1.41421, -1.22812e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44413e-23, 0, 0, 1.20164e-24, 0, 0, 1.22726e-19, 0, 0, 0
0.136441, 0, 3.07028e-19, 0, 1.41421, -3.07028e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11102e-22, 0, 0, 3.02818e-24, 0, 0, 3.06814e-19, 0, 0, 0
0.144324, 0, 7.53902e-19, 0, 1.41421, -7.53902e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18357e-22, 0, 0, 7.49748e-24, 0, 0, 7.53377e-19, 0, 0, 0
0.152206, 0, 1.81975e-18, 0, 1.41421, -1.81975e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25119e-21, 0, 0, 1.82533e-23, 0, 0, 1.81848e-18, 0, 0, 0
0.160088, 0, 4.32097e-18, 0, 1.41421, -4.32097e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.97095e-21, 0, 0, 4.37307e-23, 0, 0, 4.31795e-18, 0, 0, 0
0.167971, 0, 1.00996e-17, 0, 1.41421, -1.00996e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.94411e-21, 0, 0, 1.03165e-22, 0, 0, 1.00925e-17, 0, 0, 0
0.175853, 0, 2.32501e-17, 0, 1.41421, -2.32501e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5986e-20, 0, 0, 2.39792e-22, 0, 0, 2.32339e-17, 0, 0, 0
0.183735, 0, 5.27433e-17, 0, 1.41421, -5.27433e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62645e-20, 0, 0, 5.49444e-22, 0, 0, 5.27065e-17, 0, 0, 0
0.191618, 0, 1.17957e-16, 0, 1.41421, -1.17957e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.11031e-20, 0, 0, 1.24164e-21, 0, 0, 1.17875e-16, 0, 0, 0
0.1995, 0, 2.60178e-16, 0, 1.41421, -2.60178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78889e-19, 0, 0, 2.76847e-21, 0, 0, 2.59996e-16, 0, 0, 0
0.207382, 0, 5.66185e-16, 0, 1.41421, -5.66185e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89289e-19, 0, 0, 6.09272e-21, 0, 0, 5.65789e-16, 0, 0, 0
0.215265, 0, 1.21599e-15, 0, 1.41421, -1.21599e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36068e-19, 0, 0, 1.32391e-20, 0, 0, 1.21514e-15, 0, 0, 0
0.223147, 0, 2.57812e-15, 0, 1.41421, -2.57812e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77262e-18, 0, 0, 2.84127e-20, 0, 0, 2.57632e-15, 0, 0, 0
0.231029, 0, 5.39753e-15, 0, 1.41421, -5.39753e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71114e-18, 0, 0, 6.02412e-20, 0, 0, 5.39376e-15, 0, 0, 0
0.238912, 0, 1.1161e-14, 0, 1.41421, -1.1161e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.67386e-18, 0, 0, 1.26214e-19, 0, 0, 1.11532e-14, 0, 0, 0
0.246794, 0, 2.2799e-14, 0, 1.41421, -2.2799e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56757e-17, 0, 0, 2.61372e-19, 0, 0, 2.27831e-14, 0, 0, 0
0.254676, 0, 4.60169e-14, 0, 1.41421, -4.60169e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16393e-17, 0, 0, 5.35098e-19, 0, 0, 4.59847e-14, 0, 0, 0
0.262559, 0, 9.17874e-14, 0, 1.41421, -9.17874e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31091e-17, 0, 0, 1.08326e-18, 0, 0, 9.17232e-14, 0, 0, 0
0.270441, 0, 1.8096e-13, 0, 1.41421, -1.8096e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2442e-16, 0, 0, 2.16892e-18, 0, 0, 1.80833e-13, 0, 0, 0
0.278323, 0, 3.52674e-13, 0, 1.41421, -3.52674e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42483e-16, 0, 0, 4.29582e-18, 0, 0, 3.52427e-13, 0, 0, 0
0.286206, 0, 6.79543e-13, 0, 1.41421, -6.79543e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67224e-16, 0, 0, 8.41838e-18, 0, 0, 6.79067e-13, 0, 0, 0
0.294088, 0, 1.29469e-12, 0, 1.41421, -1.29469e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90175e-16, 0, 0, 1.63258e-17, 0, 0, 1.29378e-12, 0, 0, 0
0.30197, 0, 2.43932e-12, 0, 1.41421, -2.43932e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67719e-15, 0, 0, 3.13383e-17, 0, 0, 2.43761e-12, 0, 0, 0
0.309853, 0, 4.54542e-12, 0, 1.41421, -4.54542e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12532e-15, 0, 0, 5.95565e-17, 0, 0, 4.54224e-12, 0, 0, 0
0.317735, 0, 8.38582e-12, 0, 1.41421, -8.38582e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76607e-15, 0, 0, 1.12322e-16, 0, 0, 8.37994e-12, 0, 0, 0
0.325617, 0, 1.52866e-11, 0, 1.41421, -1.52866e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05114e-14, 0, 0, 2.09364e-16, 0, 0, 1.52758e-11, 0, 0, 0
0.3335, 0, 2.75682e-11, 0, 1.41421, -2.75682e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89577e-14, 0, 0, 3.86696e-16, 0, 0, 2.75489e-11, 0, 0, 0
0.341382, 0, 4.91903e-11, 0, 1.41421, -4.91903e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3829e-14, 0, 0, 7.07976e-16, 0, 0, 4.91558e-11, 0, 0, 0
0.349264, 0, 8.68466e-11, 3.20897e-43, 1.41421, -8.68466e-11, 0, 3.20897e-43, 3.20897e-43, 3.20897e-43, 3.20897e-43, 3.20897e-43, 3.20897e-43, 3.20897e-43, 3.20897e-43, 5.97324e-14, 3.20897e-43, 3.20897e-43, 1.28535e-15, 3.20897e-43, 3.20897e-43, 8.67856e-11, 3.20897e-43, 3.20897e-43, 3.20897e-43
0.357147, 0, 1.51727e-10, 5.68787e-42, 1.41421, -1.51727e-10, 0, 5.68787e-42, 5.68787e-42, 5.68787e-42, 5.68787e-42, 5.68787e-42, 5.68787e-42, 5.68787e-42, 5.68787e-42, 1.04372e-13, 5.68787e-42, 5.68787e-42, 2.31511e-15, 5.68787e-42, 5.68787e-42, 1.5162e-10, 5.68787e-42, 5.68787e-42, 5.68787e-42
0.365029, 0, 2.62327e-10, 8.23263e-41, 1.41421, -2.62327e-10, 0, 8.23263e-41, 8.23263e-41, 8.23263e-41, 8.23263e-41, 8.23263e-41, 8.23263e-41, 8.23263e-41, 8.23263e-41, 1.80489e-13, 8.23263e-41, 8.23263e-41, 4.139e-15, 8.23263e-41, 8.23263e-41, 2.62142e-10, 8.23263e-41, 8.23263e-41, 8.23263e-41
0.372911, 0, 4.48875e-10, 1.05628e-39, 1.41421, -4.48875e-10, 0, 1.05628e-39, 1.05628e-39, 1.05628e-39, 1.05628e-39, 1.05628e-39, 1.05628e-39, 1.05628e-39, 1.05628e-39, 3.08922e-13, 1.05628e-39, 1.05628e-39, 7.3493e-15, 1.05628e-39, 1.05628e-39, 4.48559e-10, 1.05628e-39, 1.05628e-39, 1.05628e-39
0.380794, 0, 7.60223e-10, 1.20963e-38, 1.41421, -7.60223e-10, 0, 1.20963e-38, 1.20963e-38, 1.20963e-38, 1.20963e-38, 1.20963e-38, 1.20963e-38, 1.20963e-38, 1.20963e-38, 5.23376e-13, 1.20963e-38, 1.20963e-38, 1.29688e-14, 1.20963e-38, 1.20963e-38, 7.59686e-10, 1.20963e-38, 1.20963e-38, 1.20963e-38
0.388676, 0, 1.27444e-09, 1.25312e-37, 1.41421, -1.27444e-09, 0, 1.25312e-37, 1.25312e-37, 1.25312e-37, 1.25312e-37, 1.25312e-37, 1.25312e-37, 1.25312e-37, 1.25312e-37, 8.77785e-13, 1.25312e-37, 1.25312e-37, 2.27598e-14, 1.25312e-37, 1.25312e-37, 1.27354e-09, 1.25312e-37, 1.25312e-37, 1.25312e-37
0.396558, 0, 2.11494e-09, 1.18056e-36, 1.41421, -2.11494e-09, 0, 1.18056e-36, 1.18056e-36, 1.18056e-36, 1.18056e-36, 1.18056e-36, 1.18056e-36, 1.18056e-36, 1.18056e-36, 1.45752e-12, 1.18056e-36, 1.18056e-36, 3.9754e-14, 1.18056e-36, 1.18056e-36, 2.11344e-09, 1.18056e-36, 1.18056e-36, 1.18056e-36
0.404441, 0, 3.47462e-09, 1.0183e-35, 1.41421, -3.47462e-09, 0, 1.0183e-35, 1.0183e-35, 1.0183e-35, 1.0183e-35, 1.0183e-35, 1.0183e-35, 1.0183e-35, 1.0183e-35, 2.39628e-12, 1.0183e-35, 1.0183e-35, 6.91644e-14, 1.0183e-35, 1.0183e-35, 3.47215e-09, 1.0183e-35, 1.0183e-35, 1.0183e-35
