   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_37.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0311328, 74, 0, 0, 8.7178, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0232395, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0153462, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00745293, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000440367, 0, 7.05834e-21, 0, 1.41421, -7.05834e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.64155e-23, 0, 0, 1.03979e-26, 0, 0, 7.01191e-21, 0, 0, 0
0.00833366, 0, 1.59666e-20, 0, 1.41421, -1.59666e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04996e-22, 0, 0, 2.39373e-26, 0, 0, 1.58616e-20, 0, 0, 0
0.016227, 0, 3.55891e-20, 0, 1.41421, -3.55891e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34034e-22, 0, 0, 5.42993e-26, 0, 0, 3.53551e-20, 0, 0, 0
0.0241203, 0, 7.82218e-20, 0, 1.41421, -7.82218e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14385e-22, 0, 0, 1.21457e-25, 0, 0, 7.77073e-20, 0, 0, 0
0.0320135, 0, 1.69706e-19, 0, 1.41421, -1.69706e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11599e-21, 0, 0, 2.68284e-25, 0, 0, 1.6859e-19, 0, 0, 0
0.0399068, 0, 3.63473e-19, 0, 1.41421, -3.63473e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39019e-21, 0, 0, 5.85015e-25, 0, 0, 3.61082e-19, 0, 0, 0
0.0478001, 0, 7.93771e-19, 0, 1.41421, -7.93771e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21982e-21, 0, 0, 1.31003e-24, 0, 0, 7.88549e-19, 0, 0, 0
0.0556934, 0, 1.65381e-18, 0, 1.41421, -1.65381e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08754e-20, 0, 0, 2.77782e-24, 0, 0, 1.64293e-18, 0, 0, 0
0.0635867, 0, 3.40749e-18, 0, 1.41421, -3.40749e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24076e-20, 0, 0, 5.82532e-24, 0, 0, 3.38508e-18, 0, 0, 0
0.07148, 0, 6.9452e-18, 0, 1.41421, -6.9452e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56715e-20, 0, 0, 1.20858e-23, 0, 0, 6.89952e-18, 0, 0, 0
0.0793733, 0, 1.40077e-17, 0, 1.41421, -1.40077e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21143e-20, 0, 0, 2.48148e-23, 0, 0, 1.39156e-17, 0, 0, 0
0.0872666, 0, 2.79637e-17, 0, 1.41421, -2.79637e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83889e-19, 0, 0, 5.04363e-23, 0, 0, 2.77798e-17, 0, 0, 0
0.0951599, 0, 5.52688e-17, 0, 1.41421, -5.52688e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63446e-19, 0, 0, 1.01506e-22, 0, 0, 5.49053e-17, 0, 0, 0
0.103053, 0, 1.08173e-16, 0, 1.41421, -1.08173e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.1134e-19, 0, 0, 2.02326e-22, 0, 0, 1.07461e-16, 0, 0, 0
0.110947, 0, 2.09698e-16, 0, 1.41421, -2.09698e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37897e-18, 0, 0, 3.99502e-22, 0, 0, 2.08318e-16, 0, 0, 0
0.11884, 0, 4.0271e-16, 0, 1.41421, -4.0271e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64821e-18, 0, 0, 7.81599e-22, 0, 0, 4.00061e-16, 0, 0, 0
0.126733, 0, 7.66285e-16, 0, 1.41421, -7.66285e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.03907e-18, 0, 0, 1.51539e-21, 0, 0, 7.61244e-16, 0, 0, 0
