   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_223.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
2.66245, 432, 407.067, 12.951, 20.8327, 24.933, 0, 12.9511, 12.9511, 12.9511, 13.2249, 12.9594, 12.9638, 12.9516, 238.432, 13.482, 12.951, 12.951, 12.951, 12.951, 12.951, 12.951, 12.951, 12.9511, 179.938, 12.951, 12.951, 13.7728
2.67032, 390, 398.367, 13.1087, 19.799, -8.36722, 0, 13.1087, 13.1087, 13.1087, 13.3825, 13.117, 13.1214, 13.1092, 219.492, 13.467, 13.1087, 13.1087, 13.1087, 13.1087, 13.1087, 13.1087, 13.1087, 13.1087, 190.212, 13.1087, 13.1087, 14.2265
2.67819, 392, 386.299, 13.2659, 19.8494, 5.70114, 0, 13.2659, 13.2659, 13.2659, 13.5398, 13.2743, 13.2787, 13.2665, 199.387, 13.504, 13.2659, 13.2659, 13.2659, 13.2659, 13.2659, 13.2659, 13.2659, 13.2659, 198.13, 13.2659, 13.2659, 14.7792
2.68606, 408, 371.307, 13.4226, 20.2485, 36.6927, 0, 13.4226, 13.4226, 13.4226, 13.6965, 13.4309, 13.4354, 13.4231, 178.901, 13.5784, 13.4226, 13.4226, 13.4226, 13.4226, 13.4226, 13.4226, 13.4226, 13.4226, 203.346, 13.4226, 13.4226, 15.4543
2.69393, 412, 353.901, 13.5784, 20.347, 58.0994, 0, 13.5784, 13.5785, 13.5784, 13.8523, 13.5868, 13.5913, 13.579, 158.751, 13.6789, 13.5784, 13.5784, 13.5784, 13.5784, 13.5784, 13.5784, 13.5784, 13.5784, 205.633, 13.5784, 13.5784, 16.2769
2.7018, 372, 334.632, 13.7332, 19.3391, 37.3685, 0, 13.7332, 13.7333, 13.7333, 14.0071, 13.7416, 13.7461, 13.7339, 139.56, 13.797, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 13.7332, 204.906, 13.7332, 13.7332, 17.273
2.70967, 274, 314.076, 13.8868, 16.6132, -40.0757, 0, 13.8868, 13.8868, 13.8868, 14.1606, 13.8951, 13.8997, 13.8874, 121.824, 13.9266, 13.8868, 13.8868, 13.8868, 13.8868, 13.8868, 13.8868, 13.8868, 13.8868, 201.222, 13.8868, 13.8868, 18.4672
2.71754, 332, 292.811, 14.0387, 18.2757, 39.1889, 0, 14.0387, 14.0387, 14.0387, 14.3125, 14.047, 14.0517, 14.0393, 105.907, 14.0632, 14.0387, 14.0387, 14.0387, 14.0387, 14.0387, 14.0387, 14.0387, 14.0387, 194.781, 14.0387, 14.0387, 19.8806
2.7254, 326, 271.396, 14.1887, 18.1108, 54.6039, 0, 14.1887, 14.1887, 14.1887, 14.4626, 14.1971, 14.2019, 14.1894, 92.0283, 14.2036, 14.1887, 14.1887, 14.1887, 14.1887, 14.1887, 14.1887, 14.1887, 14.1887, 185.905, 14.1887, 14.1887, 21.5287
2.73327, 292, 250.352, 14.3365, 17.1464, 41.6475, 0, 14.3365, 14.3365, 14.3365, 14.6104, 14.3449, 14.3499, 14.3372, 80.2825, 14.3454, 14.3365, 14.3365, 14.3365, 14.3365, 14.3365, 14.3365, 14.3365, 14.3365, 175.02, 14.3365, 14.3365, 23.4181
2.74114, 212, 230.145, 14.4819, 14.6287, -18.1448, 0, 14.4819, 14.4819, 14.4819, 14.7558, 14.4903, 14.4954, 14.4827, 70.6462, 14.4871, 14.4819, 14.4819, 14.4819, 14.4819, 14.4819, 14.4819, 14.4819, 14.4819, 162.616, 14.4819, 14.4819, 25.5441
2.74901, 256, 211.164, 14.6245, 16.0624, 44.8355, 0, 14.6245, 14.6246, 14.6245, 14.8984, 14.6329, 14.6383, 14.6253, 63.0009, 14.6276, 14.6245, 14.6245, 14.6245, 14.6245, 14.6245, 14.6245, 14.6245, 14.6245, 149.224, 14.6245, 14.6245, 27.8883
2.75688, 264, 193.714, 14.7643, 16.3095, 70.2857, 0, 14.7643, 14.7643, 14.7643, 15.0382, 14.7726, 14.7782, 14.7651, 57.1546, 14.766, 14.7643, 14.7643, 14.7643, 14.7643, 14.7643, 14.7643, 14.7643, 14.7643, 135.372, 14.7643, 14.7643, 30.4171
2.76475, 192, 178.004, 14.9009, 13.9284, 13.996, 0, 14.9009, 14.9009, 14.9009, 15.1748, 14.9093, 14.9152, 14.9018, 52.8657, 14.9019, 14.9009, 14.9009, 14.9009, 14.9009, 14.9009, 14.9009, 14.9009, 14.9009, 121.561, 14.9009, 14.9009, 33.0809
2.77262, 182, 164.144, 15.0344, 13.5647, 17.8563, 0, 15.0344, 15.0344, 15.0344, 15.3083, 15.0428, 15.049, 15.0353, 49.8638, 15.035, 15.0344, 15.0344, 15.0344, 15.0344, 15.0344, 15.0344, 15.0344, 15.0344, 108.235, 15.0344, 15.0344, 35.8149
2.78049, 190, 152.15, 15.1647, 13.8564, 37.8499, 0, 15.1647, 15.1647, 15.1647, 15.4386, 15.1731, 15.1797, 15.1656, 47.8701, 15.165, 15.1647, 15.1647, 15.1647, 15.1647, 15.1647, 15.1647, 15.1647, 15.1647, 95.7702, 15.1647, 15.1647, 38.5407
2.78836, 132, 141.952, 15.2919, 11.5758, -9.95198, 0, 15.2919, 15.2919, 15.2919, 15.5658, 15.3003, 15.3073, 15.2928, 46.6127, 15.292, 15.2919, 15.2919, 15.2919, 15.2919, 15.2919, 15.2919, 15.2919, 15.2919, 84.4535, 15.2919, 15.2919, 41.1707
2.79623, 138, 133.408, 15.416, 11.8322, 4.59218, 0, 15.416, 15.4161, 15.416, 15.6899, 15.4244, 15.4319, 15.417, 45.8409, 15.4161, 15.416, 15.416, 15.416, 15.416, 15.416, 15.416, 15.416, 15.416, 74.488, 15.416, 15.416, 43.6117
2.8041, 142, 126.322, 15.5373, 12, 15.6775, 0, 15.5373, 15.5373, 15.5373, 15.8112, 15.5457, 15.5537, 15.5383, 45.3344, 15.5374, 15.5373, 15.5373, 15.5373, 15.5373, 15.5373, 15.5373, 15.5373, 15.5373, 65.9917, 15.5373, 15.5373, 45.7713
2.81196, 150, 120.468, 15.6559, 12.3288, 29.5323, 0, 15.6559, 15.6559, 15.6559, 15.9297, 15.6642, 15.6728, 15.6569, 44.9097, 15.6559, 15.6559, 15.6559, 15.6559, 15.6559, 15.6559, 15.6559, 15.6559, 15.6559, 59.0058, 15.6559, 15.6559, 47.5635
2.81983, 110, 115.602, 15.7718, 10.583, -5.60209, 0, 15.7718, 15.7718, 15.7718, 16.0457, 15.7802, 15.7894, 15.7729, 44.424, 15.7718, 15.7718, 15.7718, 15.7718, 15.7718, 15.7718, 15.7718, 15.7718, 15.7718, 53.5053, 15.7718, 15.7718, 48.9153
2.8277, 134, 111.49, 15.8852, 11.6619, 22.5096, 0, 15.8852, 15.8852, 15.8852, 16.159, 15.8935, 15.9035, 15.8863, 43.7753, 15.8852, 15.8852, 15.8852, 15.8852, 15.8852, 15.8852, 15.8852, 15.8852, 15.8852, 49.4126, 15.8852, 15.8852, 49.7711
2.83557, 112, 107.919, 15.9958, 10.6771, 4.08122, 0, 15.9958, 15.9959, 15.9959, 16.2697, 16.0042, 16.0149, 15.997, 42.9007, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 15.9958, 46.6095, 15.9958, 15.9958, 50.0977
2.84344, 106, 104.706, 16.1035, 10.3923, 1.29446, 0, 16.1035, 16.1035, 16.1035, 16.3774, 16.1119, 16.1234, 16.1047, 41.7732, 16.1035, 16.1035, 16.1035, 16.1035, 16.1035, 16.1035, 16.1035, 16.1035, 16.1035, 44.9501, 16.1035, 16.1035, 49.8859
2.85131, 100, 101.707, 16.2076, 10.0995, -1.70747, 0, 16.2076, 16.2077, 16.2077, 16.4815, 16.216, 16.2284, 16.2089, 40.3957, 16.2076, 16.2076, 16.2076, 16.2076, 16.2076, 16.2076, 16.2076, 16.2076, 16.2076, 44.2711, 16.2076, 16.2076, 49.1516
2.85918, 72, 98.822, 16.3074, 8.60233, -26.822, 0, 16.3074, 16.3074, 16.3074, 16.5813, 16.3157, 16.329, 16.3086, 38.7955, 16.3074, 16.3074, 16.3074, 16.3074, 16.3074, 16.3074, 16.3074, 16.3074, 16.3074, 44.4019, 16.3074, 16.3074, 47.9341
2.86705, 68, 95.9843, 16.4015, 8.3666, -27.9843, 0, 16.4015, 16.4015, 16.4015, 16.6754, 16.4099, 16.4241, 16.4028, 37.017, 16.4015, 16.4015, 16.4015, 16.4015, 16.4015, 16.4015, 16.4015, 16.4015, 16.4015, 45.1713, 16.4015, 16.4015, 46.2928
2.87492, 88, 93.162, 16.4884, 9.48683, -5.16201, 0, 16.4884, 16.4885, 16.4884, 16.7623, 16.4968, 16.512, 16.4897, 35.1153, 16.4884, 16.4884, 16.4884, 16.4884, 16.4884, 16.4884, 16.4884, 16.4884, 16.4884, 46.4136, 16.4884, 16.4884, 44.3027
2.88279, 94, 90.3473, 16.5663, 9.79796, 3.65271, 0, 16.5663, 16.5664, 16.5663, 16.8402, 16.5747, 16.591, 16.5677, 33.1494, 16.5663, 16.5663, 16.5663, 16.5663, 16.5663, 16.5663, 16.5663, 16.5663, 16.5663, 47.9734, 16.5663, 16.5663, 42.0488
2.89066, 92, 87.5494, 16.633, 9.69536, 4.45058, 0, 16.633, 16.633, 16.633, 16.9069, 16.6414, 16.6587, 16.6344, 31.1775, 16.633, 16.633, 16.633, 16.633, 16.633, 16.633, 16.633, 16.633, 16.633, 49.7081, 16.633, 16.633, 39.6203
2.89852, 80, 84.7863, 16.6859, 9.05539, -4.78625, 0, 16.6859, 16.686, 16.6859, 16.9598, 16.6943, 16.7128, 16.6874, 29.2519, 16.6859, 16.6859, 16.6859, 16.6859, 16.6859, 16.6859, 16.6859, 16.6859, 16.6859, 51.4909, 16.6859, 16.6859, 37.1046
2.90639, 76, 82.0778, 16.7226, 8.83176, -6.07776, 0, 16.7226, 16.7226, 16.7226, 16.9965, 16.731, 16.7507, 16.7241, 27.4165, 16.7226, 16.7226, 16.7226, 16.7226, 16.7226, 16.7226, 16.7226, 16.7226, 16.7226, 53.2119, 16.7226, 16.7226, 34.5826
2.91426, 94, 79.4402, 16.7403, 9.79796, 14.5598, 0, 16.7404, 16.7404, 16.7404, 17.0142, 16.7487, 16.7697, 16.7419, 25.7045, 16.7403, 16.7403, 16.7403, 16.7403, 16.7403, 16.7403, 16.7403, 16.7403, 16.7403, 54.7791, 16.7403, 16.7403, 32.1242
2.92213, 68, 76.8837, 16.7367, 8.3666, -8.88373, 0, 16.7367, 16.7368, 16.7368, 17.0106, 16.7451, 16.7673, 16.7383, 24.1381, 16.7367, 16.7367, 16.7367, 16.7367, 16.7367, 16.7367, 16.7367, 16.7367, 16.7367, 56.118, 16.7367, 16.7367, 29.7866
2.93, 72, 74.4096, 16.7096, 8.60233, -2.40962, 0, 16.7096, 16.7096, 16.7096, 16.9835, 16.718, 16.7415, 16.7112, 22.7291, 16.7096, 16.7096, 16.7096, 16.7096, 16.7096, 16.7096, 16.7096, 16.7096, 16.7096, 57.1719, 16.7096, 16.7096, 27.612
2.93787, 50, 72.011, 16.6572, 7.2111, -22.011, 0, 16.6572, 16.6572, 16.6572, 16.9311, 16.6656, 16.6904, 16.6588, 21.4796, 16.6572, 16.6572, 16.6572, 16.6572, 16.6572, 16.6572, 16.6572, 16.6572, 16.6572, 57.9005, 16.6572, 16.6572, 25.6281
2.94574, 74, 69.6733, 16.5785, 8.7178, 4.32673, 0, 16.5785, 16.5785, 16.5785, 16.8524, 16.5869, 16.6131, 16.5802, 20.3842, 16.5785, 16.5785, 16.5785, 16.5785, 16.5785, 16.5785, 16.5785, 16.5785, 16.5785, 58.2785, 16.5785, 16.5785, 23.849
2.95361, 54, 67.3769, 16.4732, 7.48331, -13.3769, 0, 16.4732, 16.4732, 16.4732, 16.7471, 16.4816, 16.5093, 16.4749, 19.4318, 16.4732, 16.4732, 16.4732, 16.4732, 16.4732, 16.4732, 16.4732, 16.4732, 16.4732, 58.2942, 16.4732, 16.4732, 22.2772
2.96148, 54, 65.0991, 16.3419, 7.48331, -11.0991, 0, 16.3419, 16.342, 16.3419, 16.6158, 16.3503, 16.3794, 16.3437, 18.6078, 16.3419, 16.3419, 16.3419, 16.3419, 16.3419, 16.3419, 16.3419, 16.3419, 16.3419, 57.9476, 16.3419, 16.3419, 20.906
2.96935, 66, 62.8169, 16.1861, 8.24621, 3.18307, 0, 16.1862, 16.1862, 16.1862, 16.46, 16.1945, 16.2251, 16.1879, 17.8958, 16.1861, 16.1861, 16.1861, 16.1861, 16.1861, 16.1861, 16.1861, 16.1861, 16.1861, 57.2486, 16.1861, 16.1861, 19.7217
2.97722, 76, 60.5095, 16.0082, 8.83176, 15.4905, 0, 16.0083, 16.0083, 16.0083, 16.2821, 16.0166, 16.0488, 16.0101, 17.2792, 16.0082, 16.0082, 16.0082, 16.0082, 16.0082, 16.0082, 16.0082, 16.0082, 16.0083, 56.2158, 16.0082, 16.0082, 18.7063
2.98508, 44, 58.1603, 15.8115, 6.78233, -14.1603, 0, 15.8115, 15.8115, 15.8115, 16.0854, 15.8199, 15.8536, 15.8134, 16.7424, 15.8115, 15.8115, 15.8115, 15.8115, 15.8115, 15.8115, 15.8115, 15.8115, 15.8115, 54.8746, 15.8115, 15.8115, 17.84
2.99295, 30, 55.7589, 15.5998, 5.65685, -25.7589, 0, 15.5998, 15.5998, 15.5998, 15.8737, 15.6082, 15.6435, 15.6017, 16.2716, 15.5998, 15.5998, 15.5998, 15.5998, 15.5998, 15.5998, 15.5998, 15.5998, 15.5998, 53.2566, 15.5998, 15.5998, 17.1024
3.00082, 64, 53.3019, 15.3776, 8.12404, 10.6981, 0, 15.3777, 15.3777, 15.3777, 15.6515, 15.386, 15.4229, 15.3796, 15.8554, 15.3776, 15.3776, 15.3776, 15.3776, 15.3776, 15.3776, 15.3776, 15.3776, 15.3777, 51.398, 15.3776, 15.3776, 16.4743
3.00869, 56, 50.7939, 15.1497, 7.61577, 5.20606, 0, 15.1497, 15.1498, 15.1497, 15.4236, 15.1581, 15.1967, 15.1517, 15.4845, 15.1497, 15.1497, 15.1497, 15.1497, 15.1497, 15.1497, 15.1497, 15.1497, 15.1497, 49.3393, 15.1497, 15.1497, 15.9383
3.01656, 44, 48.2468, 14.9208, 6.78233, -4.24676, 0, 14.9208, 14.9208, 14.9208, 15.1947, 14.9292, 14.9694, 14.9228, 15.152, 14.9208, 14.9208, 14.9208, 14.9208, 14.9208, 14.9208, 14.9208, 14.9208, 14.9208, 47.1237, 14.9208, 14.9208, 15.4796
3.02443, 38, 45.6793, 14.6954, 6.32456, -7.67926, 0, 14.6954, 14.6954, 14.6954, 14.9693, 14.7037, 14.7457, 14.6975, 14.8527, 14.6954, 14.6954, 14.6954, 14.6954, 14.6954, 14.6954, 14.6954, 14.6954, 14.6954, 44.7969, 14.6954, 14.6954, 15.0856
3.0323, 38, 43.1159, 14.4775, 6.32456, -5.11592, 0, 14.4775, 14.4776, 14.4775, 14.7514, 14.4859, 14.5297, 14.4797, 14.5831, 14.4775, 14.4775, 14.4775, 14.4775, 14.4775, 14.4775, 14.4775, 14.4775, 14.4775, 42.4052, 14.4775, 14.4775, 14.746
3.04017, 26, 40.5851, 14.2708, 5.2915, -14.5851, 0, 14.2708, 14.2708, 14.2708, 14.5446, 14.2791, 14.3247, 14.273, 14.3405, 14.2708, 14.2708, 14.2708, 14.2708, 14.2708, 14.2708, 14.2708, 14.2708, 14.2708, 39.9947, 14.2708, 14.2708, 14.4529
3.04804, 32, 38.1168, 14.0777, 5.83095, -6.11678, 0, 14.0777, 14.0777, 14.0777, 14.3516, 14.086, 14.1334, 14.0801, 14.1231, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 14.0777, 37.6092, 14.0777, 14.0777, 14.1994
3.05591, 22, 35.7413, 13.9001, 4.89898, -13.7413, 0, 13.9001, 13.9002, 13.9002, 14.174, 13.9085, 13.9577, 13.9027, 13.9293, 13.9001, 13.9001, 13.9001, 13.9001, 13.9001, 13.9001, 13.9001, 13.9001, 13.9001, 35.2894, 13.9001, 13.9001, 13.9803
3.06378, 20, 33.4864, 13.7391, 4.69042, -13.4864, 0, 13.7391, 13.7392, 13.7392, 14.013, 13.7475, 13.7986, 13.742, 13.7576, 13.7391, 13.7391, 13.7391, 13.7391, 13.7391, 13.7391, 13.7391, 13.7391, 13.7391, 33.0712, 13.7391, 13.7391, 13.7912
3.07164, 16, 31.3762, 13.5949, 4.24264, -15.3762, 0, 13.5949, 13.5949, 13.5949, 13.8688, 13.6032, 13.6562, 13.5981, 13.6064, 13.5949, 13.5949, 13.5949, 13.5949, 13.5949, 13.5949, 13.5949, 13.5949, 13.5949, 30.9845, 13.5949, 13.5949, 13.6282
3.07951, 24, 29.4294, 13.4668, 5.09902, -5.42943, 0, 13.4668, 13.4669, 13.4668, 13.7407, 13.4752, 13.5301, 13.4706, 13.4739, 13.4668, 13.4668, 13.4668, 13.4668, 13.4668, 13.4668, 13.4668, 13.4668, 13.4668, 29.0519, 13.4668, 13.4668, 13.4878
3.08738, 16, 27.6589, 13.3541, 4.24264, -11.6589, 0, 13.3541, 13.3541, 13.3541, 13.6279, 13.3624, 13.4192, 13.3587, 13.3584, 13.3541, 13.3541, 13.3541, 13.3541, 13.3541, 13.3541, 13.3541, 13.3541, 13.3541, 27.2893, 13.3541, 13.3541, 13.3671
3.09525, 28, 26.0708, 13.2552, 5.47723, 1.92918, 0, 13.2552, 13.2552, 13.2552, 13.5291, 13.2636, 13.3224, 13.2611, 13.2578, 13.2552, 13.2552, 13.2552, 13.2552, 13.2552, 13.2552, 13.2552, 13.2552, 13.2552, 25.7048, 13.2552, 13.2552, 13.2632
3.10312, 24, 24.6655, 13.1687, 5.09902, -0.665474, 0, 13.1688, 13.1688, 13.1688, 13.4426, 13.1771, 13.2379, 13.1766, 13.1703, 13.1687, 13.1687, 13.1687, 13.1687, 13.1687, 13.1687, 13.1687, 13.1687, 13.1687, 24.2998, 13.1687, 13.1687, 13.1736
3.11099, 14, 23.4373, 13.0932, 4, -9.43726, 0, 13.0932, 13.0933, 13.0932, 13.3671, 13.1016, 13.1644, 13.1037, 13.0941, 13.0932, 13.0932, 13.0932, 13.0932, 13.0932, 13.0932, 13.0932, 13.0932, 13.0932, 23.0695, 13.0932, 13.0932, 13.0961
3.11886, 20, 22.3761, 13.0273, 4.69042, -2.37609, 0, 13.0273, 13.0273, 13.0273, 13.3012, 13.0357, 13.1005, 13.0416, 13.0278, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 13.0273, 22.004, 13.0273, 13.0273, 13.029
3.12673, 14, 21.4684, 12.9698, 4, -7.46836, 0, 12.9698, 12.9699, 12.9699, 13.2437, 12.9782, 13.0452, 12.9894, 12.9701, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 12.9698, 21.0899, 12.9698, 12.9698, 12.9708
3.1346, 6, 20.6982, 12.9201, 2.82843, -14.6982, 0, 12.9201, 12.9201, 12.9201, 13.194, 12.9285, 12.9975, 12.9469, 12.9202, 12.9201, 12.9201, 12.9201, 12.9201, 12.9201, 12.9201, 12.9201, 12.9201, 12.9201, 20.3109, 12.9201, 12.9201, 12.9206
3.14247, 22, 20.0487, 12.8776, 4.89898, 1.95125, 0, 12.8776, 12.8776, 12.8776, 13.1515, 12.886, 12.9572, 12.9142, 12.8777, 12.8776, 12.8776, 12.8776, 12.8776, 12.8776, 12.8776, 12.8776, 12.8776, 12.8776, 19.6498, 12.8776, 12.8776, 12.8779
3.15034, 12, 19.5031, 12.8423, 3.74166, -7.50314, 0, 12.8423, 12.8423, 12.8423, 13.1162, 12.8507, 12.924, 12.8919, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 12.8423, 19.0892, 12.8423, 12.8423, 12.8425
3.1582, 8, 19.0455, 12.8143, 3.16228, -11.0455, 0, 12.8143, 12.8143, 12.8143, 13.0882, 12.8227, 12.8982, 12.8809, 12.8143, 12.8143, 12.8143, 12.8143, 12.8143, 12.8143, 12.8143, 12.8143, 12.8143, 12.8143, 18.6125, 12.8143, 12.8143, 12.8144
3.16607, 10, 18.6615, 12.794, 3.4641, -8.66148, 0, 12.794, 12.794, 12.794, 13.0679, 12.8024, 12.8801, 12.8824, 12.794, 12.794, 12.794, 12.794, 12.794, 12.794, 12.794, 12.794, 12.794, 12.794, 18.2046, 12.794, 12.794, 12.794
3.17394, 8, 18.3387, 12.7818, 3.16228, -10.3387, 0, 12.7818, 12.7818, 12.7818, 13.0557, 12.7902, 12.8702, 12.8975, 12.7818, 12.7818, 12.7818, 12.7818, 12.7818, 12.7818, 12.7818, 12.7818, 12.7818, 12.7818, 17.8523, 12.7818, 12.7818, 12.7818
3.18181, 12, 18.067, 12.7783, 3.74166, -6.06704, 0, 12.7783, 12.7783, 12.7783, 13.0522, 12.7867, 12.8689, 12.9278, 12.7783, 12.7783, 12.7783, 12.7783, 12.7783, 12.7783, 12.7783, 12.7783, 12.7783, 12.7783, 17.5446, 12.7783, 12.7783, 12.7783
3.18968, 20, 17.8382, 12.7839, 4.69042, 2.16175, 0, 12.7839, 12.7839, 12.7839, 13.0578, 12.7923, 12.8768, 12.9744, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 12.7839, 17.2725, 12.7839, 12.7839, 12.7839
3.19755, 16, 17.6461, 12.799, 4.24264, -1.64615, 0, 12.799, 12.799, 12.799, 13.0729, 12.8074, 12.8942, 13.0381, 12.799, 12.799, 12.799, 12.799, 12.799, 12.799, 12.799, 12.799, 12.799, 12.799, 17.0295, 12.799, 12.799, 12.799
3.20542, 14, 17.486, 12.8237, 4, -3.48605, 0, 12.8237, 12.8237, 12.8237, 13.0976, 12.832, 12.9212, 13.1195, 12.8237, 12.8237, 12.8237, 12.8237, 12.8237, 12.8237, 12.8237, 12.8237, 12.8237, 12.8237, 16.8103, 12.8237, 12.8237, 12.8237
3.21329, 16, 17.3545, 12.858, 4.24264, -1.35453, 0, 12.858, 12.858, 12.858, 13.1318, 12.8663, 12.9579, 13.2186, 12.858, 12.858, 12.858, 12.858, 12.858, 12.858, 12.858, 12.858, 12.858, 12.858, 16.6116, 12.858, 12.858, 12.858
3.22116, 22, 17.249, 12.9016, 4.89898, 4.75104, 0, 12.9016, 12.9017, 12.9016, 13.1755, 12.91, 13.0039, 13.3347, 12.9016, 12.9016, 12.9016, 12.9016, 12.9016, 12.9016, 12.9016, 12.9016, 12.9016, 12.9016, 16.4313, 12.9016, 12.9016, 12.9016
3.22903, 20, 17.1672, 12.9542, 4.69042, 2.83281, 0, 12.9542, 12.9543, 12.9542, 13.2281, 12.9626, 13.059, 13.4665, 12.9542, 12.9542, 12.9542, 12.9542, 12.9542, 12.9542, 12.9542, 12.9542, 12.9542, 12.9542, 16.2679, 12.9542, 12.9542, 12.9542
3.2369, 14, 17.1072, 13.0152, 4, -3.10719, 0, 13.0152, 13.0152, 13.0152, 13.2891, 13.0235, 13.1223, 13.612, 13.0152, 13.0152, 13.0152, 13.0152, 13.0152, 13.0152, 13.0152, 13.0152, 13.0152, 13.0152, 16.1208, 13.0152, 13.0152, 13.0152
3.24476, 10, 17.0668, 13.0836, 3.4641, -7.06681, 0, 13.0836, 13.0837, 13.0837, 13.3575, 13.092, 13.1933, 13.7686, 13.0836, 13.0836, 13.0836, 13.0836, 13.0836, 13.0836, 13.0836, 13.0836, 13.0836, 13.0836, 15.9898, 13.0836, 13.0837, 13.0836
3.25263, 24, 17.0437, 13.1588, 5.09902, 6.95634, 0, 13.1588, 13.1588, 13.1588, 13.4327, 13.1671, 13.2709, 13.9332, 13.1588, 13.1588, 13.1588, 13.1588, 13.1588, 13.1588, 13.1588, 13.1588, 13.1588, 13.1588, 15.8747, 13.1588, 13.1588, 13.1588
3.2605, 12, 17.035, 13.2396, 3.74166, -5.03496, 0, 13.2396, 13.2396, 13.2396, 13.5135, 13.248, 13.3542, 14.102, 13.2396, 13.2396, 13.2396, 13.2396, 13.2396, 13.2396, 13.2396, 13.2396, 13.2396, 13.2396, 15.7755, 13.2396, 13.2397, 13.2396
3.26837, 14, 17.0376, 13.325, 4, -3.03756, 0, 13.325, 13.325, 13.325, 13.5989, 13.3334, 13.4422, 14.271, 13.325, 13.325, 13.325, 13.325, 13.325, 13.325, 13.325, 13.325, 13.325, 13.325, 15.6919, 13.325, 13.3252, 13.325
3.27624, 18, 17.0481, 13.414, 4.47214, 0.951916, 0, 13.414, 13.4141, 13.414, 13.6879, 13.4224, 13.5338, 14.4363, 13.414, 13.414, 13.414, 13.414, 13.414, 13.414, 13.414, 13.414, 13.414, 13.414, 15.6235, 13.414, 13.4143, 13.414
3.28411, 14, 17.063, 13.5056, 4, -3.06297, 0, 13.5056, 13.5056, 13.5056, 13.7795, 13.5139, 13.6279, 14.5938, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 13.5056, 15.5697, 13.5056, 13.5059, 13.5056
3.29198, 30, 17.0787, 13.5986, 5.65685, 12.9213, 0, 13.5986, 13.5986, 13.5986, 13.8725, 13.6069, 13.7236, 14.7398, 13.5986, 13.5986, 13.5986, 13.5986, 13.5986, 13.5986, 13.5986, 13.5986, 13.5986, 13.5986, 15.5296, 13.5986, 13.5991, 13.5986
3.29985, 22, 17.0919, 13.692, 4.89898, 4.90807, 0, 13.6921, 13.6921, 13.6921, 13.9659, 13.7004, 13.8197, 14.8711, 13.692, 13.692, 13.692, 13.692, 13.692, 13.692, 13.692, 13.692, 13.692, 13.692, 15.5022, 13.692, 13.6928, 13.692
3.30772, 16, 17.0998, 13.7851, 4.24264, -1.09982, 0, 13.7851, 13.7851, 13.7851, 14.059, 13.7934, 13.9154, 14.9852, 13.7851, 13.7851, 13.7851, 13.7851, 13.7851, 13.7851, 13.7851, 13.7851, 13.7851, 13.7851, 15.486, 13.7851, 13.7861, 13.7851
3.31559, 22, 17.1, 13.8768, 4.89898, 4.9, 0, 13.8768, 13.8768, 13.8768, 14.1507, 13.8852, 14.0098, 15.0804, 13.8768, 13.8768, 13.8768, 13.8768, 13.8768, 13.8768, 13.8768, 13.8768, 13.8768, 13.8768, 15.4797, 13.8768, 13.8782, 13.8768
3.32346, 28, 17.0908, 13.9664, 5.47723, 10.9092, 0, 13.9664, 13.9664, 13.9664, 14.2403, 13.9748, 14.1021, 15.1557, 13.9664, 13.9664, 13.9664, 13.9664, 13.9664, 13.9664, 13.9664, 13.9664, 13.9664, 13.9664, 15.4815, 13.9664, 13.9683, 13.9664
3.33132, 22, 17.0713, 14.0532, 4.89898, 4.92875, 0, 14.0532, 14.0533, 14.0533, 14.3271, 14.0616, 14.1917, 15.2112, 14.0532, 14.0532, 14.0532, 14.0532, 14.0532, 14.0532, 14.0532, 14.0532, 14.0532, 14.0532, 15.49, 14.0532, 14.0558, 14.0532
3.33919, 12, 17.0412, 14.1368, 3.74166, -5.04122, 0, 14.1368, 14.1368, 14.1368, 14.4107, 14.1452, 14.278, 15.2478, 14.1368, 14.1368, 14.1368, 14.1368, 14.1368, 14.1368, 14.1368, 14.1368, 14.1368, 14.1368, 15.5033, 14.1368, 14.1402, 14.1368
