   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_76.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0298218, 152, 0, 0, 12.4097, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0219402, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0140585, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00617689, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00170474, 0, 5.23538e-22, 0, 1.41421, -5.23538e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68269e-24, 0, 0, 8.765e-27, 1.90786e-27, 0, 5.21844e-22, 0, 0, 0
0.00958638, 0, 1.26934e-21, 0, 1.41421, -1.26934e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07975e-24, 0, 0, 2.16094e-26, 4.72062e-27, 0, 1.26523e-21, 0, 0, 0
0.017468, 0, 3.02225e-21, 0, 1.41421, -3.02225e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.71375e-24, 0, 0, 5.2318e-26, 1.14591e-26, 0, 3.01247e-21, 0, 0, 0
0.0253497, 0, 7.07451e-21, 0, 1.41421, -7.07451e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27381e-23, 0, 0, 1.2453e-25, 2.73254e-26, 0, 7.05162e-21, 0, 0, 0
0.0332313, 0, 1.62965e-20, 0, 1.41421, -1.62965e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23784e-23, 0, 0, 2.917e-25, 6.40824e-26, 0, 1.62438e-20, 0, 0, 0
0.0411129, 0, 3.69736e-20, 0, 1.41421, -3.69736e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18836e-22, 0, 0, 6.72998e-25, 1.4794e-25, 0, 3.6854e-20, 0, 0, 0
0.0489946, 0, 8.26812e-20, 0, 1.41421, -8.26812e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65744e-22, 0, 0, 1.5305e-24, 3.36492e-25, 0, 8.24136e-20, 0, 0, 0
0.0568762, 0, 1.82356e-19, 0, 1.41421, -1.82356e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86105e-22, 0, 0, 3.43304e-24, 7.54621e-25, 0, 1.81765e-19, 0, 0, 0
0.0647578, 0, 3.96898e-19, 0, 1.41421, -3.96898e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27566e-21, 0, 0, 7.59992e-24, 1.66968e-24, 0, 3.95613e-19, 0, 0, 0
0.0726395, 0, 8.53069e-19, 0, 1.41421, -8.53069e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74183e-21, 0, 0, 1.66197e-23, 3.64851e-24, 0, 8.50307e-19, 0, 0, 0
0.0805211, 0, 1.81111e-18, 0, 1.41421, -1.81111e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82104e-21, 0, 0, 3.59032e-23, 7.87436e-24, 0, 1.80525e-18, 0, 0, 0
0.0884028, 0, 3.89194e-18, 0, 1.41421, -3.89194e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2509e-20, 0, 0, 7.89728e-23, 1.72937e-23, 0, 3.87933e-18, 0, 0, 0
0.0962844, 0, 8.05062e-18, 0, 1.41421, -8.05062e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58752e-20, 0, 0, 1.66202e-22, 3.63554e-23, 0, 8.02454e-18, 0, 0, 0
0.104166, 0, 1.64722e-17, 0, 1.41421, -1.64722e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29429e-20, 0, 0, 3.46039e-22, 7.56071e-23, 0, 1.64189e-17, 0, 0, 0
0.112048, 0, 3.33468e-17, 0, 1.41421, -3.33468e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07179e-19, 0, 0, 7.12962e-22, 1.556e-22, 0, 3.32387e-17, 0, 0, 0
0.119929, 0, 6.68103e-17, 0, 1.41421, -6.68103e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14733e-19, 0, 0, 1.45404e-21, 3.16987e-22, 0, 6.65938e-17, 0, 0, 0
0.127811, 0, 1.325e-16, 0, 1.41421, -1.325e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25864e-19, 0, 0, 2.936e-21, 6.39397e-22, 0, 1.32071e-16, 0, 0, 0
0.135693, 0, 2.60175e-16, 0, 1.41421, -2.60175e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36218e-19, 0, 0, 5.87086e-21, 1.27735e-21, 0, 2.59332e-16, 0, 0, 0
