   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_301.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0502526, 0, 1.239e-20, 0, 1.41421, -1.239e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4101e-23, 0, 0, 1.17262e-25, 0, 1.23058e-20, 0, 0, 0
0.0581176, 0, 2.89252e-20, 0, 1.41421, -2.89252e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9634e-22, 0, 0, 2.78084e-25, 0, 2.87286e-20, 0, 0, 0
0.0659825, 0, 6.64836e-20, 0, 1.41421, -6.64836e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51279e-22, 0, 0, 6.49331e-25, 0, 6.60316e-20, 0, 0, 0
0.0738474, 0, 1.50558e-19, 0, 1.41421, -1.50558e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02196e-21, 0, 0, 1.49402e-24, 0, 1.49534e-19, 0, 0, 0
0.0817124, 0, 3.36251e-19, 0, 1.41421, -3.36251e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28241e-21, 0, 0, 3.39156e-24, 0, 3.33965e-19, 0, 0, 0
0.0895773, 0, 7.65179e-19, 0, 1.41421, -7.65179e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1939e-21, 0, 0, 7.89634e-24, 0, 7.59977e-19, 0, 0, 0
0.0974422, 0, 1.65782e-18, 0, 1.41421, -1.65782e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1253e-20, 0, 0, 1.73866e-23, 0, 1.64655e-18, 0, 0, 0
0.105307, 0, 3.54796e-18, 0, 1.41421, -3.54796e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40829e-20, 0, 0, 3.78212e-23, 0, 3.52384e-18, 0, 0, 0
0.113172, 0, 7.50319e-18, 0, 1.41421, -7.50319e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09303e-20, 0, 0, 8.1313e-23, 0, 7.45218e-18, 0, 0, 0
0.121037, 0, 1.56851e-17, 0, 1.41421, -1.56851e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06467e-19, 0, 0, 1.72837e-22, 0, 1.55784e-17, 0, 0, 0
0.128902, 0, 3.24213e-17, 0, 1.41421, -3.24213e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2007e-19, 0, 0, 3.63332e-22, 0, 3.22008e-17, 0, 0, 0
0.136767, 0, 6.62822e-17, 0, 1.41421, -6.62822e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49911e-19, 0, 0, 7.55586e-22, 0, 6.58315e-17, 0, 0, 0
0.144632, 0, 1.34058e-16, 0, 1.41421, -1.34058e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09963e-19, 0, 0, 1.55486e-21, 0, 1.33147e-16, 0, 0, 0
0.152497, 0, 2.68299e-16, 0, 1.41421, -2.68299e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82116e-18, 0, 0, 3.16684e-21, 0, 2.66475e-16, 0, 0, 0
0.160362, 0, 5.3145e-16, 0, 1.41421, -5.3145e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60738e-18, 0, 0, 6.38534e-21, 0, 5.27836e-16, 0, 0, 0
0.168227, 0, 1.04209e-15, 0, 1.41421, -1.04209e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07351e-18, 0, 0, 1.27484e-20, 0, 1.03501e-15, 0, 0, 0
0.176091, 0, 2.02314e-15, 0, 1.41421, -2.02314e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37327e-17, 0, 0, 2.5207e-20, 0, 2.00938e-15, 0, 0, 0
0.183956, 0, 3.88949e-15, 0, 1.41421, -3.88949e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6401e-17, 0, 0, 4.93691e-20, 0, 3.86304e-15, 0, 0, 0
0.191821, 0, 7.40574e-15, 0, 1.41421, -7.40574e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02684e-17, 0, 0, 9.57922e-20, 0, 7.35538e-15, 0, 0, 0
0.199686, 0, 1.39674e-14, 0, 1.41421, -1.39674e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48068e-17, 0, 0, 1.84167e-19, 0, 1.38724e-14, 0, 0, 0
0.207551, 0, 2.60967e-14, 0, 1.41421, -2.60967e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77137e-16, 0, 0, 3.50883e-19, 0, 2.59192e-14, 0, 0, 0
0.215416, 0, 4.83095e-14, 0, 1.41421, -4.83095e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27911e-16, 0, 0, 6.62622e-19, 0, 4.79809e-14, 0, 0, 0
0.223281, 0, 8.86143e-14, 0, 1.41421, -8.86143e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01487e-16, 0, 0, 1.24045e-18, 0, 8.80116e-14, 0, 0, 0
0.231146, 0, 1.61081e-13, 0, 1.41421, -1.61081e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09337e-15, 0, 0, 2.30233e-18, 0, 1.59985e-13, 0, 0, 0
0.239011, 0, 2.90197e-13, 0, 1.41421, -2.90197e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96977e-15, 0, 0, 4.23732e-18, 0, 2.88223e-13, 0, 0, 0
0.246876, 0, 5.18189e-13, 0, 1.41421, -5.18189e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51732e-15, 0, 0, 7.73423e-18, 0, 5.14664e-13, 0, 0, 0
0.254741, 0, 9.17206e-13, 0, 1.41421, -9.17206e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22577e-15, 0, 0, 1.40028e-17, 0, 9.10966e-13, 0, 0, 0
0.262606, 0, 1.60939e-12, 0, 1.41421, -1.60939e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09242e-14, 0, 0, 2.51509e-17, 0, 1.59844e-12, 0, 0, 0
0.270471, 0, 2.79963e-12, 0, 1.41421, -2.79963e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90037e-14, 0, 0, 4.48244e-17, 0, 2.78058e-12, 0, 0, 0
0.278336, 0, 4.82853e-12, 0, 1.41421, -4.82853e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27766e-14, 0, 0, 7.9284e-17, 0, 4.79567e-12, 0, 0, 0
0.2862, 0, 8.25714e-12, 0, 1.41421, -8.25714e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60526e-14, 0, 0, 1.39206e-16, 0, 8.20095e-12, 0, 0, 0
0.294065, 0, 1.40014e-11, 0, 1.41421, -1.40014e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.50518e-14, 0, 0, 2.42686e-16, 0, 1.39061e-11, 0, 0, 0
0.30193, 0, 2.3543e-11, 0, 1.41421, -2.3543e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59839e-13, 0, 0, 4.20211e-16, 0, 2.33828e-11, 0, 0, 0
0.309795, 0, 3.92577e-11, 0, 1.41421, -3.92577e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66557e-13, 0, 0, 7.22865e-16, 0, 3.89904e-11, 0, 0, 0
0.31766, 0, 6.49205e-11, 0, 1.41421, -6.49205e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40863e-13, 0, 0, 1.23585e-15, 0, 6.44784e-11, 0, 0, 0
0.325525, 0, 1.06476e-10, 3.237e-43, 1.41421, -1.06476e-10, 0, 3.237e-43, 3.237e-43, 3.237e-43, 3.237e-43, 3.237e-43, 3.237e-43, 3.237e-43, 3.237e-43, 7.23185e-13, 3.237e-43, 3.237e-43, 2.10067e-15, 3.237e-43, 1.05751e-10, 3.237e-43, 3.237e-43, 3.237e-43
0.33339, 0, 1.73204e-10, 5.59538e-42, 1.41421, -1.73204e-10, 0, 5.59538e-42, 5.59538e-42, 5.59538e-42, 5.59538e-42, 5.59538e-42, 5.59538e-42, 5.59538e-42, 5.59538e-42, 1.17666e-12, 5.59538e-42, 5.59538e-42, 3.55156e-15, 5.59538e-42, 1.72024e-10, 5.59538e-42, 5.59538e-42, 5.59538e-42
0.341255, 0, 2.7946e-10, 8.01108e-41, 1.41421, -2.7946e-10, 0, 8.01108e-41, 8.01108e-41, 8.01108e-41, 8.01108e-41, 8.01108e-41, 8.01108e-41, 8.01108e-41, 8.01108e-41, 1.89905e-12, 8.01108e-41, 8.01108e-41, 5.97523e-15, 8.01108e-41, 2.77555e-10, 8.01108e-41, 8.01108e-41, 8.01108e-41
0.34912, 0, 4.47254e-10, 1.01673e-39, 1.41421, -4.47254e-10, 0, 1.01673e-39, 1.01673e-39, 1.01673e-39, 1.01673e-39, 1.01673e-39, 1.01673e-39, 1.01673e-39, 1.01673e-39, 3.04038e-12, 1.01673e-39, 1.01673e-39, 1.00087e-14, 1.01673e-39, 4.44204e-10, 1.01673e-39, 1.01673e-39, 1.01673e-39
0.356985, 0, 7.10041e-10, 1.15495e-38, 1.41421, -7.10041e-10, 0, 1.15495e-38, 1.15495e-38, 1.15495e-38, 1.15495e-38, 1.15495e-38, 1.15495e-38, 1.15495e-38, 1.15495e-38, 4.82897e-12, 1.15495e-38, 1.15495e-38, 1.67003e-14, 1.15495e-38, 7.05195e-10, 1.15495e-38, 1.15495e-38, 1.15495e-38
0.36485, 0, 1.11822e-09, 1.18583e-37, 1.41421, -1.11822e-09, 0, 1.18583e-37, 1.18583e-37, 1.18583e-37, 1.18583e-37, 1.18583e-37, 1.18583e-37, 1.18583e-37, 1.18583e-37, 7.60928e-12, 1.18583e-37, 1.18583e-37, 2.77736e-14, 1.18583e-37, 1.11058e-09, 1.18583e-37, 1.18583e-37, 1.18583e-37
0.372715, 0, 1.74721e-09, 3.84827e-36, 1.41421, -1.74721e-09, 0, 3.84827e-36, 3.84827e-36, 3.84827e-36, 3.84827e-36, 3.84827e-36, 3.84827e-36, 3.84827e-36, 3.84827e-36, 1.18981e-11, 3.84827e-36, 3.84827e-36, 4.61455e-14, 3.84827e-36, 1.73527e-09, 3.84827e-36, 3.84827e-36, 3.84827e-36
0.38058, 0, 2.70814e-09, 3.02023e-35, 1.41421, -2.70814e-09, 0, 3.02023e-35, 3.02023e-35, 3.02023e-35, 3.02023e-35, 3.02023e-35, 3.02023e-35, 3.02023e-35, 3.02023e-35, 1.84577e-11, 3.02023e-35, 3.02023e-35, 7.63583e-14, 3.02023e-35, 2.6896e-09, 3.02023e-35, 3.02023e-35, 3.02023e-35
0.388445, 0, 4.1646e-09, 2.18574e-34, 1.41421, -4.1646e-09, 0, 2.18574e-34, 2.18574e-34, 2.18574e-34, 2.18574e-34, 2.18574e-34, 2.18574e-34, 2.18574e-34, 2.18574e-34, 2.84143e-11, 2.18574e-34, 2.18574e-34, 1.26133e-13, 2.18574e-34, 4.13606e-09, 2.18574e-34, 2.18574e-34, 2.18574e-34
0.396309, 0, 6.35443e-09, 1.50512e-33, 1.41421, -6.35443e-09, 0, 1.50512e-33, 1.50512e-33, 1.50512e-33, 1.50512e-33, 1.50512e-33, 1.50512e-33, 1.50512e-33, 1.50512e-33, 4.34106e-11, 1.50512e-33, 1.50512e-33, 2.08086e-13, 1.50512e-33, 6.31081e-09, 1.50512e-33, 1.50512e-33, 1.50512e-33
0.404174, 0, 9.62059e-09, 8.99037e-33, 1.41421, -9.62059e-09, 0, 8.99037e-33, 8.99037e-33, 8.99037e-33, 8.99037e-33, 8.99037e-33, 8.99037e-33, 8.99037e-33, 8.99037e-33, 6.5825e-11, 8.99037e-33, 8.99037e-33, 3.42962e-13, 8.99037e-33, 9.55442e-09, 8.99037e-33, 8.99037e-33, 8.99037e-33
0.412039, 0, 1.44535e-08, 5.38055e-32, 1.41421, -1.44535e-08, 0, 5.38055e-32, 5.38055e-32, 5.38055e-32, 5.38055e-32, 5.38055e-32, 5.38055e-32, 5.38055e-32, 5.38055e-32, 9.90755e-11, 5.38055e-32, 5.38055e-32, 5.64873e-13, 5.38055e-32, 1.43539e-08, 5.38055e-32, 5.38055e-32, 5.38055e-32
0.419904, 0, 2.15485e-08, 2.89242e-31, 1.41421, -2.15485e-08, 0, 2.89242e-31, 2.89242e-31, 2.89242e-31, 2.89242e-31, 2.89242e-31, 2.89242e-31, 2.89242e-31, 2.89242e-31, 1.48036e-10, 2.89242e-31, 2.89242e-31, 9.2984e-13, 2.89242e-31, 2.13995e-08, 2.89242e-31, 2.89242e-31, 2.89242e-31
0.427769, 0, 3.18828e-08, 1.51371e-30, 1.41421, -3.18828e-08, 0, 1.51371e-30, 1.51371e-30, 1.51371e-30, 1.51371e-30, 1.51371e-30, 1.51371e-30, 1.51371e-30, 1.51371e-30, 2.19606e-10, 1.51371e-30, 1.51371e-30, 1.52974e-12, 1.51371e-30, 3.16617e-08, 1.51371e-30, 1.51371e-30, 1.51371e-30
0.435634, 0, 4.68191e-08, 7.54785e-30, 1.41421, -4.68191e-08, 0, 7.54785e-30, 7.54785e-30, 7.54785e-30, 7.54785e-30, 7.54785e-30, 7.54785e-30, 7.54785e-30, 7.54785e-30, 3.23481e-10, 7.54785e-30, 7.54785e-30, 2.51488e-12, 7.54785e-30, 4.64931e-08, 7.54785e-30, 7.54785e-30, 7.54785e-30
0.443499, 0, 6.82407e-08, 3.56369e-29, 1.41421, -6.82407e-08, 0, 3.56369e-29, 3.56369e-29, 3.56369e-29, 3.56369e-29, 3.56369e-29, 3.56369e-29, 3.56369e-29, 3.56369e-29, 4.73193e-10, 3.56369e-29, 3.56369e-29, 4.13042e-12, 3.56369e-29, 6.77634e-08, 3.56369e-29, 3.56369e-29, 3.56369e-29
0.451364, 0, 9.87299e-08, 1.62481e-28, 1.41421, -9.87299e-08, 0, 1.62481e-28, 1.62481e-28, 1.62481e-28, 1.62481e-28, 1.62481e-28, 1.62481e-28, 1.62481e-28, 1.62481e-28, 6.87494e-10, 1.62481e-28, 1.62481e-28, 6.77464e-12, 1.62481e-28, 9.80356e-08, 1.62481e-28, 1.62481e-28, 1.62481e-28
0.459229, 0, 1.41798e-07, 7.08843e-28, 1.41421, -1.41798e-07, 0, 7.08843e-28, 7.08843e-28, 7.08843e-28, 7.08843e-28, 7.08843e-28, 7.08843e-28, 7.08843e-28, 7.08843e-28, 9.92207e-10, 7.08843e-28, 7.08843e-28, 1.10917e-11, 7.08843e-28, 1.40795e-07, 7.08843e-28, 7.08843e-28, 7.08843e-28
0.467094, 0, 2.02181e-07, 2.94942e-27, 1.41421, -2.02181e-07, 0, 2.94942e-27, 2.94942e-27, 2.94942e-27, 2.94942e-27, 2.94942e-27, 2.94942e-27, 2.94942e-27, 2.94942e-27, 1.42266e-09, 2.94942e-27, 2.94942e-27, 1.81177e-11, 2.94942e-27, 2.0074e-07, 2.94942e-27, 2.94942e-27, 2.94942e-27
0.474959, 0, 2.86215e-07, 1.17147e-26, 1.41421, -2.86215e-07, 0, 1.17147e-26, 1.17147e-26, 1.17147e-26, 1.17147e-26, 1.17147e-26, 1.17147e-26, 1.17147e-26, 1.17147e-26, 2.02689e-09, 1.17147e-26, 1.17147e-26, 2.95096e-11, 1.17147e-26, 2.84159e-07, 1.17147e-26, 1.17147e-26, 1.17147e-26
0.482824, 0, 4.02314e-07, 4.44715e-26, 1.41421, -4.02314e-07, 0, 4.44715e-26, 4.44715e-26, 4.44715e-26, 4.44715e-26, 4.44715e-26, 1.63555e-12, 4.44715e-26, 4.44715e-26, 2.86979e-09, 4.44715e-26, 4.44715e-26, 4.78997e-11, 4.44715e-26, 3.99395e-07, 4.44715e-26, 4.44715e-26, 4.44715e-26
0.490689, 0, 5.61556e-07, 1.6165e-25, 1.41421, -5.61556e-07, 0, 1.6165e-25, 1.6165e-25, 1.6165e-25, 1.6165e-25, 1.6165e-25, 5.66092e-12, 1.6165e-25, 1.6165e-25, 4.03855e-09, 1.6165e-25, 1.6165e-25, 7.74408e-11, 1.6165e-25, 5.57434e-07, 1.6165e-25, 1.6165e-25, 1.6165e-25
0.498554, 0, 7.78414e-07, 5.68015e-25, 1.41421, -7.78414e-07, 0, 5.68015e-25, 5.68015e-25, 5.68015e-25, 5.68015e-25, 5.68015e-25, 1.52486e-11, 5.68015e-25, 5.68015e-25, 5.64956e-09, 5.68015e-25, 5.68015e-25, 1.24635e-10, 5.68015e-25, 7.72625e-07, 5.68015e-25, 5.68015e-25, 5.68015e-25
0.506419, 0, 1.07407e-06, 2.2087e-10, 1.41421, -1.07407e-06, 2.2087e-10, 2.20896e-10, 2.20921e-10, 6.94691e-10, 2.34684e-10, 2.38743e-10, 3.35051e-10, 9.23824e-10, 9.73032e-10, 8.07837e-09, 2.21485e-10, 2.23361e-10, 4.20455e-10, 2.20871e-10, 1.06392e-06, 2.2087e-10, 2.2087e-10, 2.39739e-10
0.514283, 0, 1.47376e-06, 7.53851e-10, 1.41421, -1.47376e-06, 7.53851e-10, 7.5394e-10, 7.54026e-10, 2.38495e-09, 8.01406e-10, 8.15379e-10, 1.10554e-09, 3.17373e-09, 3.34312e-09, 1.16201e-08, 7.5597e-10, 7.62428e-10, 1.07175e-09, 7.53856e-10, 1.4554e-06, 7.53851e-10, 7.53851e-10, 8.18808e-10
0.522148, 0, 2.0132e-06, 2.01095e-09, 1.41421, -2.0132e-06, 2.01095e-09, 2.01118e-09, 2.01141e-09, 6.38344e-09, 2.13843e-09, 2.17588e-09, 2.91683e-09, 8.49792e-09, 8.95202e-09, 1.69544e-08, 2.01663e-09, 2.03394e-09, 2.51433e-09, 2.01096e-09, 1.97855e-06, 2.01095e-09, 2.01095e-09, 2.18508e-09
0.530013, 0, 2.74177e-06, 4.90285e-09, 1.41421, -2.74177e-06, 4.90285e-09, 4.90344e-09, 4.904e-09, 1.5596e-08, 5.21461e-09, 5.30622e-09, 7.06898e-09, 2.07671e-08, 2.18776e-08, 2.5341e-08, 4.91675e-09, 4.95908e-09, 5.69498e-09, 4.90289e-09, 2.67363e-06, 4.90285e-09, 4.90285e-09, 5.3287e-09
0.537878, 0, 3.73114e-06, 1.13931e-08, 1.41421, -3.73114e-06, 1.13931e-08, 1.13945e-08, 1.13958e-08, 3.62916e-08, 1.2119e-08, 1.23323e-08, 1.63534e-08, 4.83321e-08, 5.09179e-08, 3.91956e-08, 1.14254e-08, 1.1524e-08, 1.26315e-08, 1.13932e-08, 3.59295e-06, 1.13931e-08, 1.13931e-08, 1.23846e-08
0.545743, 0, 5.09085e-06, 2.5604e-08, 1.41421, -5.09085e-06, 2.5604e-08, 2.56071e-08, 2.56101e-08, 8.16427e-08, 2.72378e-08, 2.77179e-08, 3.73963e-08, 1.08742e-07, 1.14562e-07, 6.32236e-08, 2.56769e-08, 2.58987e-08, 2.7527e-08, 2.56042e-08, 4.80503e-06, 2.5604e-08, 2.5604e-08, 2.78357e-08
0.553608, 0, 6.99522e-06, 5.5971e-08, 1.41421, -6.99522e-06, 5.5971e-08, 5.59777e-08, 5.59841e-08, 1.78617e-07, 5.95467e-08, 6.05974e-08, 8.32344e-08, 2.37927e-07, 2.50664e-07, 1.06607e-07, 5.61303e-08, 5.66159e-08, 5.89362e-08, 5.59714e-08, 6.40114e-06, 5.5971e-08, 5.5971e-08, 6.08552e-08
0.561473, 0, 9.74953e-06, 1.193e-07, 1.41421, -9.74953e-06, 1.193e-07, 1.19315e-07, 1.19328e-07, 3.80987e-07, 1.2693e-07, 1.29172e-07, 1.95264e-07, 5.07535e-07, 5.34712e-07, 1.87101e-07, 1.1964e-07, 1.20677e-07, 1.2384e-07, 1.19301e-07, 8.50621e-06, 1.193e-07, 1.193e-07, 1.29722e-07
0.569338, 0, 1.38572e-05, 2.48209e-07, 1.41421, -1.38572e-05, 2.48209e-07, 2.48238e-07, 2.48267e-07, 7.93192e-07, 2.64098e-07, 2.68766e-07, 4.30851e-07, 1.05674e-06, 1.11334e-06, 3.38527e-07, 2.48917e-07, 2.51074e-07, 2.55109e-07, 2.4821e-07, 1.12968e-05, 2.48209e-07, 2.48209e-07, 2.69912e-07
0.577203, 0, 2.02119e-05, 5.04344e-07, 1.41421, -2.02119e-05, 5.04344e-07, 5.04405e-07, 5.04463e-07, 1.6128e-06, 5.36661e-07, 5.46157e-07, 9.16109e-07, 2.14884e-06, 2.26396e-06, 6.24049e-07, 5.05784e-07, 5.10173e-07, 5.14761e-07, 5.04348e-07, 1.50318e-05, 5.04344e-07, 5.04344e-07, 5.48487e-07
0.585068, 0, 3.03859e-05, 1.00119e-06, 1.41421, -3.03859e-05, 1.00119e-06, 1.00131e-06, 1.00142e-06, 3.20383e-06, 1.0654e-06, 1.08427e-06, 1.89431e-06, 4.269e-06, 4.49775e-06, 1.15905e-06, 1.00405e-06, 1.01277e-06, 1.01679e-06, 1.00119e-06, 2.01025e-05, 1.00119e-06, 1.00119e-06, 1.0889e-06
0.592933, 0, 4.71289e-05, 1.94213e-06, 1.41421, -4.71289e-05, 1.94213e-06, 1.94236e-06, 1.94259e-06, 6.21935e-06, 2.06683e-06, 2.10348e-06, 3.82453e-06, 8.28776e-06, 8.73197e-06, 2.14929e-06, 1.94769e-06, 1.96462e-06, 1.96534e-06, 1.94214e-06, 2.71183e-05, 1.94213e-06, 1.94213e-06, 2.11247e-06
0.600798, 0, 7.51958e-05, 3.68212e-06, 1.41421, -7.51958e-05, 3.68212e-06, 3.68256e-06, 3.68299e-06, 1.18003e-05, 3.9188e-06, 3.98835e-06, 7.56151e-06, 1.57261e-05, 1.65692e-05, 3.95269e-06, 3.69267e-06, 3.72481e-06, 3.7164e-06, 3.68214e-06, 3.70416e-05, 3.68212e-06, 3.68212e-06, 4.00541e-06
0.608663, 0, 0.000122693, 6.82418e-06, 1.41421, -0.000122693, 6.82418e-06, 6.825e-06, 6.82579e-06, 2.18871e-05, 7.26334e-06, 7.39238e-06, 1.46801e-05, 2.91714e-05, 3.07357e-05, 7.17598e-06, 6.84375e-06, 6.90339e-06, 6.87446e-06, 6.82423e-06, 5.14043e-05, 6.82418e-06, 6.82418e-06, 7.42404e-06
0.616527, 0, 0.000203141, 1.23653e-05, 1.41421, -0.000203141, 1.23653e-05, 1.23668e-05, 1.23683e-05, 3.96925e-05, 1.31621e-05, 1.33962e-05, 2.7994e-05, 5.29075e-05, 5.57456e-05, 1.28208e-05, 1.24008e-05, 1.2509e-05, 1.24386e-05, 1.23654e-05, 7.2635e-05, 1.23653e-05, 1.23653e-05, 1.34536e-05
0.624392, 0, 0.00033866, 2.19096e-05, 1.41421, -0.00033866, 2.19096e-05, 2.19122e-05, 2.19148e-05, 7.03919e-05, 2.33231e-05, 2.37384e-05, 5.24463e-05, 9.38372e-05, 9.88723e-05, 2.24968e-05, 2.19726e-05, 2.21645e-05, 2.20156e-05, 2.19097e-05, 0.000104558, 2.19096e-05, 2.19096e-05, 2.38403e-05
0.632257, 0, 0.000564604, 3.79673e-05, 1.41421, -0.000564604, 3.79673e-05, 3.79719e-05, 3.79763e-05, 0.000122097, 4.04201e-05, 4.11408e-05, 9.65524e-05, 0.000162781, 0.000171519, 3.87217e-05, 3.80766e-05, 3.84097e-05, 3.81198e-05, 3.79675e-05, 0.000153074, 3.79673e-05, 3.79673e-05, 4.13176e-05
0.640122, 0, 0.000936265, 6.43581e-05, 1.41421, -0.000936265, 6.43581e-05, 6.43659e-05, 6.43734e-05, 0.000207174, 6.85219e-05, 6.97454e-05, 0.000174688, 0.000276237, 0.000291069, 6.53241e-05, 6.45437e-05, 6.51091e-05, 6.45762e-05, 6.43586e-05, 0.000227147, 6.43581e-05, 6.43581e-05, 7.00456e-05
0.647987, 0, 0.00153813, 0.000106732, 1.41421, -0.00153813, 0.000106732, 0.000106745, 0.000106757, 0.000343943, 0.000113647, 0.00011568, 0.000310631, 0.000458655, 0.000483291, 0.000107965, 0.00010704, 0.000107979, 0.000107042, 0.000106732, 0.00034009, 0.000106732, 0.000106732, 0.000116178
0.655852, 0, 0.00249636, 0.000173204, 1.41421, -0.00249636, 0.000173204, 0.000173225, 0.000173245, 0.000558784, 0.000184445, 0.000187749, 0.000542896, 0.000745244, 0.000785289, 0.000174774, 0.000173705, 0.000175231, 0.000173643, 0.000173205, 0.00051122, 0.000173204, 0.000173204, 0.000188559
0.663717, 0, 0.00399495, 0.000275092, 1.41421, -0.00399495, 0.000275092, 0.000275125, 0.000275157, 0.000888566, 0.000292977, 0.000298233, 0.000932522, 0.00118523, 0.00124895, 0.000277085, 0.000275889, 0.000278318, 0.00027571, 0.000275094, 0.000767859, 0.000275092, 0.000275092, 0.000299523
0.671582, 0, 0.0062961, 0.0004277, 1.41421, -0.0062961, 0.0004277, 0.000427752, 0.000427803, 0.00138329, 0.00045556, 0.000463747, 0.00157412, 0.0018454, 0.00194465, 0.000430226, 0.000428942, 0.000432726, 0.000428568, 0.000427703, 0.00114767, 0.0004277, 0.0004277, 0.000465756
