   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_16.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0273518, 32, 0, 0, 5.83095, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0194528, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0115538, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00365475, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00424427, 0, 1.16345e-21, 0, 1.41421, -1.16345e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13751e-24, 0, 0, 6.45725e-27, 1.79336e-25, 0, 1.15812e-21, 0, 0, 0
0.0121433, 0, 2.79064e-21, 0, 1.41421, -2.79064e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23228e-23, 0, 0, 1.56953e-26, 4.39772e-25, 0, 2.77787e-21, 0, 0, 0
0.0200423, 0, 6.57929e-21, 0, 1.41421, -6.57929e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90524e-23, 0, 0, 3.75038e-26, 1.05898e-24, 0, 6.54914e-21, 0, 0, 0
0.0279414, 0, 1.52613e-20, 0, 1.41421, -1.52613e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73894e-23, 0, 0, 8.81843e-26, 2.50693e-24, 0, 1.51913e-20, 0, 0, 0
0.0358404, 0, 3.48585e-20, 0, 1.41421, -3.48585e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53925e-22, 0, 0, 2.04215e-25, 5.84015e-24, 0, 3.46985e-20, 0, 0, 0
0.0437394, 0, 7.8461e-20, 0, 1.41421, -7.8461e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46459e-22, 0, 0, 4.66111e-25, 1.34001e-23, 0, 7.81006e-20, 0, 0, 0
0.0516384, 0, 1.74144e-19, 0, 1.41421, -1.74144e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68964e-22, 0, 0, 1.04926e-24, 3.03059e-23, 0, 1.73344e-19, 0, 0, 0
0.0595375, 0, 3.81352e-19, 0, 1.41421, -3.81352e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68392e-21, 0, 0, 2.33088e-24, 6.76035e-23, 0, 3.79598e-19, 0, 0, 0
0.0674365, 0, 8.24381e-19, 0, 1.41421, -8.24381e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64018e-21, 0, 0, 5.11249e-24, 1.48832e-22, 0, 8.20587e-19, 0, 0, 0
0.0753355, 0, 1.76022e-18, 0, 1.41421, -1.76022e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.77246e-21, 0, 0, 1.108e-23, 3.23649e-22, 0, 1.75211e-18, 0, 0, 0
0.0832345, 0, 3.71329e-18, 0, 1.41421, -3.71329e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63965e-20, 0, 0, 2.37296e-23, 6.95293e-22, 0, 3.69617e-18, 0, 0, 0
0.0911336, 0, 7.74237e-18, 0, 1.41421, -7.74237e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41872e-20, 0, 0, 5.02412e-23, 1.47629e-21, 0, 7.70665e-18, 0, 0, 0
0.0990326, 0, 1.59608e-17, 0, 1.41421, -1.59608e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04763e-20, 0, 0, 1.05196e-22, 3.09927e-21, 0, 1.58871e-17, 0, 0, 0
0.106932, 0, 3.25416e-17, 0, 1.41421, -3.25416e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4369e-19, 0, 0, 2.17893e-22, 6.43563e-21, 0, 3.23913e-17, 0, 0, 0
0.114831, 0, 6.56361e-17, 0, 1.41421, -6.56361e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89819e-19, 0, 0, 4.46602e-22, 1.32223e-20, 0, 6.53326e-17, 0, 0, 0
0.12273, 0, 1.32699e-16, 0, 1.41421, -1.32699e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85935e-19, 0, 0, 9.21215e-22, 2.73528e-20, 0, 1.32085e-16, 0, 0, 0
0.130629, 0, 2.61753e-16, 0, 1.41421, -2.61753e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15577e-18, 0, 0, 1.84713e-21, 5.49723e-20, 0, 2.60541e-16, 0, 0, 0
0.138528, 0, 5.11215e-16, 0, 1.41421, -5.11215e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25726e-18, 0, 0, 3.66818e-21, 1.09423e-19, 0, 5.08844e-16, 0, 0, 0
0.146427, 0, 9.88734e-16, 0, 1.41421, -9.88734e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36572e-18, 0, 0, 7.21606e-21, 2.15774e-19, 0, 9.84145e-16, 0, 0, 0
0.154326, 0, 1.89404e-15, 0, 1.41421, -1.89404e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36301e-18, 0, 0, 1.40644e-20, 4.21597e-19, 0, 1.88524e-15, 0, 0, 0
0.162225, 0, 3.59416e-15, 0, 1.41421, -3.59416e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58697e-17, 0, 0, 2.71632e-20, 8.16384e-19, 0, 3.57745e-15, 0, 0, 0
0.170124, 0, 6.75717e-15, 0, 1.41421, -6.75717e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98355e-17, 0, 0, 5.19933e-20, 1.567e-18, 0, 6.72572e-15, 0, 0, 0
0.178023, 0, 1.25877e-14, 0, 1.41421, -1.25877e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55793e-17, 0, 0, 9.86463e-20, 2.98192e-18, 0, 1.25291e-14, 0, 0, 0
0.185922, 0, 2.32378e-14, 0, 1.41421, -2.32378e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02603e-16, 0, 0, 1.8554e-19, 5.62664e-18, 0, 2.31294e-14, 0, 0, 0
0.193821, 0, 4.25165e-14, 0, 1.41421, -4.25165e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87723e-16, 0, 0, 3.46008e-19, 1.05293e-17, 0, 4.23179e-14, 0, 0, 0
0.20172, 0, 7.7104e-14, 0, 1.41421, -7.7104e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40434e-16, 0, 0, 6.39854e-19, 1.95442e-17, 0, 7.67434e-14, 0, 0, 0
0.209619, 0, 1.3861e-13, 0, 1.41421, -1.3861e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11998e-16, 0, 0, 1.17348e-18, 3.59884e-17, 0, 1.37961e-13, 0, 0, 0
0.217518, 0, 2.47032e-13, 0, 1.41421, -2.47032e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0907e-15, 0, 0, 2.13468e-18, 6.57507e-17, 0, 2.45873e-13, 0, 0, 0
0.225417, 0, 4.365e-13, 0, 1.41421, -4.365e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92723e-15, 0, 0, 3.85213e-18, 1.19205e-16, 0, 4.34449e-13, 0, 0, 0
0.233316, 0, 7.64757e-13, 0, 1.41421, -7.64757e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37655e-15, 0, 0, 6.89674e-18, 2.14488e-16, 0, 7.61159e-13, 0, 0, 0
0.241215, 0, 1.32862e-12, 0, 1.41421, -1.32862e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86614e-15, 0, 0, 1.22524e-17, 3.83089e-16, 0, 1.32236e-12, 0, 0, 0
