   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_246.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0325604, 492, 0, 0, 22.2261, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0246866, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0168128, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00893907, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0010653, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00680848, 0, 1.40516e-22, 0, 1.41421, -1.40516e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.56946e-25, 0, 0, 4.51815e-28, 0, 0, 1.39559e-22, 0, 0, 0
0.0146822, 0, 3.64542e-22, 0, 1.41421, -3.64542e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48261e-24, 0, 0, 1.18579e-27, 0, 0, 3.62058e-22, 0, 0, 0
0.022556, 0, 9.25439e-22, 0, 1.41421, -9.25439e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.30244e-24, 0, 0, 3.0459e-27, 0, 0, 9.19134e-22, 0, 0, 0
0.0304298, 0, 2.30261e-21, 0, 1.41421, -2.30261e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56813e-23, 0, 0, 7.66963e-27, 0, 0, 2.28692e-21, 0, 0, 0
0.0383036, 0, 5.62268e-21, 0, 1.41421, -5.62268e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82916e-23, 0, 0, 1.89568e-26, 0, 0, 5.58437e-21, 0, 0, 0
