   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0268658, 292, 0, 0, 17.1464, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0189956, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0111254, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0032552, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.004615, 0, 6.22431e-22, 0, 1.41421, -6.22431e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84542e-24, 0, 0, 8.58805e-27, 0, 0, 6.17577e-22, 0, 0, 0
0.0124852, 0, 1.504e-21, 0, 1.41421, -1.504e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17082e-23, 0, 0, 2.09667e-26, 0, 0, 1.49227e-21, 0, 0, 0
0.0203554, 0, 3.57207e-21, 0, 1.41421, -3.57207e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78074e-23, 0, 0, 5.0324e-26, 0, 0, 3.54421e-21, 0, 0, 0
0.0282256, 0, 8.34701e-21, 0, 1.41421, -8.34701e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.49788e-23, 0, 0, 1.18864e-25, 0, 0, 8.28192e-21, 0, 0, 0
0.0360958, 0, 1.92065e-20, 0, 1.41421, -1.92065e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49516e-22, 0, 0, 2.76521e-25, 0, 0, 1.90567e-20, 0, 0, 0
0.043966, 0, 4.35502e-20, 0, 1.41421, -4.35502e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39024e-22, 0, 0, 6.34056e-25, 0, 0, 4.32106e-20, 0, 0, 0
0.0518362, 0, 9.73738e-20, 0, 1.41421, -9.73738e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.58023e-22, 0, 0, 1.43395e-24, 0, 0, 9.66143e-20, 0, 0, 0
0.0597064, 0, 2.14809e-19, 0, 1.41421, -2.14809e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67221e-21, 0, 0, 3.20039e-24, 0, 0, 2.13133e-19, 0, 0, 0
0.0675766, 0, 4.67783e-19, 0, 1.41421, -4.67783e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64154e-21, 0, 0, 7.05276e-24, 0, 0, 4.64135e-19, 0, 0, 0
0.0754468, 0, 1.00605e-18, 0, 1.41421, -1.00605e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.83175e-21, 0, 0, 1.53534e-23, 0, 0, 9.98201e-19, 0, 0, 0
0.083317, 0, 2.13772e-18, 0, 1.41421, -2.13772e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66414e-20, 0, 0, 3.30309e-23, 0, 0, 2.12105e-18, 0, 0, 0
0.0911872, 0, 4.48955e-18, 0, 1.41421, -4.48955e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49496e-20, 0, 0, 7.02539e-23, 0, 0, 4.45453e-18, 0, 0, 0
0.0990575, 0, 9.32223e-18, 0, 1.41421, -9.32223e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25704e-20, 0, 0, 1.47777e-22, 0, 0, 9.24951e-18, 0, 0, 0
0.106928, 0, 1.9144e-17, 0, 1.41421, -1.9144e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4903e-19, 0, 0, 3.07513e-22, 0, 0, 1.89947e-17, 0, 0, 0
0.114798, 0, 3.88921e-17, 0, 1.41421, -3.88921e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02761e-19, 0, 0, 6.33233e-22, 0, 0, 3.85887e-17, 0, 0, 0
0.122668, 0, 7.81831e-17, 0, 1.41421, -7.81831e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08629e-19, 0, 0, 1.29069e-21, 0, 0, 7.75732e-17, 0, 0, 0
0.130538, 0, 1.55556e-16, 0, 1.41421, -1.55556e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21095e-18, 0, 0, 2.6046e-21, 0, 0, 1.54343e-16, 0, 0, 0
0.138408, 0, 3.06391e-16, 0, 1.41421, -3.06391e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38515e-18, 0, 0, 5.20496e-21, 0, 0, 3.04001e-16, 0, 0, 0
0.146279, 0, 5.97531e-16, 0, 1.41421, -5.97531e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65157e-18, 0, 0, 1.03024e-20, 0, 0, 5.92869e-16, 0, 0, 0
