   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_215.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0283264, 430, 0, 0, 20.7846, 430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0204575, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0125886, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00471975, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00314912, 0, 5.48189e-24, 0, 1.41421, -5.48189e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35797e-26, 0, 0, 2.2374e-29, 0, 0, 5.46829e-24, 0, 0, 0
0.011018, 0, 1.60842e-23, 0, 1.41421, -1.60842e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98438e-26, 0, 0, 6.66411e-29, 0, 0, 1.60443e-23, 0, 0, 0
0.0188869, 0, 4.56564e-23, 0, 1.41421, -4.56564e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.131e-25, 0, 0, 1.9205e-28, 0, 0, 4.55431e-23, 0, 0, 0
0.0267557, 0, 1.25855e-22, 0, 1.41421, -1.25855e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11768e-25, 0, 0, 5.3749e-28, 0, 0, 1.25543e-22, 0, 0, 0
0.0346246, 0, 3.37895e-22, 0, 1.41421, -3.37895e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37032e-25, 0, 0, 1.46515e-27, 0, 0, 3.37056e-22, 0, 0, 0
0.0424935, 0, 8.85644e-22, 0, 1.41421, -8.85644e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19392e-24, 0, 0, 3.89917e-27, 0, 0, 8.83446e-22, 0, 0, 0
0.0503623, 0, 2.27057e-21, 0, 1.41421, -2.27057e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62465e-24, 0, 0, 1.01503e-26, 0, 0, 2.26494e-21, 0, 0, 0
0.0582312, 0, 5.70303e-21, 0, 1.41421, -5.70303e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41275e-23, 0, 0, 2.58886e-26, 0, 0, 5.68887e-21, 0, 0, 0
0.0661001, 0, 1.40525e-20, 0, 1.41421, -1.40525e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.48108e-23, 0, 0, 6.47811e-26, 0, 0, 1.40176e-20, 0, 0, 0
0.073969, 0, 3.40078e-20, 0, 1.41421, -3.40078e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4244e-23, 0, 0, 1.59222e-25, 0, 0, 3.39234e-20, 0, 0, 0
