   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_53.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0476481, 0, 5.95757e-19, 0, 1.41421, -5.95757e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23885e-21, 0, 0, 0, 3.62303e-22, 0, 5.93156e-19, 0, 0, 0
0.0555355, 0, 1.23771e-18, 0, 1.41421, -1.23771e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65126e-21, 0, 0, 0, 7.65681e-22, 0, 1.23229e-18, 0, 0, 0
0.0634229, 0, 2.54291e-18, 0, 1.41421, -2.54291e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.55604e-21, 0, 0, 0, 1.60025e-21, 0, 2.53176e-18, 0, 0, 0
0.0713104, 0, 5.16835e-18, 0, 1.41421, -5.16835e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9422e-20, 0, 0, 0, 3.30874e-21, 0, 5.14562e-18, 0, 0, 0
0.0791978, 0, 1.03946e-17, 0, 1.41421, -1.03946e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9061e-20, 0, 0, 0, 6.77048e-21, 0, 1.03487e-17, 0, 0, 0
0.0870852, 0, 2.06926e-17, 0, 1.41421, -2.06926e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.77583e-20, 0, 0, 0, 1.37152e-20, 0, 2.06011e-17, 0, 0, 0
0.0949726, 0, 4.07832e-17, 0, 1.41421, -4.07832e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53253e-19, 0, 0, 0, 2.75126e-20, 0, 4.06024e-17, 0, 0, 0
0.10286, 0, 7.95991e-17, 0, 1.41421, -7.95991e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.99109e-19, 0, 0, 0, 5.46683e-20, 0, 7.92453e-17, 0, 0, 0
0.110747, 0, 1.5388e-16, 0, 1.41421, -1.5388e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.78227e-19, 0, 0, 0, 1.07627e-19, 0, 1.53194e-16, 0, 0, 0
0.118635, 0, 2.94707e-16, 0, 1.41421, -2.94707e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10739e-18, 0, 0, 0, 2.09986e-19, 0, 2.9339e-16, 0, 0, 0
0.126522, 0, 5.59253e-16, 0, 1.41421, -5.59253e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10142e-18, 0, 0, 0, 4.0611e-19, 0, 5.56745e-16, 0, 0, 0
0.13441, 0, 1.05174e-15, 0, 1.41421, -1.05174e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95189e-18, 0, 0, 0, 7.78704e-19, 0, 1.04701e-15, 0, 0, 0
0.142297, 0, 1.96045e-15, 0, 1.41421, -1.96045e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36624e-18, 0, 0, 0, 1.48069e-18, 0, 1.9516e-15, 0, 0, 0
0.150184, 0, 3.62255e-15, 0, 1.41421, -3.62255e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36112e-17, 0, 0, 0, 2.79255e-18, 0, 3.60614e-15, 0, 0, 0
0.158072, 0, 6.63651e-15, 0, 1.41421, -6.63651e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49354e-17, 0, 0, 0, 5.22467e-18, 0, 6.60635e-15, 0, 0, 0
0.165959, 0, 1.20555e-14, 0, 1.41421, -1.20555e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52953e-17, 0, 0, 0, 9.69864e-18, 0, 1.20005e-14, 0, 0, 0
0.173847, 0, 2.17171e-14, 0, 1.41421, -2.17171e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.15944e-17, 0, 0, 0, 1.7866e-17, 0, 2.16176e-14, 0, 0, 0
0.181734, 0, 3.88e-14, 0, 1.41421, -3.88e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45774e-16, 0, 0, 0, 3.26643e-17, 0, 3.86215e-14, 0, 0, 0
0.189621, 0, 6.87571e-14, 0, 1.41421, -6.87571e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58321e-16, 0, 0, 0, 5.92805e-17, 0, 6.84395e-14, 0, 0, 0
0.197509, 0, 1.20865e-13, 0, 1.41421, -1.20865e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5408e-16, 0, 0, 0, 1.06807e-16, 0, 1.20304e-13, 0, 0, 0
0.205396, 0, 2.10772e-13, 0, 1.41421, -2.10772e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.91837e-16, 0, 0, 0, 1.91072e-16, 0, 2.09789e-13, 0, 0, 0
0.213284, 0, 3.6466e-13, 0, 1.41421, -3.6466e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36994e-15, 0, 0, 0, 3.39431e-16, 0, 3.6295e-13, 0, 0, 0
0.221171, 0, 6.25976e-13, 0, 1.41421, -6.25976e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35161e-15, 0, 0, 0, 5.98852e-16, 0, 6.23025e-13, 0, 0, 0
0.229058, 0, 1.06622e-12, 0, 1.41421, -1.06622e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00543e-15, 0, 0, 0, 1.04951e-15, 0, 1.06117e-12, 0, 0, 0
0.236946, 0, 1.80213e-12, 0, 1.41421, -1.80213e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.76989e-15, 0, 0, 0, 1.8272e-15, 0, 1.79353e-12, 0, 0, 0
0.244833, 0, 3.0227e-12, 0, 1.41421, -3.0227e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1355e-14, 0, 0, 0, 3.16068e-15, 0, 3.00818e-12, 0, 0, 0
0.252721, 0, 5.03151e-12, 0, 1.41421, -5.03151e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89014e-14, 0, 0, 0, 5.43284e-15, 0, 5.00718e-12, 0, 0, 0
0.260608, 0, 8.3122e-12, 0, 1.41421, -8.3122e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1226e-14, 0, 0, 0, 9.28085e-15, 0, 8.27169e-12, 0, 0, 0
0.268495, 0, 1.36292e-11, 0, 1.41421, -1.36292e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12014e-14, 0, 0, 0, 1.57592e-14, 0, 1.35622e-11, 0, 0, 0
0.276383, 0, 2.21807e-11, 0, 1.41421, -2.21807e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.33313e-14, 0, 0, 0, 2.66034e-14, 0, 2.20708e-11, 0, 0, 0
0.28427, 0, 3.58308e-11, 0, 1.41421, -3.58308e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34623e-13, 0, 0, 0, 4.46561e-14, 0, 3.56515e-11, 0, 0, 0
0.292158, 0, 5.74547e-11, 0, 1.41421, -5.74547e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15889e-13, 0, 0, 0, 7.45509e-14, 0, 5.71643e-11, 0, 0, 0
0.300045, 0, 9.14539e-11, 0, 1.41421, -9.14539e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43689e-13, 0, 0, 0, 1.23808e-13, 0, 9.09864e-11, 0, 0, 0
0.307932, 0, 1.44512e-10, 1.80768e-43, 1.41421, -1.44512e-10, 0, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 1.80768e-43, 5.43181e-13, 1.80768e-43, 1.80768e-43, 1.80768e-43, 2.04588e-13, 1.80768e-43, 1.43764e-10, 1.80768e-43, 1.80768e-43, 1.80768e-43
0.31582, 0, 2.26742e-10, 1.95257e-41, 1.41421, -2.26742e-10, 0, 1.95257e-41, 1.95257e-41, 1.95257e-41, 1.95257e-41, 1.95257e-41, 1.95257e-41, 1.95257e-41, 1.95257e-41, 1.95257e-41, 8.52476e-13, 1.95257e-41, 1.95257e-41, 1.95257e-41, 3.37067e-13, 1.95257e-41, 2.25553e-10, 1.95257e-41, 1.95257e-41, 1.95257e-41
0.323707, 0, 3.53119e-10, 2.52218e-40, 1.41421, -3.53119e-10, 0, 2.52218e-40, 2.52218e-40, 2.52218e-40, 2.52218e-40, 2.52218e-40, 2.52218e-40, 2.52218e-40, 2.52218e-40, 2.52218e-40, 1.32801e-12, 2.52218e-40, 2.52218e-40, 2.52218e-40, 5.51907e-13, 2.52218e-40, 3.51239e-10, 2.52218e-40, 2.52218e-40, 2.52218e-40
0.331595, 0, 5.45991e-10, 2.91161e-39, 1.41421, -5.45991e-10, 0, 2.91161e-39, 2.91161e-39, 2.91161e-39, 2.91161e-39, 2.91161e-39, 2.91161e-39, 2.91161e-39, 2.91161e-39, 2.91161e-39, 2.05414e-12, 2.91161e-39, 2.91161e-39, 2.91161e-39, 8.99956e-13, 2.91161e-39, 5.43037e-10, 2.91161e-39, 2.91161e-39, 2.91161e-39
0.339482, 0, 8.38196e-10, 3.03438e-38, 1.41421, -8.38196e-10, 0, 3.03438e-38, 3.03438e-38, 3.03438e-38, 3.03438e-38, 3.03438e-38, 3.03438e-38, 3.03438e-38, 3.03438e-38, 3.03438e-38, 3.15497e-12, 3.03438e-38, 3.03438e-38, 3.03438e-38, 1.46192e-12, 3.03438e-38, 8.33579e-10, 3.03438e-38, 3.03438e-38, 3.03438e-38
0.347369, 0, 1.27766e-09, 2.86867e-37, 1.41421, -1.27766e-09, 0, 2.86867e-37, 2.86867e-37, 2.86867e-37, 2.86867e-37, 2.86867e-37, 2.86867e-37, 2.86867e-37, 2.86867e-37, 2.86867e-37, 4.81192e-12, 2.86867e-37, 2.86867e-37, 2.86867e-37, 2.36656e-12, 2.86867e-37, 1.27048e-09, 2.86867e-37, 2.86867e-37, 2.86867e-37
0.355257, 0, 1.93382e-09, 2.47767e-36, 1.41421, -1.93382e-09, 0, 2.47767e-36, 2.47767e-36, 2.47767e-36, 2.47767e-36, 2.47767e-36, 2.47767e-36, 2.47767e-36, 2.47767e-36, 2.47767e-36, 7.28838e-12, 2.47767e-36, 2.47767e-36, 2.47767e-36, 3.81902e-12, 2.47767e-36, 1.92272e-09, 2.47767e-36, 2.47767e-36, 2.47767e-36
0.363144, 0, 2.90647e-09, 1.96241e-35, 1.41421, -2.90647e-09, 0, 1.96241e-35, 1.96241e-35, 1.96241e-35, 1.96241e-35, 1.96241e-35, 1.96241e-35, 1.96241e-35, 1.96241e-35, 1.96241e-35, 1.09637e-11, 1.96241e-35, 1.96241e-35, 1.96241e-35, 6.14569e-12, 1.96241e-35, 2.88936e-09, 1.96241e-35, 1.96241e-35, 1.96241e-35
0.371032, 0, 4.33793e-09, 1.43191e-34, 1.41421, -4.33793e-09, 0, 1.43191e-34, 1.43191e-34, 1.43191e-34, 1.43191e-34, 1.43191e-34, 1.43191e-34, 1.43191e-34, 1.43191e-34, 1.43191e-34, 1.63807e-11, 1.43191e-34, 1.43191e-34, 1.43191e-34, 9.86545e-12, 1.43191e-34, 4.31168e-09, 1.43191e-34, 1.43191e-34, 1.43191e-34
0.378919, 0, 6.42966e-09, 9.86845e-34, 1.41421, -6.42966e-09, 0, 9.86845e-34, 9.86845e-34, 9.86845e-34, 9.86845e-34, 9.86845e-34, 9.86845e-34, 9.86845e-34, 9.86845e-34, 9.86845e-34, 2.43102e-11, 9.86845e-34, 9.86845e-34, 9.86845e-34, 1.58023e-11, 9.86845e-34, 6.38954e-09, 9.86845e-34, 9.86845e-34, 9.86845e-34
0.386807, 0, 9.46462e-09, 5.75394e-33, 1.41421, -9.46462e-09, 0, 5.75394e-33, 5.75394e-33, 5.75394e-33, 5.75394e-33, 5.75394e-33, 5.75394e-33, 5.75394e-33, 5.75394e-33, 5.75394e-33, 3.58392e-11, 5.75394e-33, 5.75394e-33, 5.75394e-33, 2.52637e-11, 5.75394e-33, 9.40351e-09, 5.75394e-33, 5.75394e-33, 5.75394e-33
0.394694, 0, 1.38373e-08, 3.42022e-32, 1.41421, -1.38373e-08, 0, 3.42022e-32, 3.42022e-32, 3.42022e-32, 3.42022e-32, 3.42022e-32, 3.42022e-32, 3.42022e-32, 3.42022e-32, 3.42022e-32, 5.24908e-11, 3.42022e-32, 3.42022e-32, 3.42022e-32, 4.03215e-11, 3.42022e-32, 1.37445e-08, 3.42022e-32, 3.42022e-32, 3.42022e-32
0.402581, 0, 2.00937e-08, 1.81083e-31, 1.41421, -2.00937e-08, 0, 1.81083e-31, 1.81083e-31, 1.81083e-31, 1.81083e-31, 1.81083e-31, 1.81083e-31, 1.81083e-31, 1.81083e-31, 1.81083e-31, 7.6384e-11, 1.81083e-31, 1.81083e-31, 1.81083e-31, 6.42546e-11, 1.81083e-31, 1.9953e-08, 1.81083e-31, 1.81083e-31, 1.81083e-31
0.410469, 0, 2.89834e-08, 9.41704e-31, 1.41421, -2.89834e-08, 0, 9.41704e-31, 9.41704e-31, 9.41704e-31, 9.41704e-31, 9.41704e-31, 9.41704e-31, 9.41704e-31, 9.41704e-31, 9.41704e-31, 1.10449e-10, 9.41704e-31, 9.41704e-31, 9.41704e-31, 1.02243e-10, 9.41704e-31, 2.87707e-08, 9.41704e-31, 9.41704e-31, 9.41704e-31
0.418356, 0, 4.15288e-08, 4.67743e-30, 1.41421, -4.15288e-08, 0, 4.67743e-30, 4.67743e-30, 4.67743e-30, 4.67743e-30, 4.67743e-30, 4.67743e-30, 4.67743e-30, 4.67743e-30, 4.67743e-30, 1.5871e-10, 4.67743e-30, 4.67743e-30, 4.67743e-30, 1.62447e-10, 4.67743e-30, 4.12076e-08, 4.67743e-30, 4.67743e-30, 4.67743e-30
0.426244, 0, 5.91139e-08, 2.1988e-29, 1.41421, -5.91139e-08, 0, 2.1988e-29, 2.1988e-29, 2.1988e-29, 2.1988e-29, 2.1988e-29, 2.1988e-29, 2.1988e-29, 2.1988e-29, 2.1988e-29, 2.26662e-10, 2.1988e-29, 2.1988e-29, 2.1988e-29, 2.57695e-10, 2.1988e-29, 5.86296e-08, 2.1988e-29, 2.1988e-29, 2.1988e-29
0.434131, 0, 8.35987e-08, 1.00094e-28, 1.41421, -8.35987e-08, 0, 1.00094e-28, 1.00094e-28, 1.00094e-28, 1.00094e-28, 1.00094e-28, 1.00094e-28, 1.00094e-28, 1.00094e-28, 1.00094e-28, 3.21763e-10, 1.00094e-28, 1.00094e-28, 1.00094e-28, 4.08066e-10, 1.00094e-28, 8.28689e-08, 1.00094e-28, 1.00094e-28, 1.00094e-28
0.442018, 0, 1.17466e-07, 4.3667e-28, 1.41421, -1.17466e-07, 0, 4.3667e-28, 4.3667e-28, 4.3667e-28, 4.3667e-28, 4.3667e-28, 4.3667e-28, 4.3667e-28, 4.3667e-28, 4.3667e-28, 4.54076e-10, 4.3667e-28, 4.3667e-28, 4.3667e-28, 6.44864e-10, 4.3667e-28, 1.16367e-07, 4.3667e-28, 4.3667e-28, 4.3667e-28
0.449906, 0, 1.64007e-07, 1.81712e-27, 1.41421, -1.64007e-07, 0, 1.81712e-27, 1.81712e-27, 1.81712e-27, 1.81712e-27, 1.81712e-27, 1.81712e-27, 1.81712e-27, 1.81712e-27, 1.81712e-27, 6.37104e-10, 1.81712e-27, 1.81712e-27, 1.81712e-27, 1.01665e-09, 1.81712e-27, 1.62353e-07, 1.81712e-27, 1.81712e-27, 1.81712e-27
0.457793, 0, 2.27553e-07, 7.21492e-27, 1.41421, -2.27553e-07, 0, 7.21492e-27, 7.21492e-27, 7.21492e-27, 7.21492e-27, 7.21492e-27, 7.21492e-27, 7.21492e-27, 7.21492e-27, 7.21492e-27, 8.88858e-10, 7.21492e-27, 7.21492e-27, 7.21492e-27, 1.59833e-09, 7.21492e-27, 2.25066e-07, 7.21492e-27, 7.21492e-27, 7.21492e-27
0.465681, 0, 3.13773e-07, 2.73627e-26, 1.41421, -3.13773e-07, 0, 2.73627e-26, 2.73627e-26, 2.73627e-26, 2.73627e-26, 2.73627e-26, 9.47037e-13, 2.73627e-26, 2.73627e-26, 2.73627e-26, 1.23324e-09, 2.73627e-26, 2.73627e-26, 2.73627e-26, 2.50469e-09, 2.73627e-26, 3.10034e-07, 2.73627e-26, 2.73627e-26, 2.73627e-26
0.473568, 0, 4.30026e-07, 9.9295e-26, 1.41421, -4.30026e-07, 0, 9.9295e-26, 9.9295e-26, 9.9295e-26, 9.9295e-26, 9.9295e-26, 3.16132e-12, 9.9295e-26, 9.9295e-26, 9.9295e-26, 1.70181e-09, 9.9295e-26, 9.9295e-26, 9.9295e-26, 3.91043e-09, 9.9295e-26, 4.24411e-07, 9.9295e-26, 9.9295e-26, 9.9295e-26
0.481455, 0, 5.85819e-07, 3.48069e-25, 1.41421, -5.85819e-07, 0, 3.48069e-25, 3.48069e-25, 3.48069e-25, 3.48069e-25, 3.48069e-25, 8.18751e-12, 3.48069e-25, 3.48069e-25, 3.48069e-25, 2.336e-09, 3.48069e-25, 3.48069e-25, 3.48069e-25, 6.0794e-09, 3.48069e-25, 5.77395e-07, 3.48069e-25, 3.48069e-25, 3.48069e-25
0.489343, 0, 7.94992e-07, 1.11932e-10, 1.41421, -7.94992e-07, 1.11932e-10, 1.11942e-10, 1.12171e-10, 6.55824e-10, 1.26052e-10, 1.40449e-10, 1.75429e-10, 1.60084e-10, 1.15494e-10, 8.52924e-10, 3.30189e-09, 1.12657e-10, 1.14502e-10, 1.11952e-10, 9.51872e-09, 1.11934e-10, 7.80936e-07, 1.11932e-10, 1.11932e-10, 1.24597e-10
0.49723, 0, 1.07362e-06, 3.75133e-10, 1.41421, -1.07362e-06, 3.75133e-10, 3.75167e-10, 3.75926e-10, 2.18151e-09, 4.22027e-10, 4.69843e-10, 5.65244e-10, 5.35054e-10, 3.86962e-10, 2.83612e-09, 4.70912e-09, 3.77541e-10, 3.83669e-10, 3.75617e-10, 1.48547e-08, 3.75138e-10, 1.04999e-06, 3.75133e-10, 3.75133e-10, 4.17197e-10
0.505118, 0, 1.4443e-06, 9.73988e-10, 1.41421, -1.4443e-06, 9.73988e-10, 9.74076e-10, 9.76033e-10, 5.6315e-09, 1.0949e-09, 1.21819e-09, 1.44656e-09, 1.38633e-09, 1.00449e-09, 7.31934e-09, 6.83296e-09, 9.80199e-10, 9.95998e-10, 9.75569e-10, 2.3135e-08, 9.74002e-10, 1.40385e-06, 9.73988e-10, 9.73988e-10, 1.08244e-09
0.513005, 0, 1.93751e-06, 2.29974e-09, 1.41421, -1.93751e-06, 2.29974e-09, 2.29994e-09, 2.30454e-09, 1.32413e-08, 2.58379e-09, 2.87342e-09, 3.3879e-09, 3.26841e-09, 2.37139e-09, 1.72065e-08, 1.01814e-08, 2.31433e-09, 2.35144e-09, 2.30391e-09, 3.60089e-08, 2.29977e-09, 1.86675e-06, 2.29974e-09, 2.29974e-09, 2.55453e-09
0.520892, 0, 2.59633e-06, 5.16362e-09, 1.41421, -2.59633e-06, 5.16362e-09, 5.16408e-09, 5.17437e-09, 2.96414e-08, 5.79908e-09, 6.44701e-09, 7.5628e-09, 7.33068e-09, 5.32392e-09, 3.85119e-08, 1.57152e-08, 5.19626e-09, 5.27929e-09, 5.17366e-09, 5.61027e-08, 5.16369e-09, 2.46962e-06, 5.16362e-09, 5.16362e-09, 5.73362e-09
0.52878, 0, 3.48428e-06, 1.12088e-08, 1.41421, -3.48428e-06, 1.12088e-08, 1.12098e-08, 1.1232e-08, 6.42001e-08, 1.25845e-08, 1.39872e-08, 1.67862e-08, 1.59002e-08, 1.15558e-08, 8.34037e-08, 2.52672e-08, 1.12794e-08, 1.14592e-08, 1.12316e-08, 8.7752e-08, 1.12089e-08, 3.25212e-06, 1.12088e-08, 1.12088e-08, 1.24427e-08
0.536667, 0, 4.69784e-06, 2.36866e-08, 1.41421, -4.69784e-06, 2.36866e-08, 2.36887e-08, 2.37357e-08, 1.35432e-07, 2.65876e-08, 2.95455e-08, 3.63127e-08, 3.35796e-08, 2.44184e-08, 1.75928e-07, 4.23291e-08, 2.38356e-08, 2.42146e-08, 2.37366e-08, 1.37793e-07, 2.36869e-08, 4.26571e-06, 2.36866e-08, 2.36866e-08, 2.62887e-08
0.544555, 0, 6.39886e-06, 4.88827e-08, 1.41421, -6.39886e-06, 4.88827e-08, 4.88871e-08, 4.89838e-08, 2.79081e-07, 5.48588e-08, 6.09522e-08, 8.50003e-08, 6.92625e-08, 5.03902e-08, 3.62503e-07, 7.34887e-08, 4.91897e-08, 4.99705e-08, 4.89892e-08, 2.17749e-07, 4.88834e-08, 5.57855e-06, 4.88827e-08, 4.88827e-08, 5.42432e-08
0.552442, 0, 8.84015e-06, 9.86675e-08, 1.41421, -8.84015e-06, 9.86675e-08, 9.86763e-08, 9.88712e-08, 5.62548e-07, 1.1071e-07, 1.22989e-07, 1.84801e-07, 1.39736e-07, 1.01705e-07, 7.30654e-07, 1.30995e-07, 9.92861e-08, 1.0086e-07, 9.88886e-08, 3.46718e-07, 9.86689e-08, 7.28325e-06, 9.86675e-08, 9.86675e-08, 1.0947e-07
0.560329, 0, 1.24523e-05, 1.94941e-07, 1.41421, -1.24523e-05, 1.94941e-07, 1.94959e-07, 1.95343e-07, 1.10999e-06, 2.18696e-07, 2.42918e-07, 3.85566e-07, 2.75952e-07, 2.00934e-07, 1.44159e-06, 2.37218e-07, 1.96161e-07, 1.99265e-07, 1.9539e-07, 5.56581e-07, 1.94944e-07, 9.50963e-06, 1.94941e-07, 1.94941e-07, 2.16249e-07
0.568217, 0, 1.79633e-05, 3.77165e-07, 1.41421, -1.79633e-05, 3.77165e-07, 3.77199e-07, 3.77942e-07, 2.14472e-06, 4.23052e-07, 4.6984e-07, 7.81279e-07, 5.3365e-07, 3.88741e-07, 2.78526e-06, 4.32206e-07, 3.79522e-07, 3.85518e-07, 3.78056e-07, 9.00474e-07, 3.77171e-07, 1.2445e-05, 3.77165e-07, 3.77165e-07, 4.18325e-07
0.576104, 0, 2.66037e-05, 7.14798e-07, 1.41421, -2.66037e-05, 7.14798e-07, 7.14861e-07, 7.16266e-07, 4.0591e-06, 8.01618e-07, 8.90143e-07, 1.54545e-06, 1.01087e-06, 7.36699e-07, 5.27104e-06, 7.86138e-07, 7.19257e-07, 7.30602e-07, 7.16528e-07, 1.46648e-06, 7.14808e-07, 1.63679e-05, 7.14798e-07, 7.14798e-07, 7.92674e-07
0.583992, 0, 4.04421e-05, 1.32725e-06, 1.41421, -4.04421e-05, 1.32725e-06, 1.32737e-06, 1.32997e-06, 7.52627e-06, 1.48818e-06, 1.65227e-06, 2.99583e-06, 1.87606e-06, 1.36784e-06, 9.77274e-06, 1.41932e-06, 1.33551e-06, 1.35654e-06, 1.33054e-06, 2.39927e-06, 1.32727e-06, 2.17014e-05, 1.32725e-06, 1.32725e-06, 1.4716e-06
0.591879, 0, 6.29221e-05, 2.41496e-06, 1.41421, -6.29221e-05, 2.41496e-06, 2.41518e-06, 2.41991e-06, 1.36738e-05, 2.70725e-06, 3.00527e-06, 5.71163e-06, 3.41172e-06, 2.48869e-06, 1.77538e-05, 2.53329e-06, 2.42998e-06, 2.46817e-06, 2.42112e-06, 3.93343e-06, 2.415e-06, 2.90961e-05, 2.41496e-06, 2.41496e-06, 2.67714e-06
0.599766, 0, 9.9675e-05, 4.30658e-06, 1.41421, -9.9675e-05, 4.30658e-06, 4.30696e-06, 4.31538e-06, 2.43457e-05, 4.82681e-06, 5.35725e-06, 1.07118e-05, 6.08068e-06, 4.43781e-06, 3.16077e-05, 4.45805e-06, 4.3333e-06, 4.40127e-06, 4.31784e-06, 6.44367e-06, 4.30664e-06, 3.95561e-05, 4.30658e-06, 4.30658e-06, 4.77322e-06
0.607654, 0, 0.000159764, 7.52801e-06, 1.41421, -0.000159764, 7.52801e-06, 7.52867e-06, 7.54336e-06, 4.24857e-05, 8.43553e-06, 9.36087e-06, 1.97638e-05, 1.06229e-05, 7.75694e-06, 5.5154e-05, 7.72118e-06, 7.57462e-06, 7.6932e-06, 7.54823e-06, 1.05181e-05, 7.52811e-06, 5.46348e-05, 7.52801e-06, 7.52801e-06, 8.34205e-06
0.615541, 0, 0.000257481, 1.29009e-05, 1.41421, -0.000257481, 1.29009e-05, 1.29021e-05, 1.29272e-05, 7.26793e-05, 1.44528e-05, 1.60352e-05, 3.58777e-05, 1.81932e-05, 1.32924e-05, 9.43424e-05, 1.31464e-05, 1.29806e-05, 1.31834e-05, 1.29365e-05, 1.70624e-05, 1.29011e-05, 7.66906e-05, 1.29009e-05, 1.29009e-05, 1.4293e-05
