   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_235.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0293369, 353.424, 0, 0, 18.8527, 353.424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0214687, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0136005, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00573234, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00213583, 0, 2.60983e-24, 0, 1.41421, -2.60983e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27283e-26, 0, 0, 2.89247e-29, 0, 4.10432e-28, 0, 2.57667e-24, 0, 0, 0
0.010004, 0, 7.76271e-24, 0, 1.41421, -7.76271e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.73466e-26, 0, 0, 8.71557e-29, 0, 1.26672e-27, 0, 7.66401e-24, 0, 0, 0
0.0178722, 0, 2.23328e-23, 0, 1.41421, -2.23328e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80058e-25, 0, 0, 2.5406e-28, 0, 3.76466e-27, 0, 2.20487e-23, 0, 0, 0
0.0257404, 0, 6.23784e-23, 0, 1.41421, -6.23784e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82235e-25, 0, 0, 7.1911e-28, 0, 1.08264e-26, 0, 6.15846e-23, 0, 0, 0
0.0336085, 0, 1.69656e-22, 0, 1.41421, -1.69656e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1275e-24, 0, 0, 1.98219e-27, 0, 3.02381e-26, 0, 1.67496e-22, 0, 0, 0
0.0414767, 0, 4.50369e-22, 0, 1.41421, -4.50369e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64765e-24, 0, 0, 5.33345e-27, 0, 8.22623e-26, 0, 4.44634e-22, 0, 0, 0
