   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_153.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.028084, 230.102, 0, 0, 15.2349, 230.102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0202143, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0123445, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00447484, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00339486, 0, 3.53602e-23, 0, 1.41421, -3.53602e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61066e-25, 0, 0, 3.54355e-28, 0, 2.16949e-27, 0, 3.50966e-23, 0, 0, 0
0.0112646, 0, 9.27601e-23, 0, 1.41421, -9.27601e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8485e-25, 0, 0, 9.36901e-28, 0, 5.87795e-27, 0, 9.20685e-23, 0, 0, 0
0.0191343, 0, 2.38039e-22, 0, 1.41421, -2.38039e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75745e-24, 0, 0, 2.4238e-27, 0, 1.55449e-26, 0, 2.36264e-22, 0, 0, 0
0.027004, 0, 5.98534e-22, 0, 1.41421, -5.98534e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.41897e-24, 0, 0, 6.14552e-27, 0, 4.02083e-26, 0, 5.94068e-22, 0, 0, 0
0.0348737, 0, 1.47666e-21, 0, 1.41421, -1.47666e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09022e-23, 0, 0, 1.52925e-26, 0, 1.01893e-25, 0, 1.46564e-21, 0, 0, 0
0.0427434, 0, 3.57877e-21, 0, 1.41421, -3.57877e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64219e-23, 0, 0, 3.73907e-26, 0, 2.53331e-25, 0, 3.55206e-21, 0, 0, 0
0.0506131, 0, 8.52871e-21, 0, 1.41421, -8.52871e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.29671e-23, 0, 0, 8.99194e-26, 0, 6.18691e-25, 0, 8.46503e-21, 0, 0, 0
0.0584828, 0, 2.00035e-20, 0, 1.41421, -2.00035e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47685e-22, 0, 0, 2.12875e-25, 0, 1.48576e-24, 0, 1.98541e-20, 0, 0, 0
0.0663525, 0, 4.62097e-20, 0, 1.41421, -4.62097e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41163e-22, 0, 0, 4.96489e-25, 0, 3.51158e-24, 0, 4.58645e-20, 0, 0, 0
0.0742222, 0, 1.05209e-19, 0, 1.41421, -1.05209e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.76751e-22, 0, 0, 1.14157e-24, 0, 8.17486e-24, 0, 1.04423e-19, 0, 0, 0
0.0820919, 0, 2.36224e-19, 0, 1.41421, -2.36224e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74402e-21, 0, 0, 2.58915e-24, 0, 1.87578e-23, 0, 2.34458e-19, 0, 0, 0
0.0899616, 0, 5.23324e-19, 0, 1.41421, -5.23324e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86364e-21, 0, 0, 5.79573e-24, 0, 4.24503e-23, 0, 5.19412e-19, 0, 0, 0
0.0978313, 0, 1.14444e-18, 0, 1.41421, -1.14444e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44929e-21, 0, 0, 1.28103e-23, 0, 9.48008e-23, 0, 1.13589e-18, 0, 0, 0
0.105701, 0, 2.47162e-18, 0, 1.41421, -2.47162e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82476e-20, 0, 0, 2.79702e-23, 0, 2.09024e-22, 0, 2.45313e-18, 0, 0, 0
0.113571, 0, 5.27339e-18, 0, 1.41421, -5.27339e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89327e-20, 0, 0, 6.03512e-23, 0, 4.55223e-22, 0, 5.23395e-18, 0, 0, 0
0.12144, 0, 1.11191e-17, 0, 1.41421, -1.11191e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20903e-20, 0, 0, 1.2873e-22, 0, 9.7966e-22, 0, 1.10359e-17, 0, 0, 0
0.12931, 0, 2.31766e-17, 0, 1.41421, -2.31766e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71108e-19, 0, 0, 2.71528e-22, 0, 2.08405e-21, 0, 2.30031e-17, 0, 0, 0
0.13718, 0, 4.77698e-17, 0, 1.41421, -4.77698e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52675e-19, 0, 0, 5.66523e-22, 0, 4.38402e-21, 0, 4.74121e-17, 0, 0, 0
0.14505, 0, 9.73842e-17, 0, 1.41421, -9.73842e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.18967e-19, 0, 0, 1.1695e-21, 0, 9.12225e-21, 0, 9.6655e-17, 0, 0, 0
0.152919, 0, 1.96407e-16, 0, 1.41421, -1.96407e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45003e-18, 0, 0, 2.38931e-21, 0, 1.87811e-20, 0, 1.94935e-16, 0, 0, 0
0.160789, 0, 3.91966e-16, 0, 1.41421, -3.91966e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89379e-18, 0, 0, 4.83203e-21, 0, 3.8269e-20, 0, 3.89029e-16, 0, 0, 0
0.168659, 0, 7.7419e-16, 0, 1.41421, -7.7419e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.71564e-18, 0, 0, 9.67521e-21, 0, 7.71944e-20, 0, 7.68387e-16, 0, 0, 0
0.176528, 0, 1.51366e-15, 0, 1.41421, -1.51366e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11749e-17, 0, 0, 1.91843e-20, 0, 1.54184e-19, 0, 1.50231e-15, 0, 0, 0
0.184398, 0, 2.92998e-15, 0, 1.41421, -2.92998e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16311e-17, 0, 0, 3.7676e-20, 0, 3.04999e-19, 0, 2.908e-15, 0, 0, 0
0.192268, 0, 5.61587e-15, 0, 1.41421, -5.61587e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14601e-17, 0, 0, 7.32975e-20, 0, 5.97669e-19, 0, 5.57374e-15, 0, 0, 0
0.200137, 0, 1.06598e-14, 0, 1.41421, -1.06598e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.86972e-17, 0, 0, 1.41281e-19, 0, 1.16039e-18, 0, 1.05798e-14, 0, 0, 0
0.208007, 0, 2.01207e-14, 0, 1.41421, -2.01207e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48544e-16, 0, 0, 2.71386e-19, 0, 2.24734e-18, 0, 1.99696e-14, 0, 0, 0
0.215877, 0, 3.74502e-14, 0, 1.41421, -3.74502e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7648e-16, 0, 0, 5.13385e-19, 0, 4.28267e-18, 0, 3.71689e-14, 0, 0, 0
0.223747, 0, 6.90594e-14, 0, 1.41421, -6.90594e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09837e-16, 0, 0, 9.62709e-19, 0, 8.09099e-18, 0, 6.85405e-14, 0, 0, 0
0.231616, 0, 1.2618e-13, 0, 1.41421, -1.2618e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31532e-16, 0, 0, 1.78978e-18, 0, 1.51565e-17, 0, 1.25231e-13, 0, 0, 0
0.239486, 0, 2.28449e-13, 0, 1.41421, -2.28449e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68655e-15, 0, 0, 3.29924e-18, 0, 2.8156e-17, 0, 2.26731e-13, 0, 0, 0
0.247356, 0, 4.0988e-13, 0, 1.41421, -4.0988e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.026e-15, 0, 0, 6.03111e-18, 0, 5.18773e-17, 0, 4.06796e-13, 0, 0, 0
