   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_54.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0306602, 81.2124, 0, 0, 9.12208, 81.2124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0227761, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.014892, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00700782, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000876321, 0, 5.10229e-22, 0, 1.41421, -5.10229e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50337e-24, 0, 0, 5.54858e-27, 0, 4.84563e-26, 0, 5.08671e-22, 0, 0, 0
0.00876046, 0, 1.25594e-21, 0, 1.41421, -1.25594e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70056e-24, 0, 0, 1.38696e-26, 0, 1.21781e-25, 0, 1.2521e-21, 0, 0, 0
0.0166446, 0, 3.03533e-21, 0, 1.41421, -3.03533e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94344e-24, 0, 0, 3.40403e-26, 0, 3.00193e-25, 0, 3.02605e-21, 0, 0, 0
0.0245287, 0, 7.21058e-21, 0, 1.41421, -7.21058e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12456e-23, 0, 0, 8.2124e-26, 0, 7.2675e-25, 0, 7.18853e-21, 0, 0, 0
0.0324129, 0, 1.68531e-20, 0, 1.41421, -1.68531e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96567e-23, 0, 0, 1.94948e-25, 0, 1.7299e-24, 0, 1.68016e-20, 0, 0, 0
0.040297, 0, 3.87888e-20, 0, 1.41421, -3.87888e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14289e-22, 0, 0, 4.55741e-25, 0, 4.0526e-24, 0, 3.867e-20, 0, 0, 0
0.0481812, 0, 8.79766e-20, 0, 1.41421, -8.79766e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59217e-22, 0, 0, 1.05e-24, 0, 9.35171e-24, 0, 8.77069e-20, 0, 0, 0
0.0560653, 0, 1.96763e-19, 0, 1.41421, -1.96763e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79747e-22, 0, 0, 2.38574e-24, 0, 2.12724e-23, 0, 1.9616e-19, 0, 0, 0
0.0639495, 0, 4.34198e-19, 0, 1.41421, -4.34198e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27933e-21, 0, 0, 5.349e-24, 0, 4.77307e-23, 0, 4.32866e-19, 0, 0, 0
0.0718336, 0, 9.45848e-19, 0, 1.41421, -9.45848e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78686e-21, 0, 0, 1.18404e-23, 0, 1.05704e-22, 0, 9.42944e-19, 0, 0, 0
0.0797177, 0, 2.0349e-18, 0, 1.41421, -2.0349e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99563e-21, 0, 0, 2.58889e-23, 0, 2.31166e-22, 0, 2.02865e-18, 0, 0, 0
0.0876019, 0, 4.32544e-18, 0, 1.41421, -4.32544e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27445e-20, 0, 0, 5.59359e-23, 0, 4.99464e-22, 0, 4.31214e-18, 0, 0, 0
0.095486, 0, 9.08751e-18, 0, 1.41421, -9.08751e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67754e-20, 0, 0, 1.19473e-22, 0, 1.06663e-21, 0, 9.05955e-18, 0, 0, 0
0.10337, 0, 1.88769e-17, 0, 1.41421, -1.88769e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56187e-20, 0, 0, 2.52346e-22, 0, 2.25231e-21, 0, 1.88188e-17, 0, 0, 0
0.111254, 0, 3.87811e-17, 0, 1.41421, -3.87811e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14264e-19, 0, 0, 5.27242e-22, 0, 4.7043e-21, 0, 3.86616e-17, 0, 0, 0
