   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_41.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0303042, 61.6613, 0, 0, 7.9788, 61.6613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0224146, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.014525, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00663538, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00125424, 0, 2.40801e-20, 0, 1.41421, -2.40801e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.68323e-23, 0, 0, 2.70715e-25, 0, 3.16547e-24, 0, 2.39999e-20, 0, 0, 0
0.00914385, 0, 5.19338e-20, 0, 1.41421, -5.19338e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65704e-22, 0, 0, 5.94359e-25, 0, 6.93953e-24, 0, 5.17605e-20, 0, 0, 0
0.0170335, 0, 1.10614e-19, 0, 1.41421, -1.10614e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52933e-22, 0, 0, 1.2887e-24, 0, 1.50214e-23, 0, 1.10245e-19, 0, 0, 0
0.0249231, 0, 2.32783e-19, 0, 1.41421, -2.32783e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42733e-22, 0, 0, 2.76085e-24, 0, 3.21233e-23, 0, 2.32005e-19, 0, 0, 0
0.0328127, 0, 4.84254e-19, 0, 1.41421, -4.84254e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54509e-21, 0, 0, 5.84693e-24, 0, 6.79032e-23, 0, 4.82636e-19, 0, 0, 0
0.0407023, 0, 9.96202e-19, 0, 1.41421, -9.96202e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17853e-21, 0, 0, 1.22457e-23, 0, 1.41944e-22, 0, 9.92869e-19, 0, 0, 0
0.0485919, 0, 2.02736e-18, 0, 1.41421, -2.02736e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.46858e-21, 0, 0, 2.53732e-23, 0, 2.9355e-22, 0, 2.02057e-18, 0, 0, 0
0.0564815, 0, 4.08286e-18, 0, 1.41421, -4.08286e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30269e-20, 0, 0, 5.20294e-23, 0, 6.00829e-22, 0, 4.06918e-18, 0, 0, 0
0.0643711, 0, 8.1391e-18, 0, 1.41421, -8.1391e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59688e-20, 0, 0, 1.05619e-22, 0, 1.21751e-21, 0, 8.11181e-18, 0, 0, 0
0.0722608, 0, 1.60652e-17, 0, 1.41421, -1.60652e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12577e-20, 0, 0, 2.12311e-22, 0, 2.44334e-21, 0, 1.60112e-17, 0, 0, 0
0.0801504, 0, 3.14046e-17, 0, 1.41421, -3.14046e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.002e-19, 0, 0, 4.22725e-22, 0, 4.8575e-21, 0, 3.12991e-17, 0, 0, 0
0.08804, 0, 6.08136e-17, 0, 1.41421, -6.08136e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94032e-19, 0, 0, 8.3387e-22, 0, 9.56913e-21, 0, 6.06091e-17, 0, 0, 0
0.0959296, 0, 1.18117e-16, 0, 1.41421, -1.18117e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76862e-19, 0, 0, 1.65712e-21, 0, 1.89972e-20, 0, 1.17719e-16, 0, 0, 0
0.103819, 0, 2.24283e-16, 0, 1.41421, -2.24283e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.15591e-19, 0, 0, 3.20552e-21, 0, 3.67198e-20, 0, 2.23527e-16, 0, 0, 0
0.111709, 0, 4.22163e-16, 0, 1.41421, -4.22163e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34694e-18, 0, 0, 6.14784e-21, 0, 7.03892e-20, 0, 4.2074e-16, 0, 0, 0
0.119598, 0, 7.87821e-16, 0, 1.41421, -7.87821e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51358e-18, 0, 0, 1.16922e-20, 0, 1.3384e-19, 0, 7.85162e-16, 0, 0, 0
0.127488, 0, 1.45779e-15, 0, 1.41421, -1.45779e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65114e-18, 0, 0, 2.20536e-20, 0, 2.52474e-19, 0, 1.45287e-15, 0, 0, 0
0.135378, 0, 2.67509e-15, 0, 1.41421, -2.67509e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.53494e-18, 0, 0, 4.12606e-20, 0, 4.72572e-19, 0, 2.66605e-15, 0, 0, 0
0.143267, 0, 4.86866e-15, 0, 1.41421, -4.86866e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55335e-17, 0, 0, 7.65805e-20, 0, 8.77831e-19, 0, 4.85217e-15, 0, 0, 0
0.151157, 0, 8.78924e-15, 0, 1.41421, -8.78924e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8042e-17, 0, 0, 1.41019e-19, 0, 1.61848e-18, 0, 8.75943e-15, 0, 0, 0
0.159047, 0, 1.574e-14, 0, 1.41421, -1.574e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0218e-17, 0, 0, 2.57669e-19, 0, 2.96219e-18, 0, 1.56866e-14, 0, 0, 0
0.166936, 0, 2.79649e-14, 0, 1.41421, -2.79649e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92207e-17, 0, 0, 4.67231e-19, 0, 5.38259e-18, 0, 2.78698e-14, 0, 0, 0
0.174826, 0, 4.92959e-14, 0, 1.41421, -4.92959e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57276e-16, 0, 0, 8.40873e-19, 0, 9.71166e-18, 0, 4.91281e-14, 0, 0, 0
0.182715, 0, 8.62249e-14, 0, 1.41421, -8.62249e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.75094e-16, 0, 0, 1.50212e-18, 0, 1.74009e-17, 0, 8.59309e-14, 0, 0, 0
0.190605, 0, 1.49661e-13, 0, 1.41421, -1.49661e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7748e-16, 0, 0, 2.66376e-18, 0, 3.0965e-17, 0, 1.4915e-13, 0, 0, 0
0.198495, 0, 2.57791e-13, 0, 1.41421, -2.57791e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.22457e-16, 0, 0, 4.68977e-18, 0, 5.47321e-17, 0, 2.56909e-13, 0, 0, 0
0.206384, 0, 4.40694e-13, 0, 1.41421, -4.40694e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40599e-15, 0, 0, 8.19822e-18, 0, 9.61013e-17, 0, 4.39184e-13, 0, 0, 0
0.214274, 0, 7.47727e-13, 0, 1.41421, -7.47727e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38556e-15, 0, 0, 1.42314e-17, 0, 1.67653e-16, 0, 7.4516e-13, 0, 0, 0
0.222163, 0, 1.25924e-12, 0, 1.41421, -1.25924e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01754e-15, 0, 0, 2.45354e-17, 0, 2.90615e-16, 0, 1.25491e-12, 0, 0, 0
0.230053, 0, 2.10503e-12, 0, 1.41421, -2.10503e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71606e-15, 0, 0, 4.20154e-17, 0, 5.00612e-16, 0, 2.09777e-12, 0, 0, 0
0.237943, 0, 3.49308e-12, 0, 1.41421, -3.49308e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11449e-14, 0, 0, 7.14756e-17, 0, 8.57061e-16, 0, 3.481e-12, 0, 0, 0
0.245832, 0, 5.75416e-12, 0, 1.41421, -5.75416e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83596e-14, 0, 0, 1.20813e-16, 0, 1.4585e-15, 0, 5.73423e-12, 0, 0, 0
0.253722, 0, 9.41015e-12, 0, 1.41421, -9.41015e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00259e-14, 0, 0, 2.02934e-16, 0, 2.46742e-15, 0, 9.37745e-12, 0, 0, 0
0.261612, 0, 1.52781e-11, 0, 1.41421, -1.52781e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87526e-14, 0, 0, 3.38818e-16, 0, 4.15037e-15, 0, 1.52249e-11, 0, 0, 0
0.269501, 0, 2.46276e-11, 0, 1.41421, -2.46276e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8593e-14, 0, 0, 5.624e-16, 0, 6.94235e-15, 0, 2.45415e-11, 0, 0, 0
0.277391, 0, 3.94152e-11, 0, 1.41421, -3.94152e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25798e-13, 0, 0, 9.28317e-16, 0, 1.15498e-14, 0, 3.92769e-11, 0, 0, 0
0.28528, 0, 6.2635e-11, 0, 1.41421, -6.2635e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99935e-13, 0, 0, 1.52421e-15, 0, 1.91152e-14, 0, 6.24144e-11, 0, 0, 0
0.29317, 0, 9.88314e-11, 0, 1.41421, -9.88314e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15533e-13, 0, 0, 2.49013e-15, 0, 3.14778e-14, 0, 9.84819e-11, 0, 0, 0
0.30106, 0, 1.54851e-10, 2.53635e-43, 1.41421, -1.54851e-10, 2.53635e-43, 0, 2.53635e-43, 2.53635e-43, 2.53635e-43, 2.53635e-43, 2.53635e-43, 2.53635e-43, 2.53635e-43, 2.53635e-43, 2.53635e-43, 2.53635e-43, 4.94496e-13, 2.53635e-43, 2.53635e-43, 4.0493e-15, 2.53635e-43, 5.15882e-14, 2.53635e-43, 1.54301e-10, 2.53635e-43, 2.53635e-43, 2.53635e-43
0.308949, 0, 2.40929e-10, 4.35243e-42, 1.41421, -2.40929e-10, 4.35243e-42, 0, 4.35243e-42, 4.35243e-42, 4.35243e-42, 4.35243e-42, 4.35243e-42, 4.35243e-42, 4.35243e-42, 4.35243e-42, 4.35243e-42, 4.35243e-42, 7.69593e-13, 4.35243e-42, 4.35243e-42, 6.55662e-15, 4.35243e-42, 8.41632e-14, 4.35243e-42, 2.40069e-10, 4.35243e-42, 4.35243e-42, 4.35243e-42
0.316839, 0, 3.72251e-10, 6.22289e-41, 1.41421, -3.72251e-10, 6.22289e-41, 0, 6.22289e-41, 6.22289e-41, 6.22289e-41, 6.22289e-41, 6.22289e-41, 6.22289e-41, 6.22289e-41, 6.22289e-41, 6.22289e-41, 6.22289e-41, 1.18949e-12, 6.22289e-41, 6.22289e-41, 1.05755e-14, 6.22289e-41, 1.3672e-13, 6.22289e-41, 3.70914e-10, 6.22289e-41, 6.22289e-41, 6.22289e-41
0.324728, 0, 5.71175e-10, 7.89391e-40, 1.41421, -5.71175e-10, 7.89391e-40, 0, 7.89391e-40, 7.89391e-40, 7.89391e-40, 7.89391e-40, 7.89391e-40, 7.89391e-40, 7.89391e-40, 7.89391e-40, 7.89391e-40, 7.89391e-40, 1.82594e-12, 7.89391e-40, 7.89391e-40, 1.69992e-14, 7.89391e-40, 2.21208e-13, 7.89391e-40, 5.69111e-10, 7.89391e-40, 7.89391e-40, 7.89391e-40
0.332618, 0, 8.70372e-10, 8.95294e-39, 1.41421, -8.70372e-10, 8.95294e-39, 0, 8.95294e-39, 8.95294e-39, 8.95294e-39, 8.95294e-39, 8.95294e-39, 8.95294e-39, 8.95294e-39, 8.95294e-39, 8.95294e-39, 8.95294e-39, 2.78391e-12, 8.95294e-39, 8.95294e-39, 2.72433e-14, 8.95294e-39, 3.5658e-13, 8.95294e-39, 8.67204e-10, 8.95294e-39, 8.95294e-39, 8.95294e-39
0.340508, 0, 1.31723e-09, 9.17311e-38, 1.41421, -1.31723e-09, 9.17311e-38, 0, 9.17311e-38, 9.17311e-38, 9.17311e-38, 9.17311e-38, 9.17311e-38, 9.17311e-38, 9.17311e-38, 9.17311e-38, 9.17311e-38, 9.17311e-38, 4.21595e-12, 9.17311e-38, 9.17311e-38, 4.35514e-14, 9.17311e-38, 5.72836e-13, 9.17311e-38, 1.31239e-09, 9.17311e-38, 9.17311e-38, 9.17311e-38
0.348397, 0, 1.97993e-09, 8.53543e-37, 1.41421, -1.97993e-09, 8.53543e-37, 0, 8.53543e-37, 8.53543e-37, 8.53543e-37, 8.53543e-37, 8.53543e-37, 8.53543e-37, 8.53543e-37, 8.53543e-37, 8.53543e-37, 8.53543e-37, 6.34205e-12, 8.53543e-37, 8.53543e-37, 6.94792e-14, 8.53543e-37, 9.17391e-13, 8.53543e-37, 1.9726e-09, 8.53543e-37, 8.53543e-37, 8.53543e-37
0.356287, 0, 2.95591e-09, 7.26e-36, 1.41421, -2.95591e-09, 7.26e-36, 0, 7.26e-36, 7.26e-36, 7.26e-36, 7.26e-36, 7.26e-36, 7.26e-36, 7.26e-36, 7.26e-36, 7.26e-36, 7.26e-36, 9.47733e-12, 7.26e-36, 7.26e-36, 1.10666e-13, 7.26e-36, 1.46508e-12, 7.26e-36, 2.94486e-09, 7.26e-36, 7.26e-36, 7.26e-36
0.364176, 0, 4.38332e-09, 5.66608e-35, 1.41421, -4.38332e-09, 5.66608e-35, 0, 5.66608e-35, 5.66608e-35, 5.66608e-35, 5.66608e-35, 5.66608e-35, 5.66608e-35, 5.66608e-35, 5.66608e-35, 5.66608e-35, 5.66608e-35, 1.407e-11, 5.66608e-35, 5.66608e-35, 1.76061e-13, 5.66608e-35, 2.33389e-12, 5.66608e-35, 4.36674e-09, 5.66608e-35, 5.66608e-35, 5.66608e-35
0.372066, 0, 6.45657e-09, 4.07575e-34, 1.41421, -6.45657e-09, 4.07575e-34, 0, 4.07575e-34, 4.07575e-34, 4.07575e-34, 4.07575e-34, 4.07575e-34, 4.07575e-34, 4.07575e-34, 4.07575e-34, 4.07575e-34, 4.07575e-34, 2.07532e-11, 4.07575e-34, 4.07575e-34, 2.79873e-13, 4.07575e-34, 3.70962e-12, 4.07575e-34, 6.43183e-09, 4.07575e-34, 4.07575e-34, 4.07575e-34
0.379956, 0, 9.44728e-09, 2.79877e-33, 1.41421, -9.44728e-09, 2.79877e-33, 0, 2.79877e-33, 2.79877e-33, 2.79877e-33, 2.79877e-33, 2.79877e-33, 2.79877e-33, 2.79877e-33, 2.79877e-33, 2.79877e-33, 2.79877e-33, 3.04152e-11, 2.79877e-33, 2.79877e-33, 4.44665e-13, 2.79877e-33, 5.88449e-12, 2.79877e-33, 9.41054e-09, 2.79877e-33, 2.79877e-33, 2.79877e-33
0.387845, 0, 1.37321e-08, 1.60023e-32, 1.41421, -1.37321e-08, 1.60023e-32, 0, 1.60023e-32, 1.60023e-32, 1.60023e-32, 1.60023e-32, 1.60023e-32, 1.60023e-32, 1.60023e-32, 1.60023e-32, 1.60023e-32, 1.60023e-32, 4.42945e-11, 1.60023e-32, 1.60023e-32, 7.06273e-13, 1.60023e-32, 9.31764e-12, 1.60023e-32, 1.36778e-08, 1.60023e-32, 1.60023e-32, 1.60023e-32
0.395735, 0, 1.98298e-08, 9.36065e-32, 1.41421, -1.98298e-08, 9.36065e-32, 0, 9.36065e-32, 9.36065e-32, 9.36065e-32, 9.36065e-32, 9.36065e-32, 9.36065e-32, 9.36065e-32, 9.36065e-32, 9.36065e-32, 9.36065e-32, 6.41059e-11, 9.36065e-32, 9.36065e-32, 1.12158e-12, 9.36065e-32, 1.47293e-11, 9.36065e-32, 1.97498e-08, 9.36065e-32, 9.36065e-32, 9.36065e-32
0.403625, 0, 2.84489e-08, 4.86473e-31, 1.41421, -2.84489e-08, 4.86473e-31, 0, 4.86473e-31, 4.86473e-31, 4.86473e-31, 4.86473e-31, 4.86473e-31, 4.86473e-31, 4.86473e-31, 4.86473e-31, 4.86473e-31, 4.86473e-31, 9.22098e-11, 4.86473e-31, 4.86473e-31, 1.78076e-12, 4.86473e-31, 2.32471e-11, 4.86473e-31, 2.83317e-08, 4.86473e-31, 4.86473e-31, 4.86473e-31
0.411514, 0, 4.05522e-08, 5.37713e-30, 1.41421, -4.05522e-08, 5.37713e-30, 0, 5.37713e-30, 5.37713e-30, 5.37713e-30, 5.37713e-30, 5.37713e-30, 5.37713e-30, 5.37713e-30, 5.37713e-30, 5.37713e-30, 5.37713e-30, 1.31839e-10, 5.37713e-30, 5.37713e-30, 2.82953e-12, 5.37713e-30, 3.66591e-11, 5.37713e-30, 4.03809e-08, 5.37713e-30, 5.37713e-30, 5.37713e-30
0.419404, 0, 5.74341e-08, 2.50549e-29, 1.41421, -5.74341e-08, 2.50549e-29, 0, 2.50549e-29, 2.50549e-29, 2.50549e-29, 2.50549e-29, 2.50549e-29, 2.50549e-29, 2.50549e-29, 2.50549e-29, 2.50549e-29, 2.50549e-29, 1.87375e-10, 2.50549e-29, 2.50549e-29, 4.48853e-12, 2.50549e-29, 5.7665e-11, 2.50549e-29, 5.71845e-08, 2.50549e-29, 2.50549e-29, 2.50549e-29
0.427293, 0, 8.08288e-08, 1.13184e-28, 1.41421, -8.08288e-08, 1.13184e-28, 0, 1.13184e-28, 1.13184e-28, 1.13184e-28, 1.13184e-28, 1.13184e-28, 1.13184e-28, 1.13184e-28, 1.13184e-28, 1.13184e-28, 1.13184e-28, 2.64758e-10, 1.13184e-28, 1.13184e-28, 7.11465e-12, 1.13184e-28, 9.05437e-11, 1.13184e-28, 8.04664e-08, 1.13184e-28, 1.13184e-28, 1.13184e-28
0.435183, 0, 1.13039e-07, 4.89813e-28, 1.41421, -1.13039e-07, 4.89813e-28, 0, 4.89813e-28, 4.89813e-28, 4.89813e-28, 4.89813e-28, 4.89813e-28, 4.89813e-28, 4.89813e-28, 4.89813e-28, 4.89813e-28, 4.89813e-28, 3.71962e-10, 4.89813e-28, 4.89813e-28, 1.12642e-11, 4.89813e-28, 1.41879e-10, 4.89813e-28, 1.12514e-07, 4.89813e-28, 4.89813e-28, 4.89813e-28
0.443073, 0, 1.57105e-07, 2.02163e-27, 1.41421, -1.57105e-07, 2.02163e-27, 0, 2.02163e-27, 2.02163e-27, 2.02163e-27, 2.02163e-27, 2.02163e-27, 2.02163e-27, 2.02163e-27, 2.02163e-27, 2.02163e-27, 2.02163e-27, 5.19653e-10, 2.02163e-27, 2.02163e-27, 1.78059e-11, 2.02163e-27, 2.21803e-10, 2.02163e-27, 1.56345e-07, 2.02163e-27, 2.02163e-27, 2.02163e-27
0.450962, 0, 2.17006e-07, 7.96325e-27, 1.41421, -2.17006e-07, 7.96325e-27, 0, 7.96325e-27, 7.96325e-27, 7.96325e-27, 7.96325e-27, 7.96325e-27, 7.96325e-27, 7.96325e-27, 7.96325e-27, 7.96325e-27, 7.96325e-27, 7.22012e-10, 7.96325e-27, 7.96325e-27, 2.8089e-11, 7.96325e-27, 3.45822e-10, 7.96325e-27, 2.15911e-07, 7.96325e-27, 7.96325e-27, 7.96325e-27
0.458852, 0, 2.97926e-07, 2.9969e-26, 1.41421, -2.97926e-07, 2.9969e-26, 0, 2.9969e-26, 2.9969e-26, 2.9969e-26, 2.9969e-26, 2.9969e-26, 2.9969e-26, 4.12061e-13, 2.9969e-26, 2.9969e-26, 2.9969e-26, 9.97792e-10, 2.9969e-26, 2.9969e-26, 4.41981e-11, 2.9969e-26, 5.37522e-10, 2.9969e-26, 2.96346e-07, 2.9969e-26, 2.9969e-26, 2.9969e-26
