   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_216.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0502779, 0, 6.28703e-20, 0, 1.41421, -6.28703e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07412e-22, 0, 0, 8.02345e-25, 0, 0, 6.2362e-20, 0, 0, 0
0.0581459, 0, 1.40479e-19, 0, 1.41421, -1.40479e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13378e-21, 0, 0, 1.82152e-24, 0, 0, 1.39344e-19, 0, 0, 0
0.0660139, 0, 3.09735e-19, 0, 1.41421, -3.09735e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4998e-21, 0, 0, 4.08094e-24, 0, 0, 3.07231e-19, 0, 0, 0
0.0738819, 0, 6.7422e-19, 0, 1.41421, -6.7422e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44148e-21, 0, 0, 9.02756e-24, 0, 0, 6.6877e-19, 0, 0, 0
0.0817499, 0, 1.44958e-18, 0, 1.41421, -1.44958e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16993e-20, 0, 0, 1.97272e-23, 0, 0, 1.43786e-18, 0, 0, 0
0.0896179, 0, 3.0796e-18, 0, 1.41421, -3.0796e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48547e-20, 0, 0, 4.26022e-23, 0, 0, 3.0547e-18, 0, 0, 0
0.0974859, 0, 6.46709e-18, 0, 1.41421, -6.46709e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21944e-20, 0, 0, 9.09556e-23, 0, 0, 6.4148e-18, 0, 0, 0
0.105354, 0, 1.34288e-17, 0, 1.41421, -1.34288e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08381e-19, 0, 0, 1.9205e-22, 0, 0, 1.33202e-17, 0, 0, 0
0.113222, 0, 2.75806e-17, 0, 1.41421, -2.75806e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22597e-19, 0, 0, 4.0116e-22, 0, 0, 2.73576e-17, 0, 0, 0
0.12109, 0, 5.60443e-17, 0, 1.41421, -5.60443e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5232e-19, 0, 0, 8.29212e-22, 0, 0, 5.55911e-17, 0, 0, 0
0.128958, 0, 1.127e-16, 0, 1.41421, -1.127e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09575e-19, 0, 0, 1.69657e-21, 0, 0, 1.11789e-16, 0, 0, 0
0.136826, 0, 2.24327e-16, 0, 1.41421, -2.24327e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81049e-18, 0, 0, 3.43666e-21, 0, 0, 2.22513e-16, 0, 0, 0
0.144694, 0, 4.4207e-16, 0, 1.41421, -4.4207e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56784e-18, 0, 0, 6.8938e-21, 0, 0, 4.38496e-16, 0, 0, 0
0.152562, 0, 8.62656e-16, 0, 1.41421, -8.62656e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96228e-18, 0, 0, 1.3697e-20, 0, 0, 8.5568e-16, 0, 0, 0
0.16043, 0, 1.66722e-15, 0, 1.41421, -1.66722e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34557e-17, 0, 0, 2.69597e-20, 0, 0, 1.65374e-15, 0, 0, 0
0.168298, 0, 3.19175e-15, 0, 1.41421, -3.19175e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57597e-17, 0, 0, 5.25781e-20, 0, 0, 3.16593e-15, 0, 0, 0
0.176166, 0, 6.05348e-15, 0, 1.41421, -6.05348e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88559e-17, 0, 0, 1.01616e-19, 0, 0, 6.00452e-15, 0, 0, 0
0.184034, 0, 1.13758e-14, 0, 1.41421, -1.13758e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.18107e-17, 0, 0, 1.94648e-19, 0, 0, 1.12838e-14, 0, 0, 0
0.191902, 0, 2.12832e-14, 0, 1.41421, -2.12832e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7177e-16, 0, 0, 3.7216e-19, 0, 0, 2.1111e-14, 0, 0, 0
0.19977, 0, 3.92563e-14, 0, 1.41421, -3.92563e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16824e-16, 0, 0, 7.00064e-19, 0, 0, 3.89388e-14, 0, 0, 0
0.207638, 0, 7.17729e-14, 0, 1.41421, -7.17729e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79254e-16, 0, 0, 1.30586e-18, 0, 0, 7.11924e-14, 0, 0, 0
0.215506, 0, 1.30086e-13, 0, 1.41421, -1.30086e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04988e-15, 0, 0, 2.41579e-18, 0, 0, 1.29033e-13, 0, 0, 0
0.223374, 0, 2.33751e-13, 0, 1.41421, -2.33751e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88652e-15, 0, 0, 4.43282e-18, 0, 0, 2.3186e-13, 0, 0, 0
0.231242, 0, 4.16451e-13, 0, 1.41421, -4.16451e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36103e-15, 0, 0, 8.0688e-18, 0, 0, 4.13082e-13, 0, 0, 0
0.23911, 0, 7.35686e-13, 0, 1.41421, -7.35686e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9375e-15, 0, 0, 1.45715e-17, 0, 0, 7.29734e-13, 0, 0, 0
0.246978, 0, 1.28875e-12, 0, 1.41421, -1.28875e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04012e-14, 0, 0, 2.61108e-17, 0, 0, 1.27832e-12, 0, 0, 0
0.254846, 0, 2.23881e-12, 0, 1.41421, -2.23881e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80691e-14, 0, 0, 4.64326e-17, 0, 0, 2.2207e-12, 0, 0, 0
0.262714, 0, 3.85714e-12, 0, 1.41421, -3.85714e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11311e-14, 0, 0, 8.19554e-17, 0, 0, 3.82593e-12, 0, 0, 0
0.270582, 0, 6.59078e-12, 0, 1.41421, -6.59078e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31959e-14, 0, 0, 1.43602e-16, 0, 0, 6.53744e-12, 0, 0, 0
0.27845, 0, 1.117e-11, 0, 1.41421, -1.117e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01598e-14, 0, 0, 2.49837e-16, 0, 0, 1.10796e-11, 0, 0, 0
0.286318, 0, 1.87775e-11, 0, 1.41421, -1.87775e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51573e-13, 0, 0, 4.3168e-16, 0, 0, 1.86255e-11, 0, 0, 0
0.294186, 0, 3.13117e-11, 0, 1.41421, -3.13117e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52769e-13, 0, 0, 7.40932e-16, 0, 0, 3.10582e-11, 0, 0, 0
0.302054, 0, 5.17944e-11, 0, 1.41421, -5.17944e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18161e-13, 0, 0, 1.26364e-15, 0, 0, 5.13749e-11, 0, 0, 0
0.309922, 0, 8.4993e-11, 0, 1.41421, -8.4993e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.86282e-13, 0, 0, 2.14207e-15, 0, 0, 8.43046e-11, 0, 0, 0
0.31779, 0, 1.38366e-10, 3.15292e-43, 1.41421, -1.38366e-10, 0, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 3.15292e-43, 1.11744e-12, 3.15292e-43, 3.15292e-43, 3.6104e-15, 3.15292e-43, 3.15292e-43, 1.37245e-10, 3.15292e-43, 3.15292e-43, 3.15292e-43
0.325658, 0, 2.23477e-10, 5.42723e-42, 1.41421, -2.23477e-10, 0, 5.42723e-42, 5.42723e-42, 5.42723e-42, 5.42723e-42, 5.42723e-42, 5.42723e-42, 5.42723e-42, 5.42723e-42, 5.42723e-42, 5.42723e-42, 5.42723e-42, 1.8052e-12, 5.42723e-42, 5.42723e-42, 6.05277e-15, 5.42723e-42, 5.42723e-42, 2.21666e-10, 5.42723e-42, 5.42723e-42, 5.42723e-42
0.333526, 0, 3.58113e-10, 7.7482e-41, 1.41421, -3.58113e-10, 0, 7.7482e-41, 7.7482e-41, 7.7482e-41, 7.7482e-41, 7.7482e-41, 7.7482e-41, 7.7482e-41, 7.7482e-41, 7.7482e-41, 7.7482e-41, 7.7482e-41, 2.89357e-12, 7.7482e-41, 7.7482e-41, 1.00975e-14, 7.7482e-41, 7.7482e-41, 3.55209e-10, 7.7482e-41, 7.7482e-41, 7.7482e-41
0.341394, 0, 5.6938e-10, 9.7969e-40, 1.41421, -5.6938e-10, 0, 9.7969e-40, 9.7969e-40, 9.7969e-40, 9.7969e-40, 9.7969e-40, 9.7969e-40, 9.7969e-40, 9.7969e-40, 9.7969e-40, 9.7969e-40, 9.7969e-40, 4.60227e-12, 9.7969e-40, 9.7969e-40, 1.67699e-14, 9.7969e-40, 9.7969e-40, 5.64761e-10, 9.7969e-40, 9.7969e-40, 9.7969e-40
0.349262, 0, 8.98258e-10, 1.1098e-38, 1.41421, -8.98258e-10, 0, 1.1098e-38, 1.1098e-38, 1.1098e-38, 1.1098e-38, 1.1098e-38, 1.1098e-38, 1.1098e-38, 1.1098e-38, 1.1098e-38, 1.1098e-38, 1.1098e-38, 7.26381e-12, 1.1098e-38, 1.1098e-38, 2.7741e-14, 1.1098e-38, 1.1098e-38, 8.90967e-10, 1.1098e-38, 1.1098e-38, 1.1098e-38
0.35713, 0, 1.40615e-09, 1.13618e-37, 1.41421, -1.40615e-09, 0, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13618e-37, 1.13772e-11, 1.13618e-37, 1.13618e-37, 4.57307e-14, 1.13618e-37, 1.13618e-37, 1.39473e-09, 1.13618e-37, 1.13618e-37, 1.13618e-37
0.364998, 0, 2.18432e-09, 1.05684e-36, 1.41421, -2.18432e-09, 0, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.05684e-36, 1.76855e-11, 1.05684e-36, 1.05684e-36, 7.51659e-14, 1.05684e-36, 1.05684e-36, 2.16656e-09, 1.05684e-36, 1.05684e-36, 1.05684e-36
0.372866, 0, 3.36722e-09, 8.98528e-36, 1.41421, -3.36722e-09, 0, 8.98528e-36, 8.98528e-36, 8.98528e-36, 8.98528e-36, 8.98528e-36, 8.98528e-36, 8.98528e-36, 8.98528e-36, 8.98528e-36, 8.98528e-36, 8.98528e-36, 2.72858e-11, 8.98528e-36, 8.98528e-36, 1.23251e-13, 8.98528e-36, 8.98528e-36, 3.33981e-09, 8.98528e-36, 8.98528e-36, 8.98528e-36
0.380734, 0, 5.15131e-09, 7.01316e-35, 1.41421, -5.15131e-09, 0, 7.01316e-35, 7.01316e-35, 7.01316e-35, 7.01316e-35, 7.01316e-35, 7.01316e-35, 7.01316e-35, 7.01316e-35, 7.01316e-35, 7.01316e-35, 7.01316e-35, 4.17855e-11, 7.01316e-35, 7.01316e-35, 2.01715e-13, 7.01316e-35, 7.01316e-35, 5.10932e-09, 7.01316e-35, 7.01316e-35, 7.01316e-35
0.388602, 0, 7.82123e-09, 5.04795e-34, 1.41421, -7.82123e-09, 0, 5.04795e-34, 5.04795e-34, 5.04795e-34, 5.04795e-34, 5.04795e-34, 5.04795e-34, 5.04795e-34, 5.04795e-34, 5.04795e-34, 5.04795e-34, 5.04795e-34, 6.35213e-11, 5.04795e-34, 5.04795e-34, 3.29658e-13, 5.04795e-34, 5.04795e-34, 7.75738e-09, 5.04795e-34, 5.04795e-34, 5.04795e-34
0.39647, 0, 1.1786e-08, 3.46558e-33, 1.41421, -1.1786e-08, 0, 3.46558e-33, 3.46558e-33, 3.46558e-33, 3.46558e-33, 3.46558e-33, 3.46558e-33, 3.46558e-33, 3.46558e-33, 3.46558e-33, 3.46558e-33, 3.46558e-33, 9.58641e-11, 3.46558e-33, 3.46558e-33, 5.382e-13, 3.46558e-33, 3.46558e-33, 1.16896e-08, 3.46558e-33, 3.46558e-33, 3.46558e-33
0.404338, 0, 1.76283e-08, 2.06824e-32, 1.41421, -1.76283e-08, 0, 2.06824e-32, 2.06824e-32, 2.06824e-32, 2.06824e-32, 2.06824e-32, 2.06824e-32, 2.06824e-32, 2.06824e-32, 2.06824e-32, 2.06824e-32, 2.06824e-32, 1.43639e-10, 2.06824e-32, 2.06824e-32, 8.78036e-13, 2.06824e-32, 2.06824e-32, 1.74837e-08, 2.06824e-32, 2.06824e-32, 2.06824e-32
0.412206, 0, 2.61717e-08, 1.23514e-31, 1.41421, -2.61717e-08, 0, 1.23514e-31, 1.23514e-31, 1.23514e-31, 1.23514e-31, 1.23514e-31, 1.23514e-31, 1.23514e-31, 1.23514e-31, 1.23514e-31, 1.23514e-31, 1.23514e-31, 2.13706e-10, 1.23514e-31, 1.23514e-31, 1.43173e-12, 1.23514e-31, 1.23514e-31, 2.59566e-08, 1.23514e-31, 1.23514e-31, 1.23514e-31
0.420074, 0, 3.85707e-08, 6.62341e-31, 1.41421, -3.85707e-08, 0, 6.62341e-31, 6.62341e-31, 6.62341e-31, 6.62341e-31, 6.62341e-31, 6.62341e-31, 6.62341e-31, 6.62341e-31, 6.62341e-31, 6.62341e-31, 6.62341e-31, 3.15742e-10, 6.62341e-31, 6.62341e-31, 2.33361e-12, 6.62341e-31, 6.62341e-31, 3.82527e-08, 6.62341e-31, 6.62341e-31, 6.62341e-31
0.427942, 0, 5.64302e-08, 3.45536e-30, 1.41421, -5.64302e-08, 0, 3.45536e-30, 3.45536e-30, 3.45536e-30, 3.45536e-30, 3.45536e-30, 3.45536e-30, 3.45536e-30, 3.45536e-30, 3.45536e-30, 3.45536e-30, 3.45536e-30, 4.63307e-10, 3.45536e-30, 3.45536e-30, 3.80188e-12, 3.45536e-30, 3.45536e-30, 5.59631e-08, 3.45536e-30, 3.45536e-30, 3.45536e-30
0.43581, 0, 8.19636e-08, 1.71632e-29, 1.41421, -8.19636e-08, 0, 1.71632e-29, 1.71632e-29, 1.71632e-29, 1.71632e-29, 1.71632e-29, 1.71632e-29, 1.71632e-29, 1.71632e-29, 1.71632e-29, 1.71632e-29, 1.71632e-29, 6.75271e-10, 1.71632e-29, 1.71632e-29, 6.19009e-12, 1.71632e-29, 1.71632e-29, 8.12821e-08, 1.71632e-29, 1.71632e-29, 1.71632e-29
0.443678, 0, 1.18199e-07, 8.07466e-29, 1.41421, -1.18199e-07, 0, 8.07466e-29, 8.07466e-29, 8.07466e-29, 8.07466e-29, 8.07466e-29, 8.07466e-29, 8.07466e-29, 8.07466e-29, 8.07466e-29, 8.07466e-29, 8.07466e-29, 9.77724e-10, 8.07466e-29, 8.07466e-29, 1.00695e-11, 8.07466e-29, 8.07466e-29, 1.17211e-07, 8.07466e-29, 8.07466e-29, 8.07466e-29
0.451546, 0, 1.69246e-07, 3.6653e-28, 1.41421, -1.69246e-07, 0, 3.6653e-28, 3.6653e-28, 3.6653e-28, 3.6653e-28, 3.6653e-28, 3.6653e-28, 3.6653e-28, 3.6653e-28, 3.6653e-28, 3.6653e-28, 3.6653e-28, 1.4065e-09, 3.6653e-28, 3.6653e-28, 1.63594e-11, 3.6653e-28, 3.6653e-28, 1.67823e-07, 3.6653e-28, 3.6653e-28, 3.6653e-28
0.459414, 0, 2.4064e-07, 1.59093e-27, 1.41421, -2.4064e-07, 0, 1.59093e-27, 1.59093e-27, 1.59093e-27, 1.59093e-27, 1.59093e-27, 1.59093e-27, 1.59093e-27, 1.59093e-27, 1.59093e-27, 1.59093e-27, 1.59093e-27, 2.01052e-09, 1.59093e-27, 1.59093e-27, 2.65327e-11, 1.59093e-27, 1.59093e-27, 2.38603e-07, 1.59093e-27, 1.59093e-27, 1.59093e-27
0.467282, 0, 3.39775e-07, 6.58384e-27, 1.41421, -3.39775e-07, 0, 6.58384e-27, 6.58384e-27, 6.58384e-27, 6.58384e-27, 6.58384e-27, 6.58384e-27, 6.58384e-27, 6.58384e-27, 6.58384e-27, 6.58384e-27, 6.58384e-27, 2.85616e-09, 6.58384e-27, 6.58384e-27, 4.29366e-11, 6.58384e-27, 6.58384e-27, 3.36876e-07, 6.58384e-27, 6.58384e-27, 6.58384e-27
0.47515, 0, 4.76457e-07, 2.59991e-26, 1.41421, -4.76457e-07, 0, 2.59991e-26, 2.59991e-26, 2.59991e-26, 2.59991e-26, 2.59991e-26, 2.59991e-26, 2.59991e-26, 2.59991e-26, 2.59991e-26, 2.59991e-26, 2.59991e-26, 4.03294e-09, 2.59991e-26, 2.59991e-26, 6.92902e-11, 2.59991e-26, 2.59991e-26, 4.72354e-07, 2.59991e-26, 2.59991e-26, 2.59991e-26
0.483018, 0, 6.63593e-07, 9.80991e-26, 1.41421, -6.63593e-07, 0, 9.80991e-26, 9.80991e-26, 9.80991e-26, 9.80991e-26, 9.80991e-26, 9.80991e-26, 9.80991e-26, 6.8483e-12, 9.80991e-26, 9.80991e-26, 9.80991e-26, 5.66092e-09, 9.80991e-26, 9.80991e-26, 1.1145e-10, 9.80991e-26, 9.80991e-26, 6.57814e-07, 9.80991e-26, 9.80991e-26, 9.80991e-26
0.490886, 0, 9.18032e-07, 3.54343e-25, 1.41421, -9.18032e-07, 0, 3.54343e-25, 3.54343e-25, 3.54343e-25, 3.54343e-25, 3.54343e-25, 3.54343e-25, 3.54343e-25, 2.32283e-11, 3.54343e-25, 3.54343e-25, 3.54343e-25, 7.90017e-09, 3.54343e-25, 3.54343e-25, 1.78571e-10, 3.54343e-25, 3.54343e-25, 9.0993e-07, 3.54343e-25, 3.54343e-25, 3.54343e-25
0.498754, 0, 1.26341e-06, 2.92084e-10, 1.41421, -1.26341e-06, 2.92084e-10, 2.92111e-10, 2.92144e-10, 6.34833e-10, 2.99227e-10, 2.99724e-10, 3.17568e-10, 3.18265e-10, 4.88656e-10, 3.44066e-10, 2.94056e-10, 1.05186e-09, 1.12552e-08, 2.94987e-10, 2.93399e-10, 5.77024e-10, 2.92184e-10, 2.92085e-10, 1.25072e-06, 2.92084e-10, 2.92084e-10, 3.10658e-10
0.506622, 0, 1.72863e-06, 9.98514e-10, 1.41421, -1.72863e-06, 9.98514e-10, 9.98609e-10, 9.98721e-10, 2.17506e-09, 1.02304e-09, 1.02474e-09, 1.08599e-09, 1.08839e-09, 1.60262e-09, 1.17695e-09, 1.00528e-09, 3.60658e-09, 1.6128e-08, 1.00848e-09, 1.00303e-09, 1.45089e-09, 1.00113e-09, 9.98519e-10, 1.70816e-06, 9.98514e-10, 9.98514e-10, 1.06227e-09
0.51449, 0, 2.35322e-06, 2.66079e-09, 1.41421, -2.35322e-06, 2.66079e-09, 2.66104e-09, 2.66134e-09, 5.80671e-09, 2.72635e-09, 2.73091e-09, 2.8947e-09, 2.9011e-09, 4.2135e-09, 3.13791e-09, 2.67889e-09, 9.63441e-09, 2.34269e-08, 2.68744e-09, 2.67286e-09, 3.3752e-09, 2.66947e-09, 2.6608e-09, 2.31875e-06, 2.66079e-09, 2.66079e-09, 2.83127e-09
0.522358, 0, 3.19033e-06, 6.47969e-09, 1.41421, -3.19033e-06, 6.47969e-09, 6.48031e-09, 6.48104e-09, 1.41571e-08, 6.6397e-09, 6.65083e-09, 7.05053e-09, 7.06615e-09, 1.01861e-08, 7.64408e-09, 6.52387e-09, 2.34984e-08, 3.48308e-08, 6.54473e-09, 6.50915e-09, 7.60153e-09, 6.50329e-09, 6.47972e-09, 3.12922e-06, 6.47969e-09, 6.47969e-09, 6.89574e-09
0.530226, 0, 4.31396e-06, 1.50438e-08, 1.41421, -4.31396e-06, 1.50438e-08, 1.50452e-08, 1.50469e-08, 3.28934e-08, 1.54158e-08, 1.54416e-08, 1.63709e-08, 1.64072e-08, 2.35213e-08, 1.77509e-08, 1.51465e-08, 5.46113e-08, 5.35479e-08, 1.5195e-08, 1.51123e-08, 1.67948e-08, 1.51024e-08, 1.50438e-08, 4.20029e-06, 1.50438e-08, 1.50438e-08, 1.60111e-08
0.538094, 0, 5.83228e-06, 3.37962e-08, 1.41421, -5.83228e-06, 3.37962e-08, 3.37995e-08, 3.38033e-08, 7.39364e-08, 3.46328e-08, 3.4691e-08, 3.67808e-08, 3.68624e-08, 5.39459e-08, 3.9884e-08, 3.40272e-08, 1.22775e-07, 8.58195e-08, 3.41363e-08, 3.39503e-08, 3.65121e-08, 3.39342e-08, 3.37964e-08, 5.61136e-06, 3.37962e-08, 3.37962e-08, 3.59715e-08
0.545962, 0, 7.90844e-06, 7.38954e-08, 1.41421, -7.90844e-06, 7.38954e-08, 7.39025e-08, 7.39108e-08, 1.61732e-07, 7.57261e-08, 7.58534e-08, 8.04264e-08, 8.0605e-08, 1.20486e-07, 8.72171e-08, 7.44009e-08, 2.68604e-07, 1.43826e-07, 7.46395e-08, 7.42326e-08, 7.808e-08, 7.42085e-08, 7.38958e-08, 7.46816e-06, 7.38954e-08, 7.38954e-08, 7.86554e-08
0.55383, 0, 1.08273e-05, 1.57643e-07, 1.41421, -1.08273e-05, 1.57643e-07, 1.57658e-07, 1.57676e-07, 3.45158e-07, 1.61551e-07, 1.61823e-07, 1.71585e-07, 1.71967e-07, 2.8756e-07, 1.86082e-07, 1.58722e-07, 5.73309e-07, 2.51171e-07, 1.59231e-07, 1.58363e-07, 1.64047e-07, 1.58333e-07, 1.57644e-07, 9.91515e-06, 1.57643e-07, 1.57643e-07, 1.67805e-07
0.561698, 0, 1.50255e-05, 3.2849e-07, 1.41421, -1.50255e-05, 3.2849e-07, 3.28521e-07, 3.28558e-07, 7.19484e-07, 3.36639e-07, 3.37205e-07, 3.57561e-07, 3.58357e-07, 6.40862e-07, 3.87789e-07, 3.3074e-07, 1.19521e-06, 4.52953e-07, 3.31802e-07, 3.2999e-07, 3.38223e-07, 3.2997e-07, 3.28491e-07, 1.31562e-05, 3.2849e-07, 3.2849e-07, 3.49678e-07
0.569566, 0, 2.12728e-05, 6.68969e-07, 1.41421, -2.12728e-05, 6.68969e-07, 6.69034e-07, 6.69109e-07, 1.46575e-06, 6.85576e-07, 6.86731e-07, 7.28213e-07, 7.29833e-07, 1.37324e-06, 7.89812e-07, 6.73554e-07, 2.43521e-06, 8.33782e-07, 6.75719e-07, 6.72027e-07, 6.83663e-07, 6.72071e-07, 6.68973e-07, 1.74898e-05, 6.68969e-07, 6.68969e-07, 7.12148e-07
0.577434, 0, 3.09104e-05, 1.33188e-06, 1.41421, -3.09104e-05, 1.33188e-06, 1.332e-06, 1.33215e-06, 2.91928e-06, 1.36496e-06, 1.36726e-06, 1.4499e-06, 1.45313e-06, 2.85987e-06, 1.57263e-06, 1.34101e-06, 4.8507e-06, 1.54906e-06, 1.34532e-06, 1.33797e-06, 1.3539e-06, 1.33823e-06, 1.33188e-06, 2.3367e-05, 1.33188e-06, 1.33188e-06, 1.4179e-06
0.585302, 0, 4.62836e-05, 2.59293e-06, 1.41421, -4.62836e-05, 2.59293e-06, 2.59318e-06, 2.59347e-06, 5.68548e-06, 2.65738e-06, 2.66187e-06, 2.82287e-06, 2.82916e-06, 5.81532e-06, 3.06196e-06, 2.61073e-06, 9.44823e-06, 2.87775e-06, 2.61913e-06, 2.6048e-06, 2.6257e-06, 2.60565e-06, 2.59294e-06, 3.14903e-05, 2.59293e-06, 2.59293e-06, 2.76052e-06
0.59317, 0.303207, 7.14827e-05, 4.937e-06, 1.51763, 0.303136, 4.937e-06, 4.93748e-06, 4.93804e-06, 1.08296e-05, 5.05981e-06, 5.06836e-06, 5.37514e-06, 5.38712e-06, 1.15845e-05, 5.8307e-06, 4.97091e-06, 1.79992e-05, 5.30878e-06, 4.98692e-06, 4.95962e-06, 4.98542e-06, 4.96191e-06, 4.93703e-06, 4.29719e-05, 4.937e-06, 4.937e-06, 5.25633e-06
