   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_256.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0275154, 385.007, 0, 0, 19.6725, 385.007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.019651, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0117865, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00392209, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00394237, 0, 2.87564e-23, 0, 1.41421, -2.87564e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4229e-25, 0, 0, 8.58867e-29, 0, 0, 2.8614e-23, 0, 0, 0
0.0118068, 0, 8.05579e-23, 0, 1.41421, -8.05579e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98611e-25, 0, 0, 2.42442e-28, 0, 0, 8.01591e-23, 0, 0, 0
0.0196713, 0, 2.20575e-22, 0, 1.41421, -2.20575e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09143e-24, 0, 0, 6.7003e-28, 0, 0, 2.19483e-22, 0, 0, 0
0.0275357, 0, 5.87213e-22, 0, 1.41421, -5.87213e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9056e-24, 0, 0, 1.80031e-27, 0, 0, 5.84305e-22, 0, 0, 0
0.0354002, 0, 1.5244e-21, 0, 1.41421, -1.5244e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.54291e-24, 0, 0, 4.71708e-27, 0, 0, 1.51685e-21, 0, 0, 0
0.0432646, 0, 4.18737e-21, 0, 1.41421, -4.18737e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07196e-23, 0, 0, 1.31545e-26, 0, 0, 4.16663e-21, 0, 0, 0
0.0511291, 0, 1.03066e-20, 0, 1.41421, -1.03066e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09984e-23, 0, 0, 3.26762e-26, 0, 0, 1.02556e-20, 0, 0, 0
0.0589935, 0, 2.4908e-20, 0, 1.41421, -2.4908e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23248e-22, 0, 0, 7.97078e-26, 0, 0, 2.47847e-20, 0, 0, 0
0.066858, 0, 5.91652e-20, 0, 1.41421, -5.91652e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92756e-22, 0, 0, 1.91138e-25, 0, 0, 5.88722e-20, 0, 0, 0
0.0747225, 0, 1.38257e-19, 0, 1.41421, -1.38257e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84114e-22, 0, 0, 4.50994e-25, 0, 0, 1.37573e-19, 0, 0, 0
0.0825869, 0, 3.1809e-19, 0, 1.41421, -3.1809e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57395e-21, 0, 0, 1.0479e-24, 0, 0, 3.16515e-19, 0, 0, 0
0.0904514, 0, 7.21027e-19, 0, 1.41421, -7.21027e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56773e-21, 0, 0, 2.39939e-24, 0, 0, 7.17457e-19, 0, 0, 0
0.0983158, 0, 1.61124e-18, 0, 1.41421, -1.61124e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97259e-21, 0, 0, 5.41738e-24, 0, 0, 1.60326e-18, 0, 0, 0
0.10618, 0, 3.55151e-18, 0, 1.41421, -3.55151e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75733e-20, 0, 0, 1.20679e-23, 0, 0, 3.53393e-18, 0, 0, 0
0.114045, 0, 7.72554e-18, 0, 1.41421, -7.72554e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82269e-20, 0, 0, 2.65368e-23, 0, 0, 7.68728e-18, 0, 0, 0
0.121909, 0, 1.65919e-17, 0, 1.41421, -1.65919e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20988e-20, 0, 0, 5.76288e-23, 0, 0, 1.65098e-17, 0, 0, 0
0.129774, 0, 3.5196e-17, 0, 1.41421, -3.5196e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74154e-19, 0, 0, 1.23649e-22, 0, 0, 3.50217e-17, 0, 0, 0
0.137638, 0, 7.377e-17, 0, 1.41421, -7.377e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65023e-19, 0, 0, 2.62218e-22, 0, 0, 7.34047e-17, 0, 0, 0
0.145503, 0, 1.52826e-16, 0, 1.41421, -1.52826e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.56201e-19, 0, 0, 5.49809e-22, 0, 0, 1.52069e-16, 0, 0, 0
0.153367, 0, 3.13024e-16, 0, 1.41421, -3.13024e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54888e-18, 0, 0, 1.14018e-21, 0, 0, 3.11474e-16, 0, 0, 0
0.161231, 0, 6.34074e-16, 0, 1.41421, -6.34074e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13748e-18, 0, 0, 2.33924e-21, 0, 0, 6.30935e-16, 0, 0, 0
0.169096, 0, 1.27055e-15, 0, 1.41421, -1.27055e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28681e-18, 0, 0, 4.74927e-21, 0, 0, 1.26425e-15, 0, 0, 0
0.17696, 0, 2.519e-15, 0, 1.41421, -2.519e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24643e-17, 0, 0, 9.54415e-21, 0, 0, 2.50653e-15, 0, 0, 0
0.184825, 0, 4.94243e-15, 0, 1.41421, -4.94243e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44557e-17, 0, 0, 1.89889e-20, 0, 0, 4.91796e-15, 0, 0, 0
0.192689, 0, 9.59858e-15, 0, 1.41421, -9.59858e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.74948e-17, 0, 0, 3.74112e-20, 0, 0, 9.55105e-15, 0, 0, 0
0.200554, 0, 1.84544e-14, 0, 1.41421, -1.84544e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.13145e-17, 0, 0, 7.29999e-20, 0, 0, 1.83631e-14, 0, 0, 0
0.208418, 0, 3.51307e-14, 0, 1.41421, -3.51307e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7383e-16, 0, 0, 1.41102e-19, 0, 0, 3.49568e-14, 0, 0, 0
