   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_260.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.208919, 0, 7.57114e-15, 0, 1.41421, -7.57114e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.07719e-17, 0, 0, 1.098e-19, 0, 1.27681e-18, 0, 7.49898e-15, 0, 0, 0
0.216783, 0, 1.45038e-14, 0, 1.41421, -1.45038e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35575e-16, 0, 0, 2.13597e-19, 0, 2.49983e-18, 0, 1.43655e-14, 0, 0, 0
0.224646, 0, 2.751e-14, 0, 1.41421, -2.751e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57149e-16, 0, 0, 4.11619e-19, 0, 4.84847e-18, 0, 2.72475e-14, 0, 0, 0
0.23251, 0, 5.16698e-14, 0, 1.41421, -5.16698e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82981e-16, 0, 0, 7.85903e-19, 0, 9.31717e-18, 0, 5.11767e-14, 0, 0, 0
0.240374, 0, 9.61093e-14, 0, 1.41421, -9.61093e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98375e-16, 0, 0, 1.48688e-18, 0, 1.77427e-17, 0, 9.51916e-14, 0, 0, 0
0.248237, 0, 1.7706e-13, 0, 1.41421, -1.7706e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65506e-15, 0, 0, 2.78791e-18, 0, 3.34874e-17, 0, 1.75369e-13, 0, 0, 0
0.256101, 0, 3.23104e-13, 0, 1.41421, -3.23104e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0202e-15, 0, 0, 5.18136e-18, 0, 6.2653e-17, 0, 3.20016e-13, 0, 0, 0
0.263965, 0, 5.84076e-13, 0, 1.41421, -5.84076e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45963e-15, 0, 0, 9.54633e-18, 0, 1.16216e-16, 0, 5.7849e-13, 0, 0, 0
0.271829, 0, 1.046e-12, 0, 1.41421, -1.046e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77759e-15, 0, 0, 1.74393e-17, 0, 2.13758e-16, 0, 1.036e-12, 0, 0, 0
0.279692, 0, 1.85596e-12, 0, 1.41421, -1.85596e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7349e-14, 0, 0, 3.15934e-17, 0, 3.89948e-16, 0, 1.83819e-12, 0, 0, 0
0.287556, 0, 3.2629e-12, 0, 1.41421, -3.2629e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05014e-14, 0, 0, 5.67709e-17, 0, 7.05633e-16, 0, 3.23164e-12, 0, 0, 0
0.29542, 0, 5.68419e-12, 0, 1.41421, -5.68419e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31377e-14, 0, 0, 1.01207e-16, 0, 1.26683e-15, 0, 5.62969e-12, 0, 0, 0
0.303283, 0, 9.81277e-12, 0, 1.41421, -9.81277e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.17379e-14, 0, 0, 1.79043e-16, 0, 2.25689e-15, 0, 9.71859e-12, 0, 0, 0
0.311147, 0, 1.67879e-11, 0, 1.41421, -1.67879e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5696e-13, 0, 0, 3.14405e-16, 0, 3.99066e-15, 0, 1.66267e-11, 0, 0, 0
0.319011, 0, 2.84649e-11, 0, 1.41421, -2.84649e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66162e-13, 0, 0, 5.48204e-16, 0, 7.00521e-15, 0, 2.81912e-11, 0, 0, 0
0.326874, 0, 4.78362e-11, 0, 1.41421, -4.78362e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47356e-13, 0, 0, 9.49447e-16, 0, 1.2211e-14, 0, 4.73757e-11, 0, 0, 0
0.334738, 0, 7.96817e-11, 4.2039e-43, 1.41421, -7.96817e-11, 4.2039e-43, 0, 4.2039e-43, 4.2039e-43, 4.2039e-43, 4.2039e-43, 4.2039e-43, 4.2039e-43, 4.2039e-43, 4.2039e-43, 4.2039e-43, 4.2039e-43, 7.45307e-13, 4.2039e-43, 4.2039e-43, 1.63398e-15, 4.2039e-43, 2.11428e-14, 4.2039e-43, 7.89136e-11, 4.2039e-43, 4.2039e-43, 4.2039e-43
0.342602, 0, 1.31565e-10, 7.20127e-42, 1.41421, -1.31565e-10, 7.20127e-42, 0, 7.20127e-42, 7.20127e-42, 7.20127e-42, 7.20127e-42, 7.20127e-42, 7.20127e-42, 7.20127e-42, 7.20127e-42, 7.20127e-42, 7.20127e-42, 1.23089e-12, 7.20127e-42, 7.20127e-42, 2.79553e-15, 7.20127e-42, 3.63735e-14, 7.20127e-42, 1.30295e-10, 7.20127e-42, 7.20127e-42, 7.20127e-42
0.350466, 0, 2.15339e-10, 1.01579e-40, 1.41421, -2.15339e-10, 1.01579e-40, 0, 1.01579e-40, 1.01579e-40, 1.01579e-40, 1.01579e-40, 1.01579e-40, 1.01579e-40, 1.01579e-40, 1.01579e-40, 1.01579e-40, 1.01579e-40, 2.01528e-12, 1.01579e-40, 1.01579e-40, 4.75706e-15, 1.01579e-40, 6.21985e-14, 1.01579e-40, 2.13257e-10, 1.01579e-40, 1.01579e-40, 1.01579e-40
0.358329, 0, 3.49406e-10, 1.27022e-39, 1.41421, -3.49406e-10, 1.27022e-39, 0, 1.27022e-39, 1.27022e-39, 1.27022e-39, 1.27022e-39, 1.27022e-39, 1.27022e-39, 1.27022e-39, 1.27022e-39, 1.27022e-39, 1.27022e-39, 3.27124e-12, 1.27022e-39, 1.27022e-39, 8.05576e-15, 1.27022e-39, 1.05759e-13, 1.27022e-39, 3.46021e-10, 1.27022e-39, 1.27022e-39, 1.27022e-39
0.366193, 0, 5.62065e-10, 1.42272e-38, 1.41421, -5.62065e-10, 1.42272e-38, 0, 1.42272e-38, 1.42272e-38, 1.42272e-38, 1.42272e-38, 1.42272e-38, 1.42272e-38, 1.42272e-38, 1.42272e-38, 1.42272e-38, 1.42272e-38, 5.26481e-12, 1.42272e-38, 1.42272e-38, 1.35838e-14, 1.42272e-38, 1.78891e-13, 1.42272e-38, 5.56607e-10, 1.42272e-38, 1.42272e-38, 1.42272e-38
0.374057, 0, 8.96422e-10, 1.44162e-37, 1.41421, -8.96422e-10, 1.44162e-37, 0, 1.44162e-37, 1.44162e-37, 1.44162e-37, 1.44162e-37, 1.44162e-37, 1.44162e-37, 1.44162e-37, 1.44162e-37, 1.44162e-37, 1.44162e-37, 8.40187e-12, 1.44162e-37, 1.44162e-37, 2.28216e-14, 1.44162e-37, 3.01162e-13, 1.44162e-37, 8.87696e-10, 1.44162e-37, 1.44162e-37, 1.44162e-37
0.38192, 0, 1.41753e-09, 1.32896e-36, 1.41421, -1.41753e-09, 1.32896e-36, 0, 1.32896e-36, 1.32896e-36, 1.32896e-36, 1.32896e-36, 1.32896e-36, 1.32896e-36, 1.32896e-36, 1.32896e-36, 1.32896e-36, 1.32896e-36, 1.32962e-11, 1.32896e-36, 1.32896e-36, 3.82258e-14, 1.32896e-36, 5.04874e-13, 1.32896e-36, 1.40369e-09, 1.32896e-36, 1.32896e-36, 1.32896e-36
0.389784, 0, 2.22266e-09, 1.121e-35, 1.41421, -2.22266e-09, 1.121e-35, 0, 1.121e-35, 1.121e-35, 1.121e-35, 1.121e-35, 1.121e-35, 1.121e-35, 1.121e-35, 1.121e-35, 1.121e-35, 1.121e-35, 2.08679e-11, 1.121e-35, 1.121e-35, 6.38737e-14, 1.121e-35, 8.43287e-13, 1.121e-35, 2.20088e-09, 1.121e-35, 1.121e-35, 1.121e-35
0.397648, 0, 3.45585e-09, 8.6878e-35, 1.41421, -3.45585e-09, 8.6878e-35, 0, 8.6878e-35, 8.6878e-35, 8.6878e-35, 8.6878e-35, 8.6878e-35, 8.6878e-35, 8.6878e-35, 8.6878e-35, 8.6878e-35, 8.6878e-35, 3.24835e-11, 8.6878e-35, 8.6878e-35, 1.06537e-13, 8.6878e-35, 1.40419e-12, 8.6878e-35, 3.42186e-09, 8.6878e-35, 8.6878e-35, 8.6878e-35
0.405511, 0, 5.32852e-09, 6.2142e-34, 1.41421, -5.32852e-09, 6.2142e-34, 0, 6.2142e-34, 6.2142e-34, 6.2142e-34, 6.2142e-34, 6.2142e-34, 6.2142e-34, 6.2142e-34, 6.2142e-34, 6.2142e-34, 6.2142e-34, 5.01564e-11, 6.2142e-34, 6.2142e-34, 1.77469e-13, 6.2142e-34, 2.33232e-12, 6.2142e-34, 5.27586e-09, 6.2142e-34, 6.2142e-34, 6.2142e-34
0.413375, 0, 8.14808e-09, 4.27734e-33, 1.41421, -8.14808e-09, 4.27734e-33, 0, 4.27734e-33, 4.27734e-33, 4.27734e-33, 4.27734e-33, 4.27734e-33, 4.27734e-33, 4.27734e-33, 4.27734e-33, 4.27734e-33, 4.27734e-33, 7.68271e-11, 4.27734e-33, 4.27734e-33, 2.95376e-13, 4.27734e-33, 3.86637e-12, 4.27734e-33, 8.06709e-09, 4.27734e-33, 4.27734e-33, 4.27734e-33
0.421239, 0, 1.23574e-08, 2.50575e-32, 1.41421, -1.23574e-08, 2.50575e-32, 0, 2.50575e-32, 2.50575e-32, 2.50575e-32, 2.50575e-32, 2.50575e-32, 2.50575e-32, 2.50575e-32, 2.50575e-32, 2.50575e-32, 2.50575e-32, 1.16755e-10, 2.50575e-32, 2.50575e-32, 4.91362e-13, 2.50575e-32, 6.40021e-12, 2.50575e-32, 1.22338e-08, 2.50575e-32, 2.50575e-32, 2.50575e-32
0.429103, 0, 1.85896e-08, 3.03351e-31, 1.41421, -1.85896e-08, 3.03351e-31, 0, 3.03351e-31, 3.03351e-31, 3.03351e-31, 3.03351e-31, 3.03351e-31, 3.03351e-31, 3.03351e-31, 3.03351e-31, 3.03351e-31, 3.03351e-31, 1.7607e-10, 3.03351e-31, 3.03351e-31, 8.18106e-13, 3.03351e-31, 1.05974e-11, 3.03351e-31, 1.84021e-08, 3.03351e-31, 3.03351e-31, 3.03351e-31
0.436966, 0, 2.77385e-08, 1.59291e-30, 1.41421, -2.77385e-08, 1.59291e-30, 0, 1.59291e-30, 1.59291e-30, 1.59291e-30, 1.59291e-30, 1.59291e-30, 1.59291e-30, 1.59291e-30, 1.59291e-30, 1.59291e-30, 1.59291e-30, 2.63486e-10, 1.59291e-30, 1.59291e-30, 1.3599e-12, 1.59291e-30, 1.75115e-11, 1.59291e-30, 2.74561e-08, 1.59291e-30, 1.59291e-30, 1.59291e-30
0.44483, 0, 4.10597e-08, 7.92049e-30, 1.41421, -4.10597e-08, 7.92049e-30, 0, 7.92049e-30, 7.92049e-30, 7.92049e-30, 7.92049e-30, 7.92049e-30, 7.92049e-30, 7.92049e-30, 7.92049e-30, 7.92049e-30, 7.92049e-30, 3.9136e-10, 7.92049e-30, 7.92049e-30, 2.25946e-12, 7.92049e-30, 2.8923e-11, 7.92049e-30, 4.06372e-08, 7.92049e-30, 7.92049e-30, 7.92049e-30
0.452694, 0, 6.0298e-08, 3.73474e-29, 1.41421, -6.0298e-08, 3.73474e-29, 0, 3.73474e-29, 3.73474e-29, 3.73474e-29, 3.73474e-29, 3.73474e-29, 3.73474e-29, 3.73474e-29, 3.73474e-29, 3.73474e-29, 3.73474e-29, 5.77036e-10, 3.73474e-29, 3.73474e-29, 3.75131e-12, 3.73474e-29, 4.77511e-11, 3.73474e-29, 5.96695e-08, 3.73474e-29, 3.73474e-29, 3.73474e-29
0.460557, 0, 8.78579e-08, 1.6975e-28, 1.41421, -8.78579e-08, 1.6975e-28, 0, 1.6975e-28, 1.6975e-28, 1.6975e-28, 1.6975e-28, 1.6975e-28, 1.6975e-28, 1.6975e-28, 1.6975e-28, 1.6975e-28, 1.6975e-28, 8.44706e-10, 1.6975e-28, 1.6975e-28, 6.22109e-12, 1.6975e-28, 7.87949e-11, 1.6975e-28, 8.69282e-08, 1.6975e-28, 1.6975e-28, 1.6975e-28
0.468421, 0, 1.27025e-07, 7.38107e-28, 1.41421, -1.27025e-07, 7.38107e-28, 0, 7.38107e-28, 7.38107e-28, 7.38107e-28, 7.38107e-28, 7.38107e-28, 7.38107e-28, 7.38107e-28, 7.38107e-28, 7.38107e-28, 7.38107e-28, 1.22787e-09, 7.38107e-28, 7.38107e-28, 1.02999e-11, 7.38107e-28, 1.29917e-10, 7.38107e-28, 1.25656e-07, 7.38107e-28, 7.38107e-28, 7.38107e-28
0.476285, 0, 1.82248e-07, 3.06229e-27, 1.41421, -1.82248e-07, 3.06229e-27, 0, 3.06229e-27, 3.06229e-27, 3.06229e-27, 3.06229e-27, 3.06229e-27, 3.06229e-27, 3.06229e-27, 3.06229e-27, 3.06229e-27, 3.06229e-27, 1.77261e-09, 3.06229e-27, 3.06229e-27, 1.70151e-11, 3.06229e-27, 2.13946e-10, 3.06229e-27, 1.80244e-07, 3.06229e-27, 3.06229e-27, 3.06229e-27
0.484149, 0, 2.59506e-07, 1.21343e-26, 1.41421, -2.59506e-07, 1.21343e-26, 0, 1.21343e-26, 1.21343e-26, 1.21343e-26, 1.21343e-26, 1.21343e-26, 1.21343e-26, 1.21343e-26, 1.21343e-26, 1.21343e-26, 1.21343e-26, 2.54192e-09, 1.21343e-26, 1.21343e-26, 2.80283e-11, 1.21343e-26, 3.51696e-10, 1.21343e-26, 2.56584e-07, 1.21343e-26, 1.21343e-26, 1.21343e-26
0.492012, 0, 3.66762e-07, 4.59836e-26, 1.41421, -3.66762e-07, 4.59836e-26, 0, 4.59836e-26, 4.59836e-26, 4.59836e-26, 4.59836e-26, 4.59836e-26, 4.59836e-26, 6.18683e-13, 4.59836e-26, 4.59836e-26, 4.59836e-26, 3.62129e-09, 4.59836e-26, 4.59836e-26, 4.60093e-11, 4.59836e-26, 5.76719e-10, 4.59836e-26, 3.62517e-07, 4.59836e-26, 4.59836e-26, 4.59836e-26
0.499876, 0, 5.14537e-07, 1.66952e-25, 1.41421, -5.14537e-07, 1.66952e-25, 0, 1.66952e-25, 1.66952e-25, 1.66952e-25, 1.66952e-25, 1.66952e-25, 1.66952e-25, 2.19258e-12, 1.66952e-25, 1.66952e-25, 1.66952e-25, 5.1261e-09, 1.66952e-25, 1.66952e-25, 7.52157e-11, 1.66952e-25, 9.42697e-10, 1.66952e-25, 5.08391e-07, 1.66952e-25, 1.66952e-25, 1.66952e-25
0.50774, 0, 7.1848e-07, 5.87055e-25, 1.41421, -7.1848e-07, 1.80847e-13, 0, 2.13596e-14, 4.19735e-14, 7.30026e-14, 4.63717e-10, 1.30303e-11, 1.45857e-11, 3.45916e-11, 6.3071e-10, 2.66582e-12, 6.16333e-10, 7.21115e-09, 2.18066e-13, 2.41898e-12, 1.22386e-10, 5.87055e-25, 1.53479e-09, 2.82282e-15, 7.07822e-07, 5.87055e-25, 5.87055e-25, 1.11259e-11
0.515603, 0, 9.97951e-07, 4.50606e-10, 1.41421, -9.97951e-07, 4.51243e-10, 4.50606e-10, 4.50681e-10, 4.50754e-10, 4.50863e-10, 2.08622e-09, 4.96566e-10, 5.02052e-10, 5.66522e-10, 2.67524e-09, 4.60008e-10, 2.62453e-09, 1.05332e-08, 4.51375e-10, 4.59138e-10, 6.48713e-10, 4.50606e-10, 2.9375e-09, 4.50616e-10, 9.78876e-07, 4.50606e-10, 4.50606e-10, 4.89849e-10
0.523467, 0, 1.38027e-06, 1.58438e-09, 1.41421, -1.38027e-06, 1.58614e-09, 1.58438e-09, 1.58459e-09, 1.58479e-09, 1.58509e-09, 6.08553e-09, 1.71086e-09, 1.72596e-09, 1.89799e-09, 7.70646e-09, 1.61026e-09, 7.56692e-09, 1.55976e-08, 1.5865e-09, 1.60786e-09, 1.90324e-09, 1.58438e-09, 5.5917e-09, 1.58441e-09, 1.34458e-06, 1.58438e-09, 1.58438e-09, 1.69238e-09
0.531331, 0, 1.90518e-06, 4.34905e-09, 1.41421, -1.90518e-06, 4.35346e-09, 4.34905e-09, 4.34957e-09, 4.35007e-09, 4.35083e-09, 1.56571e-08, 4.6668e-09, 4.70473e-09, 5.12974e-09, 1.97293e-08, 4.41406e-09, 1.93787e-08, 2.37114e-08, 4.35437e-09, 4.40804e-09, 4.85911e-09, 4.34905e-09, 1.07658e-08, 4.34912e-09, 1.83531e-06, 4.34905e-09, 4.34905e-09, 4.62036e-09
0.539195, 0, 2.63252e-06, 1.0901e-08, 1.41421, -2.63252e-06, 1.09115e-08, 1.0901e-08, 1.09022e-08, 1.09034e-08, 1.09052e-08, 3.7942e-08, 1.16608e-08, 1.17515e-08, 1.27558e-08, 4.768e-08, 1.10564e-08, 4.68417e-08, 3.75003e-08, 1.09137e-08, 1.1042e-08, 1.17116e-08, 1.0901e-08, 2.11044e-08, 1.09012e-08, 2.49071e-06, 1.0901e-08, 1.0901e-08, 1.15498e-08
0.547058, 0, 3.65798e-06, 2.60183e-08, 1.41421, -3.65798e-06, 2.60427e-08, 2.60183e-08, 2.60212e-08, 2.6024e-08, 2.60282e-08, 8.84687e-08, 2.77732e-08, 2.79826e-08, 3.02783e-08, 1.10958e-07, 2.63773e-08, 1.09022e-07, 6.2352e-08, 2.60477e-08, 2.63441e-08, 2.72977e-08, 2.60183e-08, 4.21204e-08, 2.60187e-08, 3.36364e-06, 2.60183e-08, 2.60183e-08, 2.75167e-08
0.554922, 0, 5.14283e-06, 5.99861e-08, 1.41421, -5.14283e-06, 6.00407e-08, 5.99861e-08, 5.99925e-08, 5.99987e-08, 6.00081e-08, 2.00064e-07, 6.39222e-08, 6.43921e-08, 6.9812e-08, 2.50509e-07, 6.07913e-08, 2.46166e-07, 1.09338e-07, 6.00519e-08, 6.07168e-08, 6.1991e-08, 5.99861e-08, 8.52198e-08, 5.99869e-08, 4.52623e-06, 5.99861e-08, 5.99861e-08, 6.33469e-08
0.562786, 0, 7.36906e-06, 1.34336e-07, 1.41421, -7.36906e-06, 1.34455e-07, 1.34336e-07, 1.3435e-07, 1.34364e-07, 1.34384e-07, 4.40221e-07, 1.42931e-07, 1.43957e-07, 1.56421e-07, 5.50376e-07, 1.36095e-07, 5.40893e-07, 2.01e-07, 1.3448e-07, 1.35932e-07, 1.37455e-07, 1.34336e-07, 1.73519e-07, 1.34338e-07, 6.08026e-06, 1.34336e-07, 1.34336e-07, 1.41675e-07
0.570649, 0, 1.08493e-05, 2.92902e-07, 1.41421, -1.08493e-05, 2.93156e-07, 2.92902e-07, 2.92932e-07, 2.92961e-07, 2.93005e-07, 9.43895e-07, 3.11195e-07, 3.13379e-07, 3.47954e-07, 1.17833e-06, 2.96645e-07, 1.15815e-06, 3.82456e-07, 2.93208e-07, 2.96298e-07, 2.97719e-07, 2.92902e-07, 3.53217e-07, 2.92906e-07, 8.17561e-06, 2.92902e-07, 2.92902e-07, 3.08522e-07
