   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_63.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.49512, 400.242, 387.29, 39.8289, 20.056, 12.9523, 0, 39.8289, 39.8289, 40.8382, 39.8601, 386.246, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8289, 39.8316, 39.8289
5.503, 376.815, 346.578, 39.9201, 19.4632, 30.2371, 0, 39.9202, 39.9202, 40.8957, 39.9517, 345.569, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9201, 39.9225, 39.9201
5.51089, 333.751, 307.661, 40.0107, 18.3235, 26.0897, 0, 40.0107, 40.0107, 40.9608, 40.0426, 306.677, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0107, 40.0127, 40.0107
5.51877, 268.738, 271.128, 40.1005, 16.4541, -2.38989, 0, 40.1005, 40.1005, 41.0323, 40.1329, 270.162, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1005, 40.1022, 40.1005
5.52665, 224.408, 237.42, 40.1895, 15.0468, -13.0125, 0, 40.1896, 40.1896, 41.1091, 40.2225, 236.466, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.1895, 40.191, 40.1895
5.53453, 185.242, 206.821, 40.2779, 13.6836, -21.5786, 0, 40.2779, 40.2779, 41.1902, 40.3114, 205.873, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.2779, 40.279, 40.2779
5.54242, 179.451, 179.473, 40.3654, 13.4704, -0.0221405, 0, 40.3654, 40.3654, 41.2746, 40.3999, 178.528, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3654, 40.3664, 40.3654
5.5503, 176.496, 155.402, 40.4522, 13.3602, 21.0947, 0, 40.4522, 40.4522, 41.3616, 40.4878, 154.456, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.4522, 40.453, 40.4522
5.55818, 121.176, 134.52, 40.5382, 11.0985, -13.3441, 0, 40.5382, 40.5382, 41.4504, 40.5755, 133.57, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5382, 40.5388, 40.5382
5.56606, 107.259, 116.665, 40.6233, 10.4527, -9.40573, 0, 40.6233, 40.6234, 41.5404, 40.6633, 115.708, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6233, 40.6238, 40.6233
5.57395, 83.6499, 101.611, 40.7077, 9.25472, -17.9613, 0, 40.7077, 40.7077, 41.6313, 40.7514, 100.643, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7077, 40.7081, 40.7077
5.58183, 71.2433, 89.0926, 40.7913, 8.55823, -17.8493, 0, 40.7913, 40.7913, 41.7227, 40.8405, 88.1116, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7913, 40.7916, 40.7913
5.58971, 59.7245, 78.8264, 40.874, 7.8565, -19.1018, 0, 40.874, 40.874, 41.8141, 40.9316, 77.8284, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.874, 40.8742, 40.874
5.59759, 41.8504, 70.5223, 40.9559, 6.62196, -28.672, 0, 40.9559, 40.9559, 41.9055, 41.0259, 69.5025, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9559, 40.9561, 40.9559
5.60548, 45.4879, 63.8992, 41.0369, 6.89115, -18.4113, 0, 41.0369, 41.037, 41.9966, 41.1253, 62.851, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0369, 41.0371, 41.0369
5.61336, 37.0383, 58.6945, 41.1171, 6.24806, -21.6562, 0, 41.1171, 41.1172, 42.0872, 41.2324, 57.6091, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1171, 41.1172, 41.1171
5.62124, 39.5568, 54.6688, 41.1965, 6.44646, -15.112, 0, 41.1965, 41.1965, 42.1773, 41.3506, 53.5337, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965, 41.1965
5.62912, 32.1876, 51.6122, 41.2749, 5.84701, -19.4247, 0, 41.2749, 41.275, 42.2668, 41.485, 50.4102, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.2749, 41.275, 41.2749
5.637, 32.4348, 49.344, 41.3525, 5.86812, -16.9091, 0, 41.3525, 41.3525, 42.3556, 41.6419, 48.0514, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3525, 41.3526, 41.3525
5.64489, 24.1706, 47.7143, 41.4292, 5.11572, -23.5437, 0, 41.4292, 41.4292, 42.4436, 41.8299, 46.2992, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292, 41.4292
5.65277, 27.2149, 46.6033, 41.505, 5.40508, -19.3885, 0, 41.505, 41.505, 42.5309, 42.06, 45.0224, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505, 41.505
5.66065, 21.7266, 45.9184, 41.5799, 4.87099, -24.1918, 0, 41.5799, 41.5799, 42.6173, 42.3462, 44.1145, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799, 41.5799
5.66854, 28.9716, 45.5928, 41.6538, 5.56521, -16.6212, 0, 41.6538, 41.6538, 42.7029, 42.7061, 43.4913, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538, 41.6538
5.67642, 15.2297, 45.5831, 41.7268, 4.15086, -30.3535, 0, 41.7268, 41.7268, 42.7876, 43.1612, 43.0879, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268, 41.7268
5.6843, 19.7287, 45.8673, 41.7988, 4.66141, -26.1386, 0, 41.7988, 41.7988, 42.8715, 43.7373, 42.8561, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988, 41.7988
5.69218, 22.7245, 46.4422, 41.8699, 4.97238, -23.7177, 0, 41.8699, 41.8699, 42.9544, 44.465, 42.7626, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699, 41.8699
5.70007, 25.3878, 47.3218, 41.9399, 5.23334, -21.9341, 0, 41.9399, 41.9399, 43.0363, 45.3794, 42.7859, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399, 41.9399
5.70795, 31.3072, 48.5353, 42.0089, 5.77124, -17.2281, 0, 42.0089, 42.0089, 43.1173, 46.5202, 42.9156, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089, 42.0089
5.71583, 24.5037, 50.1248, 42.0769, 5.14818, -25.6211, 0, 42.0769, 42.0769, 43.1973, 47.9307, 43.1505, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769, 42.0769
5.72371, 26.9154, 52.1437, 42.1437, 5.3773, -25.2283, 0, 42.1437, 42.1437, 43.2762, 49.657, 43.4978, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437, 42.1437
5.7316, 37.3579, 54.6544, 42.2094, 6.27359, -17.2965, 0, 42.2094, 42.2094, 43.354, 51.7468, 43.9724, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094, 42.2094
5.73948, 36.4996, 57.725, 42.2739, 6.2048, -21.2254, 0, 42.2739, 42.2739, 43.4307, 54.2463, 44.5958, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739, 42.2739
5.74736, 40.4154, 61.4269, 42.3371, 6.51271, -21.0115, 0, 42.3371, 42.3371, 43.5061, 57.1987, 45.3963, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371, 42.3371
5.75524, 53.816, 65.8301, 42.3989, 7.47101, -12.0141, 0, 42.3989, 42.399, 43.5802, 60.6403, 46.4074, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989, 42.3989
5.76312, 58.644, 71.0001, 42.4592, 7.78743, -12.3561, 0, 42.4592, 42.4592, 43.6527, 64.5981, 47.6676, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592, 42.4592
5.77101, 73.1991, 76.9928, 42.5178, 8.67174, -3.79369, 0, 42.5178, 42.5179, 43.7237, 69.0858, 49.2189, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178, 42.5178
5.77889, 82.9527, 83.8485, 42.5745, 9.21698, -0.895805, 0, 42.5745, 42.5746, 43.7928, 74.0996, 51.1052, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745, 42.5745
5.78677, 93.6017, 91.5885, 42.6291, 9.77761, 2.01311, 0, 42.6291, 42.6291, 43.8597, 79.6164, 53.3706, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291, 42.6291
5.79466, 90.7501, 100.21, 42.6813, 9.63068, -9.45975, 0, 42.6813, 42.6813, 43.9243, 85.5912, 56.0568, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813, 42.6813
5.80254, 92.2777, 109.679, 42.7306, 9.70967, -17.4008, 0, 42.7306, 42.7306, 43.9861, 91.9538, 59.1998, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306, 42.7306
5.81042, 116.284, 119.93, 42.7766, 10.8758, -3.64646, 0, 42.7766, 42.7767, 44.0446, 98.611, 62.828, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766, 42.7766
5.8183, 136.621, 130.863, 42.819, 11.7738, 5.75783, 0, 42.819, 42.819, 44.0995, 105.445, 66.9571, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819, 42.819
5.82619, 164.525, 142.342, 42.8569, 12.9045, 22.1833, 0, 42.8569, 42.8569, 44.15, 112.317, 71.5885, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569, 42.8569
5.83407, 163.346, 154.195, 42.8898, 12.8587, 9.15102, 0, 42.8898, 42.8898, 44.1955, 119.074, 76.7055, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898, 42.8898
5.84195, 177.893, 166.218, 42.917, 13.4124, 11.6748, 0, 42.9171, 42.9171, 44.2354, 125.547, 82.2698, 42.917, 42.917, 42.917, 42.917, 42.917, 42.917, 42.917, 42.917, 42.917, 42.917, 42.917, 42.9171, 42.917, 42.917, 42.917, 42.917
5.84983, 202.388, 178.181, 42.9378, 14.2964, 24.2072, 0, 42.9378, 42.9378, 44.2688, 131.566, 88.2214, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378, 42.9378
5.85772, 210.356, 189.831, 42.9512, 14.5724, 20.5246, 0, 42.9512, 42.9512, 44.295, 136.961, 94.4775, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512, 42.9512
5.8656, 211.727, 200.905, 42.9564, 14.6194, 10.8217, 0, 42.9564, 42.9564, 44.313, 141.574, 100.931, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564, 42.9564
5.87348, 214.651, 211.138, 42.9526, 14.7191, 3.51288, 0, 42.9526, 42.9526, 44.3221, 145.264, 107.457, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526, 42.9526
5.88136, 209.718, 220.268, 42.9391, 14.5505, -10.5505, 0, 42.9391, 42.9391, 44.3215, 147.915, 113.91, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391, 42.9391
5.88925, 247.192, 228.058, 42.9152, 15.7858, 19.1337, 0, 42.9152, 42.9152, 44.3105, 149.443, 120.135, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152, 42.9152
5.89713, 242.789, 234.296, 42.8802, 15.6457, 8.49306, 0, 42.8802, 42.8802, 44.2886, 149.8, 125.968, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802, 42.8802
5.90501, 236.148, 238.81, 42.8338, 15.4321, -2.66142, 0, 42.8338, 42.8338, 44.2552, 148.974, 131.249, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338, 42.8338
5.91289, 265.715, 241.473, 42.7757, 16.362, 24.2417, 0, 42.7757, 42.7757, 44.2103, 146.993, 135.821, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757, 42.7757
5.92078, 257.901, 242.211, 42.7059, 16.1214, 15.6896, 0, 42.7059, 42.7059, 44.1538, 143.922, 139.548, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059, 42.7059
5.92866, 260.976, 241.006, 42.6248, 16.2165, 19.9698, 0, 42.6248, 42.6248, 44.086, 139.859, 142.311, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248, 42.6248
5.93654, 262.053, 237.894, 42.5328, 16.2497, 24.1592, 0, 42.5328, 42.5328, 44.0074, 134.929, 144.023, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328, 42.5328
5.94442, 258.35, 232.967, 42.4307, 16.1354, 25.3826, 0, 42.4307, 42.4308, 43.9189, 129.281, 144.628, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307, 42.4307
5.95231, 238.684, 226.366, 42.3198, 15.514, 12.3177, 0, 42.3198, 42.3198, 43.8216, 123.077, 144.107, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198, 42.3198
5.96019, 238.127, 218.275, 42.2014, 15.496, 19.8522, 0, 42.2014, 42.2014, 43.7171, 116.484, 142.476, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014, 42.2014
5.96807, 202.817, 208.914, 42.077, 14.3114, -6.09714, 0, 42.077, 42.077, 43.607, 109.671, 139.79, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077, 42.077
5.97595, 206.733, 198.527, 41.9484, 14.4476, 8.20604, 0, 41.9484, 41.9484, 43.493, 102.797, 136.133, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484, 41.9484
5.98384, 189.903, 187.371, 41.8175, 13.8529, 2.53201, 0, 41.8175, 41.8175, 43.3774, 96.0078, 131.62, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175, 41.8175
5.99172, 191.565, 175.71, 41.6864, 13.9127, 15.8549, 0, 41.6864, 41.6864, 43.2624, 89.4323, 126.388, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864, 41.6864
5.9996, 167.326, 163.8, 41.5569, 13.0125, 3.52571, 0, 41.5569, 41.5569, 43.1505, 83.1766, 120.586, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.5569, 41.557, 41.5569
6.00748, 158.409, 151.886, 41.4311, 12.6653, 6.52313, 0, 41.4311, 41.4311, 43.0446, 77.3256, 114.377, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4311, 41.4312, 41.4311
6.01537, 138.866, 140.187, 41.3107, 11.8687, -1.32117, 0, 41.3107, 41.3107, 42.9477, 71.9395, 107.921, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3107, 41.3109, 41.3107
6.02325, 108.653, 128.896, 41.1974, 10.5192, -20.2437, 0, 41.1974, 41.1974, 42.8634, 67.0563, 101.371, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1974, 41.1976, 41.1974
6.03113, 109.195, 118.179, 41.0926, 10.5449, -8.98348, 0, 41.0926, 41.0926, 42.7965, 62.6944, 94.8728, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0926, 41.0929, 41.0926
6.03901, 93.3601, 108.163, 40.9974, 9.76525, -14.8028, 0, 40.9974, 40.9974, 42.7528, 58.8527, 88.5517, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9974, 40.9978, 40.9974
6.0469, 94.0603, 98.9485, 40.9127, 9.80104, -4.88823, 0, 40.9127, 40.9127, 42.7409, 55.5166, 82.5159, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9127, 40.9133, 40.9127
6.05478, 82.8551, 90.6042, 40.8391, 9.21168, -7.74915, 0, 40.8391, 40.8392, 42.7726, 52.6585, 76.8506, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8391, 40.8399, 40.8391
6.06266, 64.7665, 83.1737, 40.7769, 8.17107, -18.4072, 0, 40.7769, 40.777, 42.8652, 50.2426, 71.6187, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.7769, 40.778, 40.7769
6.07054, 47.91, 76.6833, 40.7262, 7.0647, -28.7733, 0, 40.7262, 40.7262, 43.0439, 48.2281, 66.8622, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7262, 40.7276, 40.7262
6.07843, 50.0753, 71.1464, 40.6866, 7.21632, -21.0711, 0, 40.6867, 40.6867, 43.3454, 46.5703, 62.6021, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6866, 40.6884, 40.6866
6.08631, 47.2004, 66.575, 40.6579, 7.0143, -19.3746, 0, 40.6579, 40.6579, 43.8224, 45.2246, 58.8414, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6579, 40.6601, 40.6579
6.09419, 44.193, 62.9906, 40.6393, 6.79654, -18.7977, 0, 40.6393, 40.6393, 44.5503, 44.1473, 55.5687, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6393, 40.6421, 40.6393
6.10207, 47.51, 60.4355, 40.6301, 7.03633, -12.9256, 0, 40.6301, 40.6301, 45.6353, 43.2971, 52.7596, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6301, 40.6336, 40.6301
6.10996, 49.3055, 58.9889, 40.6295, 7.16278, -9.68342, 0, 40.6295, 40.6295, 47.2251, 42.6365, 50.3818, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6295, 40.6339, 40.6295
6.11784, 43.2514, 58.7824, 40.6365, 6.72692, -15.531, 0, 40.6365, 40.6365, 49.5224, 42.1316, 48.396, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6365, 40.6419, 40.6365
6.12572, 57.8292, 60.0205, 40.6503, 7.73493, -2.19135, 0, 40.6503, 40.6503, 52.8016, 41.7528, 46.7602, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6503, 40.6568, 40.6503
6.1336, 55.529, 63.0015, 40.6699, 7.58479, -7.4725, 0, 40.6699, 40.6699, 57.4273, 41.475, 45.4312, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6699, 40.6777, 40.6699
6.14149, 72.1342, 68.1424, 40.6945, 8.61012, 3.99181, 0, 40.6945, 40.6945, 63.8788, 41.2767, 44.3666, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.6945, 40.7036, 40.6945
6.14937, 86.3661, 76.0063, 40.7231, 9.40032, 10.3597, 0, 40.7231, 40.7231, 72.7753, 41.1404, 43.526, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7231, 40.7338, 40.7231
6.15725, 98.667, 87.3288, 40.755, 10.0333, 11.3382, 0, 40.755, 40.755, 84.9021, 41.0517, 42.8726, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.755, 40.7674, 40.755
