   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_317.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.24415, 7.98541, 13.9297, 10.0747, 3.15997, -5.9443, 0, 10.0747, 10.0747, 10.0747, 10.1734, 10.0788, 10.0747, 10.0768, 11.887, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 10.0747, 12.0119, 10.0747, 10.0751, 10.0747
3.25201, 12.9623, 13.9016, 10.1321, 3.86812, -0.93926, 0, 10.1321, 10.1321, 10.1321, 10.2308, 10.1362, 10.1321, 10.1341, 11.9856, 10.1321, 10.1321, 10.1321, 10.1321, 10.1321, 10.1321, 10.1321, 10.1321, 10.1321, 10.1321, 11.9424, 10.1321, 10.1328, 10.1321
3.25988, 10.9808, 13.885, 10.1939, 3.60289, -2.90424, 0, 10.1939, 10.1939, 10.1939, 10.2926, 10.198, 10.1939, 10.1957, 12.0891, 10.1939, 10.1939, 10.1939, 10.1939, 10.1939, 10.1939, 10.1939, 10.1939, 10.1939, 10.1939, 11.884, 10.1939, 10.195, 10.1939
3.26774, 10.4969, 13.8799, 10.2592, 3.5351, -3.38292, 0, 10.2592, 10.2592, 10.2592, 10.358, 10.2633, 10.2593, 10.2608, 12.1966, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 11.8363, 10.2592, 10.2609, 10.2592
3.27561, 13.9078, 13.8858, 10.3273, 3.98846, 0.0220146, 0, 10.3273, 10.3273, 10.3273, 10.4261, 10.3314, 10.3274, 10.3288, 12.3072, 10.3273, 10.3273, 10.3273, 10.3273, 10.3273, 10.3273, 10.3273, 10.3273, 10.3273, 10.3273, 11.7991, 10.3273, 10.3299, 10.3273
3.28347, 8.18654, 13.9025, 10.3974, 3.19164, -5.71591, 0, 10.3974, 10.3974, 10.3974, 10.4961, 10.4014, 10.3974, 10.3986, 12.4201, 10.3974, 10.3974, 10.3974, 10.3974, 10.3974, 10.3974, 10.3974, 10.3974, 10.3974, 10.3974, 11.7718, 10.3974, 10.4012, 10.3974
3.29134, 1.99755, 13.9293, 10.4685, 1.99939, -11.9317, 0, 10.4685, 10.4685, 10.4685, 10.5673, 10.4726, 10.4686, 10.4696, 12.5345, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 10.4685, 11.7538, 10.4685, 10.4741, 10.4685
3.2992, 14.4715, 13.9656, 10.54, 4.05851, 0.505904, 0, 10.54, 10.54, 10.54, 10.6388, 10.5441, 10.5401, 10.541, 12.6496, 10.54, 10.54, 10.54, 10.54, 10.54, 10.54, 10.54, 10.54, 10.54, 10.54, 11.7442, 10.54, 10.548, 10.54
3.30707, 9.99517, 14.0106, 10.6112, 3.4634, -4.01546, 0, 10.6112, 10.6112, 10.6112, 10.7099, 10.6152, 10.6112, 10.612, 12.7647, 10.6112, 10.6112, 10.6112, 10.6112, 10.6112, 10.6112, 10.6112, 10.6112, 10.6112, 10.6112, 11.7422, 10.6112, 10.6224, 10.6112
3.31493, 6.46424, 14.0636, 10.6813, 2.90934, -7.59937, 0, 10.6813, 10.6813, 10.6813, 10.78, 10.6854, 10.6813, 10.682, 12.8791, 10.6813, 10.6813, 10.6813, 10.6813, 10.6813, 10.6813, 10.6813, 10.6813, 10.6813, 10.6813, 11.7465, 10.6813, 10.6969, 10.6813
3.3228, 8.39261, 14.1237, 10.7497, 3.22376, -5.73111, 0, 10.7497, 10.7498, 10.7497, 10.8485, 10.7538, 10.7498, 10.7503, 12.9924, 10.7497, 10.7497, 10.7497, 10.7497, 10.7497, 10.7497, 10.7497, 10.7497, 10.7497, 10.7497, 11.7562, 10.7497, 10.7711, 10.7497
3.33066, 15.9854, 14.19, 10.8161, 4.24092, 1.79536, 0, 10.8161, 10.8161, 10.8161, 10.9148, 10.8201, 10.8161, 10.8166, 13.104, 10.8161, 10.8161, 10.8161, 10.8161, 10.8161, 10.8161, 10.8161, 10.8161, 10.8161, 10.8161, 11.7699, 10.8161, 10.8448, 10.8161
3.33853, 12.6003, 14.2619, 10.8798, 3.82104, -1.66153, 0, 10.8798, 10.8798, 10.8798, 10.9786, 10.8839, 10.8798, 10.8802, 13.2134, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 10.8798, 11.7867, 10.8798, 10.918, 10.8798
3.34639, 9.99266, 14.3386, 10.9407, 3.46304, -4.34593, 0, 10.9407, 10.9407, 10.9407, 11.0394, 10.9448, 10.9407, 10.941, 13.3207, 10.9407, 10.9407, 10.9407, 10.9407, 10.9407, 10.9407, 10.9407, 10.9407, 10.9407, 10.9407, 11.8054, 10.9407, 10.9906, 10.9407
3.35426, 7.53576, 14.4198, 10.9984, 3.088, -6.88406, 0, 10.9985, 10.9985, 10.9984, 11.0972, 11.0025, 10.9985, 10.9988, 13.4257, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 10.9984, 11.825, 10.9984, 11.0627, 10.9984
3.36212, 8.90446, 14.5055, 11.0531, 3.30219, -5.601, 0, 11.0531, 11.0531, 11.0531, 11.1518, 11.0572, 11.0531, 11.0534, 13.5291, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.8448, 11.0531, 11.1345, 11.0531
3.36998, 9.08597, 14.5959, 11.1046, 3.32956, -5.50993, 0, 11.1046, 11.1046, 11.1046, 11.2034, 11.1087, 11.1046, 11.1049, 13.6316, 11.1046, 11.1046, 11.1046, 11.1046, 11.1046, 11.1046, 11.1046, 11.1046, 11.1046, 11.1046, 11.8641, 11.1046, 11.2062, 11.1046
3.37785, 5.44491, 14.6922, 11.1532, 2.72854, -9.24728, 0, 11.1532, 11.1532, 11.1532, 11.252, 11.1573, 11.1533, 11.1535, 13.7348, 11.1532, 11.1532, 11.1532, 11.1532, 11.1532, 11.1532, 11.1532, 11.1532, 11.1532, 11.1532, 11.8825, 11.1532, 11.2781, 11.1532
3.38571, 9.99279, 14.7965, 11.1993, 3.46306, -4.80367, 0, 11.1993, 11.1993, 11.1993, 11.2981, 11.2034, 11.1994, 11.1995, 13.8417, 11.1993, 11.1993, 11.1993, 11.1993, 11.1993, 11.1993, 11.1993, 11.1993, 11.1993, 11.1993, 11.8997, 11.1993, 11.3505, 11.1993
3.39358, 10.9927, 14.9125, 11.2432, 3.60454, -3.9198, 0, 11.2432, 11.2433, 11.2432, 11.342, 11.2473, 11.2433, 11.2435, 13.9566, 11.2432, 11.2432, 11.2432, 11.2432, 11.2432, 11.2432, 11.2432, 11.2432, 11.2432, 11.2432, 11.9157, 11.2432, 11.4235, 11.2432
3.40144, 11.7629, 15.0467, 11.2856, 3.70984, -3.28377, 0, 11.2856, 11.2856, 11.2856, 11.3843, 11.2897, 11.2856, 11.2858, 14.0868, 11.2856, 11.2856, 11.2856, 11.2856, 11.2856, 11.2856, 11.2856, 11.2856, 11.2856, 11.2856, 11.9306, 11.2856, 11.4973, 11.2856
3.40931, 8.6627, 15.2094, 11.327, 3.26538, -6.54668, 0, 11.327, 11.327, 11.327, 11.4257, 11.3311, 11.327, 11.3272, 14.2435, 11.327, 11.327, 11.327, 11.327, 11.327, 11.327, 11.327, 11.327, 11.327, 11.327, 11.9448, 11.327, 11.5719, 11.327
3.41717, 8.42801, 15.417, 11.368, 3.22924, -6.98901, 0, 11.3681, 11.3681, 11.368, 11.4668, 11.3721, 11.3681, 11.3683, 14.4443, 11.368, 11.368, 11.368, 11.368, 11.368, 11.368, 11.368, 11.368, 11.368, 11.368, 11.9586, 11.368, 11.6471, 11.368
3.42504, 9.5528, 15.6952, 11.4095, 3.39894, -6.14238, 0, 11.4095, 11.4095, 11.4095, 11.5082, 11.4136, 11.4095, 11.4097, 14.7157, 11.4095, 11.4095, 11.4095, 11.4095, 11.4095, 11.4095, 11.4095, 11.4095, 11.4095, 11.4095, 11.9726, 11.4095, 11.7227, 11.4095
3.4329, 15.0201, 16.0829, 11.452, 4.12554, -1.06285, 0, 11.452, 11.452, 11.452, 11.5507, 11.4561, 11.452, 11.4522, 15.0979, 11.452, 11.452, 11.452, 11.452, 11.452, 11.452, 11.452, 11.452, 11.452, 11.452, 11.9875, 11.452, 11.7983, 11.452
3.44077, 18.6824, 16.6384, 11.4961, 4.54779, 2.04399, 0, 11.4961, 11.4961, 11.4961, 11.5949, 11.5002, 11.4962, 11.4963, 15.6503, 11.4961, 11.4961, 11.4961, 11.4961, 11.4961, 11.4961, 11.4961, 11.4961, 11.4961, 11.4961, 12.0037, 11.4961, 11.8734, 11.4961
3.44863, 19.693, 17.4471, 11.5425, 4.65758, 2.24598, 0, 11.5425, 11.5425, 11.5425, 11.6412, 11.5465, 11.5426, 11.5427, 16.4594, 11.5425, 11.5425, 11.5425, 11.5425, 11.5425, 11.5425, 11.5425, 11.5425, 11.5425, 11.5425, 12.022, 11.5425, 11.9474, 11.5425
3.4565, 22.8426, 18.6314, 11.5915, 4.98424, 4.21124, 0, 11.5915, 11.5915, 11.5915, 11.6902, 11.5956, 11.5916, 11.5917, 17.6486, 11.5915, 11.5915, 11.5915, 11.5915, 11.5915, 11.5915, 11.5915, 11.5915, 11.5915, 11.5915, 12.0428, 11.5915, 12.0197, 11.5915
3.46436, 24.946, 20.3635, 11.6436, 5.19096, 4.58249, 0, 11.6436, 11.6436, 11.6436, 11.7423, 11.6476, 11.6437, 11.6438, 19.391, 11.6436, 11.6436, 11.6436, 11.6436, 11.6436, 11.6436, 11.6436, 11.6436, 11.6436, 11.6436, 12.0667, 11.6436, 12.0897, 11.6436
3.47223, 20.2829, 22.8807, 11.6989, 4.72048, -2.5978, 0, 11.6989, 11.6989, 11.6989, 11.7977, 11.703, 11.699, 11.6991, 21.9243, 11.6989, 11.6989, 11.6989, 11.6989, 11.6989, 11.6989, 11.6989, 11.6989, 11.6989, 11.6989, 12.094, 11.6989, 12.1569, 11.6989
3.48009, 30.9961, 26.5017, 11.7577, 5.74422, 4.4944, 0, 11.7577, 11.7577, 11.7577, 11.8564, 11.7618, 11.7578, 11.7579, 25.5677, 11.7577, 11.7577, 11.7577, 11.7577, 11.7577, 11.7577, 11.7577, 11.7577, 11.7577, 11.7577, 12.1251, 11.7577, 12.2209, 11.7577
3.48796, 38.8675, 31.6469, 11.8199, 6.39277, 7.22058, 0, 11.8199, 11.8199, 11.8199, 11.9186, 11.824, 11.8201, 11.8201, 30.7415, 11.8199, 11.8199, 11.8199, 11.8199, 11.8199, 11.8199, 11.8199, 11.8199, 11.8199, 11.8199, 12.1601, 11.8199, 12.2817, 11.8199
3.49582, 48.8539, 38.8566, 11.8855, 7.13119, 9.99734, 0, 11.8855, 11.8855, 11.8855, 11.9842, 11.8896, 11.8858, 11.8858, 37.9859, 11.8855, 11.8855, 11.8855, 11.8855, 11.8855, 11.8855, 11.8855, 11.8855, 11.8855, 11.8855, 12.1991, 11.8855, 12.3391, 11.8855
3.50368, 58.3994, 48.8087, 11.9543, 7.7717, 9.59071, 0, 11.9543, 11.9544, 11.9543, 12.0531, 11.9584, 11.9547, 11.9546, 47.9781, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 11.9543, 12.2422, 11.9543, 12.3936, 11.9543
3.51155, 73.9376, 62.3322, 12.0262, 8.71422, 11.6054, 0, 12.0262, 12.0262, 12.0262, 12.125, 12.0303, 12.0267, 12.0265, 61.5465, 12.0262, 12.0262, 12.0262, 12.0262, 12.0262, 12.0262, 12.0262, 12.0262, 12.0262, 12.0262, 12.2892, 12.0262, 12.4454, 12.0262
3.51941, 83.085, 80.4128, 12.1009, 9.22415, 2.67216, 0, 12.1009, 12.1009, 12.1009, 12.1997, 12.105, 12.1014, 12.1012, 79.6756, 12.1009, 12.1009, 12.1009, 12.1009, 12.1009, 12.1009, 12.1009, 12.1009, 12.1009, 12.1009, 12.3401, 12.1009, 12.4952, 12.1009
3.52728, 120.678, 104.187, 12.1781, 11.076, 16.491, 0, 12.1781, 12.1781, 12.1781, 12.2769, 12.1822, 12.1787, 12.1784, 103.501, 12.1781, 12.1781, 12.1781, 12.1781, 12.1781, 12.1781, 12.1781, 12.1781, 12.1781, 12.1781, 12.3946, 12.1781, 12.5439, 12.1781
3.53514, 146.717, 134.923, 12.2575, 12.195, 11.7939, 0, 12.2575, 12.2575, 12.2575, 12.3563, 12.2616, 12.2583, 12.2578, 134.29, 12.2575, 12.2575, 12.2575, 12.2575, 12.2575, 12.2575, 12.2575, 12.2575, 12.2575, 12.2575, 12.4527, 12.2575, 12.5922, 12.2575
3.54301, 208.765, 173.977, 12.3389, 14.5177, 34.7875, 0, 12.3389, 12.3389, 12.3389, 12.4376, 12.343, 12.3399, 12.3392, 173.396, 12.3389, 12.3389, 12.3389, 12.3389, 12.3389, 12.3389, 12.3389, 12.3389, 12.3389, 12.3389, 12.5139, 12.3389, 12.6411, 12.3389
3.55087, 249.636, 222.741, 12.4219, 15.863, 26.8946, 0, 12.4219, 12.4219, 12.4219, 12.5207, 12.426, 12.4231, 12.4223, 222.211, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.4219, 12.5782, 12.4219, 12.6915, 12.4219
3.55874, 315.223, 282.545, 12.5064, 17.8107, 32.6779, 0, 12.5064, 12.5064, 12.5064, 12.6051, 12.5105, 12.5078, 12.5067, 282.063, 12.5064, 12.5064, 12.5064, 12.5064, 12.5064, 12.5064, 12.5064, 12.5064, 12.5064, 12.5064, 12.6452, 12.5064, 12.7442, 12.5064
3.5666, 368.67, 354.565, 12.592, 19.2528, 14.1055, 0, 12.592, 12.592, 12.592, 12.6908, 12.5961, 12.5937, 12.5924, 354.129, 12.592, 12.592, 12.592, 12.592, 12.592, 12.592, 12.592, 12.592, 12.592, 12.592, 12.7149, 12.592, 12.8001, 12.592
3.57447, 441.562, 439.691, 12.6787, 21.0609, 1.87079, 0, 12.6787, 12.6787, 12.6787, 12.7774, 12.6828, 12.6806, 12.679, 439.297, 12.6787, 12.6787, 12.6787, 12.6787, 12.6787, 12.6787, 12.6787, 12.6787, 12.6787, 12.6787, 12.7868, 12.6787, 12.8597, 12.6787
3.58233, 585.353, 538.411, 12.7662, 24.2354, 46.9417, 0, 12.7662, 12.7662, 12.7662, 12.8649, 12.7702, 12.7684, 12.7665, 538.054, 12.7662, 12.7662, 12.7662, 12.7662, 12.7662, 12.7662, 12.7662, 12.7662, 12.7662, 12.7662, 12.8609, 12.7662, 12.9237, 12.7662
3.5902, 731.997, 650.66, 12.8543, 27.0924, 81.3375, 0, 12.8543, 12.8544, 12.8543, 12.9531, 12.8584, 12.8569, 12.8547, 650.333, 12.8543, 12.8543, 12.8543, 12.8543, 12.8543, 12.8543, 12.8543, 12.8543, 12.8543, 12.8543, 12.937, 12.8543, 12.9925, 12.8543
3.59806, 840.223, 775.701, 12.9431, 29.0211, 64.5219, 0, 12.9431, 12.9431, 12.9431, 13.0419, 12.9472, 12.946, 12.9435, 775.399, 12.9431, 12.9431, 12.9431, 12.9431, 12.9431, 12.9431, 12.9431, 12.9431, 12.9431, 12.9431, 13.0149, 12.9431, 13.0666, 12.9431
3.60593, 968.239, 912.046, 13.0324, 31.1487, 56.1925, 0, 13.0324, 13.0324, 13.0324, 13.1311, 13.0364, 13.0356, 13.0328, 911.764, 13.0324, 13.0324, 13.0324, 13.0324, 13.0324, 13.0324, 13.0324, 13.0324, 13.0324, 13.0324, 13.0944, 13.0324, 13.1461, 13.0324
3.61379, 1114.28, 1057.41, 13.122, 33.4108, 56.8695, 0, 13.1221, 13.1221, 13.122, 13.2208, 13.1261, 13.1256, 13.1225, 1057.14, 13.122, 13.122, 13.122, 13.122, 13.122, 13.122, 13.122, 13.122, 13.122, 13.122, 13.1754, 13.122, 13.2313, 13.122
3.62166, 1264.43, 1208.7, 13.2121, 35.5869, 55.7277, 0, 13.2121, 13.2121, 13.2121, 13.3109, 13.2162, 13.216, 13.2125, 1208.43, 13.2121, 13.2121, 13.2121, 13.2121, 13.2121, 13.2121, 13.2121, 13.2121, 13.2121, 13.2121, 13.2578, 13.2121, 13.3223, 13.2121
3.62952, 1329.24, 1362.08, 13.3025, 36.4862, -32.8326, 0, 13.3025, 13.3025, 13.3025, 13.4013, 13.3066, 13.3067, 13.3029, 1361.81, 13.3025, 13.3025, 13.3025, 13.3025, 13.3025, 13.3025, 13.3025, 13.3025, 13.3025, 13.3025, 13.3414, 13.3025, 13.4192, 13.3025
3.63739, 1550.9, 1513.1, 13.3932, 39.4068, 37.8, 0, 13.3932, 13.3932, 13.3932, 13.492, 13.3973, 13.3976, 13.3937, 1512.83, 13.3932, 13.3932, 13.3932, 13.3932, 13.3932, 13.3932, 13.3932, 13.3932, 13.3932, 13.3932, 13.4262, 13.3932, 13.5218, 13.3932
3.64525, 1669.59, 1656.94, 13.4842, 40.8851, 12.6544, 0, 13.4842, 13.4842, 13.4842, 13.583, 13.4883, 13.4889, 13.4847, 1656.66, 13.4842, 13.4842, 13.4842, 13.4842, 13.4842, 13.4842, 13.4842, 13.4842, 13.4842, 13.4842, 13.5121, 13.4842, 13.6301, 13.4842
3.65312, 1877.59, 1788.59, 13.5755, 43.3542, 88.9924, 0, 13.5755, 13.5755, 13.5755, 13.6742, 13.5796, 13.5803, 13.576, 1788.29, 13.5755, 13.5755, 13.5755, 13.5755, 13.5755, 13.5755, 13.5755, 13.5755, 13.5755, 13.5755, 13.5989, 13.5755, 13.7437, 13.5755
3.66098, 1951.93, 1903.19, 13.667, 44.2033, 48.7386, 0, 13.667, 13.667, 13.667, 13.7658, 13.6711, 13.6719, 13.6675, 1902.87, 13.667, 13.667, 13.667, 13.667, 13.667, 13.667, 13.667, 13.667, 13.667, 13.667, 13.6866, 13.667, 13.8625, 13.667
3.66884, 1992.53, 1996.28, 13.7588, 44.6602, -3.75171, 0, 13.7588, 13.7588, 13.7588, 13.8576, 13.7629, 13.7638, 13.7593, 1995.93, 13.7588, 13.7588, 13.7588, 13.7588, 13.7588, 13.7588, 13.7588, 13.7588, 13.7588, 13.7588, 13.7751, 13.7588, 13.9856, 13.7588
3.67671, 2094.82, 2064.14, 13.8509, 45.7911, 30.6816, 0, 13.8509, 13.8509, 13.8509, 13.9497, 13.855, 13.8558, 13.8514, 2063.76, 13.8509, 13.8509, 13.8509, 13.8509, 13.8509, 13.8509, 13.8509, 13.8509, 13.8509, 13.8509, 13.8644, 13.8509, 14.1126, 13.8509
3.68457, 2125.52, 2103.99, 13.9432, 46.1251, 21.5332, 0, 13.9433, 13.9433, 13.9432, 14.042, 13.9473, 13.9481, 13.9438, 2103.57, 13.9432, 13.9432, 13.9432, 13.9432, 13.9432, 13.9432, 13.9432, 13.9432, 13.9432, 13.9432, 13.9544, 13.9432, 14.2425, 13.9432
3.69244, 2176.94, 2114.21, 14.0359, 46.6791, 62.7371, 0, 14.0359, 14.0359, 14.0359, 14.1346, 14.0399, 14.0405, 14.0364, 2113.75, 14.0359, 14.0359, 14.0359, 14.0359, 14.0359, 14.0359, 14.0359, 14.0359, 14.0359, 14.0359, 14.045, 14.0359, 14.3741, 14.0359
3.7003, 2134.98, 2094.43, 14.1287, 46.2275, 40.5515, 0, 14.1287, 14.1287, 14.1287, 14.2275, 14.1328, 14.1332, 14.1293, 2093.94, 14.1287, 14.1287, 14.1287, 14.1287, 14.1287, 14.1287, 14.1287, 14.1287, 14.1287, 14.1287, 14.1362, 14.1287, 14.5064, 14.1287
3.70817, 1983.42, 2045.58, 14.2219, 44.558, -62.1692, 0, 14.2219, 14.2219, 14.2219, 14.3206, 14.226, 14.2261, 14.2225, 2045.05, 14.2219, 14.2219, 14.2219, 14.2219, 14.2219, 14.2219, 14.2219, 14.2219, 14.2219, 14.2219, 14.228, 14.2219, 14.638, 14.2219
3.71603, 1957.63, 1969.79, 14.3153, 44.2677, -12.1606, 0, 14.3153, 14.3153, 14.3153, 14.4141, 14.3194, 14.3192, 14.3159, 1969.22, 14.3153, 14.3153, 14.3153, 14.3153, 14.3153, 14.3153, 14.3153, 14.3153, 14.3153, 14.3153, 14.3203, 14.3153, 14.7675, 14.3153
3.7239, 1899.34, 1870.23, 14.409, 43.6044, 29.1147, 0, 14.409, 14.4091, 14.409, 14.5078, 14.4131, 14.4126, 14.4097, 1869.63, 14.409, 14.409, 14.409, 14.409, 14.409, 14.409, 14.409, 14.409, 14.409, 14.409, 14.413, 14.409, 14.8937, 14.409
3.73176, 1674.63, 1750.93, 14.503, 40.9467, -76.2972, 0, 14.503, 14.503, 14.503, 14.6018, 14.5071, 14.5063, 14.5037, 1750.31, 14.503, 14.503, 14.503, 14.503, 14.503, 14.503, 14.503, 14.503, 14.503, 14.503, 14.5062, 14.503, 15.0151, 14.503
3.73963, 1585.53, 1616.47, 14.5973, 39.8438, -30.9478, 0, 14.5973, 14.5973, 14.5973, 14.6961, 14.6014, 14.6002, 14.598, 1615.83, 14.5973, 14.5973, 14.5973, 14.5973, 14.5973, 14.5973, 14.5973, 14.5973, 14.5973, 14.5973, 14.5999, 14.5973, 15.1307, 14.5973
3.74749, 1474.23, 1471.74, 14.6919, 38.4217, 2.48926, 0, 14.6919, 14.6919, 14.6919, 14.7906, 14.696, 14.6944, 14.6925, 1471.08, 14.6919, 14.6919, 14.6919, 14.6919, 14.6919, 14.6919, 14.6919, 14.6919, 14.6919, 14.6919, 14.6939, 14.6919, 15.2397, 14.6919
3.75536, 1324.85, 1321.58, 14.7867, 36.4259, 3.26624, 0, 14.7867, 14.7867, 14.7867, 14.8855, 14.7908, 14.7889, 14.7874, 1320.92, 14.7867, 14.7867, 14.7867, 14.7867, 14.7867, 14.7867, 14.7867, 14.7867, 14.7867, 14.7867, 14.7883, 14.7867, 15.3414, 14.7867
3.76322, 1170.24, 1170.62, 14.8819, 34.238, -0.384155, 0, 14.8819, 14.8819, 14.8819, 14.9806, 14.8859, 14.8838, 14.8826, 1169.96, 14.8819, 14.8819, 14.8819, 14.8819, 14.8819, 14.8819, 14.8819, 14.8819, 14.8819, 14.8819, 14.8831, 14.8819, 15.4355, 14.8819
3.77109, 988.844, 1022.98, 14.9773, 31.4777, -34.1317, 0, 14.9773, 14.9773, 14.9773, 15.076, 14.9814, 14.9789, 14.978, 1022.32, 14.9773, 14.9773, 14.9773, 14.9773, 14.9773, 14.9773, 14.9773, 14.9773, 14.9773, 14.9773, 14.9783, 14.9773, 15.5222, 14.9773
3.77895, 857.164, 882.127, 15.073, 29.3115, -24.9633, 0, 15.073, 15.073, 15.073, 15.1717, 15.0771, 15.0743, 15.0737, 881.493, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.073, 15.0737, 15.073, 15.6017, 15.073
3.78682, 797.963, 750.838, 15.1689, 28.2836, 47.1251, 0, 15.1689, 15.1689, 15.1689, 15.2677, 15.173, 15.1701, 15.1697, 750.227, 15.1689, 15.1689, 15.1689, 15.1689, 15.1689, 15.1689, 15.1689, 15.1689, 15.1689, 15.1689, 15.1695, 15.1689, 15.6747, 15.1689
3.79468, 667.93, 631.103, 15.2651, 25.883, 36.8275, 0, 15.2651, 15.2651, 15.2651, 15.3639, 15.2692, 15.266, 15.2659, 630.52, 15.2651, 15.2651, 15.2651, 15.2651, 15.2651, 15.2651, 15.2651, 15.2651, 15.2651, 15.2651, 15.2656, 15.2651, 15.7423, 15.2651
3.80254, 501.496, 524.172, 15.3615, 22.4387, -22.6762, 0, 15.3615, 15.3615, 15.3615, 15.4603, 15.3656, 15.3623, 15.3623, 523.624, 15.3615, 15.3615, 15.3615, 15.3615, 15.3615, 15.3615, 15.3615, 15.3615, 15.3615, 15.3615, 15.3619, 15.3615, 15.8054, 15.3615
3.81041, 431.249, 430.626, 15.4581, 20.8146, 0.623352, 0, 15.4581, 15.4581, 15.4581, 15.5568, 15.4622, 15.4587, 15.4589, 430.114, 15.4581, 15.4581, 15.4581, 15.4581, 15.4581, 15.4581, 15.4581, 15.4581, 15.4581, 15.4581, 15.4583, 15.4581, 15.8653, 15.4581
3.81827, 357.966, 350.466, 15.5547, 18.9728, 7.5, 0, 15.5547, 15.5547, 15.5547, 15.6534, 15.5588, 15.5552, 15.5555, 349.993, 15.5547, 15.5547, 15.5547, 15.5547, 15.5547, 15.5547, 15.5547, 15.5547, 15.5547, 15.5547, 15.5549, 15.5547, 15.9232, 15.5547
3.82614, 241.282, 283.244, 15.6512, 15.5975, -41.9625, 0, 15.6512, 15.6512, 15.6512, 15.75, 15.6554, 15.6516, 15.6521, 282.811, 15.6512, 15.6512, 15.6512, 15.6512, 15.6512, 15.6512, 15.6512, 15.6512, 15.6512, 15.6512, 15.6514, 15.6512, 15.9803, 15.6512
3.834, 236.765, 228.172, 15.7476, 15.452, 8.59361, 0, 15.7476, 15.7476, 15.7476, 15.8463, 15.7518, 15.7479, 15.7484, 227.777, 15.7476, 15.7476, 15.7476, 15.7476, 15.7476, 15.7476, 15.7476, 15.7476, 15.7476, 15.7476, 15.7477, 15.7476, 16.0377, 15.7476
3.84187, 176.613, 184.262, 15.8435, 13.3646, -7.64899, 0, 15.8435, 15.8435, 15.8435, 15.9423, 15.8477, 15.8438, 15.8444, 183.906, 15.8435, 15.8435, 15.8435, 15.8435, 15.8435, 15.8435, 15.8435, 15.8435, 15.8435, 15.8435, 15.8436, 15.8435, 16.096, 15.8435
3.84973, 155.587, 150.418, 15.9387, 12.5534, 5.16881, 0, 15.9387, 15.9387, 15.9387, 16.0375, 15.943, 15.9389, 15.9396, 150.097, 15.9387, 15.9387, 15.9387, 15.9387, 15.9387, 15.9387, 15.9387, 15.9387, 15.9387, 15.9387, 15.9388, 15.9387, 16.156, 15.9387
3.8576, 140.818, 125.526, 16.0328, 11.9507, 15.2916, 0, 16.0328, 16.0328, 16.0328, 16.1315, 16.0371, 16.0329, 16.0337, 125.237, 16.0328, 16.0328, 16.0328, 16.0328, 16.0328, 16.0328, 16.0328, 16.0328, 16.0328, 16.0328, 16.0328, 16.0328, 16.2179, 16.0328
3.86546, 117.617, 108.52, 16.1252, 10.937, 9.09747, 0, 16.1253, 16.1253, 16.1252, 16.224, 16.1297, 16.1254, 16.1262, 108.259, 16.1252, 16.1252, 16.1252, 16.1252, 16.1252, 16.1252, 16.1252, 16.1252, 16.1252, 16.1252, 16.1253, 16.1252, 16.2818, 16.1252
3.87333, 103.788, 98.4234, 16.2154, 10.2853, 5.36474, 0, 16.2154, 16.2154, 16.2154, 16.3142, 16.22, 16.2155, 16.2164, 98.1872, 16.2154, 16.2154, 16.2154, 16.2154, 16.2154, 16.2154, 16.2154, 16.2154, 16.2154, 16.2154, 16.2155, 16.2154, 16.3473, 16.2154
3.88119, 87.6677, 94.3713, 16.3025, 9.4693, -6.70354, 0, 16.3025, 16.3025, 16.3025, 16.4013, 16.3072, 16.3026, 16.3035, 94.1554, 16.3025, 16.3025, 16.3025, 16.3025, 16.3025, 16.3025, 16.3025, 16.3025, 16.3025, 16.3025, 16.3025, 16.3025, 16.4138, 16.3025
