   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_269.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0276522, 404.558, 0, 0, 20.1633, 404.558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0197867, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0119213, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00405588, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00380954, 0, 6.53133e-24, 0, 1.41421, -6.53133e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.60367e-26, 0, 0, 2.71246e-29, 0, 0, 6.49526e-24, 0, 0, 0
0.011675, 0, 1.87265e-23, 0, 1.41421, -1.87265e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03324e-25, 0, 0, 7.82909e-29, 0, 0, 1.86231e-23, 0, 0, 0
0.0195404, 0, 5.21338e-23, 0, 1.41421, -5.21338e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87649e-25, 0, 0, 2.1949e-28, 0, 0, 5.18459e-23, 0, 0, 0
0.0274058, 0, 1.41341e-22, 0, 1.41421, -1.41341e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.79851e-25, 0, 0, 5.9942e-28, 0, 0, 1.40561e-22, 0, 0, 0
0.0352712, 0, 3.74047e-22, 0, 1.41421, -3.74047e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06381e-24, 0, 0, 1.59836e-27, 0, 0, 3.71981e-22, 0, 0, 0
0.0431367, 0, 9.68118e-22, 0, 1.41421, -9.68118e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3416e-24, 0, 0, 4.16944e-27, 0, 0, 9.62773e-22, 0, 0, 0
0.0510021, 0, 2.45453e-21, 0, 1.41421, -2.45453e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35429e-23, 0, 0, 1.06569e-26, 0, 0, 2.44098e-21, 0, 0, 0
0.0588675, 0, 6.10428e-21, 0, 1.41421, -6.10428e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36804e-23, 0, 0, 2.67251e-26, 0, 0, 6.07057e-21, 0, 0, 0
0.066733, 0, 1.49082e-20, 0, 1.41421, -1.49082e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2256e-23, 0, 0, 6.58332e-26, 0, 0, 1.48259e-20, 0, 0, 0
0.0745984, 0, 3.57907e-20, 0, 1.41421, -3.57907e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97476e-22, 0, 0, 1.59456e-25, 0, 0, 3.55931e-20, 0, 0, 0
0.0824638, 0, 8.45368e-20, 0, 1.41421, -8.45368e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66433e-22, 0, 0, 3.80084e-25, 0, 0, 8.407e-20, 0, 0, 0
0.0903292, 0, 1.96598e-19, 0, 1.41421, -1.96598e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08473e-21, 0, 0, 8.92262e-25, 0, 0, 1.95512e-19, 0, 0, 0
0.0981947, 0, 4.50461e-19, 0, 1.41421, -4.50461e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48542e-21, 0, 0, 2.0643e-24, 0, 0, 4.47974e-19, 0, 0, 0
0.10606, 0, 1.01751e-18, 0, 1.41421, -1.01751e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61411e-21, 0, 0, 4.70954e-24, 0, 0, 1.01189e-18, 0, 0, 0
0.113926, 0, 2.26697e-18, 0, 1.41421, -2.26697e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2508e-20, 0, 0, 1.06008e-23, 0, 0, 2.25445e-18, 0, 0, 0
0.121791, 0, 4.98408e-18, 0, 1.41421, -4.98408e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74997e-20, 0, 0, 2.35537e-23, 0, 0, 4.95656e-18, 0, 0, 0
0.129656, 0, 1.08178e-17, 0, 1.41421, -1.08178e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.96871e-20, 0, 0, 5.16807e-23, 0, 0, 1.0758e-17, 0, 0, 0
0.137522, 0, 2.3188e-17, 0, 1.41421, -2.3188e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2794e-19, 0, 0, 1.12024e-22, 0, 0, 2.306e-17, 0, 0, 0
0.145387, 0, 4.91049e-17, 0, 1.41421, -4.91049e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70937e-19, 0, 0, 2.39991e-22, 0, 0, 4.88337e-17, 0, 0, 0
0.153253, 0, 1.02764e-16, 0, 1.41421, -1.02764e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67001e-19, 0, 0, 5.08256e-22, 0, 0, 1.02196e-16, 0, 0, 0
