   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_126.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.490515, 0, 8.74548e-07, 2.63918e-25, 1.41421, -8.74548e-07, 0, 2.63918e-25, 2.63918e-25, 2.63918e-25, 2.63918e-25, 2.63918e-25, 2.63918e-25, 2.63918e-25, 2.23198e-11, 2.63918e-25, 2.63918e-25, 2.63918e-25, 6.0697e-09, 2.63918e-25, 2.63918e-25, 1.77366e-10, 2.63918e-25, 2.63918e-25, 8.68278e-07, 2.63918e-25, 2.63918e-25, 2.63918e-25
0.498387, 0, 1.2083e-06, 9.27353e-25, 1.41421, -1.2083e-06, 0, 9.27353e-25, 9.27353e-25, 9.27353e-25, 9.27353e-25, 9.27353e-25, 9.27353e-25, 9.27353e-25, 5.96898e-11, 9.27353e-25, 9.27353e-25, 9.27353e-25, 8.4654e-09, 9.27353e-25, 9.27353e-25, 2.84487e-10, 9.27353e-25, 9.27353e-25, 1.19949e-06, 9.27353e-25, 9.27353e-25, 9.27353e-25
0.50626, 0, 1.66103e-06, 4.87452e-10, 1.41421, -1.66103e-06, 4.87452e-10, 4.87492e-10, 4.87572e-10, 1.15266e-09, 5.02303e-10, 4.98715e-10, 5.27793e-10, 5.37035e-10, 9.37309e-10, 5.58699e-10, 4.89485e-10, 1.41113e-09, 1.2227e-08, 4.95112e-10, 4.90245e-10, 9.41585e-10, 4.87452e-10, 4.87455e-10, 1.64657e-06, 4.87452e-10, 4.87452e-10, 5.20681e-10
0.514132, 0, 2.27028e-06, 1.66854e-09, 1.41421, -2.27028e-06, 1.66854e-09, 1.66868e-09, 1.66895e-09, 3.94382e-09, 1.71934e-09, 1.70707e-09, 1.80653e-09, 1.83814e-09, 3.04703e-09, 1.91224e-09, 1.6755e-09, 4.82788e-09, 1.78575e-08, 1.69474e-09, 1.6781e-09, 2.3898e-09, 1.66854e-09, 1.66855e-09, 2.24576e-06, 1.66854e-09, 1.66854e-09, 1.7822e-09
0.522004, 0, 3.08802e-06, 4.4424e-09, 1.41421, -3.08802e-06, 4.4424e-09, 4.44276e-09, 4.44349e-09, 1.04971e-08, 4.57758e-09, 4.54491e-09, 4.80958e-09, 4.8937e-09, 7.96896e-09, 5.09089e-09, 4.46091e-09, 1.28497e-08, 2.66447e-08, 4.51212e-09, 4.46782e-09, 5.58141e-09, 4.4424e-09, 4.44243e-09, 3.04457e-06, 4.4424e-09, 4.4424e-09, 4.74485e-09
0.529877, 0, 4.18453e-06, 1.07808e-08, 1.41421, -4.18453e-06, 1.07808e-08, 1.07817e-08, 1.07834e-08, 2.54717e-08, 1.11088e-08, 1.10295e-08, 1.16717e-08, 1.18758e-08, 1.91504e-08, 1.23543e-08, 1.08257e-08, 3.11798e-08, 4.10661e-08, 1.095e-08, 1.08425e-08, 1.25687e-08, 1.07808e-08, 1.07809e-08, 4.10385e-06, 1.07808e-08, 1.07808e-08, 1.15146e-08
0.537749, 0, 5.65896e-06, 2.49031e-08, 1.41421, -5.65896e-06, 2.49031e-08, 2.49051e-08, 2.49092e-08, 5.8832e-08, 2.56606e-08, 2.54775e-08, 2.69607e-08, 2.7432e-08, 4.39193e-08, 2.8537e-08, 2.50068e-08, 7.20151e-08, 6.59947e-08, 2.52938e-08, 2.50455e-08, 2.76918e-08, 2.49031e-08, 2.49032e-08, 5.50313e-06, 2.49031e-08, 2.49031e-08, 2.65979e-08
0.545622, 0, 7.6598e-06, 5.55987e-08, 1.41421, -7.6598e-06, 5.55987e-08, 5.56032e-08, 5.56123e-08, 1.31336e-07, 5.72896e-08, 5.6881e-08, 6.01917e-08, 6.12439e-08, 1.00596e-07, 6.37105e-08, 5.58302e-08, 1.60764e-07, 1.1106e-07, 5.64708e-08, 5.59166e-08, 5.99198e-08, 5.55987e-08, 5.5599e-08, 7.34757e-06, 5.55987e-08, 5.55987e-08, 5.93819e-08
0.553494, 0, 1.04143e-05, 1.20708e-07, 1.41421, -1.04143e-05, 1.20708e-07, 1.20718e-07, 1.20738e-07, 2.85116e-07, 1.24379e-07, 1.23492e-07, 1.30678e-07, 1.32963e-07, 2.24271e-07, 1.38317e-07, 1.21211e-07, 3.48996e-07, 1.95177e-07, 1.22601e-07, 1.21398e-07, 1.27358e-07, 1.20708e-07, 1.20709e-07, 9.77929e-06, 1.20708e-07, 1.20708e-07, 1.28921e-07
0.561366, 0, 1.43496e-05, 2.55517e-07, 1.41421, -1.43496e-05, 2.55517e-07, 2.55538e-07, 2.5558e-07, 6.03493e-07, 2.63286e-07, 2.61409e-07, 2.7662e-07, 2.81454e-07, 5.45906e-07, 2.92787e-07, 2.56581e-07, 7.387e-07, 3.54995e-07, 2.59524e-07, 2.56978e-07, 2.65679e-07, 2.55517e-07, 2.55519e-07, 1.29965e-05, 2.55517e-07, 2.55517e-07, 2.72899e-07
0.569239, 0, 2.00996e-05, 5.28008e-07, 1.41421, -2.00996e-05, 5.28008e-07, 5.28051e-07, 5.28138e-07, 1.24699e-06, 5.4406e-07, 5.40181e-07, 5.7161e-07, 5.81599e-07, 1.22536e-06, 6.05015e-07, 5.30206e-07, 1.52635e-06, 6.6022e-07, 5.36288e-07, 5.31027e-07, 5.43427e-07, 5.28008e-07, 5.28011e-07, 1.72853e-05, 5.28008e-07, 5.28008e-07, 5.63923e-07
0.577111, 0, 2.88134e-05, 1.0658e-06, 1.41421, -2.88134e-05, 1.0658e-06, 1.06589e-06, 1.06606e-06, 2.51692e-06, 1.0982e-06, 1.09037e-06, 1.1538e-06, 1.17396e-06, 2.63222e-06, 1.22122e-06, 1.07024e-06, 3.08076e-06, 1.24064e-06, 1.08251e-06, 1.07189e-06, 1.08904e-06, 1.0658e-06, 1.06581e-06, 2.30742e-05, 1.0658e-06, 1.0658e-06, 1.13829e-06
0.584984, 0, 4.25097e-05, 2.10227e-06, 1.41421, -4.25097e-05, 2.10227e-06, 2.10244e-06, 2.10279e-06, 4.96424e-06, 2.16617e-06, 2.15073e-06, 2.27583e-06, 2.3156e-06, 5.48355e-06, 2.4088e-06, 2.11102e-06, 6.07627e-06, 2.33234e-06, 2.13523e-06, 2.11429e-06, 2.13703e-06, 2.10227e-06, 2.10228e-06, 3.10245e-05, 2.10227e-06, 2.10227e-06, 2.24523e-06
0.592856, 0, 6.47323e-05, 4.05308e-06, 1.41421, -6.47323e-05, 4.05308e-06, 4.05341e-06, 4.05407e-06, 9.57016e-06, 4.17625e-06, 4.14649e-06, 4.38766e-06, 4.46431e-06, 1.11404e-05, 4.64399e-06, 4.06995e-06, 1.17138e-05, 4.35437e-06, 4.11661e-06, 4.07624e-06, 4.1047e-06, 4.05308e-06, 4.0531e-06, 4.21805e-05, 4.05308e-06, 4.05308e-06, 4.32867e-06
