   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_36.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0319258, 54.1416, 0, 0, 7.49277, 54.1416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0240323, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0161388, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00824532, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000351817, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00754169, 0, 2.20202e-20, 0, 1.41421, -2.20202e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.63281e-23, 0, 0, 2.16364e-25, 0, 0, 2.19537e-20, 0, 0, 0
0.0154352, 0, 5.14516e-20, 0, 1.41421, -5.14516e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5498e-22, 0, 0, 5.19116e-25, 0, 0, 5.12961e-20, 0, 0, 0
0.0233287, 0, 1.12198e-19, 0, 1.41421, -1.12198e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37955e-22, 0, 0, 1.15142e-24, 0, 0, 1.11859e-19, 0, 0, 0
0.0312222, 0, 2.41532e-19, 0, 1.41421, -2.41532e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.27528e-22, 0, 0, 2.52125e-24, 0, 0, 2.40802e-19, 0, 0, 0
0.0391157, 0, 5.13565e-19, 0, 1.41421, -5.13565e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54693e-21, 0, 0, 5.45305e-24, 0, 0, 5.12013e-19, 0, 0, 0
0.0470092, 0, 1.07906e-18, 0, 1.41421, -1.07906e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25027e-21, 0, 0, 1.1655e-23, 0, 0, 1.0758e-18, 0, 0, 0
0.0549027, 0, 2.2413e-18, 0, 1.41421, -2.2413e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.75111e-21, 0, 0, 2.46272e-23, 0, 0, 2.23453e-18, 0, 0, 0
0.0627962, 0, 4.60382e-18, 0, 1.41421, -4.60382e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38674e-20, 0, 0, 5.14653e-23, 0, 0, 4.5899e-18, 0, 0, 0
0.0706897, 0, 9.35501e-18, 0, 1.41421, -9.35501e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81786e-20, 0, 0, 1.06404e-22, 0, 0, 9.32673e-18, 0, 0, 0
0.0785833, 0, 1.88107e-17, 0, 1.41421, -1.88107e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.66605e-20, 0, 0, 2.17713e-22, 0, 0, 1.87538e-17, 0, 0, 0
0.0864768, 0, 3.74387e-17, 0, 1.41421, -3.74387e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1277e-19, 0, 0, 4.40977e-22, 0, 0, 3.73255e-17, 0, 0, 0
0.0943703, 0, 7.37727e-17, 0, 1.41421, -7.37727e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22214e-19, 0, 0, 8.84432e-22, 0, 0, 7.35496e-17, 0, 0, 0
0.102264, 0, 1.43956e-16, 0, 1.41421, -1.43956e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.33615e-19, 0, 0, 1.75686e-21, 0, 0, 1.43521e-16, 0, 0, 0
0.110157, 0, 2.78236e-16, 0, 1.41421, -2.78236e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.38084e-19, 0, 0, 3.45724e-21, 0, 0, 2.77394e-16, 0, 0, 0
0.118051, 0, 5.32758e-16, 0, 1.41421, -5.32758e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60474e-18, 0, 0, 6.74115e-21, 0, 0, 5.31147e-16, 0, 0, 0
0.125944, 0, 1.01078e-15, 0, 1.41421, -1.01078e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04461e-18, 0, 0, 1.30267e-20, 0, 0, 1.00773e-15, 0, 0, 0
