   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_29.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0557306, 0, 1.30511e-18, 0, 1.41421, -1.30511e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77643e-21, 0, 0, 2.70136e-23, 4.91554e-22, 0, 1.29582e-18, 0, 0, 0
0.0636257, 0, 2.68103e-18, 0, 1.41421, -2.68103e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80288e-20, 0, 0, 5.64934e-23, 1.02648e-21, 0, 2.66191e-18, 0, 0, 0
0.0715207, 0, 5.44805e-18, 0, 1.41421, -5.44805e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66357e-20, 0, 0, 1.16876e-22, 2.12055e-21, 0, 5.40918e-18, 0, 0, 0
0.0794157, 0, 1.09547e-17, 0, 1.41421, -1.09547e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36649e-20, 0, 0, 2.39278e-22, 4.33529e-21, 0, 1.08765e-17, 0, 0, 0
0.0873108, 0, 2.1802e-17, 0, 1.41421, -2.1802e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46607e-19, 0, 0, 4.84908e-22, 8.77403e-21, 0, 2.16462e-17, 0, 0, 0
0.0952058, 0, 4.29575e-17, 0, 1.41421, -4.29575e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88864e-19, 0, 0, 9.72989e-22, 1.75842e-20, 0, 4.26501e-17, 0, 0, 0
0.103101, 0, 8.38161e-17, 0, 1.41421, -8.38161e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.6361e-19, 0, 0, 1.93357e-21, 3.49069e-20, 0, 8.32157e-17, 0, 0, 0
0.110996, 0, 1.61977e-16, 0, 1.41421, -1.61977e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08918e-18, 0, 0, 3.80636e-21, 6.86553e-20, 0, 1.60815e-16, 0, 0, 0
0.118891, 0, 3.101e-16, 0, 1.41421, -3.101e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08519e-18, 0, 0, 7.4243e-21, 1.3382e-19, 0, 3.07874e-16, 0, 0, 0
0.126786, 0, 5.88237e-16, 0, 1.41421, -5.88237e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95541e-18, 0, 0, 1.4351e-20, 2.58553e-19, 0, 5.84009e-16, 0, 0, 0
0.134681, 0, 1.1058e-15, 0, 1.41421, -1.1058e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.43556e-18, 0, 0, 2.7496e-20, 4.95283e-19, 0, 1.09784e-15, 0, 0, 0
0.142576, 0, 2.06037e-15, 0, 1.41421, -2.06037e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38541e-17, 0, 0, 5.22267e-20, 9.40852e-19, 0, 2.04553e-15, 0, 0, 0
0.150471, 0, 3.80557e-15, 0, 1.41421, -3.80557e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55886e-17, 0, 0, 9.83609e-20, 1.77271e-18, 0, 3.77811e-15, 0, 0, 0
0.158366, 0, 6.96875e-15, 0, 1.41421, -6.96875e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.68572e-17, 0, 0, 1.83706e-19, 3.31342e-18, 0, 6.9184e-15, 0, 0, 0
0.166261, 0, 1.26534e-14, 0, 1.41421, -1.26534e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50793e-17, 0, 0, 3.40293e-19, 6.14492e-18, 0, 1.25619e-14, 0, 0, 0
0.174156, 0, 2.27838e-14, 0, 1.41421, -2.27838e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53192e-16, 0, 0, 6.25275e-19, 1.1309e-17, 0, 2.26187e-14, 0, 0, 0
0.182051, 0, 4.06871e-14, 0, 1.41421, -4.06871e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73566e-16, 0, 0, 1.13985e-18, 2.0657e-17, 0, 4.03917e-14, 0, 0, 0
0.189946, 0, 7.20676e-14, 0, 1.41421, -7.20676e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.84551e-16, 0, 0, 2.06174e-18, 3.74549e-17, 0, 7.15435e-14, 0, 0, 0
0.197841, 0, 1.26624e-13, 0, 1.41421, -1.26624e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.51351e-16, 0, 0, 3.70067e-18, 6.74227e-17, 0, 1.25701e-13, 0, 0, 0
0.205736, 0, 2.20707e-13, 0, 1.41421, -2.20707e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48391e-15, 0, 0, 6.59238e-18, 1.20508e-16, 0, 2.19096e-13, 0, 0, 0
0.213631, 0, 3.81662e-13, 0, 1.41421, -3.81662e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56604e-15, 0, 0, 1.16566e-17, 2.1389e-16, 0, 3.7887e-13, 0, 0, 0
0.221526, 0, 6.54832e-13, 0, 1.41421, -6.54832e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40262e-15, 0, 0, 2.04607e-17, 3.77035e-16, 0, 6.50032e-13, 0, 0, 0
0.229421, 0, 1.11481e-12, 0, 1.41421, -1.11481e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49513e-15, 0, 0, 3.56574e-17, 6.6021e-16, 0, 1.10661e-12, 0, 0, 0
0.237316, 0, 1.88326e-12, 0, 1.41421, -1.88326e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26617e-14, 0, 0, 6.17046e-17, 1.14848e-15, 0, 1.86939e-12, 0, 0, 0
0.245211, 0, 3.15712e-12, 0, 1.41421, -3.15712e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12263e-14, 0, 0, 1.06045e-16, 1.98502e-15, 0, 3.1338e-12, 0, 0, 0
0.253106, 0, 5.25243e-12, 0, 1.41421, -5.25243e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53144e-14, 0, 0, 1.81027e-16, 3.40929e-15, 0, 5.21353e-12, 0, 0, 0
0.261001, 0, 8.67244e-12, 0, 1.41421, -8.67244e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83104e-14, 0, 0, 3.07016e-16, 5.81951e-15, 0, 8.608e-12, 0, 0, 0
0.268897, 0, 1.42119e-11, 0, 1.41421, -1.42119e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.55603e-14, 0, 0, 5.17411e-16, 9.87419e-15, 0, 1.4106e-11, 0, 0, 0
0.276792, 0, 2.31161e-11, 0, 1.41421, -2.31161e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55442e-13, 0, 0, 8.66695e-16, 1.66565e-14, 0, 2.29432e-11, 0, 0, 0
0.284687, 0, 3.73204e-11, 0, 1.41421, -3.73204e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50981e-13, 0, 0, 1.44333e-15, 2.79391e-14, 0, 3.704e-11, 0, 0, 0
0.292582, 0, 5.98085e-11, 0, 1.41421, -5.98085e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02265e-13, 0, 0, 2.39034e-15, 4.66097e-14, 0, 5.93573e-11, 0, 0, 0
0.300477, 0, 9.51449e-11, 0, 1.41421, -9.51449e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40038e-13, 0, 0, 3.93814e-15, 7.73527e-14, 0, 9.44235e-11, 0, 0, 0
0.308372, 0, 1.50289e-10, 1.97303e-42, 1.41421, -1.50289e-10, 0, 1.97303e-42, 1.97303e-42, 1.97303e-42, 1.97303e-42, 1.97303e-42, 1.97303e-42, 1.97303e-42, 1.97303e-42, 1.97303e-42, 1.97303e-42, 1.01123e-12, 1.97303e-42, 1.97303e-42, 6.46846e-15, 1.2796e-13, 1.97303e-42, 1.49144e-10, 1.97303e-42, 1.97303e-42, 1.97303e-42
0.316267, 0, 2.3561e-10, 2.86215e-41, 1.41421, -2.3561e-10, 0, 2.86215e-41, 2.86215e-41, 2.86215e-41, 2.86215e-41, 2.86215e-41, 2.86215e-41, 2.86215e-41, 2.86215e-41, 2.86215e-41, 2.86215e-41, 1.58575e-12, 2.86215e-41, 2.86215e-41, 1.05584e-14, 2.10311e-13, 2.86215e-41, 2.33804e-10, 2.86215e-41, 2.86215e-41, 2.86215e-41
0.324162, 0, 3.66705e-10, 3.6709e-40, 1.41421, -3.66705e-10, 0, 3.6709e-40, 3.6709e-40, 3.6709e-40, 3.6709e-40, 3.6709e-40, 3.6709e-40, 3.6709e-40, 3.6709e-40, 3.6709e-40, 3.6709e-40, 2.46893e-12, 3.6709e-40, 3.6709e-40, 1.71649e-14, 3.44136e-13, 3.6709e-40, 3.63875e-10, 3.6709e-40, 3.6709e-40, 3.6709e-40
0.332057, 0, 5.66649e-10, 4.21798e-39, 1.41421, -5.66649e-10, 0, 4.21798e-39, 4.21798e-39, 4.21798e-39, 4.21798e-39, 4.21798e-39, 4.21798e-39, 4.21798e-39, 4.21798e-39, 4.21798e-39, 4.21798e-39, 3.81676e-12, 4.21798e-39, 4.21798e-39, 2.78057e-14, 5.60803e-13, 4.21798e-39, 5.62244e-10, 4.21798e-39, 4.21798e-39, 4.21798e-39
0.339952, 0, 8.69365e-10, 4.37453e-38, 1.41421, -8.69365e-10, 0, 4.37453e-38, 4.37453e-38, 4.37453e-38, 4.37453e-38, 4.37453e-38, 4.37453e-38, 4.37453e-38, 4.37453e-38, 4.37453e-38, 4.37453e-38, 5.85888e-12, 4.37453e-38, 4.37453e-38, 4.49029e-14, 9.10411e-13, 4.37453e-38, 8.62551e-10, 4.37453e-38, 4.37453e-38, 4.37453e-38
0.347847, 0, 1.32434e-09, 4.11769e-37, 1.41421, -1.32434e-09, 0, 4.11769e-37, 4.11769e-37, 4.11769e-37, 4.11769e-37, 4.11769e-37, 4.11769e-37, 4.11769e-37, 4.11769e-37, 4.11769e-37, 4.11769e-37, 8.93095e-12, 4.11769e-37, 4.11769e-37, 7.2323e-14, 1.47285e-12, 4.11769e-37, 1.31386e-09, 4.11769e-37, 4.11769e-37, 4.11769e-37
0.355742, 0, 2.00319e-09, 3.5378e-36, 1.41421, -2.00319e-09, 0, 3.5378e-36, 3.5378e-36, 3.5378e-36, 3.5378e-36, 3.5378e-36, 3.5378e-36, 3.5378e-36, 3.5378e-36, 3.5378e-36, 3.5378e-36, 1.35198e-11, 3.5378e-36, 3.5378e-36, 1.16239e-13, 2.37529e-12, 3.5378e-36, 1.98718e-09, 3.5378e-36, 3.5378e-36, 3.5378e-36
0.363637, 0, 3.00879e-09, 2.78747e-35, 1.41421, -3.00879e-09, 0, 2.78747e-35, 2.78747e-35, 2.78747e-35, 2.78747e-35, 2.78747e-35, 2.78747e-35, 2.78747e-35, 2.78747e-35, 2.78747e-35, 2.78747e-35, 2.03265e-11, 2.78747e-35, 2.78747e-35, 1.86508e-13, 3.81994e-12, 2.78747e-35, 2.98445e-09, 2.78747e-35, 2.78747e-35, 2.78747e-35
0.371532, 0, 4.48771e-09, 2.02375e-34, 1.41421, -4.48771e-09, 0, 2.02375e-34, 2.02375e-34, 2.02375e-34, 2.02375e-34, 2.02375e-34, 2.02375e-34, 2.02375e-34, 2.02375e-34, 2.02375e-34, 2.02375e-34, 3.03532e-11, 2.02375e-34, 2.02375e-34, 2.98886e-13, 6.12799e-12, 2.02375e-34, 4.45093e-09, 2.02375e-34, 2.02375e-34, 2.02375e-34
0.379427, 0, 6.64728e-09, 1.40098e-33, 1.41421, -6.64728e-09, 0, 1.40098e-33, 1.40098e-33, 1.40098e-33, 1.40098e-33, 1.40098e-33, 1.40098e-33, 1.40098e-33, 1.40098e-33, 1.40098e-33, 1.40098e-33, 4.50227e-11, 1.40098e-33, 1.40098e-33, 4.78556e-13, 9.8091e-12, 1.40098e-33, 6.59197e-09, 1.40098e-33, 1.40098e-33, 1.40098e-33
0.387322, 0, 9.77844e-09, 8.94355e-33, 1.41421, -9.77844e-09, 0, 8.94355e-33, 8.94355e-33, 8.94355e-33, 8.94355e-33, 8.94355e-33, 8.94355e-33, 8.94355e-33, 8.94355e-33, 8.94355e-33, 8.94355e-33, 6.6341e-11, 8.94355e-33, 8.94355e-33, 7.65789e-13, 1.56712e-11, 8.94355e-33, 9.69567e-09, 8.94355e-33, 8.94355e-33, 8.94355e-33
0.395217, 0, 1.42864e-08, 5.55245e-32, 1.41421, -1.42864e-08, 0, 5.55245e-32, 5.55245e-32, 5.55245e-32, 5.55245e-32, 5.55245e-32, 5.55245e-32, 5.55245e-32, 5.55245e-32, 5.55245e-32, 5.55245e-32, 9.71163e-11, 5.55245e-32, 5.55245e-32, 1.22496e-12, 2.49933e-11, 5.55245e-32, 1.41631e-08, 5.55245e-32, 5.55245e-32, 5.55245e-32
0.403112, 0, 2.07315e-08, 3.14242e-31, 1.41421, -2.07315e-08, 0, 3.14242e-31, 3.14242e-31, 3.14242e-31, 3.14242e-31, 3.14242e-31, 3.14242e-31, 3.14242e-31, 3.14242e-31, 3.14242e-31, 3.14242e-31, 1.41256e-10, 3.14242e-31, 3.14242e-31, 1.95891e-12, 3.97978e-11, 3.14242e-31, 2.05485e-08, 3.14242e-31, 3.14242e-31, 3.14242e-31
0.411007, 0, 2.98825e-08, 1.69859e-30, 1.41421, -2.98825e-08, 0, 1.69859e-30, 1.69859e-30, 1.69859e-30, 1.69859e-30, 1.69859e-30, 1.69859e-30, 1.69859e-30, 1.69859e-30, 1.69859e-30, 1.69859e-30, 2.04159e-10, 1.69859e-30, 1.69859e-30, 3.13172e-12, 6.32758e-11, 1.69859e-30, 2.9612e-08, 1.69859e-30, 1.69859e-30, 1.69859e-30
0.418902, 0, 4.27865e-08, 8.66925e-30, 1.41421, -4.27865e-08, 0, 8.66925e-30, 8.66925e-30, 8.66925e-30, 8.66925e-30, 8.66925e-30, 8.66925e-30, 8.66925e-30, 8.66925e-30, 8.66925e-30, 8.66925e-30, 2.9324e-10, 8.66925e-30, 8.66925e-30, 5.00459e-12, 1.00451e-10, 8.66925e-30, 4.23878e-08, 8.66925e-30, 8.66925e-30, 8.66925e-30
0.426797, 0, 6.08595e-08, 4.17189e-29, 1.41421, -6.08595e-08, 0, 4.17189e-29, 4.17189e-29, 4.17189e-29, 4.17189e-29, 4.17189e-29, 4.17189e-29, 4.17189e-29, 4.17189e-29, 4.17189e-29, 4.17189e-29, 4.18625e-10, 4.17189e-29, 4.17189e-29, 7.99239e-12, 1.59207e-10, 4.17189e-29, 6.02737e-08, 4.17189e-29, 4.17189e-29, 4.17189e-29
0.434692, 0, 8.60026e-08, 1.91814e-28, 1.41421, -8.60026e-08, 0, 1.91814e-28, 1.91814e-28, 1.91814e-28, 1.91814e-28, 1.91814e-28, 1.91814e-28, 1.91814e-28, 1.91814e-28, 1.91814e-28, 1.91814e-28, 5.94048e-10, 1.91814e-28, 1.91814e-28, 1.27516e-11, 2.51874e-10, 1.91814e-28, 8.51439e-08, 1.91814e-28, 1.91814e-28, 1.91814e-28
0.442587, 0, 1.2075e-07, 8.3906e-28, 1.41421, -1.2075e-07, 0, 8.3906e-28, 8.3906e-28, 8.3906e-28, 8.3906e-28, 8.3906e-28, 8.3906e-28, 8.3906e-28, 8.3906e-28, 8.3906e-28, 8.3906e-28, 8.38044e-10, 8.3906e-28, 8.3906e-28, 2.0317e-11, 3.97651e-10, 8.3906e-28, 1.19494e-07, 8.3906e-28, 8.3906e-28, 8.3906e-28
0.450482, 0, 1.68456e-07, 3.4907e-27, 1.41421, -1.68456e-07, 0, 3.4907e-27, 3.4907e-27, 3.4907e-27, 3.4907e-27, 3.4907e-27, 3.4907e-27, 3.4907e-27, 3.4907e-27, 3.4907e-27, 3.4907e-27, 1.17548e-09, 3.4907e-27, 3.4907e-27, 3.2312e-11, 6.26281e-10, 3.4907e-27, 1.66622e-07, 3.4907e-27, 3.4907e-27, 3.4907e-27
0.458377, 0, 2.3353e-07, 1.38352e-26, 1.41421, -2.3353e-07, 0, 1.38352e-26, 1.38352e-26, 1.38352e-26, 1.38352e-26, 1.38352e-26, 1.38352e-26, 1.38352e-26, 1.38352e-26, 1.38352e-26, 1.38352e-26, 1.63954e-09, 1.38352e-26, 1.38352e-26, 5.12701e-11, 9.83583e-10, 1.38352e-26, 2.30856e-07, 1.38352e-26, 1.38352e-26, 1.38352e-26
0.466272, 0, 3.21734e-07, 5.23403e-26, 1.41421, -3.21734e-07, 0, 5.23403e-26, 5.23403e-26, 5.23403e-26, 5.23403e-26, 5.23403e-26, 5.23403e-26, 2.82492e-12, 5.23403e-26, 5.23403e-26, 5.23403e-26, 2.27425e-09, 5.23403e-26, 5.23403e-26, 8.11225e-11, 1.53969e-09, 5.23403e-26, 3.17836e-07, 5.23403e-26, 5.23403e-26, 5.23403e-26
0.474167, 0, 4.40534e-07, 1.89412e-25, 1.41421, -4.40534e-07, 0, 1.89412e-25, 1.89412e-25, 1.89412e-25, 1.89412e-25, 1.89412e-25, 1.89412e-25, 9.42369e-12, 1.89412e-25, 1.89412e-25, 1.89412e-25, 3.13776e-09, 1.89412e-25, 1.89412e-25, 1.27929e-10, 2.40119e-09, 1.89412e-25, 4.34858e-07, 1.89412e-25, 1.89412e-25, 1.89412e-25
0.482062, 0, 5.99555e-07, 6.62952e-25, 1.41421, -5.99555e-07, 0, 6.62952e-25, 6.62952e-25, 6.62952e-25, 6.62952e-25, 6.62952e-25, 6.62952e-25, 2.43857e-11, 6.62952e-25, 6.62952e-25, 6.62952e-25, 4.30639e-09, 6.62952e-25, 6.62952e-25, 2.00971e-10, 3.72883e-09, 6.62952e-25, 5.91295e-07, 6.62952e-25, 6.62952e-25, 6.62952e-25
0.489957, 0, 8.14758e-07, 6.41821e-10, 1.41421, -8.14758e-07, 6.41821e-10, 6.41847e-10, 6.41915e-10, 6.42014e-10, 9.82512e-10, 6.47012e-10, 6.51173e-10, 8.31227e-10, 9.54818e-10, 6.43946e-10, 2.69268e-09, 6.52188e-09, 6.42381e-10, 6.43835e-10, 9.56183e-10, 6.40494e-09, 6.41824e-10, 7.99855e-07, 6.41821e-10, 6.41821e-10, 6.73785e-10
0.497852, 0, 1.10299e-06, 2.12147e-09, 1.41421, -1.10299e-06, 2.12147e-09, 2.12155e-09, 2.12178e-09, 2.12211e-09, 3.25215e-09, 2.13869e-09, 2.1525e-09, 2.68824e-09, 3.16023e-09, 2.12852e-09, 8.9278e-09, 1.01098e-08, 2.12333e-09, 2.12815e-09, 2.61093e-09, 1.09822e-08, 2.12148e-09, 1.07593e-06, 2.12147e-09, 2.12147e-09, 2.22755e-09
0.505748, 0, 1.49008e-06, 5.44697e-09, 1.41421, -1.49008e-06, 5.44697e-09, 5.44719e-09, 5.44777e-09, 5.44861e-09, 8.35961e-09, 5.49135e-09, 5.52692e-09, 6.85464e-09, 8.12284e-09, 5.46514e-09, 2.29802e-08, 1.62458e-08, 5.45176e-09, 5.46418e-09, 6.20513e-09, 1.89924e-08, 5.44699e-09, 1.44001e-06, 5.44697e-09, 5.44697e-09, 5.72024e-09
0.513643, 0, 2.0133e-06, 1.27574e-08, 1.41421, -2.0133e-06, 1.27574e-08, 1.27579e-08, 1.27593e-08, 1.27612e-08, 1.95928e-08, 1.28615e-08, 1.2945e-08, 1.59956e-08, 1.90371e-08, 1.28e-08, 5.39044e-08, 2.72846e-08, 1.27686e-08, 1.27978e-08, 1.39253e-08, 3.33371e-08, 1.27574e-08, 1.91849e-06, 1.27574e-08, 1.27574e-08, 1.33987e-08
0.521538, 0, 2.7295e-06, 2.84705e-08, 1.41421, -2.7295e-06, 2.84705e-08, 2.84717e-08, 2.84747e-08, 2.84791e-08, 4.37448e-08, 2.87032e-08, 2.88898e-08, 3.56023e-08, 4.25032e-08, 2.85658e-08, 1.20417e-07, 4.79197e-08, 2.84956e-08, 2.85608e-08, 3.02593e-08, 5.95323e-08, 2.84706e-08, 2.5465e-06, 2.84705e-08, 2.84705e-08, 2.99035e-08
0.529433, 0, 3.73075e-06, 6.15055e-08, 1.41421, -3.73075e-06, 6.15055e-08, 6.1508e-08, 6.15146e-08, 6.15241e-08, 9.45331e-08, 6.20087e-08, 6.24121e-08, 7.80776e-08, 9.18483e-08, 6.17115e-08, 2.60322e-07, 8.7421e-08, 6.15598e-08, 6.17007e-08, 6.42285e-08, 1.08124e-07, 6.15057e-08, 3.37174e-06, 6.15055e-08, 6.15055e-08, 6.46042e-08
0.537328, 0, 5.16923e-06, 1.29451e-07, 1.41421, -5.16923e-06, 1.29451e-07, 1.29456e-07, 1.2947e-07, 1.2949e-07, 1.99014e-07, 1.30511e-07, 1.31361e-07, 1.66951e-07, 1.93359e-07, 1.29885e-07, 5.48198e-07, 1.63821e-07, 1.29566e-07, 1.29862e-07, 1.3357e-07, 1.98864e-07, 1.29452e-07, 4.46109e-06, 1.29451e-07, 1.29451e-07, 1.35978e-07
0.545223, 0, 7.33409e-06, 2.66181e-07, 1.41421, -7.33409e-06, 2.66181e-07, 2.66192e-07, 2.6622e-07, 2.66262e-07, 4.09305e-07, 2.68361e-07, 2.70109e-07, 3.76466e-07, 3.97671e-07, 2.67073e-07, 1.12775e-06, 3.11552e-07, 2.66416e-07, 2.67027e-07, 2.72371e-07, 3.6878e-07, 2.66182e-07, 5.91182e-06, 2.66181e-07, 2.66181e-07, 2.79609e-07
0.553118, 0, 1.06861e-05, 5.35427e-07, 1.41421, -1.06861e-05, 5.35427e-07, 5.3545e-07, 5.35507e-07, 5.3559e-07, 8.23489e-07, 5.39817e-07, 5.43335e-07, 8.01079e-07, 8.00073e-07, 5.37225e-07, 2.26947e-06, 5.95046e-07, 5.35901e-07, 5.3713e-07, 5.44672e-07, 6.85955e-07, 5.3543e-07, 7.87075e-06, 5.35427e-07, 5.35427e-07, 5.62454e-07
0.561013, 0, 1.60593e-05, 1.05429e-06, 1.41421, -1.60593e-05, 1.05429e-06, 1.05433e-06, 1.05444e-06, 1.05461e-06, 1.62181e-06, 1.06294e-06, 1.06987e-06, 1.64526e-06, 1.57568e-06, 1.05783e-06, 4.47062e-06, 1.13227e-06, 1.05522e-06, 1.05764e-06, 1.068e-06, 1.27348e-06, 1.05429e-06, 1.05664e-05, 1.05429e-06, 1.05429e-06, 1.10753e-06
0.568908, 0, 2.49156e-05, 2.03288e-06, 1.41421, -2.49156e-05, 2.03288e-06, 2.03297e-06, 2.03319e-06, 2.0335e-06, 3.12781e-06, 2.04957e-06, 2.06294e-06, 3.29003e-06, 3.0388e-06, 2.03972e-06, 8.62398e-06, 2.13444e-06, 2.03469e-06, 2.03936e-06, 2.05309e-06, 2.34967e-06, 2.03289e-06, 1.43624e-05, 2.03288e-06, 2.03288e-06, 2.13561e-06
0.576803, 0, 3.97752e-05, 3.83943e-06, 1.41421, -3.97752e-05, 3.83943e-06, 3.83959e-06, 3.84e-06, 3.8406e-06, 5.90856e-06, 3.87096e-06, 3.89623e-06, 6.41511e-06, 5.74036e-06, 3.85234e-06, 1.6295e-05, 3.97109e-06, 3.84283e-06, 3.85166e-06, 3.869e-06, 4.29389e-06, 3.83945e-06, 1.98452e-05, 3.83943e-06, 3.83943e-06, 4.03356e-06
0.584698, 0, 6.49918e-05, 7.10395e-06, 1.41421, -6.49918e-05, 7.10395e-06, 7.10424e-06, 7.105e-06, 7.10611e-06, 1.09347e-05, 7.16232e-06, 7.2091e-06, 1.22832e-05, 1.06233e-05, 7.12785e-06, 3.01639e-05, 7.27391e-06, 7.11025e-06, 7.12659e-06, 7.14695e-06, 7.75126e-06, 7.10398e-06, 2.79629e-05, 7.10395e-06, 7.10395e-06, 7.46335e-06
0.592593, 0, 0.000107897, 1.2879e-05, 1.41421, -0.000107897, 1.2879e-05, 1.28795e-05, 1.28809e-05, 1.28829e-05, 1.98283e-05, 1.29849e-05, 1.30698e-05, 2.31208e-05, 1.92634e-05, 1.29224e-05, 5.47115e-05, 1.30975e-05, 1.28904e-05, 1.29201e-05, 1.29411e-05, 1.37947e-05, 1.28791e-05, 4.02416e-05, 1.2879e-05, 1.2879e-05, 1.3531e-05
