   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_91.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0291949, 136.858, 0, 0, 11.7838, 136.858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0213178, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0134406, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00556342, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00231374, 0, 4.45929e-23, 0, 1.41421, -4.45929e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31835e-25, 0, 0, 3.91512e-28, 4.40376e-27, 0, 4.43563e-23, 0, 0, 0
0.0101909, 0, 1.17952e-22, 0, 1.41421, -1.17952e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.13219e-25, 0, 0, 1.05228e-27, 1.19448e-26, 0, 1.17326e-22, 0, 0, 0
0.0180681, 0, 3.04731e-22, 0, 1.41421, -3.04731e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58426e-24, 0, 0, 2.76237e-27, 3.15825e-26, 0, 3.03112e-22, 0, 0, 0
0.0259452, 0, 7.70428e-22, 0, 1.41421, -7.70428e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00535e-24, 0, 0, 7.09633e-27, 8.15895e-26, 0, 7.66334e-22, 0, 0, 0
0.0338224, 0, 1.90915e-21, 0, 1.41421, -1.90915e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.92537e-24, 0, 0, 1.78682e-26, 2.06327e-25, 0, 1.899e-21, 0, 0, 0
0.0416996, 0, 4.64319e-21, 0, 1.41421, -4.64319e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41392e-23, 0, 0, 4.41584e-26, 5.11575e-25, 0, 4.61849e-21, 0, 0, 0
0.0495767, 0, 1.10958e-20, 0, 1.41421, -1.10958e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76851e-23, 0, 0, 1.07234e-25, 1.24529e-24, 0, 1.10367e-20, 0, 0, 0
0.0574539, 0, 2.60791e-20, 0, 1.41421, -2.60791e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3558e-22, 0, 0, 2.56135e-25, 2.97944e-24, 0, 2.59402e-20, 0, 0, 0
0.0653311, 0, 6.03373e-20, 0, 1.41421, -6.03373e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13682e-22, 0, 0, 6.02284e-25, 7.01333e-24, 0, 6.00161e-20, 0, 0, 0
0.0732082, 0, 1.37519e-19, 0, 1.41421, -1.37519e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.14936e-22, 0, 0, 1.39527e-24, 1.62559e-23, 0, 1.36787e-19, 0, 0, 0
0.0810854, 0, 3.08967e-19, 0, 1.41421, -3.08967e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60625e-21, 0, 0, 3.18663e-24, 3.71301e-23, 0, 3.0732e-19, 0, 0, 0
0.0889625, 0, 6.84671e-19, 0, 1.41421, -6.84671e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.55945e-21, 0, 0, 7.17929e-24, 8.36288e-23, 0, 6.81021e-19, 0, 0, 0
0.0968397, 0, 1.49726e-18, 0, 1.41421, -1.49726e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.7839e-21, 0, 0, 1.59638e-23, 1.85848e-22, 0, 1.48927e-18, 0, 0, 0
0.104717, 0, 3.233e-18, 0, 1.41421, -3.233e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68076e-20, 0, 0, 3.506e-23, 4.07826e-22, 0, 3.21575e-18, 0, 0, 0
0.112594, 0, 6.89498e-18, 0, 1.41421, -6.89498e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58452e-20, 0, 0, 7.60632e-23, 8.83882e-22, 0, 6.85817e-18, 0, 0, 0
0.120471, 0, 1.45293e-17, 0, 1.41421, -1.45293e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55342e-20, 0, 0, 1.63078e-22, 1.89282e-21, 0, 1.44518e-17, 0, 0, 0
0.128348, 0, 3.07962e-17, 0, 1.41421, -3.07962e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60101e-19, 0, 0, 3.53416e-22, 4.09523e-21, 0, 3.06316e-17, 0, 0, 0
0.136226, 0, 6.32906e-17, 0, 1.41421, -6.32906e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.29029e-19, 0, 0, 7.39051e-22, 8.55294e-21, 0, 6.29523e-17, 0, 0, 0
0.144103, 0, 1.28664e-16, 0, 1.41421, -1.28664e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68885e-19, 0, 0, 1.52911e-21, 1.76734e-20, 0, 1.27976e-16, 0, 0, 0
0.15198, 0, 2.58794e-16, 0, 1.41421, -2.58794e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34539e-18, 0, 0, 3.13102e-21, 3.61421e-20, 0, 2.57409e-16, 0, 0, 0
0.159857, 0, 5.15133e-16, 0, 1.41421, -5.15133e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.678e-18, 0, 0, 6.34618e-21, 7.31657e-20, 0, 5.12375e-16, 0, 0, 0
0.167734, 0, 1.01493e-15, 0, 1.41421, -1.01493e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27625e-18, 0, 0, 1.27352e-20, 1.46658e-19, 0, 1.00949e-15, 0, 0, 0
0.175611, 0, 1.97961e-15, 0, 1.41421, -1.97961e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02912e-17, 0, 0, 2.53073e-20, 2.91139e-19, 0, 1.969e-15, 0, 0, 0
0.183489, 0, 3.82315e-15, 0, 1.41421, -3.82315e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9875e-17, 0, 0, 4.98093e-20, 5.72515e-19, 0, 3.80265e-15, 0, 0, 0
0.191366, 0, 7.31181e-15, 0, 1.41421, -7.31181e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8011e-17, 0, 0, 9.71107e-20, 1.11544e-18, 0, 7.27258e-15, 0, 0, 0
0.199243, 0, 1.385e-14, 0, 1.41421, -1.385e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.19999e-17, 0, 0, 1.87578e-19, 2.1536e-18, 0, 1.37757e-14, 0, 0, 0
0.20712, 0, 2.59868e-14, 0, 1.41421, -2.59868e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35093e-16, 0, 0, 3.59018e-19, 4.1211e-18, 0, 2.58472e-14, 0, 0, 0
0.214997, 0, 4.83038e-14, 0, 1.41421, -4.83038e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51106e-16, 0, 0, 6.80999e-19, 7.81753e-18, 0, 4.80442e-14, 0, 0, 0
0.222874, 0, 8.89578e-14, 0, 1.41421, -8.89578e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62443e-16, 0, 0, 1.28035e-18, 1.47029e-17, 0, 8.84794e-14, 0, 0, 0
0.230752, 0, 1.62332e-13, 0, 1.41421, -1.62332e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43874e-16, 0, 0, 2.3863e-18, 2.74211e-17, 0, 1.61459e-13, 0, 0, 0
0.238629, 0, 2.93552e-13, 0, 1.41421, -2.93552e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.526e-15, 0, 0, 4.40955e-18, 5.07199e-17, 0, 2.91971e-13, 0, 0, 0
0.246506, 0, 5.26091e-13, 0, 1.41421, -5.26091e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73483e-15, 0, 0, 8.07977e-18, 9.30569e-17, 0, 5.23255e-13, 0, 0, 0
0.254383, 0, 9.34474e-13, 0, 1.41421, -9.34474e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.85779e-15, 0, 0, 1.46827e-17, 1.69379e-16, 0, 9.29432e-13, 0, 0, 0
0.26226, 0, 1.64528e-12, 0, 1.41421, -1.64528e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.55289e-15, 0, 0, 2.64655e-17, 3.05922e-16, 0, 1.63639e-12, 0, 0, 0
0.270137, 0, 2.87149e-12, 0, 1.41421, -2.87149e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49275e-14, 0, 0, 4.73263e-17, 5.48345e-16, 0, 2.85597e-12, 0, 0, 0
0.278014, 0, 4.96821e-12, 0, 1.41421, -4.96821e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58279e-14, 0, 0, 8.39753e-17, 9.75576e-16, 0, 4.94133e-12, 0, 0, 0
0.285892, 0, 8.52208e-12, 0, 1.41421, -8.52208e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43046e-14, 0, 0, 1.47883e-16, 1.7231e-15, 0, 8.47591e-12, 0, 0, 0
0.293769, 0, 1.44934e-11, 0, 1.41421, -1.44934e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.53518e-14, 0, 0, 2.58527e-16, 3.02193e-15, 0, 1.44148e-11, 0, 0, 0
0.301646, 0, 2.44398e-11, 0, 1.41421, -2.44398e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27072e-13, 0, 0, 4.48777e-16, 5.26348e-15, 0, 2.4307e-11, 0, 0, 0
0.309523, 0, 4.08649e-11, 0, 1.41421, -4.08649e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12493e-13, 0, 0, 7.73777e-16, 9.10696e-15, 0, 4.06425e-11, 0, 0, 0
0.3174, 0, 6.77571e-11, 0, 1.41421, -6.77571e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52374e-13, 0, 0, 1.32558e-15, 1.56566e-14, 0, 6.73877e-11, 0, 0, 0
0.325277, 0, 1.11412e-10, 2.35418e-43, 1.41421, -1.11412e-10, 0, 2.35418e-43, 2.35418e-43, 2.35418e-43, 2.35418e-43, 2.35418e-43, 2.35418e-43, 2.35418e-43, 2.35418e-43, 2.35418e-43, 2.35418e-43, 2.35418e-43, 5.79499e-13, 2.35418e-43, 2.35418e-43, 2.25714e-15, 2.67522e-14, 2.35418e-43, 1.10803e-10, 2.35418e-43, 2.35418e-43, 2.35418e-43
0.333155, 0, 1.81677e-10, 4.08899e-42, 1.41421, -1.81677e-10, 0, 4.08899e-42, 4.08899e-42, 4.08899e-42, 4.08899e-42, 4.08899e-42, 4.08899e-42, 4.08899e-42, 4.08899e-42, 4.08899e-42, 4.08899e-42, 4.08899e-42, 9.45184e-13, 4.08899e-42, 4.08899e-42, 3.82164e-15, 4.54462e-14, 4.08899e-42, 1.80682e-10, 4.08899e-42, 4.08899e-42, 4.08899e-42
0.341032, 0, 2.9382e-10, 5.88321e-41, 1.41421, -2.9382e-10, 0, 5.88321e-41, 5.88321e-41, 5.88321e-41, 5.88321e-41, 5.88321e-41, 5.88321e-41, 5.88321e-41, 5.88321e-41, 5.88321e-41, 5.88321e-41, 5.88321e-41, 1.52905e-12, 5.88321e-41, 5.88321e-41, 6.43688e-15, 7.67814e-14, 5.88321e-41, 2.92208e-10, 5.88321e-41, 5.88321e-41, 5.88321e-41
