   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_344.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.10949, 0, 4.65772e-18, 0, 1.41421, -4.65772e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33373e-20, 0, 0, 8.16453e-23, 0, 0, 4.6443e-18, 0, 0, 0
0.117358, 0, 9.76484e-18, 0, 1.41421, -9.76484e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79614e-20, 0, 0, 1.73602e-22, 0, 0, 9.7367e-18, 0, 0, 0
0.125226, 0, 2.0242e-17, 0, 1.41421, -2.0242e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.79625e-20, 0, 0, 3.65085e-22, 0, 0, 2.01837e-17, 0, 0, 0
0.133094, 0, 4.15011e-17, 0, 1.41421, -4.15011e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18837e-19, 0, 0, 7.59586e-22, 0, 0, 4.13815e-17, 0, 0, 0
0.140962, 0, 8.41768e-17, 0, 1.41421, -8.41768e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41038e-19, 0, 0, 1.56393e-21, 0, 0, 8.39342e-17, 0, 0, 0
0.14883, 0, 1.68947e-16, 0, 1.41421, -1.68947e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83775e-19, 0, 0, 3.18727e-21, 0, 0, 1.6846e-16, 0, 0, 0
0.156698, 0, 3.35602e-16, 0, 1.41421, -3.35602e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.60985e-19, 0, 0, 6.43099e-21, 0, 0, 3.34634e-16, 0, 0, 0
0.164566, 0, 6.5993e-16, 0, 1.41421, -6.5993e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88969e-18, 0, 0, 1.28494e-20, 0, 0, 6.58027e-16, 0, 0, 0
0.172434, 0, 1.28483e-15, 0, 1.41421, -1.28483e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67905e-18, 0, 0, 2.54278e-20, 0, 0, 1.28112e-15, 0, 0, 0
0.180302, 0, 2.47704e-15, 0, 1.41421, -2.47704e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09291e-18, 0, 0, 4.98464e-20, 0, 0, 2.4699e-15, 0, 0, 0
0.18817, 0, 4.72966e-15, 0, 1.41421, -4.72966e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35432e-17, 0, 0, 9.68117e-20, 0, 0, 4.71602e-15, 0, 0, 0
0.196038, 0, 8.94524e-15, 0, 1.41421, -8.94524e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56142e-17, 0, 0, 1.86317e-19, 0, 0, 8.91944e-15, 0, 0, 0
0.203906, 0, 1.67599e-14, 0, 1.41421, -1.67599e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7991e-17, 0, 0, 3.5536e-19, 0, 0, 1.67116e-14, 0, 0, 0
0.211774, 0, 3.11115e-14, 0, 1.41421, -3.11115e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90854e-17, 0, 0, 6.71811e-19, 0, 0, 3.10217e-14, 0, 0, 0
0.219642, 0, 5.72247e-14, 0, 1.41421, -5.72247e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63859e-16, 0, 0, 1.25906e-18, 0, 0, 5.70596e-14, 0, 0, 0
0.22751, 0, 1.04305e-13, 0, 1.41421, -1.04305e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.98667e-16, 0, 0, 2.33953e-18, 0, 0, 1.04003e-13, 0, 0, 0
0.235378, 0, 1.88416e-13, 0, 1.41421, -1.88416e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39515e-16, 0, 0, 4.31071e-18, 0, 0, 1.87872e-13, 0, 0, 0
0.243246, 0, 3.37339e-13, 0, 1.41421, -3.37339e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.65946e-16, 0, 0, 7.87714e-18, 0, 0, 3.36365e-13, 0, 0, 0
0.251115, 0, 5.98662e-13, 0, 1.41421, -5.98662e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71423e-15, 0, 0, 1.42775e-17, 0, 0, 5.96934e-13, 0, 0, 0
0.258983, 0, 1.05316e-12, 0, 1.41421, -1.05316e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01571e-15, 0, 0, 2.56726e-17, 0, 0, 1.05012e-12, 0, 0, 0
0.266851, 0, 1.8367e-12, 0, 1.41421, -1.8367e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25943e-15, 0, 0, 4.5803e-17, 0, 0, 1.8314e-12, 0, 0, 0
0.274719, 0, 3.17569e-12, 0, 1.41421, -3.17569e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09387e-15, 0, 0, 8.10972e-17, 0, 0, 3.16652e-12, 0, 0, 0
0.282587, 0, 5.44404e-12, 0, 1.41421, -5.44404e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.559e-14, 0, 0, 1.42527e-16, 0, 0, 5.42831e-12, 0, 0, 0
0.290455, 0, 9.25363e-12, 0, 1.41421, -9.25363e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65009e-14, 0, 0, 2.48693e-16, 0, 0, 9.22688e-12, 0, 0, 0
0.298323, 0, 1.55968e-11, 0, 1.41421, -1.55968e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46698e-14, 0, 0, 4.30953e-16, 0, 0, 1.55517e-11, 0, 0, 0
0.306191, 0, 2.60683e-11, 0, 1.41421, -2.60683e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4668e-14, 0, 0, 7.41856e-16, 0, 0, 2.59929e-11, 0, 0, 0
0.314059, 0, 4.32083e-11, 0, 1.41421, -4.32083e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23778e-13, 0, 0, 1.26904e-15, 0, 0, 4.30833e-11, 0, 0, 0
0.321927, 0, 7.10263e-11, 1.02295e-43, 1.41421, -7.10263e-11, 0, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 1.02295e-43, 2.03502e-13, 1.02295e-43, 1.02295e-43, 2.15801e-15, 1.02295e-43, 1.02295e-43, 7.08207e-11, 1.02295e-43, 1.02295e-43, 1.02295e-43
0.329795, 0, 1.15795e-10, 1.86373e-42, 1.41421, -1.15795e-10, 0, 1.86373e-42, 1.86373e-42, 1.86373e-42, 1.86373e-42, 1.86373e-42, 1.86373e-42, 1.86373e-42, 1.86373e-42, 1.86373e-42, 1.86373e-42, 3.31843e-13, 1.86373e-42, 1.86373e-42, 3.64951e-15, 1.86373e-42, 1.86373e-42, 1.15459e-10, 1.86373e-42, 1.86373e-42, 1.86373e-42
0.337663, 0, 1.87239e-10, 2.8232e-41, 1.41421, -1.87239e-10, 0, 2.8232e-41, 2.8232e-41, 2.8232e-41, 2.8232e-41, 2.8232e-41, 2.8232e-41, 2.8232e-41, 2.8232e-41, 2.8232e-41, 2.8232e-41, 5.36737e-13, 2.8232e-41, 2.8232e-41, 6.14063e-15, 2.8232e-41, 2.8232e-41, 1.86697e-10, 2.8232e-41, 2.8232e-41, 2.8232e-41
0.345531, 0, 3.00306e-10, 3.75628e-40, 1.41421, -3.00306e-10, 0, 3.75628e-40, 3.75628e-40, 3.75628e-40, 3.75628e-40, 3.75628e-40, 3.75628e-40, 3.75628e-40, 3.75628e-40, 3.75628e-40, 3.75628e-40, 8.61153e-13, 3.75628e-40, 3.75628e-40, 1.0285e-14, 3.75628e-40, 3.75628e-40, 2.99434e-10, 3.75628e-40, 3.75628e-40, 3.75628e-40
0.353399, 0, 4.77758e-10, 4.4712e-39, 1.41421, -4.77758e-10, 0, 4.4712e-39, 4.4712e-39, 4.4712e-39, 4.4712e-39, 4.4712e-39, 4.4712e-39, 4.4712e-39, 4.4712e-39, 4.4712e-39, 4.4712e-39, 1.37062e-12, 4.4712e-39, 4.4712e-39, 1.71566e-14, 4.4712e-39, 4.4712e-39, 4.76371e-10, 4.4712e-39, 4.4712e-39, 4.4712e-39
0.361267, 0, 7.53963e-10, 4.80039e-38, 1.41421, -7.53963e-10, 0, 4.80039e-38, 4.80039e-38, 4.80039e-38, 4.80039e-38, 4.80039e-38, 4.80039e-38, 4.80039e-38, 4.80039e-38, 4.80039e-38, 4.80039e-38, 2.16422e-12, 4.80039e-38, 4.80039e-38, 2.85191e-14, 4.80039e-38, 4.80039e-38, 7.51771e-10, 4.80039e-38, 4.80039e-38, 4.80039e-38
0.369135, 0, 1.18035e-09, 4.66937e-37, 1.41421, -1.18035e-09, 0, 4.66937e-37, 4.66937e-37, 4.66937e-37, 4.66937e-37, 4.66937e-37, 4.66937e-37, 4.66937e-37, 4.66937e-37, 4.66937e-37, 4.66937e-37, 3.39047e-12, 4.66937e-37, 4.66937e-37, 4.72677e-14, 4.66937e-37, 4.66937e-37, 1.17691e-09, 4.66937e-37, 4.66937e-37, 4.66937e-37
0.377003, 0, 1.8332e-09, 4.14256e-36, 1.41421, -1.8332e-09, 0, 4.14256e-36, 4.14256e-36, 4.14256e-36, 4.14256e-36, 4.14256e-36, 4.14256e-36, 4.14256e-36, 4.14256e-36, 4.14256e-36, 4.14256e-36, 5.2702e-12, 4.14256e-36, 4.14256e-36, 7.81551e-14, 4.14256e-36, 4.14256e-36, 1.82785e-09, 4.14256e-36, 4.14256e-36, 4.14256e-36
0.384871, 0, 2.82469e-09, 3.36831e-35, 1.41421, -2.82469e-09, 0, 3.36831e-35, 3.36831e-35, 3.36831e-35, 3.36831e-35, 3.36831e-35, 3.36831e-35, 3.36831e-35, 3.36831e-35, 3.36831e-35, 3.36831e-35, 8.12899e-12, 3.36831e-35, 3.36831e-35, 1.28987e-13, 3.36831e-35, 3.36831e-35, 2.81643e-09, 3.36831e-35, 3.36831e-35, 3.36831e-35
0.392739, 0, 4.31829e-09, 2.52045e-34, 1.41421, -4.31829e-09, 0, 2.52045e-34, 2.52045e-34, 2.52045e-34, 2.52045e-34, 2.52045e-34, 2.52045e-34, 2.52045e-34, 2.52045e-34, 2.52045e-34, 2.52045e-34, 1.2443e-11, 2.52045e-34, 2.52045e-34, 2.1259e-13, 2.52045e-34, 2.52045e-34, 4.30564e-09, 2.52045e-34, 2.52045e-34, 2.52045e-34
0.400608, 0, 6.55059e-09, 4.23645e-33, 1.41421, -6.55059e-09, 0, 4.23645e-33, 4.23645e-33, 4.23645e-33, 4.23645e-33, 4.23645e-33, 4.23645e-33, 4.23645e-33, 4.23645e-33, 4.23645e-33, 4.23645e-33, 1.89044e-11, 4.23645e-33, 4.23645e-33, 3.50584e-13, 4.23645e-33, 4.23645e-33, 6.53133e-09, 4.23645e-33, 4.23645e-33, 4.23645e-33
0.408476, 0, 9.85947e-09, 2.57329e-32, 1.41421, -9.85947e-09, 0, 2.57329e-32, 2.57329e-32, 2.57329e-32, 2.57329e-32, 2.57329e-32, 2.57329e-32, 2.57329e-32, 2.57329e-32, 2.57329e-32, 2.57329e-32, 2.85054e-11, 2.57329e-32, 2.57329e-32, 5.76844e-13, 2.57329e-32, 2.57329e-32, 9.83039e-09, 2.57329e-32, 2.57329e-32, 2.57329e-32
0.416344, 0, 1.47259e-08, 1.39712e-31, 1.41421, -1.47259e-08, 0, 1.39712e-31, 1.39712e-31, 1.39712e-31, 1.39712e-31, 1.39712e-31, 1.39712e-31, 1.39712e-31, 1.39712e-31, 1.39712e-31, 1.39712e-31, 4.2668e-11, 1.39712e-31, 1.39712e-31, 9.48686e-13, 1.39712e-31, 1.39712e-31, 1.46823e-08, 1.39712e-31, 1.39712e-31, 1.39712e-31
0.424212, 0, 2.18269e-08, 7.44243e-31, 1.41421, -2.18269e-08, 0, 7.44243e-31, 7.44243e-31, 7.44243e-31, 7.44243e-31, 7.44243e-31, 7.44243e-31, 7.44243e-31, 7.44243e-31, 7.44243e-31, 7.44243e-31, 6.34066e-11, 7.44243e-31, 7.44243e-31, 1.5596e-12, 7.44243e-31, 7.44243e-31, 2.17619e-08, 7.44243e-31, 7.44243e-31, 7.44243e-31
0.43208, 0, 3.21077e-08, 3.78591e-30, 1.41421, -3.21077e-08, 0, 3.78591e-30, 3.78591e-30, 3.78591e-30, 3.78591e-30, 3.78591e-30, 3.78591e-30, 3.78591e-30, 3.78591e-30, 3.78591e-30, 3.78591e-30, 9.35571e-11, 3.78591e-30, 3.78591e-30, 2.56268e-12, 3.78591e-30, 3.78591e-30, 3.20116e-08, 3.78591e-30, 3.78591e-30, 3.78591e-30
0.439948, 0, 4.68776e-08, 1.8223e-29, 1.41421, -4.68776e-08, 0, 1.8223e-29, 1.8223e-29, 1.8223e-29, 1.8223e-29, 1.8223e-29, 1.8223e-29, 1.8223e-29, 1.8223e-29, 1.8223e-29, 1.8223e-29, 1.37084e-10, 1.8223e-29, 1.8223e-29, 4.20808e-12, 1.8223e-29, 1.8223e-29, 4.67363e-08, 1.8223e-29, 1.8223e-29, 1.8223e-29
0.447816, 0, 6.79341e-08, 8.40997e-29, 1.41421, -6.79341e-08, 0, 8.40997e-29, 8.40997e-29, 8.40997e-29, 8.40997e-29, 8.40997e-29, 8.40997e-29, 8.40997e-29, 8.40997e-29, 8.40997e-29, 8.40997e-29, 1.99488e-10, 8.40997e-29, 8.40997e-29, 6.903e-12, 8.40997e-29, 8.40997e-29, 6.77277e-08, 8.40997e-29, 8.40997e-29, 8.40997e-29
0.455684, 0, 9.77256e-08, 3.73462e-28, 1.41421, -9.77256e-08, 0, 3.73462e-28, 3.73462e-28, 3.73462e-28, 3.73462e-28, 3.73462e-28, 3.73462e-28, 3.73462e-28, 3.73462e-28, 3.73462e-28, 3.73462e-28, 2.8836e-10, 3.73462e-28, 3.73462e-28, 1.13077e-11, 3.73462e-28, 3.73462e-28, 9.7426e-08, 3.73462e-28, 3.73462e-28, 3.73462e-28
0.463552, 0, 1.3956e-07, 1.58488e-27, 1.41421, -1.3956e-07, 0, 1.58488e-27, 1.58488e-27, 1.58488e-27, 1.58488e-27, 1.58488e-27, 1.58488e-27, 1.58488e-27, 1.58488e-27, 1.58488e-27, 1.58488e-27, 4.14096e-10, 1.58488e-27, 1.58488e-27, 1.84877e-11, 1.58488e-27, 1.58488e-27, 1.39128e-07, 1.58488e-27, 1.58488e-27, 1.58488e-27
0.47142, 0, 1.9787e-07, 6.42296e-27, 1.41421, -1.9787e-07, 0, 6.42296e-27, 6.42296e-27, 6.42296e-27, 6.42296e-27, 6.42296e-27, 6.42296e-27, 6.42296e-27, 6.42296e-27, 6.42296e-27, 6.42296e-27, 5.9085e-10, 6.42296e-27, 6.42296e-27, 3.01524e-11, 6.42296e-27, 6.42296e-27, 1.97249e-07, 6.42296e-27, 6.42296e-27, 6.42296e-27
0.479288, 0, 2.78549e-07, 2.4871e-26, 1.41421, -2.78549e-07, 0, 2.4871e-26, 2.4871e-26, 2.4871e-26, 2.4871e-26, 2.4871e-26, 2.4871e-26, 2.06949e-12, 2.4871e-26, 2.4871e-26, 2.4871e-26, 8.37779e-10, 2.4871e-26, 2.4871e-26, 4.90284e-11, 2.4871e-26, 2.4871e-26, 2.7766e-07, 2.4871e-26, 2.4871e-26, 2.4871e-26
0.487156, 0, 3.89368e-07, 9.21543e-26, 1.41421, -3.89368e-07, 0, 9.21543e-26, 9.21543e-26, 9.21543e-26, 9.21543e-26, 9.21543e-26, 9.21543e-26, 7.18387e-12, 9.21543e-26, 9.21543e-26, 9.21543e-26, 1.18065e-09, 9.21543e-26, 9.21543e-26, 7.94353e-11, 9.21543e-26, 9.21543e-26, 3.88101e-07, 9.21543e-26, 9.21543e-26, 9.21543e-26
0.495024, 0, 5.40498e-07, 3.28248e-25, 1.41421, -5.40498e-07, 0, 3.28248e-25, 3.28248e-25, 3.28248e-25, 3.28248e-25, 3.28248e-25, 3.28248e-25, 1.94147e-11, 3.28248e-25, 3.28248e-25, 3.28248e-25, 1.6539e-09, 3.28248e-25, 3.28248e-25, 1.28167e-10, 3.28248e-25, 3.28248e-25, 5.38696e-07, 3.28248e-25, 3.28248e-25, 3.28248e-25
0.502892, 0, 7.46855e-07, 1.13381e-24, 1.41421, -7.46855e-07, 0, 6.48472e-15, 5.50128e-14, 5.63737e-10, 1.61445e-11, 3.05529e-13, 9.20706e-12, 1.4498e-10, 6.04883e-11, 4.1721e-12, 7.85485e-10, 2.30337e-09, 1.58673e-12, 2.17005e-12, 2.05829e-10, 1.13381e-24, 2.91078e-15, 7.42673e-07, 1.13381e-24, 1.13381e-24, 8.40919e-11
0.51076, 0, 1.02651e-06, 2.73883e-10, 1.41421, -1.02651e-06, 2.73883e-10, 2.73906e-10, 2.74073e-10, 2.22025e-09, 3.29624e-10, 2.74938e-10, 3.05672e-10, 7.21501e-10, 4.82726e-10, 2.88288e-10, 2.98586e-09, 3.46345e-09, 2.79362e-10, 2.81376e-10, 6.02768e-10, 2.73883e-10, 2.73893e-10, 1.01727e-06, 2.73883e-10, 2.73883e-10, 5.6422e-10
0.518628, 0, 1.40466e-06, 9.43027e-10, 1.41421, -1.40466e-06, 9.43027e-10, 9.43087e-10, 9.43537e-10, 6.17795e-09, 1.09295e-09, 9.45864e-10, 1.02852e-09, 2.09953e-09, 1.50473e-09, 9.81769e-10, 8.23712e-09, 5.335e-09, 9.57761e-10, 9.63178e-10, 1.46561e-09, 9.43027e-10, 9.43054e-10, 1.3844e-06, 9.43027e-10, 9.43027e-10, 1.72391e-09
0.526496, 0, 1.91701e-06, 2.53262e-09, 1.41421, -1.91701e-06, 2.53262e-09, 2.53276e-09, 2.53387e-09, 1.538e-08, 2.90054e-09, 2.53958e-09, 2.74244e-09, 5.3073e-09, 3.91113e-09, 2.6277e-09, 2.04336e-08, 8.54702e-09, 2.56878e-09, 2.58207e-09, 3.35803e-09, 2.53262e-09, 2.53268e-09, 1.87259e-06, 2.53262e-09, 2.53262e-09, 4.44905e-09
0.534364, 0, 2.61558e-06, 6.20841e-09, 1.41421, -2.61558e-06, 6.20841e-09, 6.20876e-09, 6.21134e-09, 3.62312e-08, 7.06822e-09, 6.22469e-09, 6.69875e-09, 1.25843e-08, 9.42982e-09, 6.43061e-09, 4.80407e-08, 1.44e-08, 6.29292e-09, 6.32398e-09, 7.50397e-09, 6.20841e-09, 6.20857e-09, 2.51837e-06, 6.20841e-09, 6.20841e-09, 1.06869e-08
0.542232, 0, 3.58049e-06, 1.44933e-08, 1.41421, -3.58049e-06, 1.44933e-08, 1.4494e-08, 1.44999e-08, 8.23101e-08, 1.64354e-08, 1.453e-08, 1.56009e-08, 2.86968e-08, 2.17699e-08, 1.49952e-08, 1.08986e-07, 2.55906e-08, 1.46841e-08, 1.47543e-08, 1.65134e-08, 1.44933e-08, 1.44936e-08, 3.36942e-06, 1.44933e-08, 1.44933e-08, 2.46094e-08
0.550101, 0, 4.94327e-06, 3.27056e-08, 1.41421, -4.94327e-06, 3.27056e-08, 3.27073e-08, 3.27201e-08, 1.81662e-07, 3.69714e-08, 3.27863e-08, 3.51383e-08, 6.55693e-08, 4.86884e-08, 3.38079e-08, 2.40254e-07, 4.766e-08, 3.31248e-08, 3.32789e-08, 3.5834e-08, 3.27056e-08, 3.27063e-08, 4.48872e-06, 3.27056e-08, 3.27056e-08, 5.49252e-08
0.557969, 0, 6.9291e-06, 7.17644e-08, 1.41421, -6.9291e-06, 7.17644e-08, 7.17681e-08, 7.17955e-08, 3.90705e-07, 8.08984e-08, 7.19373e-08, 7.69734e-08, 1.50279e-07, 1.05986e-07, 7.41248e-08, 5.16161e-07, 9.18113e-08, 7.26621e-08, 7.29922e-08, 7.65753e-08, 7.17644e-08, 7.17661e-08, 5.96155e-06, 7.17644e-08, 7.17644e-08, 1.1934e-07
0.565837, 0, 9.93818e-06, 1.5351e-07, 1.41421, -9.93818e-06, 1.5351e-07, 1.53518e-07, 1.53575e-07, 8.20002e-07, 1.72597e-07, 1.53871e-07, 1.64395e-07, 3.44536e-07, 2.25024e-07, 1.58442e-07, 1.08217e-06, 1.80245e-07, 1.55386e-07, 1.56076e-07, 1.60855e-07, 1.5351e-07, 1.53513e-07, 7.90721e-06, 1.5351e-07, 1.5351e-07, 2.5293e-07
0.573705, 0, 1.46611e-05, 3.20488e-07, 1.41421, -1.46611e-05, 3.20488e-07, 3.20504e-07, 3.20621e-07, 1.6806e-06, 3.5944e-07, 3.21225e-07, 3.42702e-07, 7.50885e-07, 4.66427e-07, 3.30554e-07, 2.21561e-06, 3.5596e-07, 3.24317e-07, 3.25724e-07, 3.31628e-07, 3.20488e-07, 3.20495e-07, 1.04989e-05, 3.20488e-07, 3.20488e-07, 5.23375e-07
0.581573, 0, 2.23369e-05, 6.5342e-07, 1.41421, -2.23369e-05, 6.5342e-07, 6.53451e-07, 6.53685e-07, 3.36484e-06, 7.31071e-07, 6.54889e-07, 6.97703e-07, 1.58276e-06, 9.44352e-07, 6.73487e-07, 4.43139e-06, 7.00248e-07, 6.61052e-07, 6.63857e-07, 6.70186e-07, 6.5342e-07, 6.53434e-07, 1.39973e-05, 6.5342e-07, 6.5342e-07, 1.05788e-06
0.589441, 0, 3.51584e-05, 1.30147e-06, 1.41421, -3.51584e-05, 1.30147e-06, 1.30153e-06, 1.30199e-06, 6.58314e-06, 1.45273e-06, 1.30433e-06, 1.38773e-06, 3.25486e-06, 1.86819e-06, 1.34056e-06, 8.6607e-06, 1.36299e-06, 1.31634e-06, 1.3218e-06, 1.32652e-06, 1.30147e-06, 1.3015e-06, 1.88077e-05, 1.30147e-06, 1.30147e-06, 2.08933e-06
0.597309, 0, 5.69314e-05, 2.53303e-06, 1.41421, -5.69314e-05, 2.53303e-06, 2.53314e-06, 2.53401e-06, 1.25879e-05, 2.82098e-06, 2.53848e-06, 2.69725e-06, 6.53e-06, 3.6119e-06, 2.60744e-06, 1.6543e-05, 2.61346e-06, 2.56133e-06, 2.57173e-06, 2.5702e-06, 2.53303e-06, 2.53308e-06, 2.55731e-05, 2.53303e-06, 2.53303e-06, 4.0329e-06
0.605177, 0, 9.42287e-05, 4.81835e-06, 1.41421, -9.42287e-05, 4.81835e-06, 4.81857e-06, 4.82018e-06, 2.35291e-05, 5.3542e-06, 4.8285e-06, 5.12394e-06, 1.28655e-05, 6.826e-06, 4.95683e-06, 3.0889e-05, 4.92303e-06, 4.87102e-06, 4.89038e-06, 4.87311e-06, 4.81835e-06, 4.81845e-06, 3.53251e-05, 4.81835e-06, 4.81835e-06, 7.60941e-06
