   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_255.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.028237, 383.503, 0, 0, 19.6342, 383.503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0203719, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0125069, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0046418, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00322326, 0, 3.73759e-24, 0, 1.41421, -3.73759e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17626e-26, 0, 0, 3.7484e-29, 0, 0, 3.72579e-24, 0, 0, 0
0.0110883, 0, 1.1043e-23, 0, 1.41421, -1.1043e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47535e-26, 0, 0, 1.12324e-28, 0, 0, 1.10081e-23, 0, 0, 0
0.0189534, 0, 3.15636e-23, 0, 1.41421, -3.15636e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93341e-26, 0, 0, 3.25655e-28, 0, 0, 3.14639e-23, 0, 0, 0
0.0268185, 0, 8.76042e-23, 0, 1.41421, -8.76042e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.757e-25, 0, 0, 9.16883e-28, 0, 0, 8.73275e-23, 0, 0, 0
0.0346835, 0, 2.36799e-22, 0, 1.41421, -2.36799e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45233e-25, 0, 0, 2.51427e-27, 0, 0, 2.36051e-22, 0, 0, 0
0.0425486, 0, 6.24846e-22, 0, 1.41421, -6.24846e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96646e-24, 0, 0, 6.73086e-27, 0, 0, 6.22872e-22, 0, 0, 0
