   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0299081, 108.283, 0, 0, 10.5016, 108.283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0220277, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0141473, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00626689, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00161351, 0, 5.38605e-21, 0, 1.41421, -5.38605e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64088e-23, 0, 0, 1.34983e-25, 0, 2.74143e-24, 0, 5.35676e-21, 0, 0, 0
0.00949393, 0, 1.19446e-20, 0, 1.41421, -1.19446e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85662e-23, 0, 0, 3.04506e-25, 0, 6.187e-24, 0, 1.18796e-20, 0, 0, 0
0.0173743, 0, 2.61192e-20, 0, 1.41421, -2.61192e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28065e-22, 0, 0, 6.77278e-25, 0, 1.37621e-23, 0, 2.59767e-20, 0, 0, 0
0.0252547, 0, 5.63539e-20, 0, 1.41421, -5.63539e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76306e-22, 0, 0, 1.48629e-24, 0, 3.01946e-23, 0, 5.60459e-20, 0, 0, 0
0.0331352, 0, 1.20041e-19, 0, 1.41421, -1.20041e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8856e-22, 0, 0, 3.22017e-24, 0, 6.53912e-23, 0, 1.19384e-19, 0, 0, 0
0.0410156, 0, 2.52583e-19, 0, 1.41421, -2.52583e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2384e-21, 0, 0, 6.8919e-24, 0, 1.39869e-22, 0, 2.51198e-19, 0, 0, 0
0.048896, 0, 5.25244e-19, 0, 1.41421, -5.25244e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57522e-21, 0, 0, 1.45781e-23, 0, 2.95649e-22, 0, 5.22358e-19, 0, 0, 0
0.0567764, 0, 1.0799e-18, 0, 1.41421, -1.0799e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29459e-21, 0, 0, 3.04905e-23, 0, 6.17875e-22, 0, 1.07396e-18, 0, 0, 0
0.0646568, 0, 2.19604e-18, 0, 1.41421, -2.19604e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07668e-20, 0, 0, 6.30818e-23, 0, 1.27729e-21, 0, 2.18393e-18, 0, 0, 0
0.0725372, 0, 4.41861e-18, 0, 1.41421, -4.41861e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16634e-20, 0, 0, 1.29146e-22, 0, 2.61286e-21, 0, 4.3942e-18, 0, 0, 0
0.0804176, 0, 8.79948e-18, 0, 1.41421, -8.79948e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31413e-20, 0, 0, 2.61724e-22, 0, 5.29112e-21, 0, 8.75078e-18, 0, 0, 0
0.088298, 0, 1.73491e-17, 0, 1.41421, -1.73491e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50568e-20, 0, 0, 5.25195e-22, 0, 1.06102e-20, 0, 1.72529e-17, 0, 0, 0
0.0961784, 0, 3.38736e-17, 0, 1.41421, -3.38736e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66069e-19, 0, 0, 1.04384e-21, 0, 2.10757e-20, 0, 3.36854e-17, 0, 0, 0
0.104059, 0, 6.55107e-17, 0, 1.41421, -6.55107e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21169e-19, 0, 0, 2.05536e-21, 0, 4.14806e-20, 0, 6.5146e-17, 0, 0, 0
0.111939, 0, 1.25523e-16, 0, 1.41421, -1.25523e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15373e-19, 0, 0, 4.01039e-21, 0, 8.0914e-20, 0, 1.24822e-16, 0, 0, 0
0.11982, 0, 2.38328e-16, 0, 1.41421, -2.38328e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16839e-18, 0, 0, 7.75563e-21, 0, 1.56466e-19, 0, 2.36996e-16, 0, 0, 0
0.1277, 0, 4.48488e-16, 0, 1.41421, -4.48488e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19865e-18, 0, 0, 1.48684e-20, 0, 3.00007e-19, 0, 4.45974e-16, 0, 0, 0
0.13558, 0, 8.36596e-16, 0, 1.41421, -8.36596e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10123e-18, 0, 0, 2.82617e-20, 0, 5.70484e-19, 0, 8.31896e-16, 0, 0, 0
