   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.61957, 30.8067, 28.966, 19.0603, 5.72771, 1.84066, 0, 19.0603, 19.0603, 19.0603, 27.2476, 19.0626, 20.715, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.0603, 19.1216, 19.0603
4.62747, 34.3851, 29.1825, 19.1471, 6.032, 5.20259, 0, 19.1471, 19.1471, 19.1471, 27.7306, 19.1497, 20.54, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.1471, 19.2033, 19.1471
4.63536, 31.1886, 29.3472, 19.234, 5.76096, 1.84139, 0, 19.234, 19.234, 19.234, 28.1339, 19.2369, 20.393, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.234, 19.2852, 19.234
4.64326, 25.0375, 29.4502, 19.3211, 5.19976, -4.41277, 0, 19.3211, 19.3211, 19.3211, 28.4474, 19.3244, 20.2743, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3211, 19.3673, 19.3211
4.65116, 25.5432, 29.4833, 19.4083, 5.24817, -3.94009, 0, 19.4083, 19.4083, 19.4083, 28.6632, 19.412, 20.1833, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4083, 19.4497, 19.4083
4.65905, 39.825, 29.4408, 19.4957, 6.46723, 10.3843, 0, 19.4957, 19.4957, 19.4957, 28.7769, 19.4999, 20.1186, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.4957, 19.5324, 19.4957
4.66695, 33.8344, 29.3196, 19.5832, 5.98619, 4.5148, 0, 19.5832, 19.5833, 19.5833, 28.7876, 19.5878, 20.0783, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.5832, 19.6154, 19.5832
4.67485, 27.6148, 29.1203, 19.6709, 5.44195, -1.50545, 0, 19.6709, 19.6709, 19.6709, 28.6977, 19.676, 20.0602, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6709, 19.6989, 19.6709
4.68274, 33.4057, 28.8461, 19.7587, 5.95027, 4.55969, 0, 19.7587, 19.7588, 19.7588, 28.5132, 19.7643, 20.0618, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7587, 19.7829, 19.7587
4.69064, 31.589, 28.5034, 19.8467, 5.7956, 3.08558, 0, 19.8467, 19.8467, 19.8467, 28.2428, 19.8527, 20.0806, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8467, 19.8673, 19.8467
4.69853, 21.0173, 28.1014, 19.9348, 4.79764, -7.0841, 0, 19.9348, 19.9348, 19.9348, 27.8981, 19.9412, 20.1142, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9348, 19.9522, 19.9348
4.70643, 21.8249, 27.6512, 20.023, 4.88108, -5.82629, 0, 20.023, 20.0231, 20.0231, 27.4923, 20.0299, 20.1604, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.023, 20.0376, 20.023
4.71433, 21.0636, 27.1654, 20.1114, 4.80245, -6.10185, 0, 20.1114, 20.1114, 20.1114, 27.0402, 20.1186, 20.2172, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1114, 20.1235, 20.1114
4.72222, 19.884, 26.6575, 20.1998, 4.67803, -6.7735, 0, 20.1999, 20.1999, 20.1999, 26.5568, 20.2074, 20.2828, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.1998, 20.2098, 20.1998
4.73012, 18.9734, 26.1408, 20.2884, 4.57967, -7.16743, 0, 20.2884, 20.2885, 20.2885, 26.057, 20.2962, 20.3561, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2884, 20.2967, 20.2884
4.73801, 27.8985, 25.6286, 20.3771, 5.46795, 2.26986, 0, 20.3771, 20.3772, 20.3772, 25.5551, 20.3851, 20.4357, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3771, 20.3839, 20.3771
4.74591, 19.1185, 25.1327, 20.4659, 4.59549, -6.01422, 0, 20.4659, 20.466, 20.466, 25.0638, 20.474, 20.521, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4659, 20.4716, 20.4659
4.75381, 23.9026, 24.6636, 20.5548, 5.08946, -0.761015, 0, 20.5548, 20.5549, 20.5549, 24.5942, 20.563, 20.6112, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5548, 20.5596, 20.5548
4.7617, 27.8834, 24.2301, 20.6438, 5.46657, 3.65327, 0, 20.6438, 20.6439, 20.6439, 24.1554, 20.6519, 20.7062, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.6438, 20.648, 20.6438
4.7696, 17.9812, 23.8388, 20.7329, 4.47003, -5.85767, 0, 20.7329, 20.7329, 20.733, 23.7542, 20.7409, 20.8056, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7329, 20.7367, 20.7329
4.7775, 18.9294, 23.4946, 20.8221, 4.57486, -4.5652, 0, 20.8221, 20.8221, 20.8221, 23.3955, 20.8299, 20.9095, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8221, 20.8258, 20.8221
4.78539, 16.1702, 23.2001, 20.9113, 4.26266, -7.02983, 0, 20.9113, 20.9113, 20.9114, 23.082, 20.9188, 21.0179, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9113, 20.9151, 20.9113
4.79329, 25.9456, 22.9564, 21.0006, 5.28636, 2.98916, 0, 21.0006, 21.0007, 21.0007, 22.8146, 21.0078, 21.131, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0006, 21.0047, 21.0006
4.80118, 19.9496, 22.763, 21.09, 4.68504, -2.8134, 0, 21.09, 21.09, 21.09, 22.5928, 21.0968, 21.2487, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.09, 21.0945, 21.09
4.80908, 17.971, 22.6181, 21.1794, 4.46889, -4.64705, 0, 21.1794, 21.1795, 21.1795, 22.4144, 21.1859, 21.3713, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1794, 21.1846, 21.1794
4.81698, 24.9048, 22.5186, 21.2689, 5.18699, 2.38623, 0, 21.2689, 21.2689, 21.2689, 22.2768, 21.2749, 21.4985, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2689, 21.2749, 21.2689
4.82487, 23.9831, 22.461, 21.3584, 5.09736, 1.52213, 0, 21.3584, 21.3584, 21.3584, 22.1763, 21.364, 21.6303, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3584, 21.3654, 21.3584
4.83277, 14.9745, 22.4408, 21.4479, 4.12002, -7.4663, 0, 21.448, 21.448, 21.448, 22.109, 21.4531, 21.7663, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.4479, 21.456, 21.4479
4.84067, 22.0292, 22.4536, 21.5375, 4.90196, -0.424395, 0, 21.5375, 21.5375, 21.5375, 22.0709, 21.5423, 21.906, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5375, 21.5469, 21.5375
4.84856, 32.9678, 22.4945, 21.6271, 5.91336, 10.4732, 0, 21.6271, 21.6271, 21.6271, 22.0579, 21.6314, 22.0485, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6271, 21.6378, 21.6271
4.85646, 25.9673, 22.5588, 21.7167, 5.28841, 3.4085, 0, 21.7167, 21.7167, 21.7167, 22.0661, 21.7206, 22.193, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7167, 21.7289, 21.7167
4.86435, 22.971, 22.6416, 21.8062, 4.9971, 0.329384, 0, 21.8062, 21.8063, 21.8063, 22.092, 21.8098, 22.3383, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.8062, 21.82, 21.8062
4.87225, 23.9675, 22.7386, 21.8958, 5.09583, 1.2289, 0, 21.8958, 21.8958, 21.8958, 22.1325, 21.8991, 22.4831, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.8958, 21.9111, 21.8958
4.88015, 25.9805, 22.8454, 21.9853, 5.28966, 3.1351, 0, 21.9854, 21.9854, 21.9854, 22.1847, 21.9884, 22.626, 21.9853, 21.9853, 21.9853, 21.9853, 21.9853, 21.9853, 21.9853, 21.9853, 21.9853, 21.9853, 21.9853, 21.9854, 21.9853, 21.9853, 22.0023, 21.9853
4.88804, 20.999, 22.9581, 22.0749, 4.79573, -1.95914, 0, 22.0749, 22.0749, 22.0749, 22.2462, 22.0776, 22.7655, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0749, 22.0933, 22.0749
4.89594, 23.9172, 23.0734, 22.1644, 5.0909, 0.843864, 0, 22.1644, 22.1644, 22.1644, 22.3151, 22.1669, 22.9, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1644, 22.1843, 22.1644
4.90384, 25.9381, 23.1879, 22.2538, 5.28565, 2.75013, 0, 22.2538, 22.2539, 22.2539, 22.3896, 22.2562, 23.0283, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2538, 22.2752, 22.2538
4.91173, 24.0401, 23.2992, 22.3432, 5.10295, 0.740843, 0, 22.3433, 22.3433, 22.3433, 22.4685, 22.3454, 23.149, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3432, 22.3659, 22.3432
4.91963, 20.9734, 23.4051, 22.4326, 4.79306, -2.43171, 0, 22.4326, 22.4327, 22.4327, 22.5507, 22.4347, 23.2611, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4326, 22.4564, 22.4326
4.92752, 19.0341, 23.504, 22.522, 4.58629, -4.46997, 0, 22.522, 22.522, 22.522, 22.6353, 22.5239, 23.3639, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.522, 22.5467, 22.522
4.93542, 25.9128, 23.5948, 22.6113, 5.28325, 2.31794, 0, 22.6113, 22.6113, 22.6113, 22.7217, 22.6132, 23.4569, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6113, 22.6367, 22.6113
4.94332, 20.9489, 23.6769, 22.7006, 4.79051, -2.72791, 0, 22.7006, 22.7006, 22.7006, 22.8095, 22.7024, 23.5401, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7006, 22.7265, 22.7006
4.95121, 22.9434, 23.75, 22.7899, 4.99434, -0.806604, 0, 22.7899, 22.7899, 22.7899, 22.8982, 22.7917, 23.6136, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.7899, 22.8161, 22.7899
4.95911, 22.088, 23.8146, 22.8791, 4.90795, -1.72664, 0, 22.8791, 22.8792, 22.8792, 22.9877, 22.8809, 23.678, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.8791, 22.9054, 22.8791
4.96701, 18.0436, 23.8713, 22.9684, 4.47701, -5.82773, 0, 22.9684, 22.9684, 22.9684, 23.0776, 22.9701, 23.7342, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9684, 22.9944, 22.9684
4.9749, 21.8083, 23.9211, 23.0576, 4.87937, -2.11283, 0, 23.0576, 23.0576, 23.0576, 23.1679, 23.0593, 23.7833, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0576, 23.0832, 23.0576
4.9828, 25.0083, 23.9652, 23.1468, 5.19695, 1.04311, 0, 23.1468, 23.1468, 23.1468, 23.2586, 23.1485, 23.8266, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1468, 23.1718, 23.1468
4.99069, 19.0534, 24.0049, 23.236, 4.5884, -4.9515, 0, 23.236, 23.2361, 23.2361, 23.3494, 23.2378, 23.8655, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.236, 23.2602, 23.236
4.99859, 26.8941, 24.0418, 23.3253, 5.37532, 2.85236, 0, 23.3253, 23.3253, 23.3253, 23.4405, 23.327, 23.9014, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3253, 23.3485, 23.3253
5.00649, 17.24, 24.0771, 23.4145, 4.38635, -6.83711, 0, 23.4145, 23.4145, 23.4145, 23.5317, 23.4163, 23.9358, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4145, 23.4367, 23.4145
5.01438, 18.8475, 24.1125, 23.5037, 4.56591, -5.26496, 0, 23.5038, 23.5038, 23.5038, 23.6231, 23.5055, 23.9701, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5037, 23.5248, 23.5037
5.02228, 13.0797, 24.149, 23.593, 3.88326, -11.0693, 0, 23.593, 23.593, 23.593, 23.7148, 23.5948, 24.0054, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.593, 23.6128, 23.593
5.03017, 18.8294, 24.1878, 23.6822, 4.56392, -5.35837, 0, 23.6823, 23.6823, 23.6823, 23.8066, 23.6841, 24.0429, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.6822, 23.7008, 23.6822
5.03807, 24.0329, 24.2297, 23.7715, 5.10225, -0.196802, 0, 23.7715, 23.7715, 23.7715, 23.8986, 23.7733, 24.0832, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7715, 23.7889, 23.7715
5.04597, 24.6986, 24.2756, 23.8607, 5.16707, 0.423016, 0, 23.8607, 23.8608, 23.8608, 23.991, 23.8626, 24.1272, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8607, 23.8769, 23.8607
5.05386, 30.674, 24.3259, 23.9499, 5.71612, 6.34805, 0, 23.95, 23.95, 23.95, 24.0836, 23.9519, 24.1751, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.9499, 23.965, 23.9499
5.06176, 21.3852, 24.381, 24.0391, 4.83583, -2.99575, 0, 24.0392, 24.0392, 24.0392, 24.1767, 24.0411, 24.2272, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0391, 24.0532, 24.0391
5.06966, 18.9741, 24.441, 24.1283, 4.57974, -5.46694, 0, 24.1283, 24.1283, 24.1283, 24.2703, 24.1303, 24.2837, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1283, 24.1415, 24.1283
5.07755, 21.9072, 24.506, 24.2174, 4.8895, -2.59875, 0, 24.2174, 24.2174, 24.2174, 24.3645, 24.2194, 24.3443, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2174, 24.2298, 24.2174
5.08545, 29.2839, 24.576, 24.3065, 5.5932, 4.70787, 0, 24.3065, 24.3065, 24.3065, 24.4596, 24.3085, 24.409, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3065, 24.3182, 24.3065
5.09334, 23.6581, 24.6509, 24.3954, 5.06539, -0.992708, 0, 24.3955, 24.3955, 24.3955, 24.5556, 24.3975, 24.4773, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.3954, 24.4066, 24.3954
5.10124, 32.5305, 24.7305, 24.4843, 5.87626, 7.80003, 0, 24.4843, 24.4844, 24.4844, 24.6527, 24.4864, 24.549, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4843, 24.4951, 24.4843
5.10914, 17.5632, 24.8147, 24.5731, 4.42303, -7.25154, 0, 24.5732, 24.5732, 24.5732, 24.7514, 24.5753, 24.6237, 24.5731, 24.5731, 24.5731, 24.5731, 24.5731, 24.5731, 24.5731, 24.5731, 24.5731, 24.5731, 24.5731, 24.5732, 24.5731, 24.5731, 24.5837, 24.5731
5.11703, 20.1324, 24.9036, 24.6618, 4.70451, -4.77117, 0, 24.6619, 24.6619, 24.6619, 24.8518, 24.664, 24.7009, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6618, 24.6723, 24.6618
5.12493, 26.4169, 24.9969, 24.7504, 5.33075, 1.41997, 0, 24.7505, 24.7505, 24.7505, 24.9543, 24.7526, 24.7802, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7504, 24.7609, 24.7504
5.13283, 20.7937, 25.0948, 24.8389, 4.77427, -4.3011, 0, 24.8389, 24.8389, 24.8389, 25.0593, 24.8411, 24.8614, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8389, 24.8495, 24.8389
5.14072, 24.133, 25.1973, 24.9272, 5.11204, -1.0643, 0, 24.9272, 24.9273, 24.9273, 25.1672, 24.9295, 24.944, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9272, 24.9381, 24.9272
5.14862, 19.4039, 25.3045, 25.0154, 4.62643, -5.90063, 0, 25.0154, 25.0154, 25.0155, 25.2784, 25.0177, 25.0278, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0154, 25.0267, 25.0154
5.15651, 36.2525, 25.4167, 25.1034, 6.18486, 10.8359, 0, 25.1035, 25.1035, 25.1035, 25.3934, 25.1058, 25.1125, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1034, 25.1152, 25.1034
5.16441, 24.7918, 25.5339, 25.1913, 5.17608, -0.742098, 0, 25.1913, 25.1913, 25.1913, 25.5126, 25.1936, 25.1978, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.1913, 25.2036, 25.1913
5.17231, 23.2175, 25.6565, 25.279, 5.0217, -2.43896, 0, 25.279, 25.279, 25.279, 25.6363, 25.2813, 25.2837, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.279, 25.2919, 25.279
5.1802, 25.0563, 25.7844, 25.3665, 5.20157, -0.7281, 0, 25.3665, 25.3665, 25.3665, 25.7649, 25.3689, 25.3698, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3665, 25.3802, 25.3665
5.1881, 31.7615, 25.9179, 25.4538, 5.81046, 5.84353, 0, 25.4538, 25.4538, 25.4538, 25.8986, 25.4562, 25.4561, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4538, 25.4683, 25.4538
5.196, 19.1613, 26.0569, 25.5409, 4.60014, -6.89557, 0, 25.5409, 25.541, 25.541, 26.0374, 25.5434, 25.5425, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5409, 25.5562, 25.5409
5.20389, 33.8565, 26.2011, 25.6278, 5.98803, 7.65535, 0, 25.6279, 25.6279, 25.6279, 26.1812, 25.6303, 25.6289, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6278, 25.6441, 25.6278
5.21179, 23.0308, 26.3503, 25.7146, 5.00308, -3.31949, 0, 25.7146, 25.7146, 25.7146, 26.3297, 25.7171, 25.7153, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7146, 25.7317, 25.7146
5.21968, 24.4358, 26.5038, 25.8011, 5.14158, -2.06796, 0, 25.8011, 25.8011, 25.8011, 26.4825, 25.8036, 25.8016, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8011, 25.8192, 25.8011
5.22758, 21.6343, 26.6608, 25.8873, 4.86151, -5.02649, 0, 25.8874, 25.8874, 25.8874, 26.6386, 25.8899, 25.8877, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.8873, 25.9065, 25.8873
5.23548, 25.8492, 26.8204, 25.9734, 5.27724, -0.971157, 0, 25.9734, 25.9735, 25.9735, 26.7973, 25.976, 25.9736, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9734, 25.9935, 25.9734
5.24337, 27.0791, 26.9812, 26.0593, 5.39251, 0.0978947, 0, 26.0593, 26.0593, 26.0593, 26.9572, 26.0619, 26.0594, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0593, 26.0804, 26.0593
5.25127, 20.3215, 27.1419, 26.1449, 4.72456, -6.82046, 0, 26.1449, 26.1449, 26.1449, 27.1169, 26.1475, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.1449, 26.167, 26.1449
5.25917, 21.8485, 27.3009, 26.2302, 4.88349, -5.45238, 0, 26.2302, 26.2302, 26.2302, 27.2748, 26.2329, 26.2303, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2302, 26.2534, 26.2302
