   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_296.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0273421, 445.164, 0, 0, 21.1463, 445.164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.019479, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.011616, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00375288, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00411019, 0, 1.26546e-23, 0, 1.41421, -1.26546e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37173e-25, 0, 0, 3.70754e-28, 0, 0, 1.2317e-23, 0, 0, 0
0.0119733, 0, 3.3501e-23, 0, 1.41421, -3.3501e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.92612e-25, 0, 0, 9.89124e-28, 0, 0, 3.26074e-23, 0, 0, 0
0.0198363, 0, 8.66411e-23, 0, 1.41421, -8.66411e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3085e-24, 0, 0, 2.57846e-27, 0, 0, 8.433e-23, 0, 0, 0
0.0276994, 0, 2.19318e-22, 0, 1.41421, -2.19318e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.84359e-24, 0, 0, 6.58025e-27, 0, 0, 2.13468e-22, 0, 0, 0
0.0355625, 0, 5.44244e-22, 0, 1.41421, -5.44244e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4501e-23, 0, 0, 1.6466e-26, 0, 0, 5.29727e-22, 0, 0, 0
0.0434256, 0, 1.32573e-21, 0, 1.41421, -1.32573e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.53232e-23, 0, 0, 4.04548e-26, 0, 0, 1.29037e-21, 0, 0, 0
0.0512886, 0, 3.17359e-21, 0, 1.41421, -3.17359e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45581e-23, 0, 0, 9.76982e-26, 0, 0, 3.08893e-21, 0, 0, 0
0.0591517, 0, 7.47307e-21, 0, 1.41421, -7.47307e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99115e-22, 0, 0, 2.32145e-25, 0, 0, 7.27372e-21, 0, 0, 0
0.0670148, 0, 1.73247e-20, 0, 1.41421, -1.73247e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61604e-22, 0, 0, 5.43193e-25, 0, 0, 1.68625e-20, 0, 0, 0
0.0748779, 0, 3.957e-20, 0, 1.41421, -3.957e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05432e-21, 0, 0, 1.25255e-24, 0, 0, 3.85145e-20, 0, 0, 0
