   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_252.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.137026, 0, 5.32718e-17, 0, 1.41421, -5.32718e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52808e-19, 0, 0, 4.53063e-22, 3.41889e-21, 0, 5.29151e-17, 0, 0, 0
0.144894, 0, 1.09594e-16, 0, 1.41421, -1.09594e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2582e-19, 0, 0, 9.48123e-22, 7.1462e-21, 0, 1.08861e-16, 0, 0, 0
0.152762, 0, 2.23022e-16, 0, 1.41421, -2.23022e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47702e-18, 0, 0, 1.96311e-21, 1.47781e-20, 0, 2.21528e-16, 0, 0, 0
0.160629, 0, 4.49028e-16, 0, 1.41421, -4.49028e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9738e-18, 0, 0, 4.02257e-21, 3.0244e-20, 0, 4.4602e-16, 0, 0, 0
0.168497, 0, 8.94654e-16, 0, 1.41421, -8.94654e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92507e-18, 0, 0, 8.159e-21, 6.12696e-20, 0, 8.8866e-16, 0, 0, 0
0.176365, 0, 1.76431e-15, 0, 1.41421, -1.76431e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16846e-17, 0, 0, 1.63845e-20, 1.22897e-19, 0, 1.75249e-15, 0, 0, 0
0.184233, 0, 3.44439e-15, 0, 1.41421, -3.44439e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28112e-17, 0, 0, 3.2582e-20, 2.44132e-19, 0, 3.4213e-15, 0, 0, 0
0.192101, 0, 6.65786e-15, 0, 1.41421, -6.65786e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4093e-17, 0, 0, 6.41715e-20, 4.80382e-19, 0, 6.61322e-15, 0, 0, 0
0.199968, 0, 1.2744e-14, 0, 1.41421, -1.2744e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.43991e-17, 0, 0, 1.25199e-19, 9.3652e-19, 0, 1.26585e-14, 0, 0, 0
0.207836, 0, 2.42727e-14, 0, 1.41421, -2.42727e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60749e-16, 0, 0, 2.43675e-19, 1.82212e-18, 0, 2.41099e-14, 0, 0, 0
0.215704, 0, 4.55499e-14, 0, 1.41421, -4.55499e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01659e-16, 0, 0, 4.66355e-19, 3.48623e-18, 0, 4.52442e-14, 0, 0, 0
0.223572, 0, 8.46836e-14, 0, 1.41421, -8.46836e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.60825e-16, 0, 0, 8.84618e-19, 6.61248e-18, 0, 8.41153e-14, 0, 0, 0
0.23144, 0, 1.5599e-13, 0, 1.41421, -1.5599e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03306e-15, 0, 0, 1.66335e-18, 1.24358e-17, 0, 1.54943e-13, 0, 0, 0
0.239307, 0, 2.84722e-13, 0, 1.41421, -2.84722e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88559e-15, 0, 0, 3.10072e-18, 2.31922e-17, 0, 2.8281e-13, 0, 0, 0
0.247175, 0, 5.14999e-13, 0, 1.41421, -5.14999e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41061e-15, 0, 0, 5.73124e-18, 4.2898e-17, 0, 5.1154e-13, 0, 0, 0
0.255043, 0, 9.23181e-13, 0, 1.41421, -9.23181e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11383e-15, 0, 0, 1.05052e-17, 7.87078e-17, 0, 9.16978e-13, 0, 0, 0
0.262911, 0, 1.6402e-12, 0, 1.41421, -1.6402e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08624e-14, 0, 0, 1.90987e-17, 1.43277e-16, 0, 1.62917e-12, 0, 0, 0
0.270779, 0, 2.88842e-12, 0, 1.41421, -2.88842e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91291e-14, 0, 0, 3.4444e-17, 2.58798e-16, 0, 2.86899e-12, 0, 0, 0
0.278646, 0, 5.04207e-12, 0, 1.41421, -5.04207e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33926e-14, 0, 0, 6.1633e-17, 4.63918e-16, 0, 5.00815e-12, 0, 0, 0
0.286514, 0, 8.72503e-12, 0, 1.41421, -8.72503e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77858e-14, 0, 0, 1.09444e-16, 8.25452e-16, 0, 8.66631e-12, 0, 0, 0
0.294382, 0, 1.49679e-11, 0, 1.41421, -1.49679e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.91363e-14, 0, 0, 1.92911e-16, 1.45811e-15, 0, 1.48671e-11, 0, 0, 0
0.30225, 0, 2.54573e-11, 0, 1.41421, -2.54573e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6862e-13, 0, 0, 3.3761e-16, 2.55754e-15, 0, 2.52858e-11, 0, 0, 0
0.310118, 0, 4.29284e-11, 0, 1.41421, -4.29284e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.84366e-13, 0, 0, 5.86809e-16, 4.45533e-15, 0, 4.2639e-11, 0, 0, 0
0.317985, 0, 7.17761e-11, 0, 1.41421, -7.17761e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75511e-13, 0, 0, 1.01331e-15, 7.71023e-15, 0, 7.12918e-11, 0, 0, 0
0.325853, 0, 1.18998e-10, 2.29813e-43, 1.41421, -1.18998e-10, 0, 2.29813e-43, 2.29813e-43, 2.29813e-43, 2.29813e-43, 2.29813e-43, 2.29813e-43, 2.29813e-43, 2.29813e-43, 2.29813e-43, 2.29813e-43, 7.88465e-13, 2.29813e-43, 2.29813e-43, 1.73905e-15, 1.32587e-14, 2.29813e-43, 1.18194e-10, 2.29813e-43, 2.29813e-43, 2.29813e-43
0.333721, 0, 1.95632e-10, 3.95166e-42, 1.41421, -1.95632e-10, 0, 3.95166e-42, 3.95166e-42, 3.95166e-42, 3.95166e-42, 3.95166e-42, 3.95166e-42, 3.95166e-42, 3.95166e-42, 3.95166e-42, 3.95166e-42, 1.29648e-12, 3.95166e-42, 3.95166e-42, 2.96747e-15, 2.26623e-14, 3.95166e-42, 1.9431e-10, 3.95166e-42, 3.95166e-42, 3.95166e-42
0.341589, 0, 3.18937e-10, 5.63784e-41, 1.41421, -3.18937e-10, 0, 5.63784e-41, 5.63784e-41, 5.63784e-41, 5.63784e-41, 5.63784e-41, 5.63784e-41, 5.63784e-41, 5.63784e-41, 5.63784e-41, 5.63784e-41, 2.11417e-12, 5.63784e-41, 5.63784e-41, 5.0369e-15, 3.85144e-14, 5.63784e-41, 3.1678e-10, 5.63784e-41, 5.63784e-41, 5.63784e-41
0.349457, 0, 5.15651e-10, 7.12874e-40, 1.41421, -5.15651e-10, 0, 7.12874e-40, 7.12874e-40, 7.12874e-40, 7.12874e-40, 7.12874e-40, 7.12874e-40, 7.12874e-40, 7.12874e-40, 7.12874e-40, 7.12874e-40, 3.41923e-12, 7.12874e-40, 7.12874e-40, 8.50861e-15, 6.51054e-14, 7.12874e-40, 5.12158e-10, 7.12874e-40, 7.12874e-40, 7.12874e-40
0.357324, 0, 8.26819e-10, 8.06946e-39, 1.41421, -8.26819e-10, 0, 8.06946e-39, 8.06946e-39, 8.06946e-39, 8.06946e-39, 8.06946e-39, 8.06946e-39, 8.06946e-39, 8.06946e-39, 8.06946e-39, 8.06946e-39, 5.48475e-12, 8.06946e-39, 8.06946e-39, 1.43121e-14, 1.09511e-13, 8.06946e-39, 8.2121e-10, 8.06946e-39, 8.06946e-39, 8.06946e-39
0.365192, 0, 1.31489e-09, 8.25988e-38, 1.41421, -1.31489e-09, 0, 8.25988e-38, 8.25988e-38, 8.25988e-38, 8.25988e-38, 8.25988e-38, 8.25988e-38, 8.25988e-38, 8.25988e-38, 8.25988e-38, 8.25988e-38, 8.7268e-12, 8.25988e-38, 8.25988e-38, 2.3985e-14, 1.83373e-13, 8.25988e-38, 1.30596e-09, 8.25988e-38, 8.25988e-38, 8.25988e-38
0.37306, 0, 2.07402e-09, 7.68511e-37, 1.41421, -2.07402e-09, 0, 7.68511e-37, 7.68511e-37, 7.68511e-37, 7.68511e-37, 7.68511e-37, 7.68511e-37, 7.68511e-37, 7.68511e-37, 7.68511e-37, 7.68511e-37, 1.37738e-11, 7.68511e-37, 7.68511e-37, 4.007e-14, 3.05812e-13, 7.68511e-37, 2.0599e-09, 7.68511e-37, 7.68511e-37, 7.68511e-37
0.380928, 0, 3.24493e-09, 6.54049e-36, 1.41421, -3.24493e-09, 0, 6.54049e-36, 6.54049e-36, 6.54049e-36, 6.54049e-36, 6.54049e-36, 6.54049e-36, 6.54049e-36, 6.54049e-36, 6.54049e-36, 6.54049e-36, 2.15667e-11, 6.54049e-36, 6.54049e-36, 6.67709e-14, 5.08188e-13, 6.54049e-36, 3.22278e-09, 6.54049e-36, 6.54049e-36, 6.54049e-36
0.388796, 0, 5.03598e-09, 5.11154e-35, 1.41421, -5.03598e-09, 0, 5.11154e-35, 5.11154e-35, 5.11154e-35, 5.11154e-35, 5.11154e-35, 5.11154e-35, 5.11154e-35, 5.11154e-35, 5.11154e-35, 5.11154e-35, 3.35027e-11, 5.11154e-35, 5.11154e-35, 1.1104e-13, 8.41911e-13, 5.11154e-35, 5.00153e-09, 5.11154e-35, 5.11154e-35, 5.11154e-35
0.396663, 0, 7.75309e-09, 3.68466e-34, 1.41421, -7.75309e-09, 0, 3.68466e-34, 3.68466e-34, 3.68466e-34, 3.68466e-34, 3.68466e-34, 3.68466e-34, 3.68466e-34, 3.68466e-34, 3.68466e-34, 3.68466e-34, 5.16392e-11, 3.68466e-34, 3.68466e-34, 1.84379e-13, 1.39122e-12, 3.68466e-34, 7.69987e-09, 3.68466e-34, 3.68466e-34, 3.68466e-34
0.404531, 0, 1.18413e-08, 2.5397e-33, 1.41421, -1.18413e-08, 0, 2.5397e-33, 2.5397e-33, 2.5397e-33, 2.5397e-33, 2.5397e-33, 2.5397e-33, 2.5397e-33, 2.5397e-33, 2.5397e-33, 2.5397e-33, 7.89811e-11, 2.5397e-33, 2.5397e-33, 3.05818e-13, 2.29417e-12, 2.5397e-33, 1.17597e-08, 2.5397e-33, 2.5397e-33, 2.5397e-33
0.412399, 0, 1.79425e-08, 1.55304e-32, 1.41421, -1.79425e-08, 0, 1.55304e-32, 1.55304e-32, 1.55304e-32, 1.55304e-32, 1.55304e-32, 1.55304e-32, 1.55304e-32, 1.55304e-32, 1.55304e-32, 1.55304e-32, 1.19882e-10, 1.55304e-32, 1.55304e-32, 5.06833e-13, 3.77694e-12, 1.55304e-32, 1.78184e-08, 1.55304e-32, 1.55304e-32, 1.55304e-32
0.420267, 0, 2.69745e-08, 9.39288e-32, 1.41421, -2.69745e-08, 0, 9.39288e-32, 9.39288e-32, 9.39288e-32, 9.39288e-32, 9.39288e-32, 9.39288e-32, 9.39288e-32, 9.39288e-32, 9.39288e-32, 9.39288e-32, 1.806e-10, 9.39288e-32, 9.39288e-32, 8.39462e-13, 6.21013e-12, 9.39288e-32, 2.67868e-08, 9.39288e-32, 9.39288e-32, 9.39288e-32
0.428135, 0, 4.02378e-08, 5.13185e-31, 1.41421, -4.02378e-08, 0, 5.13185e-31, 5.13185e-31, 5.13185e-31, 5.13185e-31, 5.13185e-31, 5.13185e-31, 5.13185e-31, 5.13185e-31, 5.13185e-31, 5.13185e-31, 2.70062e-10, 5.13185e-31, 5.13185e-31, 1.38961e-12, 1.02006e-11, 5.13185e-31, 3.99561e-08, 5.13185e-31, 5.13185e-31, 5.13185e-31
0.436002, 0, 5.956e-08, 2.70913e-30, 1.41421, -5.956e-08, 0, 2.70913e-30, 2.70913e-30, 2.70913e-30, 2.70913e-30, 2.70913e-30, 2.70913e-30, 2.70913e-30, 2.70913e-30, 2.70913e-30, 2.70913e-30, 4.00911e-10, 2.70913e-30, 2.70913e-30, 2.29882e-12, 1.67412e-11, 2.70913e-30, 5.91401e-08, 2.70913e-30, 2.70913e-30, 2.70913e-30
0.44387, 0, 8.74874e-08, 1.35824e-29, 1.41421, -8.74874e-08, 0, 1.35824e-29, 1.35824e-29, 1.35824e-29, 1.35824e-29, 1.35824e-29, 1.35824e-29, 1.35824e-29, 1.35824e-29, 1.35824e-29, 1.35824e-29, 5.90914e-10, 1.35824e-29, 1.35824e-29, 3.7996e-12, 2.74534e-11, 1.35824e-29, 8.68653e-08, 1.35824e-29, 1.35824e-29, 1.35824e-29
0.451738, 0, 1.27537e-07, 6.44539e-29, 1.41421, -1.27537e-07, 0, 6.44539e-29, 6.44539e-29, 6.44539e-29, 6.44539e-29, 6.44539e-29, 6.44539e-29, 6.44539e-29, 6.44539e-29, 6.44539e-29, 6.44539e-29, 8.64875e-10, 6.44539e-29, 6.44539e-29, 6.27252e-12, 4.49782e-11, 6.44539e-29, 1.26621e-07, 6.44539e-29, 6.44539e-29, 6.44539e-29
0.459606, 0, 1.84528e-07, 2.94077e-28, 1.41421, -1.84528e-07, 0, 2.94077e-28, 2.94077e-28, 2.94077e-28, 2.94077e-28, 2.94077e-28, 2.94077e-28, 2.94077e-28, 2.94077e-28, 2.94077e-28, 2.94077e-28, 1.25718e-09, 2.94077e-28, 2.94077e-28, 1.03378e-11, 7.36039e-11, 2.94077e-28, 1.83187e-07, 2.94077e-28, 2.94077e-28, 2.94077e-28
0.467473, 0, 2.65007e-07, 1.28124e-27, 1.41421, -2.65007e-07, 0, 1.28124e-27, 1.28124e-27, 1.28124e-27, 1.28124e-27, 1.28124e-27, 1.28124e-27, 1.28124e-27, 1.28124e-27, 1.28124e-27, 1.28124e-27, 1.8152e-09, 1.28124e-27, 1.28124e-27, 1.70008e-11, 1.20261e-10, 1.28124e-27, 2.63054e-07, 1.28124e-27, 1.28124e-27, 1.28124e-27
0.475341, 0, 3.77793e-07, 5.31822e-27, 1.41421, -3.77793e-07, 0, 5.31822e-27, 5.31822e-27, 5.31822e-27, 5.31822e-27, 5.31822e-27, 5.31822e-27, 5.31822e-27, 5.31822e-27, 5.31822e-27, 5.31822e-27, 2.60372e-09, 5.31822e-27, 5.31822e-27, 2.78819e-11, 1.9609e-10, 5.31822e-27, 3.74965e-07, 5.31822e-27, 5.31822e-27, 5.31822e-27
0.483209, 0, 5.34676e-07, 2.10637e-26, 1.41421, -5.34676e-07, 0, 2.10637e-26, 2.10637e-26, 2.10637e-26, 2.10637e-26, 2.10637e-26, 2.10637e-26, 2.10637e-26, 2.10637e-26, 2.10637e-26, 2.10637e-26, 3.71089e-09, 2.10637e-26, 2.10637e-26, 4.55756e-11, 3.18891e-10, 2.10637e-26, 5.30601e-07, 2.10637e-26, 2.10637e-26, 2.10637e-26
0.491077, 0, 7.51299e-07, 1.21161e-25, 1.41421, -7.51299e-07, 0, 1.21161e-25, 1.21161e-25, 1.21161e-25, 1.21161e-25, 1.21161e-25, 1.21161e-25, 8.57489e-12, 1.21161e-25, 1.21161e-25, 1.21161e-25, 5.25587e-09, 1.21161e-25, 1.21161e-25, 7.42339e-11, 5.17005e-10, 1.21161e-25, 7.45444e-07, 1.21161e-25, 1.21161e-25, 1.21161e-25
0.498945, 0, 1.04821e-06, 4.26528e-25, 1.41421, -1.04821e-06, 0, 4.26528e-25, 4.26528e-25, 4.26528e-25, 4.26528e-25, 4.26528e-25, 4.26528e-25, 2.34646e-11, 4.26528e-25, 4.26528e-25, 4.26528e-25, 7.39853e-09, 4.26528e-25, 4.26528e-25, 1.20322e-10, 8.34629e-10, 4.26528e-25, 1.03983e-06, 4.26528e-25, 4.26528e-25, 4.26528e-25
0.506813, 0, 1.45457e-06, 2.22636e-10, 1.41421, -1.45457e-06, 2.22636e-10, 2.22663e-10, 2.22679e-10, 2.22673e-10, 5.64088e-10, 2.37473e-10, 3.40085e-10, 3.96164e-10, 2.84364e-10, 5.07717e-10, 1.24108e-09, 1.05754e-08, 2.23628e-10, 2.23847e-10, 4.1669e-10, 1.56372e-09, 2.22637e-10, 1.44066e-06, 2.22636e-10, 2.22636e-10, 2.33127e-10
0.51468, 0, 2.00631e-06, 7.77001e-10, 1.41421, -2.00631e-06, 7.77001e-10, 7.77096e-10, 7.77152e-10, 7.7713e-10, 1.96919e-09, 8.28804e-10, 1.18708e-09, 1.3176e-09, 9.92528e-10, 1.77237e-09, 4.33293e-09, 1.51792e-08, 7.80467e-10, 7.8123e-10, 1.08829e-09, 2.92032e-09, 7.77006e-10, 1.98245e-06, 7.77001e-10, 7.77001e-10, 8.13631e-10
0.522548, 0, 2.75315e-06, 2.11436e-09, 1.41421, -2.75315e-06, 2.11436e-09, 2.11462e-09, 2.11477e-09, 2.11471e-09, 5.36063e-09, 2.25542e-09, 3.23098e-09, 3.52711e-09, 2.70123e-09, 4.82469e-09, 1.17969e-08, 2.20355e-08, 2.1238e-09, 2.12588e-09, 2.61077e-09, 5.51912e-09, 2.11438e-09, 2.71031e-06, 2.11436e-09, 2.11436e-09, 2.2141e-09
0.530416, 0, 3.76295e-06, 5.25454e-09, 1.41421, -3.76295e-06, 5.25454e-09, 5.25518e-09, 5.25556e-09, 5.25541e-09, 1.33249e-08, 5.60521e-09, 8.03049e-09, 8.68569e-09, 6.71352e-09, 1.19926e-08, 2.93259e-08, 3.2655e-08, 5.278e-09, 5.28316e-09, 6.04119e-09, 1.06271e-08, 5.25457e-09, 3.68219e-06, 5.25454e-09, 5.25454e-09, 5.5025e-09
0.538284, 0, 5.13205e-06, 1.24377e-08, 1.41421, -5.13205e-06, 1.24377e-08, 1.24392e-08, 1.24401e-08, 1.24398e-08, 3.15453e-08, 1.3268e-08, 1.90101e-08, 2.04211e-08, 1.5892e-08, 2.83908e-08, 6.94295e-08, 4.99178e-08, 1.24932e-08, 1.25055e-08, 1.36761e-08, 2.0854e-08, 1.24378e-08, 4.9733e-06, 1.24377e-08, 1.24377e-08, 1.30248e-08
0.546152, 0, 7.00423e-06, 2.84563e-08, 1.41421, -7.00423e-06, 2.84563e-08, 2.84598e-08, 2.84618e-08, 2.8461e-08, 7.21809e-08, 3.03562e-08, 4.34961e-08, 4.76392e-08, 3.63609e-08, 6.49622e-08, 1.58873e-07, 7.94454e-08, 2.85834e-08, 2.86114e-08, 3.03924e-08, 4.15526e-08, 2.84565e-08, 6.68189e-06, 2.84563e-08, 2.84563e-08, 2.97997e-08
0.554019, 0, 9.6027e-06, 6.32909e-08, 1.41421, -9.6027e-06, 6.32909e-08, 6.32986e-08, 6.33032e-08, 6.33013e-08, 1.60557e-07, 6.75173e-08, 9.67474e-08, 1.081e-07, 8.08749e-08, 1.44499e-07, 3.53405e-07, 1.32286e-07, 6.35736e-08, 6.36359e-08, 6.62963e-08, 8.34925e-08, 6.32913e-08, 8.93819e-06, 6.32909e-08, 6.32909e-08, 6.62794e-08
0.561887, 0, 1.33147e-05, 1.3718e-07, 1.41421, -1.33147e-05, 1.3718e-07, 1.37197e-07, 1.37207e-07, 1.37203e-07, 3.48032e-07, 1.46342e-07, 2.09706e-07, 2.61101e-07, 1.75298e-07, 3.13221e-07, 7.66083e-07, 2.30043e-07, 1.37793e-07, 1.37928e-07, 1.41812e-07, 1.68082e-07, 1.37181e-07, 1.19189e-05, 1.3718e-07, 1.3718e-07, 1.43658e-07
0.569755, 0, 1.87673e-05, 2.90073e-07, 1.41421, -1.87673e-05, 2.90073e-07, 2.90108e-07, 2.90129e-07, 2.90121e-07, 7.3599e-07, 3.09449e-07, 4.43454e-07, 5.89355e-07, 3.70687e-07, 6.62372e-07, 1.6201e-06, 4.14403e-07, 2.91369e-07, 2.91654e-07, 2.97158e-07, 3.36941e-07, 2.90075e-07, 1.58714e-05, 2.90073e-07, 2.90073e-07, 3.03773e-07
0.577623, 0, 2.70744e-05, 5.98732e-07, 1.41421, -2.70744e-05, 5.98732e-07, 5.98805e-07, 5.98848e-07, 5.98831e-07, 1.51927e-06, 6.38731e-07, 9.15366e-07, 1.2791e-06, 7.65148e-07, 1.36729e-06, 3.34439e-06, 7.6433e-07, 6.01408e-07, 6.01997e-07, 6.09493e-07, 6.69199e-07, 5.98736e-07, 2.11549e-05, 5.98732e-07, 5.98732e-07, 6.27015e-07
0.58549, 0, 4.02036e-05, 1.20674e-06, 1.41421, -4.02036e-05, 1.20674e-06, 1.20688e-06, 1.20697e-06, 1.20694e-06, 3.06233e-06, 1.28737e-06, 1.845e-06, 2.69737e-06, 1.5422e-06, 2.75598e-06, 6.74136e-06, 1.42617e-06, 1.21213e-06, 1.21332e-06, 1.22296e-06, 1.31177e-06, 1.20675e-06, 2.83089e-05, 1.20674e-06, 1.20674e-06, 1.26375e-06
0.593358, 0, 6.16278e-05, 2.37548e-06, 1.41421, -6.16278e-05, 2.37548e-06, 2.37577e-06, 2.37594e-06, 2.37587e-06, 6.02877e-06, 2.53422e-06, 3.63209e-06, 5.55197e-06, 3.03593e-06, 5.42564e-06, 1.32721e-05, 2.66479e-06, 2.3861e-06, 2.38844e-06, 2.39974e-06, 2.5307e-06, 2.37549e-06, 3.81697e-05, 2.37548e-06, 2.37548e-06, 2.48773e-06
0.601226, 0, 9.74301e-05, 4.56806e-06, 1.41421, -9.74301e-05, 4.56806e-06, 4.56862e-06, 4.56894e-06, 4.56881e-06, 1.15945e-05, 4.87337e-06, 6.98491e-06, 1.11897e-05, 5.83831e-06, 1.04344e-05, 2.55256e-05, 4.94765e-06, 4.58848e-06, 4.59298e-06, 4.60409e-06, 4.79555e-06, 4.56809e-06, 5.20592e-05, 4.56806e-06, 4.56806e-06, 4.78394e-06
