   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_188.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0278542, 282.74, 0, 0, 16.8742, 282.74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0199854, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0121167, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00424792, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00362084, 0, 5.9068e-23, 0, 1.41421, -5.9068e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50132e-25, 0, 0, 5.18582e-28, 0, 1.04837e-26, 0, 5.88068e-23, 0, 0, 0
0.0114896, 0, 1.52309e-22, 0, 1.41421, -1.52309e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.44971e-25, 0, 0, 1.34856e-27, 0, 2.79319e-26, 0, 1.51635e-22, 0, 0, 0
0.0193584, 0, 3.84358e-22, 0, 1.41421, -3.84358e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6276e-24, 0, 0, 3.43297e-27, 0, 7.26611e-26, 0, 3.82655e-22, 0, 0, 0
0.0272271, 0, 9.50756e-22, 0, 1.41421, -9.50756e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.02604e-24, 0, 0, 8.56837e-27, 0, 1.84922e-25, 0, 9.46536e-22, 0, 0, 0
0.0350959, 0, 2.30836e-21, 0, 1.41421, -2.30836e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.77487e-24, 0, 0, 2.09959e-26, 0, 4.61195e-25, 0, 2.2981e-21, 0, 0, 0
0.0429646, 0, 5.50723e-21, 0, 1.41421, -5.50723e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33205e-23, 0, 0, 5.05673e-26, 0, 1.12879e-24, 0, 5.48273e-21, 0, 0, 0
0.0508334, 0, 1.29236e-20, 0, 1.41421, -1.29236e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4725e-23, 0, 0, 1.19821e-25, 0, 2.71451e-24, 0, 1.2866e-20, 0, 0, 0
0.0587022, 0, 2.98553e-20, 0, 1.41421, -2.98553e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26422e-22, 0, 0, 2.79571e-25, 0, 6.42046e-24, 0, 2.97221e-20, 0, 0, 0
0.0665709, 0, 6.79473e-20, 0, 1.41421, -6.79473e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8772e-22, 0, 0, 6.42799e-25, 0, 1.49496e-23, 0, 6.7644e-20, 0, 0, 0
0.0744397, 0, 1.52447e-19, 0, 1.41421, -1.52447e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45528e-22, 0, 0, 1.45736e-24, 0, 3.42939e-23, 0, 1.51766e-19, 0, 0, 0
0.0823084, 0, 3.37376e-19, 0, 1.41421, -3.37376e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42859e-21, 0, 0, 3.26003e-24, 0, 7.75594e-23, 0, 3.35867e-19, 0, 0, 0
0.0901772, 0, 7.36857e-19, 0, 1.41421, -7.36857e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12015e-21, 0, 0, 7.19893e-24, 0, 1.73041e-22, 0, 7.33556e-19, 0, 0, 0
0.098046, 0, 1.58899e-18, 0, 1.41421, -1.58899e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7284e-21, 0, 0, 1.57002e-23, 0, 3.81065e-22, 0, 1.58187e-18, 0, 0, 0
0.105915, 0, 3.3849e-18, 0, 1.41421, -3.3849e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43329e-20, 0, 0, 3.38372e-23, 0, 8.28888e-22, 0, 3.3697e-18, 0, 0, 0
0.113783, 0, 7.26853e-18, 0, 1.41421, -7.26853e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07773e-20, 0, 0, 7.38051e-23, 0, 1.82778e-21, 0, 7.23585e-18, 0, 0, 0
0.121652, 0, 1.50888e-17, 0, 1.41421, -1.50888e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38905e-20, 0, 0, 1.55075e-22, 0, 3.87194e-21, 0, 1.50209e-17, 0, 0, 0
0.129521, 0, 3.09778e-17, 0, 1.41421, -3.09778e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31169e-19, 0, 0, 3.22349e-22, 0, 8.11204e-21, 0, 3.08382e-17, 0, 0, 0
0.13739, 0, 6.29143e-17, 0, 1.41421, -6.29143e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66395e-19, 0, 0, 6.63068e-22, 0, 1.68139e-20, 0, 6.26304e-17, 0, 0, 0
0.145259, 0, 1.2643e-16, 0, 1.41421, -1.2643e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35333e-19, 0, 0, 1.35002e-21, 0, 3.44876e-20, 0, 1.25859e-16, 0, 0, 0
0.153127, 0, 2.51443e-16, 0, 1.41421, -2.51443e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06466e-18, 0, 0, 2.72126e-21, 0, 7.00216e-20, 0, 2.50306e-16, 0, 0, 0
0.160996, 0, 4.94999e-16, 0, 1.41421, -4.94999e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09591e-18, 0, 0, 5.43165e-21, 0, 1.40759e-19, 0, 4.92757e-16, 0, 0, 0
0.168865, 0, 9.6476e-16, 0, 1.41421, -9.6476e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08494e-18, 0, 0, 1.07377e-20, 0, 2.80221e-19, 0, 9.60384e-16, 0, 0, 0
0.176734, 0, 1.86189e-15, 0, 1.41421, -1.86189e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.88348e-18, 0, 0, 2.10272e-20, 0, 5.52578e-19, 0, 1.85343e-15, 0, 0, 0
0.184602, 0, 3.55855e-15, 0, 1.41421, -3.55855e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50672e-17, 0, 0, 4.07953e-20, 0, 1.07955e-18, 0, 3.54236e-15, 0, 0, 0
0.192471, 0, 6.73651e-15, 0, 1.41421, -6.73651e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85228e-17, 0, 0, 7.84268e-20, 0, 2.08991e-18, 0, 6.70582e-15, 0, 0, 0
0.20034, 0, 1.26326e-14, 0, 1.41421, -1.26326e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34867e-17, 0, 0, 1.49419e-19, 0, 4.00983e-18, 0, 1.2575e-14, 0, 0, 0
0.208209, 0, 2.34692e-14, 0, 1.41421, -2.34692e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93684e-17, 0, 0, 2.8216e-19, 0, 7.62635e-18, 0, 2.33619e-14, 0, 0, 0
0.216077, 0, 4.32014e-14, 0, 1.41421, -4.32014e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82913e-16, 0, 0, 5.28202e-19, 0, 1.43803e-17, 0, 4.30036e-14, 0, 0, 0
0.223946, 0, 7.88013e-14, 0, 1.41421, -7.88013e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33639e-16, 0, 0, 9.80329e-19, 0, 2.68876e-17, 0, 7.84398e-14, 0, 0, 0
0.231815, 0, 1.42444e-13, 0, 1.41421, -1.42444e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.03097e-16, 0, 0, 1.80414e-18, 0, 4.98579e-17, 0, 1.4179e-13, 0, 0, 0
0.239684, 0, 2.55194e-13, 0, 1.41421, -2.55194e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08046e-15, 0, 0, 3.29269e-18, 0, 9.17017e-17, 0, 2.54018e-13, 0, 0, 0
0.247552, 0, 4.53151e-13, 0, 1.41421, -4.53151e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9186e-15, 0, 0, 5.96042e-18, 0, 1.6732e-16, 0, 4.51059e-13, 0, 0, 0
0.255421, 0, 7.9762e-13, 0, 1.41421, -7.9762e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37706e-15, 0, 0, 1.07031e-17, 0, 3.02906e-16, 0, 7.93929e-13, 0, 0, 0
