   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_40.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0300834, 60.1573, 0, 0, 7.88399, 60.1573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0221941, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0143047, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00641538, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00147397, 0, 2.2129e-20, 0, 1.41421, -2.2129e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.86463e-23, 0, 0, 1.46684e-25, 0, 4.2261e-24, 0, 2.20659e-20, 0, 0, 0
0.00936331, 0, 4.83613e-20, 0, 1.41421, -4.83613e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28167e-22, 0, 0, 3.24271e-25, 0, 9.44119e-24, 0, 4.82234e-20, 0, 0, 0
0.0172527, 0, 1.04285e-19, 0, 1.41421, -1.04285e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76373e-22, 0, 0, 7.07453e-25, 0, 2.08001e-23, 0, 1.03987e-19, 0, 0, 0
0.025142, 0, 2.22019e-19, 0, 1.41421, -2.22019e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88387e-22, 0, 0, 1.52412e-24, 0, 4.52242e-23, 0, 2.21384e-19, 0, 0, 0
0.0330313, 0, 4.66917e-19, 0, 1.41421, -4.66917e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2374e-21, 0, 0, 3.24421e-24, 0, 9.71004e-23, 0, 4.65579e-19, 0, 0, 0
0.0409207, 0, 9.70461e-19, 0, 1.41421, -9.70461e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57187e-21, 0, 0, 6.8263e-24, 0, 2.05998e-22, 0, 9.67677e-19, 0, 0, 0
0.04881, 0, 1.99431e-18, 0, 1.41421, -1.99431e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.2852e-21, 0, 0, 1.42049e-23, 0, 4.32038e-22, 0, 1.98858e-18, 0, 0, 0
0.0566994, 0, 4.0537e-18, 0, 1.41421, -4.0537e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07428e-20, 0, 0, 2.92441e-23, 0, 8.96177e-22, 0, 4.04203e-18, 0, 0, 0
0.0645887, 0, 8.15272e-18, 0, 1.41421, -8.15272e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16056e-20, 0, 0, 5.95858e-23, 0, 1.83933e-21, 0, 8.12922e-18, 0, 0, 0
0.0724781, 0, 1.62287e-17, 0, 1.41421, -1.62287e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.30076e-20, 0, 0, 1.20196e-22, 0, 3.73663e-21, 0, 1.61818e-17, 0, 0, 0
0.0803674, 0, 3.19826e-17, 0, 1.41421, -3.19826e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.47567e-20, 0, 0, 2.40109e-22, 0, 7.51631e-21, 0, 3.18901e-17, 0, 0, 0
0.0882567, 0, 6.24177e-17, 0, 1.41421, -6.24177e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65411e-19, 0, 0, 4.75129e-22, 0, 1.4975e-20, 0, 6.22368e-17, 0, 0, 0
