   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0310401, 197.015, 0, 0, 14.1073, 197.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0231662, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0152922, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00741832, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000455594, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00832951, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0162034, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0240773, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0319513, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0398252, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0476991, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.055573, 0, 8.04114e-29, 0, 1.41421, -8.04114e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.42505e-31, 0, 0, 8.34452e-34, 0, 0, 8.00681e-29, 0, 0, 0
0.0634469, 0, 8.58075e-28, 0, 1.41421, -8.58075e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.65489e-30, 0, 0, 8.9045e-33, 0, 0, 8.54411e-28, 0, 0, 0
0.0713208, 0, 5.73817e-27, 0, 1.41421, -5.73817e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44412e-29, 0, 0, 5.95466e-32, 0, 0, 5.71367e-27, 0, 0, 0
0.0791948, 0, 3.06838e-26, 0, 1.41421, -3.06838e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30695e-28, 0, 0, 3.19774e-31, 0, 0, 3.05527e-26, 0, 0, 0
0.0870687, 0, 1.42728e-25, 0, 1.41421, -1.42728e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07936e-28, 0, 0, 1.49701e-30, 0, 0, 1.42118e-25, 0, 0, 0
0.0949426, 0, 6.02063e-25, 0, 1.41421, -6.02063e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56443e-27, 0, 0, 6.36199e-30, 0, 0, 5.99492e-25, 0, 0, 0
0.102817, 0, 2.35782e-24, 0, 1.41421, -2.35782e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00429e-26, 0, 0, 2.51141e-29, 0, 0, 2.34775e-24, 0, 0, 0
0.11069, 0, 8.69875e-24, 0, 1.41421, -8.69875e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70515e-26, 0, 0, 9.34196e-29, 0, 0, 8.6616e-24, 0, 0, 0
0.118564, 0, 3.05294e-23, 0, 1.41421, -3.05294e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30037e-25, 0, 0, 3.30638e-28, 0, 0, 3.0399e-23, 0, 0, 0
0.126438, 0, 1.02635e-22, 0, 1.41421, -1.02635e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.37166e-25, 0, 0, 1.12112e-27, 0, 0, 1.02197e-22, 0, 0, 0
0.134312, 0, 3.32207e-22, 0, 1.41421, -3.32207e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.415e-24, 0, 0, 3.66067e-27, 0, 0, 3.30789e-22, 0, 0, 0
0.142186, 0, 1.03933e-21, 0, 1.41421, -1.03933e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.42694e-24, 0, 0, 1.15554e-26, 0, 0, 1.0349e-21, 0, 0, 0
0.15006, 0, 3.16173e-21, 0, 1.41421, -3.16173e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34671e-23, 0, 0, 3.55037e-26, 0, 0, 3.14823e-21, 0, 0, 0
0.157934, 0, 9.34193e-21, 0, 1.41421, -9.34193e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9791e-23, 0, 0, 1.0596e-25, 0, 0, 9.30203e-21, 0, 0, 0
0.165808, 0, 2.68708e-20, 0, 1.41421, -2.68708e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14453e-22, 0, 0, 3.07892e-25, 0, 0, 2.6756e-20, 0, 0, 0
0.173682, 0, 7.53815e-20, 0, 1.41421, -7.53815e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2108e-22, 0, 0, 8.72713e-25, 0, 0, 7.50596e-20, 0, 0, 0
0.181556, 0, 2.06565e-19, 0, 1.41421, -2.06565e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.79845e-22, 0, 0, 2.4168e-24, 0, 0, 2.05683e-19, 0, 0, 0
0.18943, 0, 5.53631e-19, 0, 1.41421, -5.53631e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35813e-21, 0, 0, 6.54759e-24, 0, 0, 5.51266e-19, 0, 0, 0
0.197304, 0, 1.4529e-18, 0, 1.41421, -1.4529e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1885e-21, 0, 0, 1.73735e-23, 0, 0, 1.4467e-18, 0, 0, 0
0.205177, 0, 3.73697e-18, 0, 1.41421, -3.73697e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59173e-20, 0, 0, 4.51942e-23, 0, 0, 3.72101e-18, 0, 0, 0
0.213051, 0, 9.68009e-18, 0, 1.41421, -9.68009e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.12314e-20, 0, 0, 1.18876e-22, 0, 0, 9.63874e-18, 0, 0, 0
0.220925, 0, 2.3892e-17, 0, 1.41421, -2.3892e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01766e-19, 0, 0, 2.96877e-22, 0, 0, 2.379e-17, 0, 0, 0
0.228799, 0, 5.7951e-17, 0, 1.41421, -5.7951e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46836e-19, 0, 0, 7.28877e-22, 0, 0, 5.77034e-17, 0, 0, 0
0.236673, 0, 1.38208e-16, 0, 1.41421, -1.38208e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.88683e-19, 0, 0, 1.76023e-21, 0, 0, 1.37618e-16, 0, 0, 0
0.244547, 0, 3.24253e-16, 0, 1.41421, -3.24253e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38112e-18, 0, 0, 4.18358e-21, 0, 0, 3.22868e-16, 0, 0, 0
0.252421, 0, 7.48699e-16, 0, 1.41421, -7.48699e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18899e-18, 0, 0, 9.7903e-21, 0, 0, 7.455e-16, 0, 0, 0
0.260295, 0, 1.70207e-15, 0, 1.41421, -1.70207e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.24973e-18, 0, 0, 2.25684e-20, 0, 0, 1.6948e-15, 0, 0, 0
0.268169, 0, 3.81116e-15, 0, 1.41421, -3.81116e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6233e-17, 0, 0, 5.12669e-20, 0, 0, 3.79487e-15, 0, 0, 0
0.276043, 0, 8.40799e-15, 0, 1.41421, -8.40799e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58124e-17, 0, 0, 1.14806e-19, 0, 0, 8.37207e-15, 0, 0, 0
0.283917, 0, 1.82816e-14, 0, 1.41421, -1.82816e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78667e-17, 0, 0, 2.53525e-19, 0, 0, 1.82035e-14, 0, 0, 0
0.291791, 0, 3.91873e-14, 0, 1.41421, -3.91873e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66909e-16, 0, 0, 5.52263e-19, 0, 0, 3.90199e-14, 0, 0, 0
0.299664, 0, 8.28311e-14, 0, 1.41421, -8.28311e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52795e-16, 0, 0, 1.18702e-18, 0, 0, 8.24771e-14, 0, 0, 0
0.307538, 0, 1.72685e-13, 0, 1.41421, -1.72685e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.35494e-16, 0, 0, 2.51821e-18, 0, 0, 1.71947e-13, 0, 0, 0
0.315412, 0, 3.55159e-13, 0, 1.41421, -3.55159e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51266e-15, 0, 0, 5.27434e-18, 0, 0, 3.53641e-13, 0, 0, 0
0.323286, 0, 7.20737e-13, 0, 1.41421, -7.20737e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06965e-15, 0, 0, 1.09094e-17, 0, 0, 7.17657e-13, 0, 0, 0
0.33116, 0, 1.44341e-12, 0, 1.41421, -1.44341e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.14745e-15, 0, 0, 2.22898e-17, 0, 0, 1.43724e-12, 0, 0, 0
0.339034, 0, 2.85318e-12, 0, 1.41421, -2.85318e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21515e-14, 0, 0, 4.49994e-17, 0, 0, 2.84098e-12, 0, 0, 0
0.346908, 0, 5.56747e-12, 0, 1.41421, -5.56747e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37113e-14, 0, 0, 8.9792e-17, 0, 0, 5.54367e-12, 0, 0, 0
0.354782, 0, 1.0726e-11, 0, 1.41421, -1.0726e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56808e-14, 0, 0, 1.77155e-16, 0, 0, 1.06801e-11, 0, 0, 0
0.362656, 0, 2.04041e-11, 0, 1.41421, -2.04041e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.68997e-14, 0, 0, 3.45721e-16, 0, 0, 2.03168e-11, 0, 0, 0
0.37053, 0, 3.83311e-11, 2.71852e-43, 1.41421, -3.83311e-11, 0, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 1.63254e-13, 2.71852e-43, 2.71852e-43, 6.67646e-16, 2.71852e-43, 2.71852e-43, 3.81672e-11, 2.71852e-43, 2.71852e-43, 2.71852e-43
0.378404, 0, 7.11196e-11, 5.0755e-42, 1.41421, -7.11196e-11, 0, 5.0755e-42, 5.0755e-42, 5.0755e-42, 5.0755e-42, 5.0755e-42, 5.0755e-42, 5.0755e-42, 5.0755e-42, 5.0755e-42, 5.0755e-42, 3.02917e-13, 5.0755e-42, 5.0755e-42, 1.27656e-15, 5.0755e-42, 5.0755e-42, 7.08154e-11, 5.0755e-42, 5.0755e-42, 5.0755e-42
0.386278, 0, 1.3034e-10, 7.73601e-41, 1.41421, -1.3034e-10, 0, 7.73601e-41, 7.73601e-41, 7.73601e-41, 7.73601e-41, 7.73601e-41, 7.73601e-41, 7.73601e-41, 7.73601e-41, 7.73601e-41, 7.73601e-41, 5.55199e-13, 7.73601e-41, 7.73601e-41, 2.4181e-15, 7.73601e-41, 7.73601e-41, 1.29782e-10, 7.73601e-41, 7.73601e-41, 7.73601e-41
0.394151, 0, 2.36045e-10, 4.14598e-39, 1.41421, -2.36045e-10, 0, 4.14598e-39, 4.14598e-39, 4.14598e-39, 4.14598e-39, 4.14598e-39, 4.14598e-39, 4.14598e-39, 4.14598e-39, 4.14598e-39, 4.14598e-39, 1.00561e-12, 4.14598e-39, 4.14598e-39, 4.5497e-15, 4.14598e-39, 4.14598e-39, 2.35035e-10, 4.14598e-39, 4.14598e-39, 4.14598e-39
0.402025, 0, 4.22179e-10, 4.48801e-38, 1.41421, -4.22179e-10, 0, 4.48801e-38, 4.48801e-38, 4.48801e-38, 4.48801e-38, 4.48801e-38, 4.48801e-38, 4.48801e-38, 4.48801e-38, 4.48801e-38, 4.48801e-38, 1.79893e-12, 4.48801e-38, 4.48801e-38, 8.47653e-15, 4.48801e-38, 4.48801e-38, 4.20371e-10, 4.48801e-38, 4.48801e-38, 4.48801e-38
0.409899, 0, 7.4608e-10, 4.40719e-37, 1.41421, -7.4608e-10, 0, 4.40719e-37, 4.40719e-37, 4.40719e-37, 4.40719e-37, 4.40719e-37, 4.40719e-37, 4.40719e-37, 4.40719e-37, 4.40719e-37, 4.40719e-37, 3.17995e-12, 4.40719e-37, 4.40719e-37, 1.56811e-14, 4.40719e-37, 4.40719e-37, 7.42885e-10, 4.40719e-37, 4.40719e-37, 4.40719e-37
0.417773, 0, 1.30288e-09, 3.96004e-36, 1.41421, -1.30288e-09, 0, 3.96004e-36, 3.96004e-36, 3.96004e-36, 3.96004e-36, 3.96004e-36, 3.96004e-36, 3.96004e-36, 3.96004e-36, 3.96004e-36, 3.96004e-36, 5.55521e-12, 3.96004e-36, 3.96004e-36, 2.88304e-14, 3.96004e-36, 3.96004e-36, 1.2973e-09, 3.96004e-36, 3.96004e-36, 3.96004e-36
0.425647, 0, 2.24854e-09, 3.26544e-35, 1.41421, -2.24854e-09, 0, 3.26544e-35, 3.26544e-35, 3.26544e-35, 3.26544e-35, 3.26544e-35, 3.26544e-35, 3.26544e-35, 3.26544e-35, 3.26544e-35, 3.26544e-35, 9.59209e-12, 3.26544e-35, 3.26544e-35, 5.273e-14, 3.26544e-35, 3.26544e-35, 2.2389e-09, 3.26544e-35, 3.26544e-35, 3.26544e-35
0.433521, 0, 3.83543e-09, 2.48149e-34, 1.41421, -3.83543e-09, 0, 2.48149e-34, 2.48149e-34, 2.48149e-34, 2.48149e-34, 2.48149e-34, 2.48149e-34, 2.48149e-34, 2.48149e-34, 2.48149e-34, 2.48149e-34, 1.63725e-11, 2.48149e-34, 2.48149e-34, 9.6032e-14, 2.48149e-34, 2.48149e-34, 3.81896e-09, 2.48149e-34, 2.48149e-34, 2.48149e-34
0.441395, 0, 6.46679e-09, 1.76108e-33, 1.41421, -6.46679e-09, 0, 1.76108e-33, 1.76108e-33, 1.76108e-33, 1.76108e-33, 1.76108e-33, 1.76108e-33, 1.76108e-33, 1.76108e-33, 1.76108e-33, 1.76108e-33, 2.76291e-11, 1.76108e-33, 1.76108e-33, 1.74313e-13, 1.76108e-33, 1.76108e-33, 6.43899e-09, 1.76108e-33, 1.76108e-33, 1.76108e-33
0.449269, 0, 1.07788e-08, 9.92659e-33, 1.41421, -1.07788e-08, 0, 9.92659e-33, 9.92659e-33, 9.92659e-33, 9.92659e-33, 9.92659e-33, 9.92659e-33, 9.92659e-33, 9.92659e-33, 9.92659e-33, 9.92659e-33, 4.61039e-11, 9.92659e-33, 9.92659e-33, 3.15619e-13, 9.92659e-33, 9.92659e-33, 1.07324e-08, 9.92659e-33, 9.92659e-33, 9.92659e-33
0.457143, 0, 1.77627e-08, 5.79909e-32, 1.41421, -1.77627e-08, 0, 5.79909e-32, 5.79909e-32, 5.79909e-32, 5.79909e-32, 5.79909e-32, 5.79909e-32, 5.79909e-32, 5.79909e-32, 5.79909e-32, 5.79909e-32, 7.60847e-11, 5.79909e-32, 5.79909e-32, 5.70443e-13, 5.79909e-32, 5.79909e-32, 1.76861e-08, 5.79909e-32, 5.79909e-32, 5.79909e-32
0.465017, 0, 2.89435e-08, 3.03279e-31, 1.41421, -2.89435e-08, 0, 3.03279e-31, 3.03279e-31, 3.03279e-31, 3.03279e-31, 3.03279e-31, 3.03279e-31, 3.03279e-31, 3.03279e-31, 3.03279e-31, 3.03279e-31, 1.24201e-10, 3.03279e-31, 3.03279e-31, 1.02964e-12, 3.03279e-31, 3.03279e-31, 2.88183e-08, 3.03279e-31, 3.03279e-31, 3.03279e-31
