   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_37.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0317787, 55.6455, 0, 0, 7.59247, 55.6455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0238856, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0159926, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0080996, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000206581, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00768644, 0, 1.81772e-20, 0, 1.41421, -1.81772e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05659e-22, 0, 0, 1.66766e-25, 0, 1.40929e-24, 0, 1.80699e-20, 0, 0, 0
0.0155795, 0, 4.04502e-20, 0, 1.41421, -4.04502e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35125e-22, 0, 0, 3.777e-25, 0, 3.19554e-24, 0, 4.02115e-20, 0, 0, 0
0.0234725, 0, 9.27936e-20, 0, 1.41421, -9.27936e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39381e-22, 0, 0, 8.892e-25, 0, 7.52774e-24, 0, 9.22458e-20, 0, 0, 0
0.0313655, 0, 1.99949e-19, 0, 1.41421, -1.99949e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16224e-21, 0, 0, 1.94891e-24, 0, 1.65051e-23, 0, 1.98769e-19, 0, 0, 0
0.0392585, 0, 4.25554e-19, 0, 1.41421, -4.25554e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4736e-21, 0, 0, 4.21922e-24, 0, 3.57377e-23, 0, 4.2304e-19, 0, 0, 0
0.0471515, 0, 8.94992e-19, 0, 1.41421, -8.94992e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20229e-21, 0, 0, 9.02664e-24, 0, 7.6457e-23, 0, 8.89705e-19, 0, 0, 0
0.0550445, 0, 1.86078e-18, 0, 1.41421, -1.86078e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08161e-20, 0, 0, 1.90923e-23, 0, 1.61695e-22, 0, 1.84978e-18, 0, 0, 0
0.0629376, 0, 3.82591e-18, 0, 1.41421, -3.82591e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22386e-20, 0, 0, 3.99386e-23, 0, 3.3818e-22, 0, 3.80329e-18, 0, 0, 0
0.0708306, 0, 7.78191e-18, 0, 1.41421, -7.78191e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52334e-20, 0, 0, 8.26569e-23, 0, 6.99742e-22, 0, 7.73589e-18, 0, 0, 0
0.0787236, 0, 1.5663e-17, 0, 1.41421, -1.5663e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10434e-20, 0, 0, 1.69297e-22, 0, 1.4329e-21, 0, 1.55704e-17, 0, 0, 0
0.0866166, 0, 3.12048e-17, 0, 1.41421, -3.12048e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81382e-19, 0, 0, 3.43265e-22, 0, 2.90485e-21, 0, 3.10202e-17, 0, 0, 0
0.0945096, 0, 6.15505e-17, 0, 1.41421, -6.15505e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.57769e-19, 0, 0, 6.89177e-22, 0, 5.8316e-21, 0, 6.11862e-17, 0, 0, 0
0.102403, 0, 1.20226e-16, 0, 1.41421, -1.20226e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.98827e-19, 0, 0, 1.37042e-21, 0, 1.15964e-20, 0, 1.19515e-16, 0, 0, 0
0.110296, 0, 2.32604e-16, 0, 1.41421, -2.32604e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35203e-18, 0, 0, 2.6996e-21, 0, 2.28475e-20, 0, 2.31227e-16, 0, 0, 0
0.118189, 0, 4.45829e-16, 0, 1.41421, -4.45829e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59141e-18, 0, 0, 5.26932e-21, 0, 4.46107e-20, 0, 4.43188e-16, 0, 0, 0
0.126082, 0, 8.46694e-16, 0, 1.41421, -8.46694e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92146e-18, 0, 0, 1.0193e-20, 0, 8.63415e-20, 0, 8.41676e-16, 0, 0, 0
0.133975, 0, 1.59354e-15, 0, 1.41421, -1.59354e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26254e-18, 0, 0, 1.95441e-20, 0, 1.65681e-19, 0, 1.5841e-15, 0, 0, 0
0.141868, 0, 2.97267e-15, 0, 1.41421, -2.97267e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72787e-17, 0, 0, 3.71514e-20, 0, 3.15269e-19, 0, 2.95504e-15, 0, 0, 0
0.149761, 0, 5.4971e-15, 0, 1.41421, -5.4971e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19519e-17, 0, 0, 7.00232e-20, 0, 5.95015e-19, 0, 5.46448e-15, 0, 0, 0
0.157654, 0, 1.00782e-14, 0, 1.41421, -1.00782e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.85793e-17, 0, 0, 1.30883e-19, 0, 1.11401e-18, 0, 1.00184e-14, 0, 0, 0
0.165547, 0, 1.83209e-14, 0, 1.41421, -1.83209e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0649e-16, 0, 0, 2.42637e-19, 0, 2.06937e-18, 0, 1.82121e-14, 0, 0, 0
0.17344, 0, 3.30275e-14, 0, 1.41421, -3.30275e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9197e-16, 0, 0, 4.4619e-19, 0, 3.81455e-18, 0, 3.28312e-14, 0, 0, 0
0.181333, 0, 5.90488e-14, 0, 1.41421, -5.90488e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43215e-16, 0, 0, 8.14031e-19, 0, 6.97865e-18, 0, 5.86978e-14, 0, 0, 0
